"year","cbsasub","state","bedrooms","rent"
"2009","NCNTY13039N13039",13,4,1208
"2009","NCNTY13043N13043",13,4,734
"2009","NCNTY13049N13049",13,4,802
"2009","NCNTY13055N13055",13,4,909
"2009","NCNTY13061N13061",13,4,759
"2009","NCNTY13065N13065",13,4,802
"2009","NCNTY13069N13069",13,4,942
"2009","NCNTY13071N13071",13,4,785
"2009","NCNTY13075N13075",13,4,932
"2009","NCNTY13081N13081",13,4,703
"2009","NCNTY13087N13087",13,4,827
"2009","NCNTY13091N13091",13,4,794
"2009","NCNTY13093N13093",13,4,914
"2009","NCNTY13099N13099",13,4,759
"2009","NCNTY13105N13105",13,4,754
"2009","NCNTY13107N13107",13,4,795
"2009","NCNTY13109N13109",13,4,734
"2009","NCNTY13111N13111",13,4,804
"2009","NCNTY13119N13119",13,4,1000
"2009","NCNTY13123N13123",13,4,1008
"2009","NCNTY13125N13125",13,4,713
"2009","NCNTY13129N13129",13,4,1032
"2009","NCNTY13131N13131",13,4,780
"2009","NCNTY13133N13133",13,4,754
"2009","NCNTY13137N13137",13,4,1163
"2009","NCNTY13141N13141",13,4,754
"2009","NCNTY13147N13147",13,4,967
"2009","NCNTY13155N13155",13,4,833
"2009","NCNTY13157N13157",13,4,1085
"2009","NCNTY13161N13161",13,4,734
"2009","NCNTY13163N13163",13,4,713
"2009","NCNTY13165N13165",13,4,713
"2009","NCNTY13167N13167",13,4,812
"2009","NCNTY13175N13175",13,4,859
"2009","NCNTY13181N13181",13,4,754
"2009","NCNTY13187N13187",13,4,1136
"2009","NCNTY13193N13193",13,4,914
"2009","NCNTY13201N13201",13,4,874
"2009","NCNTY13205N13205",13,4,860
"2009","NCNTY13209N13209",13,4,824
"2009","NCNTY13211N13211",13,4,792
"2009","NCNTY13225N13225",13,4,897
"2009","NCNTY13229N13229",13,4,802
"2009","NCNTY13233N13233",13,4,799
"2009","NCNTY13235N13235",13,4,812
"2009","NCNTY13237N13237",13,4,802
"2009","NCNTY13239N13239",13,4,759
"2009","NCNTY13241N13241",13,4,995
"2009","NCNTY13243N13243",13,4,759
"2009","NCNTY13249N13249",13,4,914
"2009","NCNTY13251N13251",13,4,713
"2009","NCNTY13253N13253",13,4,874
"2009","NCNTY13257N13257",13,4,729
"2009","NCNTY13259N13259",13,4,759
"2009","NCNTY13261N13261",13,4,1072
"2009","NCNTY13263N13263",13,4,857
"2009","NCNTY13265N13265",13,4,754
"2009","NCNTY13267N13267",13,4,763
"2009","NCNTY13269N13269",13,4,914
"2009","NCNTY13271N13271",13,4,822
"2009","NCNTY13275N13275",13,4,1073
"2009","NCNTY13277N13277",13,4,841
"2009","NCNTY13279N13279",13,4,806
"2009","NCNTY13281N13281",13,4,995
"2009","NCNTY13283N13283",13,4,824
"2009","NCNTY13285N13285",13,4,954
"2009","NCNTY13287N13287",13,4,833
"2009","NCNTY13291N13291",13,4,995
"2009","NCNTY13293N13293",13,4,789
"2009","NCNTY13299N13299",13,4,830
"2009","NCNTY13301N13301",13,4,754
"2009","NCNTY13303N13303",13,4,713
"2009","NCNTY13305N13305",13,4,930
"2009","NCNTY13307N13307",13,4,914
"2009","NCNTY13309N13309",13,4,824
"2009","NCNTY13311N13311",13,4,985
"2009","NCNTY13315N13315",13,4,824
"2009","NCNTY13317N13317",13,4,754
"2009","NCNTY13319N13319",13,4,812
"2009","METRO26180M26180",15,4,2929
"2009","NCNTY15001N15001",15,4,1608
"2009","NCNTY15005N15005",15,4,1984
"2009","NCNTY15007N15007",15,4,1941
"2009","NCNTY15009N15009",15,4,2272
"2009","METRO14260M14260",16,4,1212
"2009","METRO14260N16045",16,4,1059
"2009","METRO17660M17660",16,4,1222
"2009","METRO26820M26820",16,4,1119
"2009","METRO30300M30300",16,4,1102
"2009","METRO30860M30860",16,4,1109
"2009","METRO38540M38540",16,4,1083
"2009","NCNTY16003N16003",16,4,1037
"2009","NCNTY16007N16007",16,4,1045
"2009","NCNTY16009N16009",16,4,1098
"2009","NCNTY16011N16011",16,4,869
"2009","NCNTY16013N16013",16,4,1871
"2009","NCNTY16017N16017",16,4,1044
"2009","NCNTY16021N16021",16,4,1098
"2009","NCNTY16023N16023",16,4,1077
"2009","NCNTY16025N16025",16,4,1000
"2009","NCNTY16029N16029",16,4,1045
"2009","NCNTY16031N16031",16,4,1000
"2009","NCNTY16033N16033",16,4,1077
"2009","NCNTY16035N16035",16,4,1100
"2009","NCNTY16037N16037",16,4,1077
"2009","NCNTY16039N16039",16,4,982
"2009","NCNTY16043N16043",16,4,1077
"2009","NCNTY16047N16047",16,4,1000
"2009","NCNTY16049N16049",16,4,930
"2009","NCNTY16053N16053",16,4,1000
"2009","NCNTY16057N16057",16,4,1101
"2009","NCNTY16059N16059",16,4,1077
"2009","NCNTY16061N16061",16,4,1100
"2009","NCNTY16063N16063",16,4,1000
"2009","NCNTY16065N16065",16,4,919
"2009","NCNTY16067N16067",16,4,784
"2009","NCNTY16071N16071",16,4,1045
"2009","NCNTY16075N16075",16,4,1020
"2009","NCNTY16079N16079",16,4,800
"2009","NCNTY16081N16081",16,4,1077
"2009","NCNTY16083N16083",16,4,1024
"2009","NCNTY16085N16085",16,4,1037
"2009","NCNTY16087N16087",16,4,1037
"2009","METRO14060M14060",17,4,1269
"2009","METRO16580M16580",17,4,1273
"2009","METRO16980M16980",17,4,1387
"2009","METRO16980MM2050",17,4,1410
"2009","METRO16980MM3170",17,4,1571
"2009","METRO16980MM3780",17,4,1504
"2009","METRO19180M19180",17,4,780
"2009","METRO19340M19340",17,4,944
"2009","METRO19500M19500",17,4,885
"2009","METRO28100M28100",17,4,1068
"2009","METRO37900M37900",17,4,1081
"2009","METRO40420M40420",17,4,991
"2009","METRO41180M41180",17,4,1107
"2009","METRO41180N17005",17,4,926
"2009","METRO41180N17117",17,4,817
"2009","METRO44100M44100",17,4,1030
"2009","NCNTY17001N17001",17,4,839
"2009","NCNTY17003N17003",17,4,786
"2009","NCNTY17009N17009",17,4,758
"2009","NCNTY17011N17011",17,4,863
"2009","NCNTY17015N17015",17,4,801
"2009","NCNTY17017N17017",17,4,715
"2009","NCNTY17021N17021",17,4,874
"2009","NCNTY17023N17023",17,4,868
"2009","NCNTY17025N17025",17,4,728
"2009","NCNTY17029N17029",17,4,1086
"2009","NCNTY17033N17033",17,4,728
"2009","NCNTY17035N17035",17,4,1062
"2009","NCNTY17039N17039",17,4,881
"2009","NCNTY17041N17041",17,4,850
"2009","NCNTY17045N17045",17,4,733
"2009","NCNTY17047N17047",17,4,786
"2009","NCNTY17049N17049",17,4,805
"2009","NCNTY17051N17051",17,4,739
"2009","NCNTY17055N17055",17,4,954
"2009","NCNTY17057N17057",17,4,841
"2009","NCNTY17059N17059",17,4,786
"2009","NCNTY17061N17061",17,4,805
"2009","NCNTY17065N17065",17,4,786
"2009","NCNTY17067N17067",17,4,674
"2009","NCNTY17069N17069",17,4,786
"2009","NCNTY17071N17071",17,4,838
"2009","NCNTY17075N17075",17,4,810
"2009","NCNTY17077N17077",17,4,982
"2009","NCNTY17079N17079",17,4,728
"2009","NCNTY17081N17081",17,4,805
"2009","NCNTY17085N17085",17,4,747
"2009","NCNTY17087N17087",17,4,786
"2009","NCNTY17095N17095",17,4,832
"2009","NCNTY17099N17099",17,4,1084
"2009","NCNTY17101N17101",17,4,761
"2009","NCNTY17103N17103",17,4,914
"2009","NCNTY17105N17105",17,4,842
"2009","NCNTY17107N17107",17,4,1034
"2009","NCNTY17109N17109",17,4,1001
"2009","NCNTY17121N17121",17,4,747
"2009","NCNTY17125N17125",17,4,777
"2009","NCNTY17127N17127",17,4,821
"2009","NCNTY17135N17135",17,4,798
"2009","NCNTY17137N17137",17,4,845
"2009","NCNTY17139N17139",17,4,868
"2009","NCNTY17141N17141",17,4,997
"2009","NCNTY17145N17145",17,4,816
"2009","NCNTY17149N17149",17,4,755
"2009","NCNTY17151N17151",17,4,786
"2009","NCNTY17153N17153",17,4,786
"2009","NCNTY17155N17155",17,4,851
"2009","NCNTY17157N17157",17,4,876
"2009","NCNTY17159N17159",17,4,839
"2009","NCNTY17165N17165",17,4,956
"2009","NCNTY17169N17169",17,4,755
"2009","NCNTY17171N17171",17,4,805
"2009","NCNTY17173N17173",17,4,816
"2009","NCNTY17177N17177",17,4,814
"2009","NCNTY17181N17181",17,4,875
"2009","NCNTY17185N17185",17,4,786
"2009","NCNTY17187N17187",17,4,772
"2009","NCNTY17189N17189",17,4,778
"2009","NCNTY17191N17191",17,4,694
"2009","NCNTY17193N17193",17,4,786
"2009","NCNTY17195N17195",17,4,811
"2009","NCNTY17199N17199",17,4,859
"2009","METRO11300M11300",18,4,939
"2009","METRO14020MM1020",18,4,1217
"2009","METRO14020N18055",18,4,829
"2009","METRO14020N18119",18,4,1094
"2009","METRO16980MM2960",18,4,1069
"2009","METRO16980N18073",18,4,984
"2009","METRO17140M17140",18,4,1123
"2009","METRO18020M18020",18,4,1163
"2009","METRO21140M21140",18,4,1005
"2009","METRO21780M21780",18,4,930
"2009","METRO21780N18051",18,4,1067
"2009","METRO23060M23060",18,4,841
"2009","METRO26900M26900",18,4,1081
"2009","METRO26900N18133",18,4,897
"2009","METRO29020M29020",18,4,939
"2009","METRO29140M29140",18,4,1365
"2009","METRO29140N18015",18,4,917
"2009","METRO31140M31140",18,4,1063
"2009","METRO31140N18175",18,4,950
"2009","METRO33140M33140",18,4,981
"2009","METRO34620M34620",18,4,981
"2009","METRO43780M43780",18,4,997
"2009","METRO45460M45460",18,4,930
"2009","METRO45460N18153",18,4,710
"2009","NCNTY18001N18001",18,4,845
"2009","NCNTY18009N18009",18,4,884
"2009","NCNTY18017N18017",18,4,798
"2009","NCNTY18023N18023",18,4,914
"2009","NCNTY18025N18025",18,4,771
"2009","NCNTY18027N18027",18,4,834
"2009","NCNTY18031N18031",18,4,924
"2009","NCNTY18033N18033",18,4,942
"2009","NCNTY18037N18037",18,4,899
"2009","NCNTY18041N18041",18,4,884
"2009","NCNTY18045N18045",18,4,917
"2009","NCNTY18049N18049",18,4,885
"2009","NCNTY18053N18053",18,4,939
"2009","NCNTY18065N18065",18,4,1031
"2009","NCNTY18069N18069",18,4,982
"2009","NCNTY18071N18071",18,4,1030
"2009","NCNTY18075N18075",18,4,783
"2009","NCNTY18077N18077",18,4,894
"2009","NCNTY18079N18079",18,4,1065
"2009","NCNTY18083N18083",18,4,899
"2009","NCNTY18085N18085",18,4,1002
"2009","NCNTY18087N18087",18,4,875
"2009","NCNTY18093N18093",18,4,1121
"2009","NCNTY18099N18099",18,4,929
"2009","NCNTY18101N18101",18,4,833
"2009","NCNTY18103N18103",18,4,989
"2009","NCNTY18107N18107",18,4,928
"2009","NCNTY18113N18113",18,4,880
"2009","NCNTY18117N18117",18,4,777
"2009","NCNTY18121N18121",18,4,976
"2009","NCNTY18123N18123",18,4,853
"2009","NCNTY18125N18125",18,4,878
"2009","NCNTY18131N18131",18,4,856
"2009","NCNTY18135N18135",18,4,819
"2009","NCNTY18137N18137",18,4,1013
"2009","NCNTY18139N18139",18,4,830
"2009","NCNTY18143N18143",18,4,928
"2009","NCNTY18147N18147",18,4,878
"2009","NCNTY18149N18149",18,4,845
"2009","NCNTY18151N18151",18,4,956
"2009","NCNTY18155N18155",18,4,920
"2009","NCNTY18161N18161",18,4,863
"2009","NCNTY18169N18169",18,4,879
"2009","NCNTY18171N18171",18,4,927
"2009","NCNTY18177N18177",18,4,911
"2009","NCNTY18181N18181",18,4,1233
"2009","METRO11180M11180",19,4,1325
"2009","METRO16300M16300",19,4,1209
"2009","METRO16300N19011",19,4,890
"2009","METRO16300N19105",19,4,780
"2009","METRO19340M19340",19,4,944
"2009","METRO19780M19780",19,4,1082
"2009","METRO20220M20220",19,4,917
"2009","METRO26980MM3500",19,4,1330
"2009","METRO26980N19183",19,4,1007
"2009","METRO36540M36540",19,4,1128
"2009","METRO43580M43580",19,4,931
"2009","METRO47940M47940",19,4,1101
"2009","METRO47940N19017",19,4,897
"2009","NCNTY19001N19001",19,4,795
"2009","NCNTY19003N19003",19,4,795
"2009","NCNTY19005N19005",19,4,797
"2009","NCNTY19007N19007",19,4,766
"2009","NCNTY19009N19009",19,4,728
"2009","NCNTY19015N19015",19,4,954
"2009","NCNTY19019N19019",19,4,724
"2009","NCNTY19021N19021",19,4,772
"2009","NCNTY19023N19023",19,4,797
"2009","NCNTY19025N19025",19,4,740
"2009","NCNTY19027N19027",19,4,742
"2009","NCNTY19029N19029",19,4,904
"2009","NCNTY19031N19031",19,4,829
"2009","NCNTY19033N19033",19,4,835
"2009","NCNTY19035N19035",19,4,728
"2009","NCNTY19037N19037",19,4,797
"2009","NCNTY19039N19039",19,4,798
"2009","NCNTY19041N19041",19,4,803
"2009","NCNTY19043N19043",19,4,797
"2009","NCNTY19045N19045",19,4,887
"2009","NCNTY19047N19047",19,4,728
"2009","NCNTY19051N19051",19,4,795
"2009","NCNTY19053N19053",19,4,795
"2009","NCNTY19055N19055",19,4,829
"2009","NCNTY19057N19057",19,4,843
"2009","NCNTY19059N19059",19,4,974
"2009","NCNTY19063N19063",19,4,764
"2009","NCNTY19065N19065",19,4,797
"2009","NCNTY19067N19067",19,4,720
"2009","NCNTY19069N19069",19,4,715
"2009","NCNTY19071N19071",19,4,904
"2009","NCNTY19073N19073",19,4,728
"2009","NCNTY19079N19079",19,4,736
"2009","NCNTY19081N19081",19,4,715
"2009","NCNTY19083N19083",19,4,845
"2009","NCNTY19087N19087",19,4,837
"2009","NCNTY19089N19089",19,4,797
"2009","NCNTY19091N19091",19,4,740
"2009","NCNTY19093N19093",19,4,728
"2009","NCNTY19095N19095",19,4,819
"2009","NCNTY19097N19097",19,4,829
"2009","NCNTY19099N19099",19,4,946
"2009","NCNTY19101N19101",19,4,897
"2009","NCNTY19107N19107",19,4,795
"2009","NCNTY19109N19109",19,4,715
"2009","NCNTY19111N19111",19,4,740
"2009","NCNTY19115N19115",19,4,827
"2009","NCNTY19117N19117",19,4,795
"2009","NCNTY19119N19119",19,4,764
"2009","NCNTY19123N19123",19,4,921
"2009","NCNTY19125N19125",19,4,853
"2009","NCNTY19127N19127",19,4,904
"2009","NCNTY19131N19131",19,4,715
"2009","NCNTY19133N19133",19,4,728
"2009","NCNTY19135N19135",19,4,795
"2009","NCNTY19137N19137",19,4,904
"2009","NCNTY19139N19139",19,4,954
"2009","NCNTY19141N19141",19,4,764
"2009","NCNTY19143N19143",19,4,764
"2009","NCNTY19145N19145",19,4,696
"2009","NCNTY19147N19147",19,4,764
"2009","NCNTY19149N19149",19,4,757
"2009","NCNTY19151N19151",19,4,740
"2009","NCNTY19157N19157",19,4,794
"2009","NCNTY19159N19159",19,4,795
"2009","NCNTY19161N19161",19,4,728
"2009","NCNTY19165N19165",19,4,904
"2009","NCNTY19167N19167",19,4,762
"2009","NCNTY19171N19171",19,4,819
"2009","NCNTY19173N19173",19,4,795
"2009","NCNTY19175N19175",19,4,795
"2009","NCNTY19177N19177",19,4,795
"2009","NCNTY19179N19179",19,4,830
"2009","NCNTY19185N19185",19,4,795
"2009","NCNTY19187N19187",19,4,824
"2009","NCNTY19189N19189",19,4,715
"2009","NCNTY19191N19191",19,4,951
"2009","NCNTY19195N19195",19,4,715
"2009","NCNTY19197N19197",19,4,740
"2009","METRO28140M28140",20,4,1126
"2009","METRO28140N20059",20,4,967
"2009","METRO29940M29940",20,4,1331
"2009","METRO41140M41140",20,4,888
"2009","METRO45820M45820",20,4,918
"2009","METRO48620M48620",20,4,978
"2009","METRO48620N20191",20,4,1016
"2009","NCNTY20001N20001",20,4,753
"2009","NCNTY20003N20003",20,4,811
"2009","NCNTY20005N20005",20,4,1116
"2009","NCNTY20007N20007",20,4,849
"2009","NCNTY20009N20009",20,4,958
"2009","NCNTY20011N20011",20,4,815
"2009","NCNTY20013N20013",20,4,1116
"2009","NCNTY20017N20017",20,4,779
"2009","NCNTY20019N20019",20,4,811
"2009","NCNTY20021N20021",20,4,959
"2009","NCNTY20023N20023",20,4,733
"2009","NCNTY20025N20025",20,4,823
"2009","NCNTY20027N20027",20,4,1074
"2009","NCNTY20029N20029",20,4,808
"2009","NCNTY20031N20031",20,4,779
"2009","NCNTY20033N20033",20,4,849
"2009","NCNTY20035N20035",20,4,737
"2009","NCNTY20037N20037",20,4,961
"2009","NCNTY20039N20039",20,4,733
"2009","NCNTY20041N20041",20,4,782
"2009","NCNTY20047N20047",20,4,849
"2009","NCNTY20049N20049",20,4,811
"2009","NCNTY20051N20051",20,4,1032
"2009","NCNTY20053N20053",20,4,808
"2009","NCNTY20055N20055",20,4,983
"2009","NCNTY20057N20057",20,4,808
"2009","NCNTY20061N20061",20,4,852
"2009","NCNTY20063N20063",20,4,733
"2009","NCNTY20065N20065",20,4,733
"2009","NCNTY20067N20067",20,4,823
"2009","NCNTY20069N20069",20,4,823
"2009","NCNTY20071N20071",20,4,823
"2009","NCNTY20073N20073",20,4,779
"2009","NCNTY20075N20075",20,4,823
"2009","NCNTY20077N20077",20,4,849
"2009","NCNTY20081N20081",20,4,823
"2009","NCNTY20083N20083",20,4,823
"2009","NCNTY20089N20089",20,4,808
"2009","NCNTY20093N20093",20,4,823
"2009","NCNTY20095N20095",20,4,849
"2009","NCNTY20097N20097",20,4,849
"2009","NCNTY20099N20099",20,4,738
"2009","NCNTY20101N20101",20,4,823
"2009","NCNTY20105N20105",20,4,808
"2009","NCNTY20109N20109",20,4,733
"2009","NCNTY20111N20111",20,4,883
"2009","NCNTY20113N20113",20,4,929
"2009","NCNTY20115N20115",20,4,779
"2009","NCNTY20117N20117",20,4,1074
"2009","NCNTY20119N20119",20,4,823
"2009","NCNTY20123N20123",20,4,808
"2009","NCNTY20125N20125",20,4,830
"2009","NCNTY20127N20127",20,4,1074
"2009","NCNTY20129N20129",20,4,823
"2009","NCNTY20131N20131",20,4,1116
"2009","NCNTY20133N20133",20,4,958
"2009","NCNTY20135N20135",20,4,823
"2009","NCNTY20137N20137",20,4,733
"2009","NCNTY20141N20141",20,4,733
"2009","NCNTY20143N20143",20,4,808
"2009","NCNTY20145N20145",20,4,849
"2009","NCNTY20147N20147",20,4,733
"2009","NCNTY20149N20149",20,4,1061
"2009","NCNTY20151N20151",20,4,843
"2009","NCNTY20153N20153",20,4,733
"2009","NCNTY20155N20155",20,4,876
"2009","NCNTY20157N20157",20,4,808
"2009","NCNTY20159N20159",20,4,856
"2009","NCNTY20161N20161",20,4,1133
"2009","NCNTY20163N20163",20,4,733
"2009","NCNTY20165N20165",20,4,849
"2009","NCNTY20167N20167",20,4,733
"2009","NCNTY20169N20169",20,4,881
"2009","NCNTY20171N20171",20,4,823
"2009","NCNTY20175N20175",20,4,883
"2009","NCNTY20179N20179",20,4,733
"2009","NCNTY20181N20181",20,4,737
"2009","NCNTY20183N20183",20,4,733
"2009","NCNTY20185N20185",20,4,849
"2009","NCNTY20187N20187",20,4,823
"2009","NCNTY20189N20189",20,4,823
"2009","NCNTY20193N20193",20,4,735
"2009","NCNTY20195N20195",20,4,733
"2009","NCNTY20199N20199",20,4,733
"2009","NCNTY20201N20201",20,4,808
"2009","NCNTY20203N20203",20,4,823
"2009","NCNTY20205N20205",20,4,811
"2009","NCNTY20207N20207",20,4,811
"2009","METRO14540M14540",21,4,1090
"2009","METRO17140M17140",21,4,1123
"2009","METRO17140MM3020",21,4,964
"2009","METRO17300M17300",21,4,1020
"2009","METRO21060M21060",21,4,1048
"2009","METRO21780M21780",21,4,930
"2009","METRO26580M26580",21,4,835
"2009","METRO30460M30460",21,4,1023
"2009","METRO31140M31140",21,4,1063
"2009","METRO31140N21163",21,4,861
"2009","METRO31140N21179",21,4,945
"2009","METRO31140N21211",21,4,973
"2009","METRO36980M36980",21,4,1024
"2009","NCNTY21001N21001",21,4,686
"2009","NCNTY21003N21003",21,4,828
"2009","NCNTY21005N21005",21,4,1194
"2009","NCNTY21007N21007",21,4,881
"2009","NCNTY21009N21009",21,4,773
"2009","NCNTY21011N21011",21,4,734
"2009","NCNTY21013N21013",21,4,886
"2009","NCNTY21021N21021",21,4,802
"2009","NCNTY21025N21025",21,4,682
"2009","NCNTY21027N21027",21,4,796
"2009","NCNTY21031N21031",21,4,1027
"2009","NCNTY21033N21033",21,4,733
"2009","NCNTY21035N21035",21,4,1131
"2009","NCNTY21039N21039",21,4,881
"2009","NCNTY21041N21041",21,4,896
"2009","NCNTY21043N21043",21,4,718
"2009","NCNTY21045N21045",21,4,686
"2009","NCNTY21051N21051",21,4,618
"2009","NCNTY21053N21053",21,4,686
"2009","NCNTY21055N21055",21,4,734
"2009","NCNTY21057N21057",21,4,686
"2009","NCNTY21063N21063",21,4,828
"2009","NCNTY21065N21065",21,4,797
"2009","NCNTY21069N21069",21,4,734
"2009","NCNTY21071N21071",21,4,783
"2009","NCNTY21073N21073",21,4,1035
"2009","NCNTY21075N21075",21,4,881
"2009","NCNTY21079N21079",21,4,1096
"2009","NCNTY21083N21083",21,4,804
"2009","NCNTY21085N21085",21,4,754
"2009","NCNTY21087N21087",21,4,681
"2009","NCNTY21095N21095",21,4,851
"2009","NCNTY21097N21097",21,4,833
"2009","NCNTY21099N21099",21,4,761
"2009","NCNTY21105N21105",21,4,881
"2009","NCNTY21107N21107",21,4,924
"2009","NCNTY21109N21109",21,4,636
"2009","NCNTY21115N21115",21,4,732
"2009","NCNTY21119N21119",21,4,659
"2009","NCNTY21121N21121",21,4,726
"2009","NCNTY21125N21125",21,4,852
"2009","NCNTY21127N21127",21,4,704
"2009","NCNTY21129N21129",21,4,659
"2009","NCNTY21131N21131",21,4,659
"2009","NCNTY21133N21133",21,4,659
"2009","NCNTY21135N21135",21,4,734
"2009","NCNTY21137N21137",21,4,881
"2009","NCNTY21139N21139",21,4,734
"2009","NCNTY21141N21141",21,4,845
"2009","NCNTY21143N21143",21,4,902
"2009","NCNTY21145N21145",21,4,882
"2009","NCNTY21147N21147",21,4,673
"2009","NCNTY21151N21151",21,4,1019
"2009","NCNTY21153N21153",21,4,669
"2009","NCNTY21155N21155",21,4,796
"2009","NCNTY21157N21157",21,4,930
"2009","NCNTY21159N21159",21,4,669
"2009","NCNTY21161N21161",21,4,884
"2009","NCNTY21165N21165",21,4,734
"2009","NCNTY21167N21167",21,4,950
"2009","NCNTY21169N21169",21,4,761
"2009","NCNTY21171N21171",21,4,761
"2009","NCNTY21173N21173",21,4,806
"2009","NCNTY21175N21175",21,4,734
"2009","NCNTY21177N21177",21,4,682
"2009","NCNTY21181N21181",21,4,958
"2009","NCNTY21183N21183",21,4,731
"2009","NCNTY21187N21187",21,4,1323
"2009","NCNTY21189N21189",21,4,659
"2009","NCNTY21193N21193",21,4,763
"2009","NCNTY21195N21195",21,4,663
"2009","NCNTY21197N21197",21,4,771
"2009","NCNTY21199N21199",21,4,702
"2009","NCNTY21201N21201",21,4,734
"2009","NCNTY21203N21203",21,4,636
"2009","NCNTY21205N21205",21,4,987
"2009","NCNTY21207N21207",21,4,686
"2009","NCNTY21213N21213",21,4,925
"2009","NCNTY21217N21217",21,4,831
"2009","NCNTY21219N21219",21,4,902
"2009","NCNTY21225N21225",21,4,736
"2009","NCNTY21229N21229",21,4,796
"2009","NCNTY21231N21231",21,4,683
"2009","NCNTY21235N21235",21,4,695
"2009","NCNTY21237N21237",21,4,659
"2009","METRO10780M10780",22,4,832
"2009","METRO12940M12940",22,4,1307
"2009","METRO12940N22047",22,4,809
"2009","METRO26380M26380",22,4,997
"2009","METRO29180M29180",22,4,1148
"2009","METRO29340M29340",22,4,1250
"2009","METRO33740M33740",22,4,913
"2009","METRO35380M35380",22,4,1443
"2009","METRO43340M43340",22,4,964
"2009","NCNTY22001N22001",22,4,714
"2009","NCNTY22003N22003",22,4,842
"2009","NCNTY22007N22007",22,4,778
"2009","NCNTY22009N22009",22,4,773
"2009","NCNTY22011N22011",22,4,984
"2009","NCNTY22013N22013",22,4,780
"2009","NCNTY22021N22021",22,4,708
"2009","NCNTY22025N22025",22,4,768
"2009","NCNTY22027N22027",22,4,780
"2009","NCNTY22029N22029",22,4,768
"2009","NCNTY22035N22035",22,4,708
"2009","NCNTY22039N22039",22,4,663
"2009","NCNTY22041N22041",22,4,708
"2009","NCNTY22045N22045",22,4,851
"2009","NCNTY22049N22049",22,4,708
"2009","NCNTY22053N22053",22,4,715
"2009","NCNTY22059N22059",22,4,768
"2009","NCNTY22061N22061",22,4,880
"2009","NCNTY22065N22065",22,4,708
"2009","NCNTY22067N22067",22,4,712
"2009","NCNTY22069N22069",22,4,918
"2009","NCNTY22081N22081",22,4,780
"2009","NCNTY22083N22083",22,4,708
"2009","NCNTY22085N22085",22,4,780
"2009","NCNTY22093N22093",22,4,1032
"2009","NCNTY22097N22097",22,4,736
"2009","NCNTY22101N22101",22,4,908
"2009","NCNTY22105N22105",22,4,990
"2009","NCNTY22107N22107",22,4,708
"2009","NCNTY22113N22113",22,4,743
"2009","NCNTY22115N22115",22,4,903
"2009","NCNTY22117N22117",22,4,710
"2009","NCNTY22119N22119",22,4,799
"2009","NCNTY22123N22123",22,4,708
"2009","NCNTY22127N22127",22,4,718
"2009","METRO12620MM0730",23,4,1128
"2009","METRO12620N23019",23,4,989
"2009","METRO30340M30340",23,4,956
"2009","METRO38860MM6400",23,4,1449
"2009","METRO38860MM6450",23,4,1526
"2009","METRO38860N23005",23,4,1364
"2009","METRO38860N23023",23,4,1515
"2009","METRO38860N23031",23,4,1131
"2009","NCNTY23003N23003",23,4,947
"2009","NCNTY23007N23007",23,4,1013
"2009","NCNTY23009N23009",23,4,1094
"2009","NCNTY23011N23011",23,4,984
"2009","NCNTY23013N23013",23,4,1169
"2009","NCNTY23015N23015",23,4,1000
"2009","NCNTY23017N23017",23,4,1100
"2009","NCNTY23021N23021",23,4,1076
"2009","NCNTY23025N23025",23,4,928
"2009","NCNTY23027N23027",23,4,981
"2009","NCNTY23029N23029",23,4,925
"2009","METRO12580M12580",24,4,1778
"2009","METRO12580MM0721",24,4,2391
"2009","METRO19060M19060",24,4,1013
"2009","METRO25180MM3180",24,4,1196
"2009","METRO37980M37980",24,4,1581
"2009","METRO41540M41540",24,4,1266
"2009","METRO41540N24039",24,4,1257
"2009","METRO47900M47900",24,4,2382
"2009","NCNTY24011N24011",24,4,1088
"2009","NCNTY24019N24019",24,4,1026
"2009","NCNTY24023N24023",24,4,1102
"2009","NCNTY24029N24029",24,4,1404
"2009","NCNTY24037N24037",24,4,1893
"2009","NCNTY24041N24041",24,4,1361
"2009","NCNTY24047N24047",24,4,1390
"2009","METRO12700M12700",25,4,1542
"2009","METRO14460MM1120",25,4,2046
"2009","METRO14460MM1200",25,4,1994
"2009","METRO14460MM4160",25,4,1520
"2009","METRO14460MM4560",25,4,1769
"2009","METRO38340M38340",25,4,1167
"2009","METRO38340N25003",25,4,1264
"2009","METRO39300M39300",25,4,1519
"2009","METRO39300MM1120",25,4,1453
"2009","METRO39300MM1200",25,4,2251
"2009","METRO39300MM5400",25,4,1374
"2009","METRO44140M44140",25,4,1270
"2009","METRO44140N25011",25,4,1420
"2009","METRO49340M49340",25,4,1242
"2009","METRO49340MM1120",25,4,2011
"2009","METRO49340MM2600",25,4,1339
"2009","METRO49340N25027",25,4,1259
"2009","NCNTY25007N25007",25,4,1848
"2009","NCNTY25019N25019",25,4,2545
"2009","METRO11460M11460",26,4,1486
"2009","METRO12980M12980",26,4,903
"2009","METRO13020M13020",26,4,901
"2009","METRO19820M19820",26,4,1054
"2009","METRO19820MM0440",26,4,1654
"2009","METRO22420M22420",26,4,863
"2009","METRO24340M24340",26,4,988
"2009","METRO24340N26015",26,4,1070
"2009","METRO24340N26067",26,4,889
"2009","METRO24340N26123",26,4,898
"2009","METRO26100M26100",26,4,1234
"2009","METRO27100M27100",26,4,916
