"year","fips","state","county","bedrooms","rent"
"2008",3300725180,33,7,4,1085
"2008",3300730260,33,7,4,1085
"2008",3300731780,33,7,4,1085
"2008",3300732420,33,7,4,1085
"2008",3300738820,33,7,4,1085
"2008",3300739940,33,7,4,1085
"2008",3300740420,33,7,4,1085
"2008",3300743620,33,7,4,1085
"2008",3300746020,33,7,4,1085
"2008",3300747860,33,7,4,1085
"2008",3300748260,33,7,4,1085
"2008",3300756100,33,7,4,1085
"2008",3300757860,33,7,4,1085
"2008",3300761620,33,7,4,1085
"2008",3300761780,33,7,4,1085
"2008",3300763860,33,7,4,1085
"2008",3300767860,33,7,4,1085
"2008",3300768500,33,7,4,1085
"2008",3300768980,33,7,4,1085
"2008",3300773060,33,7,4,1085
"2008",3300773380,33,7,4,1085
"2008",3300774180,33,7,4,1085
"2008",3300774500,33,7,4,1085
"2008",3300776580,33,7,4,1085
"2008",3300780740,33,7,4,1085
"2008",3300784420,33,7,4,1085
"2008",3300900580,33,9,4,1476
"2008",3300902020,33,9,4,1476
"2008",3300903940,33,9,4,1476
"2008",3300905060,33,9,4,1476
"2008",3300905460,33,9,4,1476
"2008",3300907540,33,9,4,1476
"2008",3300907700,33,9,4,1476
"2008",3300908660,33,9,4,1476
"2008",3300908980,33,9,4,1476
"2008",3300918740,33,9,4,1476
"2008",3300922020,33,9,4,1476
"2008",3300923860,33,9,4,1476
"2008",3300924340,33,9,4,1476
"2008",3300927300,33,9,4,1476
"2008",3300930820,33,9,4,1476
"2008",3300932180,33,9,4,1476
"2008",3300933860,33,9,4,1476
"2008",3300934820,33,9,4,1476
"2008",3300935220,33,9,4,1476
"2008",3300936900,33,9,4,1476
"2008",3300940660,33,9,4,1476
"2008",3300941300,33,9,4,1476
"2008",3300941860,33,9,4,1476
"2008",3300942020,33,9,4,1476
"2008",3300942580,33,9,4,1476
"2008",3300942820,33,9,4,1476
"2008",3300944100,33,9,4,1476
"2008",3300944260,33,9,4,1476
"2008",3300948980,33,9,4,1476
"2008",3300958340,33,9,4,1476
"2008",3300958500,33,9,4,1476
"2008",3300961060,33,9,4,1476
"2008",3300962660,33,9,4,1476
"2008",3300965940,33,9,4,1476
"2008",3300974740,33,9,4,1476
"2008",3300976740,33,9,4,1476
"2008",3300978740,33,9,4,1476
"2008",3300979380,33,9,4,1476
"2008",3300980500,33,9,4,1476
"2008",3300987060,33,9,4,1476
"2008",3301101300,33,11,4,1789
"2008",3301101700,33,11,4,1775
"2008",3301104500,33,11,4,1366
"2008",3301104900,33,11,4,1775
"2008",3301108100,33,11,4,1789
"2008",3301117780,33,11,4,1775
"2008",3301127140,33,11,4,1775
"2008",3301129860,33,11,4,1366
"2008",3301131540,33,11,4,1775
"2008",3301131940,33,11,4,1789
"2008",3301133700,33,11,4,1775
"2008",3301136180,33,11,4,1775
"2008",3301137140,33,11,4,1789
"2008",3301137940,33,11,4,1789
"2008",3301142260,33,11,4,1789
"2008",3301144580,33,11,4,1775
"2008",3301145140,33,11,4,1366
"2008",3301146260,33,11,4,1789
"2008",3301147540,33,11,4,1789
"2008",3301148020,33,11,4,1789
"2008",3301149140,33,11,4,1789
"2008",3301150260,33,11,4,1789
"2008",3301150740,33,11,4,1775
"2008",3301151940,33,11,4,1789
"2008",3301159940,33,11,4,1789
"2008",3301160580,33,11,4,1775
"2008",3301168820,33,11,4,1775
"2008",3301176260,33,11,4,1775
"2008",3301179780,33,11,4,1366
"2008",3301185220,33,11,4,1789
"2008",3301185940,33,11,4,1775
"2008",3301300660,33,13,4,1669
"2008",3301301460,33,13,4,1669
"2008",3301306260,33,13,4,1669
"2008",3301306500,33,13,4,1669
"2008",3301306980,33,13,4,1669
"2008",3301309860,33,13,4,1669
"2008",3301312420,33,13,4,1669
"2008",3301314200,33,13,4,1669
"2008",3301316980,33,13,4,1669
"2008",3301319460,33,13,4,1669
"2008",3301324900,33,13,4,1669
"2008",3301327380,33,13,4,1669
"2008",3301335540,33,13,4,1669
"2008",3301335860,33,13,4,1669
"2008",3301337300,33,13,4,1669
"2008",3301337540,33,13,4,1669
"2008",3301343380,33,13,4,1669
"2008",3301350900,33,13,4,1669
"2008",3301352100,33,13,4,1669
"2008",3301354260,33,13,4,1669
"2008",3301360020,33,13,4,1669
"2008",3301361940,33,13,4,1669
"2008",3301366980,33,13,4,1669
"2008",3301375460,33,13,4,1669
"2008",3301378580,33,13,4,1669
"2008",3301380020,33,13,4,1669
"2008",3301384900,33,13,4,1669
"2008",3301502340,33,15,4,1478
"2008",3301502820,33,15,4,1598
"2008",3301507220,33,15,4,1599
"2008",3301509300,33,15,4,1598
"2008",3301512100,33,15,4,1478
"2008",3301517140,33,15,4,1478
"2008",3301517460,33,15,4,1598
"2008",3301517940,33,15,4,1478
"2008",3301521380,33,15,4,1599
"2008",3301524660,33,15,4,1599
"2008",3301525380,33,15,4,1599
"2008",3301527940,33,15,4,1478
"2008",3301531700,33,15,4,1599
"2008",3301532900,33,15,4,1478
"2008",3301533060,33,15,4,1599
"2008",3301533460,33,15,4,1599
"2008",3301539780,33,15,4,1599
"2008",3301540100,33,15,4,1478
"2008",3301543220,33,15,4,1598
"2008",3301550980,33,15,4,1599
"2008",3301551380,33,15,4,1599
"2008",3301551620,33,15,4,1599
"2008",3301552340,33,15,4,1599
"2008",3301552900,33,15,4,1478
"2008",3301554580,33,15,4,1599
"2008",3301556820,33,15,4,1598
"2008",3301557460,33,15,4,1598
"2008",3301562500,33,15,4,1478
"2008",3301562900,33,15,4,1599
"2008",3301564020,33,15,4,1478
"2008",3301566180,33,15,4,1599
"2008",3301566660,33,15,4,1478
"2008",3301567620,33,15,4,1478
"2008",3301568260,33,15,4,2058
"2008",3301571140,33,15,4,2058
"2008",3301574340,33,15,4,1599
"2008",3301585780,33,15,4,1478
"2008",3301703460,33,17,4,1599
"2008",3301718820,33,17,4,1599
"2008",3301719700,33,17,4,1599
"2008",3301726020,33,17,4,1599
"2008",3301741460,33,17,4,1599
"2008",3301744820,33,17,4,1599
"2008",3301747700,33,17,4,1599
"2008",3301748660,33,17,4,1599
"2008",3301751220,33,17,4,1599
"2008",3301765140,33,17,4,1599
"2008",3301765540,33,17,4,1599
"2008",3301769940,33,17,4,1599
"2008",3301773860,33,17,4,1599
"2008",3301900260,33,19,4,1238
"2008",3301911380,33,19,4,1238
"2008",3301912900,33,19,4,1238
"2008",3301915060,33,19,4,1238
"2008",3301916340,33,19,4,1238
"2008",3301930500,33,19,4,1238
"2008",3301931220,33,19,4,1238
"2008",3301940900,33,19,4,1238
"2008",3301941700,33,19,4,1238
"2008",3301952580,33,19,4,1238
"2008",3301962340,33,19,4,1238
"2008",3301972740,33,19,4,1238
"2008",3301975060,33,19,4,1238
"2008",3301977940,33,19,4,1238
"2008",3301978980,33,19,4,1238
"2008",3400199999,34,1,4,1583
"2008",3400399999,34,3,4,2068
"2008",3400599999,34,5,4,1506
"2008",3400799999,34,7,4,1506
"2008",3400999999,34,9,4,1274
"2008",3401199999,34,11,4,1302
"2008",3401399999,34,13,4,1643
"2008",3401599999,34,15,4,1506
"2008",3401799999,34,17,4,1640
"2008",3401999999,34,19,4,2161
"2008",3402199999,34,21,4,1582
"2008",3402399999,34,23,4,2161
"2008",3402599999,34,25,4,1921
"2008",3402799999,34,27,4,1643
"2008",3402999999,34,29,4,1921
"2008",3403199999,34,31,4,2068
"2008",3403399999,34,33,4,1506
"2008",3403599999,34,35,4,2161
"2008",3403799999,34,37,4,1643
"2008",3403999999,34,39,4,1643
"2008",3404199999,34,41,4,1372
"2008",3500199999,35,1,4,1327
"2008",3500399999,35,3,4,753
"2008",3500599999,35,5,4,705
"2008",3500699999,35,6,4,840
"2008",3500799999,35,7,4,706
"2008",3500999999,35,9,4,901
"2008",3501199999,35,11,4,858
"2008",3501399999,35,13,4,847
"2008",3501599999,35,15,4,869
"2008",3501799999,35,17,4,770
"2008",3501999999,35,19,4,784
"2008",3502199999,35,21,4,858
"2008",3502399999,35,23,4,753
"2008",3502599999,35,25,4,662
"2008",3502799999,35,27,4,1063
"2008",3502899999,35,28,4,1415
"2008",3502999999,35,29,4,709
"2008",3503199999,35,31,4,916
"2008",3503399999,35,33,4,784
"2008",3503599999,35,35,4,905
"2008",3503799999,35,37,4,858
"2008",3503999999,35,39,4,755
"2008",3504199999,35,41,4,770
"2008",3504399999,35,43,4,1327
"2008",3504599999,35,45,4,885
"2008",3504799999,35,47,4,833
"2008",3504999999,35,49,4,1412
"2008",3505199999,35,51,4,872
"2008",3505399999,35,53,4,805
"2008",3505599999,35,55,4,971
"2008",3505799999,35,57,4,1327
"2008",3505999999,35,59,4,858
"2008",3506199999,35,61,4,1327
"2008",3600199999,36,1,4,1191
"2008",3600399999,36,3,4,1041
"2008",3600599999,36,5,4,1835
"2008",3600799999,36,7,4,1123
"2008",3600999999,36,9,4,1012
"2008",3601199999,36,11,4,1150
"2008",3601399999,36,13,4,970
"2008",3601599999,36,15,4,1105
"2008",3601799999,36,17,4,1226
"2008",3601999999,36,19,4,1385
"2008",3602199999,36,21,4,1121
"2008",3602399999,36,23,4,1262
"2008",3602599999,36,25,4,1121
"2008",3602799999,36,27,4,1562
"2008",3602999999,36,29,4,1026
"2008",3603199999,36,31,4,1031
"2008",3603399999,36,33,4,987
"2008",3603599999,36,35,4,931
"2008",3603799999,36,37,4,1185
"2008",3603999999,36,39,4,1149
"2008",3604199999,36,41,4,1147
"2008",3604399999,36,43,4,1032
"2008",3604599999,36,45,4,1053
"2008",3604799999,36,47,4,1835
"2008",3604999999,36,49,4,932
"2008",3605199999,36,51,4,1051
"2008",3605399999,36,53,4,1058
"2008",3605599999,36,55,4,1051
"2008",3605799999,36,57,4,931
"2008",3605999999,36,59,4,2394
"2008",3606199999,36,61,4,1835
"2008",3606399999,36,63,4,1026
"2008",3606599999,36,65,4,1032
"2008",3606799999,36,67,4,1058
"2008",3606999999,36,69,4,1051
"2008",3607199999,36,71,4,1562
"2008",3607399999,36,73,4,1051
"2008",3607599999,36,75,4,1058
"2008",3607799999,36,77,4,1048
"2008",3607999999,36,79,4,1835
"2008",3608199999,36,81,4,1835
"2008",3608399999,36,83,4,1191
"2008",3608599999,36,85,4,1835
"2008",3608799999,36,87,4,1835
"2008",3608999999,36,89,4,1022
"2008",3609199999,36,91,4,1191
"2008",3609399999,36,93,4,1191
"2008",3609599999,36,95,4,1191
"2008",3609799999,36,97,4,1102
"2008",3609999999,36,99,4,1317
"2008",3610199999,36,101,4,1030
"2008",3610399999,36,103,4,2394
"2008",3610599999,36,105,4,1311
"2008",3610799999,36,107,4,1123
"2008",3610999999,36,109,4,1350
"2008",3611199999,36,111,4,1516
"2008",3611399999,36,113,4,1189
"2008",3611599999,36,115,4,1189
"2008",3611799999,36,117,4,1051
"2008",3611999999,36,119,4,2550
"2008",3612199999,36,121,4,1084
"2008",3612399999,36,123,4,953
"2008",3700199999,37,1,4,1066
"2008",3700399999,37,3,4,924
"2008",3700599999,37,5,4,754
"2008",3700799999,37,7,4,798
"2008",3700999999,37,9,4,912
"2008",3701199999,37,11,4,1006
"2008",3701399999,37,13,4,747
"2008",3701599999,37,15,4,757
"2008",3701799999,37,17,4,824
"2008",3701999999,37,19,4,1186
"2008",3702199999,37,21,4,1310
"2008",3702399999,37,23,4,924
"2008",3702599999,37,25,4,1265
"2008",3702799999,37,27,4,924
"2008",3702999999,37,29,4,990
"2008",3703199999,37,31,4,1130
"2008",3703399999,37,33,4,802
"2008",3703599999,37,35,4,924
"2008",3703799999,37,37,4,1329
"2008",3703999999,37,39,4,972
"2008",3704199999,37,41,4,990
"2008",3704399999,37,43,4,952
"2008",3704599999,37,45,4,990
"2008",3704799999,37,47,4,709
"2008",3704999999,37,49,4,1151
"2008",3705199999,37,51,4,1182
"2008",3705399999,37,53,4,1561
"2008",3705599999,37,55,4,1247
"2008",3705799999,37,57,4,868
"2008",3705999999,37,59,4,1150
"2008",3706199999,37,61,4,698
"2008",3706399999,37,63,4,1329
"2008",3706599999,37,65,4,832
"2008",3706799999,37,67,4,1150
"2008",3706999999,37,69,4,1226
"2008",3707199999,37,71,4,1265
"2008",3707399999,37,73,4,990
"2008",3707599999,37,75,4,952
"2008",3707799999,37,77,4,984
"2008",3707999999,37,79,4,822
"2008",3708199999,37,81,4,1060
"2008",3708399999,37,83,4,812
"2008",3708599999,37,85,4,1092
"2008",3708799999,37,87,4,1139
"2008",3708999999,37,89,4,1310
"2008",3709199999,37,91,4,781
"2008",3709399999,37,93,4,1028
"2008",3709599999,37,95,4,990
"2008",3709799999,37,97,4,1230
"2008",3709999999,37,99,4,831
"2008",3710199999,37,101,4,1226
"2008",3710399999,37,103,4,1129
"2008",3710599999,37,105,4,1166
"2008",3710799999,37,107,4,1040
"2008",3710999999,37,109,4,818
"2008",3711199999,37,111,4,817
"2008",3711399999,37,113,4,1124
"2008",3711599999,37,115,4,1310
"2008",3711799999,37,117,4,885
"2008",3711999999,37,119,4,1265
"2008",3712199999,37,121,4,1006
"2008",3712399999,37,123,4,974
"2008",3712599999,37,125,4,1222
"2008",3712799999,37,127,4,832
"2008",3712999999,37,129,4,1186
"2008",3713199999,37,131,4,776
"2008",3713399999,37,133,4,1133
"2008",3713599999,37,135,4,1329
"2008",3713799999,37,137,4,755
"2008",3713999999,37,139,4,1093
"2008",3714199999,37,141,4,889
"2008",3714399999,37,143,4,990
"2008",3714599999,37,145,4,966
"2008",3714799999,37,147,4,976
"2008",3714999999,37,149,4,906
"2008",3715199999,37,151,4,1060
"2008",3715399999,37,153,4,764
"2008",3715599999,37,155,4,774
"2008",3715799999,37,157,4,797
"2008",3715999999,37,159,4,996
"2008",3716199999,37,161,4,808
"2008",3716399999,37,163,4,976
"2008",3716599999,37,165,4,967
"2008",3716799999,37,167,4,964
"2008",3716999999,37,169,4,1150
"2008",3717199999,37,171,4,761
"2008",3717399999,37,173,4,952
"2008",3717599999,37,175,4,1049
"2008",3717799999,37,177,4,990
"2008",3717999999,37,179,4,1265
"2008",3718199999,37,181,4,735
"2008",3718399999,37,183,4,1226
"2008",3718599999,37,185,4,835
"2008",3718799999,37,187,4,808
"2008",3718999999,37,189,4,1334
"2008",3719199999,37,191,4,1007
"2008",3719399999,37,193,4,732
"2008",3719599999,37,195,4,863
"2008",3719799999,37,197,4,1150
"2008",3719999999,37,199,4,682
"2008",3800199999,38,1,4,695
"2008",3800399999,38,3,4,821
"2008",3800599999,38,5,4,806
"2008",3800799999,38,7,4,695
"2008",3800999999,38,9,4,799
"2008",3801199999,38,11,4,695
"2008",3801399999,38,13,4,799
"2008",3801599999,38,15,4,847
"2008",3801799999,38,17,4,1038
"2008",3801999999,38,19,4,806
"2008",3802199999,38,21,4,806
"2008",3802399999,38,23,4,695
"2008",3802599999,38,25,4,695
"2008",3802799999,38,27,4,806
"2008",3802999999,38,29,4,799
"2008",3803199999,38,31,4,806
"2008",3803399999,38,33,4,695
"2008",3803599999,38,35,4,1058
"2008",3803799999,38,37,4,695
"2008",3803999999,38,39,4,806
"2008",3804199999,38,41,4,695
"2008",3804399999,38,43,4,799
"2008",3804599999,38,45,4,806
"2008",3804799999,38,47,4,799
"2008",3804999999,38,49,4,799
"2008",3805199999,38,51,4,799
"2008",3805399999,38,53,4,695
"2008",3805599999,38,55,4,799
"2008",3805799999,38,57,4,695
"2008",3805999999,38,59,4,847
"2008",3806199999,38,61,4,799
"2008",3806399999,38,63,4,1022
"2008",3806599999,38,65,4,695
"2008",3806799999,38,67,4,1022
"2008",3806999999,38,69,4,799
"2008",3807199999,38,71,4,780
"2008",3807399999,38,73,4,806
"2008",3807599999,38,75,4,799
"2008",3807799999,38,77,4,782
"2008",3807999999,38,79,4,799
"2008",3808199999,38,81,4,806
"2008",3808399999,38,83,4,799
"2008",3808599999,38,85,4,695
"2008",3808799999,38,87,4,695
"2008",3808999999,38,89,4,858
"2008",3809199999,38,91,4,1022
"2008",3809399999,38,93,4,815
"2008",3809599999,38,95,4,806
"2008",3809799999,38,97,4,1022
"2008",3809999999,38,99,4,1022
"2008",3810199999,38,101,4,869
"2008",3810399999,38,103,4,806
"2008",3810599999,38,105,4,662
"2008",3900199999,39,1,4,850
"2008",3900399999,39,3,4,792
"2008",3900599999,39,5,4,935
"2008",3900799999,39,7,4,943
"2008",3900999999,39,9,4,903
"2008",3901199999,39,11,4,825
"2008",3901399999,39,13,4,836
"2008",3901599999,39,15,4,995
"2008",3901799999,39,17,4,1113
"2008",3901999999,39,19,4,892
"2008",3902199999,39,21,4,822
"2008",3902399999,39,23,4,1104
"2008",3902599999,39,25,4,1113
"2008",3902799999,39,27,4,1055
"2008",3902999999,39,29,4,924
"2008",3903199999,39,31,4,905
"2008",3903399999,39,33,4,784
"2008",3903599999,39,35,4,1093
"2008",3903799999,39,37,4,794
"2008",3903999999,39,39,4,969
"2008",3904199999,39,41,4,1091
"2008",3904399999,39,43,4,941
"2008",3904599999,39,45,4,1091
"2008",3904799999,39,47,4,1166
"2008",3904999999,39,49,4,1091
"2008",3905199999,39,51,4,964
"2008",3905399999,39,53,4,899
"2008",3905599999,39,55,4,1093
"2008",3905799999,39,57,4,1158
"2008",3905999999,39,59,4,753
"2008",3906199999,39,61,4,1113
"2008",3906399999,39,63,4,964
"2008",3906599999,39,65,4,871
"2008",3906799999,39,67,4,767
"2008",3906999999,39,69,4,847
"2008",3907199999,39,71,4,867
"2008",3907399999,39,73,4,811
"2008",3907599999,39,75,4,750
"2008",3907799999,39,77,4,975
"2008",3907999999,39,79,4,796
"2008",3908199999,39,81,4,751
"2008",3908399999,39,83,4,904
"2008",3908599999,39,85,4,1093
"2008",3908799999,39,87,4,806
"2008",3908999999,39,89,4,1091
"2008",3909199999,39,91,4,862
"2008",3909399999,39,93,4,1093
"2008",3909599999,39,95,4,964
"2008",3909799999,39,97,4,1091
"2008",3909999999,39,99,4,862
"2008",3910199999,39,101,4,1012
"2008",3910399999,39,103,4,1093
"2008",3910599999,39,105,4,798
"2008",3910799999,39,107,4,771
"2008",3910999999,39,109,4,1158
"2008",3911199999,39,111,4,741
"2008",3911399999,39,113,4,1158
"2008",3911599999,39,115,4,741
"2008",3911799999,39,117,4,1091
"2008",3911999999,39,119,4,946
"2008",3912199999,39,121,4,741
"2008",3912399999,39,123,4,964
"2008",3912599999,39,125,4,769
"2008",3912799999,39,127,4,766
"2008",3912999999,39,129,4,1091
"2008",3913199999,39,131,4,757
"2008",3913399999,39,133,4,1049
"2008",3913599999,39,135,4,920
"2008",3913799999,39,137,4,800
"2008",3913999999,39,139,4,913
"2008",3914199999,39,141,4,867
"2008",3914399999,39,143,4,853
"2008",3914599999,39,145,4,945
"2008",3914799999,39,147,4,796
"2008",3914999999,39,149,4,913
"2008",3915199999,39,151,4,892
"2008",3915399999,39,153,4,1049
"2008",3915599999,39,155,4,862
"2008",3915799999,39,157,4,815
"2008",3915999999,39,159,4,947
"2008",3916199999,39,161,4,704
"2008",3916399999,39,163,4,907
"2008",3916599999,39,165,4,1113
"2008",3916799999,39,167,4,853
"2008",3916999999,39,169,4,901
"2008",3917199999,39,171,4,1034
"2008",3917399999,39,173,4,964
"2008",3917599999,39,175,4,795
"2008",4000199999,40,1,4,649
"2008",4000399999,40,3,4,738
"2008",4000599999,40,5,4,802
"2008",4000799999,40,7,4,738
"2008",4000999999,40,9,4,920
"2008",4001199999,40,11,4,738
"2008",4001399999,40,13,4,799
"2008",4001599999,40,15,4,781
"2008",4001799999,40,17,4,1061
"2008",4001999999,40,19,4,1014
"2008",4002199999,40,21,4,778
"2008",4002399999,40,23,4,733
"2008",4002599999,40,25,4,738
"2008",4002799999,40,27,4,1061
"2008",4002999999,40,29,4,802
"2008",4003199999,40,31,4,1059
"2008",4003399999,40,33,4,999
"2008",4003599999,40,35,4,994
"2008",4003799999,40,37,4,1042
"2008",4003999999,40,39,4,788
"2008",4004199999,40,41,4,754
"2008",4004399999,40,43,4,738
"2008",4004599999,40,45,4,738
"2008",4004799999,40,47,4,863
"2008",4004999999,40,49,4,874
"2008",4005199999,40,51,4,824
"2008",4005399999,40,53,4,738
"2008",4005599999,40,55,4,786
"2008",4005799999,40,57,4,786
"2008",4005999999,40,59,4,738
"2008",4006199999,40,61,4,709
"2008",4006399999,40,63,4,819
"2008",4006599999,40,65,4,830
"2008",4006799999,40,67,4,999
"2008",4006999999,40,69,4,802
"2008",4007199999,40,71,4,819
"2008",4007399999,40,73,4,758
"2008",4007599999,40,75,4,786
"2008",4007799999,40,77,4,709
"2008",4007999999,40,79,4,819
"2008",4008199999,40,81,4,718
"2008",4008399999,40,83,4,1061
"2008",4008599999,40,85,4,802
"2008",4008799999,40,87,4,1061
"2008",4008999999,40,89,4,705
"2008",4009199999,40,91,4,783
"2008",4009399999,40,93,4,738
"2008",4009599999,40,95,4,802
"2008",4009799999,40,97,4,914
"2008",4009999999,40,99,4,920
"2008",4010199999,40,101,4,857
"2008",4010399999,40,103,4,829
"2008",4010599999,40,105,4,808
"2008",4010799999,40,107,4,819
"2008",4010999999,40,109,4,1061
"2008",4011199999,40,111,4,753
"2008",4011399999,40,113,4,1042
"2008",4011599999,40,115,4,744
"2008",4011799999,40,117,4,786
"2008",4011999999,40,119,4,1066
"2008",4012199999,40,121,4,852
"2008",4012399999,40,123,4,756
"2008",4012599999,40,125,4,867
"2008",4012799999,40,127,4,709
"2008",4012999999,40,129,4,786
"2008",4013199999,40,131,4,1042
"2008",4013399999,40,133,4,678
"2008",4013599999,40,135,4,853
"2008",4013799999,40,137,4,747
"2008",4013999999,40,139,4,844
"2008",4014199999,40,141,4,999
"2008",4014399999,40,143,4,1042
"2008",4014599999,40,145,4,1042
"2008",4014799999,40,147,4,830
"2008",4014999999,40,149,4,786
"2008",4015199999,40,151,4,787
"2008",4015399999,40,153,4,745
"2008",4100199999,41,1,4,965
"2008",4100399999,41,3,4,1384
"2008",4100599999,41,5,4,1402
"2008",4100799999,41,7,4,1066
"2008",4100999999,41,9,4,1402
"2008",4101199999,41,11,4,1047
"2008",4101399999,41,13,4,1023
"2008",4101599999,41,15,4,1249
"2008",4101799999,41,17,4,1170
"2008",4101999999,41,19,4,1095
"2008",4102199999,41,21,4,1035
"2008",4102399999,41,23,4,1035
"2008",4102599999,41,25,4,911
"2008",4102799999,41,27,4,1078
"2008",4102999999,41,29,4,1183
"2008",4103199999,41,31,4,1143
"2008",4103399999,41,33,4,1066
"2008",4103599999,41,35,4,967
"2008",4103799999,41,37,4,911
"2008",4103999999,41,39,4,1277
"2008",4104199999,41,41,4,1165
"2008",4104399999,41,43,4,1278
"2008",4104599999,41,45,4,918
"2008",4104799999,41,47,4,1172
"2008",4104999999,41,49,4,1035
"2008",4105199999,41,51,4,1402
"2008",4105399999,41,53,4,1172
"2008",4105599999,41,55,4,1035
"2008",4105799999,41,57,4,1089
"2008",4105999999,41,59,4,995
"2008",4106199999,41,61,4,989
"2008",4106399999,41,63,4,982
"2008",4106599999,41,65,4,1175
"2008",4106799999,41,67,4,1402
"2008",4106999999,41,69,4,1035
"2008",4107199999,41,71,4,1402
"2008",4200199999,42,1,4,1071
"2008",4200399999,42,3,4,974
"2008",4200599999,42,5,4,907
"2008",4200799999,42,7,4,974
"2008",4200999999,42,9,4,872
"2008",4201199999,42,11,4,1064
"2008",4201399999,42,13,4,836
"2008",4201599999,42,15,4,912
"2008",4201799999,42,17,4,1506
"2008",4201999999,42,19,4,974
"2008",4202199999,42,21,4,749
"2008",4202399999,42,23,4,812
"2008",4202599999,42,25,4,1198
"2008",4202799999,42,27,4,1078
"2008",4202999999,42,29,4,1506
"2008",4203199999,42,31,4,739
"2008",4203399999,42,33,4,900
"2008",4203599999,42,35,4,807
"2008",4203799999,42,37,4,909
"2008",4203999999,42,39,4,872
"2008",4204199999,42,41,4,1085
"2008",4204399999,42,43,4,1085
"2008",4204599999,42,45,4,1506
"2008",4204799999,42,47,4,891
"2008",4204999999,42,49,4,886
"2008",4205199999,42,51,4,974
"2008",4205399999,42,53,4,757
"2008",4205599999,42,55,4,1009
"2008",4205799999,42,57,4,839
"2008",4205999999,42,59,4,707
"2008",4206199999,42,61,4,721
"2008",4206399999,42,63,4,812
"2008",4206599999,42,65,4,770
"2008",4206799999,42,67,4,791
"2008",4206999999,42,69,4,901
"2008",4207199999,42,71,4,998
"2008",4207399999,42,73,4,880
"2008",4207599999,42,75,4,971
"2008",4207799999,42,77,4,1198
"2008",4207999999,42,79,4,901
"2008",4208199999,42,81,4,876
"2008",4208399999,42,83,4,811
"2008",4208599999,42,85,4,853
"2008",4208799999,42,87,4,877
"2008",4208999999,42,89,4,1284
"2008",4209199999,42,91,4,1506
"2008",4209399999,42,93,4,861
"2008",4209599999,42,95,4,1198
"2008",4209799999,42,97,4,745
"2008",4209999999,42,99,4,1085
"2008",4210199999,42,101,4,1506
"2008",4210399999,42,103,4,1650
"2008",4210599999,42,105,4,785
"2008",4210799999,42,107,4,752
"2008",4210999999,42,109,4,807
"2008",4211199999,42,111,4,848
"2008",4211399999,42,113,4,906
"2008",4211599999,42,115,4,789
"2008",4211799999,42,117,4,901
"2008",4211999999,42,119,4,969
"2008",4212199999,42,121,4,779
"2008",4212399999,42,123,4,791
"2008",4212599999,42,125,4,974
"2008",4212799999,42,127,4,954
"2008",4212999999,42,129,4,974
"2008",4213199999,42,131,4,901
"2008",4213399999,42,133,4,952
"2008",4400105140,44,1,4,1556
"2008",4400109280,44,1,4,1556
"2008",4400173760,44,1,4,1556
"2008",4400318640,44,3,4,1556
"2008",4400322240,44,3,4,1556
"2008",4400374300,44,3,4,1556
"2008",4400377720,44,3,4,1556
"2008",4400378440,44,3,4,1556
"2008",4400536820,44,5,4,1556
"2008",4400542400,44,5,4,1556
"2008",4400545460,44,5,4,2240
"2008",4400549960,44,5,4,2240
"2008",4400557880,44,5,4,2240
"2008",4400570880,44,5,4,1556
"2008",4400711800,44,7,4,1556
"2008",4400714140,44,7,4,1556
"2008",4400719180,44,7,4,1556
"2008",4400720080,44,7,4,1556
"2008",4400722960,44,7,4,1556
"2008",4400727460,44,7,4,1556
"2008",4400730340,44,7,4,1556
"2008",4400737720,44,7,4,1556
"2008",4400741500,44,7,4,1556
"2008",4400751760,44,7,4,1556
"2008",4400752480,44,7,4,1556
"2008",4400754640,44,7,4,1556
"2008",4400759000,44,7,4,1556
"2008",4400764220,44,7,4,1556
"2008",4400766200,44,7,4,1556
"2008",4400780780,44,7,4,1556
"2008",4400914500,44,9,4,1556
"2008",4400925300,44,9,4,1556
"2008",4400935380,44,9,4,1484
"2008",4400948340,44,9,4,1556
"2008",4400950500,44,9,4,1484
"2008",4400951580,44,9,4,1556
"2008",4400961160,44,9,4,1556
"2008",4400967460,44,9,4,1556
"2008",4400977000,44,9,4,1484
"2008",4500199999,45,1,4,725
"2008",4500399999,45,3,4,1025
"2008",4500599999,45,5,4,917
"2008",4500799999,45,7,4,914
"2008",4500999999,45,9,4,738
"2008",4501199999,45,11,4,891
"2008",4501399999,45,13,4,1182
"2008",4501599999,45,15,4,1351
"2008",4501799999,45,17,4,1032
"2008",4501999999,45,19,4,1351
"2008",4502199999,45,21,4,1005
"2008",4502399999,45,23,4,1032
"2008",4502599999,45,25,4,958
"2008",4502799999,45,27,4,796
"2008",4502999999,45,29,4,927
"2008",4503199999,45,31,4,700
"2008",4503399999,45,33,4,687
"2008",4503599999,45,35,4,1351
"2008",4503799999,45,37,4,1025
"2008",4503999999,45,39,4,1032
"2008",4504199999,45,41,4,910
"2008",4504399999,45,43,4,1264
"2008",4504599999,45,45,4,1015
"2008",4504799999,45,47,4,1000
"2008",4504999999,45,49,4,742
"2008",4505199999,45,51,4,1160
"2008",4505399999,45,53,4,901
"2008",4505599999,45,55,4,833
"2008",4505799999,45,57,4,841
"2008",4505999999,45,59,4,948
