State,FMR_Area,Rent50_0Bed,Rent50_1Bed,Rent50_2Bed,Rent50_3Bed,Rent50_4Bed,MSAName,msa,State_Alpha,pop2000
47,470000025,291,358,448,579,640,Claiborne County,9999,TN,29862
47,470000027,366,367,465,613,633,Clay County,9999,TN,7976
47,470000029,276,366,426,523,731,Cocke County,9999,TN,33565
47,470000031,430,432,520,694,912,Coffee County,9999,TN,48014
47,470000033,368,399,444,597,614,Crockett County,9999,TN,14532
47,470000035,400,404,481,681,845,Cumberland County,9999,TN,46802
47,470000039,355,379,455,571,672,Decatur County,9999,TN,11731
47,470000041,373,374,451,632,651,DeKalb County,9999,TN,17423
47,470000045,422,423,510,679,732,Dyer County,9999,TN,37279
47,470000049,366,367,465,613,633,Fentress County,9999,TN,16625
47,470000051,328,384,505,722,885,Franklin County,9999,TN,39270
47,470000053,386,387,464,573,640,Gibson County,9999,TN,48152
47,470000055,333,388,512,612,725,Giles County,9999,TN,29447
47,470000057,382,386,472,619,670,Grainger County,9999,TN,20659
47,470000059,305,376,469,616,636,Greene County,9999,TN,62909
47,470000061,374,375,452,604,621,Grundy County,9999,TN,14332
47,470000063,412,413,495,674,695,Hamblen County,9999,TN,58128
47,470000067,373,374,450,569,653,Hancock County,9999,TN,6786
47,470000069,294,407,452,570,794,Hardeman County,9999,TN,28105
47,470000071,293,338,425,573,749,Hardin County,9999,TN,25578
47,470000075,439,442,528,632,674,Haywood County,9999,TN,19797
47,470000077,332,434,510,611,631,Henderson County,9999,TN,25522
47,470000079,308,365,475,568,667,Henry County,9999,TN,31115
47,470000081,307,426,474,690,710,Hickman County,9999,TN,22295
47,470000083,389,390,467,581,619,Houston County,9999,TN,8088
47,470000085,361,391,434,605,622,Humphreys County,9999,TN,17929
47,470000087,366,367,465,613,633,Jackson County,9999,TN,10984
47,470000089,405,430,521,675,831,Jefferson County,9999,TN,44294
47,470000091,305,382,469,619,670,Johnson County,9999,TN,17499
47,470000095,355,388,467,639,658,Lake County,9999,TN,7954
47,470000097,418,419,505,627,644,Lauderdale County,9999,TN,27101
47,470000099,300,363,456,561,618,Lawrence County,9999,TN,39926
47,470000101,306,371,466,611,631,Lewis County,9999,TN,11367
47,470000103,402,403,485,578,608,Lincoln County,9999,TN,31340
47,470000107,418,429,505,629,767,McMinn County,9999,TN,49015
47,470000109,267,343,412,600,643,McNairy County,9999,TN,24653
47,470000111,302,367,464,557,598,Macon County,9999,TN,20386
47,470000117,424,426,544,651,816,Marshall County,9999,TN,26767
47,470000119,399,503,613,799,824,Maury County,9999,TN,69498
47,470000121,374,375,452,604,621,Meigs County,9999,TN,11086
47,470000123,358,371,479,573,692,Monroe County,9999,TN,38961
47,470000127,403,404,508,675,702,Moore County,9999,TN,5740
47,470000129,378,379,457,571,653,Morgan County,9999,TN,19757
47,470000131,303,400,465,620,639,Obion County,9999,TN,32450
47,470000133,274,344,423,515,529,Overton County,9999,TN,20118
47,470000135,306,371,466,611,631,Perry County,9999,TN,7631
47,470000137,366,367,465,613,633,Pickett County,9999,TN,4945
47,470000139,399,421,531,672,815,Polk County,9999,TN,16050
47,470000141,383,399,501,705,791,Putnam County,9999,TN,62315
47,470000143,290,352,446,596,613,Rhea County,9999,TN,28400
47,470000145,413,441,497,652,774,Roane County,9999,TN,51910
47,470000151,320,341,406,521,714,Scott County,9999,TN,21127
47,470000153,374,375,452,604,621,Sequatchie County,9999,TN,11370
47,470000159,412,413,495,631,649,Smith County,9999,TN,17712
47,470000161,304,391,467,631,649,Stewart County,9999,TN,12370
47,470000169,366,395,521,625,642,Trousdale County,9999,TN,7259
47,470000175,366,367,465,613,633,Van Buren County,9999,TN,5508
47,470000177,368,388,497,650,762,Warren County,9999,TN,38276
47,470000181,306,371,466,611,631,Wayne County,9999,TN,16842
47,470000183,326,403,459,670,807,Weakley County,9999,TN,34895
47,470000185,320,366,452,630,649,White County,9999,TN,23102
48,40,409,438,560,740,929,"Abilene, TX MSA",40,TX,126555
48,320,445,458,575,799,899,"Amarillo, TX MSA",320,TX,217858
48,640,656,747,912,1240,1435,"Austin--San Marcos, TX MSA",640,TX,1249763
48,840,440,490,585,748,791,"Beaumont--Port Arthur, TX MSA",840,TX,385090
48,1145,526,587,674,922,957,"Brazoria, TX PMSA",1145,TX,241767
48,1240,426,468,535,677,791,"Brownsville--Harlingen--San Benito, TX MSA",1240,TX,335227
48,1260,505,576,706,986,1014,"Bryan--College Station, TX MSA",1260,TX,152415
48,1880,540,565,713,987,1090,"Corpus Christi, TX MSA",1880,TX,380783
48,1920,633,713,868,1147,1412,"Dallas, TX PMSA",1920,TX,3445899
48,2320,458,494,584,845,989,"El Paso, TX MSA",2320,TX,679622
48,2800,558,597,732,995,1125,"Fort Worth--Arlington, TX PMSA",2800,TX,1702625
48,2920,556,639,788,1016,1223,"Galveston--Texas City, TX PMSA",2920,TX,250158
48,3286,478,479,594,778,804,Henderson County MSA**,3286,TX,73277
48,3360,589,657,801,1071,1347,"Houston, TX PMSA",3360,TX,4177646
48,3810,467,495,629,915,1102,"Killeen--Temple, TX MSA",3810,TX,312952
48,4080,430,479,569,792,927,"Laredo, TX MSA",4080,TX,193117
48,4420,458,475,553,750,771,"Longview--Marshall, TX MSA",4420,TX,208780
48,4600,400,493,616,881,920,"Lubbock, TX MSA",4600,TX,242628
48,4880,416,446,522,631,723,"McAllen--Edinburg--Mission, TX MSA",4880,TX,569463
48,5800,374,409,539,785,841,"Odessa--Midland, TX MSA",5800,TX,237132
48,7200,393,447,569,818,946,"San Angelo, TX MSA",7200,TX,104010
48,7240,519,574,716,957,1139,"San Antonio, TX MSA",7240,TX,1592383
48,7640,518,524,625,852,919,"Sherman--Denison, TX MSA",7640,TX,110595
48,8360,436,437,537,676,736,"Texarkana, TX--Texarkana, AR MSA",8360,TX,89306
48,8640,462,530,622,860,893,"Tyler, TX MSA",8640,TX,174706
48,8750,449,488,621,790,945,"Victoria, TX MSA",8750,TX,84088
48,8800,497,499,626,800,825,"Waco, TX MSA",8800,TX,213517
48,9080,440,473,569,800,856,"Wichita Falls, TX MSA",9080,TX,140518
48,480000001,452,481,545,741,895,Anderson County,9999,TX,55109
48,480000003,343,369,414,556,591,Andrews County,9999,TX,13004
48,480000005,415,488,547,715,736,Angelina County,9999,TX,80130
48,480000007,375,479,577,802,825,Aransas County,9999,TX,22497
48,480000011,362,372,456,616,634,Armstrong County,9999,TX,2148
48,480000013,343,396,520,645,663,Atascosa County,9999,TX,38628
48,480000015,476,477,574,812,835,Austin County,9999,TX,23590
48,480000017,324,394,453,590,721,Bailey County,9999,TX,6594
48,480000019,458,492,595,776,867,Bandera County,9999,TX,17645
48,480000023,343,385,492,630,747,Baylor County,9999,TX,4093
48,480000025,403,404,486,701,722,Bee County,9999,TX,32359
48,480000031,420,431,539,712,784,Blanco County,9999,TX,8418
48,480000033,378,379,455,615,632,Borden County,9999,TX,729
48,480000035,421,422,508,624,687,Bosque County,9999,TX,17204
48,480000043,353,369,481,576,593,Brewster County,9999,TX,8866
48,480000045,362,372,456,616,634,Briscoe County,9999,TX,1790
48,480000047,363,393,436,635,655,Brooks County,9999,TX,7976
48,480000049,422,427,531,681,752,Brown County,9999,TX,37674
48,480000051,451,490,545,722,745,Burleson County,9999,TX,16470
48,480000053,454,475,624,809,832,Burnet County,9999,TX,34147
48,480000057,373,417,539,714,863,Calhoun County,9999,TX,20647
48,480000059,390,441,520,672,748,Callahan County,9999,TX,12905
48,480000063,404,405,523,704,724,Camp County,9999,TX,11549
48,480000065,362,372,456,616,634,Carson County,9999,TX,6516
48,480000067,270,375,417,601,655,Cass County,9999,TX,30438
48,480000069,362,372,456,616,634,Castro County,9999,TX,8285
48,480000073,379,441,491,660,680,Cherokee County,9999,TX,46659
48,480000075,362,372,456,616,634,Childress County,9999,TX,7688
48,480000077,343,385,492,630,747,Clay County,9999,TX,11006
48,480000079,324,394,453,590,721,Cochran County,9999,TX,3730
48,480000081,392,442,567,815,942,Coke County,9999,TX,3864
48,480000083,420,431,539,712,784,Coleman County,9999,TX,9235
48,480000087,362,372,456,616,634,Collingsworth County,9999,TX,3206
48,480000089,405,430,488,656,676,Colorado County,9999,TX,20390
48,480000093,390,441,520,672,748,Comanche County,9999,TX,14026
48,480000095,378,379,455,615,632,Concho County,9999,TX,3966
48,480000097,456,457,595,729,815,Cooke County,9999,TX,36363
48,480000101,343,385,492,630,747,Cottle County,9999,TX,1904
48,480000103,343,369,414,521,591,Crane County,9999,TX,3996
48,480000105,378,379,455,615,632,Crockett County,9999,TX,4099
48,480000107,324,394,453,590,721,Crosby County,9999,TX,7072
48,480000109,343,369,414,521,591,Culberson County,9999,TX,2975
48,480000111,362,395,519,620,638,Dallam County,9999,TX,6222
48,480000115,378,379,455,615,632,Dawson County,9999,TX,14985
48,480000117,277,383,426,619,660,Deaf Smith County,9999,TX,18561
48,480000119,385,423,517,647,747,Delta County,9999,TX,5327
48,480000123,359,361,473,644,667,DeWitt County,9999,TX,20013
48,480000125,324,394,453,590,721,Dickens County,9999,TX,2762
48,480000127,400,413,481,651,797,Dimmit County,9999,TX,10248
48,480000129,362,372,456,616,634,Donley County,9999,TX,3828
48,480000131,351,442,492,689,710,Duval County,9999,TX,13120
48,480000133,390,441,520,672,748,Eastland County,9999,TX,18297
48,480000137,400,413,481,651,797,Edwards County,9999,TX,2162
48,480000143,386,441,544,702,722,Erath County,9999,TX,33001
48,480000145,334,447,511,660,685,Falls County,9999,TX,18576
48,480000147,426,449,516,639,657,Fannin County,9999,TX,31242
48,480000149,413,470,579,733,754,Fayette County,9999,TX,21804
48,480000151,347,351,457,654,684,Fisher County,9999,TX,4344
48,480000153,324,394,453,590,721,Floyd County,9999,TX,7771
48,480000155,343,385,492,630,747,Foard County,9999,TX,1622
48,480000159,385,423,517,647,747,Franklin County,9999,TX,9458
48,480000161,334,447,511,660,685,Freestone County,9999,TX,17867
48,480000163,458,492,595,776,867,Frio County,9999,TX,16252
48,480000165,343,369,414,532,591,Gaines County,9999,TX,14467
48,480000169,324,394,453,590,721,Garza County,9999,TX,4872
48,480000171,410,478,628,902,929,Gillespie County,9999,TX,20814
48,480000173,378,379,455,615,632,Glasscock County,9999,TX,1406
48,480000175,359,361,473,644,667,Goliad County,9999,TX,6928
48,480000177,277,328,426,619,638,Gonzales County,9999,TX,18628
48,480000179,361,362,473,593,611,Gray County,9999,TX,22744
48,480000185,451,490,545,722,745,Grimes County,9999,TX,23552
48,480000189,319,405,475,607,636,Hale County,9999,TX,36602
48,480000191,362,372,456,616,634,Hall County,9999,TX,3782
48,480000193,420,431,539,712,784,Hamilton County,9999,TX,8229
48,480000195,362,372,456,616,634,Hansford County,9999,TX,5369
48,480000197,343,385,492,630,747,Hardeman County,9999,TX,4724
48,480000205,362,372,456,616,634,Hartley County,9999,TX,5537
48,480000207,347,351,457,654,684,Haskell County,9999,TX,6093
48,480000211,362,372,456,616,634,Hemphill County,9999,TX,3351
48,480000217,315,437,486,692,733,Hill County,9999,TX,32321
48,480000219,352,383,478,648,838,Hockley County,9999,TX,22716
48,480000223,402,419,521,661,915,Hopkins County,9999,TX,31960
48,480000225,483,509,592,727,803,Houston County,9999,TX,23185
48,480000227,378,390,455,653,672,Howard County,9999,TX,33627
48,480000229,343,369,414,521,591,Hudspeth County,9999,TX,3344
48,480000233,424,425,512,613,818,Hutchinson County,9999,TX,23857
48,480000235,378,379,455,615,632,Irion County,9999,TX,1771
48,480000237,343,385,492,630,747,Jack County,9999,TX,8763
48,480000239,314,421,483,605,850,Jackson County,9999,TX,14391
48,480000241,392,393,472,640,790,Jasper County,9999,TX,35604
48,480000243,343,369,414,521,591,Jeff Davis County,9999,TX,2207
48,480000247,363,393,436,635,655,Jim Hogg County,9999,TX,5281
48,480000249,312,432,480,645,663,Jim Wells County,9999,TX,39326
48,480000253,347,351,457,654,684,Jones County,9999,TX,20785
48,480000255,359,361,473,644,667,Karnes County,9999,TX,15446
48,480000259,677,679,814,1188,1430,Kendall County,9999,TX,23743
48,480000261,363,393,436,635,655,Kenedy County,9999,TX,414
48,480000263,347,351,457,654,684,Kent County,9999,TX,859
48,480000265,486,532,597,824,853,Kerr County,9999,TX,43653
48,480000267,378,379,455,615,632,Kimble County,9999,TX,4468
48,480000269,324,394,453,590,721,King County,9999,TX,356
48,480000271,400,413,481,651,797,Kinney County,9999,TX,3379
48,480000273,440,458,533,764,877,Kleberg County,9999,TX,31549
48,480000275,343,385,492,630,747,Knox County,9999,TX,4253
48,480000277,363,431,538,696,736,Lamar County,9999,TX,48499
48,480000279,324,394,453,590,721,Lamb County,9999,TX,14709
48,480000281,312,398,479,697,794,Lampasas County,9999,TX,17762
48,480000283,400,413,481,651,797,La Salle County,9999,TX,5866
48,480000285,405,430,488,656,676,Lavaca County,9999,TX,19210
48,480000287,378,458,510,666,687,Lee County,9999,TX,15657
48,480000289,451,490,545,722,745,Leon County,9999,TX,15335
48,480000293,319,441,491,611,629,Limestone County,9999,TX,22051
48,480000295,362,372,456,616,634,Lipscomb County,9999,TX,3057
48,480000297,351,442,492,689,710,Live Oak County,9999,TX,12309
48,480000299,492,550,724,866,893,Llano County,9999,TX,17044
48,480000301,343,369,414,521,591,Loving County,9999,TX,67
48,480000305,324,394,453,590,721,Lynn County,9999,TX,6550
48,480000307,392,393,472,688,710,McCulloch County,9999,TX,8205
48,480000311,351,442,492,689,710,McMullen County,9999,TX,851
48,480000313,451,490,545,722,745,Madison County,9999,TX,12940
48,480000315,404,405,523,704,724,Marion County,9999,TX,10941
48,480000317,378,379,455,615,632,Martin County,9999,TX,4746
48,480000319,378,379,455,615,632,Mason County,9999,TX,3738
48,480000321,418,423,504,731,883,Matagorda County,9999,TX,37957
48,480000323,361,381,434,632,653,Maverick County,9999,TX,47297
48,480000325,467,482,563,672,802,Medina County,9999,TX,39304
48,480000327,378,379,455,615,632,Menard County,9999,TX,2360
48,480000331,319,409,491,629,656,Milam County,9999,TX,24238
48,480000333,420,431,539,712,784,Mills County,9999,TX,5151
48,480000335,347,351,457,654,684,Mitchell County,9999,TX,9698
48,480000337,443,481,536,691,940,Montague County,9999,TX,19117
48,480000341,349,395,453,651,670,Moore County,9999,TX,20121
48,480000343,385,423,517,647,747,Morris County,9999,TX,13048
48,480000345,324,394,453,590,721,Motley County,9999,TX,1426
48,480000347,427,500,607,752,930,Nacogdoches County,9999,TX,59203
48,480000349,448,472,567,719,740,Navarro County,9999,TX,45124
48,480000351,380,381,457,616,803,Newton County,9999,TX,15072
48,480000353,327,339,446,614,782,Nolan County,9999,TX,15802
48,480000357,362,372,456,644,663,Ochiltree County,9999,TX,9006
48,480000359,362,372,456,616,634,Oldham County,9999,TX,2185
48,480000363,406,432,523,738,759,Palo Pinto County,9999,TX,27026
48,480000365,353,382,427,515,749,Panola County,9999,TX,22756
48,480000369,362,372,456,616,634,Parmer County,9999,TX,10016
48,480000371,354,387,431,522,592,Pecos County,9999,TX,16809
48,480000373,410,417,493,614,632,Polk County,9999,TX,41133
48,480000377,343,369,414,521,591,Presidio County,9999,TX,7304
48,480000379,404,405,523,704,724,Rains County,9999,TX,9139
48,480000383,378,379,455,615,632,Reagan County,9999,TX,3326
48,480000385,400,413,481,651,797,Real County,9999,TX,3047
48,480000387,385,423,517,647,747,Red River County,9999,TX,14314
48,480000389,343,369,414,521,591,Reeves County,9999,TX,13137
48,480000391,351,442,492,689,710,Refugio County,9999,TX,7828
48,480000393,362,372,456,616,634,Roberts County,9999,TX,887
48,480000395,451,490,545,722,745,Robertson County,9999,TX,16000
48,480000399,378,379,455,615,632,Runnels County,9999,TX,11495
48,480000401,424,425,511,687,784,Rusk County,9999,TX,47372
48,480000403,380,381,457,616,803,Sabine County,9999,TX,10469
48,480000405,380,381,457,616,803,San Augustine County,9999,TX,8946
48,480000407,483,509,592,727,803,San Jacinto County,9999,TX,22246
48,480000411,420,431,539,712,784,San Saba County,9999,TX,6186
48,480000413,378,379,455,615,632,Schleicher County,9999,TX,2935
48,480000415,289,349,440,643,677,Scurry County,9999,TX,16361
48,480000417,347,351,457,654,684,Shackelford County,9999,TX,3302
48,480000419,322,343,405,564,711,Shelby County,9999,TX,25224
48,480000421,362,372,456,616,634,Sherman County,9999,TX,3186
48,480000425,390,441,520,672,748,Somervell County,9999,TX,6809
48,480000427,286,305,345,505,608,Starr County,9999,TX,53597
48,480000429,347,354,467,655,686,Stephens County,9999,TX,9674
48,480000431,378,379,455,615,632,Sterling County,9999,TX,1393
48,480000433,347,351,457,654,684,Stonewall County,9999,TX,1693
48,480000435,378,379,455,615,632,Sutton County,9999,TX,4077
48,480000437,362,372,456,616,634,Swisher County,9999,TX,8378
48,480000443,343,369,414,521,591,Terrell County,9999,TX,1081
48,480000445,324,394,453,590,721,Terry County,9999,TX,12761
48,480000447,347,351,457,654,684,Throckmorton County,9999,TX,1850
48,480000449,376,458,535,657,938,Titus County,9999,TX,28118
48,480000455,483,509,592,727,803,Trinity County,9999,TX,13779
48,480000457,409,410,491,631,806,Tyler County,9999,TX,20871
48,480000461,378,379,455,615,632,Upton County,9999,TX,3404
48,480000463,333,443,510,650,826,Uvalde County,9999,TX,25926
48,480000465,342,433,517,669,803,Val Verde County,9999,TX,44856
48,480000467,439,440,531,740,763,Van Zandt County,9999,TX,48140
48,480000471,506,519,625,814,1023,Walker County,9999,TX,61758
48,480000475,348,369,421,521,591,Ward County,9999,TX,10909
48,480000477,454,553,640,850,875,Washington County,9999,TX,30373
48,480000481,383,442,492,621,639,Wharton County,9999,TX,41188
48,480000483,362,372,456,616,634,Wheeler County,9999,TX,5284
48,480000487,299,370,460,576,629,Wilbarger County,9999,TX,14676
48,480000489,363,393,436,635,655,Willacy County,9999,TX,20082
48,480000495,343,369,414,521,591,Winkler County,9999,TX,7173
48,480000497,480,481,579,735,756,Wise County,9999,TX,48793
48,480000499,364,413,543,769,954,Wood County,9999,TX,36752
48,480000501,324,394,453,590,721,Yoakum County,9999,TX,7322
48,480000503,321,376,494,652,848,Young County,9999,TX,17943
48,480000505,363,393,436,635,655,Zapata County,9999,TX,12182
48,480000507,400,413,481,651,797,Zavala County,9999,TX,11600
49,3739,492,493,594,864,970,Kane County MSA**,3739,UT,6046
49,6520,533,572,663,966,1164,"Provo--Orem, UT MSA",6520,UT,368536
49,7160,570,634,747,1052,1225,"Salt Lake City--Ogden, UT MSA",7160,UT,1333914
49,490000001,493,494,595,865,970,Beaver County,9999,UT,6005
49,490000003,379,471,582,848,872,Box Elder County,9999,UT,42745
49,490000005,454,481,600,823,1052,Cache County,9999,UT,91391
49,490000007,434,437,522,707,778,Carbon County,9999,UT,20422
49,490000009,459,502,558,743,979,Daggett County,9999,UT,921
49,490000013,459,502,558,743,979,Duchesne County,9999,UT,14371
49,490000015,459,502,558,743,979,Emery County,9999,UT,10860
49,490000017,493,494,595,865,970,Garfield County,9999,UT,4735
49,490000019,459,502,558,743,979,Grand County,9999,UT,8485
49,490000021,443,467,537,782,943,Iron County,9999,UT,33779
49,490000023,493,494,595,865,970,Juab County,9999,UT,8238
49,490000027,493,494,595,865,970,Millard County,9999,UT,12405
49,490000029,459,502,558,743,979,Morgan County,9999,UT,7129
49,490000031,493,494,595,865,970,Piute County,9999,UT,1435
49,490000033,461,490,603,826,994,Rich County,9999,UT,1961
49,490000037,459,502,558,743,979,San Juan County,9999,UT,14413
49,490000039,493,494,595,865,970,Sanpete County,9999,UT,22763
49,490000041,493,494,595,865,970,Sevier County,9999,UT,18842
49,490000043,651,901,1000,1457,1757,Summit County,9999,UT,29736
49,490000045,471,549,639,813,1090,Tooele County,9999,UT,40735
49,490000047,390,422,469,611,668,Uintah County,9999,UT,25224
49,490000051,496,617,765,912,1185,Wasatch County,9999,UT,15215
49,490000053,517,534,652,934,1101,Washington County,9999,UT,90354
49,490000055,493,494,595,865,970,Wayne County,9999,UT,2509
50,1305,607,677,865,1156,1377,"Burlington, VT MSA",1305,VT,169391
50,500000001,475,599,711,943,1249,Addison County,9999,VT,35974
50,500000003,465,597,711,904,1019,Bennington County,9999,VT,36994
50,500000005,434,455,586,751,774,Caledonia County,9999,VT,29702
50,500000007,601,670,848,1111,1337,Chittenden County,9999,VT,7910
50,500000009,448,527,643,824,975,Essex County,9999,VT,6459
50,500000011,601,670,848,1111,1337,Franklin County,9999,VT,18338
50,500000013,601,670,848,1111,1337,Grand Isle County,9999,VT,3250
50,500000015,497,569,678,928,1189,Lamoille County,9999,VT,23233
50,500000017,491,573,655,954,984,Orange County,9999,VT,28226
50,500000019,343,456,528,706,797,Orleans County,9999,VT,26277
50,500000021,426,556,655,884,1124,Rutland County,9999,VT,63400
50,500000023,462,544,710,955,1025,Washington County,9999,VT,58039
50,500000025,542,590,751,923,951,Windham County,9999,VT,44216
50,500000027,530,588,715,954,1086,Windsor County,9999,VT,57418
51,1540,560,676,782,1040,1303,"Charlottesville, VA MSA",1540,VA,159576
51,1650,903,956,1088,1361,1770,Clarke County MSA**,1650,VA,12652
51,1891,611,628,769,931,970,Culpeper County MSA**,1891,VA,34262
51,1950,404,405,523,652,672,"Danville, VA MSA",1950,VA,110156
51,3660,352,405,508,668,827,"Johnson City--Kingsport--Bristol, TN--VA MSA",3660,VA,91873
51,3830,609,611,734,1058,1089,King George County MSA**,3830,VA,16803
51,4640,452,453,546,720,812,"Lynchburg, VA MSA",4640,VA,214911
51,5720,653,686,788,1087,1361,"Norfolk--Virginia Beach--Newport News, VA--NC MSA",5720,VA,1551351
51,6760,668,721,810,1086,1301,"Richmond--Petersburg, VA MSA",6760,VA,996512
51,6800,463,476,626,867,921,"Roanoke, VA MSA",6800,VA,235932
51,8820,449,545,675,970,1185,Warren County MSA**,8820,VA,31584
51,8840,915,1045,1187,1537,2000,"Washington, DC--MD--VA--WV PMSA",8840,VA,2072456
51,510000001,361,488,555,664,749,Accomack County,9999,VA,38305
51,510000005,314,404,481,595,613,Alleghany County,9999,VA,23518
51,510000007,415,438,501,631,759,Amelia County,9999,VA,11400
51,510000011,415,438,501,631,759,Appomattox County,9999,VA,13705
51,510000015,417,444,572,833,963,Augusta County,9999,VA,108988
51,510000017,413,441,552,775,906,Bath County,9999,VA,5048
51,510000021,381,396,458,584,672,Bland County,9999,VA,6871
51,510000025,410,446,512,665,869,Brunswick County,9999,VA,18419
51,510000027,381,396,458,584,672,Buchanan County,9999,VA,26978
51,510000029,415,438,501,631,759,Buckingham County,9999,VA,15623
51,510000033,428,495,624,887,913,Caroline County,9999,VA,22121
51,510000035,380,410,456,545,599,Carroll County,9999,VA,36082
51,510000037,415,438,501,631,759,Charlotte County,9999,VA,12472
51,510000045,413,441,552,775,906,Craig County,9999,VA,5091
51,510000049,415,438,501,631,759,Cumberland County,9999,VA,9017
51,510000051,362,378,435,549,567,Dickenson County,9999,VA,16395
51,510000057,429,496,603,833,859,Essex County,9999,VA,9989
51,510000063,466,506,561,781,985,Floyd County,9999,VA,13874
51,510000067,306,363,470,571,591,Franklin County,9999,VA,47286
51,510000069,460,508,667,964,993,Frederick County,9999,VA,82794
51,510000071,290,401,446,585,784,Giles County,9999,VA,16657
51,510000077,381,396,458,584,672,Grayson County,9999,VA,17917
51,510000081,410,452,501,608,878,Greensville County,9999,VA,17225
51,510000083,288,400,443,584,773,Halifax County,9999,VA,37355
51,510000089,383,384,460,595,704,Henry County,9999,VA,73346
51,510000091,413,441,552,775,906,Highland County,9999,VA,2536
51,510000097,429,496,603,751,775,King and Queen County,9999,VA,6630
51,510000101,429,496,603,752,776,King William County,9999,VA,13146
51,510000103,429,496,603,751,775,Lancaster County,9999,VA,11567
51,510000105,263,344,404,536,550,Lee County,9999,VA,23589
51,510000109,471,568,631,753,777,Louisa County,9999,VA,25627
51,510000111,410,446,512,665,869,Lunenburg County,9999,VA,13146
51,510000113,430,497,589,834,950,Madison County,9999,VA,12520
51,510000117,325,401,500,615,775,Mecklenburg County,9999,VA,32380
51,510000119,429,496,603,751,775,Middlesex County,9999,VA,9932
51,510000121,493,535,594,822,1042,Montgomery County,9999,VA,99488
51,510000125,413,441,552,775,906,Nelson County,9999,VA,14445
51,510000131,429,496,603,751,775,Northampton County,9999,VA,13093
51,510000133,429,496,603,751,775,Northumberland County,9999,VA,12259
51,510000135,415,438,501,704,759,Nottoway County,9999,VA,15725
51,510000137,388,537,597,869,1032,Orange County,9999,VA,25881
51,510000139,335,391,514,670,690,Page County,9999,VA,23177
51,510000141,331,360,400,487,586,Patrick County,9999,VA,19407
51,510000147,477,478,575,687,887,Prince Edward County,9999,VA,19720
51,510000155,347,363,456,665,685,Pulaski County,9999,VA,35127
51,510000157,430,497,589,834,950,Rappahannock County,9999,VA,6983
51,510000159,429,496,603,751,775,Richmond County,9999,VA,8809
51,510000163,368,431,504,706,887,Rockbridge County,9999,VA,34024
51,510000165,433,499,594,857,927,Rockingham County,9999,VA,108193
51,510000167,292,381,451,550,567,Russell County,9999,VA,30308
51,510000171,394,443,526,724,758,Shenandoah County,9999,VA,35075
51,510000173,345,375,414,518,657,Smyth County,9999,VA,33081
51,510000175,362,500,556,684,977,Southampton County,9999,VA,25828
51,510000181,410,446,512,665,869,Surry County,9999,VA,6829
51,510000183,410,446,512,665,869,Sussex County,9999,VA,12504
51,510000185,383,384,460,585,679,Tazewell County,9999,VA,44598
51,510000193,429,496,649,867,894,Westmoreland County,9999,VA,16718
51,510000195,384,385,462,577,704,Wise County,9999,VA,44027
51,510000197,318,400,488,637,860,Wythe County,9999,VA,27599
53,860,525,578,724,1056,1248,"Bellingham, WA MSA",860,WA,166814
53,1150,621,666,811,1157,1285,"Bremerton, WA PMSA",1150,WA,231969
53,5910,557,630,784,1128,1376,"Olympia, WA PMSA",5910,WA,207355
53,6440,555,643,739,1076,1297,"Portland--Vancouver, OR--WA PMSA",6440,WA,345238
53,6740,470,516,643,878,1021,"Richland--Kennewick--Pasco, WA MSA",6740,WA,191822
53,7600,654,745,894,1271,1569,"Seattle--Bellevue--Everett, WA PMSA",7600,WA,2414616
53,7840,425,491,647,884,1033,"Spokane, WA MSA",7840,WA,417939
53,8200,532,619,774,1129,1269,"Tacoma, WA PMSA",8200,WA,700820
53,9260,448,533,674,900,1019,"Yakima, WA MSA",9260,WA,222581
53,530000001,387,454,570,757,803,Adams County,9999,WA,16428
53,530000003,431,508,582,755,862,Asotin County,9999,WA,20551
53,530000007,465,526,641,900,1034,Chelan County,9999,WA,66616
53,530000009,417,473,623,907,958,Clallam County,9999,WA,64525
53,530000013,389,452,587,809,946,Columbia County,9999,WA,4064
53,530000015,409,512,591,859,966,Cowlitz County,9999,WA,92948
53,530000017,531,532,640,840,964,Douglas County,9999,WA,32603
53,530000019,387,451,570,757,803,Ferry County,9999,WA,7260
53,530000023,389,452,587,809,946,Garfield County,9999,WA,2397
53,530000025,405,465,587,799,823,Grant County,9999,WA,74698
53,530000027,385,464,591,859,884,Grays Harbor County,9999,WA,67194
53,530000031,488,576,750,1090,1123,Jefferson County,9999,WA,25953
53,530000037,426,499,657,892,918,Kittitas County,9999,WA,33362
53,530000039,502,505,605,830,1062,Klickitat County,9999,WA,19161
53,530000041,434,528,634,857,903,Lewis County,9999,WA,68600
53,530000043,387,451,570,757,803,Lincoln County,9999,WA,10184
53,530000045,542,551,653,904,1074,Mason County,9999,WA,49405
53,530000047,410,491,557,779,826,Okanogan County,9999,WA,39564
53,530000049,423,447,590,802,867,Pacific County,9999,WA,20984
53,530000051,387,451,570,757,803,Pend Oreille County,9999,WA,11732
53,530000055,571,629,799,1140,1340,San Juan County,9999,WA,14077
53,530000057,568,642,815,1128,1336,Skagit County,9999,WA,102979
53,530000059,412,508,634,923,986,Skamania County,9999,WA,9872
53,530000065,370,434,569,774,893,Stevens County,9999,WA,40066
53,530000069,403,509,595,866,986,Wahkiakum County,9999,WA,3824
