"fips_st","fips_puma","owner_occ","total","per_owner","year"
13,1504,298,420,70.952380952381,2007
13,1505,344,488,70.4918032786885,2007
13,1600,535,673,79.4947994056464,2007
13,1700,604,707,85.4314002828854,2007
13,1800,691,901,76.69256381798,2007
13,1900,702,824,85.1941747572815,2007
13,2000,959,1185,80.928270042194,2007
13,2100,552,728,75.8241758241758,2007
13,2200,383,499,76.753507014028,2007
13,2300,471,750,62.8,2007
13,2400,442,513,86.1598440545809,2007
13,2500,418,539,77.5510204081633,2007
13,2600,474,629,75.3577106518283,2007
13,2700,414,613,67.536704730832,2007
13,2800,560,729,76.8175582990398,2007
13,2900,462,601,76.8718801996672,2007
13,3000,490,751,65.2463382157124,2007
13,3100,313,444,70.4954954954955,2007
13,3200,348,475,73.2631578947368,2007
13,3300,501,680,73.6764705882353,2007
13,3400,283,523,54.1108986615679,2007
13,3500,395,514,76.8482490272374,2007
13,3600,432,610,70.8196721311475,2007
13,3700,347,487,71.252566735113,2007
13,3800,419,574,72.9965156794425,2007
13,3900,356,487,73.1006160164271,2007
13,4000,276,455,60.6593406593407,2007
13,4100,488,666,73.2732732732733,2007
13,4200,393,522,75.2873563218391,2007
13,4300,372,533,69.7936210131332,2007
15,100,535,766,69.8433420365535,2007
15,200,539,742,72.6415094339623,2007
15,301,208,364,57.1428571428571,2007
15,302,283,397,71.2846347607053,2007
15,303,317,418,75.8373205741627,2007
15,304,215,464,46.3362068965517,2007
15,305,197,363,54.2699724517906,2007
15,306,267,429,62.2377622377622,2007
15,307,435,614,70.8469055374593,2007
16,100,704,891,79.0123456790123,2007
16,200,404,544,74.264705882353,2007
16,300,583,754,77.3209549071618,2007
16,400,352,438,80.365296803653,2007
16,500,463,594,77.946127946128,2007
16,600,437,635,68.8188976377953,2007
16,700,459,544,84.375,2007
16,800,556,709,78.4203102961918,2007
16,900,529,653,81.010719754977,2007
17,101,589,714,82.4929971988796,2007
17,102,497,594,83.6700336700337,2007
17,103,316,432,73.1481481481482,2007
17,200,619,755,81.9867549668874,2007
17,300,527,650,81.076923076923,2007
17,400,667,824,80.9466019417476,2007
17,500,531,625,84.96,2007
17,600,436,565,77.1681415929204,2007
17,700,560,676,82.8402366863905,2007
17,800,729,913,79.8466593647317,2007
17,900,757,1008,75.0992063492064,2007
17,1000,775,929,83.4230355220667,2007
17,1101,439,612,71.7320261437908,2007
17,1102,607,743,81.6958277254374,2007
17,1201,373,501,74.4510978043912,2007
17,1202,595,698,85.243553008596,2007
17,1300,324,492,65.8536585365854,2007
17,1400,698,813,85.8548585485855,2007
17,1500,425,539,78.8497217068646,2007
17,1600,598,704,84.9431818181818,2007
17,1700,266,417,63.78896882494,2007
17,1800,566,658,86.0182370820669,2007
17,1900,553,680,81.3235294117647,2007
17,2000,570,738,77.2357723577236,2007
17,2100,574,866,66.2817551963048,2007
17,2200,867,1073,80.8014911463187,2007
17,2300,371,475,78.1052631578947,2007
17,2400,504,626,80.5111821086262,2007
17,2500,681,829,82.1471652593486,2007
17,2600,481,630,76.3492063492063,2007
17,2700,455,563,80.8170515097691,2007
17,2800,390,569,68.5413005272408,2007
17,2900,677,799,84.7309136420526,2007
17,3001,406,478,84.9372384937239,2007
17,3002,431,468,92.0940170940171,2007
17,3003,350,444,78.8288288288288,2007
17,3004,356,414,85.9903381642512,2007
17,3005,243,314,77.3885350318471,2007
17,3006,674,742,90.8355795148248,2007
17,3101,519,610,85.0819672131148,2007
17,3102,322,435,74.0229885057471,2007
17,3103,555,596,93.1208053691275,2007
17,3104,570,607,93.9044481054366,2007
17,3201,528,617,85.5753646677472,2007
17,3202,331,412,80.3398058252427,2007
17,3203,321,398,80.6532663316583,2007
17,3204,420,499,84.1683366733467,2007
17,3205,365,451,80.9312638580931,2007
17,3206,472,591,79.8646362098139,2007
17,3301,315,379,83.11345646438,2007
17,3302,250,363,68.870523415978,2007
17,3303,692,804,86.0696517412935,2007
17,3304,448,510,87.843137254902,2007
17,3305,393,436,90.137614678899,2007
17,3401,352,420,83.8095238095238,2007
17,3402,555,668,83.0838323353293,2007
17,3403,638,813,78.4747847478475,2007
17,3404,662,764,86.6492146596859,2007
17,3405,708,864,81.9444444444444,2007
17,3406,282,371,76.010781671159,2007
17,3407,466,585,79.6581196581197,2007
17,3408,344,515,66.7961165048544,2007
17,3409,433,519,83.4296724470135,2007
17,3410,490,541,90.5730129390019,2007
17,3411,503,605,83.1404958677686,2007
17,3412,276,336,82.1428571428571,2007
17,3413,404,544,74.264705882353,2007
17,3414,425,517,82.2050290135397,2007
17,3501,249,631,39.4611727416799,2007
17,3502,388,785,49.4267515923567,2007
17,3503,245,463,52.9157667386609,2007
17,3504,250,393,63.6132315521629,2007
17,3505,337,427,78.9227166276347,2007
17,3506,228,360,63.3333333333333,2007
17,3507,126,249,50.6024096385542,2007
17,3508,120,313,38.3386581469649,2007
17,3509,317,691,45.8755426917511,2007
17,3510,377,716,52.6536312849162,2007
17,3511,96,210,45.7142857142857,2007
17,3512,229,401,57.1072319201995,2007
17,3513,348,480,72.5,2007
17,3514,142,401,35.4114713216958,2007
17,3515,213,503,42.3459244532803,2007
17,3516,234,415,56.3855421686747,2007
17,3517,280,315,88.8888888888889,2007
17,3518,178,265,67.1698113207547,2007
17,3519,184,279,65.9498207885305,2007
18,100,167,266,62.781954887218,2007
18,201,258,394,65.4822335025381,2007
18,202,504,617,81.6855753646678,2007
18,203,401,455,88.1318681318681,2007
18,300,496,600,82.6666666666667,2007
18,400,392,484,80.9917355371901,2007
18,500,260,379,68.6015831134565,2007
18,600,511,630,81.1111111111111,2007
18,700,483,641,75.3510140405616,2007
18,800,589,715,82.3776223776224,2007
18,900,512,770,66.4935064935065,2007
18,1000,551,625,88.16,2007
18,1100,536,635,84.4094488188976,2007
18,1200,478,588,81.2925170068027,2007
18,1300,440,533,82.5515947467167,2007
18,1400,568,702,80.911680911681,2007
18,1500,395,494,79.9595141700405,2007
18,1600,423,527,80.2656546489564,2007
18,1700,343,430,79.7674418604651,2007
18,1800,539,803,67.1232876712329,2007
18,1901,478,588,81.2925170068027,2007
18,1902,442,522,84.6743295019157,2007
18,2001,433,553,78.3001808318264,2007
18,2002,401,477,84.0670859538784,2007
18,2100,359,481,74.6361746361746,2007
18,2200,579,724,79.9723756906077,2007
18,2301,287,372,77.1505376344086,2007
18,2302,310,475,65.2631578947368,2007
18,2303,243,377,64.4562334217507,2007
18,2304,305,477,63.9412997903564,2007
18,2305,313,571,54.816112084063,2007
18,2306,382,501,76.24750499002,2007
18,2307,349,500,69.8,2007
18,2400,402,511,78.6692759295499,2007
18,2500,672,787,85.3875476493011,2007
18,2600,385,476,80.8823529411765,2007
18,2700,487,645,75.5038759689922,2007
18,2800,359,465,77.2043010752688,2007
18,2900,289,478,60.4602510460251,2007
18,3000,448,554,80.8664259927798,2007
18,3100,441,566,77.9151943462898,2007
18,3200,433,565,76.6371681415929,2007
18,3300,385,501,76.8463073852295,2007
18,3400,359,439,81.7767653758542,2007
18,3500,384,488,78.688524590164,2007
18,3600,483,598,80.7692307692308,2007
18,3700,306,478,64.0167364016736,2007
18,3800,511,608,84.046052631579,2007
19,100,643,777,82.7541827541828,2007
19,200,574,684,83.9181286549708,2007
19,300,835,978,85.3783231083845,2007
19,400,322,413,77.9661016949153,2007
19,500,695,853,81.4771395076202,2007
19,600,740,906,81.6777041942605,2007
19,700,256,382,67.0157068062827,2007
19,800,555,698,79.512893982808,2007
19,900,421,519,81.1175337186898,2007
19,1000,662,813,81.4268142681427,2007
19,1100,271,352,76.9886363636364,2007
19,1200,700,882,79.3650793650794,2007
19,1300,807,1012,79.7430830039526,2007
19,1400,402,557,72.1723518850987,2007
19,1500,486,587,82.793867120954,2007
19,1600,473,616,76.7857142857143,2007
19,1700,454,553,82.0976491862568,2007
19,1800,468,576,81.25,2007
19,1900,405,533,75.984990619137,2007
20,100,527,646,81.578947368421,2007
20,200,490,607,80.7248764415156,2007
20,300,473,668,70.808383233533,2007
20,400,575,727,79.092159559835,2007
20,500,314,455,69.010989010989,2007
20,601,361,479,75.3653444676409,2007
20,602,300,385,77.922077922078,2007
20,603,335,427,78.4543325526932,2007
20,604,324,404,80.1980198019802,2007
20,700,290,425,68.235294117647,2007
20,800,446,605,73.7190082644628,2007
20,900,518,660,78.4848484848485,2007
20,1000,394,488,80.7377049180328,2007
20,1100,549,674,81.454005934718,2007
20,1200,486,625,77.76,2007
20,1300,703,840,83.6904761904762,2007
20,1401,242,361,67.0360110803324,2007
20,1402,273,377,72.4137931034483,2007
20,1403,259,377,68.7002652519894,2007
20,1500,414,529,78.2608695652174,2007
20,1600,484,603,80.2653399668325,2007
21,100,697,884,78.8461538461538,2007
21,200,430,540,79.6296296296296,2007
21,300,316,434,72.8110599078341,2007
21,400,499,650,76.7692307692308,2007
21,500,386,502,76.8924302788845,2007
21,600,633,794,79.7229219143577,2007
21,700,287,372,77.1505376344086,2007
21,800,321,440,72.9545454545455,2007
21,900,290,401,72.3192019950125,2007
21,1000,457,588,77.7210884353742,2007
21,1100,466,642,72.5856697819315,2007
21,1200,445,558,79.7491039426523,2007
21,1300,456,551,82.7586206896552,2007
21,1400,333,456,73.0263157894737,2007
21,1500,409,514,79.5719844357977,2007
21,1600,348,456,76.3157894736842,2007
21,1701,249,511,48.7279843444227,2007
21,1702,518,663,78.129713423831,2007
21,1703,1065,1294,82.3029366306028,2007
21,1704,356,496,71.7741935483871,2007
21,1705,402,526,76.425855513308,2007
21,1800,729,873,83.5051546391753,2007
21,1901,258,447,57.7181208053691,2007
21,1902,448,628,71.3375796178344,2007
21,2000,412,552,74.6376811594203,2007
21,2100,438,563,77.797513321492,2007
21,2200,481,599,80.3005008347245,2007
21,2300,345,441,78.2312925170068,2007
21,2400,472,644,73.2919254658385,2007
21,2500,443,578,76.643598615917,2007
22,101,326,500,65.2,2007
22,102,290,401,72.3192019950125,2007
22,200,433,590,73.3898305084746,2007
22,300,848,1149,73.8033072236728,2007
22,400,360,508,70.8661417322835,2007
22,500,501,653,76.7228177641654,2007
22,600,477,613,77.8140293637847,2007
22,700,639,881,72.5312145289444,2007
22,800,788,1060,74.3396226415094,2007
22,900,521,683,76.281112737921,2007
22,1000,263,388,67.7835051546392,2007
22,1100,372,483,77.0186335403727,2007
22,1200,357,464,76.9396551724138,2007
22,1300,299,377,79.3103448275862,2007
22,1401,282,333,84.6846846846847,2007
22,1402,311,417,74.5803357314149,2007
22,1501,160,296,54.0540540540541,2007
22,1502,283,467,60.5995717344754,2007
22,1600,618,720,85.8333333333333,2007
22,1700,248,331,74.9244712990937,2007
22,1803,178,303,58.7458745874587,2007
22,1804,185,357,51.8207282913165,2007
22,1901,364,510,71.3725490196078,2007
22,1902,240,352,68.1818181818182,2007
22,1903,200,290,68.9655172413793,2007
22,1904,246,298,82.5503355704698,2007
22,2001,446,519,85.9344894026975,2007
22,2002,317,380,83.421052631579,2007
22,2100,305,372,81.989247311828,2007
22,2200,275,341,80.6451612903226,2007
22,2300,310,379,81.7941952506596,2007
22,2400,326,374,87.1657754010695,2007
22,2500,335,430,77.906976744186,2007
22,77777,295,421,70.0712589073634,2007
23,100,467,557,83.8420107719928,2007
23,200,178,307,57.9804560260586,2007
23,300,330,385,85.7142857142857,2007
23,400,321,382,84.0314136125654,2007
23,500,573,678,84.5132743362832,2007
23,600,327,407,80.3439803439803,2007
23,700,243,322,75.4658385093168,2007
23,800,580,691,83.9363241678726,2007
23,900,610,752,81.1170212765958,2007
23,1000,647,832,77.764423076923,2007
24,100,420,561,74.8663101604278,2007
24,200,471,662,71.1480362537764,2007
24,300,732,885,82.7118644067797,2007
24,400,587,680,86.3235294117647,2007
24,501,449,510,88.0392156862745,2007
24,502,279,407,68.5503685503685,2007
24,503,378,515,73.3980582524272,2007
24,504,355,497,71.4285714285714,2007
24,505,361,460,78.4782608695652,2007
24,506,337,464,72.6293103448276,2007
24,507,309,417,74.1007194244604,2007
24,601,452,493,91.683569979716,2007
24,602,305,400,76.25,2007
24,700,390,508,76.771653543307,2007
24,801,193,321,60.1246105919003,2007
24,802,224,372,60.2150537634409,2007
24,803,297,417,71.2230215827338,2007
24,804,243,485,50.1030927835052,2007
24,805,132,303,43.5643564356436,2007
24,806,231,368,62.7717391304348,2007
24,901,407,467,87.152034261242,2007
24,902,415,529,78.4499054820416,2007
24,1001,427,462,92.4242424242424,2007
24,1002,310,400,77.5,2007
24,1003,470,667,70.4647676161919,2007
24,1004,689,845,81.5384615384615,2007
24,1005,392,505,77.6237623762376,2007
24,1006,296,375,78.9333333333333,2007
24,1007,246,403,61.0421836228288,2007
24,1101,172,318,54.0880503144654,2007
24,1102,304,444,68.4684684684685,2007
24,1103,254,411,61.8004866180049,2007
24,1104,242,361,67.0360110803324,2007
24,1105,503,561,89.6613190730838,2007
24,1106,383,434,88.2488479262673,2007
24,1107,201,374,53.7433155080214,2007
24,1201,373,491,75.9674134419552,2007
24,1202,325,404,80.4455445544555,2007
24,1203,399,461,86.5509761388286,2007
24,1204,415,508,81.6929133858268,2007
24,1300,665,792,83.9646464646465,2007
24,1400,525,716,73.3240223463687,2007
24,1500,556,673,82.6151560178306,2007
24,1600,400,469,85.2878464818763,2007
25,100,458,610,75.0819672131148,2007
25,200,964,1136,84.8591549295775,2007
25,300,372,529,70.3213610586011,2007
25,400,340,422,80.5687203791469,2007
25,500,650,732,88.7978142076503,2007
25,600,195,346,56.3583815028902,2007
25,700,346,522,66.2835249042146,2007
25,800,387,493,78.498985801217,2007
25,900,352,484,72.7272727272727,2007
25,1000,343,433,79.2147806004619,2007
25,1100,327,468,69.8717948717949,2007
25,1200,267,424,62.9716981132076,2007
25,1300,347,401,86.5336658354115,2007
25,1400,365,433,84.2956120092379,2007
25,1500,372,453,82.1192052980132,2007
25,1600,259,383,67.6240208877285,2007
25,1700,259,432,59.9537037037037,2007
25,1800,372,476,78.1512605042017,2007
25,1900,310,543,57.0902394106814,2007
25,2000,386,455,84.8351648351648,2007
25,2100,402,511,78.6692759295499,2007
25,2200,438,515,85.0485436893204,2007
25,2300,337,599,56.2604340567613,2007
25,2400,346,401,86.284289276808,2007
25,2500,290,395,73.4177215189873,2007
25,2600,351,404,86.8811881188119,2007
25,2700,472,753,62.6826029216467,2007
25,2800,319,431,74.0139211136891,2007
25,2900,165,304,54.2763157894737,2007
25,3000,217,374,58.0213903743316,2007
25,3100,166,365,45.4794520547945,2007
25,3200,207,470,44.0425531914894,2007
25,3301,104,360,28.8888888888889,2007
25,3302,230,609,37.7668308702791,2007
25,3303,117,378,30.9523809523810,2007
25,3304,192,413,46.4891041162228,2007
25,3305,282,448,62.9464285714286,2007
25,3400,426,602,70.7641196013289,2007
25,3500,351,432,81.25,2007
25,3600,331,386,85.7512953367876,2007
25,3700,375,461,81.3449023861171,2007
25,3800,281,445,63.1460674157303,2007
25,3900,498,600,83,2007
25,4000,268,393,68.1933842239186,2007
25,4100,457,535,85.4205607476636,2007
25,4200,289,373,77.4798927613941,2007
25,4300,327,397,82.367758186398,2007
25,4400,264,477,55.3459119496855,2007
25,4500,497,738,67.3441734417344,2007
25,4600,521,585,89.0598290598291,2007
25,4700,384,467,82.2269807280514,2007
25,4800,583,685,85.1094890510949,2007
26,100,590,707,83.4512022630834,2007
26,200,516,634,81.3880126182965,2007
26,300,597,684,87.280701754386,2007
26,400,1037,1187,87.363100252738,2007
26,500,995,1105,90.0452488687783,2007
26,600,840,945,88.8888888888889,2007
26,700,1055,1195,88.2845188284519,2007
26,800,700,839,83.4326579261025,2007
26,900,655,796,82.286432160804,2007
26,1000,792,982,80.6517311608961,2007
26,1100,1216,1432,84.9162011173184,2007
26,1200,527,637,82.7315541601256,2007
26,1300,370,546,67.7655677655678,2007
26,1401,413,496,83.266129032258,2007
26,1402,311,360,86.3888888888889,2007
26,1403,295,386,76.4248704663213,2007
26,1500,595,707,84.1584158415842,2007
26,1600,753,867,86.8512110726644,2007
26,1700,664,765,86.797385620915,2007
26,1800,233,375,62.1333333333333,2007
26,1900,437,604,72.3509933774834,2007
26,2000,687,810,84.8148148148148,2007
26,2100,572,688,83.1395348837209,2007
26,2200,207,322,64.2857142857143,2007
26,2301,279,352,79.2613636363636,2007
26,2302,915,1081,84.6438482886217,2007
26,2400,621,799,77.7221526908636,2007
26,2501,475,533,89.1181988742964,2007
26,2502,556,657,84.627092846271,2007
26,2503,356,506,70.3557312252965,2007
26,2504,469,567,82.716049382716,2007
26,2505,495,554,89.3501805054152,2007
26,2506,394,552,71.3768115942029,2007
26,2507,241,308,78.2467532467532,2007
26,2508,280,346,80.9248554913295,2007
26,2601,235,384,61.1979166666667,2007
26,2602,696,842,82.6603325415677,2007
26,2700,801,954,83.9622641509434,2007
26,2800,487,613,79.4453507340946,2007
26,2900,430,551,78.0399274047187,2007
26,3000,704,822,85.6447688564477,2007
26,3100,472,546,86.4468864468865,2007
26,3200,196,352,55.6818181818182,2007
26,3300,613,789,77.6932826362484,2007
26,3400,579,638,90.7523510971787,2007
26,3500,867,1008,86.0119047619048,2007
26,3600,324,356,91.0112359550562,2007
26,3701,115,342,33.6257309941521,2007
26,3702,117,214,54.6728971962617,2007
26,3703,136,196,69.3877551020408,2007
26,3704,210,277,75.812274368231,2007
26,3705,158,239,66.1087866108787,2007
26,3706,132,219,60.2739726027397,2007
26,3707,132,210,62.8571428571429,2007
26,3708,218,305,71.4754098360656,2007
26,3801,238,298,79.8657718120805,2007
26,3802,513,618,83.0097087378641,2007
26,3803,515,645,79.84496124031,2007
26,3804,273,339,80.5309734513274,2007
26,3805,365,454,80.3964757709251,2007
26,3806,373,500,74.6,2007
26,3807,323,398,81.1557788944724,2007
26,3900,341,407,83.7837837837838,2007
26,4000,382,454,84.1409691629956,2007
26,4101,454,551,82.3956442831216,2007
26,4102,373,495,75.3535353535353,2007
26,4103,348,400,87,2007
26,4104,412,436,94.4954128440367,2007
27,100,791,919,86.0718171926006,2007
27,200,606,708,85.593220338983,2007
27,300,594,671,88.5245901639344,2007
27,400,754,903,83.499446290144,2007
27,500,1051,1193,88.0972338642079,2007
27,600,670,767,87.3533246414602,2007
27,700,790,911,86.7178924259056,2007
27,800,662,787,84.1168996188056,2007
27,900,951,1058,89.8865784499055,2007
27,1001,453,480,94.375,2007
27,1002,266,349,76.21776504298,2007
27,1100,554,609,90.968801313629,2007
27,1201,322,407,79.1154791154791,2007
27,1202,192,238,80.672268907563,2007
27,1203,368,408,90.1960784313726,2007
27,1301,170,283,60.0706713780919,2007
27,1302,176,350,50.2857142857143,2007
27,1303,197,294,67.0068027210884,2007
27,1401,293,337,86.9436201780415,2007
27,1402,385,471,81.7409766454353,2007
27,1403,201,264,76.1363636363636,2007
27,1404,216,275,78.5454545454545,2007
27,1405,231,319,72.4137931034483,2007
27,1406,239,314,76.1146496815287,2007
27,1501,271,417,64.9880095923261,2007
27,1502,134,239,56.0669456066946,2007
27,1601,227,267,85.0187265917603,2007
27,1602,232,318,72.9559748427673,2007
27,1700,606,679,89.2488954344625,2007
27,1800,774,899,86.0956618464961,2007
27,1900,669,779,85.8793324775353,2007
27,2000,448,533,84.0525328330206,2007
27,2100,570,643,88.646967340591,2007
27,2200,543,642,84.5794392523365,2007
27,2300,398,478,83.2635983263598,2007
27,2400,584,674,86.646884272997,2007
27,2500,793,942,84.1825902335457,2007
28,100,435,519,83.8150289017341,2007
28,200,300,415,72.289156626506,2007
28,300,386,465,83.010752688172,2007
28,400,454,578,78.5467128027682,2007
28,500,326,447,72.930648769575,2007
28,600,272,410,66.3414634146341,2007
28,700,271,400,67.75,2007
28,800,367,481,76.2993762993763,2007
28,900,287,394,72.8426395939086,2007
28,1000,353,456,77.4122807017544,2007
28,1100,429,566,75.7950530035336,2007
28,1200,348,431,80.7424593967517,2007
28,1300,434,515,84.2718446601942,2007
28,1400,385,627,61.4035087719298,2007
28,1500,541,670,80.7462686567164,2007
28,1600,342,457,74.835886214442,2007
28,1700,475,593,80.1011804384486,2007
28,1800,342,414,82.6086956521739,2007
28,1900,337,458,73.5807860262009,2007
28,2000,490,615,79.6747967479675,2007
28,2100,389,464,83.8362068965517,2007
28,2200,423,590,71.6949152542373,2007
28,2300,378,475,79.578947368421,2007
29,100,679,886,76.6365688487585,2007
29,200,343,445,77.0786516853933,2007
29,300,563,726,77.5482093663912,2007
29,400,442,568,77.8169014084507,2007
29,500,654,839,77.9499404052443,2007
29,600,341,526,64.828897338403,2007
29,700,591,747,79.1164658634538,2007
29,800,606,762,79.5275590551181,2007
29,901,617,747,82.5970548862115,2007
29,902,629,769,81.7945383615084,2007
29,1001,351,476,73.7394957983193,2007
29,1002,150,336,44.6428571428571,2007
29,1003,272,417,65.2278177458034,2007
29,1004,253,367,68.9373297002725,2007
29,1100,302,406,74.384236453202,2007
29,1200,672,849,79.1519434628975,2007
29,1300,480,630,76.1904761904762,2007
29,1400,503,655,76.793893129771,2007
29,1500,578,695,83.1654676258993,2007
29,1601,656,717,91.4923291492329,2007
29,1602,412,504,81.7460317460317,2007
29,1701,275,361,76.1772853185596,2007
29,1702,317,417,76.0191846522782,2007
29,1703,349,494,70.6477732793522,2007
29,1704,307,393,78.117048346056,2007
29,1705,353,464,76.0775862068966,2007
29,1706,350,398,87.9396984924623,2007
29,1707,555,677,81.9793205317578,2007
29,1708,376,441,85.2607709750567,2007
29,1801,164,300,54.6666666666667,2007
29,1802,176,399,44.1102756892231,2007
29,1803,308,476,64.7058823529412,2007
29,1900,621,711,87.3417721518987,2007
29,2000,685,886,77.313769751693,2007
29,2100,469,641,73.1669266770671,2007
29,2200,402,539,74.582560296846,2007
29,2300,528,658,80.243161094225,2007
29,2400,742,894,82.9977628635347,2007
29,2500,347,588,59.0136054421769,2007
29,2600,580,756,76.7195767195767,2007
29,2700,564,740,76.2162162162162,2007
30,100,420,543,77.3480662983425,2007
30,200,443,608,72.8618421052632,2007
30,300,589,757,77.8071334214003,2007
30,400,351,446,78.6995515695067,2007
30,500,349,480,72.7083333333333,2007
30,600,361,457,78.9934354485777,2007
30,700,318,443,71.783295711061,2007
31,100,522,694,75.2161383285303,2007
31,200,829,1018,81.434184675835,2007
31,300,406,520,78.0769230769231,2007
31,400,463,580,79.8275862068966,2007
31,500,477,605,78.8429752066116,2007
31,600,686,842,81.4726840855107,2007
31,701,410,487,84.1889117043121,2007
31,702,297,390,76.1538461538461,2007
31,801,251,400,62.75,2007
31,802,295,374,78.8770053475936,2007
31,901,333,448,74.3303571428571,2007
31,902,302,385,78.4415584415584,2007
31,903,142,239,59.4142259414226,2007
31,904,181,283,63.9575971731449,2007
32,100,661,828,79.8309178743961,2007
32,200,450,808,55.6930693069307,2007
32,300,511,655,78.0152671755725,2007
32,400,489,649,75.346687211094,2007
32,501,580,848,68.3962264150943,2007
32,502,261,423,61.7021276595745,2007
32,503,343,507,67.6528599605523,2007
32,504,215,565,38.0530973451327,2007
32,505,480,693,69.2640692640693,2007
32,506,552,697,79.196556671449,2007
32,507,438,572,76.5734265734266,2007
32,508,284,504,56.3492063492063,2007
32,509,183,449,40.7572383073497,2007
32,510,533,797,66.8757841907152,2007
32,511,805,1079,74.6061167747915,2007
33,100,562,697,80.6312769010043,2007
33,200,416,495,84.040404040404,2007
33,300,328,432,75.9259259259259,2007
33,400,433,543,79.7421731123389,2007
33,500,451,558,80.8243727598566,2007
33,600,437,488,89.5491803278689,2007
33,700,274,316,86.7088607594937,2007
33,800,186,346,53.757225433526,2007
33,900,254,354,71.7514124293785,2007
33,1000,339,370,91.6216216216216,2007
33,1100,413,509,81.139489194499,2007
34,101,299,441,67.8004535147392,2007
34,102,537,640,83.90625,2007
34,200,443,530,83.5849056603774,2007
34,301,212,347,61.0951008645533,2007
34,302,268,411,65.2068126520681,2007
34,303,266,444,59.9099099099099,2007
34,304,487,674,72.2551928783383,2007
34,305,589,673,87.518573551263,2007
34,306,512,568,90.1408450704225,2007
34,400,109,335,32.5373134328358,2007
34,501,242,431,56.1484918793503,2007
34,502,540,664,81.3253012048193,2007
34,601,156,480,32.5,2007
34,602,144,334,43.1137724550898,2007
34,701,170,394,43.1472081218274,2007
34,702,144,446,32.2869955156951,2007
34,703,193,408,47.3039215686275,2007
34,800,537,610,88.032786885246,2007
34,901,585,712,82.1629213483146,2007
34,902,513,651,78.8018433179724,2007
34,903,239,411,58.1508515815085,2007
34,904,372,501,74.251497005988,2007
34,905,366,539,67.9035250463822,2007
34,1001,483,558,86.5591397849462,2007
34,1002,520,633,82.1484992101106,2007
34,1101,388,546,71.062271062271,2007
34,1102,515,590,87.2881355932203,2007
34,1103,360,512,70.3125,2007
34,1104,411,485,84.7422680412371,2007
34,1105,353,418,84.4497607655502,2007
34,1201,964,1069,90.177736202058,2007
34,1202,660,744,88.7096774193548,2007
34,1203,554,703,78.805120910384,2007
34,1301,110,369,29.8102981029810,2007
34,1302,126,344,36.6279069767442,2007
34,1401,280,432,64.8148148148148,2007
34,1402,147,354,41.5254237288136,2007
34,1403,434,543,79.926335174954,2007
34,1404,319,471,67.728237791932,2007
34,1501,419,493,84.9898580121704,2007
34,1502,395,498,79.3172690763052,2007
34,1503,338,424,79.7169811320755,2007
34,1504,371,459,80.8278867102397,2007
34,1600,592,682,86.8035190615836,2007
34,1700,463,554,83.5740072202166,2007
34,1800,92,310,29.6774193548387,2007
34,1901,393,542,72.5092250922509,2007
34,1902,363,482,75.311203319502,2007
34,1903,313,405,77.283950617284,2007
34,2001,452,552,81.8840579710145,2007
34,2002,539,659,81.7905918057663,2007
34,2003,578,678,85.2507374631269,2007
34,2101,263,418,62.9186602870813,2007
34,2102,409,587,69.6763202725724,2007
34,2103,487,595,81.8487394957983,2007
34,2104,407,483,84.2650103519669,2007
34,2201,452,537,84.171322160149,2007
34,2202,823,969,84.9329205366357,2007
34,2301,481,667,72.1139430284858,2007
34,2302,446,560,79.6428571428571,2007
34,2400,499,655,76.1832061068702,2007
35,100,315,404,77.970297029703,2007
35,200,407,502,81.0756972111554,2007
35,300,424,551,76.950998185118,2007
35,400,555,727,76.3411279229711,2007
35,500,627,728,86.1263736263736,2007
35,601,516,673,76.6716196136701,2007
35,602,271,420,64.5238095238095,2007
35,603,376,498,75.5020080321285,2007
35,604,251,432,58.1018518518518,2007
35,605,299,366,81.6939890710383,2007
35,700,244,327,74.6177370030581,2007
35,800,349,447,78.076062639821,2007
35,900,433,594,72.8956228956229,2007
35,1000,318,437,72.7688787185355,2007
35,1100,311,384,80.9895833333333,2007
36,100,568,701,81.0271041369472,2007
36,200,825,1059,77.9036827195467,2007
36,300,574,734,78.2016348773842,2007
36,401,818,994,82.2937625754527,2007
36,402,399,626,63.738019169329,2007
36,500,634,853,74.3259085580305,2007
36,600,502,623,80.577849117175,2007
36,700,269,540,49.8148148148148,2007
36,801,505,606,83.3333333333333,2007
36,802,408,527,77.4193548387097,2007
36,803,516,649,79.5069337442219,2007
36,804,606,734,82.5613079019074,2007
36,901,175,342,51.1695906432749,2007
36,902,188,408,46.078431372549,2007
36,1001,403,490,82.2448979591837,2007
36,1002,413,517,79.8839458413926,2007
36,1003,437,523,83.5564053537285,2007
36,1004,523,664,78.7650602409639,2007
36,1005,334,403,82.87841191067,2007
36,1100,449,572,78.4965034965035,2007
36,1200,582,703,82.7880512091038,2007
36,1300,504,619,81.421647819063,2007
36,1401,348,616,56.4935064935065,2007
36,1402,181,407,44.4717444717445,2007
36,1501,391,480,81.4583333333333,2007
36,1502,326,473,68.9217758985201,2007
36,1601,355,448,79.2410714285714,2007
36,1602,342,445,76.8539325842697,2007
36,1603,337,396,85.1010101010101,2007
36,1604,518,681,76.064610866373,2007
36,1605,577,690,83.6231884057971,2007
36,1700,525,719,73.0180806675939,2007
36,1800,596,747,79.7858099062918,2007
36,1900,762,963,79.1277258566978,2007
