"city","state","fips_msa","year","quarter","hpi","error"
"Columbus","OH","18140",2007,1,157.24,0.48
"Columbus","OH","18140",2007,2,156.9,0.46
"Columbus","OH","18140",2007,3,156.44,0.45
"Columbus","OH","18140",2007,4,156.99,0.48
"Columbus","OH","18140",2008,1,158.71,0.44
"Columbus","OH","18140",2008,2,156.89,0.48
"Columbus","OH","18140",2008,3,155.04,0.51
"Columbus","OH","18140",2008,4,156.41,0.54
"Columbus","OH","18140",2009,1,158.04,0.44
"Corpus Christi","TX","18580",2000,1,113.16,1.47
"Corpus Christi","TX","18580",2000,2,113.59,1.45
"Corpus Christi","TX","18580",2000,3,114.97,1.45
"Corpus Christi","TX","18580",2000,4,117.35,1.55
"Corpus Christi","TX","18580",2001,1,116.73,1.52
"Corpus Christi","TX","18580",2001,2,120.59,1.48
"Corpus Christi","TX","18580",2001,3,121.76,1.49
"Corpus Christi","TX","18580",2001,4,122.32,1.46
"Corpus Christi","TX","18580",2002,1,124.62,1.52
"Corpus Christi","TX","18580",2002,2,125.55,1.51
"Corpus Christi","TX","18580",2002,3,127.55,1.53
"Corpus Christi","TX","18580",2002,4,129.51,1.53
"Corpus Christi","TX","18580",2003,1,130.59,1.55
"Corpus Christi","TX","18580",2003,2,130.65,1.52
"Corpus Christi","TX","18580",2003,3,134.34,1.56
"Corpus Christi","TX","18580",2003,4,134.47,1.71
"Corpus Christi","TX","18580",2004,1,137.72,1.72
"Corpus Christi","TX","18580",2004,2,138.93,1.71
"Corpus Christi","TX","18580",2004,3,143.1,1.8
"Corpus Christi","TX","18580",2004,4,146.75,1.95
"Corpus Christi","TX","18580",2005,1,147.15,1.98
"Corpus Christi","TX","18580",2005,2,150.38,1.95
"Corpus Christi","TX","18580",2005,3,154.27,1.97
"Corpus Christi","TX","18580",2005,4,157.48,2.08
"Corpus Christi","TX","18580",2006,1,159.56,2.19
"Corpus Christi","TX","18580",2006,2,162.9,2.14
"Corpus Christi","TX","18580",2006,3,163.22,2.2
"Corpus Christi","TX","18580",2006,4,163.66,2.28
"Corpus Christi","TX","18580",2007,1,169.25,2.39
"Corpus Christi","TX","18580",2007,2,171.83,2.27
"Corpus Christi","TX","18580",2007,3,171.77,2.3
"Corpus Christi","TX","18580",2007,4,172.91,2.5
"Corpus Christi","TX","18580",2008,1,171.03,2.47
"Corpus Christi","TX","18580",2008,2,173.32,2.58
"Corpus Christi","TX","18580",2008,3,172.55,2.9
"Corpus Christi","TX","18580",2008,4,172.8,3.17
"Corpus Christi","TX","18580",2009,1,178.08,2.67
"Corvallis","OR","18700",2000,1,116.46,1.55
"Corvallis","OR","18700",2000,2,116.12,1.4
"Corvallis","OR","18700",2000,3,115.77,1.36
"Corvallis","OR","18700",2000,4,117.26,1.46
"Corvallis","OR","18700",2001,1,120.11,1.36
"Corvallis","OR","18700",2001,2,122.58,1.34
"Corvallis","OR","18700",2001,3,121.63,1.33
"Corvallis","OR","18700",2001,4,122.37,1.3
"Corvallis","OR","18700",2002,1,124.8,1.36
"Corvallis","OR","18700",2002,2,125.36,1.38
"Corvallis","OR","18700",2002,3,126.15,1.34
"Corvallis","OR","18700",2002,4,126.98,1.32
"Corvallis","OR","18700",2003,1,127.95,1.37
"Corvallis","OR","18700",2003,2,128.34,1.33
"Corvallis","OR","18700",2003,3,130.4,1.35
"Corvallis","OR","18700",2003,4,132.9,1.55
"Corvallis","OR","18700",2004,1,132.85,1.57
"Corvallis","OR","18700",2004,2,137.22,1.58
"Corvallis","OR","18700",2004,3,143.61,1.75
"Corvallis","OR","18700",2004,4,144.02,1.81
"Corvallis","OR","18700",2005,1,147.42,1.91
"Corvallis","OR","18700",2005,2,153.2,1.9
"Corvallis","OR","18700",2005,3,157.27,1.88
"Corvallis","OR","18700",2005,4,162.44,2.04
"Corvallis","OR","18700",2006,1,166.12,2.22
"Corvallis","OR","18700",2006,2,173.82,2.24
"Corvallis","OR","18700",2006,3,184.36,2.3
"Corvallis","OR","18700",2006,4,187.03,2.53
"Corvallis","OR","18700",2007,1,186.68,2.47
"Corvallis","OR","18700",2007,2,194.74,2.46
"Corvallis","OR","18700",2007,3,197.11,2.52
"Corvallis","OR","18700",2007,4,200.38,2.65
"Corvallis","OR","18700",2008,1,196.42,2.41
"Corvallis","OR","18700",2008,2,198.48,2.52
"Corvallis","OR","18700",2008,3,198.69,2.75
"Corvallis","OR","18700",2008,4,194.93,2.78
"Corvallis","OR","18700",2009,1,191.7,2.25
"Cumberland","MD-WV","19060",2000,1,105.3,5.86
"Cumberland","MD-WV","19060",2000,2,102.43,5.45
"Cumberland","MD-WV","19060",2000,3,106.25,5.64
"Cumberland","MD-WV","19060",2000,4,108.5,5.77
"Cumberland","MD-WV","19060",2001,1,111.8,5.86
"Cumberland","MD-WV","19060",2001,2,110.49,5.75
"Cumberland","MD-WV","19060",2001,3,111.23,5.81
"Cumberland","MD-WV","19060",2001,4,112.61,5.84
"Cumberland","MD-WV","19060",2002,1,114.23,5.94
"Cumberland","MD-WV","19060",2002,2,115.11,5.99
"Cumberland","MD-WV","19060",2002,3,115.01,5.96
"Cumberland","MD-WV","19060",2002,4,119.33,6.19
"Cumberland","MD-WV","19060",2003,1,117.07,6.05
"Cumberland","MD-WV","19060",2003,2,121.53,6.26
"Cumberland","MD-WV","19060",2003,3,121.02,6.24
"Cumberland","MD-WV","19060",2003,4,123.18,6.42
"Cumberland","MD-WV","19060",2004,1,128.03,6.74
"Cumberland","MD-WV","19060",2004,2,128.13,6.7
"Cumberland","MD-WV","19060",2004,3,130.14,6.88
"Cumberland","MD-WV","19060",2004,4,131.04,6.87
"Cumberland","MD-WV","19060",2005,1,136.92,7.21
"Cumberland","MD-WV","19060",2005,2,142.65,7.54
"Cumberland","MD-WV","19060",2005,3,149.26,7.84
"Cumberland","MD-WV","19060",2005,4,153.78,8.16
"Cumberland","MD-WV","19060",2006,1,155.38,8.32
"Cumberland","MD-WV","19060",2006,2,166.65,8.79
"Cumberland","MD-WV","19060",2006,3,167.41,8.83
"Cumberland","MD-WV","19060",2006,4,171.01,9.04
"Cumberland","MD-WV","19060",2007,1,172.75,9.22
"Cumberland","MD-WV","19060",2007,2,183.66,9.83
"Cumberland","MD-WV","19060",2007,3,183.11,9.69
"Cumberland","MD-WV","19060",2007,4,184.45,9.72
"Cumberland","MD-WV","19060",2008,1,182.02,9.63
"Cumberland","MD-WV","19060",2008,2,189.07,0.05
"Cumberland","MD-WV","19060",2008,3,189.52,10.57
"Cumberland","MD-WV","19060",2008,4,192.55,10.83
"Cumberland","MD-WV","19060",2009,1,186.55,9.79
"Dallas-Plano-Irving","TX  MSAD","19124",2000,1,125.51,0.35
"Dallas-Plano-Irving","TX  MSAD","19124",2000,2,127.43,0.33
"Dallas-Plano-Irving","TX  MSAD","19124",2000,3,129.11,0.34
"Dallas-Plano-Irving","TX  MSAD","19124",2000,4,130.83,0.35
"Dallas-Plano-Irving","TX  MSAD","19124",2001,1,134.38,0.35
"Dallas-Plano-Irving","TX  MSAD","19124",2001,2,136.32,0.34
"Dallas-Plano-Irving","TX  MSAD","19124",2001,3,137.49,0.35
"Dallas-Plano-Irving","TX  MSAD","19124",2001,4,139.37,0.34
"Dallas-Plano-Irving","TX  MSAD","19124",2002,1,139.96,0.35
"Dallas-Plano-Irving","TX  MSAD","19124",2002,2,140.98,0.36
"Dallas-Plano-Irving","TX  MSAD","19124",2002,3,143.19,0.35
"Dallas-Plano-Irving","TX  MSAD","19124",2002,4,144.26,0.35
"Dallas-Plano-Irving","TX  MSAD","19124",2003,1,145,0.35
"Dallas-Plano-Irving","TX  MSAD","19124",2003,2,145.74,0.35
"Dallas-Plano-Irving","TX  MSAD","19124",2003,3,146.36,0.36
"Dallas-Plano-Irving","TX  MSAD","19124",2003,4,146.71,0.39
"Dallas-Plano-Irving","TX  MSAD","19124",2004,1,147.81,0.39
"Dallas-Plano-Irving","TX  MSAD","19124",2004,2,148.91,0.39
"Dallas-Plano-Irving","TX  MSAD","19124",2004,3,149.35,0.42
"Dallas-Plano-Irving","TX  MSAD","19124",2004,4,150.95,0.44
"Dallas-Plano-Irving","TX  MSAD","19124",2005,1,151.97,0.45
"Dallas-Plano-Irving","TX  MSAD","19124",2005,2,153.56,0.45
"Dallas-Plano-Irving","TX  MSAD","19124",2005,3,155.05,0.45
"Dallas-Plano-Irving","TX  MSAD","19124",2005,4,155.68,0.48
"Dallas-Plano-Irving","TX  MSAD","19124",2006,1,157.2,0.5
"Dallas-Plano-Irving","TX  MSAD","19124",2006,2,158.16,0.47
"Dallas-Plano-Irving","TX  MSAD","19124",2006,3,159.41,0.48
"Dallas-Plano-Irving","TX  MSAD","19124",2006,4,160.98,0.5
"Dallas-Plano-Irving","TX  MSAD","19124",2007,1,161.99,0.5
"Dallas-Plano-Irving","TX  MSAD","19124",2007,2,165.59,0.48
"Dallas-Plano-Irving","TX  MSAD","19124",2007,3,164.29,0.49
"Dallas-Plano-Irving","TX  MSAD","19124",2007,4,166.33,0.52
"Dallas-Plano-Irving","TX  MSAD","19124",2008,1,168.33,0.5
"Dallas-Plano-Irving","TX  MSAD","19124",2008,2,168.71,0.52
"Dallas-Plano-Irving","TX  MSAD","19124",2008,3,169.04,0.56
"Dallas-Plano-Irving","TX  MSAD","19124",2008,4,170.92,0.61
"Dallas-Plano-Irving","TX  MSAD","19124",2009,1,172.05,0.5
"Dalton","GA","19140",2000,1,127.66,2.02
"Dalton","GA","19140",2000,2,130.74,1.98
"Dalton","GA","19140",2000,3,131.4,1.98
"Dalton","GA","19140",2000,4,134.66,2.15
"Dalton","GA","19140",2001,1,136.38,1.95
"Dalton","GA","19140",2001,2,139,1.95
"Dalton","GA","19140",2001,3,139.19,1.99
"Dalton","GA","19140",2001,4,142.71,1.97
"Dalton","GA","19140",2002,1,143.85,2.02
"Dalton","GA","19140",2002,2,145.94,2.13
"Dalton","GA","19140",2002,3,145.75,2.05
"Dalton","GA","19140",2002,4,150.32,2.1
"Dalton","GA","19140",2003,1,150.02,2.11
"Dalton","GA","19140",2003,2,151.97,2.08
"Dalton","GA","19140",2003,3,153.78,2.12
"Dalton","GA","19140",2003,4,157.52,2.3
"Dalton","GA","19140",2004,1,160.18,2.38
"Dalton","GA","19140",2004,2,162.65,2.33
"Dalton","GA","19140",2004,3,160.64,2.45
"Dalton","GA","19140",2004,4,165.07,2.5
"Dalton","GA","19140",2005,1,168.62,2.6
"Dalton","GA","19140",2005,2,171.95,2.64
"Dalton","GA","19140",2005,3,172.56,2.68
"Dalton","GA","19140",2005,4,176.95,2.8
"Dalton","GA","19140",2006,1,174.95,2.81
"Dalton","GA","19140",2006,2,181.64,2.81
"Dalton","GA","19140",2006,3,179.13,2.82
"Dalton","GA","19140",2006,4,181.27,2.93
"Dalton","GA","19140",2007,1,184.89,3.03
"Dalton","GA","19140",2007,2,191.7,3.07
"Dalton","GA","19140",2007,3,183.58,3.14
"Dalton","GA","19140",2007,4,188.22,3.32
"Dalton","GA","19140",2008,1,190.93,3.17
"Dalton","GA","19140",2008,2,185.08,3.62
"Dalton","GA","19140",2008,3,175.21,3.86
"Dalton","GA","19140",2008,4,169.67,3.83
"Dalton","GA","19140",2009,1,185.9,3.23
"Danville","IL","19180",2000,1,121.06,5.19
"Danville","IL","19180",2000,2,125.08,4.93
"Danville","IL","19180",2000,3,129.1,5.04
"Danville","IL","19180",2000,4,129.33,5.16
"Danville","IL","19180",2001,1,130.13,5.03
"Danville","IL","19180",2001,2,132.46,5.02
"Danville","IL","19180",2001,3,132.84,5.04
"Danville","IL","19180",2001,4,134.31,5.06
"Danville","IL","19180",2002,1,135.37,5.11
"Danville","IL","19180",2002,2,136.56,5.18
"Danville","IL","19180",2002,3,138.01,5.17
"Danville","IL","19180",2002,4,140.01,5.23
"Danville","IL","19180",2003,1,139.71,5.24
"Danville","IL","19180",2003,2,140.73,5.26
"Danville","IL","19180",2003,3,140.98,5.28
"Danville","IL","19180",2003,4,142.92,5.54
"Danville","IL","19180",2004,1,144.13,5.61
"Danville","IL","19180",2004,2,146.16,5.64
"Danville","IL","19180",2004,3,144.42,5.7
"Danville","IL","19180",2004,4,155.16,6.13
"Danville","IL","19180",2005,1,147.6,6.02
"Danville","IL","19180",2005,2,156.62,6.21
"Danville","IL","19180",2005,3,156.14,6.16
"Danville","IL","19180",2005,4,158.9,6.42
"Danville","IL","19180",2006,1,158.84,6.47
"Danville","IL","19180",2006,2,160.06,6.49
"Danville","IL","19180",2006,3,164.09,6.66
"Danville","IL","19180",2006,4,160.22,6.61
"Danville","IL","19180",2007,1,168.03,6.74
"Danville","IL","19180",2007,2,165.02,6.51
"Danville","IL","19180",2007,3,171.64,7.04
"Danville","IL","19180",2007,4,170.86,7.05
"Danville","IL","19180",2008,1,167.8,6.76
"Danville","IL","19180",2008,2,171.44,7.02
"Danville","IL","19180",2008,3,162.67,7.04
"Danville","IL","19180",2008,4,164.72,7.66
"Danville","IL","19180",2009,1,165.55,6.48
"Danville","VA","19260",2000,1,121.49,4.03
"Danville","VA","19260",2000,2,123.17,3.9
"Danville","VA","19260",2000,3,122.18,3.92
"Danville","VA","19260",2000,4,126.12,4.03
"Danville","VA","19260",2001,1,128.1,4.04
"Danville","VA","19260",2001,2,128.45,3.97
"Danville","VA","19260",2001,3,128.68,3.98
"Danville","VA","19260",2001,4,132.89,4.09
"Danville","VA","19260",2002,1,131.94,4.05
"Danville","VA","19260",2002,2,131.21,4.08
"Danville","VA","19260",2002,3,133.86,4.12
"Danville","VA","19260",2002,4,134.06,4.1
"Danville","VA","19260",2003,1,134.74,4.14
"Danville","VA","19260",2003,2,134.76,4.12
"Danville","VA","19260",2003,3,138.4,4.23
"Danville","VA","19260",2003,4,139.08,4.39
"Danville","VA","19260",2004,1,138.75,4.38
"Danville","VA","19260",2004,2,143,4.5
"Danville","VA","19260",2004,3,140.13,4.45
"Danville","VA","19260",2004,4,141.73,4.54
"Danville","VA","19260",2005,1,143.79,4.59
"Danville","VA","19260",2005,2,149.98,4.82
"Danville","VA","19260",2005,3,154.81,5.01
"Danville","VA","19260",2005,4,154.04,5.08
"Danville","VA","19260",2006,1,154.02,5.25
"Danville","VA","19260",2006,2,155.38,5.14
"Danville","VA","19260",2006,3,156.49,5.05
"Danville","VA","19260",2006,4,160.45,5.2
"Danville","VA","19260",2007,1,161.35,5.24
"Danville","VA","19260",2007,2,167.46,5.4
"Danville","VA","19260",2007,3,169.65,5.59
"Danville","VA","19260",2007,4,165.68,5.39
"Danville","VA","19260",2008,1,167.39,5.4
"Danville","VA","19260",2008,2,172.36,5.82
"Danville","VA","19260",2008,3,167.39,5.66
"Danville","VA","19260",2008,4,164.62,6.38
"Danville","VA","19260",2009,1,172.82,5.59
"Davenport-Moline-Rock Island","IA-IL","19340",2000,1,128.7,0.96
"Davenport-Moline-Rock Island","IA-IL","19340",2000,2,129.55,0.87
"Davenport-Moline-Rock Island","IA-IL","19340",2000,3,131.74,0.86
"Davenport-Moline-Rock Island","IA-IL","19340",2000,4,132.39,0.86
"Davenport-Moline-Rock Island","IA-IL","19340",2001,1,135.49,0.84
"Davenport-Moline-Rock Island","IA-IL","19340",2001,2,136.73,0.83
"Davenport-Moline-Rock Island","IA-IL","19340",2001,3,138.41,0.84
"Davenport-Moline-Rock Island","IA-IL","19340",2001,4,139.98,0.83
"Davenport-Moline-Rock Island","IA-IL","19340",2002,1,141.05,0.85
"Davenport-Moline-Rock Island","IA-IL","19340",2002,2,141.42,0.87
"Davenport-Moline-Rock Island","IA-IL","19340",2002,3,143.47,0.85
"Davenport-Moline-Rock Island","IA-IL","19340",2002,4,144.85,0.85
"Davenport-Moline-Rock Island","IA-IL","19340",2003,1,145.37,0.86
"Davenport-Moline-Rock Island","IA-IL","19340",2003,2,146.9,0.87
"Davenport-Moline-Rock Island","IA-IL","19340",2003,3,148.48,0.88
"Davenport-Moline-Rock Island","IA-IL","19340",2003,4,150.38,0.97
"Davenport-Moline-Rock Island","IA-IL","19340",2004,1,151.03,0.97
"Davenport-Moline-Rock Island","IA-IL","19340",2004,2,153.51,0.98
"Davenport-Moline-Rock Island","IA-IL","19340",2004,3,156.32,1.05
"Davenport-Moline-Rock Island","IA-IL","19340",2004,4,157.93,1.06
"Davenport-Moline-Rock Island","IA-IL","19340",2005,1,159.8,1.1
"Davenport-Moline-Rock Island","IA-IL","19340",2005,2,161.02,1.09
"Davenport-Moline-Rock Island","IA-IL","19340",2005,3,163.85,1.09
"Davenport-Moline-Rock Island","IA-IL","19340",2005,4,165.82,1.16
"Davenport-Moline-Rock Island","IA-IL","19340",2006,1,164.18,1.21
"Davenport-Moline-Rock Island","IA-IL","19340",2006,2,167.6,1.16
"Davenport-Moline-Rock Island","IA-IL","19340",2006,3,167.62,1.15
"Davenport-Moline-Rock Island","IA-IL","19340",2006,4,170.07,1.21
"Davenport-Moline-Rock Island","IA-IL","19340",2007,1,169.67,1.23
"Davenport-Moline-Rock Island","IA-IL","19340",2007,2,173.13,1.2
"Davenport-Moline-Rock Island","IA-IL","19340",2007,3,173.19,1.19
"Davenport-Moline-Rock Island","IA-IL","19340",2007,4,174.34,1.24
"Davenport-Moline-Rock Island","IA-IL","19340",2008,1,175.89,1.19
"Davenport-Moline-Rock Island","IA-IL","19340",2008,2,177.53,1.24
"Davenport-Moline-Rock Island","IA-IL","19340",2008,3,174.13,1.28
"Davenport-Moline-Rock Island","IA-IL","19340",2008,4,176.74,1.32
"Davenport-Moline-Rock Island","IA-IL","19340",2009,1,177.81,1.16
"Dayton","OH","19380",2000,1,116.45,0.49
"Dayton","OH","19380",2000,2,117.62,0.45
"Dayton","OH","19380",2000,3,118.52,0.45
"Dayton","OH","19380",2000,4,119.65,0.46
"Dayton","OH","19380",2001,1,122.27,0.44
"Dayton","OH","19380",2001,2,123.53,0.44
"Dayton","OH","19380",2001,3,124.07,0.45
"Dayton","OH","19380",2001,4,124.97,0.43
"Dayton","OH","19380",2002,1,125.77,0.45
"Dayton","OH","19380",2002,2,126.41,0.46
"Dayton","OH","19380",2002,3,127.42,0.44
"Dayton","OH","19380",2002,4,128.07,0.44
"Dayton","OH","19380",2003,1,128.64,0.45
"Dayton","OH","19380",2003,2,129.63,0.45
"Dayton","OH","19380",2003,3,130.45,0.46
"Dayton","OH","19380",2003,4,131.87,0.51
"Dayton","OH","19380",2004,1,132.8,0.5
"Dayton","OH","19380",2004,2,133.3,0.5
"Dayton","OH","19380",2004,3,134.81,0.55
"Dayton","OH","19380",2004,4,136.44,0.57
"Dayton","OH","19380",2005,1,138.04,0.61
"Dayton","OH","19380",2005,2,138.62,0.59
"Dayton","OH","19380",2005,3,140.13,0.58
"Dayton","OH","19380",2005,4,139.6,0.63
"Dayton","OH","19380",2006,1,138.95,0.64
"Dayton","OH","19380",2006,2,140.83,0.62
"Dayton","OH","19380",2006,3,139.38,0.6
"Dayton","OH","19380",2006,4,140.79,0.65
"Dayton","OH","19380",2007,1,139.98,0.65
"Dayton","OH","19380",2007,2,141.65,0.63
"Dayton","OH","19380",2007,3,139.69,0.61
"Dayton","OH","19380",2007,4,141.3,0.65
"Dayton","OH","19380",2008,1,141.82,0.63
"Dayton","OH","19380",2008,2,141.62,0.68
"Dayton","OH","19380",2008,3,139.86,0.76
"Dayton","OH","19380",2008,4,139.41,0.81
"Dayton","OH","19380",2009,1,141.09,0.61
"Decatur","AL","19460",2000,1,124.13,1.97
"Decatur","AL","19460",2000,2,124.53,1.89
"Decatur","AL","19460",2000,3,124.83,1.9
"Decatur","AL","19460",2000,4,125.66,1.92
"Decatur","AL","19460",2001,1,130.01,1.89
"Decatur","AL","19460",2001,2,129.92,1.89
"Decatur","AL","19460",2001,3,130.02,1.89
"Decatur","AL","19460",2001,4,131.04,1.87
"Decatur","AL","19460",2002,1,131.56,1.91
"Decatur","AL","19460",2002,2,131.8,1.93
"Decatur","AL","19460",2002,3,133.73,1.92
"Decatur","AL","19460",2002,4,135.87,1.94
"Decatur","AL","19460",2003,1,135.05,1.93
"Decatur","AL","19460",2003,2,136.91,1.94
"Decatur","AL","19460",2003,3,137.65,1.97
"Decatur","AL","19460",2003,4,138.35,2.06
"Decatur","AL","19460",2004,1,140.1,2.1
"Decatur","AL","19460",2004,2,138.7,2.09
"Decatur","AL","19460",2004,3,139.4,2.13
"Decatur","AL","19460",2004,4,142,2.19
"Decatur","AL","19460",2005,1,141.47,2.22
"Decatur","AL","19460",2005,2,146.6,2.26
"Decatur","AL","19460",2005,3,148.71,2.27
"Decatur","AL","19460",2005,4,146.1,2.3
"Decatur","AL","19460",2006,1,148.58,2.34
"Decatur","AL","19460",2006,2,150.27,2.31
"Decatur","AL","19460",2006,3,153.18,2.35
"Decatur","AL","19460",2006,4,154.83,2.49
"Decatur","AL","19460",2007,1,157.2,2.47
"Decatur","AL","19460",2007,2,159.42,2.45
"Decatur","AL","19460",2007,3,161.79,2.5
"Decatur","AL","19460",2007,4,162.52,2.6
"Decatur","AL","19460",2008,1,166.49,2.63
"Decatur","AL","19460",2008,2,168.59,2.77
"Decatur","AL","19460",2008,3,170.06,2.89
"Decatur","AL","19460",2008,4,171.4,2.93
"Decatur","AL","19460",2009,1,166.1,2.57
"Decatur","IL","19500",2000,1,118.73,2.07
"Decatur","IL","19500",2000,2,120.83,1.94
"Decatur","IL","19500",2000,3,121.35,1.87
"Decatur","IL","19500",2000,4,122.9,1.86
"Decatur","IL","19500",2001,1,123.82,1.8
"Decatur","IL","19500",2001,2,125.41,1.79
"Decatur","IL","19500",2001,3,126.39,1.82
"Decatur","IL","19500",2001,4,127.51,1.79
"Decatur","IL","19500",2002,1,128.75,1.85
"Decatur","IL","19500",2002,2,129.52,1.89
"Decatur","IL","19500",2002,3,130.91,1.84
"Decatur","IL","19500",2002,4,131.57,1.84
"Decatur","IL","19500",2003,1,131.94,1.85
"Decatur","IL","19500",2003,2,132.22,1.85
"Decatur","IL","19500",2003,3,133.74,1.89
"Decatur","IL","19500",2003,4,134.83,2.02
"Decatur","IL","19500",2004,1,136.11,2.05
"Decatur","IL","19500",2004,2,137.94,2.08
"Decatur","IL","19500",2004,3,137.86,2.1
"Decatur","IL","19500",2004,4,139.96,2.18
"Decatur","IL","19500",2005,1,140.76,2.32
"Decatur","IL","19500",2005,2,144.84,2.28
"Decatur","IL","19500",2005,3,144.25,2.25
"Decatur","IL","19500",2005,4,148.03,2.38
"Decatur","IL","19500",2006,1,146.11,2.49
"Decatur","IL","19500",2006,2,147.43,2.32
"Decatur","IL","19500",2006,3,150.65,2.37
"Decatur","IL","19500",2006,4,150.45,2.39
"Decatur","IL","19500",2007,1,151.79,2.53
"Decatur","IL","19500",2007,2,154,2.38
"Decatur","IL","19500",2007,3,152.71,2.37
"Decatur","IL","19500",2007,4,154.28,2.43
"Decatur","IL","19500",2008,1,155.03,2.38
"Decatur","IL","19500",2008,2,156.53,2.53
"Decatur","IL","19500",2008,3,154.36,2.44
"Decatur","IL","19500",2008,4,154.83,2.43
"Decatur","IL","19500",2009,1,155.66,2.32
"Deltona-Daytona Beach-Ormond Beach","FL","19660",2000,1,118.35,1.1
"Deltona-Daytona Beach-Ormond Beach","FL","19660",2000,2,120.65,1.05
"Deltona-Daytona Beach-Ormond Beach","FL","19660",2000,3,123.58,1.09
"Deltona-Daytona Beach-Ormond Beach","FL","19660",2000,4,126.04,1.11
"Deltona-Daytona Beach-Ormond Beach","FL","19660",2001,1,128.73,1.09
"Deltona-Daytona Beach-Ormond Beach","FL","19660",2001,2,131.87,1.08
"Deltona-Daytona Beach-Ormond Beach","FL","19660",2001,3,135.24,1.12
"Deltona-Daytona Beach-Ormond Beach","FL","19660",2001,4,138.79,1.12
"Deltona-Daytona Beach-Ormond Beach","FL","19660",2002,1,140.1,1.14
"Deltona-Daytona Beach-Ormond Beach","FL","19660",2002,2,144.11,1.17
"Deltona-Daytona Beach-Ormond Beach","FL","19660",2002,3,147.98,1.2
"Deltona-Daytona Beach-Ormond Beach","FL","19660",2002,4,151.92,1.21
"Deltona-Daytona Beach-Ormond Beach","FL","19660",2003,1,155.28,1.25
"Deltona-Daytona Beach-Ormond Beach","FL","19660",2003,2,159.12,1.26
"Deltona-Daytona Beach-Ormond Beach","FL","19660",2003,3,162.35,1.29
"Deltona-Daytona Beach-Ormond Beach","FL","19660",2003,4,170.89,1.42
"Deltona-Daytona Beach-Ormond Beach","FL","19660",2004,1,176.24,1.47
"Deltona-Daytona Beach-Ormond Beach","FL","19660",2004,2,184.7,1.52
"Deltona-Daytona Beach-Ormond Beach","FL","19660",2004,3,196.59,1.68
"Deltona-Daytona Beach-Ormond Beach","FL","19660",2004,4,204.86,1.76
"Deltona-Daytona Beach-Ormond Beach","FL","19660",2005,1,215.81,1.85
"Deltona-Daytona Beach-Ormond Beach","FL","19660",2005,2,234.56,1.96
"Deltona-Daytona Beach-Ormond Beach","FL","19660",2005,3,251.96,2.09
"Deltona-Daytona Beach-Ormond Beach","FL","19660",2005,4,269.25,2.27
"Deltona-Daytona Beach-Ormond Beach","FL","19660",2006,1,277.86,2.37
"Deltona-Daytona Beach-Ormond Beach","FL","19660",2006,2,288.04,2.45
"Deltona-Daytona Beach-Ormond Beach","FL","19660",2006,3,291.31,2.51
