CONTROL,SMSA,RMOV,XCOND,XCOOP,XCOST,XHEAD,XINUS,XPER,XREL,XTEN,XUNIT,MOVGRP,JOVGRP,JXTEN,JXUNIT,JXPER,JXHEAD
'000000000194','1840',1,'3','-6','1','2','-9',5,'1','1','1','1','-9','-9','-9','-9','-9'
'000000000194','1840',2,'3','-6','1','2','-9',4,'1','2','2','2','-9','-9','-9','-9','-9'
'000000000195','1840',1,'3','-6','1','1','-9',6,'-6','3','1','1','-9','-9','-9','-9','-9'
'000000000196','1520',1,'3','-6','1','1','-9',4,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000000198','1520',1,'3','-6','1','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000000198','3760',1,'3','-6','1','1','-9',4,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000000198','5000',1,'-6','-6','-6','-6','1',-6,'-6','-6','-6','1','-9','-9','-9','1','-9'
'000000000198','5000',2,'3','-6','2','1','-9',4,'-6','2','1','2','-9','-9','-9','-9','-9'
'000000000198','6440',1,'3','-6','1','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'000000000198','6440',2,'4','-6','3','2','-9',3,'1','2','1','2','-9','-9','-9','-9','-9'
'000000000199','1840',1,'3','-6','1','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000000199','3760',-9,'-9','-6','-9','-9','-9',-7,'-6','1','1','1','1','1','1','1','-9'
'000000000200','3760',1,'3','-6','1','1','-9',2,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000000201','6440',1,'3','-6','3','1','-9',4,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000000202','6440',1,'3','-6','1','1','-9',5,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000000203','1520',1,'3','-6','1','2','-9',4,'1','1','1','1','-9','-9','-9','-9','-9'
'000000000204','1520',-9,'-9','-6','-9','-9','-9',-7,'-6','2','-9','1','1','1','-9','1','-9'
'000000000204','5000',1,'3','-6','1','1','-9',4,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000000205','3760',1,'3','-6','2','2','-9',5,'1','2','2','1','-9','-9','-9','-9','-9'
'000000000206','3760',1,'3','-6','1','1','-9',4,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000000206','5000',1,'3','-6','1','1','-9',5,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000000208','1840',1,'3','-6','1','1','-9',2,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000000209','1520',1,'3','-6','3','1','-9',2,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000000210','1520',1,'3','-6','2','1','-9',1,'-6','1','3','1','-9','-9','-9','-9','1'
'000000000210','1840',1,'3','-6','1','1','-9',2,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000000210','5000',1,'3','-6','1','2','-9',2,'1','1','1','1','-9','-9','-9','-9','-9'
'000000000211','6440',1,'3','-6','1','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000000213','1840',1,'3','-6','2','1','-9',3,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000000214','3760',1,'3','-6','1','1','-9',3,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000000214','5000',1,'3','-6','1','2','-9',3,'1','1','1','1','-9','-9','-9','-9','-9'
'000000000215','1520',1,'2','-6','2','1','-9',4,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000000215','5000',1,'3','-6','1','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000000216','1520',1,'2','-6','1','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000000216','6440',1,'3','-6','3','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000000217','1840',1,'3','-6','2','1','-9',2,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000000218','5000',1,'-6','-6','-6','-6','-9',-6,'-6','-6','4','1','-9','-9','-9','1','-9'
'000000000219','3760',1,'2','-6','2','1','-9',2,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000000220','1520',1,'3','-6','1','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'000000000220','1840',1,'3','-6','2','1','-9',3,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000000221','1520',1,'3','-6','3','1','-9',2,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000000221','1840',1,'3','-6','3','1','-9',1,'-6','1','1','1','-9','-9','-9','-9','1'
'000000000221','1840',2,'-6','-6','-6','-6','-9',-6,'-6','-6','4','2','-9','-9','-9','1','-9'
'000000000222','1520',1,'2','-6','2','1','-9',1,'-6','1','2','1','-9','-9','-9','-9','1'
'000000000223','1520',1,'3','-6','1','1','-9',5,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000000223','1520',2,'2','-6','1','2','-9',5,'2','2','1','2','-9','-9','-9','-9','-9'
'000000000224','6440',1,'3','-6','1','1','-9',2,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000000225','6440',1,'3','-6','3','1','-9',1,'-6','1','1','1','-9','-9','-9','-9','1'
'000000000226','1520',1,'3','-6','2','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'000000000226','1840',1,'3','-6','1','2','-9',3,'1','1','1','1','-9','-9','-9','-9','-9'
'000000000226','5000',1,'3','-6','1','2','-9',3,'1','1','2','1','-9','-9','-9','-9','-9'
'000000000227','3760',1,'3','-6','1','1','-9',1,'-6','1','1','1','-9','-9','-9','-9','1'
'000000000228','1840',1,'3','-6','2','1','-9',3,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000000229','5000',1,'3','-6','1','1','-9',2,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000000229','5000',2,'3','-6','2','1','-9',2,'-6','2','1','2','-9','-9','-9','-9','-9'
'000000000229','5000',3,'4','-6','-7','-7','-9',-7,'-6','1','1','3','-9','1','1','-9','-9'
'000000000229','6440',1,'3','-6','2','1','-9',3,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000000230','1520',1,'3','-6','1','2','-9',-7,'2','3','-7','1','-9','-9','-9','1','-9'
'000000000230','3760',1,'3','-6','-7','1','-9',3,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000000232','1520',1,'2','-6','1','1','-9',5,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000000232','6440',1,'3','-6','1','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'000000000233','1520',1,'3','-6','1','1','-9',2,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000000234','1840',1,'-6','-6','-6','-6','-9',-6,'-6','-6','4','1','-9','-9','-9','1','-9'
'000000000234','1840',2,'-6','-6','-6','-6','-9',-6,'-6','-6','4','2','-9','-9','-9','1','-9'
'000000000235','1520',1,'3','-6','2','1','-9',4,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000000235','6440',1,'3','-6','1','1','-9',5,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000000238','1840',1,'-6','-6','-6','-6','-9',-6,'-6','-6','4','1','-9','-9','-9','1','-9'
'000000000240','1520',1,'3','-6','1','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000000240','3760',1,'1','1','2','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000000242','1840',1,'-9','-6','-9','-9','-9',-7,'-6','2','-9','1','-9','1','-9','1','-9'
'000000000246','5000',1,'2','-6','1','1','-9',2,'-6','1','2','1','-9','-9','-9','-9','-9'
'000000000247','6440',1,'3','-6','3','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000000248','1520',1,'3','-6','1','1','-9',3,'-6','3','1','1','-9','-9','-9','-9','-9'
'000000000248','5000',1,'-6','-6','-6','-6','1',-6,'-6','-6','-6','1','-9','-9','-9','1','-9'
'000000000250','3760',1,'2','-6','1','1','-9',4,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000000250','6440',1,'3','-6','1','1','-9',6,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000000251','1840',1,'3','-6','1','1','-9',2,'-6','1','3','1','-9','-9','-9','-9','-9'
'000000000253','3760',1,'3','-6','1','1','-9',5,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000000254','1520',1,'3','-6','3','1','-9',3,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000000256','6440',1,'3','-6','3','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'000000000257','5000',1,'3','-6','1','2','-9',3,'1','1','1','1','-9','-9','-9','-9','-9'
'000000000258','1840',1,'3','-6','-7','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000000258','6440',1,'3','-6','3','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'000000000259','5000',1,'-6','-6','-6','-6','1',-6,'-6','-6','-6','1','-9','-9','-9','1','-9'
'000000000259','6440',1,'-6','-6','-6','-6','-9',-6,'-6','-6','4','1','-9','-9','-9','1','-9'
'000000000260','1520',1,'3','-6','1','1','-9',2,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000000261','1840',1,'3','-6','1','2','-9',3,'2','3','1','1','-9','-9','-9','-9','-9'
'000000000261','5000',1,'4','-6','1','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'000000000261','6440',-9,'-9','-6','-9','-9','-9',-7,'-6','2','-9','1','1','1','-9','1','-9'
'000000000263','1520',1,'2','-6','1','1','-9',1,'-6','1','1','1','-9','-9','-9','-9','1'
'000000000263','1840',1,'3','-6','1','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000000264','5000',1,'3','-6','1','1','-9',4,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000000264','6440',1,'3','-6','1','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'000000000264','6440',2,'3','-6','1','2','-9',3,'1','1','1','2','-9','-9','-9','-9','-9'
'000000000265','3760',1,'3','-6','2','1','-9',3,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000000265','5000',1,'3','-6','1','2','-9',9,'1','1','1','1','-9','-9','-9','-9','-9'
'000000000266','3760',1,'3','-6','3','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000000267','6440',-9,'-9','-6','-9','-9','-9',-7,'-6','2','-9','1','1','1','-9','1','-9'
'000000000268','1520',1,'2','-6','2','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'000000000268','1520',2,'2','-6','2','1','-9',4,'-6','2','2','2','-9','-9','-9','-9','-9'
'000000000268','5000',1,'4','-6','3','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000000270','1840',1,'3','-6','3','1','-9',3,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000000270','1840',2,'3','-6','3','1','-9',1,'-6','2','2','2','-9','-9','-9','-9','1'
'000000000270','3760',1,'3','-6','3','1','-9',4,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000000271','3760',1,'3','-6','1','1','-9',5,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000000272','1520',-9,'-9','-6','-9','-9','-9',-7,'-6','1','1','1','1','1','1','1','-9'
'000000000272','1840',1,'3','-6','1','1','-9',3,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000000273','1520',1,'3','-6','1','2','-9',4,'2','2','2','1','-9','-9','-9','-9','-9'
'000000000273','5000',1,'2','-6','3','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000000274','5000',1,'3','-6','1','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000000275','6440',1,'3','-6','1','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000000276','1520',1,'3','-6','1','2','-9',5,'1','1','1','1','-9','-9','-9','-9','-9'
'000000000276','1520',2,'3','-6','1','2','-9',5,'1','1','1','2','-9','-9','-9','-9','-9'
'000000000278','6440',1,'3','-6','-7','2','-9',2,'1','1','1','1','-9','-9','-9','-9','-9'
'000000000279','1840',1,'3','-6','1','1','-9',1,'-6','2','1','1','-9','-9','-9','-9','1'
'000000000280','1840',1,'-6','-6','-6','-6','1',-6,'-6','-6','-6','1','-9','-9','-9','1','-9'
'000000000280','3760',1,'3','-6','1','1','-9',2,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000000282','3760',1,'3','-6','1','2','-9',3,'1','1','1','1','-9','-9','-9','-9','-9'
'000000000282','6440',1,'3','-6','1','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000000285','1520',1,'3','-6','1','1','-9',1,'-6','1','1','1','-9','-9','-9','-9','1'
'000000000286','1520',1,'-6','-6','-6','-6','-9',-6,'-6','-6','4','1','-9','-9','-9','1','-9'
'000000000286','5000',1,'3','-6','1','1','-9',3,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000000287','1520',1,'3','-6','3','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'000000000288','1520',1,'3','-6','3','2','-9',3,'2','2','2','1','-9','-9','-9','-9','-9'
'000000000290','1520',1,'3','-6','2','1','-9',3,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000000290','1840',1,'3','-6','1','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'000000000290','3760',1,'3','-6','1','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000000290','5000',1,'3','-6','1','1','-9',5,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000000293','1520',1,'4','-6','-7','-7','-9',-7,'-6','2','-7','1','-9','1','-9','-9','-9'
'000000000293','1520',2,'4','-6','-7','-7','-9',-7,'-6','2','-7','2','-9','1','-9','-9','-9'
'000000000293','5000',1,'3','-6','3','1','-9',5,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000000294','6440',1,'3','-6','3','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000000296','1520',1,'3','-6','1','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'000000000296','1840',1,'3','-6','2','1','-9',1,'-6','1','1','1','-9','-9','1','-9','1'
'000000000296','3760',1,'3','-6','2','1','-9',2,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000000296','5000',1,'2','-6','1','1','-9',-7,'-6','1','2','1','-9','-9','-9','1','-9'
'000000000297','1520',1,'3','-6','1','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'000000000297','5000',1,'-6','-6','-6','-6','1',-6,'-6','-6','-6','1','-9','-9','-9','1','-9'
'000000000298','1840',-9,'-9','-6','-9','-9','-9',-7,'-6','1','1','1','1','1','1','1','-9'
'000000000299','1520',1,'3','-6','2','1','-9',3,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000000299','5000',1,'3','-6','2','1','-9',4,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000000299','6440',1,'4','-6','-7','-7','-9',-7,'-6','2','-7','1','-9','1','-9','-9','-9'
'000000000299','6440',2,'4','-6','-7','-7','-9',-7,'-6','1','1','2','-9','1','1','-9','-9'
'000000000299','6440',3,'4','-6','-7','-7','-9',-7,'-6','2','-7','3','-9','1','-9','-9','-9'
'000000000301','1840',1,'3','-6','1','1','-9',1,'-6','1','1','1','-9','-9','-9','-9','1'
'000000000301','5000',1,'-6','-6','-6','-6','1',-6,'-6','-6','-6','1','-9','-9','-9','1','-9'
'000000000303','6440',1,'3','-6','2','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000000304','3760',1,'3','-6','1','1','-9',2,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000000306','6440',1,'1','1','1','1','-9',1,'-6','2','1','1','-9','-9','-9','-9','1'
'000000000307','1840',1,'3','-6','1','2','-9',4,'1','1','1','1','-9','-9','-9','-9','-9'
'000000000307','3760',1,'3','-6','1','1','-9',5,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000000307','6440',1,'3','-6','1','1','-9',1,'-6','2','1','1','-9','-9','-9','-9','1'
'000000000308','6440',1,'-6','-6','-6','-6','1',-6,'-6','-6','-6','1','-9','-9','-9','1','-9'
'000000000309','5000',1,'-6','-6','-6','-6','1',-6,'-6','-6','-6','1','-9','-9','-9','1','-9'
'000000000309','6440',1,'3','-6','1','1','-9',5,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000000310','5000',1,'3','-6','3','1','-9',3,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000000310','6440',1,'3','-6','3','1','-9',1,'-6','2','1','1','-9','-9','-9','-9','1'
'000000000312','1840',1,'3','-6','2','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'000000000312','3760',1,'3','-6','1','1','-9',4,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000000313','1520',1,'3','-6','2','1','-9',3,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000000315','1840',1,'3','-6','1','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000000316','1840',1,'3','-6','3','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000000316','6440',1,'3','-6','1','1','-9',4,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000000317','1840',1,'-6','-6','-6','-6','-9',-6,'-6','-6','4','1','-9','-9','-9','1','-9'
'000000000318','5000',1,'2','-6','1','1','-9',6,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000000319','3760',1,'3','-6','2','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000000321','1840',1,'3','-6','1','1','-9',2,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000000321','5000',1,'2','-6','2','2','-9',2,'1','1','2','1','-9','-9','-9','-9','-9'
'000000000322','3760',1,'3','-6','2','2','-9',3,'1','1','1','1','-9','-9','-9','-9','-9'
'000000000323','1520',1,'3','-6','1','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'000000000323','6440',1,'3','-6','3','1','-9',4,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000000324','1840',1,'3','-6','3','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000000324','5000',1,'2','-6','1','1','-9',4,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000000325','6440',1,'3','-6','1','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000000326','1840',1,'3','-6','1','1','-9',3,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000000326','5000',1,'3','-6','2','1','-9',4,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000000331','3760',1,'3','-6','3','2','-9',2,'2','2','2','1','-9','-9','-9','-9','-9'
'000000000331','6440',1,'3','-6','1','1','-9',5,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000000332','6440',1,'3','-6','3','1','-9',3,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000000333','6440',1,'3','-6','1','1','-9',3,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000000333','6440',2,'3','-6','1','1','-9',4,'-6','1','1','2','-9','-9','-9','-9','-9'
'000000000334','6440',1,'3','-6','2','1','-9',3,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000000335','5000',1,'3','-6','1','1','-9',5,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000000336','5000',-9,'-9','-6','-9','-9','-9',-7,'-6','2','-9','1','1','1','-9','1','-9'
'000000000337','1520',-9,'-9','-6','-9','-9','-9',-7,'-6','1','1','1','1','1','1','1','-9'
'000000000337','6440',1,'3','-6','1','1','-9',4,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000000338','5000',1,'3','-6','3','1','-9',3,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000000339','1520',1,'-6','-6','-6','-6','1',-6,'-6','-6','-6','1','-9','-9','-9','1','-9'
'000000000339','1520',2,'2','-6','3','1','-9',3,'-6','1','1','2','-9','-9','-9','-9','-9'
'000000000339','5000',1,'3','-6','1','1','-9',3,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000000341','6440',1,'2','-6','1','1','-9',4,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000000342','6440',1,'3','-6','1','1','-9',4,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000000344','3760',1,'4','-6','1','2','-9',2,'2','3','1','1','-9','-9','-9','-9','-9'
'000000000344','6440',1,'3','-6','3','1','-9',2,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000000346','1840',1,'4','-6','-7','-9','-9',-7,'-6','2','2','1','-9','-9','-9','1','-9'
'000000000346','3760',1,'2','-6','2','2','-9',5,'1','1','1','1','-9','-9','-9','-9','-9'
'000000000346','6440',1,'-6','-6','-6','-6','-9',-6,'-6','-6','4','1','-9','-9','-9','1','-9'
'000000000346','6440',2,'3','-6','-7','1','-9',2,'-6','2','2','2','-9','-9','-9','-9','-9'
'000000000347','5000',1,'2','-6','1','1','-9',3,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000000347','6440',1,'3','-6','1','1','-9',4,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000000348','1520',1,'3','-6','1','1','-9',3,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000000351','5000',1,'-6','-6','-6','-6','1',-6,'-6','-6','-6','1','-9','-9','-9','1','-9'
'000000000352','3760',1,'3','-6','1','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000000353','1840',1,'3','-6','1','1','-9',3,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000000354','5000',1,'2','-6','1','1','-9',4,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000000355','3760',1,'3','-6','2','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'000000000357','5000',1,'2','-6','1','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000000357','6440',1,'3','-6','1','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000000359','5000',1,'3','-6','3','1','-9',3,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000000360','1520',1,'3','-6','2','1','-9',4,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000000361','5000',1,'3','-6','1','2','-9',3,'1','1','1','1','-9','-9','-9','-9','-9'
'000000000361','5000',2,'3','-6','1','2','-9',4,'1','1','1','2','-9','-9','-9','-9','-9'
'000000000362','3760',1,'3','-6','1','1','-9',2,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000000362','5000',1,'3','-6','1','2','-9',6,'1','1','1','1','-9','-9','-9','-9','-9'
'000000000363','1520',1,'3','-6','3','1','-9',6,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000000363','5000',-9,'-9','-6','-9','-9','-9',-7,'-6','2','-9','1','1','1','-9','1','-9'
'000000000363','6440',1,'3','-6','3','1','-9',8,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000000364','3760',1,'-6','-6','-6','-6','-9',-6,'-6','-6','4','1','-9','-9','-9','1','-9'
'000000000365','5000',1,'3','-6','1','1','-9',3,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000000365','6440',1,'3','-6','2','1','-9',-7,'-6','1','1','1','-9','-9','-9','1','-9'
'000000000366','5000',1,'3','-6','1','1','-9',4,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000000368','1840',1,'3','-6','2','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000000368','3760',1,'3','-6','1','2','-9',3,'2','2','1','1','-9','-9','-9','-9','-9'
'000000000371','3760',1,'3','-6','1','1','-9',4,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000000371','6440',1,'3','-6','3','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'000000000372','6440',1,'3','-6','2','1','-9',3,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000000374','6440',1,'3','-6','1','1','-9',2,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000000377','6440',1,'3','-6','2','1','-9',2,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000000378','1520',1,'3','-6','3','1','-9',5,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000000379','6440',1,'3','-6','1','1','-9',3,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000000380','3760',1,'3','-6','2','1','-9',2,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000000381','5000',1,'-6','-6','-6','-6','-9',-6,'-6','-6','4','1','-9','-9','-9','1','-9'
'000000000381','5000',2,'3','-6','1','2','-9',3,'1','1','1','2','-9','-9','-9','-9','-9'
