CONTROL,SMSA,OWNHERE,JWNHER
'000000003687','3760','-6','-9'
'000000003687','5000','1','-9'
'000000003687','6440','1','-9'
'000000003688','1520','2','-9'
'000000003688','1840','-6','-9'
'000000003688','5000','-6','-9'
'000000003688','6440','-6','-9'
'000000003689','3760','2','-9'
'000000003689','6440','2','-9'
'000000003690','1840','-6','-9'
'000000003690','3760','1','-9'
'000000003691','5000','2','-9'
'000000003691','6440','1','-9'
'000000003692','5000','-6','-9'
'000000003692','6440','-6','-9'
'000000003693','3760','1','-9'
'000000003693','6440','1','-9'
'000000003694','1520','2','-9'
'000000003694','3760','-6','-9'
'000000003694','5000','-6','-9'
'000000003694','6440','-6','-9'
'000000003695','5000','2','-9'
'000000003695','6440','1','-9'
'000000003696','3760','1','-9'
'000000003696','5000','2','-9'
'000000003696','6440','2','-9'
'000000003697','1840','-6','-9'
'000000003697','5000','2','-9'
'000000003697','6440','1','-9'
'000000003698','1520','2','-9'
'000000003698','5000','2','-9'
'000000003698','6440','2','-9'
'000000003699','3760','-6','-9'
'000000003700','3760','2','-9'
'000000003700','5000','2','-9'
'000000003700','6440','1','-9'
'000000003701','3760','-6','-9'
'000000003702','1840','-6','-9'
'000000003702','5000','-6','-9'
'000000003702','6440','-6','-9'
'000000003704','1840','-6','-9'
'000000003704','3760','1','2'
'000000003704','6440','1','2'
'000000003705','3760','1','-9'
'000000003705','6440','1','-9'
'000000003706','5000','-6','-9'
'000000003706','6440','-6','-9'
'000000003707','3760','-6','-9'
'000000003707','6440','1','-9'
'000000003708','5000','-6','-9'
'000000003709','3760','-6','-9'
'000000003709','6440','1','-9'
'000000003710','3760','-6','-9'
'000000003710','6440','1','-9'
'000000003711','3760','2','-9'
'000000003711','6440','1','2'
'000000003712','3760','1','-9'
'000000003712','6440','1','-9'
'000000003713','3760','1','-9'
'000000003714','3760','1','-9'
'000000003714','5000','1','-9'
'000000003714','6440','2','-9'
'000000003715','1520','-6','-9'
'000000003715','5000','1','-9'
'000000003715','6440','1','-9'
'000000003716','5000','2','-9'
'000000003716','6440','-6','-9'
'000000003717','1840','-6','-9'
'000000003717','3760','2','-9'
'000000003717','5000','-6','-9'
'000000003717','6440','-6','-9'
'000000003718','3760','-6','-9'
'000000003719','3760','-6','-9'
'000000003719','6440','-6','-9'
'000000003720','1840','2','-9'
'000000003720','3760','-6','-9'
'000000003720','5000','1','-9'
'000000003720','6440','2','-9'
'000000003721','1520','-6','-9'
'000000003721','3760','-6','-9'
'000000003721','5000','-6','-9'
'000000003723','5000','-6','-9'
'000000003723','6440','-6','-9'
'000000003724','3760','2','-9'
'000000003724','5000','2','-9'
'000000003724','6440','1','-9'
'000000003725','1840','2','-9'
'000000003725','6440','-6','-9'
'000000003726','6440','1','-9'
'000000003728','3760','2','-9'
'000000003728','5000','2','-9'
'000000003730','6440','2','-9'
'000000003731','1520','2','-9'
'000000003731','1840','-6','-9'
'000000003731','3760','-6','-9'
'000000003731','5000','-6','-9'
'000000003732','6440','2','-9'
'000000003733','3760','-6','-9'
'000000003733','6440','2','-9'
'000000003734','5000','-6','-9'
'000000003735','3760','2','-9'
'000000003735','5000','2','-9'
'000000003736','1520','2','-9'
'000000003736','1840','2','-9'
'000000003736','5000','2','2'
'000000003736','6440','2','-9'
'000000003737','3760','2','-9'
'000000003737','6440','1','-9'
'000000003738','3760','-6','-9'
'000000003739','5000','-6','-9'
'000000003739','6440','1','-9'
'000000003740','3760','2','-9'
'000000003741','1840','-6','-9'
'000000003741','5000','-6','-9'
'000000003741','6440','2','-9'
'000000003742','1520','2','-9'
'000000003742','1840','-6','-9'
'000000003742','5000','2','-9'
'000000003742','6440','2','-9'
'000000003743','3760','-6','-9'
'000000003744','3760','-6','-9'
'000000003744','5000','2','-9'
'000000003744','6440','2','-9'
'000000003745','3760','-6','-9'
'000000003745','6440','1','-9'
'000000003746','1840','-6','-9'
'000000003746','3760','1','-9'
'000000003746','6440','1','-9'
'000000003747','5000','2','-9'
'000000003747','6440','-6','-9'
'000000003748','5000','2','-9'
'000000003749','1840','-6','-9'
'000000003749','3760','-6','-9'
'000000003749','5000','2','-9'
'000000003749','6440','1','-9'
'000000003750','3760','1','-9'
'000000003751','1520','-6','-9'
'000000003751','6440','2','-9'
'000000003752','3760','2','-9'
'000000003752','5000','2','-9'
'000000003753','5000','1','-9'
'000000003754','1840','-6','-9'
'000000003754','5000','-6','-9'
'000000003754','6440','-6','-9'
'000000003755','6440','1','-9'
'000000003756','3760','-6','-9'
'000000003756','6440','2','-9'
'000000003757','1520','1','-9'
'000000003757','3760','2','-9'
'000000003757','6440','-6','-9'
'000000003758','3760','1','-9'
'000000003758','5000','1','-9'
'000000003758','6440','-6','-9'
'000000003759','6440','1','-9'
'000000003760','5000','2','-9'
'000000003760','6440','2','-9'
'000000003761','5000','-6','-9'
'000000003762','5000','2','2'
'000000003762','6440','2','-9'
'000000003763','3760','2','-9'
'000000003763','5000','-6','-9'
'000000003763','6440','2','2'
'000000003764','1840','-6','-9'
'000000003764','3760','2','-9'
'000000003764','5000','-6','-9'
'000000003765','6440','-6','-9'
'000000003766','5000','-6','-9'
'000000003766','6440','2','-9'
'000000003767','3760','-6','-9'
'000000003767','6440','1','-9'
'000000003768','1520','-6','-9'
'000000003768','3760','-6','-9'
'000000003768','5000','-6','-9'
'000000003768','6440','2','-9'
'000000003769','3760','-6','-9'
'000000003769','5000','2','2'
'000000003770','3760','1','-9'
'000000003770','5000','-6','-9'
'000000003770','6440','2','-9'
'000000003771','1840','-6','-9'
'000000003771','5000','1','-9'
'000000003771','6440','2','-9'
'000000003772','5000','-6','-9'
'000000003772','6440','-6','-9'
'000000003773','3760','2','-9'
'000000003773','5000','-6','-9'
'000000003774','1520','-6','-9'
'000000003774','3760','2','-9'
'000000003775','3760','-6','-9'
'000000003775','6440','2','-9'
'000000003776','1840','-6','-9'
'000000003776','3760','1','-9'
'000000003776','5000','2','-9'
'000000003776','6440','2','-9'
'000000003777','5000','-6','-9'
'000000003777','6440','1','-9'
'000000003778','6440','-6','-9'
'000000003779','6440','2','-9'
'000000003780','1520','-6','-9'
'000000003780','3760','2','-9'
'000000003780','6440','2','-9'
'000000003781','3760','2','-9'
'000000003781','6440','1','-9'
'000000003782','1840','2','-9'
'000000003782','5000','-6','-9'
'000000003782','6440','2','-9'
'000000003783','3760','1','-9'
'000000003784','6440','1','-9'
'000000003785','1520','-6','-9'
'000000003786','5000','-6','-9'
'000000003787','3760','2','-9'
'000000003787','5000','2','-9'
'000000003787','6440','1','-9'
'000000003788','5000','2','-9'
'000000003789','5000','1','-9'
'000000003789','6440','1','-9'
'000000003790','1840','-6','-9'
'000000003790','5000','-6','-9'
'000000003790','6440','-6','-9'
'000000003791','5000','1','-9'
'000000003792','1520','-6','-9'
'000000003792','6440','-6','-9'
'000000003793','3760','2','-9'
'000000003794','3760','1','-9'
'000000003794','6440','2','-9'
'000000003795','3760','-6','-9'
'000000003795','5000','2','-9'
'000000003796','6440','2','2'
'000000003797','5000','-6','-9'
'000000003798','1520','-6','-9'
'000000003798','3760','2','-9'
'000000003798','6440','1','-9'
'000000003799','1840','-6','-9'
'000000003799','3760','-6','-9'
'000000003799','5000','-6','-9'
'000000003799','6440','-6','-9'
'000000003800','3760','2','-9'
'000000003800','5000','2','-9'
'000000003801','3760','1','-9'
'000000003801','6440','-6','-9'
'000000003802','3760','-6','-9'
'000000003802','5000','1','-9'
'000000003803','1520','-6','-9'
'000000003803','5000','-6','-9'
'000000003804','6440','-6','-9'
'000000003805','1520','-6','-9'
'000000003805','1840','-6','-9'
'000000003805','3760','-6','-9'
'000000003805','5000','-6','-9'
'000000003806','6440','2','-9'
'000000003807','1520','-6','-9'
'000000003807','3760','-6','-9'
'000000003808','3760','1','-9'
'000000003808','6440','1','-9'
'000000003809','3760','-6','-9'
'000000003809','5000','1','-9'
'000000003810','6440','-6','-9'
'000000003811','5000','-6','-9'
'000000003812','1840','-6','-9'
'000000003812','3760','-6','-9'
'000000003812','6440','1','-9'
'000000003813','3760','2','-9'
'000000003813','5000','2','-9'
'000000003813','6440','2','-9'
'000000003814','3760','1','-9'
'000000003814','6440','-6','-9'
'000000003815','1840','-6','-9'
'000000003815','5000','2','-9'
'000000003816','6440','-6','-9'
'000000003817','5000','1','-9'
'000000003818','1520','-6','-9'
'000000003818','3760','2','-9'
'000000003818','6440','1','2'
'000000003819','1520','-6','-9'
'000000003819','5000','2','-9'
'000000003819','6440','1','-9'
'000000003820','3760','2','2'
'000000003821','3760','-6','-9'
'000000003821','5000','2','-9'
'000000003821','6440','-6','-9'
'000000003822','1520','1','-9'
'000000003822','1840','-6','-9'
'000000003822','3760','2','-9'
'000000003822','6440','1','-9'
'000000003823','1840','-6','-9'
'000000003823','3760','-6','-9'
'000000003824','6440','2','2'
'000000003825','1520','1','-9'
'000000003825','6440','2','-9'
'000000003826','3760','2','-9'
'000000003827','3760','2','-9'
'000000003827','5000','-6','-9'
'000000003828','1520','-6','-9'
'000000003828','1840','-6','-9'
'000000003828','3760','2','-9'
'000000003828','6440','1','-9'
'000000003829','1520','-6','-9'
'000000003829','6440','-6','-9'
'000000003830','1520','-6','-9'
'000000003830','6440','2','-9'
'000000003831','1520','-6','-9'
'000000003831','3760','2','-9'
'000000003831','6440','2','-9'
'000000003832','3760','-6','-9'
'000000003833','1520','-6','-9'
'000000003833','3760','1','2'
'000000003833','6440','-6','-9'
'000000003834','1520','-6','-9'
'000000003834','6440','-6','-9'
'000000003835','1520','-6','-9'
'000000003835','3760','-6','-9'
'000000003835','6440','1','-9'
'000000003836','6440','1','-9'
'000000003837','3760','-6','-9'
'000000003837','5000','2','-9'
'000000003837','6440','1','-9'
'000000003838','1840','2','-9'
'000000003838','3760','-6','-9'
'000000003838','6440','-6','-9'
'000000003839','1520','2','-9'
'000000003839','3760','1','-9'
'000000003839','6440','-6','-9'
'000000003840','6440','2','-9'
'000000003841','1520','-6','-9'
'000000003841','5000','2','-9'
'000000003842','1520','-6','-9'
'000000003842','1840','-6','-9'
'000000003842','6440','2','-9'
'000000003843','1520','-6','-9'
'000000003843','3760','2','-9'
'000000003843','6440','-6','-9'
'000000003844','3760','-6','-9'
'000000003845','1520','1','-9'
'000000003845','3760','-6','-9'
'000000003845','5000','2','-9'
'000000003845','6440','1','-9'
'000000003846','1520','-6','-9'
'000000003846','6440','2','-9'
'000000003847','3760','1','-9'
'000000003847','5000','-6','-9'
'000000003847','6440','-6','-9'
'000000003848','1520','-6','-9'
'000000003848','5000','2','-9'
'000000003848','6440','-6','-9'
'000000003849','1520','-6','-9'
'000000003849','5000','2','-9'
'000000003850','1520','2','-9'
'000000003850','1840','1','-9'
'000000003850','3760','2','-9'
'000000003850','5000','2','-9'
'000000003851','1520','-6','-9'
'000000003851','3760','-6','-9'
'000000003851','5000','-6','-9'
'000000003851','6440','-6','-9'
'000000003852','1520','-6','-9'
'000000003852','1840','-6','-9'
'000000003852','3760','2','-9'
'000000003852','5000','-6','-9'
'000000003852','6440','2','-9'
'000000003853','3760','1','-9'
'000000003853','6440','-6','-9'
'000000003854','3760','-6','-9'
'000000003854','5000','2','-9'
'000000003855','3760','-6','-9'
'000000003856','1520','2','-9'
'000000003856','5000','-6','-9'
'000000003856','6440','2','2'
'000000003857','1520','-6','-9'
'000000003857','3760','2','-9'
'000000003857','6440','2','-9'
'000000003858','6440','1','-9'
'000000003859','3760','1','-9'
'000000003859','5000','-6','-9'
'000000003860','1520','2','2'
'000000003860','3760','2','-9'
'000000003860','6440','2','-9'
'000000003861','1520','2','-9'
'000000003861','5000','-6','-9'
'000000003861','6440','1','-9'
'000000003862','1840','-6','-9'
'000000003863','3760','-6','-9'
'000000003863','5000','2','-9'
'000000003864','1840','-6','-9'
'000000003864','3760','2','-9'
'000000003865','1840','-6','-9'
'000000003865','5000','-6','-9'
'000000003865','6440','1','-9'
'000000003866','5000','1','-9'
'000000003866','6440','-6','-9'
'000000003867','1520','-6','-9'
'000000003867','3760','-6','-9'
'000000003867','5000','-6','-9'
'000000003867','6440','-6','-9'
'000000003868','1520','-6','-9'
'000000003868','5000','2','-9'
'000000003869','3760','-6','-9'
'000000003870','1520','-6','-9'
'000000003870','1840','2','-9'
'000000003870','5000','1','2'
'000000003870','6440','1','-9'
'000000003871','1520','-6','-9'
'000000003871','5000','1','-9'
'000000003871','6440','2','-9'
'000000003872','1520','-6','-9'
'000000003872','3760','2','-9'
'000000003872','5000','2','-9'
'000000003872','6440','2','-9'
'000000003873','1520','-6','-9'
'000000003873','1840','2','-9'
'000000003873','5000','-6','-9'
'000000003874','3760','2','-9'
'000000003875','1520','-6','-9'
'000000003875','3760','1','-9'
'000000003875','5000','-6','-9'
'000000003875','6440','2','-9'
'000000003876','1520','2','-9'
'000000003876','5000','-6','-9'
'000000003876','6440','1','-9'
'000000003877','1520','-6','-9'
'000000003877','5000','-6','-9'
'000000003877','6440','-6','-9'
'000000003878','1520','-6','-9'
'000000003878','6440','1','-9'
'000000003879','1840','-6','-9'
'000000003879','3760','2','-9'
'000000003879','5000','2','-9'
'000000003880','5000','2','-9'
'000000003880','6440','-6','-9'
'000000003881','1520','2','-9'
'000000003881','5000','2','-9'
'000000003881','6440','-6','-9'
'000000003882','3760','2','-9'
'000000003883','1840','-6','-9'
'000000003883','3760','-6','-9'
'000000003884','1520','-6','-9'
'000000003884','3760','-6','-9'
'000000003884','6440','2','-9'
'000000003886','1520','-6','-9'
'000000003886','1840','-6','-9'
'000000003886','3760','-6','-9'
'000000003886','5000','-6','-9'
'000000003887','1520','-6','-9'
'000000003887','3760','-6','-9'
'000000003887','5000','2','-9'
'000000003887','6440','2','-9'
'000000003889','1520','-6','-9'
'000000003889','3760','2','-9'
'000000003889','5000','-6','-9'
'000000003889','6440','1','-9'
'000000003890','5000','-6','-9'
'000000003890','6440','2','-9'
'000000003891','5000','-6','-9'
'000000003892','3760','2','-9'
'000000003892','5000','2','-9'
'000000003892','6440','1','-9'
'000000003893','1520','-6','-9'
'000000003893','3760','-6','-9'
'000000003893','5000','-6','-9'
'000000003893','6440','-6','-9'
'000000003894','1520','-6','-9'
'000000003894','3760','2','-9'
'000000003894','5000','1','-9'
'000000003894','6440','1','-9'
'000000003895','3760','2','-9'
'000000003895','5000','2','-9'
'000000003896','1520','2','-9'
'000000003896','3760','1','-9'
'000000003896','5000','-6','-9'
'000000003898','1520','2','-9'
'000000003898','1840','-6','-9'
'000000003898','3760','1','-9'
'000000003898','5000','-6','-9'
'000000003898','6440','2','-9'
'000000003899','1520','-6','-9'
'000000003899','5000','2','-9'
'000000003899','6440','1','-9'
'000000003900','1520','-6','-9'
'000000003900','5000','-6','-9'
'000000003900','6440','2','-9'
'000000003901','3760','2','-9'
'000000003901','6440','1','-9'
'000000003902','3760','-6','-9'
'000000003902','5000','2','-9'
'000000003903','1840','-6','-9'
'000000003903','5000','2','-9'
'000000003904','5000','-6','-9'
'000000003904','6440','-6','-9'
'000000003905','3760','-6','-9'
'000000003905','5000','2','2'
'000000003905','6440','-6','-9'
'000000003906','3760','2','-9'
'000000003906','5000','-6','-9'
'000000003906','6440','1','-9'
'000000003907','1520','-6','-9'
'000000003907','3760','2','-9'
'000000003907','5000','2','-9'
'000000003907','6440','-6','-9'
'000000003908','1520','2','-9'
'000000003908','5000','-6','-9'
'000000003909','1520','-6','-9'
'000000003909','1840','-6','-9'
'000000003909','3760','2','-9'
'000000003910','5000','2','-9'
'000000003911','5000','2','-9'
'000000003911','6440','-6','-9'
'000000003912','1520','-6','-9'
'000000003913','1520','2','-9'
'000000003913','1840','2','-9'
'000000003913','3760','2','-9'
'000000003913','5000','1','-9'
'000000003914','3760','2','-9'
'000000003914','6440','1','-9'
'000000003915','1520','2','-9'
'000000003915','3760','-6','-9'
'000000003915','5000','2','-9'
'000000003915','6440','1','-9'
'000000003916','1520','-6','-9'
'000000003916','5000','-6','-9'
'000000003917','3760','-6','-9'
'000000003917','5000','2','-9'
'000000003917','6440','-6','-9'
'000000003919','3760','1','-9'
'000000003919','5000','2','-9'
'000000003920','1520','-6','-9'
'000000003920','1840','-6','-9'
'000000003920','3760','-6','-9'
'000000003920','5000','-6','-9'
'000000003920','6440','1','-9'
'000000003921','1520','-6','-9'
'000000003921','5000','1','-9'
'000000003922','5000','2','-9'
'000000003922','6440','2','-9'
'000000003923','1520','1','-9'
