CONTROL,SMSA,OWNHERE,JWNHER
'000000000450','5560','-6','-9'
'000000000451','2080','2','-9'
'000000000452','3480','2','-9'
'000000000452','7040','1','-9'
'000000000453','2080','1','-9'
'000000000453','3480','1','-9'
'000000000453','6280','2','2'
'000000000454','1680','1','-9'
'000000000454','2080','1','-9'
'000000000455','1680','-6','-9'
'000000000455','2080','1','-9'
'000000000455','3280','-6','-9'
'000000000455','7240','-6','-9'
'000000000456','0520','2','-9'
'000000000456','2080','1','-9'
'000000000456','3480','-6','-9'
'000000000456','4920','-6','-9'
'000000000456','7240','-6','-9'
'000000000457','0520','2','-9'
'000000000457','2080','2','-9'
'000000000457','3280','1','-9'
'000000000457','5880','2','-9'
'000000000458','1680','1','-9'
'000000000458','2080','2','-9'
'000000000458','6920','2','-9'
'000000000459','2080','-6','-9'
'000000000460','6920','-6','-9'
'000000000461','6280','2','-9'
'000000000461','7240','-6','-9'
'000000000463','2080','2','-9'
'000000000463','5880','-6','-9'
'000000000463','6280','-6','-9'
'000000000463','7240','1','-9'
'000000000464','2080','1','-9'
'000000000464','4920','2','-9'
'000000000464','5560','-6','-9'
'000000000464','5880','2','-9'
'000000000464','7240','-6','-9'
'000000000465','5560','2','-9'
'000000000465','6280','2','-9'
'000000000467','5880','2','-9'
'000000000468','2080','1','-9'
'000000000469','3480','2','-9'
'000000000469','5560','1','-9'
'000000000469','7240','2','-9'
'000000000470','2080','2','-9'
'000000000470','3480','2','-9'
'000000000470','5560','1','-9'
'000000000470','5880','2','-9'
'000000000470','6920','-6','-9'
'000000000471','7600','1','-9'
'000000000471','7040','2','-9'
'000000000472','0520','2','-9'
'000000000472','2080','1','-9'
'000000000472','5560','2','-9'
'000000000472','5880','-6','-9'
'000000000473','7040','-6','-9'
'000000000474','3480','2','-9'
'000000000474','5560','-6','-9'
'000000000474','6280','2','-9'
'000000000474','7040','2','-9'
'000000000474','6920','-6','-9'
'000000000475','0520','-6','-9'
'000000000475','2080','1','-9'
'000000000475','5880','-6','-9'
'000000000476','7240','2','-9'
'000000000476','6920','-6','-9'
'000000000477','3480','-6','-9'
'000000000477','5880','-6','-9'
'000000000478','7600','-6','-9'
'000000000479','4920','-6','-9'
'000000000479','5880','-6','-9'
'000000000479','6280','-6','-9'
'000000000480','7240','2','-9'
'000000000480','7600','1','-9'
'000000000482','3480','-6','-9'
'000000000482','6280','-6','-9'
'000000000482','7240','-6','-9'
'000000000483','3280','1','-9'
'000000000483','3480','-6','-9'
'000000000483','7040','2','-9'
'000000000484','3480','-6','-9'
'000000000484','6920','1','-9'
'000000000485','3480','-6','-9'
'000000000486','2080','-6','-9'
'000000000486','3280','2','-9'
'000000000486','5560','-6','-9'
'000000000486','6280','-6','-9'
'000000000487','2080','2','-9'
'000000000488','2080','2','-9'
'000000000488','3280','2','-9'
'000000000488','7040','2','2'
'000000000489','2080','-6','-9'
'000000000490','3280','-6','-9'
'000000000490','5560','2','-9'
'000000000490','7040','2','-9'
'000000000490','6920','2','-9'
'000000000491','2080','1','-9'
'000000000491','3280','2','-9'
'000000000492','6920','-6','-9'
'000000000493','2080','2','-9'
'000000000493','3280','2','-9'
'000000000493','3480','2','-9'
'000000000493','5880','2','-9'
'000000000493','6920','-6','-9'
'000000000494','5560','-6','-9'
'000000000494','5880','-6','-9'
'000000000494','7600','-6','-9'
'000000000494','7040','2','-9'
'000000000495','1680','-6','-9'
'000000000495','3280','-6','-9'
'000000000495','5560','-6','-9'
'000000000496','3480','-6','-9'
'000000000497','7600','2','-9'
'000000000498','5880','2','-9'
'000000000498','6280','-6','-9'
'000000000498','7600','-6','-9'
'000000000499','2080','2','-9'
'000000000500','1680','2','-9'
'000000000500','3480','2','2'
'000000000500','5560','-6','-9'
'000000000500','6920','-6','-9'
'000000000501','1680','1','-9'
'000000000501','3480','1','2'
'000000000501','6280','-6','-9'
'000000000502','2080','2','-9'
'000000000502','3480','-6','-9'
'000000000502','7600','2','-9'
'000000000502','7040','-6','-9'
'000000000503','1680','2','-9'
'000000000503','2080','2','-9'
'000000000503','7040','2','-9'
'000000000504','7600','1','-9'
'000000000505','2080','2','-9'
'000000000505','3280','2','-9'
'000000000505','4920','-6','-9'
'000000000505','5880','-6','-9'
'000000000506','4920','2','2'
'000000000506','5880','-6','-9'
'000000000507','2080','-6','-9'
'000000000507','3280','1','-9'
'000000000507','4920','2','2'
'000000000508','2080','2','2'
'000000000508','6280','-6','-9'
'000000000509','1680','2','-9'
'000000000509','7240','-6','-9'
'000000000510','1680','2','-9'
'000000000511','0520','2','2'
'000000000511','2080','-6','-9'
'000000000511','6920','-6','-9'
'000000000512','3280','-6','-9'
'000000000512','7600','2','-9'
'000000000513','7600','2','-9'
'000000000514','3280','2','-9'
'000000000514','5560','2','-9'
'000000000515','4920','-6','-9'
'000000000516','5560','-6','-9'
'000000000517','1680','-6','-9'
'000000000518','3280','2','-9'
'000000000520','5880','-6','-9'
'000000000521','2080','-6','-9'
'000000000521','3480','2','-9'
'000000000521','4920','2','2'
'000000000521','7600','2','-9'
'000000000522','3280','1','-9'
'000000000522','4920','2','-9'
'000000000522','7600','1','-9'
'000000000522','7040','-6','-9'
'000000000523','1680','-6','-9'
'000000000523','4920','-6','-9'
'000000000523','5560','-6','-9'
'000000000523','7600','1','-9'
'000000000524','3280','-6','-9'
'000000000524','4920','1','-9'
'000000000524','5880','-6','-9'
'000000000525','2080','-6','-9'
'000000000525','5560','-6','-9'
'000000000526','1680','2','-9'
'000000000526','3280','2','-9'
'000000000526','3480','2','-9'
'000000000526','6920','-6','-9'
'000000000527','6920','-6','-9'
'000000000528','2080','1','-9'
'000000000528','4920','1','-9'
'000000000528','7040','2','-9'
'000000000529','3280','2','-9'
'000000000529','3480','-6','-9'
'000000000529','4920','1','-9'
'000000000529','7240','-6','-9'
'000000000530','1680','2','-9'
'000000000530','4920','-6','-9'
'000000000530','6280','-6','-9'
'000000000531','3280','-6','-9'
'000000000531','4920','2','-9'
'000000000531','5560','-6','-9'
'000000000531','7600','1','-9'
'000000000532','6280','-6','-9'
'000000000532','6920','2','-9'
'000000000533','0520','2','-9'
'000000000533','7240','-6','-9'
'000000000534','4920','2','-9'
'000000000535','2080','1','-9'
'000000000535','7240','2','-9'
'000000000536','2080','1','-9'
'000000000536','5560','-6','-9'
'000000000537','2080','2','-9'
'000000000537','3280','-6','-9'
'000000000537','4920','2','2'
'000000000537','5880','2','-9'
'000000000537','7240','2','-9'
'000000000538','4920','-6','-9'
'000000000538','5880','2','-9'
'000000000538','7240','2','-9'
'000000000538','6920','-6','-9'
'000000000539','4920','2','-9'
'000000000539','7240','2','-9'
'000000000539','7040','2','-9'
'000000000540','5560','2','-9'
'000000000540','6280','-6','-9'
'000000000540','7240','1','-9'
'000000000541','1680','-6','-9'
'000000000541','4920','-6','-9'
'000000000541','7240','1','-9'
'000000000542','5560','-6','-9'
'000000000542','7240','2','-9'
'000000000543','7240','1','-9'
'000000000543','6920','2','-9'
'000000000544','7240','1','-9'
'000000000545','3280','2','-9'
'000000000545','7240','1','2'
'000000000546','4920','2','-9'
'000000000546','5560','2','-9'
'000000000546','6920','2','-9'
'000000000547','7240','2','-9'
'000000000547','7600','2','-9'
'000000000547','6920','2','-9'
'000000000548','1680','2','-9'
'000000000548','2080','2','-9'
'000000000548','3480','-6','-9'
'000000000548','7240','2','-9'
'000000000548','6920','-6','-9'
'000000000549','3480','-6','-9'
'000000000549','5560','2','-9'
'000000000549','7240','2','-9'
'000000000549','7600','2','-9'
'000000000549','6920','1','-9'
'000000000550','2080','1','-9'
'000000000550','3480','1','-9'
'000000000550','7240','2','2'
'000000000550','7600','2','2'
'000000000551','1680','2','-9'
'000000000551','7240','2','-9'
'000000000551','7600','1','-9'
'000000000551','6920','-6','-9'
'000000000552','3480','-6','-9'
'000000000552','7240','2','-9'
'000000000552','7600','1','-9'
'000000000552','6920','2','-9'
'000000000553','2080','2','-9'
'000000000553','3480','1','-9'
'000000000553','7240','2','2'
'000000000553','7600','1','-9'
'000000000554','5560','2','-9'
'000000000554','7240','1','-9'
'000000000554','6920','1','-9'
'000000000555','7240','1','2'
'000000000556','0520','2','-9'
'000000000556','3480','-6','-9'
'000000000556','7600','2','-9'
'000000000556','7040','2','-9'
'000000000557','7240','1','-9'
'000000000557','7600','2','-9'
'000000000557','6920','-6','-9'
'000000000558','5560','2','-9'
'000000000558','7240','2','-9'
'000000000558','7600','1','-9'
'000000000559','3480','2','2'
'000000000559','5880','-6','-9'
'000000000559','7240','2','-9'
'000000000559','7600','2','-9'
'000000000559','7040','-6','-9'
'000000000560','2080','2','-9'
'000000000560','5560','2','-9'
'000000000560','7240','2','2'
'000000000561','2080','-6','-9'
'000000000561','7600','2','2'
'000000000562','1680','2','-9'
'000000000562','3480','-6','-9'
'000000000562','5560','-6','-9'
'000000000562','7600','1','-9'
'000000000563','7240','2','-9'
'000000000563','7600','1','-9'
'000000000564','4920','-6','-9'
'000000000564','7240','2','-9'
'000000000564','7600','2','-9'
'000000000565','2080','-6','-9'
'000000000566','1680','2','-9'
'000000000566','3480','2','-9'
'000000000567','4920','2','-9'
'000000000567','7240','1','-9'
'000000000567','7600','1','-9'
'000000000567','6920','2','-9'
'000000000569','3480','2','-9'
'000000000569','5560','-6','-9'
'000000000569','7040','2','-9'
'000000000570','2080','1','-9'
'000000000570','7240','-6','-9'
'000000000571','5560','2','-9'
'000000000572','3480','2','-9'
'000000000572','5880','-6','-9'
'000000000573','0520','-6','-9'
'000000000573','1680','1','2'
'000000000573','3480','1','-9'
'000000000573','5560','-6','-9'
'000000000573','7240','-6','-9'
'000000000573','7600','-6','-9'
'000000000574','0520','-6','-9'
'000000000574','7600','2','-9'
'000000000574','7040','-6','-9'
'000000000575','1680','-6','-9'
'000000000575','4920','1','-9'
'000000000575','7040','2','-9'
'000000000576','5560','2','-9'
'000000000577','1680','1','-9'
'000000000577','2080','-6','-9'
'000000000577','4920','-6','-9'
'000000000577','7040','2','-9'
'000000000578','7600','-6','-9'
'000000000579','7240','-6','-9'
'000000000581','1680','2','-9'
'000000000582','7040','-6','-9'
'000000000583','3280','-6','-9'
'000000000583','3480','-6','-9'
'000000000583','4920','-6','-9'
'000000000584','0520','-6','-9'
'000000000585','7240','2','-9'
'000000000586','1680','-6','-9'
'000000000586','5560','-6','-9'
'000000000587','3480','-6','-9'
'000000000587','5560','2','-9'
'000000000588','0520','1','-9'
'000000000589','4920','-6','-9'
'000000000589','6280','-6','-9'
'000000000590','7600','-6','-9'
'000000000591','1680','2','-9'
'000000000591','6280','1','-9'
'000000000592','2080','-6','-9'
'000000000592','6280','2','2'
'000000000593','3480','-6','-9'
'000000000593','6280','-6','-9'
'000000000593','7240','1','-9'
'000000000594','4920','1','-9'
'000000000594','6280','-6','-9'
'000000000594','7240','-6','-9'
'000000000595','1680','-6','-9'
'000000000595','3280','-6','-9'
'000000000595','5560','1','-9'
'000000000596','0520','2','-9'
'000000000596','6280','-6','-9'
'000000000597','3480','-6','-9'
'000000000598','2080','-6','-9'
'000000000599','2080','-6','-9'
'000000000600','5560','-6','-9'
'000000000600','7040','-6','-9'
'000000000601','4920','-6','-9'
'000000000601','7240','-6','-9'
'000000000601','6920','-6','-9'
'000000000602','4920','2','-9'
'000000000602','5880','1','-9'
'000000000602','6280','2','-9'
'000000000604','3480','-6','-9'
'000000000604','5560','2','-9'
'000000000604','5880','2','-9'
'000000000604','7240','-6','-9'
'000000000605','4920','-6','-9'
'000000000605','5880','2','-9'
'000000000606','7240','-6','-9'
'000000000607','4920','1','2'
'000000000607','5880','1','-9'
'000000000607','6280','2','-9'
'000000000607','7240','-6','-9'
'000000000607','7040','2','-9'
'000000000608','6280','1','-9'
'000000000608','7600','-6','-9'
'000000000608','6920','-6','-9'
'000000000609','4920','-6','-9'
'000000000610','2080','2','-9'
'000000000610','5880','-6','-9'
'000000000611','6920','2','-9'
'000000000612','7040','2','-9'
'000000000613','0520','2','-9'
'000000000613','3280','-6','-9'
'000000000613','5880','1','2'
'000000000613','7600','1','-9'
'000000000614','5880','-6','-9'
'000000000614','7600','1','-9'
'000000000615','2080','-6','-9'
'000000000615','7240','1','-9'
'000000000615','7600','2','-9'
'000000000615','7040','2','-9'
'000000000615','6920','-6','-9'
'000000000616','0520','2','-9'
'000000000617','7600','1','2'
'000000000617','6920','1','2'
'000000000618','0520','1','2'
'000000000618','2080','2','-9'
'000000000618','7600','2','-9'
'000000000619','6920','-6','-9'
'000000000620','3280','2','-9'
'000000000620','5880','2','-9'
'000000000620','7600','2','-9'
'000000000620','6920','1','-9'
'000000000621','2080','2','-9'
'000000000621','5880','-6','-9'
'000000000621','7600','2','-9'
'000000000622','7240','2','-9'
'000000000623','4920','-6','-9'
'000000000623','5880','2','-9'
'000000000624','7240','-6','-9'
'000000000624','7040','2','-9'
'000000000625','0520','-6','-9'
'000000000625','2080','-6','-9'
'000000000625','6280','2','-9'
'000000000625','7240','-6','-9'
'000000000625','7600','1','-9'
'000000000626','1680','-6','-9'
'000000000626','2080','-6','-9'
'000000000626','5880','2','-9'
'000000000626','7040','-6','-9'
'000000000627','5560','2','-9'
'000000000627','7600','2','-9'
'000000000628','2080','-6','-9'
'000000000628','7600','2','-9'
'000000000629','0520','-6','-9'
'000000000629','7040','2','-9'
'000000000630','1680','2','-9'
'000000000630','7600','1','-9'
'000000000631','1680','2','-9'
'000000000631','7040','2','-9'
'000000000632','1680','-6','-9'
'000000000632','7600','2','-9'
'000000000633','1680','1','-9'
'000000000633','7040','-6','-9'
'000000000633','6920','2','2'
'000000000634','4920','-6','-9'
'000000000634','5560','-6','-9'
'000000000634','6280','2','-9'
'000000000635','2080','-6','-9'
'000000000635','4920','2','-9'
'000000000635','5880','2','2'
'000000000635','6280','2','-9'
'000000000635','7600','2','-9'
'000000000635','7040','2','-9'
'000000000636','1680','1','-9'
'000000000636','4920','-6','-9'
'000000000636','7240','-6','-9'
'000000000636','6920','2','-9'
'000000000637','1680','-6','-9'
'000000000637','2080','-6','-9'
'000000000637','3480','2','-9'
'000000000637','4920','1','-9'
'000000000637','5560','-6','-9'
'000000000638','2080','2','-9'
'000000000638','3480','2','-9'
'000000000638','4920','2','-9'
'000000000638','6280','2','-9'
'000000000639','6280','2','-9'
'000000000640','1680','2','-9'
'000000000640','6280','-6','-9'
'000000000641','3480','-6','-9'
'000000000641','4920','2','2'
'000000000641','5880','-6','-9'
'000000000641','7600','-6','-9'
'000000000642','2080','2','-9'
'000000000642','7040','-6','-9'
'000000000643','4920','1','-9'
'000000000643','5560','2','-9'
'000000000643','6280','2','-9'
'000000000644','1680','1','-9'
'000000000644','5560','2','-9'
'000000000644','7240','-6','-9'
'000000000644','7040','-6','-9'
'000000000645','3280','2','-9'
'000000000645','4920','2','-9'
'000000000645','6280','-6','-9'
'000000000646','1680','-6','-9'
'000000000646','6280','2','-9'
'000000000647','2080','1','-9'
'000000000647','3280','1','-9'
'000000000647','4920','-6','-9'
'000000000648','0520','2','-9'
'000000000648','4920','2','-9'
'000000000649','1680','1','-9'
'000000000650','1680','-6','-9'
'000000000650','2080','-6','-9'
'000000000650','3480','2','-9'
'000000000650','4920','2','-9'
'000000000650','6920','-6','-9'
'000000000651','3280','2','-9'
'000000000651','5560','2','-9'
'000000000653','1680','2','-9'
'000000000653','3480','-6','-9'
'000000000653','4920','2','-9'
'000000000654','4920','2','2'
'000000000654','5880','-6','-9'
'000000000654','6280','1','-9'
'000000000654','7240','-6','-9'
'000000000655','2080','-6','-9'
'000000000655','3280','2','-9'
'000000000656','3280','2','-9'
'000000000656','3480','2','-9'
'000000000657','0520','2','-9'
'000000000657','1680','1','-9'
'000000000657','3280','2','-9'
'000000000657','7600','1','-9'
'000000000658','5880','-6','-9'
'000000000659','0520','2','-9'
'000000000659','3280','2','-9'
'000000000659','5560','-6','-9'
'000000000659','6280','2','-9'
'000000000659','7040','1','-9'
'000000000660','3280','2','-9'
'000000000660','4920','-6','-9'
'000000000660','7040','-6','-9'
'000000000661','5560','-6','-9'
