CONTROL,SMSA,RMOV,XCOND,XCOOP,XCOST,XHEAD,XINUS,XPER,XREL,XTEN,XUNIT,MOVGRP,JOVGRP,JXTEN,JXUNIT,JXPER,JXHEAD
'000000001120','3280',2,'3','-6','3','2','-9',4,'1','2','1','2','-9','-9','-9','-9','-9'
'000000001120','3480',1,'3','-6','2','2','-9',-7,'2','1','1','1','-9','-9','-9','-9','-9'
'000000001121','4920',1,'3','-6','1','2','-9',4,'2','2','1','1','-9','-9','-9','-9','-9'
'000000001121','7040',1,'3','-6','1','1','-9',3,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000001122','7040',1,'3','-6','3','1','-9',4,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000001123','1680',1,'3','-6','2','1','-9',6,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000001123','3480',1,'3','-6','3','1','-9',2,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000001125','3280',1,'3','-6','2','1','-9',2,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000001126','5880',1,'3','-6','2','1','-9',2,'-6','2','-7','1','-9','-9','-9','-9','-9'
'000000001127','2080',1,'3','-6','3','2','-9',6,'1','1','1','1','-9','-9','-9','-9','-9'
'000000001127','3280',1,'3','-6','3','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'000000001127','5880',1,'3','-6','2','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'000000001127','7600',1,'3','-6','1','1','-9',2,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000001128','2080',1,'3','-6','1','1','-9',4,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000001130','0520',1,'3','-6','1','1','-9',4,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000001130','2080',1,'3','-6','3','1','-9',3,'-6','3','1','1','-9','-9','-9','-9','-9'
'000000001130','5880',1,'3','-6','3','2','-9',3,'2','1','1','1','-9','-9','-9','-9','-9'
'000000001131','6280',1,'3','-6','1','1','-9',4,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000001131','6280',2,'3','-6','3','1','-9',2,'-6','2','2','2','-9','-9','-9','-9','-9'
'000000001131','7040',1,'3','-6','1','2','-9',8,'1','2','2','1','-9','-9','-9','-9','-9'
'000000001132','0520',1,'3','-6','1','1','-9',6,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000001132','5880',1,'2','-6','1','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000001133','7600',1,'3','-6','1','1','-9',2,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000001133','7600',2,'4','-6','-7','-7','-9',-7,'-6','1','1','2','-9','1','1','-9','-9'
'000000001134','0520',1,'3','-6','3','2','-9',4,'1','1','1','1','-9','-9','-9','-9','-9'
'000000001134','1680',1,'3','-6','1','1','-9',3,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000001134','2080',1,'3','-6','3','1','-9',4,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000001134','3280',1,'3','-6','1','2','-9',2,'2','2','2','1','-9','-9','-9','-9','-9'
'000000001134','3480',1,'-6','-6','-6','-6','-9',-6,'-6','-6','4','1','-9','-9','-9','1','-9'
'000000001134','5560',1,'3','-6','1','2','-9',4,'1','2','2','1','-9','-9','-9','-9','-9'
'000000001134','7600',1,'3','-6','1','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000001135','3280',1,'3','-6','1','1','-9',3,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000001135','6280',1,'3','-6','2','2','-9',-7,'2','1','1','1','-9','-9','-9','1','-9'
'000000001135','7240',1,'2','-6','3','1','-9',6,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000001136','4920',1,'3','-6','2','2','-9',2,'1','2','1','1','-9','-9','-9','-9','-9'
'000000001137','5880',1,'3','-6','3','1','-9',4,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000001137','5880',2,'-6','-6','-6','-6','1',-6,'-6','-6','-6','2','-9','-9','-9','1','-9'
'000000001137','7040',1,'3','-6','2','1','-9',3,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000001138','3480',1,'3','-6','1','1','-9',1,'-6','2','1','1','-9','-9','-9','-9','1'
'000000001138','4920',1,'3','-6','1','1','-9',5,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000001138','5560',1,'3','-6','2','1','-9',1,'-6','2','1','1','-9','-9','-9','-9','1'
'000000001138','7240',1,'3','-6','2','1','-9',2,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000001139','3480',1,'3','-6','1','2','-9',4,'1','1','1','1','-9','-9','-9','-9','-9'
'000000001139','3480',2,'3','-6','1','2','-9',5,'1','1','1','2','-9','-9','-9','-9','-9'
'000000001139','5560',1,'4','-6','-7','-7','-9',-7,'-6','3','-7','1','-9','1','-9','-9','-9'
'000000001140','5880',1,'3','-6','3','2','-9',2,'2','2','2','1','-9','-9','-9','-9','-9'
'000000001141','3280',1,'-6','-6','-6','-6','1',-6,'-6','-6','-6','1','-9','-9','-9','1','-9'
'000000001141','5560',1,'3','-6','3','2','-9',3,'1','2','2','1','-9','-9','-9','-9','-9'
'000000001141','5880',1,'3','-6','3','1','-9',1,'-6','2','1','1','-9','-9','-9','-9','1'
'000000001141','6280',1,'3','-6','1','2','-9',4,'1','1','1','1','-9','-9','-9','-9','-9'
'000000001142','2080',1,'3','-6','3','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'000000001142','3280',1,'4','-6','2','2','-9',2,'2','2','2','1','-9','-9','-9','-9','-9'
'000000001142','4920',1,'3','-6','2','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'000000001142','5560',1,'3','-6','1','2','-9',4,'1','3','1','1','-9','-9','-9','-9','-9'
'000000001142','5560',2,'3','-6','1','1','-9',5,'-6','3','1','2','-9','-9','-9','-9','-9'
'000000001143','7040',-9,'-9','-6','-9','-9','-9',-7,'-6','2','-9','1','1','1','-9','1','-9'
'000000001144','3480',1,'3','-6','3','2','-9',3,'1','2','1','1','-9','-9','-9','-9','-9'
'000000001144','7240',1,'3','-6','1','2','-9',-7,'2','1','1','1','-9','-9','-9','1','-9'
'000000001144','7040',1,'3','-6','1','-9','-9',-7,'-6','2','2','1','-9','-9','-9','1','-9'
'000000001145','4920',1,'3','-6','1','1','-9',3,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000001145','5880',-9,'-9','-6','-9','-9','-9',-7,'-6','2','-9','1','1','1','-9','1','-9'
'000000001145','7040',1,'3','-6','3','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000001146','2080',1,'3','-6','3','1','-9',3,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000001146','3280',1,'2','-6','1','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000001146','5880',1,'3','-6','2','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000001146','5880',2,'3','-6','2','1','-9',1,'-6','2','2','2','-9','-9','-9','-9','1'
'000000001146','6280',1,'3','-6','3','2','-9',-7,'1','1','1','1','-9','-9','-9','-9','-9'
'000000001147','1680',1,'4','-6','1','-7','-9',-7,'-6','3','1','1','-9','1','-9','-9','-9'
'000000001147','2080',1,'-6','-6','-6','-6','-9',-6,'-6','-6','4','1','-9','-9','-9','1','-9'
'000000001147','5880',1,'3','-6','1','2','-9',-7,'2','2','1','1','-9','-9','-9','1','-9'
'000000001148','2080',1,'3','-6','1','1','-9',7,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000001148','3280',1,'3','-6','3','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'000000001148','5560',-9,'-9','-6','-9','-9','-9',-7,'-6','2','-9','1','1','1','-9','1','-9'
'000000001148','5880',1,'3','-6','2','1','-9',4,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000001148','7600',1,'3','-6','2','1','-9',3,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000001148','7600',2,'3','-6','2','1','-9',2,'-6','2','2','2','-9','-9','-9','-9','-9'
'000000001148','7040',1,'3','-6','1','2','-9',3,'1','1','1','1','-9','-9','-9','-9','-9'
'000000001148','7040',2,'3','-6','3','1','-9',7,'-6','1','1','2','-9','-9','-9','-9','-9'
'000000001149','3280',1,'-6','-6','-6','-6','1',-6,'-6','-6','-6','1','-9','-9','-9','1','-9'
'000000001149','3280',2,'-6','-6','-6','-6','1',-6,'-6','-6','-6','2','-9','-9','-9','1','-9'
'000000001149','4920',1,'3','-6','1','1','-9',1,'-6','2','1','1','-9','-9','-9','-9','1'
'000000001149','7600',1,'-6','-6','-6','-6','-9',-6,'-6','-6','4','1','-9','-9','-9','1','-9'
'000000001149','7600',2,'3','-6','2','1','-9',-7,'-6','2','2','2','-9','-9','-9','1','-9'
'000000001150','1680',1,'3','-6','1','1','-9',5,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000001150','3280',1,'-6','-6','-6','-6','1',-6,'-6','-6','-6','1','-9','-9','-9','1','-9'
'000000001150','7040',1,'3','-6','3','-9','-9',-7,'-6','1','1','1','-9','-9','-9','1','-9'
'000000001152','0520',1,'3','-6','3','2','-9',5,'1','2','2','1','-9','-9','-9','-9','-9'
'000000001152','0520',2,'3','-6','3','2','-9',2,'2','2','2','2','-9','-9','-9','-9','-9'
'000000001153','2080',1,'3','-6','1','1','-9',4,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000001153','3280',1,'2','-6','2','2','-9',2,'2','2','2','1','-9','-9','-9','-9','-9'
'000000001153','3280',2,'4','-6','2','-7','-9',2,'-6','2','1','2','-9','-9','-9','-9','-9'
'000000001153','7240',1,'3','-6','2','2','-9',10,'1','1','1','1','-9','-9','-9','-9','-9'
'000000001153','7040',1,'3','-6','2','1','-9',2,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000001154','0520',1,'3','-6','1','1','-9',2,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000001154','2080',1,'3','-6','1','1','-9',2,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000001154','7240',1,'3','-6','2','1','-9',-7,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000001154','7040',1,'3','-6','3','1','-9',4,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000001155','2080',1,'3','-6','3','2','-9',7,'1','1','1','1','-9','-9','-9','-9','-9'
'000000001155','5560',1,'3','-6','1','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'000000001155','7240',1,'3','-6','3','1','-9',3,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000001155','7600',1,'3','-6','3','1','-9',3,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000001155','7600',2,'3','-6','3','1','-9',2,'-6','1','1','2','-9','-9','-9','-9','-9'
'000000001156','3480',1,'3','-6','3','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000001156','6280',-9,'-9','-6','-9','-9','-9',-7,'-6','1','1','1','1','1','1','1','-9'
'000000001156','7600',1,'3','-6','1','1','-9',4,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000001156','7040',1,'3','-6','2','1','-9',4,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000001157','5560',1,'-6','-6','-6','-6','-9',-6,'-6','-6','4','1','-9','-9','-9','1','-9'
'000000001157','7240',1,'3','-6','2','2','-9',6,'1','2','1','1','-9','-9','-9','-9','-9'
'000000001158','0520',1,'3','-6','2','1','-9',4,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000001158','3280',1,'3','-6','3','1','-9',2,'-6','3','2','1','-9','-9','-9','-9','-9'
'000000001158','5880',1,'2','-6','1','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'000000001158','7240',1,'3','-6','2','1','-9',2,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000001158','7240',2,'3','-6','2','1','-9',5,'-6','1','1','2','-9','-9','-9','-9','-9'
'000000001159','1680',1,'3','-6','1','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000001159','2080',1,'3','-6','1','1','-9',4,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000001159','3280',1,'3','-6','1','2','-9',3,'1','2','1','1','-9','-9','-9','-9','-9'
'000000001159','4920',1,'3','-6','1','2','-9',5,'1','2','2','1','-9','-9','-9','-9','-9'
'000000001159','7040',1,'3','-6','2','1','-9',2,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000001159','7040',2,'3','-6','2','1','-9',2,'-6','2','2','2','-9','-9','-9','-9','-9'
'000000001159','7040',3,'2','-6','2','1','-9',2,'-6','2','1','3','-9','-9','-9','-9','-9'
'000000001160','3280',1,'3','-6','1','1','-9',3,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000001160','4920',1,'3','-6','2','1','-9',1,'-6','1','1','1','-9','-9','-9','-9','1'
'000000001161','3480',1,'3','-6','2','2','-9',3,'2','2','1','1','-9','-9','-9','-9','-9'
'000000001161','7600',1,'-6','-6','-6','-6','1',-6,'-6','-6','-6','1','-9','-9','-9','1','-9'
'000000001162','5560',1,'3','-6','1','1','-9',2,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000001163','4920',1,'3','-6','3','1','-9',1,'-6','1','1','1','-9','-9','-9','-9','1'
'000000001163','5560',1,'-6','-6','-6','-6','1',-6,'-6','-6','-6','1','-9','-9','-9','1','-9'
'000000001163','7240',1,'3','-6','3','2','-9',2,'1','1','1','1','-9','-9','-9','-9','-9'
'000000001163','7040',1,'3','-6','1','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'000000001164','3280',1,'3','-6','2','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'000000001164','7240',1,'3','-6','1','2','-9',7,'1','1','1','1','-9','-9','-9','-9','-9'
'000000001164','6920',1,'3','-6','2','1','-9',1,'-6','2','1','1','-9','-9','-9','-9','1'
'000000001165','1680',1,'3','-6','1','2','-9',3,'2','1','1','1','-9','-9','-9','-9','-9'
'000000001165','3480',1,'3','-6','3','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000001165','3480',2,'3','-6','3','2','-9',2,'1','2','2','2','-9','-9','-9','-9','-9'
'000000001166','5880',1,'2','-6','1','2','-9',5,'1','1','1','1','-9','-9','-9','-9','-9'
'000000001166','7600',1,'3','-6','2','1','-9',1,'-6','1','1','1','-9','-9','-9','-9','1'
'000000001167','3280',1,'3','-6','3','1','-9',2,'-6','2','2','1','-9','1','-9','-9','-9'
'000000001167','6920',1,'3','-6','1','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000001168','0520',1,'-6','-6','-6','-6','1',-6,'-6','-6','-6','1','-9','-9','-9','1','-9'
'000000001168','0520',2,'-6','-6','-6','-6','1',-6,'-6','-6','-6','2','-9','-9','-9','1','-9'
'000000001168','4920',1,'3','-6','2','2','-9',4,'1','2','1','1','-9','-9','-9','-9','-9'
'000000001168','4920',2,'3','-6','2','2','-9',4,'1','2','1','2','-9','-9','-9','-9','-9'
'000000001169','1680',1,'3','-6','1','1','-9',2,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000001169','3280',1,'3','-6','2','1','-9',2,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000001169','3480',1,'3','-6','-7','1','-9',3,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000001170','3280',1,'3','-6','2','1','-9',4,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000001170','4920',1,'3','-6','3','1','-9',2,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000001170','5560',1,'3','-6','2','1','-9',3,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000001170','5560',2,'3','-6','3','2','-9',2,'2','2','2','2','-9','-9','-9','-9','-9'
'000000001170','7040',1,'2','-6','1','1','-9',1,'-6','1','1','1','-9','-9','-9','-9','1'
'000000001171','2080',1,'2','-6','1','1','-9',2,'-6','1','1','1','-9','-9','1','-9','-9'
'000000001172','0520',1,'-6','-6','-6','-6','1',-6,'-6','-6','-6','1','-9','-9','-9','1','-9'
'000000001172','4920',1,'3','-6','3','1','-9',2,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000001172','4920',2,'3','-6','3','2','-9',5,'1','1','1','2','-9','-9','-9','-9','-9'
'000000001172','4920',3,'-6','-6','-6','-6','1',-6,'-6','-6','-6','3','-9','-9','-9','1','-9'
'000000001172','5880',1,'-6','-6','-6','-6','-9',-6,'-6','-6','4','1','-9','-9','-9','1','-9'
'000000001172','7600',1,'-6','-6','-6','-6','-9',-6,'-6','-6','4','1','-9','-9','-9','1','-9'
'000000001173','1680',1,'3','-6','2','1','-9',1,'-6','2','1','1','-9','-9','-9','-9','1'
'000000001174','2080',1,'4','-6','-7','-7','-9',-7,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000001174','5880',1,'3','-6','3','1','-9',4,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000001174','6280',1,'3','-6','1','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000001174','6280',2,'3','-6','1','1','-9',-7,'-6','2','2','2','-9','-9','-9','-9','-9'
'000000001174','7240',1,'-6','-6','-6','-6','-9',-6,'-6','-6','4','1','-9','-9','-9','1','-9'
'000000001174','7040',1,'3','-6','3','2','-9',5,'1','1','1','1','-9','-9','-9','-9','-9'
'000000001175','0520',1,'3','-6','3','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'000000001175','6280',1,'3','-6','2','1','-9',1,'-6','1','1','1','-9','-9','-9','-9','1'
'000000001176','5880',1,'3','-6','2','1','-9',4,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000001177','2080',1,'3','-6','3','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000001177','7240',1,'4','-6','3','2','-9',2,'1','2','2','1','-9','-9','-9','-9','-9'
'000000001178','2080',1,'3','-6','1','1','-9',3,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000001178','5880',1,'3','-6','1','2','-9',2,'1','1','1','1','-9','-9','-9','-9','-9'
'000000001178','6280',1,'-6','-6','-6','-6','1',-6,'-6','-6','-6','1','-9','-9','-9','1','-9'
'000000001179','3480',1,'3','-6','2','1','-9',2,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000001179','7600',1,'3','-6','1','-9','-9',-7,'-6','2','2','1','-9','-9','-9','1','-9'
'000000001181','0520',1,'3','-6','2','2','-9',2,'2','1','1','1','-9','-9','-9','-9','-9'
'000000001181','6280',1,'3','-6','3','1','-9',4,'-6','3','1','1','-9','-9','-9','-9','-9'
'000000001182','2080',1,'-6','-6','-6','-6','-9',-6,'-6','-6','4','1','-9','-9','-9','1','-9'
'000000001183','0520',-9,'-9','-6','-9','-9','-9',-7,'-6','1','1','1','1','1','1','1','-9'
'000000001183','3280',1,'3','-6','1','1','-9',4,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000001183','6280',1,'4','-6','-7','-7','-9',-7,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000001183','7240',1,'3','-6','3','1','-9',2,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000001184','2080',1,'3','-6','1','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'000000001184','5880',1,'3','-6','1','1','-9',6,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000001185','0520',1,'3','-6','2','2','-9',4,'1','1','1','1','-9','-9','-9','-9','-9'
'000000001185','7040',1,'3','-6','3','1','-9',2,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000001186','3480',-9,'-9','-6','-9','-9','-9',-7,'-6','1','1','1','1','1','1','1','-9'
'000000001186','4920',-9,'-9','-6','-9','-9','-9',-7,'-6','2','-9','1','1','1','-9','1','-9'
'000000001187','3480',1,'3','-6','2','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'000000001188','7040',1,'3','-6','1','1','-9',1,'-6','2','1','1','-9','-9','-9','-9','1'
'000000001190','3280',1,'3','-6','2','2','-9',3,'1','2','2','1','-9','-9','-9','-9','-9'
'000000001191','1680',1,'-6','-6','-6','-6','-9',-6,'-6','-6','4','1','-9','-9','-9','1','-9'
'000000001191','7600',1,'3','-6','1','1','-9',4,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000001191','6920',1,'2','-6','1','2','-9',5,'1','2','1','1','-9','-9','-9','-9','-9'
'000000001192','3280',1,'3','-6','1','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000001192','5560',1,'3','-6','1','1','-9',3,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000001192','6920',1,'3','-6','3','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000001193','1680',1,'3','-6','3','1','-9',1,'-6','2','1','1','-9','-9','-9','-9','1'
'000000001193','3480',1,'3','-6','3','2','-9',2,'2','2','1','1','-9','-9','-9','-9','-9'
'000000001194','1680',1,'3','-6','1','2','-9',-7,'2','2','1','1','-9','-9','-9','1','-9'
'000000001194','3480',1,'3','-6','1','1','-9',4,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000001194','3480',2,'3','-6','2','1','-9',-7,'-6','2','1','2','-9','-9','-9','1','-9'
'000000001194','3480',3,'3','-6','2','1','-9',4,'-6','2','1','3','-9','-9','-9','-9','-9'
'000000001194','4920',1,'3','-6','1','2','-9',4,'1','1','1','1','-9','-9','-9','-9','-9'
'000000001194','7240',1,'-6','-6','-6','-6','1',-6,'-6','-6','-6','1','-9','-9','-9','1','-9'
'000000001196','0520',1,'3','-6','2','-7','-9',3,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000001196','2080',1,'3','-6','1','1','-9',3,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000001196','4920',1,'3','-6','3','2','-9',4,'1','2','2','1','-9','-9','-9','-9','-9'
'000000001196','6920',1,'3','-6','3','1','-9',2,'-6','1','1','1','-9','-9','-9','-9','-9'
'000000001197','1680',1,'3','-6','1','1','-9',5,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000001197','2080',1,'3','-6','-7','1','-9',3,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000001197','3480',1,'-6','-6','-6','-6','-9',-6,'-6','-6','4','1','-9','-9','-9','1','-9'
'000000001197','4920',1,'3','-6','1','1','-9',7,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000001197','7240',1,'2','-6','2','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000001197','6920',1,'3','-6','1','1','-9',1,'-6','1','3','1','-9','-9','-9','-9','1'
'000000001198','7240',1,'3','-6','3','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'000000001198','7600',1,'3','-6','1','2','-9',5,'1','2','1','1','-9','-9','-9','-9','-9'
'000000001198','7600',2,'3','-6','1','2','-9',5,'1','1','1','2','-9','-9','-9','-9','-9'
'000000001198','7600',3,'3','-6','1','2','-9',7,'1','1','1','3','-9','-9','-9','-9','-9'
'000000001198','7040',1,'3','-6','1','2','-9',6,'1','1','1','1','-9','-9','-9','-9','-9'
'000000001199','1680',1,'3','-6','1','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'000000001199','2080',1,'3','-6','1','2','-9',5,'1','1','1','1','-9','-9','-9','-9','-9'
'000000001199','5880',1,'3','-6','1','1','-9',1,'-6','2','1','1','-9','-9','-9','-9','1'
'000000001200','1680',1,'2','-6','2','1','-9',2,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000001200','7600',-9,'-9','-6','-9','-9','-9',-7,'-6','3','-9','1','1','1','-9','1','-9'
'000000001201','0520',1,'3','-6','1','2','-9',4,'2','1','1','1','-9','-9','-9','-9','-9'
'000000001201','7240',1,'2','-6','1','2','-9',3,'1','1','1','1','-9','-9','-9','-9','-9'
'000000001202','3280',1,'3','-6','2','2','-9',5,'1','2','2','1','-9','-9','-9','-9','-9'
'000000001203','5560',1,'3','-6','1','1','-9',2,'-6','2','2','1','-9','-9','-9','-9','-9'
'000000001203','7600',1,'2','-6','1','1','-9',3,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000001204','1680',1,'3','-6','3','1','-9',2,'-6','2','1','1','-9','-9','-9','-9','-9'
'000000001204','3480',1,'3','-6','-7','2','-9',2,'2','1','1','1','-9','-9','-9','-9','-9'
'000000001204','4920',1,'3','-6','2','1','-9',1,'-6','2','2','1','-9','-9','-9','-9','1'
'000000001205','0520',1,'3','-6','1','1','-9',5,'-6','2','2','1','-9','-9','-9','-9','-9'
