"county","cbsa","cntyname","cbsaname","pop2k","afact"
"county","cbsa","cntyname","CBSA Name","Total Pop, 2000 census","county to cbsa alloc factor"
"48441","10180","Taylor TX","Abilene, TX Metropolitan Statistical Area",126555,1 
"48443"," ","Terrell TX"," ",1081,1 
"48445"," ","Terry TX"," ",12761,1 
"48447"," ","Throckmorton TX"," ",1850,1 
"48449","34420","Titus TX","Mount Pleasant, TX Micropolitan Statistical Area",28118,1 
"48451","41660","Tom Green TX","San Angelo, TX Metropolitan Statistical Area",104010,1 
"48453","12420","Travis TX","Austin-Round Rock, TX Metropolitan Statistical Area",812280,1 
"48455"," ","Trinity TX"," ",13779,1 
"48457"," ","Tyler TX"," ",20871,1 
"48459","30980","Upshur TX","Longview, TX Metropolitan Statistical Area",35291,1 
"48461"," ","Upton TX"," ",3404,1 
"48463","46620","Uvalde TX","Uvalde, TX Micropolitan Statistical Area",25926,1 
"48465","19620","Val Verde TX","Del Rio, TX Micropolitan Statistical Area",44856,1 
"48467"," ","Van Zandt TX"," ",48140,1 
"48469","47020","Victoria TX","Victoria, TX Metropolitan Statistical Area",84088,1 
"48471","26660","Walker TX","Huntsville, TX Micropolitan Statistical Area",61758,1 
"48473","26420","Waller TX","Houston-Sugar Land-Baytown, TX Metropolitan Statistical Area",32663,1 
"48475"," ","Ward TX"," ",10909,1 
"48477","14780","Washington TX","Brenham, TX Micropolitan Statistical Area",30373,1 
"48479","29700","Webb TX","Laredo, TX Metropolitan Statistical Area",193117,1 
"48481","20900","Wharton TX","El Campo, TX Micropolitan Statistical Area",41188,1 
"48483"," ","Wheeler TX"," ",5284,1 
"48485","48660","Wichita TX","Wichita Falls, TX Metropolitan Statistical Area",131664,1 
"48487","46900","Wilbarger TX","Vernon, TX Micropolitan Statistical Area",14676,1 
"48489","39700","Willacy TX","Raymondville, TX Micropolitan Statistical Area",20082,1 
"48491","12420","Williamson TX","Austin-Round Rock, TX Metropolitan Statistical Area",249967,1 
"48493","41700","Wilson TX","San Antonio, TX Metropolitan Statistical Area",32408,1 
"48495"," ","Winkler TX"," ",7173,1 
"48497","19100","Wise TX","Dallas-Fort Worth-Arlington, TX Metropolitan Statistical Area",48793,1 
"48499"," ","Wood TX"," ",36752,1 
"48501"," ","Yoakum TX"," ",7322,1 
"48503"," ","Young TX"," ",17943,1 
"48505"," ","Zapata TX"," ",12182,1 
"48507"," ","Zavala TX"," ",11600,1 
"49001"," ","Beaver UT"," ",6005,1 
"49003","14940","Box Elder UT","Brigham City, UT Micropolitan Statistical Area",42745,1 
"49005","30860","Cache UT","Logan, UT-ID Metropolitan Statistical Area",91391,1 
"49007","39220","Carbon UT","Price, UT Micropolitan Statistical Area",20422,1 
"49009"," ","Daggett UT"," ",921,1 
"49011","36260","Davis UT","Ogden-Clearfield, UT Metropolitan Statistical Area",238994,1 
"49013"," ","Duchesne UT"," ",14371,1 
"49015"," ","Emery UT"," ",10860,1 
"49017"," ","Garfield UT"," ",4735,1 
"49019"," ","Grand UT"," ",8485,1 
"49021","16260","Iron UT","Cedar City, UT Micropolitan Statistical Area",33779,1 
"49023","39340","Juab UT","Provo-Orem, UT Metropolitan Statistical Area",8238,1 
"49025"," ","Kane UT"," ",6046,1 
"49027"," ","Millard UT"," ",12405,1 
"49029","36260","Morgan UT","Ogden-Clearfield, UT Metropolitan Statistical Area",7129,1 
"49031"," ","Piute UT"," ",1435,1 
"49033"," ","Rich UT"," ",1961,1 
"49035","41620","Salt Lake UT","Salt Lake City, UT Metropolitan Statistical Area",898387,1 
"49037"," ","San Juan UT"," ",14413,1 
"49039"," ","Sanpete UT"," ",22763,1 
"49041"," ","Sevier UT"," ",18842,1 
"49043","41620","Summit UT","Salt Lake City, UT Metropolitan Statistical Area",29736,1 
"49045","41620","Tooele UT","Salt Lake City, UT Metropolitan Statistical Area",40735,1 
"49047","46860","Uintah UT","Vernal, UT Micropolitan Statistical Area",25224,1 
"49049","39340","Utah UT","Provo-Orem, UT Metropolitan Statistical Area",368536,1 
"49051","25720","Wasatch UT","Heber, UT Micropolitan Statistical Area",15215,1 
"49053","41100","Washington UT","St. George, UT Metropolitan Statistical Area",90354,1 
"49055"," ","Wayne UT"," ",2509,1 
"49057","36260","Weber UT","Ogden-Clearfield, UT Metropolitan Statistical Area",196533,1 
"50001"," ","Addison VT"," ",35974,1 
"50003","13540","Bennington VT","Bennington, VT Micropolitan Statistical Area",36994,1 
"50005"," ","Caledonia VT"," ",29702,1 
"50007","15540","Chittenden VT","Burlington-South Burlington, VT Metropolitan Statistical Area",146571,1 
"50009","13620","Essex VT","Berlin, NH-VT Micropolitan Statistical Area",6459,1 
"50011","15540","Franklin VT","Burlington-South Burlington, VT Metropolitan Statistical Area",45417,1 
"50013","15540","Grand Isle VT","Burlington-South Burlington, VT Metropolitan Statistical Area",6901,1 
"50015"," ","Lamoille VT"," ",23233,1 
"50017","30100","Orange VT","Lebanon, NH-VT Micropolitan Statistical Area",28226,1 
"50019"," ","Orleans VT"," ",26277,1 
"50021","40860","Rutland VT","Rutland, VT Micropolitan Statistical Area",63400,1 
"50023","12740","Washington VT","Barre, VT Micropolitan Statistical Area",58039,1 
"50025"," ","Windham VT"," ",44216,1 
"50027","30100","Windsor VT","Lebanon, NH-VT Micropolitan Statistical Area",57418,1 
"51001"," ","Accomack VA"," ",38305,1 
"51003","16820","Albemarle VA","Charlottesville, VA Metropolitan Statistical Area",79236,1 
"51005"," ","Alleghany VA"," ",12926,1 
"51007","40060","Amelia VA","Richmond, VA Metropolitan Statistical Area",11400,1 
"51009","31340","Amherst VA","Lynchburg, VA Metropolitan Statistical Area",31894,1 
"51011","31340","Appomattox VA","Lynchburg, VA Metropolitan Statistical Area",13705,1 
"51013","47900","Arlington VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",189453,1 
"51015","44420","Augusta VA","Staunton-Waynesboro, VA Micropolitan Statistical Area",65615,1 
"51017"," ","Bath VA"," ",5048,1 
"51019","31340","Bedford VA","Lynchburg, VA Metropolitan Statistical Area",60371,1 
"51021"," ","Bland VA"," ",6871,1 
"51023","40220","Botetourt VA","Roanoke, VA Metropolitan Statistical Area",30496,1 
"51025"," ","Brunswick VA"," ",18419,1 
"51027"," ","Buchanan VA"," ",26978,1 
"51029"," ","Buckingham VA"," ",15623,1 
"51031","31340","Campbell VA","Lynchburg, VA Metropolitan Statistical Area",51078,1 
"51033","40060","Caroline VA","Richmond, VA Metropolitan Statistical Area",22121,1 
"51035"," ","Carroll VA"," ",29245,1 
"51036","40060","Charles City VA","Richmond, VA Metropolitan Statistical Area",6926,1 
"51037"," ","Charlotte VA"," ",12472,1 
"51041","40060","Chesterfield VA","Richmond, VA Metropolitan Statistical Area",259903,1 
"51043","47900","Clarke VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",12652,1 
"51045","40220","Craig VA","Roanoke, VA Metropolitan Statistical Area",5091,1 
"51047","19020","Culpeper VA","Culpeper, VA Micropolitan Statistical Area",34262,1 
"51049","40060","Cumberland VA","Richmond, VA Metropolitan Statistical Area",9017,1 
"51051"," ","Dickenson VA"," ",16395,1 
"51053","40060","Dinwiddie VA","Richmond, VA Metropolitan Statistical Area",24533,1 
"51057"," ","Essex VA"," ",9989,1 
"51059","47900","Fairfax VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",969749,1 
"51061","47900","Fauquier VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",55139,1 
"51063"," ","Floyd VA"," ",13874,1 
"51065","16820","Fluvanna VA","Charlottesville, VA Metropolitan Statistical Area",20047,1 
"51067","40220","Franklin VA","Roanoke, VA Metropolitan Statistical Area",47286,1 
"51069","49020","Frederick VA","Winchester, VA-WV Metropolitan Statistical Area",59209,1 
"51071","13980","Giles VA","Blacksburg-Christiansburg-Radford, VA Metropolitan Statistical Area",16657,1 
"51073","47260","Gloucester VA","Virginia Beach-Norfolk-Newport News, VA-NC Metropolitan Statistical Area",34780,1 
"51075","40060","Goochland VA","Richmond, VA Metropolitan Statistical Area",16863,1 
"51077"," ","Grayson VA"," ",17917,1 
"51079","16820","Greene VA","Charlottesville, VA Metropolitan Statistical Area",15244,1 
"51081"," ","Greensville VA"," ",11560,1 
"51083"," ","Halifax VA"," ",37355,1 
"51085","40060","Hanover VA","Richmond, VA Metropolitan Statistical Area",86320,1 
"51087","40060","Henrico VA","Richmond, VA Metropolitan Statistical Area",262300,1 
"51089","32300","Henry VA","Martinsville, VA Micropolitan Statistical Area",57930,1 
"51091"," ","Highland VA"," ",2536,1 
"51093","47260","Isle of Wight VA","Virginia Beach-Norfolk-Newport News, VA-NC Metropolitan Statistical Area",29728,1 
"51095","47260","James City VA","Virginia Beach-Norfolk-Newport News, VA-NC Metropolitan Statistical Area",48102,1 
"51097","40060","King and Queen VA","Richmond, VA Metropolitan Statistical Area",6630,1 
"51099"," ","King George VA"," ",16803,1 
"51101","40060","King William VA","Richmond, VA Metropolitan Statistical Area",13146,1 
"51103"," ","Lancaster VA"," ",11567,1 
"51105"," ","Lee VA"," ",23589,1 
"51107","47900","Loudoun VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",169599,1 
"51109","40060","Louisa VA","Richmond, VA Metropolitan Statistical Area",25627,1 
"51111"," ","Lunenburg VA"," ",13146,1 
"51113"," ","Madison VA"," ",12520,1 
"51115","47260","Mathews VA","Virginia Beach-Norfolk-Newport News, VA-NC Metropolitan Statistical Area",9207,1 
"51117"," ","Mecklenburg VA"," ",32380,1 
"51119"," ","Middlesex VA"," ",9932,1 
"51121","13980","Montgomery VA","Blacksburg-Christiansburg-Radford, VA Metropolitan Statistical Area",83629,1 
"51125","16820","Nelson VA","Charlottesville, VA Metropolitan Statistical Area",14445,1 
"51127","40060","New Kent VA","Richmond, VA Metropolitan Statistical Area",13462,1 
"51131"," ","Northampton VA"," ",13093,1 
"51133"," ","Northumberland VA"," ",12259,1 
"51135"," ","Nottoway VA"," ",15725,1 
"51137"," ","Orange VA"," ",25881,1 
"51139"," ","Page VA"," ",23177,1 
"51141"," ","Patrick VA"," ",19407,1 
"51143","19260","Pittsylvania VA","Danville, VA Metropolitan Statistical Area",61745,1 
"51145","40060","Powhatan VA","Richmond, VA Metropolitan Statistical Area",22377,1 
"51147"," ","Prince Edward VA"," ",19720,1 
"51149","40060","Prince George VA","Richmond, VA Metropolitan Statistical Area",33047,1 
"51153","47900","Prince William VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",280813,1 
"51155","13980","Pulaski VA","Blacksburg-Christiansburg-Radford, VA Metropolitan Statistical Area",35127,1 
"51157"," ","Rappahannock VA"," ",6983,1 
"51159"," ","Richmond VA"," ",8809,1 
"51161","40220","Roanoke VA","Roanoke, VA Metropolitan Statistical Area",85778,1 
"51163"," ","Rockbridge VA"," ",20808,1 
"51165","25500","Rockingham VA","Harrisonburg, VA Metropolitan Statistical Area",67725,1 
"51167"," ","Russell VA"," ",30308,1 
"51169","28700","Scott VA","Kingsport-Bristol-Bristol, TN-VA Metropolitan Statistical Area",23403,1 
"51171"," ","Shenandoah VA"," ",35075,1 
"51173"," ","Smyth VA"," ",33081,1 
"51175"," ","Southampton VA"," ",17482,1 
"51177","47900","Spotsylvania VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",90395,1 
"51179","47900","Stafford VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",92446,1 
"51181","47260","Surry VA","Virginia Beach-Norfolk-Newport News, VA-NC Metropolitan Statistical Area",6829,1 
"51183","40060","Sussex VA","Richmond, VA Metropolitan Statistical Area",12504,1 
"51185","14140","Tazewell VA","Bluefield, WV-VA Micropolitan Statistical Area",44598,1 
"51187","47900","Warren VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",31584,1 
"51191","28700","Washington VA","Kingsport-Bristol-Bristol, TN-VA Metropolitan Statistical Area",51103,1 
"51193"," ","Westmoreland VA"," ",16718,1 
"51195"," ","Wise VA"," ",40123,1 
"51197"," ","Wythe VA"," ",27599,1 
"51199","47260","York VA","Virginia Beach-Norfolk-Newport News, VA-NC Metropolitan Statistical Area",56297,1 
"51510","47900","Alexandria city VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",128283,1 
"51515","31340","Bedford city VA","Lynchburg, VA Metropolitan Statistical Area",6299,1 
"51520","28700","Bristol city VA","Kingsport-Bristol-Bristol, TN-VA Metropolitan Statistical Area",17367,1 
"51530"," ","Buena Vista city VA"," ",6349,1 
"51540","16820","Charlottesville city VA","Charlottesville, VA Metropolitan Statistical Area",45049,1 
"51550","47260","Chesapeake city VA","Virginia Beach-Norfolk-Newport News, VA-NC Metropolitan Statistical Area",199184,1 
"51560"," ","Clifton Forge city VA"," ",4289,1 
"51570","40060","Colonial Heights city VA","Richmond, VA Metropolitan Statistical Area",16897,1 
"51580"," ","Covington city VA"," ",6303,1 
"51590","19260","Danville city VA","Danville, VA Metropolitan Statistical Area",48411,1 
"51595"," ","Emporia city VA"," ",5665,1 
"51600","47900","Fairfax city VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",21498,1 
"51610","47900","Falls Church city VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",10377,1 
"51620"," ","Franklin city VA"," ",8346,1 
"51630","47900","Fredericksburg city VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",19279,1 
"51640"," ","Galax city VA"," ",6837,1 
"51650","47260","Hampton city VA","Virginia Beach-Norfolk-Newport News, VA-NC Metropolitan Statistical Area",146437,1 
"51660","25500","Harrisonburg city VA","Harrisonburg, VA Metropolitan Statistical Area",40468,1 
"51670","40060","Hopewell city VA","Richmond, VA Metropolitan Statistical Area",22354,1 
"51678"," ","Lexington city VA"," ",6867,1 
"51680","31340","Lynchburg city VA","Lynchburg, VA Metropolitan Statistical Area",65269,1 
"51683","47900","Manassas city VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",35135,1 
"51685","47900","Manassas Park city VA","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",10290,1 
"51690","32300","Martinsville city VA","Martinsville, VA Micropolitan Statistical Area",15416,1 
"51700","47260","Newport News city VA","Virginia Beach-Norfolk-Newport News, VA-NC Metropolitan Statistical Area",180150,1 
"51710","47260","Norfolk city VA","Virginia Beach-Norfolk-Newport News, VA-NC Metropolitan Statistical Area",234403,1 
"51720"," ","Norton city VA"," ",3904,1 
"51730","40060","Petersburg city VA","Richmond, VA Metropolitan Statistical Area",33740,1 
"51735","47260","Poquoson city VA","Virginia Beach-Norfolk-Newport News, VA-NC Metropolitan Statistical Area",11566,1 
"51740","47260","Portsmouth city VA","Virginia Beach-Norfolk-Newport News, VA-NC Metropolitan Statistical Area",100565,1 
"51750","13980","Radford city VA","Blacksburg-Christiansburg-Radford, VA Metropolitan Statistical Area",15859,1 
"51760","40060","Richmond city VA","Richmond, VA Metropolitan Statistical Area",197790,1 
"51770","40220","Roanoke city VA","Roanoke, VA Metropolitan Statistical Area",94911,1 
"51775","40220","Salem city VA","Roanoke, VA Metropolitan Statistical Area",24747,1 
"51790","44420","Staunton city VA","Staunton-Waynesboro, VA Micropolitan Statistical Area",23853,1 
"51800","47260","Suffolk city VA","Virginia Beach-Norfolk-Newport News, VA-NC Metropolitan Statistical Area",63677,1 
"51810","47260","Virginia Beach city VA","Virginia Beach-Norfolk-Newport News, VA-NC Metropolitan Statistical Area",425257,1 
"51820","44420","Waynesboro city VA","Staunton-Waynesboro, VA Micropolitan Statistical Area",19520,1 
"51830","47260","Williamsburg city VA","Virginia Beach-Norfolk-Newport News, VA-NC Metropolitan Statistical Area",11998,1 
"51840","49020","Winchester city VA","Winchester, VA-WV Metropolitan Statistical Area",23585,1 
"53001"," ","Adams WA"," ",16428,1 
"53003","30300","Asotin WA","Lewiston, ID-WA Metropolitan Statistical Area",20551,1 
"53005","28420","Benton WA","Kennewick-Pasco-Richland, WA Metropolitan Statistical Area",142475,1 
"53007","48300","Chelan WA","Wenatchee, WA Metropolitan Statistical Area",66616,1 
"53009","38820","Clallam WA","Port Angeles, WA Micropolitan Statistical Area",64525,1 
"53011","38900","Clark WA","Portland-Vancouver-Beaverton, OR-WA Metropolitan Statistical Area",345238,1 
"53013"," ","Columbia WA"," ",4064,1 
"53015","31020","Cowlitz WA","Longview, WA Metropolitan Statistical Area",92948,1 
"53017","48300","Douglas WA","Wenatchee, WA Metropolitan Statistical Area",32603,1 
"53019"," ","Ferry WA"," ",7260,1 
"53021","28420","Franklin WA","Kennewick-Pasco-Richland, WA Metropolitan Statistical Area",49347,1 
"53023"," ","Garfield WA"," ",2397,1 
"53025","34180","Grant WA","Moses Lake, WA Micropolitan Statistical Area",74698,1 
"53027","10140","Grays Harbor WA","Aberdeen, WA Micropolitan Statistical Area",67194,1 
"53029","36020","Island WA","Oak Harbor, WA Micropolitan Statistical Area",71558,1 
"53031"," ","Jefferson WA"," ",25953,1 
"53033","42660","King WA","Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",1737034,1 
"53035","14740","Kitsap WA","Bremerton-Silverdale, WA Metropolitan Statistical Area",231969,1 
"53037","21260","Kittitas WA","Ellensburg, WA Micropolitan Statistical Area",33362,1 
"53039"," ","Klickitat WA"," ",19161,1 
"53041","16500","Lewis WA","Centralia, WA Micropolitan Statistical Area",68600,1 
"53043"," ","Lincoln WA"," ",10184,1 
"53045","43220","Mason WA","Shelton, WA Micropolitan Statistical Area",49405,1 
"53047"," ","Okanogan WA"," ",39564,1 
"53049"," ","Pacific WA"," ",20984,1 
"53051"," ","Pend Oreille WA"," ",11732,1 
"53053","42660","Pierce WA","Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",700820,1 
"53055"," ","San Juan WA"," ",14077,1 
"53057","34580","Skagit WA","Mount Vernon-Anacortes, WA Metropolitan Statistical Area",102979,1 
"53059","38900","Skamania WA","Portland-Vancouver-Beaverton, OR-WA Metropolitan Statistical Area",9872,1 
"53061","42660","Snohomish WA","Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",606024,1 
"53063","44060","Spokane WA","Spokane, WA Metropolitan Statistical Area",417939,1 
"53065"," ","Stevens WA"," ",40066,1 
"53067","36500","Thurston WA","Olympia, WA Metropolitan Statistical Area",207355,1 
"53069"," ","Wahkiakum WA"," ",3824,1 
"53071","47460","Walla Walla WA","Walla Walla, WA Micropolitan Statistical Area",55180,1 
"53073","13380","Whatcom WA","Bellingham, WA Metropolitan Statistical Area",166814,1 
"53075","39420","Whitman WA","Pullman, WA Micropolitan Statistical Area",40740,1 
"53077","49420","Yakima WA","Yakima, WA Metropolitan Statistical Area",222581,1 
"54001"," ","Barbour WV"," ",15557,1 
"54003","25180","Berkeley WV","Hagerstown-Martinsburg, MD-WV Metropolitan Statistical Area",75905,1 
"54005","16620","Boone WV","Charleston, WV Metropolitan Statistical Area",25535,1 
