"city","state","county","latitude","longitude","fips_place","fips_county","fips_cbsa","fips_csa","fips_st","msa_name"
"North Druid Hills","GA",NA,33.8211,-84.32799,56168,NA,NA,NA,13,NA
"North High Shoals","GA",NA,33.828366,-83.50152,56308,NA,NA,NA,13,NA
"Norwood","GA",NA,33.462616,-82.70649,56560,NA,NA,NA,13,NA
"Nunez","GA",NA,32.491713,-82.346698,56644,NA,NA,NA,13,NA
"Oak Park","GA",NA,32.357866,-82.314715,57232,NA,NA,NA,13,NA
"Oakwood","GA",NA,34.232149,-83.880627,57260,NA,NA,NA,13,NA
"Ochlocknee","GA",NA,30.975181,-84.050843,57372,NA,NA,NA,13,NA
"Ocilla","GA",NA,31.595651,-83.24923,57428,NA,NA,NA,13,NA
"Oconee","GA",NA,32.852169,-82.95738,57456,NA,NA,NA,13,NA
"Odum","GA",NA,31.665261,-82.026412,57540,NA,NA,NA,13,NA
"Oglethorpe","GA",NA,32.293171,-84.062708,57736,NA,NA,NA,13,NA
"Oliver","GA",NA,32.520661,-81.532794,58100,NA,NA,NA,13,NA
"Omaha","GA",NA,32.147832,-85.012792,58156,NA,NA,NA,13,NA
"Omega","GA",NA,31.338325,-83.595604,58184,NA,NA,NA,13,NA
"Orchard Hill","GA",NA,33.186735,-84.211459,58296,NA,NA,NA,13,NA
"Oxford","GA",NA,33.623067,-83.870216,58744,NA,NA,NA,13,NA
"Palmetto","GA",NA,33.526128,-84.661658,58884,NA,NA,NA,13,NA
"Panthersville","GA",NA,33.7067,-84.277873,59080,NA,NA,NA,13,NA
"Parrott","GA",NA,31.893878,-84.511156,59416,NA,NA,NA,13,NA
"Patterson","GA",NA,31.384202,-82.138036,59500,NA,NA,NA,13,NA
"Pavo","GA",NA,30.960118,-83.737557,59556,NA,NA,NA,13,NA
"Payne","GA",NA,32.8504,-83.678809,59584,NA,NA,NA,13,NA
"Peachtree City","GA",NA,33.392612,-84.568876,59724,NA,NA,NA,13,NA
"Pearson","GA",NA,31.297206,-82.853178,59808,NA,NA,NA,13,NA
"Pelham","GA",NA,31.126462,-84.152117,59976,NA,NA,NA,13,NA
"Pembroke","GA",NA,32.135611,-81.62224,60004,NA,NA,NA,13,NA
"Pendergrass","GA",NA,34.16257,-83.679185,60032,NA,NA,NA,13,NA
"Perry","GA",NA,32.464094,-83.738013,60340,NA,NA,NA,13,NA
"Phillipsburg","GA",NA,31.439068,-83.520538,60508,NA,NA,NA,13,NA
"Pinehurst","GA",NA,32.195014,-83.760193,60984,NA,NA,NA,13,NA
"Pine Lake","GA",NA,33.79035,-84.205974,61040,NA,NA,NA,13,NA
"Pine Mountain","GA",NA,32.86428,-84.853128,61124,NA,NA,NA,13,NA
"Pineview","GA",NA,32.108315,-83.502153,61320,NA,NA,NA,13,NA
"Pitts","GA",NA,31.946093,-83.541709,61544,NA,NA,NA,13,NA
"Plains","GA",NA,32.033088,-84.394659,61628,NA,NA,NA,13,NA
"Plainville","GA",NA,34.404087,-85.036379,61684,NA,NA,NA,13,NA
"Pooler","GA",NA,32.105276,-81.257493,62104,NA,NA,NA,13,NA
"Portal","GA",NA,32.53627,-81.930583,62216,NA,NA,NA,13,NA
"Porterdale","GA",NA,33.57188,-83.897036,62244,NA,NA,NA,13,NA
"Port Wentworth","GA",NA,32.19285,-81.194851,62328,NA,NA,NA,13,NA
"Poulan","GA",NA,31.513077,-83.789903,62496,NA,NA,NA,13,NA
"Powder Springs","GA",NA,33.865333,-84.682607,62524,NA,NA,NA,13,NA
"Preston","GA",NA,32.060133,-84.540204,62720,NA,NA,NA,13,NA
"Pulaski","GA",NA,32.390804,-81.956328,63000,NA,NA,NA,13,NA
"Putney","GA",NA,31.47475,-84.111384,63084,NA,NA,NA,13,NA
"Quitman","GA",NA,30.785283,-83.560309,63224,NA,NA,NA,13,NA
"Ranger","GA",NA,34.500087,-84.711458,63560,NA,NA,NA,13,NA
"Raoul","GA",NA,34.457453,-83.601624,63588,NA,NA,NA,13,NA
"Ray City","GA",NA,31.074835,-83.196746,63728,NA,NA,NA,13,NA
"Rayle","GA",NA,33.79083,-82.908847,63756,NA,NA,NA,13,NA
"Rebecca","GA",NA,31.807103,-83.487024,63840,NA,NA,NA,13,NA
"Redan","GA",NA,33.736233,-84.159647,63952,NA,NA,NA,13,NA
"Reed Creek","GA",NA,34.43663,-82.915082,64288,NA,NA,NA,13,NA
"Register","GA",NA,32.365604,-81.884109,64372,NA,NA,NA,13,NA
"Reidsville","GA",NA,32.084991,-82.11818,64512,NA,NA,NA,13,NA
"Remerton","GA",NA,30.84384,-83.309393,64596,NA,NA,NA,13,NA
"Rentz","GA",NA,32.383894,-82.991766,64680,NA,NA,NA,13,NA
"Resaca","GA",NA,34.581895,-84.944454,64736,NA,NA,NA,13,NA
"Rest Haven","GA",NA,34.133083,-83.977941,64792,NA,NA,NA,13,NA
"Reynolds","GA",NA,32.558964,-84.096991,64876,NA,NA,NA,13,NA
"Rhine","GA",NA,31.989026,-83.200752,64932,NA,NA,NA,13,NA
"Riceboro","GA",NA,31.727295,-81.440841,64960,NA,NA,NA,13,NA
"Richland","GA",NA,32.084535,-84.67582,65016,NA,NA,NA,13,NA
"Richmond Hill","GA",NA,31.939658,-81.306432,65044,NA,NA,NA,13,NA
"Riddleville","GA",NA,32.907765,-82.667478,65156,NA,NA,NA,13,NA
"Rincon","GA",NA,32.29178,-81.234128,65296,NA,NA,NA,13,NA
"Ringgold","GA",NA,34.917759,-85.109688,65324,NA,NA,NA,13,NA
"Riverdale","GA",NA,33.5661,-84.408168,65464,NA,NA,NA,13,NA
"Riverside","GA",NA,31.176531,-83.806135,65604,NA,NA,NA,13,NA
"Roberta","GA",NA,32.719675,-84.010883,65856,NA,NA,NA,13,NA
"Robins AFB","GA",NA,32.607801,-83.586783,65968,NA,NA,NA,13,NA
"Rochelle","GA",NA,31.948826,-83.457213,66024,NA,NA,NA,13,NA
"Rockmart","GA",NA,34.009943,-85.049654,66276,NA,NA,NA,13,NA
"Rocky Ford","GA",NA,32.663359,-81.829014,66444,NA,NA,NA,13,NA
"Roopville","GA",NA,33.456796,-85.132284,66696,NA,NA,NA,13,NA
"Rossville","GA",NA,34.974229,-85.289145,67256,NA,NA,NA,13,NA
"Roswell","GA",NA,34.03742,-84.35601,67284,NA,NA,NA,13,NA
"Royston","GA",NA,34.285458,-83.109375,67452,NA,NA,NA,13,NA
"Russell","GA",NA,33.975255,-83.695787,67676,NA,NA,NA,13,NA
"Rutledge","GA",NA,33.626539,-83.61162,67760,NA,NA,NA,13,NA
"St. Simons","GA",NA,31.176779,-81.384458,68068,NA,NA,NA,13,NA
"Sale City","GA",NA,31.262788,-84.022282,68096,NA,NA,NA,13,NA
"Sandersville","GA",NA,32.983281,-82.812698,68208,NA,NA,NA,13,NA
"Santa Claus","GA",NA,32.171657,-82.329876,68600,NA,NA,NA,13,NA
"Sardis","GA",NA,32.972972,-81.760354,68740,NA,NA,NA,13,NA
"Sasser","GA",NA,31.719117,-84.347864,68796,NA,NA,NA,13,NA
"Scotland","GA",NA,32.047407,-82.818723,69336,NA,NA,NA,13,NA
"Scottdale","GA",NA,33.794451,-84.263182,69392,NA,NA,NA,13,NA
"Screven","GA",NA,31.483843,-82.017072,69448,NA,NA,NA,13,NA
"Senoia","GA",NA,33.311565,-84.55253,69672,NA,NA,NA,13,NA
"Shady Dale","GA",NA,33.400364,-83.589092,69784,NA,NA,NA,13,NA
"Shannon","GA",NA,34.339889,-85.086331,69868,NA,NA,NA,13,NA
"Sharon","GA",NA,33.55911,-82.795328,69896,NA,NA,NA,13,NA
"Sharpsburg","GA",NA,33.341349,-84.647406,69980,NA,NA,NA,13,NA
"Shellman","GA",NA,31.756292,-84.615721,70120,NA,NA,NA,13,NA
"Shiloh","GA",NA,32.812422,-84.697844,70428,NA,NA,NA,13,NA
"Siloam","GA",NA,33.5365,-83.082374,70932,NA,NA,NA,13,NA
"Skidaway Island","GA",NA,31.934618,-81.047188,71184,NA,NA,NA,13,NA
"Sky Valley","GA",NA,34.98328,-83.332171,71282,NA,NA,NA,13,NA
"Smithville","GA",NA,31.901906,-84.255426,71464,NA,NA,NA,13,NA
"Smyrna","GA",NA,33.867481,-84.516894,71492,NA,NA,NA,13,NA
"Snellville","GA",NA,33.858333,-84.008618,71604,NA,NA,NA,13,NA
"Social Circle","GA",NA,33.658541,-83.718023,71660,NA,NA,NA,13,NA
"Soperton","GA",NA,32.376587,-82.592211,71772,NA,NA,NA,13,NA
"South Augusta","GA",NA,33.417768,-82.048288,71870,NA,NA,NA,13,NA
"Sparks","GA",NA,31.167589,-83.439952,72556,NA,NA,NA,13,NA
"Sparta","GA",NA,33.277125,-82.971598,72584,NA,NA,NA,13,NA
"Springfield","GA",NA,32.366629,-81.308642,72780,NA,NA,NA,13,NA
"Stapleton","GA",NA,33.216202,-82.467013,73004,NA,NA,NA,13,NA
"Statham","GA",NA,33.965384,-83.596823,73312,NA,NA,NA,13,NA
"Stillmore","GA",NA,32.441006,-82.214792,73620,NA,NA,NA,13,NA
"Stockbridge","GA",NA,33.5458,-84.242949,73704,NA,NA,NA,13,NA
"Stone Mountain","GA",NA,33.802833,-84.171666,73816,NA,NA,NA,13,NA
"Sugar Hill","GA",NA,34.099271,-84.040001,74180,NA,NA,NA,13,NA
"Summertown","GA",NA,32.746374,-82.276336,74348,NA,NA,NA,13,NA
"Sumner","GA",NA,31.51216,-83.739991,74432,NA,NA,NA,13,NA
"Sunny Side","GA",NA,33.341611,-84.290331,74572,NA,NA,NA,13,NA
"Sunnyside","GA",NA,31.239229,-82.342115,74628,NA,NA,NA,13,NA
"Surrency","GA",NA,31.721782,-82.198275,74852,NA,NA,NA,13,NA
"Suwanee","GA",NA,34.051153,-84.070734,74936,NA,NA,NA,13,NA
"Swainsboro","GA",NA,32.590121,-82.336143,74964,NA,NA,NA,13,NA
"Sycamore","GA",NA,31.67024,-83.635072,75104,NA,NA,NA,13,NA
"Sylvania","GA",NA,32.750995,-81.63795,75160,NA,NA,NA,13,NA
"Sylvester","GA",NA,31.528556,-83.83648,75188,NA,NA,NA,13,NA
"Talbotton","GA",NA,32.677289,-84.540867,75244,NA,NA,NA,13,NA
"Talking Rock","GA",NA,34.509468,-84.505248,75272,NA,NA,NA,13,NA
"Tallapoosa","GA",NA,33.752476,-85.294907,75300,NA,NA,NA,13,NA
"Tallulah Falls","GA",NA,34.723946,-83.382488,75328,NA,NA,NA,13,NA
"Talmo","GA",NA,34.183945,-83.717964,75412,NA,NA,NA,13,NA
"Tarrytown village","GA",NA,32.31889,-82.559706,75496,NA,NA,NA,13,NA
"Taylorsville","GA",NA,34.085785,-84.988191,75664,NA,NA,NA,13,NA
"Temple","GA",NA,33.734561,-85.031482,75832,NA,NA,NA,13,NA
"Tennille","GA",NA,32.936199,-82.81128,75888,NA,NA,NA,13,NA
"The Rock","GA",NA,32.963747,-84.242125,76112,NA,NA,NA,13,NA
"Thomson","GA",NA,33.466098,-82.500003,76280,NA,NA,NA,13,NA
"Thunderbolt","GA",NA,32.03408,-81.049995,76364,NA,NA,NA,13,NA
"Tiger","GA",NA,34.845465,-83.433403,76504,NA,NA,NA,13,NA
"Tignall","GA",NA,33.866861,-82.742424,76532,NA,NA,NA,13,NA
"Toomsboro","GA",NA,32.822141,-83.081051,76952,NA,NA,NA,13,NA
"Trenton","GA",NA,34.874892,-85.509544,77372,NA,NA,NA,13,NA
"Trion","GA",NA,34.549126,-85.310596,77540,NA,NA,NA,13,NA
"Tucker","GA",NA,33.8546,-84.223077,77652,NA,NA,NA,13,NA
"Tunnel Hill","GA",NA,34.84584,-85.04299,77736,NA,NA,NA,13,NA
"Turin","GA",NA,33.32698,-84.63631,77764,NA,NA,NA,13,NA
"Twin City","GA",NA,32.584591,-82.1577,77988,NA,NA,NA,13,NA
"Tybee Island","GA",NA,32.010127,-80.856661,78036,NA,NA,NA,13,NA
"Tyrone","GA",NA,33.46795,-84.597016,78044,NA,NA,NA,13,NA
"Ty Ty","GA",NA,31.472033,-83.650395,78100,NA,NA,NA,13,NA
"Unadilla","GA",NA,32.257447,-83.736115,78156,NA,NA,NA,13,NA
"Union City","GA",NA,33.577183,-84.544158,78324,NA,NA,NA,13,NA
"Union Point","GA",NA,33.617188,-83.075923,78380,NA,NA,NA,13,NA
"Unionville","GA",NA,31.436258,-83.509226,78464,NA,NA,NA,13,NA
"Uvalda","GA",NA,32.036479,-82.508582,78744,NA,NA,NA,13,NA
"Varnell","GA",NA,34.901972,-84.97029,78996,NA,NA,NA,13,NA
"Vernonburg","GA",NA,31.96605,-81.120517,79164,NA,NA,NA,13,NA
"Vienna","GA",NA,32.089773,-83.791566,79444,NA,NA,NA,13,NA
"Villa Rica","GA",NA,33.732925,-84.922869,79528,NA,NA,NA,13,NA
"Vinings","GA",NA,33.861622,-84.46745,79612,NA,NA,NA,13,NA
"Waco","GA",NA,33.703049,-85.185066,79808,NA,NA,NA,13,NA
"Wadley","GA",NA,32.864639,-82.402727,79864,NA,NA,NA,13,NA
"Waleska","GA",NA,34.315752,-84.550095,79948,NA,NA,NA,13,NA
"Walnut Grove","GA",NA,33.74511,-83.854309,80228,NA,NA,NA,13,NA
"Walthourville","GA",NA,31.77505,-81.628046,80256,NA,NA,NA,13,NA
"Warm Springs","GA",NA,32.889128,-84.677602,80480,NA,NA,NA,13,NA
"Warrenton","GA",NA,33.406479,-82.66554,80592,NA,NA,NA,13,NA
"Warwick","GA",NA,31.829847,-83.920365,80676,NA,NA,NA,13,NA
"Washington","GA",NA,33.735506,-82.743969,80704,NA,NA,NA,13,NA
"Watkinsville","GA",NA,33.861887,-83.407595,80788,NA,NA,NA,13,NA
"Waverly Hall","GA",NA,32.684022,-84.738164,80844,NA,NA,NA,13,NA
"Waynesboro","GA",NA,33.090029,-82.013696,80984,NA,NA,NA,13,NA
"West Augusta","GA",NA,33.48675,-82.058443,81390,NA,NA,NA,13,NA
"Weston","GA",NA,31.976979,-84.612324,82076,NA,NA,NA,13,NA
"West Point","GA",NA,32.878614,-85.167863,82132,NA,NA,NA,13,NA
"Westside","GA",NA,34.271483,-83.845731,82244,NA,NA,NA,13,NA
"Whigham","GA",NA,30.88365,-84.324581,82412,NA,NA,NA,13,NA
"White","GA",NA,34.282447,-84.74766,82468,NA,NA,NA,13,NA
"Whitemarsh Island","GA",NA,32.028651,-81.016965,82636,NA,NA,NA,13,NA
"White Plains","GA",NA,33.472598,-83.037615,82692,NA,NA,NA,13,NA
"Whitesburg","GA",NA,33.493322,-84.913553,82720,NA,NA,NA,13,NA
"Willacoochee","GA",NA,31.340153,-83.04617,82972,NA,NA,NA,13,NA
"Williamson","GA",NA,33.182138,-84.363144,83084,NA,NA,NA,13,NA
"Wilmington Island","GA",NA,32.003451,-80.973872,83168,NA,NA,NA,13,NA
"Winder","GA",NA,33.992013,-83.722172,83420,NA,NA,NA,13,NA
"Winterville","GA",NA,33.966606,-83.281792,83728,NA,NA,NA,13,NA
"Woodbine","GA",NA,30.959077,-81.721653,83868,NA,NA,NA,13,NA
"Woodbury","GA",NA,32.983323,-84.582771,83896,NA,NA,NA,13,NA
"Woodland","GA",NA,32.787461,-84.561096,83952,NA,NA,NA,13,NA
"Woodstock","GA",NA,34.101467,-84.51444,84176,NA,NA,NA,13,NA
"Woodville","GA",NA,33.674096,-83.106664,84260,NA,NA,NA,13,NA
"Woolsey","GA",NA,33.361322,-84.412031,84288,NA,NA,NA,13,NA
"Wrens","GA",NA,33.206487,-82.387325,84456,NA,NA,NA,13,NA
"Wrightsville","GA",NA,32.724965,-82.72043,84512,NA,NA,NA,13,NA
"Yatesville","GA",NA,32.913164,-84.142653,84708,NA,NA,NA,13,NA
"Young Harris","GA",NA,34.933104,-83.848142,84960,NA,NA,NA,13,NA
"Zebulon","GA",NA,33.100439,-84.342213,85128,NA,NA,NA,13,NA
"Hilo","HI","5      Hawaii",19.696151,-155.087501,14650,1,25900,NA,15,"Hilo, HI"
"Honolulu","HI","Honolulu",21.31725,-157.804233,17000,3,26180,NA,15,"Honolulu, HI"
"Kahului","HI","Maui",20.873837,-156.459344,22700,9,27980,NA,15,"Kahului-Wailuku, HI"
"Wailuku","HI","Maui",20.888525,-156.506775,77450,9,27980,NA,15,"Kahului-Wailuku, HI"
"Kapaa","HI","Kauai",22.097313,-159.353978,28850,7,28180,NA,15,"Kapaa, HI"
"Ahuimanu","HI",NA,21.441237,-157.836518,400,NA,NA,NA,15,NA
"Aiea","HI",NA,21.38845,-157.927831,550,NA,NA,NA,15,NA
"Aliamanu","HI",NA,21.364854,-157.914388,1925,NA,NA,NA,15,NA
"Anahola","HI",NA,22.147165,-159.31783,2200,NA,NA,NA,15,NA
"Barbers Point Housing","HI",NA,21.32455,-158.083156,2500,NA,NA,NA,15,NA
"Captain Cook","HI",NA,19.501102,-155.903417,3850,NA,NA,NA,15,NA
"Eleele","HI",NA,21.910489,-159.58433,7000,NA,NA,NA,15,NA
"Ewa Beach","HI",NA,21.31615,-158.011805,7450,NA,NA,NA,15,NA
"Ewa Gentry","HI",NA,21.34415,-158.030775,7470,NA,NA,NA,15,NA
"Ewa Villages","HI",NA,21.34545,-158.040879,7485,NA,NA,NA,15,NA
"Fort Shafter","HI",NA,21.3536,-157.874203,8350,NA,NA,NA,15,NA
"Haiku-Pauwela","HI",NA,20.921381,-156.304319,9260,NA,NA,NA,15,NA
"Halaula","HI",NA,20.23198,-155.783446,9700,NA,NA,NA,15,NA
"Halawa","HI",NA,21.37945,-157.92158,10150,NA,NA,NA,15,NA
"Haleiwa","HI",NA,21.595476,-158.108837,10750,NA,NA,NA,15,NA
"Haliimaile","HI",NA,20.876254,-156.348277,10900,NA,NA,NA,15,NA
"Hana","HI",NA,20.770017,-155.994185,11350,NA,NA,NA,15,NA
"Hanalei","HI",NA,22.208978,-159.501701,11500,NA,NA,NA,15,NA
"Hanamaulu","HI",NA,21.998151,-159.352431,11650,NA,NA,NA,15,NA
"Hanapepe","HI",NA,21.916318,-159.590432,11800,NA,NA,NA,15,NA
"Hauula","HI",NA,21.590639,-157.923293,12400,NA,NA,NA,15,NA
"Hawaiian Beaches","HI",NA,19.543004,-154.915722,12500,NA,NA,NA,15,NA
"Hawaiian Ocean View","HI",NA,19.068727,-155.764978,12530,NA,NA,NA,15,NA
"Hawaiian Paradise Park CD","HI",NA,19.593256,-154.973125,12600,NA,NA,NA,15,NA
"Hawi","HI",NA,20.242845,-155.834185,13600,NA,NA,NA,15,NA
"Heeia","HI",NA,21.428,-157.817183,13900,NA,NA,NA,15,NA
"Hickam Housing","HI",NA,21.341267,-157.961371,14200,NA,NA,NA,15,NA
"Holualoa","HI",NA,19.635891,-155.929223,15700,NA,NA,NA,15,NA
"Honalo","HI",NA,19.570685,-155.907667,16000,NA,NA,NA,15,NA
"Honaunau-Napoopoo","HI",NA,19.452742,-155.880959,16160,NA,NA,NA,15,NA
"Honokaa","HI",NA,20.077056,-155.467439,16450,NA,NA,NA,15,NA
"Honomu","HI",NA,19.872718,-155.114899,17450,NA,NA,NA,15,NA
"Iroquois Point","HI",NA,21.325329,-157.981333,19100,NA,NA,NA,15,NA
"Kaaawa","HI",NA,21.557376,-157.857206,19550,NA,NA,NA,15,NA
"Kaanapali","HI",NA,20.933598,-156.683469,20000,NA,NA,NA,15,NA
"Kahaluu","HI",NA,21.461986,-157.83483,21200,NA,NA,NA,15,NA
"Kahaluu-Keauhou","HI",NA,19.575554,-155.960519,21230,NA,NA,NA,15,NA
"Kahuku","HI",NA,21.682228,-157.946296,22250,NA,NA,NA,15,NA
"Kailua","HI",NA,19.664237,-155.964037,23000,NA,NA,NA,15,NA
"Kailua","HI",NA,21.4016,-157.738455,23150,NA,NA,NA,15,NA
"Kalaheo","HI",NA,21.920807,-159.526719,24950,NA,NA,NA,15,NA
"Kalaoa","HI",NA,19.72565,-156.018605,25550,NA,NA,NA,15,NA
"Kalihiwai","HI",NA,22.219418,-159.421522,26750,NA,NA,NA,15,NA
"Kaneohe","HI",NA,21.4111,-157.792453,28250,NA,NA,NA,15,NA
"Kaneohe Station","HI",NA,21.45005,-157.751644,28425,NA,NA,NA,15,NA
"Kapaau","HI",NA,20.230666,-155.810858,29000,NA,NA,NA,15,NA
"Kapalua","HI",NA,20.999664,-156.658126,29725,NA,NA,NA,15,NA
"Kaumakani","HI",NA,21.922135,-159.628085,30650,NA,NA,NA,15,NA
"Kaunakakai","HI",NA,21.088593,-157.01269,31100,NA,NA,NA,15,NA
"Kawela Bay","HI",NA,21.70323,-158.009886,32700,NA,NA,NA,15,NA
"Keaau","HI",NA,19.619226,-155.039674,32900,NA,NA,NA,15,NA
"Kealakekua","HI",NA,19.540023,-155.882395,33950,NA,NA,NA,15,NA
"Kekaha","HI",NA,21.972283,-159.717815,35600,NA,NA,NA,15,NA
"Kihei","HI",NA,20.763794,-156.453242,36500,NA,NA,NA,15,NA
"Kilauea","HI",NA,22.211103,-159.409609,36650,NA,NA,NA,15,NA
"Koloa","HI",NA,21.906811,-159.464254,39200,NA,NA,NA,15,NA
"Kualapuu","HI",NA,21.159996,-157.058374,39500,NA,NA,NA,15,NA
"Kukuihaele","HI",NA,20.12549,-155.570697,41000,NA,NA,NA,15,NA
"Kurtistown","HI",NA,19.589112,-155.071063,42800,NA,NA,NA,15,NA
"Lahaina","HI",NA,20.891278,-156.674264,42950,NA,NA,NA,15,NA
"Laie","HI",NA,21.649067,-157.925454,43250,NA,NA,NA,15,NA
"Lanai City","HI",NA,20.832701,-156.926533,43700,NA,NA,NA,15,NA
"Laupahoehoe","HI",NA,19.978529,-155.240079,44150,NA,NA,NA,15,NA
"Lawai","HI",NA,21.924943,-159.504739,44450,NA,NA,NA,15,NA
"Lihue","HI",NA,21.975107,-159.354424,45200,NA,NA,NA,15,NA
"Maalaea","HI",NA,20.799968,-156.494404,46400,NA,NA,NA,15,NA
"Maili","HI",NA,21.418733,-158.18042,47300,NA,NA,NA,15,NA
"Makaha","HI",NA,21.468274,-158.215062,47450,NA,NA,NA,15,NA
"Makaha Valley","HI",NA,21.48235,-158.203782,47470,NA,NA,NA,15,NA
"Makakilo City","HI",NA,21.358558,-158.088427,47750,NA,NA,NA,15,NA
"Makawao","HI",NA,20.857539,-156.325011,48050,NA,NA,NA,15,NA
"Maunaloa","HI",NA,21.136455,-157.213884,50150,NA,NA,NA,15,NA
"Maunawili","HI",NA,21.3724,-157.765766,50750,NA,NA,NA,15,NA
"Mililani Town","HI",NA,21.448972,-158.018162,51050,NA,NA,NA,15,NA
"Mokuleia","HI",NA,21.582216,-158.178807,52550,NA,NA,NA,15,NA
"Mountain View","HI",NA,19.52066,-155.149245,53300,NA,NA,NA,15,NA
"Naalehu","HI",NA,19.077182,-155.575282,53600,NA,NA,NA,15,NA
"Nanakuli","HI",NA,21.3919,-158.156452,53900,NA,NA,NA,15,NA
"Napili-Honokowai","HI",NA,20.971623,-156.66963,54050,NA,NA,NA,15,NA
"Omao","HI",NA,21.925077,-159.486181,57800,NA,NA,NA,15,NA
"Paauilo","HI",NA,20.043372,-155.371742,59300,NA,NA,NA,15,NA
"Pahala","HI",NA,19.20325,-155.482409,59750,NA,NA,NA,15,NA
"Pahoa","HI",NA,19.498664,-154.948882,59900,NA,NA,NA,15,NA
"Paia","HI",NA,20.911731,-156.370982,60200,NA,NA,NA,15,NA
"Pakala Village","HI",NA,21.945001,-159.648673,60350,NA,NA,NA,15,NA
"Papaikou","HI",NA,19.794022,-155.096531,61550,NA,NA,NA,15,NA
"Paukaa","HI",NA,19.764369,-155.098569,61700,NA,NA,NA,15,NA
"Pearl City","HI",NA,21.404667,-157.969056,62600,NA,NA,NA,15,NA
"Pepeekeo","HI",NA,19.834682,-155.108823,63650,NA,NA,NA,15,NA
"Poipu","HI",NA,21.88142,-159.462403,64550,NA,NA,NA,15,NA
"Princeville","HI",NA,22.223513,-159.485392,65075,NA,NA,NA,15,NA
"Puako","HI",NA,19.944758,-155.871074,65150,NA,NA,NA,15,NA
"Puhi","HI",NA,21.968793,-159.399556,65750,NA,NA,NA,15,NA
"Pukalani","HI",NA,20.836879,-156.341033,65900,NA,NA,NA,15,NA
"Punaluu","HI",NA,21.5926,-157.896576,66500,NA,NA,NA,15,NA
"Pupukea","HI",NA,21.664295,-158.053492,66800,NA,NA,NA,15,NA
"Schofield Barracks","HI",NA,21.496344,-158.064555,69050,NA,NA,NA,15,NA
"Village Park","HI",NA,21.39815,-158.030187,72255,NA,NA,NA,15,NA
"Volcano","HI",NA,19.497664,-155.237292,72350,NA,NA,NA,15,NA
"Wahiawa","HI",NA,21.5029,-158.022129,72650,NA,NA,NA,15,NA
"Waialua","HI",NA,21.5776,-158.128521,74000,NA,NA,NA,15,NA
"Waianae","HI",NA,21.4494,-158.18401,74450,NA,NA,NA,15,NA
"Waihee-Waiehue","HI",NA,20.926241,-156.509572,75510,NA,NA,NA,15,NA
"Waikane","HI",NA,21.501379,-157.875226,75800,NA,NA,NA,15,NA
"Waikapu","HI",NA,20.839542,-156.533886,75950,NA,NA,NA,15,NA
"Waikoloa Village","HI",NA,19.93238,-155.827678,76600,NA,NA,NA,15,NA
"Wailea-Makena","HI",NA,20.665356,-156.433127,76935,NA,NA,NA,15,NA
"Wailua","HI",NA,22.057933,-159.340675,77000,NA,NA,NA,15,NA
"Wailua Homesteads","HI",NA,22.065682,-159.379603,77150,NA,NA,NA,15,NA
"Waimalu","HI",NA,21.404659,-157.943243,77750,NA,NA,NA,15,NA
"Waimanalo","HI",NA,21.347617,-157.724982,78050,NA,NA,NA,15,NA
"Waimanalo Beach","HI",NA,21.329967,-157.690232,78200,NA,NA,NA,15,NA
"Waimea","HI",NA,20.016551,-155.636608,78500,NA,NA,NA,15,NA
"Waimea","HI",NA,21.962076,-159.674993,78800,NA,NA,NA,15,NA
"Wainaku","HI",NA,19.747258,-155.100954,78950,NA,NA,NA,15,NA
"Waipahu","HI",NA,21.3906,-158.012708,79700,NA,NA,NA,15,NA
"Waipio","HI",NA,21.418307,-158.000602,79860,NA,NA,NA,15,NA
"Waipio Acres","HI",NA,21.474163,-158.02013,80000,NA,NA,NA,15,NA
"Wheeler AFB","HI",NA,21.481945,-158.041423,80600,NA,NA,NA,15,NA
"Whitmore Village","HI",NA,21.514185,-158.029166,80900,NA,NA,NA,15,NA
"Blackfoot","ID","Bingham",43.193985,-112.344922,7840,11,13940,292,16,"Blackfoot, ID"
"Boise City","ID","Boise",43.606651,-116.2261,8830,15,14260,NA,16,"Boise City-Nampa, ID"
"Boise City","ID","Owyhee",43.606651,-116.2261,8830,73,14260,NA,16,"Boise City-Nampa, ID"
"Boise City","ID","Ada",43.606651,-116.2261,8830,1,14260,NA,16,"Boise City-Nampa, ID"
"Boise City","ID","Canyon",43.606651,-116.2261,8830,27,14260,NA,16,"Boise City-Nampa, ID"
"Boise City","ID","Gem",43.606651,-116.2261,8830,45,14260,NA,16,"Boise City-Nampa, ID"
"Nampa","ID","Boise",43.579968,-116.563964,56260,15,14260,NA,16,"Boise City-Nampa, ID"
"Nampa","ID","Owyhee",43.579968,-116.563964,56260,73,14260,NA,16,"Boise City-Nampa, ID"
"Nampa","ID","Ada",43.579968,-116.563964,56260,1,14260,NA,16,"Boise City-Nampa, ID"
"Nampa","ID","Canyon",43.579968,-116.563964,56260,27,14260,NA,16,"Boise City-Nampa, ID"
"Nampa","ID","Gem",43.579968,-116.563964,56260,45,14260,NA,16,"Boise City-Nampa, ID"
"Burley","ID","Cassia",42.538855,-113.787891,11260,31,15420,NA,16,"Burley, ID"
"Burley","ID","Minidoka",42.538855,-113.787891,11260,67,15420,NA,16,"Burley, ID"
"Coeur d'Alene","ID","Kootenai",47.697788,-116.784816,16750,55,17660,NA,16,"Coeur d'Alene, ID"
