fips_state,fips_county,mcd,name,acs_state,puma
28,149,,Warren County,028,01600
28,151,,Washington County,028,00600
28,153,,Wayne County,028,01800
28,155,,Webster County,028,00800
28,157,,Wilkinson County,028,02000
28,159,,Winston County,028,00900
28,161,,Yalobusha County,028,00800
28,163,,Yazoo County,028,01600
29,001,,Adair County,029,00300
29,003,,Andrew County,029,00200
29,005,,Atchison County,029,00100
29,007,,Audrain County,029,00500
29,009,,Barry County,029,02600
29,011,,Barton County,029,01200
29,013,,Bates County,029,01200
29,015,,Benton County,029,01200
29,017,,Bollinger County,029,02000
29,019,,Boone County,029,00600
29,021,,Buchanan County,029,00200
29,023,,Butler County,029,02200
29,025,,Caldwell County,029,00100
29,027,,Callaway County,029,00500
29,029,,Camden County,029,01300
29,031,,Cape Girardeau County,029,02000
29,033,,Carroll County,029,00700
29,035,,Carter County,029,02200
29,037,,Cass County,029,00890
29,039,,Cedar County,029,01200
29,041,,Chariton County,029,00700
29,043,,Christian County,029,02490
29,045,,Clark County,029,00300
29,047,,Clay County,029,00890
29,049,,Clinton County,029,00890
29,051,,Cole County,029,00500
29,053,,Cooper County,029,00500
29,055,,Crawford County,029,01400
29,057,,Dade County,029,02600
29,059,,Dallas County,029,01200
29,061,,Daviess County,029,00100
29,063,,DeKalb County,029,00100
29,065,,Dent County,029,01400
29,067,,Douglas County,029,02300
29,069,,Dunklin County,029,02100
29,071,,Franklin County,029,01500
29,073,,Gasconade County,029,01400
29,075,,Gentry County,029,00100
29,077,,Greene County,029,02490
29,079,,Grundy County,029,00100
29,081,,Harrison County,029,00100
29,083,,Henry County,029,01200
29,085,,Hickory County,029,01200
29,087,,Holt County,029,00100
29,089,,Howard County,029,00500
29,091,,Howell County,029,02300
29,093,,Iron County,029,02000
29,095,,Jackson County,029,00890
29,097,,Jasper County,029,02700
29,099,,Jefferson County,029,01900
29,101,,Johnson County,029,00700
29,103,,Knox County,029,00300
29,105,,Laclede County,029,01300
29,107,,Lafayette County,029,00890
29,109,,Lawrence County,029,02600
29,111,,Lewis County,029,00300
29,113,,Lincoln County,029,01500
29,115,,Linn County,029,00300
29,117,,Livingston County,029,00100
29,119,,McDonald County,029,02600
29,121,,Macon County,029,00300
29,123,,Madison County,029,02000
29,125,,Maries County,029,01400
29,127,,Marion County,029,00400
29,129,,Mercer County,029,00100
29,131,,Miller County,029,01300
29,133,,Mississippi County,029,02100
29,135,,Moniteau County,029,00500
29,137,,Monroe County,029,00400
29,139,,Montgomery County,029,00400
29,141,,Morgan County,029,01300
29,143,,New Madrid County,029,02100
29,145,,Newton County,029,02700
29,147,,Nodaway County,029,00100
29,149,,Oregon County,029,02300
29,151,,Osage County,029,01400
29,153,,Ozark County,029,02300
29,155,,Pemiscot County,029,02100
29,157,,Perry County,029,02000
29,159,,Pettis County,029,00700
29,161,,Phelps County,029,01400
29,163,,Pike County,029,00400
29,165,,Platte County,029,00890
29,167,,Polk County,029,01200
29,169,,Pulaski County,029,01300
29,171,,Putnam County,029,00300
29,173,,Ralls County,029,00400
29,175,,Randolph County,029,00400
29,177,,Ray County,029,00890
29,179,,Reynolds County,029,02200
29,181,,Ripley County,029,02200
29,183,,St. Charles County,029,01600
29,185,,St. Clair County,029,01200
29,186,,Ste. Genevieve County,029,02000
29,187,,St. Francois County,029,02000
29,189,,St. Louis County,029,01700
29,195,,Saline County,029,00700
29,197,,Schuyler County,029,00300
29,199,,Scotland County,029,00300
29,201,,Scott County,029,02100
29,203,,Shannon County,029,02300
29,205,,Shelby County,029,00300
29,207,,Stoddard County,029,02200
29,209,,Stone County,029,02600
29,211,,Sullivan County,029,00300
29,213,,Taney County,029,02600
29,215,,Texas County,029,02300
29,217,,Vernon County,029,01200
29,219,,Warren County,029,01500
29,221,,Washington County,029,01400
29,223,,Wayne County,029,02200
29,225,,Webster County,029,02490
29,227,,Worth County,029,00100
29,229,,Wright County,029,02300
29,510,,St. Louis city,029,01800
30,001,,Beaverhead County,030,00500
30,003,,Big Horn County,030,00300
30,005,,Blaine County,030,00200
30,007,,Broadwater County,030,00600
30,009,,Carbon County,030,00300
30,011,,Carter County,030,00300
30,013,,Cascade County,030,00200
30,015,,Chouteau County,030,00200
30,017,,Custer County,030,00300
30,019,,Daniels County,030,00300
30,021,,Dawson County,030,00300
30,023,,Deer Lodge County,030,00600
30,025,,Fallon County,030,00300
30,027,,Fergus County,030,00300
30,029,,Flathead County,030,00100
30,031,,Gallatin County,030,00500
30,033,,Garfield County,030,00300
30,035,,Glacier County,030,00200
30,037,,Golden Valley County,030,00300
30,039,,Granite County,030,00600
30,041,,Hill County,030,00200
30,043,,Jefferson County,030,00600
30,045,,Judith Basin County,030,00200
30,047,,Lake County,030,00100
30,049,,Lewis and Clark County,030,00600
30,051,,Liberty County,030,00200
30,053,,Lincoln County,030,00100
30,055,,McCone County,030,00300
30,057,,Madison County,030,00500
30,059,,Meagher County,030,00500
30,061,,Mineral County,030,00700
30,063,,Missoula County,030,00700
30,065,,Musselshell County,030,00300
30,067,,Park County,030,00500
30,069,,Petroleum County,030,00300
30,071,,Phillips County,030,00300
30,073,,Pondera County,030,00200
30,075,,Powder River County,030,00300
30,077,,Powell County,030,00600
30,079,,Prairie County,030,00300
30,081,,Ravalli County,030,00700
30,083,,Richland County,030,00300
30,085,,Roosevelt County,030,00300
30,087,,Rosebud County,030,00300
30,089,,Sanders County,030,00100
30,091,,Sheridan County,030,00300
30,093,,Silver Bow County,030,00600
30,095,,Stillwater County,030,00300
30,097,,Sweet Grass County,030,00300
30,099,,Teton County,030,00200
30,101,,Toole County,030,00200
30,103,,Treasure County,030,00300
30,105,,Valley County,030,00300
30,107,,Wheatland County,030,00300
30,109,,Wibaux County,030,00300
30,111,,Yellowstone County,030,00400
31,001,,Adams County,031,00500
31,003,,Antelope County,031,00200
31,005,,Arthur County,031,00400
31,007,,Banner County,031,00100
31,009,,Blaine County,031,00300
31,011,,Boone County,031,00200
31,013,,Box Butte County,031,00100
31,015,,Boyd County,031,00100
31,017,,Brown County,031,00100
31,019,,Buffalo County,031,00500
31,021,,Burt County,031,00200
31,023,,Butler County,031,00600
31,025,,Cass County,031,00700
31,027,,Cedar County,031,00200
31,029,,Chase County,031,00400
31,031,,Cherry County,031,00100
31,033,,Cheyenne County,031,00100
31,035,,Clay County,031,00500
31,037,,Colfax County,031,00200
31,039,,Cuming County,031,00200
31,041,,Custer County,031,00300
31,043,,Dakota County,031,00200
31,045,,Dawes County,031,00100
31,047,,Dawson County,031,00400
31,049,,Deuel County,031,00100
31,051,,Dixon County,031,00200
31,053,,Dodge County,031,00700
31,055,,Douglas County,031,00900
31,057,,Dundy County,031,00400
31,059,,Fillmore County,031,00600
31,061,,Franklin County,031,00500
31,063,,Frontier County,031,00400
31,065,,Furnas County,031,00400
31,067,,Gage County,031,00600
31,069,,Garden County,031,00100
31,071,,Garfield County,031,00300
31,073,,Gosper County,031,00400
31,075,,Grant County,031,00400
31,077,,Greeley County,031,00300
31,079,,Hall County,031,00300
31,081,,Hamilton County,031,00300
31,083,,Harlan County,031,00500
31,085,,Hayes County,031,00400
31,087,,Hitchcock County,031,00400
31,089,,Holt County,031,00100
31,091,,Hooker County,031,00400
31,093,,Howard County,031,00300
31,095,,Jefferson County,031,00600
31,097,,Johnson County,031,00600
31,099,,Kearney County,031,00500
31,101,,Keith County,031,00400
31,103,,Keya Paha County,031,00100
31,105,,Kimball County,031,00100
31,107,,Knox County,031,00200
31,109,,Lancaster County,031,00800
31,111,,Lincoln County,031,00400
31,113,,Logan County,031,00400
31,115,,Loup County,031,00300
31,117,,McPherson County,031,00400
31,119,,Madison County,031,00200
31,121,,Merrick County,031,00300
31,123,,Morrill County,031,00100
31,125,,Nance County,031,00200
31,127,,Nemaha County,031,00600
31,129,,Nuckolls County,031,00500
31,131,,Otoe County,031,00600
31,133,,Pawnee County,031,00600
31,135,,Perkins County,031,00400
31,137,,Phelps County,031,00500
31,139,,Pierce County,031,00200
31,141,,Platte County,031,00200
31,143,,Polk County,031,00600
31,145,,Red Willow County,031,00400
31,147,,Richardson County,031,00600
31,149,,Rock County,031,00100
31,151,,Saline County,031,00600
31,153,,Sarpy County,031,00700
31,155,,Saunders County,031,00700
31,157,,Scotts Bluff County,031,00100
31,159,,Seward County,031,00600
31,161,,Sheridan County,031,00100
31,163,,Sherman County,031,00300
31,165,,Sioux County,031,00100
31,167,,Stanton County,031,00200
31,169,,Thayer County,031,00600
31,171,,Thomas County,031,00400
31,173,,Thurston County,031,00200
31,175,,Valley County,031,00300
31,177,,Washington County,031,00700
31,179,,Wayne County,031,00200
31,181,,Webster County,031,00500
31,183,,Wheeler County,031,00300
31,185,,York County,031,00600
32,001,,Churchill County,032,00300
32,003,,Clark County,032,00500
32,005,,Douglas County,032,00400
32,007,,Elko County,032,00300
32,009,,Esmeralda County,032,00300
32,011,,Eureka County,032,00300
32,013,,Humboldt County,032,00300
32,015,,Lander County,032,00300
32,017,,Lincoln County,032,00300
32,019,,Lyon County,032,00400
32,021,,Mineral County,032,00300
32,023,,Nye County,032,00300
32,027,,Pershing County,032,00300
32,029,,Storey County,032,00400
32,031,,Washoe County,032,00190
32,033,,White Pine County,032,00300
32,510,,Carson City,032,00400
33,001,005,Alton town,033,00200
33,001,010,Barnstead town,033,00200
33,001,015,Belmont town,033,00200
33,001,020,Center Harbor town,033,00200
33,001,025,Gilford town,033,00200
33,001,030,Gilmanton town,033,00200
33,001,035,Laconia city,033,00200
33,001,040,Meredith town,033,00200
33,001,045,New Hampton town,033,00200
33,001,050,Sanbornton town,033,00200
33,001,055,Tilton town,033,00200
33,003,005,Albany town,033,00200
33,003,010,Bartlett town,033,00200
33,003,015,Brookfield town,033,00200
33,003,020,Chatham town,033,00200
33,003,025,Conway town,033,00200
33,003,030,Eaton town,033,00200
33,003,035,Effingham town,033,00200
33,003,040,Freedom town,033,00200
33,003,045,Hale's location,033,00200
33,003,050,Hart's Location town,033,00200
33,003,055,Jackson town,033,00200
33,003,060,Madison town,033,00200
33,003,065,Moultonborough town,033,00200
33,003,070,Ossipee town,033,00200
33,003,075,Sandwich town,033,00200
33,003,080,Tamworth town,033,00200
33,003,085,Tuftonboro town,033,00200
33,003,090,Wakefield town,033,00200
33,003,095,Wolfeboro town,033,00200
33,005,005,Alstead town,033,00500
33,005,010,Chesterfield town,033,00500
33,005,015,Dublin town,033,00500
33,005,020,Fitzwilliam town,033,00500
33,005,025,Gilsum town,033,00500
33,005,030,Harrisville town,033,00500
33,005,035,Hinsdale town,033,00500
33,005,040,Jaffrey town,033,00500
33,005,045,Keene city,033,00500
33,005,050,Marlborough town,033,00500
33,005,055,Marlow town,033,00500
33,005,060,Nelson town,033,00500
33,005,065,Richmond town,033,00500
33,005,070,Rindge town,033,00500
33,005,075,Roxbury town,033,00500
33,005,080,Stoddard town,033,00500
33,005,085,Sullivan town,033,00500
33,005,090,Surry town,033,00500
33,005,095,Swanzey town,033,00500
33,005,100,Troy town,033,00500
33,005,105,Walpole town,033,00500
33,005,110,Westmoreland town,033,00500
33,005,115,Winchester town,033,00500
33,007,005,Atkinson and Gilmanton Academy grant,033,00100
33,007,010,Beans grant,033,00100
33,007,015,Beans purchase,033,00100
33,007,020,Berlin city,033,00100
33,007,025,Cambridge township,033,00100
33,007,030,Carroll town,033,00100
33,007,035,Chandlers purchase,033,00100
33,007,040,Clarksville town,033,00100
33,007,045,Colebrook town,033,00100
33,007,050,Columbia town,033,00100
33,007,055,Crawfords purchase,033,00100
33,007,060,Cutts grant,033,00100
33,007,065,Dalton town,033,00100
33,007,070,Dixs grant,033,00100
33,007,075,Dixville township,033,00100
33,007,080,Dummer town,033,00100
33,007,085,Errol town,033,00100
33,007,090,Ervings location,033,00100
33,007,095,Gorham town,033,00100
33,007,100,Greens grant,033,00100
33,007,105,Hadleys purchase,033,00100
33,007,110,Jefferson town,033,00100
33,007,115,Kilkenny township,033,00100
33,007,120,Lancaster town,033,00100
33,007,125,Low and Burbanks grant,033,00100
33,007,130,Martins location,033,00100
33,007,135,Milan town,033,00100
33,007,140,Millsfield township,033,00100
33,007,145,Northumberland town,033,00100
33,007,150,Odell township,033,00100
33,007,155,Pinkhams grant,033,00100
33,007,160,Pittsburg town,033,00100
33,007,165,Randolph town,033,00100
33,007,170,Sargents purchase,033,00100
33,007,175,Second College grant,033,00100
33,007,180,Shelburne town,033,00100
33,007,185,Stark town,033,00100
33,007,190,Stewartstown town,033,00100
33,007,195,Stratford town,033,00100
33,007,200,Success township,033,00100
33,007,205,Thompson and Meserves purchase,033,00100
33,007,210,Wentworth location,033,00100
33,007,215,Whitefield town,033,00100
33,009,005,Alexandria town,033,00100
33,009,010,Ashland town,033,00100
33,009,015,Bath town,033,00100
33,009,020,Benton town,033,00100
33,009,025,Bethlehem town,033,00100
33,009,030,Bridgewater town,033,00100
33,009,035,Bristol town,033,00100
33,009,040,Campton town,033,00100
33,009,045,Canaan town,033,00100
33,009,050,Dorchester town,033,00100
33,009,055,Easton town,033,00100
33,009,060,Ellsworth town,033,00100
33,009,065,Enfield town,033,00100
33,009,070,Franconia town,033,00100
33,009,075,Grafton town,033,00100
33,009,080,Groton town,033,00100
33,009,085,Hanover town,033,00100
33,009,090,Haverhill town,033,00100
33,009,095,Hebron town,033,00100
33,009,100,Holderness town,033,00100
33,009,105,Landaff town,033,00100
33,009,110,Lebanon city,033,00100
33,009,115,Lincoln town,033,00100
33,009,120,Lisbon town,033,00100
33,009,125,Littleton town,033,00100
33,009,127,Livermore town,033,00100
33,009,130,Lyman town,033,00100
33,009,135,Lyme town,033,00100
33,009,140,Monroe town,033,00100
33,009,145,Orange town,033,00100
33,009,150,Orford town,033,00100
33,009,155,Piermont town,033,00100
33,009,160,Plymouth town,033,00100
33,009,165,Rumney town,033,00100
33,009,167,Sugar Hill town,033,00100
33,009,170,Thornton town,033,00100
33,009,175,Warren town,033,00100
33,009,181,Waterville Valley town,033,00100
33,009,185,Wentworth town,033,00100
33,009,190,Woodstock town,033,00100
33,011,005,Amherst town,033,00600
33,011,010,Antrim town,033,00600
33,011,015,Bedford town,033,00700
33,011,020,Bennington town,033,00600
33,011,025,Brookline town,033,00600
33,011,030,Deering town,033,00600
33,011,035,Francestown town,033,00600
33,011,040,Goffstown town,033,00700
33,011,045,Greenfield town,033,00600
33,011,050,Greenville town,033,00600
33,011,055,Hancock town,033,00600
33,011,060,Hillsborough town,033,00600
33,011,065,Hollis town,033,00600
33,011,070,Hudson town,033,00900
33,011,075,Litchfield town,033,00900
33,011,080,Lyndeborough town,033,00600
33,011,085,Manchester city,033,00800
33,011,090,Mason town,033,00600
33,011,095,Merrimack town,033,00600
33,011,100,Milford town,033,00600
33,011,105,Mont Vernon town,033,00600
33,011,110,Nashua city,033,00900
33,011,115,New Boston town,033,00600
33,011,120,New Ipswich town,033,00600
33,011,125,Pelham town,033,01000
33,011,130,Peterborough town,033,00600
33,011,135,Sharon town,033,00600
33,011,140,Temple town,033,00600
33,011,145,Weare town,033,00600
33,011,150,Wilton town,033,00600
33,011,155,Windsor town,033,00600
33,013,005,Allenstown town,033,00400
33,013,010,Andover town,033,00400
33,013,015,Boscawen town,033,00400
33,013,020,Bow town,033,00400
33,013,025,Bradford town,033,00400
33,013,030,Canterbury town,033,00400
33,013,035,Chichester town,033,00400
33,013,040,Concord city,033,00400
33,013,045,Danbury town,033,00400
33,013,050,Dunbarton town,033,00400
33,013,055,Epsom town,033,00400
33,013,060,Franklin city,033,00200
33,013,065,Henniker town,033,00400
33,013,070,Hill town,033,00400
33,013,075,Hooksett town,033,00400
33,013,080,Hopkinton town,033,00400
33,013,085,Loudon town,033,00400
33,013,090,Newbury town,033,00400
33,013,095,New London town,033,00400
33,013,100,Northfield town,033,00200
33,013,105,Pembroke town,033,00400
33,013,110,Pittsfield town,033,00400
33,013,115,Salisbury town,033,00400
33,013,120,Sutton town,033,00400
33,013,125,Warner town,033,00400
33,013,130,Webster town,033,00400
33,013,135,Wilmot town,033,00400
33,015,005,Atkinson town,033,01000
33,015,010,Auburn town,033,00700
33,015,015,Brentwood town,033,01100
33,015,020,Candia town,033,01000
33,015,025,Chester town,033,01000
33,015,030,Danville town,033,01000
33,015,035,Deerfield town,033,01000
33,015,040,Derry town,033,00700
33,015,045,East Kingston town,033,01100
33,015,050,Epping town,033,01100
33,015,055,Exeter town,033,01100
33,015,060,Fremont town,033,01000
33,015,065,Greenland town,033,01100
33,015,070,Hampstead town,033,01000
33,015,075,Hampton town,033,01100
33,015,080,Hampton Falls town,033,01100
33,015,085,Kensington town,033,01100
33,015,090,Kingston town,033,01100
33,015,095,Londonderry town,033,00700
33,015,100,New Castle town,033,01100
33,015,105,Newfields town,033,01100
33,015,110,Newington town,033,01100
33,015,115,Newmarket town,033,01100
33,015,120,Newton town,033,01100
33,015,125,North Hampton town,033,01100
33,015,130,Northwood town,033,01000
33,015,135,Nottingham town,033,01000
33,015,140,Plaistow town,033,01000
33,015,145,Portsmouth city,033,01100
33,015,150,Raymond town,033,01000
33,015,155,Rye town,033,01100
33,015,160,Salem town,033,01000
33,015,165,Sandown town,033,01000
33,015,170,Seabrook town,033,01100
33,015,175,South Hampton town,033,01100
33,015,180,Stratham town,033,01100
33,015,185,Windham town,033,00700
33,017,005,Barrington town,033,00300
33,017,010,Dover city,033,00300
33,017,015,Durham town,033,00300
33,017,020,Farmington town,033,00300
33,017,025,Lee town,033,00300
33,017,030,Madbury town,033,00300
33,017,035,Middleton town,033,00300
33,017,040,Milton town,033,00300
33,017,045,New Durham town,033,00300
33,017,050,Rochester city,033,00300
33,017,055,Rollinsford town,033,00300
33,017,060,Somersworth city,033,00300
33,017,065,Strafford town,033,00300
33,019,005,Acworth town,033,00500
33,019,010,Charlestown town,033,00500
33,019,015,Claremont city,033,00500
33,019,020,Cornish town,033,00500
33,019,025,Croydon town,033,00500
33,019,030,Goshen town,033,00500
33,019,035,Grantham town,033,00500
33,019,040,Langdon town,033,00500
33,019,045,Lempster town,033,00500
33,019,050,Newport town,033,00500
33,019,055,Plainfield town,033,00500
33,019,060,Springfield town,033,00500
33,019,065,Sunapee town,033,00500
33,019,070,Unity town,033,00500
33,019,075,Washington town,033,00500
34,001,,Atlantic County,034,00100
34,003,,Bergen County,034,00300
34,005,,Burlington County,034,02000
34,007,,Camden County,034,02100
34,009,,Cape May County,034,00200
34,011,,Cumberland County,034,02400
34,013,,Essex County,034,01390
34,015,,Gloucester County,034,02200
34,017,,Hudson County,034,00690
34,019,,Hunterdon County,034,00800
34,021,,Mercer County,034,02300
34,023,,Middlesex County,034,00900
34,025,,Monmouth County,034,01100
34,027,,Morris County,034,01500
34,029,,Ocean County,034,01200
34,031,,Passaic County,034,00490
34,033,,Salem County,034,02200
34,035,,Somerset County,034,01000
34,037,,Sussex County,034,01600
34,039,,Union County,034,01890
34,041,,Warren County,034,01700
35,001,,Bernalillo County,035,00600
35,003,,Catron County,035,00800
35,005,,Chaves County,035,01000
35,006,,Cibola County,035,00700
35,007,,Colfax County,035,00300
35,009,,Curry County,035,00300
35,011,,De Baca County,035,00300
35,013,,Dona Ana County,035,00900
35,015,,Eddy County,035,01100
35,017,,Grant County,035,00800
35,019,,Guadalupe County,035,00200
35,021,,Harding County,035,00300
35,023,,Hidalgo County,035,00800
35,025,,Lea County,035,01100
35,027,,Lincoln County,035,00300
35,028,,Los Alamos County,035,00400
35,029,,Luna County,035,00800
35,031,,McKinley County,035,00700
35,033,,Mora County,035,00200
35,035,,Otero County,035,01000
35,037,,Quay County,035,00300
35,039,,Rio Arriba County,035,00200
35,041,,Roosevelt County,035,00300
35,043,,Sandoval County,035,00500
35,045,,San Juan County,035,00100
35,047,,San Miguel County,035,00200
35,049,,Santa Fe County,035,00400
35,051,,Sierra County,035,00800
35,053,,Socorro County,035,00800
35,055,,Taos County,035,00200
35,057,,Torrance County,035,00800
35,059,,Union County,035,00300
35,061,,Valencia County,035,00500
36,001,,Albany County,036,02400
36,003,,Allegany County,036,02900
36,005,,Bronx County,036,03700
36,007,,Broome County,036,02600
36,009,,Cattaraugus County,036,02900
36,011,,Cayuga County,036,00790
36,013,,Chautauqua County,036,03000
36,015,,Chemung County,036,02700
36,017,,Chenango County,036,01800
36,019,,Clinton County,036,00200
36,021,,Columbia County,036,02500
36,023,,Cortland County,036,01800
36,025,,Delaware County,036,01900
36,027,,Dutchess County,036,03200
36,029,,Erie County,036,01490
36,031,,Essex County,036,00200
36,033,,Franklin County,036,00200
36,035,,Fulton County,036,02000
36,037,,Genesee County,036,01300
36,039,,Greene County,036,02500
36,041,,Hamilton County,036,00200
36,043,,Herkimer County,036,00400
36,045,,Jefferson County,036,00500
36,047,,Kings County,036,04000
36,049,,Lewis County,036,00500
36,051,,Livingston County,036,01200
36,053,,Madison County,036,00790
36,055,,Monroe County,036,00990
36,057,,Montgomery County,036,02000
36,059,,Nassau County,036,04200
36,061,,New York County,036,03800
36,063,,Niagara County,036,01500
36,065,,Oneida County,036,00400
36,067,,Onondaga County,036,00790
36,069,,Ontario County,036,01100
36,071,,Orange County,036,03300
36,073,,Orleans County,036,01300
36,075,,Oswego County,036,00600
36,077,,Otsego County,036,01900
36,079,,Putnam County,036,03490
36,081,,Queens County,036,04100
36,083,,Rensselaer County,036,02300
36,085,,Richmond County,036,03900
36,087,,Rockland County,036,03600
36,089,,St. Lawrence County,036,00100
36,091,,Saratoga County,036,02200
36,093,,Schenectady County,036,02100
36,095,,Schoharie County,036,01900
36,097,,Schuyler County,036,02700
36,099,,Seneca County,036,01700
36,101,,Steuben County,036,02800
36,103,,Suffolk County,036,04300
36,105,,Sullivan County,036,03100
36,107,,Tioga County,036,02600
36,109,,Tompkins County,036,01700
36,111,,Ulster County,036,03100
36,113,,Warren County,036,00300
36,115,,Washington County,036,00300
36,117,,Wayne County,036,00990
36,119,,Westchester County,036,03490
36,121,,Wyoming County,036,01200
36,123,,Yates County,036,02800
37,001,,Alamance County,037,02300
37,003,,Alexander County,037,00800
37,005,,Alleghany County,037,00600
37,007,,Anson County,037,02500
37,009,,Ashe County,037,00500
37,011,,Avery County,037,00500
37,013,,Beaufort County,037,04700
37,015,,Bertie County,037,04700
37,017,,Bladen County,037,04100
37,019,,Brunswick County,037,04000
37,021,,Buncombe County,037,00200
37,023,,Burke County,037,00800
37,025,,Cabarrus County,037,01300
37,027,,Caldwell County,037,00800
37,029,,Camden County,037,04800
37,031,,Carteret County,037,04500
37,033,,Caswell County,037,02400
37,035,,Catawba County,037,00700
37,037,,Chatham County,037,02900
37,039,,Cherokee County,037,00100
37,041,,Chowan County,037,04800
37,043,,Clay County,037,00100
37,045,,Cleveland County,037,00400
37,047,,Columbus County,037,04100
37,049,,Craven County,037,04500
37,051,,Cumberland County,037,03690
37,053,,Currituck County,037,04800
37,055,,Dare County,037,04800
37,057,,Davidson County,037,02200
37,059,,Davie County,037,02100
37,061,,Duplin County,037,03200
37,063,,Durham County,037,02690
37,065,,Edgecombe County,037,03400
37,067,,Forsyth County,037,01890
37,069,,Franklin County,037,03000
37,071,,Gaston County,037,01100
37,073,,Gates County,037,04800
37,075,,Graham County,037,00100
37,077,,Granville County,037,03300
37,079,,Greene County,037,04400
37,081,,Guilford County,037,01690
37,083,,Halifax County,037,03500
37,085,,Harnett County,037,03100
37,087,,Haywood County,037,00100
37,089,,Henderson County,037,00300
37,091,,Hertford County,037,03500
37,093,,Hoke County,037,03900
37,095,,Hyde County,037,04800
37,097,,Iredell County,037,01500
37,099,,Jackson County,037,00100
37,101,,Johnston County,037,03000
37,103,,Jones County,037,04500
37,105,,Lee County,037,03100
37,107,,Lenoir County,037,04400
37,109,,Lincoln County,037,01100
37,111,,McDowell County,037,00400
37,113,,Macon County,037,00100
37,115,,Madison County,037,00200
37,117,,Martin County,037,04700
37,119,,Mecklenburg County,037,00990
37,121,,Mitchell County,037,00500
37,123,,Montgomery County,037,02500
37,125,,Moore County,037,03900
37,127,,Nash County,037,03400
37,129,,New Hanover County,037,04000
37,131,,Northampton County,037,03500
37,133,,Onslow County,037,04200
37,135,,Orange County,037,02900
37,137,,Pamlico County,037,04700
37,139,,Pasquotank County,037,04800
37,141,,Pender County,037,04100
37,143,,Perquimans County,037,04800
37,145,,Person County,037,02400
37,147,,Pitt County,037,04600
37,149,,Polk County,037,00400
37,151,,Randolph County,037,02000
37,153,,Richmond County,037,03900
37,155,,Robeson County,037,03800
37,157,,Rockingham County,037,02400
37,159,,Rowan County,037,01200
37,161,,Rutherford County,037,00400
37,163,,Sampson County,037,03200
37,165,,Scotland County,037,03900
37,167,,Stanly County,037,02500
37,169,,Stokes County,037,02100
37,171,,Surry County,037,00600
37,173,,Swain County,037,00100
37,175,,Transylvania County,037,00300
37,177,,Tyrrell County,037,04800
37,179,,Union County,037,01400
37,181,,Vance County,037,03300
37,183,,Wake County,037,02690
37,185,,Warren County,037,03300
37,187,,Washington County,037,04800
37,189,,Watauga County,037,00500
37,191,,Wayne County,037,04300
37,193,,Wilkes County,037,00600
37,195,,Wilson County,037,04400
37,197,,Yadkin County,037,02100
37,199,,Yancey County,037,00500
38,001,,Adams County,038,00100
38,003,,Barnes County,038,00300
38,005,,Benson County,038,00300
38,007,,Billings County,038,00100
38,009,,Bottineau County,038,00200
38,011,,Bowman County,038,00100
38,013,,Burke County,038,00200
38,015,,Burleigh County,038,00200
38,017,,Cass County,038,00400
38,019,,Cavalier County,038,00300
38,021,,Dickey County,038,00300
38,023,,Divide County,038,00100
38,025,,Dunn County,038,00100
38,027,,Eddy County,038,00300
38,029,,Emmons County,038,00200
38,031,,Foster County,038,00300
38,033,,Golden Valley County,038,00100
38,035,,Grand Forks County,038,00500
38,037,,Grant County,038,00100
38,039,,Griggs County,038,00300
38,041,,Hettinger County,038,00100
38,043,,Kidder County,038,00200
38,045,,LaMoure County,038,00300
38,047,,Logan County,038,00200
38,049,,McHenry County,038,00200
38,051,,McIntosh County,038,00200
38,053,,McKenzie County,038,00100
38,055,,McLean County,038,00200
38,057,,Mercer County,038,00100
38,059,,Morton County,038,00100
38,061,,Mountrail County,038,00200
38,063,,Nelson County,038,00500
38,065,,Oliver County,038,00100
38,067,,Pembina County,038,00500
38,069,,Pierce County,038,00200
38,071,,Ramsey County,038,00300
38,073,,Ransom County,038,00300
38,075,,Renville County,038,00200
38,077,,Richland County,038,00300
38,079,,Rolette County,038,00200
38,081,,Sargent County,038,00300
38,083,,Sheridan County,038,00200
38,085,,Sioux County,038,00100
38,087,,Slope County,038,00100
38,089,,Stark County,038,00100
38,091,,Steele County,038,00500
38,093,,Stutsman County,038,00300
38,095,,Towner County,038,00300
38,097,,Traill County,038,00500
38,099,,Walsh County,038,00500
38,101,,Ward County,038,00200
38,103,,Wells County,038,00300
38,105,,Williams County,038,00100
39,001,,Adams County,039,04700
39,003,,Allen County,039,01700
39,005,,Ashland County,039,01400
39,007,,Ashtabula County,039,00800
39,009,,Athens County,039,03600
39,011,,Auglaize County,039,01700
39,013,,Belmont County,039,02400
39,015,,Brown County,039,04600
39,017,,Butler County,039,04300
39,019,,Carroll County,039,02200
39,021,,Champaign County,039,01800
39,023,,Clark County,039,03000
39,025,,Clermont County,039,04600
39,027,,Clinton County,039,03800
39,029,,Columbiana County,039,02300
39,031,,Coshocton County,039,02600
39,033,,Crawford County,039,01900
39,035,,Cuyahoga County,039,00600
39,037,,Darke County,039,02900
39,039,,Defiance County,039,00100
39,041,,Delaware County,039,02700
39,043,,Erie County,039,00400
39,045,,Fairfield County,039,03300
39,047,,Fayette County,039,03800
39,049,,Franklin County,039,03100
39,051,,Fulton County,039,00290
39,053,,Gallia County,039,04800
39,055,,Geauga County,039,00700
39,057,,Greene County,039,03900
39,059,,Guernsey County,039,02500
39,061,,Hamilton County,039,04490
