CONTROL,SMSA,RAS,RAH,RAD,JRAS
'000000000800','8840','45','1',800,'-9'
'000000000800','8840','58','1',250,'-9'
'000000000801','8280','53','2',4500,'-9'
'000000000801','8840','53','2',1000,'-9'
'000000000801','8840','52','2',1000,'-9'
'000000000802','0720','06','2',3000,'-9'
'000000000802','0720','36','2',5000,'-9'
'000000000802','0720','42','2',1000,'-9'
'000000000802','0720','45','2',1000,'-9'
'000000000802','0720','49','2',1000,'-9'
'000000000802','0720','53','2',1000,'-9'
'000000000802','0720','72','2',5000,'-9'
'000000000802','0720','52','2',1000,'-9'
'000000000802','0720','55','2',2000,'-9'
'000000000803','5120','40','2',300,'-9'
'000000000803','5120','47','1',750,'-9'
'000000000803','5120','61','2',1100,'-9'
'000000000803','5120','62','2',350,'-9'
'000000000803','5120','72','1',6800,'-9'
'000000000803','8840','13','1',3700,'-9'
'000000000803','8840','57','2',1500,'-9'
'000000000803','8840','58','2',1500,'-9'
'000000000803','8840','67','1',500,'-9'
'000000000803','8840','69','2',2500,'-9'
'000000000803','8840','71','1',1000,'-9'
'000000000803','8840','55','1',500,'-9'
'000000000805','8840','45','1',900,'-9'
'000000000805','8840','47','2',3000,'-9'
'000000000805','8840','61','1',4667,'-9'
'000000000805','8840','52','1',2000,'-9'
'000000000805','8840','55','2',2500,'-9'
'000000000805','8840','64','1',25000,'-9'
'000000000805','8840','64','1',2500,'-9'
'000000000805','8840','64','1',2500,'-9'
'000000000808','5000','72','1',1500,'-9'
'000000000810','8840','37','2',500,'-9'
'000000000810','8840','66','2',5000,'-9'
'000000000812','8280','09','2',4000,'-9'
'000000000812','8280','42','2',600,'-9'
'000000000812','8280','45','1',3000,'-9'
'000000000812','8280','53','1',1800,'-9'
'000000000812','8280','65','2',700,'-9'
'000000000812','8280','71','2',1500,'-9'
'000000000812','8280','52','2',1500,'-9'
'000000000812','8280','55','2',200,'-9'
'000000000813','5120','57','2',800,'-9'
'000000000814','5000','57','2',4500,'-9'
'000000000814','8280','47','2',100,'-9'
'000000000814','8280','57','2',4000,'-9'
'000000000815','5120','37','2',5000,'-9'
'000000000819','8840','47','2',8000,'-9'
'000000000819','8840','53','2',1300,'-9'
'000000000819','8840','69','2',750,'-9'
'000000000819','8840','71','2',8000,'-9'
'000000000820','8280','72','2',4800,'-9'
'000000000820','8840','57','2',5000,'-9'
'000000000820','8840','58','2',1,'-9'
'000000000822','8280','37','2',1500,'-9'
'000000000822','8280','45','2',8500,'-9'
'000000000822','8280','47','2',-7,'-9'
'000000000822','8280','53','1',500,'-9'
'000000000822','8280','71','2',3500,'-9'
'000000000822','8840','58','2',4000,'-9'
'000000000822','8840','61','2',200,'-9'
'000000000822','8840','64','2',2000,'-9'
'000000000822','8840','64','-7',-7,'-9'
'000000000824','3360','63','1',100,'-9'
'000000000824','5000','42','2',500,'-9'
'000000000825','5000','37','2',10000,'-9'
'000000000825','8840','38','2',5000,'-9'
'000000000825','8840','40','2',500,'-9'
'000000000825','8840','45','2',8000,'-9'
'000000000825','8840','53','1',350,'-9'
'000000000825','8840','62','1',200,'-9'
'000000000825','8840','71','1',1500,'-9'
'000000000825','8840','52','2',1200,'-9'
'000000000827','1120','63','1',150,'-9'
'000000000827','1120','64','1',22,'-9'
'000000000828','8280','70','1',600,'-9'
'000000000828','8840','36','1',10000,'-9'
'000000000828','8840','42','2',2200,'-9'
'000000000828','8840','45','2',62000,'-9'
'000000000828','8840','47','1',800,'-9'
'000000000828','8840','49','1',1000,'-9'
'000000000828','8840','53','1',500,'-9'
'000000000828','8840','61','2',900,'-9'
'000000000828','8840','63','1',45,'-9'
'000000000828','8840','65','2',3500,'-9'
'000000000828','8840','69','1',100,'-9'
'000000000828','8840','71','1',5000,'-9'
'000000000828','8840','72','1',20000,'-9'
'000000000828','8840','74','2',400,'-9'
'000000000828','8840','52','2',3000,'-9'
'000000000828','8840','55','1',1,'-9'
'000000000829','8280','57','2',30,'-9'
'000000000829','8280','65','1',0,'-9'
'000000000831','3360','53','1',75,'-9'
'000000000833','5120','40','2',1000,'-9'
'000000000833','5120','45','2',1500,'-9'
'000000000833','5120','47','1',500,'-9'
'000000000833','5120','58','2',2500,'-9'
'000000000833','5120','67','1',1200,'-9'
'000000000833','5120','71','1',2000,'-9'
'000000000833','8840','05','2',40000,'-9'
'000000000833','8840','12','2',8000,'-9'
'000000000833','8840','37','2',5000,'-9'
'000000000833','8840','38','2',5000,'-9'
'000000000833','8840','40','2',6000,'-9'
'000000000833','8840','42','2',4000,'-9'
'000000000833','8840','45','2',2500,'-9'
'000000000833','8840','47','2',2000,'-9'
'000000000833','8840','49','2',1000,'-9'
'000000000833','8840','57','2',4000,'-9'
'000000000833','8840','62','1',500,'-9'
'000000000833','8840','65','2',3000,'-9'
'000000000833','8840','73','2',4000,'-9'
'000000000833','8840','52','2',1000,'-9'
'000000000833','8840','55','2',4000,'-9'
'000000000833','8840','70','2',6000,'-9'
'000000000833','8840','70','2',1,'-9'
'000000000835','8840','47','1',15,'-9'
'000000000835','8840','62','1',450,'-9'
'000000000835','8840','63','1',300,'-9'
'000000000836','8840','37','2',8000,'-9'
'000000000837','1120','65','2',7000,'-9'
'000000000837','1120','66','2',-7,'-9'
'000000000837','1120','52','2',2000,'-9'
'000000000837','1120','64','1',50,'-9'
'000000000837','5000','57','2',3000,'-9'
'000000000837','8280','47','1',30,'-9'
'000000000837','8280','49','2',170,'-9'
'000000000837','8280','61','1',350,'-9'
'000000000837','8280','71','1',30,'-9'
'000000000837','8280','74','2',370,'-9'
'000000000837','8280','52','1',500,'-9'
'000000000837','8280','64','1',600,'-9'
'000000000837','8280','64','1',1000,'-9'
'000000000838','5000','37','2',10000,'-9'
'000000000838','5000','69','1',600,'-9'
'000000000839','8280','47','1',1600,'-9'
'000000000839','8280','72','1',1000,'-9'
'000000000840','5120','45','2',800,'-9'
'000000000842','5120','45','2',1500,'-9'
'000000000842','5120','61','2',500,'-9'
'000000000843','5120','40','1',100,'-9'
'000000000843','5120','42','1',400,'-9'
'000000000843','5120','47','1',200,'-9'
'000000000843','5120','49','1',200,'-9'
'000000000843','5120','53','2',3000,'-9'
'000000000843','5120','68','1',18750,'-9'
'000000000843','5120','69','2',3000,'-9'
'000000000843','5120','72','1',5000,'-9'
'000000000843','5120','55','1',200,'-9'
'000000000843','5120','70','1',200,'-9'
'000000000843','5120','70','1',200,'-9'
'000000000844','5120','47','1',300,'-9'
'000000000844','5120','71','1',1000,'-9'
'000000000845','8280','03','1',9067,'-9'
'000000000845','8280','37','2',0,'-9'
'000000000845','8280','42','2',1200,'-9'
'000000000845','8280','45','1',1,'-9'
'000000000845','8280','49','1',400,'-9'
'000000000845','8280','53','2',3000,'-9'
'000000000845','8280','66','2',1200,'-9'
'000000000845','8280','52','2',1300,'-9'
'000000000845','8280','55','1',200,'-9'
'000000000846','5120','53','1',30,'-9'
'000000000848','5000','01','2',11000,'-9'
'000000000848','8280','63','1',69,'-9'
'000000000850','3360','47','1',275,'-9'
'000000000850','3360','53','1',1000,'-9'
'000000000850','3360','57','2',1200,'-9'
'000000000850','3360','61','2',575,'-9'
'000000000850','3360','66','1',550,'-9'
'000000000850','3360','52','2',6800,'-9'
'000000000851','0720','72','2',1750,'-9'
'000000000852','3360','06','1',1000,'-9'
'000000000852','3360','67','2',4500,'-9'
'000000000852','3360','74','2',70,'-9'
'000000000853','0720','07','1',16000,'-9'
'000000000853','0720','09','1',10000,'-9'
'000000000853','0720','37','1',3000,'-9'
'000000000853','0720','38','1',6000,'-9'
'000000000853','0720','40','1',1000,'-9'
'000000000853','0720','42','1',39333,'-9'
'000000000853','0720','45','1',4500,'-9'
'000000000853','0720','47','1',2000,'-9'
'000000000853','0720','49','1',2000,'-9'
'000000000853','0720','53','1',1500,'-9'
'000000000853','0720','57','1',6500,'-9'
'000000000853','0720','58','1',2000,'-9'
'000000000853','0720','61','1',900,'-9'
'000000000853','0720','62','1',300,'-9'
'000000000853','0720','71','1',2000,'-9'
'000000000853','0720','72','1',11000,'-9'
'000000000853','0720','52','1',2000,'-9'
'000000000853','0720','55','1',600,'-9'
'000000000853','5000','37','2',26000,'-9'
'000000000853','5000','74','2',2000,'-9'
'000000000859','5120','11','2',15000,'-9'
'000000000859','5120','12','2',22333,'-9'
'000000000859','5120','13','2',16000,'-9'
'000000000859','5120','45','2',600,'-9'
'000000000859','5120','58','2',2000,'-9'
'000000000859','5120','61','2',-7,'-9'
'000000000859','5120','69','2',30750,'-9'
'000000000860','5000','01','2',50000,'-9'
'000000000860','5000','37','2',66000,'-9'
'000000000860','5000','65','2',0,'-9'
'000000000860','5000','67','1',300,'-9'
'000000000861','5000','37','2',25000,'-9'
'000000000861','5000','40','2',500,'-9'
'000000000861','5000','45','2',15000,'-9'
'000000000861','5000','49','2',500,'-9'
'000000000861','5000','63','1',150,'-9'
'000000000861','5000','66','2',13667,'-9'
'000000000861','5000','74','2',2667,'-9'
'000000000861','5000','55','2',400,'-9'
'000000000863','5000','47','2',3000,'-9'
'000000000863','5000','57','2',6000,'-9'
'000000000863','5000','61','2',1000,'-9'
'000000000863','5000','62','2',1500,'-9'
'000000000863','5000','66','2',4000,'-9'
'000000000863','5000','71','2',10000,'-9'
'000000000863','5000','72','2',20000,'-9'
'000000000863','5000','52','2',3000,'-9'
'000000000863','8280','06','2',5000,'-9'
'000000000863','8280','38','2',1000,'-9'
'000000000863','8280','45','2',1000,'-9'
'000000000863','8280','49','2',1,'-9'
'000000000863','8280','53','2',500,'-9'
'000000000863','8280','72','2',5000,'-9'
'000000000863','8280','55','2',500,'-9'
'000000000864','5000','01','2',250000,'-9'
'000000000864','5000','37','2',5000,'-9'
'000000000864','5000','45','2',308047,'-9'
'000000000864','5000','49','2',1000,'-9'
'000000000864','5000','57','2',5000,'-9'
'000000000865','5120','36','1',300,'-9'
'000000000865','5120','40','1',1,'-9'
'000000000865','5120','42','1',1,'-9'
'000000000865','5120','47','1',1,'-9'
'000000000865','5120','49','1',1,'-9'
'000000000865','5120','53','1',1,'-9'
'000000000865','5120','71','1',500,'-9'
'000000000865','5120','55','1',1,'-9'
'000000000866','5000','42','2',12000,'-9'
'000000000866','5000','62','2',800,'-9'
'000000000866','5000','72','2',2000,'-9'
'000000000873','1120','53','2',800,'-9'
'000000000873','3360','10','2',32500,'-9'
'000000000873','3360','37','2',2000,'-9'
'000000000873','3360','65','2',1000,'-9'
'000000000873','3360','66','2',1000,'-9'
'000000000873','3360','67','2',2500,'-9'
'000000000873','8280','47','2',1000,'-9'
'000000000873','8280','53','2',0,'-9'
'000000000873','8280','71','2',3200,'-9'
'000000000873','8280','72','2',4000,'-9'
'000000000873','8280','52','2',500,'-9'
'000000000875','8840','05','1',5000,'-9'
'000000000875','8840','42','1',50,'-9'
'000000000875','8840','47','1',0,'-9'
'000000000875','8840','58','2',4000,'-9'
'000000000875','8840','67','1',500,'-9'
'000000000875','8840','69','1',1000,'-9'
'000000000875','8840','71','1',1500,'-9'
'000000000875','8840','55','1',0,'-9'
'000000000876','8840','40','1',140,'-9'
'000000000876','8840','42','2',1000,'-9'
'000000000876','8840','53','1',80,'-9'
'000000000877','5000','01','2',-7,'-9'
'000000000878','1120','58','2',2000,'-9'
'000000000879','0720','37','2',6800,'-9'
'000000000879','5000','02','2',-7,'-9'
'000000000879','5000','37','2',5000,'-9'
'000000000879','5000','42','2',7000,'-9'
'000000000879','5000','45','2',6500,'-9'
'000000000879','5000','47','2',-7,'-9'
'000000000879','5000','53','2',6000,'-9'
'000000000879','5000','66','2',1500,'-9'
'000000000879','5000','71','2',51000,'-9'
'000000000879','5000','72','2',25000,'-9'
'000000000879','5000','74','2',2667,'-9'
'000000000879','5000','55','2',-7,'-9'
'000000000879','8840','47','1',5000,'-9'
'000000000879','8840','52','2',2000,'-9'
'000000000881','5120','57','2',1200,'-9'
'000000000881','5120','61','1',400,'-9'
'000000000881','5120','67','1',0,'-9'
'000000000882','5120','57','2',2200,'-9'
'000000000882','5120','58','2',2400,'-9'
'000000000883','8840','36','1',20000,'-9'
'000000000883','8840','47','1',150,'-9'
'000000000883','8840','53','2',3500,'-9'
'000000000884','0720','37','2',1800,'-9'
'000000000884','3360','13','2',11000,'-9'
'000000000884','3360','67','2',6000,'-9'
'000000000884','8840','02','2',15000,'-9'
'000000000884','8840','03','2',5000,'-9'
'000000000884','8840','06','2',5000,'-9'
'000000000884','8840','40','2',3000,'-9'
'000000000884','8840','49','2',3000,'-9'
'000000000884','8840','53','2',1500,'-9'
'000000000884','8840','58','2',1300,'-9'
'000000000884','8840','61','2',500,'-9'
'000000000884','8840','71','2',1,'-9'
'000000000884','8840','72','2',1,'-9'
'000000000884','8840','55','2',-7,'-9'
'000000000884','8840','64','2',-7,'-9'
'000000000889','5000','57','2',4000,'-9'
'000000000889','5000','61','2',800,'-9'
'000000000891','8840','03','1',2000,'-9'
'000000000891','8840','57','1',5000,'-9'
'000000000891','8840','60','2',10000,'-9'
'000000000891','8840','61','2',1000,'-9'
'000000000891','8840','63','1',200,'-9'
'000000000891','8840','65','2',10000,'-9'
'000000000891','8840','66','2',3000,'-9'
'000000000891','8840','68','1',3000,'-9'
'000000000895','0720','40','1',0,'-9'
'000000000895','0720','53','1',500,'-9'
'000000000895','0720','66','1',90,'-9'
'000000000895','0720','52','2',1300,'-9'
'000000000897','0720','62','2',500,'-9'
'000000000898','8280','42','1',50,'-9'
'000000000898','8280','45','1',350,'-9'
'000000000898','8280','47','1',150,'-9'
'000000000898','8280','53','1',300,'-9'
'000000000898','8280','71','1',700,'-9'
'000000000898','8280','72','1',400,'-9'
'000000000899','0720','45','2',200,'-9'
'000000000899','0720','47','1',80,'-9'
'000000000899','0720','49','1',300,'-9'
'000000000899','0720','53','1',200,'-9'
'000000000899','0720','57','2',6000,'-9'
'000000000899','0720','58','2',1,'-9'
'000000000899','0720','69','1',0,'-9'
'000000000899','0720','55','1',60,'-9'
'000000000899','8840','53','2',2000,'-9'
'000000000899','8840','63','2',40,'-9'
'000000000899','8840','72','2',2000,'-9'
'000000000901','8280','57','2',1800,'-9'
'000000000901','8280','67','1',400,'-9'
'000000000907','8840','40','2',1,'-9'
'000000000907','8840','47','1',1,'-9'
'000000000907','8840','71','2',8000,'-9'
'000000000907','8840','55','2',1,'-9'
'000000000909','3360','53','1',1000,'-9'
'000000000909','3360','57','2',2200,'-9'
'000000000911','8280','47','2',400,'-9'
'000000000911','8280','66','2',900,'-9'
'000000000912','1120','42','2',-7,'-9'
'000000000912','1120','45','2',5000,'-9'
'000000000912','1120','53','2',1600,'-9'
'000000000913','3360','47','1',500,'-9'
'000000000913','3360','65','2',-7,'-9'
'000000000913','3360','66','1',-7,'-9'
'000000000917','8840','36','1',2000,'-9'
'000000000917','8840','40','1',75,'-9'
'000000000917','8840','42','1',250,'-9'
'000000000917','8840','45','1',250,'-9'
'000000000917','8840','53','2',5000,'-9'
'000000000917','8840','58','1',5000,'-9'
'000000000917','8840','61','1',500,'-9'
'000000000917','8840','62','1',650,'-9'
'000000000917','8840','66','1',12333,'-9'
'000000000917','8840','74','1',75,'-9'
'000000000917','8840','52','1',750,'-9'
'000000000917','8840','55','1',2000,'-9'
'000000000918','5000','71','2',5000,'-9'
'000000000918','5000','72','2',8000,'-9'
'000000000918','8280','47','2',4000,'-9'
'000000000918','8280','53','2',125,'-9'
'000000000918','8280','71','2',4000,'-9'
'000000000920','0720','15','2',1300,'-9'
'000000000920','0720','53','2',3500,'-9'
'000000000920','0720','57','2',3000,'-9'
'000000000920','0720','58','2',700,'-9'
'000000000920','0720','61','2',400,'-9'
'000000000920','0720','62','2',600,'-9'
'000000000920','5120','62','2',600,'-9'
'000000000921','8840','58','2',1800,'-9'
'000000000921','8840','62','2',400,'-9'
'000000000922','0720','40','2',2000,'-9'
'000000000922','0720','47','2',-7,'-9'
'000000000922','0720','74','2',-7,'-9'
'000000000922','5120','36','1',200,'-9'
'000000000923','5120','11','1',500,'-9'
'000000000924','5120','45','1',500,'-9'
'000000000924','5120','57','2',-7,'-9'
'000000000924','5120','58','2',-7,'-9'
'000000000924','8280','70','2',1200,'-9'
'000000000925','3360','13','1',600,'-9'
'000000000925','3360','53','1',300,'-9'
'000000000925','3360','66','1',300,'-9'
'000000000925','8280','45','1',200,'-9'
'000000000928','1120','40','2',2000,'-9'
'000000000928','1120','47','2',2000,'-9'
'000000000928','1120','58','2',19000,'-9'
'000000000928','1120','61','2',600,'-9'
'000000000928','8840','57','1',1250,'-9'
'000000000930','5120','45','1',220,'-9'
'000000000930','5120','47','1',1400,'-9'
'000000000931','5120','13','1',3200,'-9'
'000000000931','5120','15','1',7500,'-9'
'000000000931','5120','37','2',4600,'-9'
'000000000931','5120','67','1',3200,'-9'
'000000000931','5120','69','1',7500,'-9'
'000000000931','8840','45','2',3000,'-9'
'000000000931','8840','53','1',500,'-9'
'000000000931','8840','72','1',500,'-9'
'000000000934','0720','37','2',900,'-9'
'000000000934','0720','53','1',300,'-9'
'000000000934','0720','61','2',200,'-9'
'000000000934','0720','74','2',100,'-9'
'000000000934','5120','01','2',20000,'-9'
'000000000934','8280','71','1',3000,'-9'
'000000000934','8840','47','2',600,'-9'
'000000000934','8840','57','2',1200,'-9'
'000000000934','8840','62','2',400,'-9'
'000000000934','8840','74','2',-7,'-9'
'000000000934','8840','64','2',600,'-9'
'000000000936','5120','01','2',9000,'-9'
'000000000936','5120','40','2',-7,'-9'
'000000000936','5120','58','2',1900,'-9'
'000000000936','5120','61','1',900,'-9'
'000000000936','5120','62','1',400,'-9'
'000000000936','5120','71','1',5000,'-9'
'000000000937','0720','01','2',1000,'-9'
'000000000937','0720','45','2',1000,'-9'
'000000000937','8840','47','1',300,'-9'
'000000000937','8840','53','2',1500,'-9'
'000000000937','8840','65','2',10000,'-9'
'000000000937','8840','69','2',32333,'-9'
'000000000937','8840','71','1',1000,'-9'
'000000000937','8840','55','1',100,'-9'
'000000000938','8280','47','1',55,'-9'
'000000000939','8280','14','2',1,'-9'
