CONTROL,SMSA,OWNHERE,JWNHER
'000000005074','3360','1','-9'
'000000005076','1120','2','-9'
'000000005077','0720','2','-9'
'000000005077','3360','1','-9'
'000000005077','5120','-6','-9'
'000000005077','8280','-6','-9'
'000000005078','0720','-6','-9'
'000000005078','8280','1','-9'
'000000005079','0720','2','-9'
'000000005079','3360','-6','-9'
'000000005080','1120','2','-9'
'000000005080','8280','2','-9'
'000000005081','8280','2','-9'
'000000005083','5120','-6','-9'
'000000005084','0720','-6','-9'
'000000005085','0720','2','-9'
'000000005086','0720','2','-9'
'000000005089','0720','-6','-9'
'000000005089','8280','2','-9'
'000000005090','1120','1','-9'
'000000005092','1120','2','-9'
'000000005092','3360','2','-9'
'000000005093','8840','1','-9'
'000000005094','3360','2','-9'
'000000005097','1120','2','-9'
'000000005097','3360','-6','-9'
'000000005097','8280','-6','-9'
'000000005098','1120','1','-9'
'000000005098','5120','-6','-9'
'000000005098','8840','-6','-9'
'000000005100','1120','2','-9'
'000000005100','8280','2','-9'
'000000005100','8840','-6','-9'
'000000005102','8840','-6','-9'
'000000005103','8840','1','-9'
'000000005104','0720','-6','-9'
'000000005105','8840','1','-9'
'000000005106','5120','1','-9'
'000000005106','8840','-6','-9'
'000000005107','8840','2','-9'
'000000005108','5120','2','-9'
'000000005108','8840','2','-9'
'000000005109','8840','1','-9'
'000000005110','8840','2','-9'
'000000005111','8280','2','-9'
'000000005111','8840','2','-9'
'000000005112','8280','2','2'
'000000005112','8840','2','-9'
'000000005113','0720','-6','-9'
'000000005113','3360','-6','-9'
'000000005114','0720','-6','-9'
'000000005115','3360','1','-9'
'000000005116','0720','2','-9'
'000000005117','0720','-6','-9'
'000000005119','3360','1','-9'
'000000005120','5120','2','-9'
'000000005121','0720','2','-9'
'000000005121','1120','2','-9'
'000000005122','1120','2','-9'
'000000005122','5120','-6','-9'
'000000005123','8840','-6','-9'
'000000005124','0720','2','-9'
'000000005124','8280','1','-9'
'000000005125','0720','2','-9'
'000000005125','8280','2','-9'
'000000005126','8280','2','-9'
'000000005126','8840','-6','-9'
'000000005127','0720','2','-9'
'000000005127','8280','2','-9'
'000000005128','0720','1','-9'
'000000005129','0720','2','2'
'000000005130','0720','2','-9'
'000000005131','5120','-6','-9'
'000000005131','8280','2','-9'
'000000005132','5120','2','-9'
'000000005132','8280','2','-9'
'000000005133','0720','2','-9'
'000000005133','3360','1','-9'
'000000005133','5120','1','-9'
'000000005133','8280','2','-9'
'000000005133','8840','-6','-9'
'000000005134','5120','1','-9'
'000000005135','1120','-6','-9'
'000000005135','5120','1','-9'
'000000005135','8280','2','2'
'000000005136','1120','2','-9'
'000000005136','8280','2','-9'
'000000005137','8280','2','-9'
'000000005138','5120','-6','-9'
'000000005138','8280','2','-9'
'000000005140','1120','2','-9'
'000000005140','8280','2','-9'
'000000005141','0720','-6','-9'
'000000005141','8280','2','-9'
'000000005141','8840','-6','-9'
'000000005142','5120','1','-9'
'000000005142','8280','2','-9'
'000000005143','0720','2','-9'
'000000005143','5120','1','-9'
'000000005143','8280','2','-9'
'000000005144','5120','1','2'
'000000005144','8280','2','-9'
'000000005145','1120','2','-9'
'000000005145','8280','1','-9'
'000000005146','0720','2','2'
'000000005146','1120','1','-9'
'000000005146','5120','1','-9'
'000000005147','0720','2','-9'
'000000005147','1120','2','-9'
'000000005147','5120','1','2'
'000000005147','8840','-6','-9'
'000000005149','3360','2','2'
'000000005150','5120','2','-9'
'000000005151','3360','2','-9'
'000000005151','5120','1','2'
'000000005152','5120','2','-9'
'000000005152','8280','2','-9'
'000000005153','3360','2','-9'
'000000005153','5120','2','-9'
'000000005153','8840','-6','-9'
'000000005154','5120','2','-9'
'000000005155','1120','2','-9'
'000000005156','1120','-6','-9'
'000000005157','1120','1','-9'
'000000005157','8840','2','-9'
'000000005158','0720','-6','-9'
'000000005159','5120','-6','-9'
'000000005159','8840','-6','-9'
'000000005160','1120','1','-9'
'000000005162','8840','-6','-9'
'000000005163','5120','2','-9'
'000000005165','0720','2','-9'
'000000005165','5120','-6','-9'
'000000005167','5120','2','-9'
'000000005169','8280','2','-9'
'000000005170','8840','2','-9'
'000000005171','3360','2','2'
'000000005174','8840','1','2'
'000000005175','0720','2','-9'
'000000005175','3360','1','-9'
'000000005177','8840','-6','-9'
'000000005178','1120','2','-9'
'000000005178','5120','-6','-9'
'000000005180','3360','1','-9'
'000000005182','3360','1','-9'
'000000005183','1120','1','-9'
'000000005183','5120','2','-9'
'000000005187','5120','2','-9'
'000000005190','1120','2','-9'
'000000005191','0720','2','-9'
'000000005191','5120','2','-9'
'000000005192','1120','2','-9'
'000000005194','0720','-6','-9'
'000000005195','8840','1','-9'
'000000005196','0720','2','-9'
'000000005197','0720','-6','-9'
'000000005197','5120','-6','-9'
'000000005198','5120','2','-9'
'000000005198','8280','2','-9'
'000000005199','0720','2','2'
'000000005199','5120','2','-9'
'000000005199','8840','-6','-9'
'000000005200','0720','2','2'
'000000005200','5120','2','-9'
'000000005201','8280','2','-9'
'000000005202','0720','-6','-9'
'000000005202','5120','1','-9'
'000000005203','5120','2','-9'
'000000005203','8280','-6','-9'
'000000005204','5120','1','-9'
'000000005205','5120','1','-9'
'000000005206','5120','2','-9'
'000000005207','3360','1','-9'
'000000005207','5120','1','-9'
'000000005207','8840','1','2'
'000000005208','8840','2','-9'
'000000005209','3360','1','-9'
'000000005209','8840','1','2'
'000000005210','5120','2','-9'
'000000005210','8280','-6','-9'
'000000005211','3360','1','-9'
'000000005211','5120','2','-9'
'000000005212','1120','2','-9'
'000000005212','5120','2','2'
'000000005213','5120','2','-9'
'000000005213','8280','2','-9'
'000000005215','5120','2','-9'
'000000005216','0720','2','-9'
'000000005216','5120','2','-9'
'000000005216','8840','-6','-9'
'000000005217','0720','1','-9'
'000000005217','5120','2','-9'
'000000005218','8280','-6','-9'
'000000005219','8280','2','2'
'000000005219','8840','2','-9'
'000000005220','5120','2','-9'
'000000005222','5120','2','-9'
'000000005223','8840','-6','-9'
'000000005224','5120','1','-9'
'000000005225','1120','2','2'
'000000005225','8280','2','-9'
'000000005226','8840','1','-9'
'000000005228','1120','1','-9'
'000000005228','8280','-6','-9'
'000000005229','3360','2','-9'
'000000005230','1120','2','-9'
'000000005231','8840','-6','-9'
'000000005235','5120','-6','-9'
'000000005235','8280','-6','-9'
'000000005236','3360','-6','-9'
'000000005238','3360','2','-9'
'000000005238','5120','-6','-9'
'000000005239','8840','-6','-9'
'000000005240','1120','2','-9'
'000000005241','8280','-6','-9'
'000000005242','1120','1','-9'
'000000005243','5120','1','-9'
'000000005243','8840','-6','-9'
'000000005246','1120','1','-9'
'000000005248','8280','-6','-9'
'000000005250','3360','2','-9'
'000000005250','8280','2','2'
'000000005251','5120','2','-9'
'000000005251','8280','1','-9'
'000000005252','3360','2','-9'
'000000005252','8840','-6','-9'
'000000005253','1120','1','-9'
'000000005256','3360','2','-9'
'000000005256','8280','2','-9'
'000000005257','3360','2','-9'
'000000005258','8280','-6','-9'
'000000005259','8280','-6','-9'
'000000005260','8840','2','-9'
'000000005261','3360','2','-9'
'000000005261','8280','1','-9'
'000000005262','1120','2','-9'
'000000005263','8840','2','-9'
'000000005265','8840','-6','-9'
'000000005267','8840','1','2'
'000000005268','1120','2','-9'
'000000005268','5120','-6','-9'
'000000005270','3360','2','-9'
'000000005270','5120','2','2'
'000000005272','5120','1','2'
'000000005272','8840','2','-9'
'000000005273','1120','2','-9'
'000000005273','8840','2','-9'
'000000005274','3360','2','-9'
'000000005275','1120','2','-9'
'000000005275','8840','2','2'
'000000005276','1120','2','-9'
'000000005276','8840','1','-9'
'000000005277','3360','2','-9'
'000000005277','8840','2','2'
'000000005278','8840','2','2'
'000000005279','8840','2','-9'
'000000005280','8840','2','-9'
'000000005283','3360','2','-9'
'000000005283','8280','-6','-9'
'000000005283','8840','2','-9'
'000000005285','1120','2','-9'
'000000005286','8840','2','-9'
'000000005290','1120','2','2'
'000000005291','1120','-6','-9'
'000000005292','3360','2','-9'
'000000005294','8840','2','-9'
'000000005295','8840','1','2'
'000000005296','8280','1','-9'
'000000005298','8840','1','-9'
'000000005299','8840','2','-9'
'000000005300','8280','2','-9'
'000000005301','8280','1','-9'
'000000005301','8840','2','2'
'000000005302','1120','2','-9'
'000000005303','8280','2','-9'
'000000005304','3360','1','-9'
'000000005304','8280','-6','-9'
'000000005306','3360','2','-9'
'000000005306','8280','2','-9'
'000000005307','1120','2','-9'
'000000005308','3360','1','2'
'000000005310','8840','2','-9'
'000000005311','3360','1','-9'
'000000005311','8280','2','-9'
'000000005313','3360','2','-9'
'000000005316','1120','1','-9'
'000000005319','8280','-6','-9'
'000000005320','8840','2','-9'
'000000005321','1120','1','-9'
'000000005321','8840','2','-9'
'000000005324','8280','1','-9'
'000000005324','8840','2','-9'
'000000005327','8840','2','-9'
'000000005328','8840','-6','-9'
'000000005329','8840','1','-9'
'000000005331','8280','-6','-9'
'000000005335','1120','1','-9'
'000000005335','8840','1','-9'
'000000005336','8840','2','-9'
'000000005337','3360','2','-9'
'000000005338','3360','2','2'
'000000005338','8840','2','2'
'000000005340','3360','2','-9'
'000000005341','1120','2','-9'
'000000005342','8280','2','-9'
'000000005345','1120','2','-9'
'000000005345','8840','-6','-9'
'000000005346','8840','-6','-9'
'000000005348','8280','-6','-9'
'000000005349','8840','2','-9'
'000000005354','8840','2','-9'
'000000005355','8280','-6','-9'
'000000005356','3360','1','-9'
'000000005358','3360','2','-9'
'000000005358','8840','2','-9'
'000000005360','1120','1','-9'
'000000005360','8280','2','-9'
'000000005362','8840','2','-9'
'000000005364','8280','1','-9'
'000000005366','8280','-6','-9'
'000000005367','8280','-6','-9'
'000000005368','8280','2','-9'
'000000005368','8840','2','-9'
'000000005369','8840','-6','-9'
'000000005370','8280','2','2'
'000000005370','8840','2','-9'
'000000005371','8280','2','-9'
'000000005372','8840','2','-9'
'000000005375','8840','2','2'
'000000005376','3360','1','-9'
'000000005379','8280','2','-9'
'000000005380','3360','2','-9'
'000000005385','1120','2','-9'
'000000005387','1120','2','-9'
'000000005389','3360','-6','-9'
'000000005391','3360','1','-9'
'000000005392','1120','2','-9'
'000000005392','8280','2','-9'
'000000005397','8280','2','-9'
'000000005407','3360','1','-9'
'000000005409','3360','1','-9'
'000000005413','1120','2','-9'
'000000005414','8280','-6','-9'
'000000005417','1120','1','-9'
'000000005420','8280','-6','-9'
'000000005422','8280','2','-9'
'000000005423','8280','-6','-9'
'000000005425','3360','2','-9'
'000000005425','8280','2','-9'
'000000005426','1120','2','-9'
'000000005427','1120','2','-9'
'000000005428','3360','1','-9'
'000000005430','3360','1','2'
'000000005430','8280','-6','-9'
'000000005431','1120','1','-9'
'000000005431','8280','2','-9'
'000000005434','3360','1','-9'
'000000005436','3360','1','-9'
'000000005448','3360','1','-9'
'000000005450','1120','2','-9'
'000000005450','3360','-6','-9'
'000000005452','3360','2','-9'
'000000005455','3360','2','-9'
'000000005457','3360','2','-9'
'000000005462','1120','1','-9'
'000000005468','1120','2','-9'
'000000005479','3360','2','-9'
'000000005481','3360','2','2'
'000000005484','3360','2','2'
'000000005487','1120','2','-9'
'000000005488','1120','2','-9'
'000000005488','3360','2','2'
'000000005498','1120','-6','-9'
'000000005500','3360','2','-9'
'000000005502','3360','2','2'
'000000005504','1120','2','2'
'000000005505','1120','2','-9'
'000000005506','3360','1','-9'
'000000005508','3360','2','-9'
'000000005513','3360','2','-9'
'000000005523','1120','2','-9'
'000000005529','1120','-6','-9'
'000000005538','3360','1','2'
'000000005540','3360','-6','-9'
'000000005546','1120','2','-9'
'000000005547','1120','2','2'
'000000005549','3360','2','-9'
'000000005564','1120','2','-9'
'000000005571','1120','2','-9'
'000000005583','1120','2','-9'
'000000005588','3360','1','2'
'000000005589','3360','2','-9'
'000000005594','1120','-6','-9'
'000000005595','3360','1','-9'
'000000005601','1120','1','-9'
'000000005606','1120','1','-9'
'000000005607','1120','2','-9'
'000000005609','3360','-6','-9'
'000000005613','1120','-6','-9'
'000000005616','3360','2','-9'
'000000005618','1120','1','-9'
'000000005633','3360','1','2'
'000000005638','1120','2','-9'
'000000005638','3360','2','-9'
'000000005640','3360','2','-9'
'000000005652','1120','2','-9'
'000000005667','1120','2','-9'
'000000005681','3360','2','-9'
'000000005688','1120','2','-9'
'000000005689','1120','2','-9'
'000000005699','3360','2','-9'
'000000005701','1120','2','-9'
'000000005702','1120','2','-9'
'000000005717','1120','2','-9'
'000000005722','1120','2','2'
'000000005723','3360','2','-9'
'000000005730','1120','2','-9'
'000000005730','3360','2','-9'
'000000005736','1120','2','-9'
'000000005744','1120','1','-9'
'000000005757','1120','1','-9'
'000000005772','1120','2','-9'
'000000005776','3360','2','-9'
'000000005778','1120','2','-9'
'000000005780','3360','1','2'
'000000005785','1120','2','-9'
'000000005792','1120','2','-9'
'000000005793','1120','2','-9'
'000000005793','3360','-6','-9'
'000000005801','1120','2','-9'
'000000005801','3360','-6','-9'
'000000005804','1120','1','-9'
'000000005813','1120','2','-9'
'000000005814','1120','1','-9'
'000000005827','1120','1','-9'
'000000005829','1120','2','2'
'000000005834','1120','2','-9'
'000000005862','1120','2','-9'
'000000005863','3360','-6','-9'
'000000005864','1120','1','-9'
'000000005869','1120','2','-9'
'000000005877','1120','1','-9'
'000000005881','1120','2','-9'
'000000005895','3360','-6','-9'
'000000005918','1120','2','-9'
'000000005927','1120','2','-9'
'000000005930','1120','2','-9'
'000000005933','1120','1','-9'
'000000005953','3360','1','-9'
'000000005966','1120','2','2'
'000000005972','3360','-6','-9'
'000000005991','1120','1','-9'
'000000006005','1120','2','-9'
'000000006006','1120','2','-9'
'000000006007','1120','2','-9'
'000000006013','1120','1','-9'
'000000006014','1120','2','-9'
'000000006015','1120','2','-9'
'000000006031','1120','2','-9'
'000000006047','1120','2','2'
'000000006053','1120','2','-9'
'000000006070','1120','2','-9'
'000000006071','1120','2','-9'
'000000006074','1120','-6','-9'
'000000006078','1120','2','-9'
'000000006086','1120','-6','-9'
'000000006088','3360','-6','-9'
'000000006090','1120','2','-9'
'000000006093','3360','-6','-9'
'000000006094','1120','2','-9'
'000000006095','1120','1','-9'
'000000006103','1120','2','-9'
'000000006106','1120','2','-9'
'000000006109','1120','2','-9'
'000000006109','3360','2','-9'
'000000006114','1120','2','-9'
'000000006118','1120','1','-9'
'000000006127','1120','1','-9'
'000000006130','3360','-6','-9'
'000000006134','1120','2','-9'
'000000006150','1120','2','-9'
'000000006158','1120','2','-9'
'000000006174','1120','2','-9'
'000000006181','1120','1','-9'
'000000006183','1120','2','-9'
'000000006190','1120','2','-9'
'000000006198','1120','2','-9'
'000000006200','1120','1','2'
'000000006206','1120','2','2'
'000000006213','1120','2','-9'
'000000006221','1120','2','-9'
'000000006226','3360','-6','-9'
'000000006238','1120','1','-9'
'000000006248','1120','2','-9'
'000000006253','1120','1','-9'
'000000006264','1120','2','-9'
'000000006270','1120','1','-9'
'000000006278','1120','2','-9'
'000000006288','1120','1','2'
'000000006310','1120','2','-9'
'000000006312','1120','2','-9'
'000000006318','1120','2','-9'
'000000006320','1120','2','-9'
'000000006336','1120','2','-9'
'000000006360','1120','1','-9'
'000000006365','1120','1','-9'
'000000006368','1120','2','-9'
'000000006373','1120','2','-9'
'000000006374','1120','2','-9'
'000000006383','1120','2','-9'
'000000006390','1120','2','-9'
'000000006405','1120','2','-9'
'000000006408','1120','2','-9'
'000000006414','1120','2','2'
'000000006417','1120','2','-9'
'000000006423','1120','1','-9'
'000000006432','1120','2','-9'
'000000006433','1120','2','-9'
'000000006441','1120','2','-9'
'000000006459','1120','2','-9'
'000000006493','1120','2','-9'
'000000006501','1120','2','-9'
'000000006513','1120','2','-9'
'000000006523','1120','2','-9'
'000000006563','1120','2','-9'
'000000006569','1120','2','-9'
'000000006571','1120','2','-9'
'000000006582','1120','2','-9'
'000000006602','3360','-6','-9'
'000000006608','1120','2','-9'
'000000006629','1120','2','-9'
'000000006642','1120','2','2'
'000000006656','3360','-6','-9'
'000000006658','1120','2','-9'
'000000006660','3360','-6','-9'
'000000006667','1120','2','-9'
'000000006671','3360','-6','-9'
'000000006673','3360','-6','-9'
'000000006702','3360','-6','-9'
'000000006713','1120','2','-9'
'000000006727','1120','2','-9'
'000000006772','1120','1','-9'
'000000006773','1120','2','-9'
'000000006801','1120','-6','-9'
'000000006803','1120','-6','-9'
'000000006821','1120','-6','-9'
'000000006838','1120','2','2'
'000000006856','1120','-6','-9'
'000000006868','1120','2','-9'
'000000006878','1120','-6','-9'
'000000006879','1120','2','-9'
'000000006882','1120','2','-9'
'000000006888','1120','2','-9'
'000000006894','1120','1','-9'
'000000006899','1120','1','-9'
'000000006903','1120','2','-9'
'000000006904','1120','-6','-9'
'000000006905','1120','-6','-9'
'000000006906','1120','2','-9'
'000000006910','1120','-6','-9'
'000000006913','1120','-6','-9'
'000000006915','1120','1','2'
'000000006920','1120','2','-9'
'000000006934','1120','2','2'
'000000006936','1120','2','-9'
'000000006937','1120','2','-9'
'000000006947','1120','2','-9'
'000000006951','1120','2','-9'
'000000006966','1120','2','2'
'000000006970','1120','2','-9'
'000000006971','1120','2','-9'
'000000006972','1120','2','2'
'000000006972','3360','-6','-9'
'000000006976','1120','2','2'
'000000006978','1120','2','2'
'000000007016','1120','1','-9'
'000000007019','1120','2','-9'
'000000007020','1120','2','2'
'000000007022','1120','2','-9'
'000000007023','1120','1','-9'
'000000007024','1120','2','-9'
'000000007039','1120','2','-9'
'000000007044','3360','-6','-9'
'000000007051','1120','2','-9'
'000000007060','1120','2','-9'
'000000007066','1120','1','-9'
'000000007067','1120','2','-9'
'000000007069','1120','-6','-9'
'000000007070','1120','1','-9'
'000000007075','1120','1','-9'
'000000007077','1120','1','-9'
'000000007079','1120','2','-9'
'000000007081','1120','2','2'
'000000007083','1120','2','-9'
'000000007084','1120','2','-9'
'000000007087','1120','2','-9'
'000000007103','1120','2','-9'
'000000007110','1120','2','-9'
'000000007123','1120','1','2'
'000000007124','1120','2','-9'
'000000007129','1120','1','-9'
'000000007130','1120','2','-9'
'000000007131','1120','1','-9'
'000000007132','1120','2','-9'
'000000007137','1120','2','-9'
'000000007142','1120','-6','-9'
'000000007144','1120','-6','-9'
'000000007148','1120','1','-9'
'000000007149','1120','2','-9'
'000000007151','1120','2','-9'
'000000007152','1120','2','-9'
'000000007160','1120','2','-9'
'000000007165','1120','2','-9'
'000000007167','1120','2','-9'
'000000007168','1120','1','-9'
'000000007170','1120','2','-9'
'000000007171','1120','-6','-9'
'000000007172','1120','2','-9'
'000000007173','1120','2','-9'
'000000007175','1120','2','-9'
'000000007176','1120','2','-9'
'000000007178','1120','2','-9'
'000000007180','1120','-6','-9'
'000000007181','1120','2','2'
'000000007183','1120','-6','-9'
'000000007199','1120','1','-9'
'000000007200','1120','2','-9'
'000000007201','1120','2','-9'
'000000007202','1120','2','-9'
'000000007203','1120','1','-9'
'000000007204','1120','2','-9'
'000000007205','1120','1','-9'
'000000007206','1120','2','-9'
'000000007218','1120','2','-9'
'000000007251','1120','1','-9'
'000000007252','1120','1','-9'
'000000007253','1120','2','-9'
'000000007255','1120','2','-9'
'000000007256','1120','2','-9'
'000000007258','1120','2','-9'
'000000007259','1120','-6','-9'
'000000007266','1120','2','-9'
'000000007267','1120','2','-9'
'000000007268','1120','2','-9'
'000000007269','1120','2','-9'
'000000007277','1120','2','-9'
'000000007284','1120','1','-9'
'000000007284','3360','-6','-9'
'000000007288','3360','-6','-9'
'000000007296','1120','2','-9'
'000000007297','1120','2','-9'
'000000007297','3360','-6','-9'
'000000007306','3360','-6','-9'
'000000007313','1120','2','-9'
'000000007314','1120','2','-9'
'000000007316','1120','-6','-9'
'000000007326','3360','1','-9'
'000000007328','1120','2','-9'
'000000007339','1120','2','-9'
'000000007339','3360','-6','-9'
'000000007341','1120','2','-9'
'000000007342','1120','-6','-9'
'000000007345','3360','-6','-9'
'000000007346','1120','2','-9'
'000000007355','3360','-6','-9'
'000000007356','1120','2','-9'
'000000007357','3360','-6','-9'
'000000007359','1120','2','-9'
'000000007361','3360','2','-9'
'000000007363','1120','2','-9'
'000000007364','1120','-6','-9'
'000000007364','3360','1','-9'
'000000007365','1120','2','-9'
'000000007366','1120','2','-9'
'000000007367','1120','1','-9'
'000000007379','1120','2','-9'
'000000007380','1120','2','-9'
'000000007382','3360','-6','-9'
'000000007389','1120','2','-9'
'000000007395','1120','-6','-9'
'000000007400','1120','2','2'
'000000007400','3360','-6','-9'
'000000007401','1120','-6','-9'
'000000007403','1120','2','-9'
'000000007411','1120','2','-9'
'000000007417','1120','1','-9'
'000000007431','1120','2','-9'
'000000007432','3360','2','-9'
'000000007435','1120','-6','-9'
'000000007436','3360','1','-9'
'000000007441','1120','2','-9'
'000000007451','3360','-6','-9'
'000000007460','1120','-6','-9'
'000000007461','1120','-6','-9'
'000000007461','3360','-6','-9'
'000000007463','1120','1','-9'
'000000007464','1120','2','-9'
'000000007465','1120','2','-9'
'000000007481','3360','-6','-9'
'000000007493','3360','1','-9'
'000000007495','3360','-6','-9'
'000000007500','3360','-6','-9'
'000000007513','3360','2','-9'
'000000007514','3360','2','2'
'000000007520','3360','2','-9'
'000000007522','3360','1','-9'
'000000007534','3360','2','-9'
'000000007537','3360','2','-9'
'000000007539','3360','1','-9'
'000000007554','3360','2','-9'
'000000007560','3360','2','2'
'000000007564','3360','-6','-9'
'000000007579','3360','-6','-9'
'000000007596','3360','1','-9'
'000000007615','3360','1','2'
'000000007616','3360','2','-9'
'000000007618','3360','1','-9'
'000000007620','3360','1','2'
'000000007632','3360','1','-9'
'000000007638','3360','1','-9'
'000000007641','3360','1','2'
'000000007652','3360','1','-9'
'000000007654','3360','-6','-9'
'000000007656','3360','1','-9'
'000000007659','3360','1','-9'
'000000007674','3360','1','-9'
'000000007679','3360','1','-9'
'000000007690','3360','-6','-9'
'000000007692','3360','2','-9'
'000000007712','3360','1','-9'
'000000007717','3360','1','-9'
'000000007719','3360','2','-9'
'000000007721','3360','2','-9'
'000000007736','3360','1','-9'
'000000007737','3360','2','-9'
'000000007741','3360','2','-9'
'000000007752','3360','2','-9'
'000000007755','3360','1','-9'
'000000007757','3360','2','-9'
'000000007762','3360','1','-9'
'000000007780','3360','-6','-9'
'000000007783','3360','-6','-9'
'000000007786','3360','-6','-9'
'000000007789','3360','2','-9'
'000000007793','3360','1','-9'
'000000007815','3360','1','-9'
'000000007825','3360','2','-9'
'000000007827','3360','1','-9'
'000000007851','3360','2','-9'
'000000007852','3360','-6','-9'
'000000007855','3360','1','-9'
'000000007866','3360','1','-9'
'000000007872','3360','2','-9'
'000000007891','3360','-6','-9'
'000000007917','3360','2','-9'
'000000007923','3360','2','-9'
'000000007935','3360','1','-9'
'000000007961','3360','-6','-9'
'000000007965','3360','1','2'
'000000007972','3360','-6','-9'
'000000007977','3360','1','-9'
'000000007992','3360','2','-9'
'000000008025','3360','1','-9'
'000000008031','3360','2','-9'
'000000008034','3360','-6','-9'
'000000008046','3360','1','-9'
'000000008052','3360','1','-9'
'000000008088','3360','2','-9'
'000000008094','3360','2','-9'
'000000008106','3360','1','-9'
'000000008112','3360','2','2'
'000000008115','3360','2','-9'
'000000008119','3360','-6','-9'
'000000008152','3360','-6','-9'
'000000008154','3360','1','-9'
'000000008160','3360','1','-9'
'000000008172','3360','1','-9'
'000000008175','3360','1','-9'
'000000008187','3360','2','-9'
'000000008220','3360','-6','-9'
'000000008230','3360','-6','-9'
'000000008235','3360','-6','-9'
'000000008241','3360','2','-9'
'000000008289','3360','1','-9'
'000000008295','3360','1','2'
'000000008301','3360','1','-9'
'000000008316','3360','1','-9'
'000000008340','3360','1','-9'
'000000008346','3360','1','-9'
'000000008352','3360','1','-9'
'000000008361','3360','1','-9'
'000000008367','3360','2','-9'
'000000008421','3360','1','-9'
'000000008422','3360','-6','-9'
'000000008423','3360','1','-9'
'000000008427','3360','1','-9'
'000000008429','3360','-6','-9'
'000000008433','3360','1','-9'
'000000008441','3360','2','-9'
'000000008465','3360','2','-9'
'000000008467','3360','1','-9'
'000000008469','3360','1','-9'
'000000008481','3360','2','-9'
'000000008482','3360','2','-9'
'000000008486','3360','2','2'
'000000008490','3360','2','-9'
'000000008504','3360','2','-9'
'000000008510','3360','2','-9'
'000000008519','3360','-6','-9'
'000000008523','3360','1','-9'
'000000008527','3360','-6','-9'
'000000008539','3360','2','-9'
'000000008544','3360','1','-9'
'000000008556','3360','2','-9'
'000000008579','3360','2','-9'
'000000008588','3360','2','-9'
'000000008591','3360','2','-9'
'000000008598','3360','1','-9'
'000000008627','3360','1','-9'
'000000008640','3360','1','2'
'000000008644','3360','1','-9'
'000000008653','3360','1','-9'
'000000008655','3360','1','-9'
'000000008657','3360','1','2'
'000000008661','3360','-6','-9'
'000000008684','3360','2','2'
'000000008685','3360','2','-9'
'000000008688','3360','1','-9'
'000000008689','3360','2','-9'
'000000008691','3360','2','2'
'000000008694','3360','2','-9'
'000000008697','3360','2','-9'
'000000008702','3360','2','2'
'000000008707','3360','1','-9'
'000000008708','3360','1','2'
'000000008711','3360','2','-9'
'000000008716','3360','-6','-9'
'000000008718','3360','2','-9'
'000000008721','3360','-6','-9'
'000000008727','3360','2','2'
'000000008728','3360','2','-9'
'000000008732','3360','-6','-9'
'000000008740','3360','2','-9'
'000000008741','3360','-6','-9'
'000000008746','3360','1','-9'
'000000008750','3360','1','-9'
'000000008752','3360','2','-9'
'000000008755','3360','1','-9'
'000000008769','3360','1','-9'
'000000008774','3360','2','-9'
'000000008776','3360','1','-9'
'000000008778','3360','1','-9'
'000000008786','3360','2','-9'
'000000008788','3360','1','2'
'000000008789','3360','-6','-9'
'000000008791','3360','-6','-9'
'000000008792','3360','2','-9'
'000000008801','3360','2','-9'
'000000008806','3360','1','-9'
'000000008807','3360','-6','-9'
'000000008815','3360','2','-9'
'000000008817','3360','-6','-9'
'000000008821','3360','1','-9'
'000000008822','3360','1','2'
'000000008826','3360','2','-9'
'000000008829','3360','2','-9'
'000000008834','3360','2','2'
'000000008837','3360','2','-9'
'000000008843','3360','2','-9'
'000000008845','3360','1','-9'
'000000008846','3360','2','-9'
'000000008850','3360','2','2'
'000000008860','3360','-6','-9'
'000000008862','3360','1','-9'
'000000008864','3360','2','-9'
'000000008865','3360','-6','-9'
'000000008881','3360','1','-9'
'000000008883','3360','1','-9'
'000000008892','3360','1','-9'
'000000008895','3360','2','-9'
'000000008899','3360','-6','-9'
'000000008903','3360','-6','-9'
'000000008917','3360','-6','-9'
'000000008925','3360','-6','-9'
'000000008931','3360','2','2'
'000000008937','3360','-6','-9'
'000000008942','3360','2','2'
'000000008943','3360','-6','-9'
'000000008945','3360','2','-9'
'000000008947','3360','-6','-9'
'000000008975','3360','2','-9'
'000000008987','3360','2','-9'
'000000008988','3360','1','2'
'000000008989','3360','-6','-9'
'000000008994','3360','1','2'
'000000009001','3360','-6','-9'
'000000009002','3360','2','-9'
'000000009006','3360','2','-9'
'000000009012','3360','-6','-9'
'000000009016','3360','1','-9'
'000000009019','3360','1','2'
'000000009020','3360','-6','-9'
'000000009021','3360','-6','-9'
'000000009022','3360','2','-9'
'000000009031','3360','2','2'
'000000009035','3360','2','-9'
'000000009036','3360','1','-9'
'000000009040','3360','2','-9'
'000000009048','3360','2','-9'
'000000009058','3360','-6','-9'
'000000009066','3360','1','-9'
'000000009067','3360','2','-9'
'000000009076','3360','2','2'
'000000009079','3360','1','-9'
'000000009081','3360','-6','-9'
'000000009082','3360','2','-9'
'000000009092','3360','1','-9'
'000000009103','3360','1','2'
'000000009105','3360','2','-9'
'000000009107','3360','1','2'
'000000009109','3360','2','-9'
'000000009111','3360','-6','-9'
'000000009113','3360','-6','-9'
'000000009116','3360','-6','-9'
