"City","State","Total","Units_1","Units_2","Units_3.4","Units_5.Inf","Month"
"Charlottesville","VA",22394,20790,260,0,1344,10
"Chattanooga","TN-GA",22220,21565,350,0,305,10
"Cheyenne","WY",5504,4642,0,257,605,10
"Chicago-Naperville-Joliet","IL-IN-WI",611265,493246,6247,14413,97359,10
"Chico","CA",9368,9368,0,0,0,10
"Cincinnati-Middletown","OH-KY-IN",116349,103345,110,2096,10798,10
"Clarksville","TN-KY",21478,18011,1842,1625,0,10
"Cleveland","TN",8257,7912,117,228,0,10
"Cleveland-Elyria-Mentor","OH",74138,70295,418,1806,1619,10
"Coeur dAlene","ID",16792,16512,280,0,0,10
"College Station-Bryan","TX",6571,6369,202,0,0,10
"Colorado Springs","CO",40979,39313,360,1306,0,10
"Columbia","MO",14017,13492,525,0,0,10
"Columbia","SC",54341,50628,0,0,3713,10
"Columbus","GA-AL",17058,14974,0,183,1901,10
"Columbus","IN",4521,4521,0,0,0,10
"Columbus","OH",82439,71262,1052,4134,5991,10
"Corpus Christi","TX",21144,16082,101,0,4961,10
"Corvallis","OR",7417,4160,0,3257,0,10
"Cumberland","MD-WV",1074,1074,0,0,0,10
"Dallas-Fort Worth-Arlington","TX",611997,565536,4215,3867,38379,10
"Dalton","GA",7230,6551,99,171,409,10
"Danville","IL",0,0,0,0,0,10
"Danville","VA",1862,1862,0,0,0,10
"Davenport-Moline-Rock Island","IA-IL",7647,7522,125,0,0,10
"Dayton","OH",23626,23626,0,0,0,10
"Decatur","AL",3143,3143,0,0,0,10
"Decatur","IL",184,184,0,0,0,10
"Deltona-Daytona Beach-Ormond Beach","FL",99073,41522,0,400,57151,10
"Denver-Aurora","CO",204070,188083,1717,415,13855,10
"Des Moines-West Des Moines","IA",83702,64579,1944,0,17179,10
"Detroit-Warren-Livonia","MI",122401,116558,725,2268,2850,10
"Dothan","AL",3674,3674,0,0,0,10
"Dover","DE",16564,16564,0,0,0,10
"Dubuque","IA",4036,3857,179,0,0,10
"Duluth","MN-WI",8597,7341,219,436,601,10
"Durham","NC",63150,63150,0,0,0,10
"Eau Claire","WI",11985,10654,760,0,571,10
"El Centro","CA",13324,13126,0,0,198,10
"El Paso","TX",40885,40885,0,0,0,10
"Elizabethtown","KY",5450,5130,0,320,0,10
"Elkhart-Goshen","IN",12401,12401,0,0,0,10
"Elmira","NY",609,609,0,0,0,10
"Erie","PA",4092,3818,0,274,0,10
"Eugene-Springfield","OR",18362,17078,829,455,0,10
"Evansville","IN-KY",11549,11549,0,0,0,10
"Fairbanks","AK",2793,2693,100,0,0,10
"Fargo","ND-MN",17287,16287,0,300,700,10
"Farmington","NM",6422,6422,0,0,0,10
"Fayetteville","NC",27635,27635,0,0,0,10
"Fayetteville-Springdale-Rogers","AR-MO",33990,29092,2808,137,1953,10
"Flagstaff","AZ",15843,15843,0,0,0,10
"Flint","MI",4545,4545,0,0,0,10
"Florence","SC",7238,7238,0,0,0,10
"Florence-Muscle Shoals","AL",2323,2323,0,0,0,10
"Fond du Lac","WI",1802,1802,0,0,0,10
"Fort Collins-Loveland","CO",23628,22531,218,0,879,10
"Fort Smith","AR-OK",4475,4052,223,200,0,10
"Fort Walton Beach-Crestview-Destin","FL",28368,15314,0,0,13054,10
"Fort Wayne","IN",25791,25791,0,0,0,10
"Fresno","CA",45454,39117,545,721,5071,10
"Gadsden","AL",2103,2103,0,0,0,10
"Gainesville","FL",11638,10029,0,0,1609,10
"Gainesville","GA",25880,24490,140,1250,0,10
"Glens Falls","NY",8825,8650,0,175,0,10
"Goldsboro","NC",3324,3324,0,0,0,10
"Grand Forks","ND-MN",6676,3636,0,507,2533,10
"Grand Junction","CO",25563,21692,0,2816,1055,10
"Grand Rapids-Wyoming","MI",32984,31535,0,255,1194,10
"Great Falls","MT",2680,2382,0,298,0,10
"Greeley","CO",54412,29786,355,976,23295,10
"Green Bay","WI",14449,13963,0,0,486,10
"Greensboro-High Point","NC",64240,56291,0,67,7882,10
"Greenville","NC",29180,18773,1763,0,8644,10
"Greenville","SC",39928,39775,153,0,0,10
"Gulfport-Biloxi","MS",43843,40534,0,2796,513,10
"Hagerstown-Martinsburg","MD-WV",37594,36025,1569,0,0,10
"Hanford-Corcoran","CA",3951,3810,141,0,0,10
"Harrisburg-Carlisle","PA",17354,16534,0,0,820,10
"Harrisonburg","VA",14223,14045,178,0,0,10
"Hartford-West Hartford-East Hartford","CT",36870,34456,1049,0,1365,10
"Hattiesburg","MS",1412,782,0,0,630,10
"Hickory-Lenoir-Morganton","NC",26101,25150,0,0,951,10
"Hinesville-Fort Stewart","GA",471,471,0,0,0,10
"Holland-Grand Haven","MI",14930,14930,0,0,0,10
"Honolulu","HI",124130,43166,0,0,80964,10
"Hot Springs","AR",1093,1093,0,0,0,10
"Houma-Bayou Cane-Thibodaux","LA",10590,10590,0,0,0,10
"Houston-Sugar Land-Baytown","TX",712083,603635,1659,727,106062,10
"Huntington-Ashland","WV-KY-OH",229,229,0,0,0,10
"Huntsville","AL",36038,32330,0,0,3708,10
"Idaho Falls","ID",12448,11978,0,470,0,10
"Indianapolis-Carmel","IN",120596,116119,1388,1559,1530,10
"Iowa City","IA",17198,15934,0,1264,0,10
"Ithaca","NY",921,604,0,0,317,10
"Jackson","MI",8593,8593,0,0,0,10
"Jackson","MS",37467,37467,0,0,0,10
"Jackson","TN",5059,5059,0,0,0,10
"Jacksonville","FL",134229,116081,669,0,17479,10
"Jacksonville","NC",20069,19869,200,0,0,10
"Janesville","WI",8335,6972,409,225,729,10
"Jefferson City","MO",9285,6885,0,0,2400,10
"Johnson City","TN",9237,8571,127,0,539,10
"Johnstown","PA",166,166,0,0,0,10
"Jonesboro","AR",2639,2639,0,0,0,10
"Joplin","MO",1851,1561,0,0,290,10
"Kalamazoo-Portage","MI",19101,7243,0,548,11310,10
"Kankakee-Bradley","IL",1924,1924,0,0,0,10
"Kansas City","MO-KS",143075,118180,2053,3508,19334,10
"Kennewick-Richland-Pasco","WA",19305,17874,0,1116,315,10
"Killeen-Temple-Fort Hood","TX",38246,24546,2203,515,10982,10
"Kingsport-Bristol-Bristol","TN-VA",5843,5542,0,139,162,10
"Kingston","NY",4904,4904,0,0,0,10
"Knoxville","TN",42187,41308,0,0,879,10
"Kokomo","IN",2269,2269,0,0,0,10
"La Crosse","WI-MN",8961,4801,300,0,3860,10
"Lafayette","IN",10163,7663,0,0,2500,10
"Lafayette","LA",15769,15769,0,0,0,10
"Lake Charles","LA",3284,2820,0,210,254,10
"Lakeland","FL",56381,55991,0,0,390,10
"Lancaster","PA",15827,14992,0,0,835,10
"Lansing-East Lansing","MI",11034,10072,223,0,739,10
"Laredo","TX",11394,10323,79,111,881,10
"Las Cruces","NM",19878,18878,1000,0,0,10
"Las Vegas-Paradise","NV",195673,150651,0,2719,42303,10
"Lawrence","KS",5664,4804,0,860,0,10
"Lawton","OK",1045,1045,0,0,0,10
"Lebanon","PA",6477,6477,0,0,0,10
"Lewiston","ID-WA",666,339,327,0,0,10
"Lewiston-Auburn","ME",3731,3731,0,0,0,10
"Lexington-Fayette","KY",38197,36456,145,477,1119,10
"Lima","OH",882,882,0,0,0,10
"Lincoln","NE",14029,13059,382,0,588,10
"Little Rock-North Little Rock","AR",41569,40725,844,0,0,10
"Logan","UT-ID",13785,13118,0,250,417,10
"Longview","TX",2271,2271,0,0,0,10
"Longview","WA",7482,7249,233,0,0,10
"Los Angeles-Long Beach-Santa Ana","CA",438399,179566,8599,7254,242980,10
"Louisville-Jefferson County","KY-IN",71463,70280,0,358,825,10
"Lubbock","TX",21034,13034,0,0,8000,10
"Lynchburg","VA",27618,27618,0,0,0,10
"Macon","GA",9054,9054,0,0,0,10
"Madera","CA",11254,11090,164,0,0,10
"Madison","WI",58484,34039,1265,1752,21428,10
"Manchester-Nashua","NH",19975,19424,0,0,551,10
"Mansfield","OH",3636,3001,635,0,0,10
"McAllen-Edinburg-Mission","TX",64570,53523,1110,7882,2055,10
"Medford","OR",16612,14924,435,0,1253,10
"Memphis","TN-MS-AR",110798,108373,0,0,2425,10
"Merced","CA",16612,16612,0,0,0,10
"Miami-Fort Lauderdale-Miami Beach","FL",270753,203125,6602,2276,58750,10
"Michigan City-La Porte","IN",2915,2915,0,0,0,10
"Midland","TX",6402,6402,0,0,0,10
"Milwaukee-Waukesha-West Allis","WI",80640,59552,1297,0,19791,10
"Minneapolis-St. Paul-Bloomington","MN-WI",215602,200528,1158,2529,11387,10
"Missoula","MT",6286,5894,392,0,0,10
"Mobile","AL",33402,33246,0,0,156,10
"Modesto","CA",17541,12877,1033,2388,1243,10
"Monroe","LA",6454,5492,0,120,842,10
"Monroe","MI",2619,2619,0,0,0,10
"Montgomery","AL",19552,19552,0,0,0,10
"Morgantown","WV",680,280,0,400,0,10
"Morristown","TN",5185,4770,265,150,0,10
"Mount Vernon-Anacortes","WA",11158,10330,364,0,464,10
"Muncie","IN",4900,2277,521,2102,0,10
"Muskegon-Norton Shores","MI",3391,2984,407,0,0,10
"Myrtle Beach-Conway-North Myrtle Beach","SC",82887,66250,239,0,16398,10
"Napa","CA",11172,6801,0,0,4371,10
"Naples-Marco Island","FL",90763,55967,1802,13100,19894,10
"Nashville-Davidson--Murfreesboro","TN",158251,155623,2242,0,386,10
"New Haven-Milford","CT",26727,21995,180,0,4552,10
"New Orleans-Metairie-Kenner","LA",100394,82473,6867,0,11054,10
"New York-Northern New Jersey-Long Island","NY-NJ-PA",562421,308537,42766,50823,160295,10
"Niles-Benton Harbor","MI",2567,2567,0,0,0,10
"Norwich-New London","CT",19839,14800,208,375,4456,10
"Ocala","FL",67016,66464,0,552,0,10
"Ocean City","NJ",27212,25382,1830,0,0,10
"Odessa","TX",4235,4235,0,0,0,10
"Ogden-Clearfield","UT",65524,65205,0,319,0,10
"Oklahoma City","OK",82434,81287,440,0,707,10
"Olympia","WA",13010,12801,209,0,0,10
"Omaha-Council Bluffs","NE-IA",67541,44839,122,0,22580,10
"Orlando-Kissimmee","FL",361756,282756,342,2546,76112,10
"Oshkosh-Neenah","WI",10924,9005,1099,820,0,10
"Owensboro","KY",1849,1849,0,0,0,10
"Oxnard-Thousand Oaks-Ventura","CA",18619,15578,224,365,2452,10
"Palm Bay-Melbourne-Titusville","FL",86812,52414,0,1238,33160,10
"Panama City-Lynn Haven","FL",38139,7017,477,414,30231,10
"Parkersburg-Marietta-Vienna","WV-OH",1309,1309,0,0,0,10
"Pascagoula","MS",59333,18090,0,0,41243,10
"Pensacola-Ferry Pass-Brent","FL",31103,26859,684,0,3560,10
"Peoria","IL",13041,8939,2382,0,1720,10
"Philadelphia-Camden-Wilmington","PA-NJ-DE-MD",155117,142032,0,1692,11393,10
"Phoenix-Mesa-Scottsdale","AZ",366850,321008,151,9709,35982,10
"Pine Bluff","AR",585,422,92,0,71,10
"Pittsburgh","PA",64487,61249,350,821,2067,10
"Pittsfield","MA",498,498,0,0,0,10
"Pocatello","ID",6023,6023,0,0,0,10
"Port St. Lucie-Fort Pierce","FL",68799,57162,0,910,10727,10
"Portland-South Portland-Biddeford","ME",38091,35333,678,738,1342,10
"Portland-Vancouver-Beaverton","OR-WA",182242,139500,2822,1807,38113,10
"Poughkeepsie-Newburgh-Middletown","NY",17853,15525,0,447,1881,10
"Prescott","AZ",29028,28814,0,214,0,10
"Providence-New Bedford-Fall River","RI-MA",49455,45209,2236,465,1545,10
"Provo-Orem","UT",111315,89527,800,2756,18232,10
"Pueblo","CO",12648,12648,0,0,0,10
"Punta Gorda","FL",39353,25687,1118,4059,8489,10
"Racine","WI",8328,8074,254,0,0,10
"Raleigh-Cary","NC",230422,218965,0,0,11457,10
"Rapid City","SD",6540,6540,0,0,0,10
"Reading","PA",10814,8660,2154,0,0,10
"Redding","CA",8777,8568,209,0,0,10
"Reno-Sparks","NV",38836,38005,423,408,0,10
"Richmond","VA",89569,83489,585,0,5495,10
"Riverside-San Bernardino-Ontario","CA",311975,303094,1161,1505,6215,10
"Roanoke","VA",13015,13015,0,0,0,10
"Rochester","MN",13354,11143,0,0,2211,10
"Rochester","NY",19450,18835,0,615,0,10
"Rockford","IL",18751,17679,1072,0,0,10
"Rocky Mount","NC",5486,5253,103,130,0,10
"Rome","GA",4470,3597,472,0,401,10
"Sacramento--Arden-Arcade--Roseville","CA",115863,100806,235,0,14822,10
"Saginaw-Saginaw Township North","MI",1045,1045,0,0,0,10
"Salem","OR",16248,14304,304,203,1437,10
"Salinas","CA",6946,6946,0,0,0,10
"Salisbury","MD",5889,3359,0,0,2530,10
"Salt Lake City","UT",98850,90010,652,1077,7111,10
"San Angelo","TX",17364,5497,0,0,11867,10
"San Antonio","TX",240351,184369,342,727,54913,10
"San Diego-Carlsbad-San Marcos","CA",124695,68130,6966,1511,48088,10
"San Francisco-Oakland-Fremont","CA",241502,150080,734,6749,83939,10
"San Jose-Sunnyvale-Santa Clara","CA",75493,56102,235,2108,17048,10
"San Luis Obispo-Paso Robles","CA",7633,6025,548,0,1060,10
"Sandusky","OH",0,0,0,0,0,10
"Santa Barbara-Santa Maria","CA",15879,15879,0,0,0,10
"Santa Cruz-Watsonville","CA",9684,8927,0,0,757,10
"Santa Fe","NM",3321,3321,0,0,0,10
"Santa Rosa-Petaluma","CA",20380,15376,654,0,4350,10
"Sarasota-Bradenton-Venice","FL",89103,69755,870,2481,15997,10
"Savannah","GA",40780,38867,440,1073,400,10
"Scranton--Wilkes-Barre","PA",4799,4446,0,353,0,10
"Seattle-Tacoma-Bellevue","WA",326972,247440,8673,14444,56415,10
"Sebastian-Vero Beach","FL",32140,29535,0,0,2605,10
"Sheboygan","WI",2475,2475,0,0,0,10
"Sherman-Denison","TX",331,331,0,0,0,10
"Shreveport-Bossier City","LA",14672,14672,0,0,0,10
"Sioux City","IA-NE-SD",3049,3049,0,0,0,10
"Sioux Falls","SD",16974,15596,479,899,0,10
"South Bend-Mishawaka","IN-MI",10252,8252,0,0,2000,10
"Spartanburg","SC",14681,14681,0,0,0,10
"Spokane","WA",15858,15507,0,0,351,10
"Springfield","IL",5631,4603,841,0,187,10
"Springfield","MA",12084,11058,1026,0,0,10
"Springfield","MO",36054,32199,1622,2233,0,10
"Springfield","OH",2328,2328,0,0,0,10
"St. Cloud","MN",11648,10906,0,0,742,10
"St. George","UT",28126,26726,0,0,1400,10
"St. Joseph","MO-KS",1302,1302,0,0,0,10
"St. Louis","MO-IL",146466,127609,1189,1592,16076,10
"State College","PA",7237,7237,0,0,0,10
"Stockton","CA",33020,33020,0,0,0,10
"Sumter","SC",6435,6435,0,0,0,10
"Syracuse","NY",19249,12197,163,0,6889,10
"Tallahassee","FL",34729,27872,298,1405,5154,10
"Tampa-St. Petersburg-Clearwater","FL",247286,171692,1204,825,73565,10
"Terre Haute","IN",3090,2579,118,0,393,10
"Texarkana","TX-Texarkana",1715,1572,143,0,0,10
"Toledo","OH",21688,19661,157,240,1630,10
"Topeka","KS",8562,8562,0,0,0,10
"Trenton-Ewing","NJ",4450,3745,0,0,705,10
"Tucson","AZ",77841,74974,1705,644,518,10
"Tulsa","OK",55101,54636,260,205,0,10
"Tuscaloosa","AL",11086,9630,0,0,1456,10
"Tyler","TX",5178,4901,0,0,277,10
"Utica-Rome","NY",510,510,0,0,0,10
"Valdosta","GA",12029,9338,191,0,2500,10
"Vallejo-Fairfield","CA",12017,12017,0,0,0,10
"Victoria","TX",850,850,0,0,0,10
"Vineland-Millville-Bridgeton","NJ",4603,4603,0,0,0,10
"Virginia Beach-Norfolk-Newport News","VA-NC",114165,92383,3176,2769,15837,10
"Visalia-Porterville","CA",44125,31616,9928,2581,0,10
"Waco","TX",10491,10316,0,175,0,10
"Warner Robins","GA",15838,15838,0,0,0,10
"Washington-Arlington-Alexandria","DC-VA-MD-WV",294606,222024,0,425,72157,10
"Waterloo-Cedar Falls","IA",5273,5273,0,0,0,10
"Wausau","WI",9314,9064,250,0,0,10
"Weirton-Steubenville","WV-OH",350,350,0,0,0,10
"Wenatchee","WA",11519,11519,0,0,0,10
"Wheeling","WV-OH",2016,0,0,0,2016,10
"Wichita Falls","TX",2184,2184,0,0,0,10
"Wichita","KS",37974,25835,659,0,11480,10
"Williamsport","PA",1327,1327,0,0,0,10
"Wilmington","NC",79855,73864,217,0,5774,10
"Winchester","VA-WV",17006,16106,0,0,900,10
"Winston-Salem","NC",40928,40928,0,0,0,10
"Worcester","MA",24714,23786,170,258,500,10
"Yakima","WA",3518,3518,0,0,0,10
"York-Hanover","PA",34547,33209,1338,0,0,10
"Youngstown-Warren-Boardman","OH-PA",8390,6930,100,0,1360,10
"Yuba City","CA",6454,6454,0,0,0,10
"Yuma","AZ",13845,12942,0,0,903,10
"Abilene","TX",5305,5305,0,0,0,11
"Akron","OH",21720,20812,0,414,494,11
"Albany","GA",4027,3917,0,110,0,11
"Albany-Schenectady-Troy","NY",19202,16398,0,1400,1404,11
"Albuquerque","NM",86742,47387,0,0,39355,11
"Alexandria","LA",4424,4424,0,0,0,11
"Allentown-Bethlehem-Easton","PA-NJ",46860,43440,127,0,3293,11
"Altoona","PA",0,0,0,0,0,11
"Amarillo","TX",5810,5810,0,0,0,11
"Ames","IA",6930,2831,0,0,4099,11
"Anchorage","AK",7514,5617,417,1480,0,11
"Anderson","IN",2459,2459,0,0,0,11
"Anderson","SC",8844,8844,0,0,0,11
"Ann Arbor","MI",6614,6312,0,0,302,11
"Anniston-Oxford","AL",1330,1330,0,0,0,11
"Appleton","WI",6561,6361,200,0,0,11
"Asheville","NC",58894,57347,152,516,879,11
"Athens-Clarke County","GA",17867,8219,0,0,9648,11
"Atlanta-Sandy Springs-Marietta","GA",617610,538263,1915,1667,75765,11
"Atlantic City","NJ",15472,15462,0,0,10,11
"Auburn-Opelika","AL",15694,14288,0,0,1406,11
"Augusta-Richmond County","GA-SC",23652,23652,0,0,0,11
"Austin-Round Rock","TX",259325,183144,1362,5206,69613,11
"Bakersfield","CA",43739,40423,637,1478,1201,11
"Baltimore-Towson","MD",71596,45927,1235,818,23616,11
"Bangor","ME",5184,1308,678,0,3198,11
"Barnstable Town","MA",20304,18243,0,671,1390,11
"Baton Rouge","LA",42856,38865,0,311,3680,11
"Battle Creek","MI",1386,1158,0,0,228,11
"Bay City","MI",1250,1250,0,0,0,11
"Beaumont-Port Arthur","TX",10910,7410,0,0,3500,11
"Bellingham","WA",4351,4351,0,0,0,11
"Bend","OR",35080,34579,501,0,0,11
"Billings","MT",6598,6598,0,0,0,11
"Binghamton","NY",245,245,0,0,0,11
"Birmingham-Hoover","AL",59871,59871,0,0,0,11
"Bismarck","ND",8895,7626,519,0,750,11
"Bloomington","IN",5313,4916,397,0,0,11
"Bloomington-Normal","IL",3651,3286,0,0,365,11
"Boise City-Nampa","ID",82501,77937,375,1789,2400,11
"Boston-Cambridge-Quincy","MA-NH",144920,94026,4833,1964,44097,11
"Boulder","CO",14038,12982,0,0,1056,11
"Bowling Green","KY",9158,9158,0,0,0,11
"Bremerton-Silverdale","WA",9079,8011,0,0,1068,11
"Bridgeport-Stamford-Norwalk","CT",58884,55502,434,0,2948,11
"Brownsville-Harlingen","TX",14526,14110,0,416,0,11
"Brunswick","GA",32580,32580,0,0,0,11
"Buffalo-Niagara Falls","NY",10135,10135,0,0,0,11
"Burlington","NC",16620,11285,0,0,5335,11
"Burlington-South Burlington","VT",6178,4287,700,643,548,11
"Canton-Massillon","OH",8246,8008,0,0,238,11
"Cape Coral-Fort Myers","FL",131472,127152,0,0,4320,11
"Carson City","NV",6523,5674,0,0,849,11
"Casper","WY",4015,4015,0,0,0,11
"Cedar Rapids","IA",7148,6127,0,1021,0,11
"Champaign-Urbana","IL",5524,5524,0,0,0,11
"Charleston","WV",2366,2366,0,0,0,11
"Charleston-North Charleston","SC",75071,70360,873,0,3838,11
"Charlotte-Gastonia-Concord","NC-SC",213714,166770,0,306,46638,11
"Charlottesville","VA",14849,13749,0,0,1100,11
"Chattanooga","TN-GA",27458,27017,179,0,262,11
"Cheyenne","WY",4514,4178,0,0,336,11
"Chicago-Naperville-Joliet","IL-IN-WI",496618,396298,5908,10830,83582,11
"Chico","CA",7398,7134,0,264,0,11
"Cincinnati-Middletown","OH-KY-IN",89837,78064,438,1822,9513,11
"Clarksville","TN-KY",25322,20892,350,2190,1890,11
"Cleveland","TN",6902,6557,117,228,0,11
"Cleveland-Elyria-Mentor","OH",65203,62838,370,866,1129,11
"Coeur dAlene","ID",16068,15183,0,0,885,11
"College Station-Bryan","TX",17059,9291,0,0,7768,11
"Colorado Springs","CO",44288,43781,0,507,0,11
"Columbia","MO",12473,12473,0,0,0,11
"Columbia","SC",63960,45884,761,0,17315,11
"Columbus","GA-AL",14679,13299,0,183,1197,11
"Columbus","IN",2480,2480,0,0,0,11
"Columbus","OH",83919,59140,409,6171,18199,11
"Corpus Christi","TX",12943,11798,240,70,835,11
"Corvallis","OR",3037,3037,0,0,0,11
"Cumberland","MD-WV",1413,1413,0,0,0,11
"Dallas-Fort Worth-Arlington","TX",583035,505147,4818,262,72808,11
"Dalton","GA",4930,4302,99,171,358,11
"Danville","IL",84,84,0,0,0,11
"Danville","VA",1719,1614,0,105,0,11
"Davenport-Moline-Rock Island","IA-IL",9853,9227,200,158,268,11
"Dayton","OH",31862,24401,461,0,7000,11
"Decatur","AL",2382,2382,0,0,0,11
"Decatur","IL",539,539,0,0,0,11
"Deltona-Daytona Beach-Ormond Beach","FL",39731,37209,0,0,2522,11
"Denver-Aurora","CO",165529,158278,0,2445,4806,11
"Des Moines-West Des Moines","IA",69122,42522,0,0,26600,11
"Detroit-Warren-Livonia","MI",94050,86147,1417,634,5852,11
"Dothan","AL",1458,1458,0,0,0,11
"Dover","DE",12444,12444,0,0,0,11
"Dubuque","IA",3592,3592,0,0,0,11
"Duluth","MN-WI",5495,4436,189,0,870,11
"Durham","NC",47219,47219,0,0,0,11
"Eau Claire","WI",12214,5839,637,0,5738,11
"El Centro","CA",10301,10136,0,0,165,11
"El Paso","TX",33319,33096,0,0,223,11
"Elizabethtown","KY",6844,4873,991,0,980,11
"Elkhart-Goshen","IN",9460,9460,0,0,0,11
"Elmira","NY",474,474,0,0,0,11
"Erie","PA",3614,2442,0,1172,0,11
"Eugene-Springfield","OR",18950,18565,385,0,0,11
"Evansville","IN-KY",12153,11218,0,110,825,11
"Fairbanks","AK",1262,1262,0,0,0,11
"Fargo","ND-MN",11107,9532,0,625,950,11
"Farmington","NM",4595,4595,0,0,0,11
"Fayetteville","NC",24442,24442,0,0,0,11
"Fayetteville-Springdale-Rogers","AR-MO",43203,33828,4786,0,4589,11
"Flagstaff","AZ",5532,5532,0,0,0,11
"Flint","MI",3283,3283,0,0,0,11
"Florence","SC",6016,6016,0,0,0,11
"Florence-Muscle Shoals","AL",3106,3106,0,0,0,11
"Fond du Lac","WI",3055,2332,460,0,263,11
"Fort Collins-Loveland","CO",20209,17078,235,302,2594,11
"Fort Smith","AR-OK",4688,3538,486,364,300,11
"Fort Walton Beach-Crestview-Destin","FL",23126,11439,0,694,10993,11
"Fort Wayne","IN",19599,19599,0,0,0,11
"Fresno","CA",33278,28109,363,721,4085,11
"Gadsden","AL",1710,1710,0,0,0,11
"Gainesville","FL",28240,9432,0,0,18808,11
"Gainesville","GA",24464,24464,0,0,0,11
"Glens Falls","NY",5986,5678,308,0,0,11
"Goldsboro","NC",3401,3401,0,0,0,11
"Grand Forks","ND-MN",17167,621,283,0,16263,11
"Grand Junction","CO",39437,36931,822,0,1684,11
"Grand Rapids-Wyoming","MI",22193,21216,0,0,977,11
"Great Falls","MT",1212,986,226,0,0,11
"Greeley","CO",30222,29831,129,0,262,11
"Green Bay","WI",11280,10875,0,0,405,11
"Greensboro-High Point","NC",61016,56442,397,67,4110,11
"Greenville","NC",15134,14721,413,0,0,11
"Greenville","SC",40447,40294,153,0,0,11
"Gulfport-Biloxi","MS",26257,26257,0,0,0,11
"Hagerstown-Martinsburg","MD-WV",34880,34220,0,0,660,11
"Hanford-Corcoran","CA",4709,4709,0,0,0,11
"Harrisburg-Carlisle","PA",12563,12163,0,400,0,11
"Harrisonburg","VA",8196,8196,0,0,0,11
"Hartford-West Hartford-East Hartford","CT",36372,34764,970,0,638,11
"Hattiesburg","MS",952,952,0,0,0,11
"Hickory-Lenoir-Morganton","NC",20196,20196,0,0,0,11
"Hinesville-Fort Stewart","GA",700,700,0,0,0,11
"Holland-Grand Haven","MI",9476,7914,0,430,1132,11
"Honolulu","HI",31077,31077,0,0,0,11
"Hot Springs","AR",875,875,0,0,0,11
"Houma-Bayou Cane-Thibodaux","LA",10107,10107,0,0,0,11
"Houston-Sugar Land-Baytown","TX",663810,523800,1936,2819,135255,11
"Huntington-Ashland","WV-KY-OH",114,114,0,0,0,11
"Huntsville","AL",25368,23129,0,0,2239,11
"Idaho Falls","ID",21435,12789,0,0,8646,11
"Indianapolis-Carmel","IN",121728,100946,2731,1440,16611,11
"Iowa City","IA",11903,9049,1345,379,1130,11
"Ithaca","NY",470,470,0,0,0,11
"Jackson","MI",5281,3359,0,0,1922,11
"Jackson","MS",24593,24443,150,0,0,11
"Jackson","TN",6562,6438,124,0,0,11
"Jacksonville","FL",156431,104513,670,0,51248,11
"Jacksonville","NC",16730,10170,0,0,6560,11
"Janesville","WI",3751,3451,300,0,0,11
"Jefferson City","MO",2082,2082,0,0,0,11
"Johnson City","TN",6501,6501,0,0,0,11
"Johnstown","PA",108,108,0,0,0,11
"Jonesboro","AR",3109,2994,0,115,0,11
"Joplin","MO",1259,1259,0,0,0,11
"Kalamazoo-Portage","MI",10842,9555,583,704,0,11
"Kankakee-Bradley","IL",2078,2078,0,0,0,11
"Kansas City","MO-KS",130514,109862,2821,924,16907,11
"Kennewick-Richland-Pasco","WA",16162,15080,247,638,197,11
"Killeen-Temple-Fort Hood","TX",23762,22762,1000,0,0,11
"Kingsport-Bristol-Bristol","TN-VA",5612,5612,0,0,0,11
"Kingston","NY",4043,3443,0,600,0,11
"Knoxville","TN",54888,49233,145,0,5510,11
"Kokomo","IN",2169,2169,0,0,0,11
"La Crosse","WI-MN",5455,4734,485,236,0,11
"Lafayette","IN",6561,6561,0,0,0,11
"Lafayette","LA",13404,13404,0,0,0,11
"Lake Charles","LA",2572,2318,0,0,254,11
"Lakeland","FL",56278,56045,0,233,0,11
"Lancaster","PA",12766,12766,0,0,0,11
"Lansing-East Lansing","MI",15560,6888,0,0,8672,11
"Laredo","TX",9254,8617,0,148,489,11
"Las Cruces","NM",19564,19340,224,0,0,11
"Las Vegas-Paradise","NV",156686,98594,0,4740,53352,11
"Lawrence","KS",5684,5684,0,0,0,11
"Lawton","OK",2279,2279,0,0,0,11
"Lebanon","PA",4242,4242,0,0,0,11
"Lewiston","ID-WA",869,349,520,0,0,11
"Lewiston-Auburn","ME",3839,3339,0,0,500,11
"Lexington-Fayette","KY",28816,27686,215,0,915,11
"Lima","OH",669,669,0,0,0,11
"Lincoln","NE",10941,10162,191,0,588,11
"Little Rock-North Little Rock","AR",48821,47453,288,0,1080,11
"Logan","UT-ID",11059,10809,0,250,0,11
"Longview","TX",2582,2582,0,0,0,11
"Longview","WA",10953,10953,0,0,0,11
"Los Angeles-Long Beach-Santa Ana","CA",361781,155470,6448,6148,193715,11
"Louisville-Jefferson County","KY-IN",64211,57262,300,0,6649,11
"Lubbock","TX",14488,14215,273,0,0,11
"Lynchburg","VA",12291,11154,0,512,625,11
"Macon","GA",10801,10801,0,0,0,11
"Madera","CA",7337,7337,0,0,0,11
"Madison","WI",41346,28260,1370,512,11204,11
"Manchester-Nashua","NH",7742,7099,192,0,451,11
"Mansfield","OH",1655,1655,0,0,0,11
"McAllen-Edinburg-Mission","TX",58829,51314,991,5686,838,11
"Medford","OR",20350,16466,0,3043,841,11
