"City","State","Total","Units_1","Units_2","Units_3.4","Units_5.Inf","Month"
"Columbia","MO",22455,17455,5000,0,0,7
"Columbia","SC",63189,57567,108,0,5514,7
"Columbus","GA-AL",19316,16354,0,131,2831,7
"Columbus","IN",5184,5184,0,0,0,7
"Columbus","OH",184356,146200,2867,21016,14273,7
"Corpus Christi","TX",18421,16073,148,718,1482,7
"Corvallis","OR",7514,5200,289,0,2025,7
"Cumberland","MD-WV",1354,1354,0,0,0,7
"Dallas-Fort Worth-Arlington","TX",783075,702240,1138,3251,76446,7
"Dalton","GA",7990,7296,88,237,369,7
"Danville","IL",0,0,0,0,0,7
"Danville","VA",2610,2610,0,0,0,7
"Davenport-Moline-Rock Island","IA-IL",14839,12939,0,1900,0,7
"Dayton","OH",70625,54927,231,0,15467,7
"Decatur","AL",4303,4303,0,0,0,7
"Decatur","IL",290,290,0,0,0,7
"Deltona-Daytona Beach-Ormond Beach","FL",107600,96126,306,4800,6368,7
"Denver-Aurora","CO",378329,343300,1074,1729,32226,7
"Des Moines","IA",86573,70577,0,0,15996,7
"Detroit-Warren-Livonia","MI",222581,207758,315,2292,12216,7
"Dothan","AL",2881,2881,0,0,0,7
"Dover","DE",22922,20793,0,638,1491,7
"Dubuque","IA",5162,4749,413,0,0,7
"Duluth","MN-WI",11184,8679,318,319,1868,7
"Durham","NC",63217,62682,535,0,0,7
"Eau Claire","WI",6665,5806,625,234,0,7
"El Centro","CA",6450,6178,0,0,272,7
"El Paso","TX",51944,36144,0,3800,12000,7
"Elizabethtown","KY",5447,4642,150,655,0,7
"Elkhart-Goshen","IN",16437,16437,0,0,0,7
"Elmira","NY",361,361,0,0,0,7
"Erie","PA",10196,8338,1858,0,0,7
"Eugene-Springfield","OR",26465,24803,1233,0,429,7
"Evansville","IN-KY",13793,12693,0,0,1100,7
"Fairbanks","AK",1296,1055,241,0,0,7
"Fargo","ND-MN",21592,19960,0,1632,0,7
"Farmington","NM",6770,6292,0,478,0,7
"Fayetteville","NC",31278,31278,0,0,0,7
"Fayetteville-Springdale-Rogers","AR-MO",68641,65639,2709,132,161,7
"Flagstaff","AZ",11787,11787,0,0,0,7
"Flint","MI",14054,14054,0,0,0,7
"Florence","SC",3757,3757,0,0,0,7
"Florence-Muscle Shoals","AL",2010,2010,0,0,0,7
"Fond du Lac","WI",1781,1559,222,0,0,7
"Fort Collins-Loveland","CO",44359,43384,388,587,0,7
"Fort Smith","AR-OK",9023,8427,596,0,0,7
"Fort Walton Beach-Crestview-Destin","FL",28592,22187,0,0,6405,7
"Fort Wayne","IN",31843,31464,0,0,379,7
"Fresno","CA",74510,67673,739,1099,4999,7
"Gadsden","AL",2099,2099,0,0,0,7
"Gainesville","FL",14481,12596,0,0,1885,7
"Gainesville","GA",32204,31505,699,0,0,7
"Glens Falls","NY",10282,10051,0,0,231,7
"Goldsboro","NC",4907,4782,125,0,0,7
"Grand Forks","ND-MN",4378,2878,0,0,1500,7
"Grand Junction","CO",27766,27766,0,0,0,7
"Grand Rapids-Wyoming","MI",45605,43312,267,255,1771,7
"Great Falls","MT",969,969,0,0,0,7
"Greeley","CO",63120,62155,352,0,613,7
"Green Bay","WI",18509,15827,937,0,1745,7
"Greensboro-High Point","NC",76293,70551,78,0,5664,7
"Greenville","NC",17429,15063,286,0,2080,7
"Greenville","SC",46919,44915,125,0,1879,7
"Gulfport-Biloxi","MS",21339,17638,262,270,3169,7
"Hagerstown-Martinsburg","MD-WV",61869,61529,340,0,0,7
"Hanford-Corcoran","CA",7220,7220,0,0,0,7
"Harrisburg-Carlisle","PA",28842,28442,400,0,0,7
"Harrisonburg","VA",15715,15715,0,0,0,7
"Hartford-West Hartford-East Hartford","CT",47622,43287,1367,452,2516,7
"Hattiesburg","MS",260,260,0,0,0,7
"Hickory-Lenoir-Morganton","NC",19121,18817,304,0,0,7
"Hinesville-Fort Stewart","GA",1451,1451,0,0,0,7
"Holland-Grand Haven","MI",21857,19232,362,1841,422,7
"Honolulu","HI",31317,31317,0,0,0,7
"Hot Springs","AR",1421,1421,0,0,0,7
"Houma-Bayou Cane-Thibodaux","LA",8328,8328,0,0,0,7
"Houston-Baytown-Sugar Land","TX",782103,713567,2098,250,66188,7
"Huntington-Ashland","WV-KY-OH",506,506,0,0,0,7
"Huntsville","AL",29636,29636,0,0,0,7
"Idaho Falls","ID",17810,15421,0,1520,869,7
"Indianapolis","IN",198067,179792,3437,3829,11009,7
"Iowa City","IA",14976,10325,0,0,4651,7
"Ithaca","NY",1252,1152,100,0,0,7
"Jackson","MI",15151,2961,0,0,12190,7
"Jackson","MS",39368,37781,0,0,1587,7
"Jackson","TN",7478,7478,0,0,0,7
"Jacksonville","FL",304400,283537,200,1362,19301,7
"Jacksonville","NC",8582,8582,0,0,0,7
"Janesville","WI",6617,6617,0,0,0,7
"Jefferson City","MO",4402,4206,0,196,0,7
"Johnson City","TN",17612,7786,200,0,9626,7
"Johnstown","PA",220,220,0,0,0,7
"Jonesboro","AR",5816,5816,0,0,0,7
"Joplin","MO",2052,2052,0,0,0,7
"Kalamazoo-Portage","MI",14967,14967,0,0,0,7
"Kankakee-Bradley","IL",5696,5696,0,0,0,7
"Kansas City","MO-KS",187591,170515,3997,3187,9892,7
"Kennewick-Richland-Pasco","WA",35716,28361,192,2136,5027,7
"Killeen-Temple-Fort Hood","TX",36613,34454,926,215,1018,7
"Kingsport-Bristol-Bristol","TN-VA",9023,9023,0,0,0,7
"Kingston","NY",7419,7419,0,0,0,7
"Knoxville","TN",45778,45478,300,0,0,7
"Kokomo","IN",3878,3628,250,0,0,7
"La Crosse","WI-MN",7882,7172,400,310,0,7
"Lafayette","IN",12293,12293,0,0,0,7
"Lafayette","LA",16756,16756,0,0,0,7
"Lake Charles","LA",9162,3411,82,0,5669,7
"Lakeland","FL",66906,55901,386,350,10269,7
"Lancaster","PA",16342,15597,0,0,745,7
"Lansing-East Lansing","MI",22334,21513,198,0,623,7
"Laredo","TX",15609,13338,0,136,2135,7
"Las Cruces","NM",31286,31286,0,0,0,7
"Las Vegas-Paradise","NV",501126,436120,582,6537,57887,7
"Lawrence","KS",6574,6024,550,0,0,7
"Lawton","OK",1630,1630,0,0,0,7
"Lebanon","PA",11511,11511,0,0,0,7
"Lewiston","ID-WA",1166,1166,0,0,0,7
"Lewiston-Auburn","ME",6596,5796,300,0,500,7
"Lexington-Fayette","KY",54954,52088,0,570,2296,7
"Lima","OH",594,594,0,0,0,7
"Lincoln","NE",23049,20329,300,0,2420,7
"Little Rock-North Little Rock","AR",60735,51235,50,0,9450,7
"Logan","UT-ID",10250,9916,0,334,0,7
"Longview","TX",3184,3184,0,0,0,7
"Longview","WA",5834,5834,0,0,0,7
"Los Angeles-Long Beach-Santa Ana","CA",307766,237406,7554,13692,49114,7
"Louisville","KY-IN",109756,104626,554,800,3776,7
"Lubbock","TX",15198,13122,2076,0,0,7
"Lynchburg","VA",25342,22622,0,720,2000,7
"Macon","GA",7607,7607,0,0,0,7
"Madera","CA",24918,24803,115,0,0,7
"Madison","WI",61796,46833,2217,1265,11481,7
"Manchester-Nashua","NH",24480,24121,0,0,359,7
"Mansfield","OH",3888,3414,198,276,0,7
"McAllen-Edinburg-Pharr","TX",64105,58895,326,4684,200,7
"Medford","OR",30418,27875,366,860,1317,7
"Memphis","TN-MS-AR",144226,140326,0,0,3900,7
"Merced","CA",50503,50503,0,0,0,7
"Miami-Fort Lauderdale-Miami Beach","FL",582070,329172,3223,2718,246957,7
"Michigan City-La Porte","IN",3493,3493,0,0,0,7
"Midland","TX",4402,4402,0,0,0,7
"Milwaukee-Waukesha-West Allis","WI",138335,74603,2633,422,60677,7
"Minneapolis-St. Paul-Bloomington","MN-WI",379911,331969,2253,3913,41776,7
"Missoula","MT",4190,3656,110,424,0,7
"Mobile","AL",23391,23391,0,0,0,7
"Modesto","CA",58565,56577,201,0,1787,7
"Monroe","LA",4663,4612,51,0,0,7
"Monroe","MI",8724,8724,0,0,0,7
"Montgomery","AL",19900,19900,0,0,0,7
"Morgantown","WV",515,108,0,0,407,7
"Morristown","TN",6983,6863,0,120,0,7
"Mount Vernon-Anacortes","WA",8791,7946,256,0,589,7
"Muncie","IN",2920,2920,0,0,0,7
"Muskegon-Norton Shores","MI",6201,5781,420,0,0,7
"Myrtle Beach-Conway-North Myrtle Beach","SC",140033,48514,0,0,91519,7
"Napa","CA",9373,9373,0,0,0,7
"Naples-Marco Island","FL",207797,128725,1800,2360,74912,7
"Nashville-Davidson--Murfreesboro","TN",176305,167020,408,0,8877,7
"New Haven-Milford","CT",22314,19412,280,259,2363,7
"New Orleans-Metairie-Kenner","LA",69065,66848,1188,300,729,7
"New York-Northern New Jersey-Long Island","NY-NJ-PA",581186,368980,57160,34109,120937,7
"Niles-Benton Harbor","MI",2930,2930,0,0,0,7
"Norwich-New London","CT",15683,14687,59,0,937,7
"Ocala","FL",91139,90572,0,567,0,7
"Ocean City","NJ",29401,12063,5459,640,11239,7
"Odessa","TX",2301,2301,0,0,0,7
"Ogden-Clearfield","UT",56616,52756,1884,1976,0,7
"Oklahoma City","OK",114333,112442,382,148,1361,7
"Olympia","WA",29881,29479,0,0,402,7
"Omaha-Council Bluffs","NE-IA",73702,68477,106,0,5119,7
"Orlando","FL",432554,363458,1109,500,67487,7
"Oshkosh-Neenah","WI",11636,8326,900,0,2410,7
"Owensboro","KY",4201,4086,115,0,0,7
"Oxnard-Thousand Oaks-Ventura","CA",140219,63883,321,8029,67986,7
"Palm Bay-Melbourne-Titusville","FL",161847,116854,0,210,44783,7
"Panama City-Lynn Haven","FL",56358,23615,0,402,32341,7
"Parkersburg-Marietta","WV-OH",1114,1114,0,0,0,7
"Pascagoula","MS",6790,6790,0,0,0,7
"Pensacola-Ferry Pass-Brent","FL",27981,26953,0,0,1028,7
"Peoria","IL",19266,10322,769,0,8175,7
"Philadelphia-Camden-Wilmington","PA-NJ-DE-MD",245803,220907,682,3241,20973,7
"Phoenix-Mesa-Scottsdale","AZ",763579,705904,1452,13437,42786,7
"Pine Bluff","AR",423,260,92,0,71,7
"Pittsburgh","PA",98448,88510,1927,455,7556,7
"Pittsfield","MA",841,841,0,0,0,7
"Pocatello","ID",3509,3349,0,160,0,7
"Port St. Lucie-Fort Pierce","FL",139018,120382,0,3699,14937,7
"Portland-South Portland-Biddeford","ME",57027,52786,2723,261,1257,7
"Portland-Vancouver-Beaverton","OR-WA",238989,194311,915,2338,41425,7
"Poughkeepsie-Newburgh-Middletown","NY",27639,25841,160,0,1638,7
"Prescott","AZ",72387,72252,135,0,0,7
"Providence-New Bedford-Fall River","RI-MA",61488,52030,2112,1393,5953,7
"Provo-Orem","UT",67785,63901,2023,989,872,7
"Pueblo","CO",13389,13033,356,0,0,7
"Punta Gorda","FL",47996,34138,395,800,12663,7
"Racine","WI",12469,12279,0,0,190,7
"Raleigh-Cary","NC",238579,230352,643,2376,5208,7
"Rapid City","SD",11450,10960,187,0,303,7
"Reading","PA",11388,11388,0,0,0,7
"Redding","CA",17252,17252,0,0,0,7
"Reno-Sparks","NV",81427,81256,0,171,0,7
"Richmond","VA",119193,106770,0,687,11736,7
"Riverside-San Bernardino-Ontario","CA",858862,827938,1286,7960,21678,7
"Roanoke","VA",17858,17453,217,188,0,7
"Rochester","MN",21314,21085,229,0,0,7
"Rochester","NY",27006,25467,0,0,1539,7
"Rockford","IL",20629,18649,537,1443,0,7
"Rocky Mount","NC",5375,5231,144,0,0,7
"Rome","GA",5751,4940,404,0,407,7
"Sacramento--Arden-Arcade--Roseville","CA",313135,290574,3230,0,19331,7
"Saginaw-Saginaw Township North","MI",3006,3006,0,0,0,7
"Salem","OR",24787,22769,109,534,1375,7
"Salinas","CA",28533,28533,0,0,0,7
"Salisbury","MD",5709,5529,0,180,0,7
"Salt Lake City","UT",96028,88605,806,654,5963,7
"San Angelo","TX",2626,2626,0,0,0,7
"San Antonio","TX",260170,190147,3615,0,66408,7
"San Diego-Carlsbad-San Marcos","CA",238947,206832,2717,6456,22942,7
"San Francisco-Oakland-Fremont","CA",308226,220419,851,4995,81961,7
"San Jose-Sunnyvale-Santa Clara","CA",92436,76570,0,1745,14121,7
"San Luis Obispo-Paso Robles","CA",26214,25691,523,0,0,7
"Sandusky","OH",0,0,0,0,0,7
"Santa Barbara-Santa Maria-Goleta","CA",20436,17835,76,770,1755,7
"Santa Cruz-Watsonville","CA",6747,6747,0,0,0,7
"Santa Fe","NM",6621,6621,0,0,0,7
"Santa Rosa-Petaluma","CA",25011,24644,0,0,367,7
"Sarasota-Bradenton-Venice","FL",216258,181912,440,4944,28962,7
"Savannah","GA",35003,32141,0,2006,856,7
"Scranton--Wilkes-Barre","PA",5296,4917,0,379,0,7
"Seattle-Tacoma-Bellevue","WA",400953,292696,8625,9026,90606,7
"Sheboygan","WI",2283,2053,230,0,0,7
"Sherman-Denison","TX",452,452,0,0,0,7
"Shreveport-Bossier City","LA",20725,20127,0,94,504,7
"Sioux City","IA-NE-SD",2765,2765,0,0,0,7
"Sioux Falls","SD",20911,20090,646,175,0,7
"South Bend-Mishawaka","IN-MI",15793,14857,0,0,936,7
"Spartanburg","SC",15866,15736,130,0,0,7
"Spokane","WA",28816,23971,0,0,4845,7
"Springfield","IL",5491,3853,1140,498,0,7
"Springfield","MA",12691,11297,1394,0,0,7
"Springfield","MO",39660,34015,1930,0,3715,7
"Springfield","OH",3756,3756,0,0,0,7
"St. Cloud","MN",18155,17565,0,0,590,7
"St. George","UT",51607,48770,0,243,2594,7
"St. Joseph","MO-KS",1492,1492,0,0,0,7
"St. Louis","MO-IL",215830,194902,3029,2282,15617,7
"State College","PA",5803,5445,0,0,358,7
"Stockton","CA",109977,105281,0,313,4383,7
"Sumter","SC",5415,4945,131,339,0,7
"Syracuse","NY",11244,11244,0,0,0,7
"Tallahassee","FL",38441,29554,146,261,8480,7
"Tampa-St. Petersburg-Clearwater","FL",449605,399203,1165,1003,48234,7
"Terre Haute","IN",3515,2552,170,0,793,7
"Texarkana","TX-Texarkana",1794,1794,0,0,0,7
"Toledo","OH",27508,24015,807,1374,1312,7
"Topeka","KS",14021,14021,0,0,0,7
"Trenton-Ewing","NJ",10024,10024,0,0,0,7
"Tucson","AZ",174380,168080,932,198,5170,7
"Tulsa","OK",63085,63085,0,0,0,7
"Tuscaloosa","AL",12821,12565,0,0,256,7
"Tyler","TX",7185,6665,0,150,370,7
"Utica-Rome","NY",152,152,0,0,0,7
"Valdosta","GA",10976,9079,0,0,1897,7
"Vallejo-Fairfield","CA",29173,28531,0,0,642,7
"Vero Beach","FL",62432,62432,0,0,0,7
"Victoria","TX",658,658,0,0,0,7
"Vineland-Millville-Bridgeton","NJ",6909,6909,0,0,0,7
"Virginia Beach-Norfolk-Newport News","VA-NC",119163,108713,1087,2681,6682,7
"Visalia-Porterville","CA",36154,35815,339,0,0,7
"Waco","TX",5163,4983,180,0,0,7
"Warner Robins","GA",16749,16749,0,0,0,7
"Washington-Arlington-Alexandria","DC-VA-MD-WV",378881,321017,0,0,57864,7
"Waterloo-Cedar Falls","IA",9756,9756,0,0,0,7
"Wausau","WI",11912,11232,680,0,0,7
"Weirton-Steubenville","WV-OH",482,482,0,0,0,7
"Wenatchee","WA",8525,8525,0,0,0,7
"Wheeling","WV-OH",0,0,0,0,0,7
"Wichita Falls","TX",2380,2380,0,0,0,7
"Wichita","KS",33608,29598,4010,0,0,7
"Williamsport","PA",596,596,0,0,0,7
"Wilmington","NC",109398,93559,7058,330,8451,7
"Winchester","VA-WV",27312,27312,0,0,0,7
"Winston-Salem","NC",38200,30342,0,0,7858,7
"Worcester","MA",29345,28556,238,286,265,7
"Yakima","WA",8723,8723,0,0,0,7
"York-Hanover","PA",36272,34280,320,1007,665,7
"Youngstown-Warren-Boardman","OH-PA",15905,15585,260,60,0,7
"Yuba City-Marysville","CA",47851,47851,0,0,0,7
"Yuma","AZ",25211,24308,0,0,903,7
"Abilene","TX",8297,8297,0,0,0,8
"Akron","OH",29983,27625,530,1297,531,8
"Albany","GA",6694,6107,255,178,154,8
"Albany-Schenectady-Troy","NY",35323,29654,0,0,5669,8
"Albuquerque","NM",83761,82111,0,310,1340,8
"Alexandria","LA",7543,7543,0,0,0,8
"Allentown-Bethlehem-Easton","PA-NJ",67352,65543,164,1550,95,8
"Altoona","PA",371,371,0,0,0,8
"Amarillo","TX",13900,13900,0,0,0,8
"Ames","IA",5267,4145,0,0,1122,8
"Anchorage","AK",28011,20518,7493,0,0,8
"Anderson","IN",6637,6637,0,0,0,8
"Anderson","SC",20233,18326,344,391,1172,8
"Ann Arbor","MI",17472,14170,0,0,3302,8
"Anniston-Oxford","AL",1407,1407,0,0,0,8
"Appleton","WI",17777,15040,1785,0,952,8
"Asheville","NC",65408,58753,762,0,5893,8
"Athens-Clarke County","GA",12817,11428,1089,0,300,8
"Atlanta-Sandy Springs-Marietta","GA",1041768,924549,1370,251,115598,8
"Atlantic City","NJ",19202,18960,242,0,0,8
"Auburn-Opelika","AL",14580,13572,0,0,1008,8
"Augusta-Richmond County","GA-SC",45461,45281,180,0,0,8
"Austin-Round Rock","TX",236488,198751,2115,4308,31314,8
"Bakersfield","CA",79425,77825,261,618,721,8
"Baltimore-Towson","MD",119675,112401,157,0,7117,8
"Bangor","ME",8460,8068,0,0,392,8
"Barnstable Town","MA",35103,33328,0,0,1775,8
"Baton Rouge","LA",45321,42959,0,1236,1126,8
"Battle Creek","MI",2511,2511,0,0,0,8
"Bay City","MI",980,980,0,0,0,8
"Beaumont-Port Arthur","TX",6462,6211,0,251,0,8
"Bellingham","WA",22370,18628,556,2268,918,8
"Bend","OR",104786,89848,2451,487,12000,8
"Billings","MT",10721,9050,0,300,1371,8
"Binghamton","NY",822,822,0,0,0,8
"Birmingham-Hoover","AL",131396,102380,0,0,29016,8
"Bismarck","ND",15302,14848,0,454,0,8
"Bloomington","IN",11093,7837,1799,316,1141,8
"Bloomington-Normal","IL",9408,8520,133,555,200,8
"Boise City-Nampa","ID",213793,206926,1544,5323,0,8
"Boston-Cambridge-Quincy","MA-NH",214398,174888,6241,3890,29379,8
"Boulder","CO",13355,12695,0,0,660,8
"Bowling Green","KY",12868,12868,0,0,0,8
"Bremerton-Silverdale","WA",29260,29260,0,0,0,8
"Bridgeport-Stamford-Norwalk","CT",57197,54864,90,543,1700,8
"Brownsville-Harlingen","TX",22002,21018,278,706,0,8
"Brunswick","GA",19071,16293,176,0,2602,8
"Buffalo-Niagara Falls","NY",22831,22674,157,0,0,8
"Burlington","NC",15060,14794,0,0,266,8
"Burlington-South Burlington","VT",9256,8017,942,297,0,8
"Canton-Massillon","OH",23100,22861,0,0,239,8
"Cape Coral-Fort Myers","FL",491376,437391,815,500,52670,8
"Carson City","NV",5593,5593,0,0,0,8
"Casper","WY",6488,6488,0,0,0,8
"Cedar Rapids","IA",12365,10651,400,1314,0,8
"Champaign-Urbana","IL",13033,12388,0,0,645,8
"Charleston","WV",3578,3578,0,0,0,8
"Charleston-North Charleston","SC",145149,136806,468,362,7513,8
"Charlotte-Gastonia-Concord","NC-SC",305408,286636,1099,1049,16624,8
"Charlottesville","VA",30223,26254,515,232,3222,8
"Chattanooga","TN-GA",42154,41537,179,0,438,8
"Cheyenne","WY",10415,9684,0,261,470,8
"Chicago-Naperville-Joliet","IL-IN-WI",956195,744906,12453,21278,177558,8
"Chico","CA",15214,14369,0,845,0,8
"Cincinnati-Middletown","OH-KY-IN",186148,173863,855,3226,8204,8
"Clarksville","TN-KY",16761,13371,0,270,3120,8
"Cleveland","TN",11735,10075,190,1470,0,8
"Cleveland-Elyria-Mentor","OH",117900,113593,1438,2869,0,8
"Coeur d""Alene","ID",33056,31164,560,967,365,8
"College Station-Bryan","TX",34056,11056,0,0,23000,8
"Colorado Springs","CO",88214,84132,1939,1166,977,8
"Columbia","MO",35583,18311,8356,0,8916,8
"Columbia","SC",83003,75737,108,764,6394,8
"Columbus","GA-AL",26518,23179,0,131,3208,8
"Columbus","IN",4155,4155,0,0,0,8
"Columbus","OH",184194,165652,3120,9789,5633,8
"Corpus Christi","TX",22016,19268,148,906,1694,8
"Corvallis","OR",7258,5652,0,0,1606,8
"Cumberland","MD-WV",1801,1801,0,0,0,8
"Dallas-Fort Worth-Arlington","TX",892485,790118,3131,165,99071,8
"Dalton","GA",9022,8166,88,347,421,8
"Danville","IL",0,0,0,0,0,8
"Danville","VA",3507,3107,0,105,295,8
"Davenport-Moline-Rock Island","IA-IL",13333,12653,680,0,0,8
"Dayton","OH",38566,34345,695,0,3526,8
"Decatur","AL",2615,2615,0,0,0,8
"Decatur","IL",1353,1353,0,0,0,8
"Deltona-Daytona Beach-Ormond Beach","FL",122484,99687,161,0,22636,8
"Denver-Aurora","CO",352636,338245,365,1124,12902,8
"Des Moines","IA",94446,88282,0,0,6164,8
"Detroit-Warren-Livonia","MI",262833,239476,993,4808,17556,8
"Dothan","AL",2415,2415,0,0,0,8
"Dover","DE",25805,24957,210,638,0,8
"Dubuque","IA",10073,6662,917,2494,0,8
"Duluth","MN-WI",11615,9185,536,239,1655,8
"Durham","NC",79680,79680,0,0,0,8
"Eau Claire","WI",11696,11136,560,0,0,8
"El Centro","CA",6963,6498,0,159,306,8
"El Paso","TX",45404,40846,758,3800,0,8
"Elizabethtown","KY",11079,11079,0,0,0,8
"Elkhart-Goshen","IN",11971,11971,0,0,0,8
"Elmira","NY",434,434,0,0,0,8
"Erie","PA",7335,7185,0,0,150,8
"Eugene-Springfield","OR",25433,24585,848,0,0,8
"Evansville","IN-KY",19055,17480,0,0,1575,8
"Fairbanks","AK",4011,3711,300,0,0,8
"Fargo","ND-MN",28812,24357,0,0,4455,8
"Farmington","NM",6413,6413,0,0,0,8
"Fayetteville","NC",34041,33722,106,213,0,8
"Fayetteville-Springdale-Rogers","AR-MO",70257,47450,5335,230,17242,8
"Flagstaff","AZ",18566,13243,170,0,5153,8
"Flint","MI",14769,14769,0,0,0,8
"Florence","SC",4515,4515,0,0,0,8
"Florence-Muscle Shoals","AL",2892,2798,94,0,0,8
"Fond du Lac","WI",3338,2526,500,0,312,8
"Fort Collins-Loveland","CO",43844,39889,0,1106,2849,8
"Fort Smith","AR-OK",12547,8993,1454,0,2100,8
"Fort Walton Beach-Crestview-Destin","FL",35129,25358,0,0,9771,8
"Fort Wayne","IN",45563,42683,0,0,2880,8
"Fresno","CA",95327,88473,712,1282,4860,8
"Gadsden","AL",2737,2737,0,0,0,8
"Gainesville","FL",15257,12964,139,0,2154,8
"Gainesville","GA",27015,27015,0,0,0,8
"Glens Falls","NY",11179,11040,0,0,139,8
"Goldsboro","NC",5349,5349,0,0,0,8
"Grand Forks","ND-MN",4671,3171,0,0,1500,8
"Grand Junction","CO",23867,22570,1297,0,0,8
"Grand Rapids-Wyoming","MI",47146,44506,126,255,2259,8
"Great Falls","MT",4715,2647,0,180,1888,8
"Greeley","CO",70353,68798,150,1405,0,8
"Green Bay","WI",20048,17829,373,1280,566,8
"Greensboro-High Point","NC",86148,80672,436,67,4973,8
"Greenville","NC",19425,16163,524,0,2738,8
"Greenville","SC",54891,52950,0,0,1941,8
"Gulfport-Biloxi","MS",27495,22622,698,725,3450,8
"Hagerstown-Martinsburg","MD-WV",98101,96488,1613,0,0,8
"Hanford-Corcoran","CA",6274,5763,0,511,0,8
"Harrisburg-Carlisle","PA",24051,24051,0,0,0,8
"Harrisonburg","VA",9824,8904,420,0,500,8
"Hartford-West Hartford-East Hartford","CT",40365,39032,173,0,1160,8
"Hattiesburg","MS",2889,1369,0,140,1380,8
"Hickory-Lenoir-Morganton","NC",23945,23689,256,0,0,8
"Hinesville-Fort Stewart","GA",1451,1451,0,0,0,8
"Holland-Grand Haven","MI",21374,17904,492,1971,1007,8
"Honolulu","HI",62650,32218,0,3949,26483,8
"Hot Springs","AR",1640,1640,0,0,0,8
"Houma-Bayou Cane-Thibodaux","LA",11980,11980,0,0,0,8
"Houston-Baytown-Sugar Land","TX",647234,621010,988,183,25053,8
"Huntington-Ashland","WV-KY-OH",533,533,0,0,0,8
"Huntsville","AL",38913,38913,0,0,0,8
"Idaho Falls","ID",22788,16987,0,4063,1738,8
"Indianapolis","IN",225542,200749,2999,3639,18155,8
"Iowa City","IA",16662,13310,0,0,3352,8
"Ithaca","NY",1790,1790,0,0,0,8
"Jackson","MI",3475,3475,0,0,0,8
"Jackson","MS",49290,47477,0,0,1813,8
"Jackson","TN",7757,7712,45,0,0,8
"Jacksonville","FL",482601,366925,612,4048,111016,8
"Jacksonville","NC",13017,12947,70,0,0,8
"Janesville","WI",9038,7788,580,495,175,8
"Jefferson City","MO",4481,4481,0,0,0,8
"Johnson City","TN",9270,9081,120,69,0,8
"Johnstown","PA",287,287,0,0,0,8
"Jonesboro","AR",5727,5727,0,0,0,8
"Joplin","MO",2021,2021,0,0,0,8
"Kalamazoo-Portage","MI",13720,13720,0,0,0,8
"Kankakee-Bradley","IL",3355,3355,0,0,0,8
"Kansas City","MO-KS",208006,186897,3439,3637,14033,8
"Kennewick-Richland-Pasco","WA",38068,30566,0,2136,5366,8
"Killeen-Temple-Fort Hood","TX",31714,28227,2367,0,1120,8
"Kingsport-Bristol-Bristol","TN-VA",8959,8959,0,0,0,8
"Kingston","NY",8153,8038,115,0,0,8
"Knoxville","TN",62110,57674,1126,733,2577,8
"Kokomo","IN",4066,3841,0,0,225,8
"La Crosse","WI-MN",6051,5362,300,389,0,8
"Lafayette","IN",17300,16598,240,0,462,8
"Lafayette","LA",15758,15758,0,0,0,8
"Lake Charles","LA",4268,3955,82,0,231,8
"Lakeland","FL",150050,147498,679,1359,514,8
"Lancaster","PA",19164,17658,0,928,578,8
"Lansing-East Lansing","MI",24767,23470,397,0,900,8
"Laredo","TX",17920,15468,0,136,2316,8
"Las Cruces","NM",37232,37032,200,0,0,8
"Las Vegas-Paradise","NV",649501,510173,212,1659,137457,8
"Lawrence","KS",11049,8677,2152,0,220,8
"Lawton","OK",1881,1881,0,0,0,8
"Lebanon","PA",7031,7031,0,0,0,8
"Lewiston","ID-WA",1304,1059,245,0,0,8
"Lewiston-Auburn","ME",6645,6337,308,0,0,8
"Lexington-Fayette","KY",58775,55670,0,0,3105,8
"Lima","OH",1239,1007,232,0,0,8
"Lincoln","NE",28024,27014,130,0,880,8
"Little Rock-North Little Rock","AR",68238,66414,449,250,1125,8
"Logan","UT-ID",17514,12008,0,250,5256,8
"Longview","TX",3751,3627,0,124,0,8
"Longview","WA",7397,7036,361,0,0,8
"Los Angeles-Long Beach-Santa Ana","CA",568700,349357,7461,9118,202764,8
"Louisville","KY-IN",92348,91552,452,344,0,8
"Lubbock","TX",15059,13569,1490,0,0,8
"Lynchburg","VA",20839,20839,0,0,0,8
"Macon","GA",8221,8221,0,0,0,8
"Madera","CA",28514,23150,0,0,5364,8
"Madison","WI",62505,56082,4082,1361,980,8
"Manchester-Nashua","NH",22572,21674,0,599,299,8
"Mansfield","OH",4409,3935,198,276,0,8
"McAllen-Edinburg-Pharr","TX",82188,71696,314,8416,1762,8
"Medford","OR",32358,29057,2896,0,405,8
"Memphis","TN-MS-AR",169595,152036,0,0,17559,8
"Merced","CA",47401,47401,0,0,0,8
"Miami-Fort Lauderdale-Miami Beach","FL",500157,360062,6015,4945,129135,8
"Michigan City-La Porte","IN",3784,3784,0,0,0,8
"Midland","TX",3589,3589,0,0,0,8
"Milwaukee-Waukesha-West Allis","WI",96768,80076,4004,3589,9099,8
"Minneapolis-St. Paul-Bloomington","MN-WI",373049,333522,2281,7708,29538,8
"Missoula","MT",3731,2684,0,369,678,8
"Mobile","AL",20630,20630,0,0,0,8
"Modesto","CA",65821,63401,201,276,1943,8
"Monroe","LA",4829,4664,165,0,0,8
"Monroe","MI",8672,8422,0,0,250,8
