"City","State","Total","Units_1","Units_2","Units_3.4","Units_5.Inf","Month"
"Eugene-Springfield","OR MSA",24046,23753,293,0,0,4
"Evansville-Henderson","IN-KY MSA",15014,15014,0,0,0,4
"Fargo-Moorhead","ND-MN MSA",18392,13957,1734,0,2701,4
"Fayetteville","NC MSA",12936,11807,236,0,891,4
"Fayetteville-Springdale-Rogers","AR MSA",27655,27655,0,0,0,4
"Flagstaff","AZ MSA",12446,12301,0,144,0,4
"Florence","AL MSA",1584,1284,0,0,300,4
"Florence","SC MSA",638,638,0,0,0,4
"Fort Collins-Loveland","CO MSA",41276,36109,1209,296,3657,4
"Fort Myers-Cape Coral","FL MSA",120024,100157,3142,7404,9319,4
"Fort Pierce-Port St. Lucie","FL MSA",42635,40704,792,640,497,4
"Fort Smith","AR-OK MSA",6005,5275,730,0,0,4
"Fort Walton Beach","FL MSA",18276,17182,0,153,941,4
"Fort Wayne","IN MSA",39891,39891,0,0,0,4
"Fresno","CA MSA",51050,50934,116,0,0,4
"Gadsden","AL MSA",1215,1215,0,0,0,4
"Gainesville","FL MSA",15724,11526,66,283,3849,4
"Glens Falls","NY MSA",5442,5442,0,0,0,4
"Goldsboro","NC MSA",3138,3138,0,0,0,4
"Grand Forks","ND-MN MSA",1808,1808,0,0,0,4
"Grand Junction","CO MSA",16625,15383,0,421,819,4
"Grand Rapids-Muskegon-Holland","MI MSA",86453,85043,274,208,924,4
"Great Falls","MT MSA",1863,1863,0,0,0,4
"Green Bay","WI MSA",21091,19247,696,350,797,4
"Greensboro--Winston-Salem--High Point","NC MSA",111923,108079,100,0,3740,4
"Greenville","NC MSA",11182,9791,1390,0,0,4
"Greenville-Spartanburg-Anderson","SC MSA",69873,69274,599,0,0,4
"Harrisburg-Lebanon-Carlisle","PA MSA",20421,19375,0,0,1046,4
"Hartford","CT MSA",43877,42354,960,0,562,4
"Hattiesburg","MS MSA",608,608,0,0,0,4
"Hickory-Morganton","NC MSA",25210,25210,0,0,0,4
"Honolulu","HI MSA",69708,47753,0,1152,20802,4
"Houma","LA MSA",8401,8039,362,0,0,4
"Houston-Galveston-Brazoria","Houston-Galveston-Brazoria TX CMSA",469408,448507,138,250,20512,4
"Huntington-Ashland","WV-KY-OH MSA",397,397,0,0,0,4
"Huntsville","AL MSA",9087,7166,100,252,1568,4
"Indianapolis","IN MSA",223779,205775,1513,216,16273,4
"Iowa City","IA MSA",11334,8588,720,0,2025,4
"Jackson","MI MSA",2421,2153,267,0,0,4
"Jackson","MS MSA",24796,24796,0,0,0,4
"Jackson","TN MSA",7246,7246,0,0,0,4
"Jacksonville","FL MSA",128361,112723,692,1748,13195,4
"Jacksonville","NC MSA",10497,10177,80,240,0,4
"Jamestown","NY MSA",223,223,0,0,0,4
"Janesville-Beloit","WI MSA",5380,4540,365,300,175,4
"Johnson City-Kingsport-Bristol","TN-VA MSA",10948,10846,102,0,0,4
"Johnstown","PA MSA",974,392,0,0,582,4
"Jonesboro","AZ MSA",5201,5201,0,0,0,4
"Joplin","MO MSA",1275,1275,0,0,0,4
"Kalamazoo-Battle Creek","MI MSA",17698,16692,0,36,970,4
"Kansas City","MO-KS MSA",155113,145071,4101,4339,1597,4
"Killeen-Temple","TX MSA",23452,17562,3018,2870,0,4
"Knoxville","TN MSA",46104,44610,314,364,814,4
"Kokomo","IN MSA",4987,4370,265,352,0,4
"La Crosse","WI-MN MSA",8694,8384,130,180,0,4
"Lafayette","IN MSA",15431,13956,1440,0,34,4
"Lafayette","LA MSA",13045,13045,0,0,0,4
"Lake Charles","LA MSA",4653,3773,80,0,800,4
"Lakeland-Winter Haven","FL MSA",39847,37848,90,0,1909,4
"Lancaster","PA MSA",17236,16116,0,0,1120,4
"Lansing-East Lansing","MI MSA",16718,15986,0,0,732,4
"Laredo","TX MSA",11427,10673,0,112,641,4
"Las Cruces","NM MSA",9832,9254,0,0,578,4
"Las Vegas","NV-AZ MSA",240953,209392,899,3325,27335,4
"Lawrence","KS MSA",10363,7033,2686,119,522,4
"Lawton","OK MSA",1583,1583,0,0,0,4
"Lewiston-Auburn","ME MSA",3556,3556,0,0,0,4
"Lexington","KY MSA",42154,38851,105,0,3198,4
"Lima","OH MSA",520,520,0,0,0,4
"Lincoln","NE MSA",20867,19387,426,0,1052,4
"Little Rock-North Little Rock","AR MSA",52015,39992,143,0,11878,4
"Longview-Marshall","TX MSA",2322,2322,0,0,0,4
"Los Angeles-Riverside-Orange County","County CA CMSA",896180,817679,4206,4926,69358,4
"ch","ch CA PMSA",214451,167620,2097,887,43841,4
"dino","dino CA PMSA",465506,450920,416,282,13886,4
"Louisville","KY-IN MSA",79352,78442,202,0,706,4
"Lubbock","TX MSA",12046,11769,0,277,0,4
"Lynchburg","VA MSA",17700,17473,0,0,227,4
"Macon","GA MSA",20439,20001,438,0,0,4
"Madison","WI MSA",58896,38624,1992,3470,14806,4
"Mansfield","OH MSA",5729,5409,320,0,0,4
"McAllen-Edinburg-Mission","TX MSA",39560,36257,172,1368,1759,4
"Medford-Ashland","OR MSA",19326,17456,288,819,760,4
"Melbourne-Titusville-Palm Bay","FL MSA",54480,52369,0,0,2111,4
"Memphis","TN-AR-MS MSA",116935,100056,0,0,16878,4
"Merced","CA MSA",16213,16213,0,0,0,4
"Miami-Fort Lauderdale","Lauderdale FL CMSA",193683,150181,1309,1825,40358,4
"Milwaukee-Racine","Milwaukee-Racine WI CMSA",100874,81391,4654,2126,12699,4
"Minneapolis-St. Paul","MN-WI MSA",358498,288602,3978,5424,60487,4
"Missoula","MT MSA",3254,2925,0,108,220,4
"Mobile","AL MSA",39869,38847,296,0,725,4
"Modesto","CA MSA",35329,34823,163,342,0,4
"Monroe","LA MSA",3948,3948,0,0,0,4
"Montgomery","AL MSA",12937,12937,0,0,0,4
"Muncie","IN MSA",3793,3793,0,0,0,4
"Myrtle Beach","SC MSA",37741,25402,401,0,11936,4
"Naples","FL MSA",63459,52748,415,5865,4431,4
"Nashville","TN MSA",163741,152107,9237,1199,1194,4
"New London-Norwich","CT-RI MSA",15503,15503,0,0,0,4
"New Orleans","LA MSA",48426,46805,582,200,837,4
"New York-Northern New Jersey-Long","Jersey-Long Island NY-NJ-CT-",589958,423121,38549,18575,109688,4
"unterdon","unterdon NJ PMSA",40924,40247,337,85,254,4
"Norfolk-Virginia Beach-Newport News","VA-NC MSA",97220,95458,198,545,1019,4
"Ocala","FL MSA",39166,38485,321,0,360,4
"Odessa-Midland","TX MSA",3578,3578,0,0,0,4
"Oklahoma City","OK MSA",65264,64460,803,0,0,4
"Omaha","NE-IA MSA",51352,50182,0,0,1170,4
"Orlando","FL MSA",243780,175126,2785,340,65529,4
"Owensboro","KY MSA",5454,4762,179,511,0,4
"Panama City","FL MSA",13167,13167,0,0,0,4
"Parkersburg-Marietta","WV-OH MSA",955,955,0,0,0,4
"Pensacola","FL MSA",23344,23125,0,218,0,4
"Peoria-Pekin","IL MSA",17149,16244,904,0,0,4
"Philadelphia-Wilmington-Atlantic","Philadelphia-Wilmington-Atlantic City PA-NJ-DE-MD",241107,216426,5722,1206,17742,4
"ridgeton","ridgeton NJ PMSA",2455,2455,0,0,0,4
"Phoenix-Mesa","AZ MSA",579178,542316,2499,2931,31427,4
"Pine Bluff","AR MSA",483,483,0,0,0,4
"Pittsburgh","PA MSA",84149,78466,397,2067,3216,4
"Pittsfield","MA MSA",0,0,0,0,0,4
"Pocatello","ID MSA",1807,879,85,841,0,4
"Portland","ME MSA",19212,18149,225,538,300,4
"Portland-Salem","Portland-Salem OR-WA CMSA",211034,178707,6707,4199,21411,4
"Providence-Fall River-Warwick","RI-MA MSA",29297,28650,446,0,200,4
"Provo-Orem","UT MSA",36118,33800,1421,896,0,4
"Pueblo","CO MSA",9566,9248,318,0,0,4
"Punta Gorda","FL MSA",20875,18418,294,718,1443,4
"Raleigh-Durham-Chapel Hill","NC MSA",217357,207225,2075,0,8054,4
"Rapid City","SD MSA",5936,5733,0,0,203,4
"Reading","PA MSA",13116,12716,400,0,0,4
"Redding","CA MSA",16664,16664,0,0,0,4
"Reno","NV MSA",49831,47935,0,226,1669,4
"Richland-Kennewick-Pasco","WA MSA",16067,15702,0,0,365,4
"Richmond-Petersburg","VA MSA",73905,73621,283,0,0,4
"Roanoke","VA MSA",9030,9030,0,0,0,4
"Rochester","MN MSA",18121,15807,0,1022,1291,4
"Rochester","NY MSA",37143,35801,112,330,900,4
"Rockford","IL MSA",18640,16808,1229,602,0,4
"Rocky Mount","NC MSA",4890,4423,337,0,129,4
"Sacramento-Yolo","Sacramento-Yolo CA CMSA",311369,304503,597,1474,4793,4
"Saginaw-Bay City-Midland","MI MSA",7201,6541,0,332,327,4
"Salinas","CA MSA",23753,23224,528,0,0,4
"Salt Lake City-Ogden","UT MSA",90653,84783,2014,2755,1096,4
"San Angelo","TX MSA",2341,2341,0,0,0,4
"San Antonio","TX MSA",108040,108040,0,0,0,4
"San Diego","CA MSA",203616,154740,355,5817,42703,4
"San Francisco-Oakland-San Jose","Jose CA CMSA",428347,348999,8363,4768,66208,4
"le","le CA PMSA",9020,8710,310,0,0,4
"pa","pa CA PMSA",59288,58683,0,193,411,4
"San Luis Obispo-Atascadero-Paso Robles","CA MSA",18064,17000,0,1064,0,4
"Santa Barbara-Santa Maria-Lompoc","CA MSA",40207,17790,0,0,22417,4
"Santa Fe","NM MSA",9654,9461,0,0,193,4
"Sarasota-Bradenton","FL MSA",115151,85067,247,2240,27596,4
"Savannah","GA MSA",19768,19622,0,0,145,4
"Scranton--Wilkes-Barre--Hazleton","PA MSA",6491,6073,0,418,0,4
"Seattle-Tacoma-Bremerton","Seattle-Tacoma-Bremerton WA CMSA",293163,246444,8872,5997,31833,4
"rett","rett WA PMSA",204060,160723,6318,5172,31833,4
"Sharon","PA MSA",1312,1312,0,0,0,4
"Sheboygan","WI MSA",1224,1224,0,0,0,4
"Sherman-Denison","TX MSA",2553,2553,0,0,0,4
"Shreveport-Bossier City","LA MSA",14708,14590,0,0,118,4
"Sioux City","IA-NE MSA",4601,4601,0,0,0,4
"Sioux Falls","SD MSA",16837,13461,0,195,3180,4
"South Bend","IN MSA",12059,12059,0,0,0,4
"Spokane","WA MSA",22991,17708,549,142,4589,4
"Springfield","IL MSA",6678,5760,726,0,192,4
"Springfield","MA MSA",15363,13173,1324,865,0,4
"Springfield","MO MSA",30111,29533,242,137,198,4
"St. Cloud","MN MSA",10271,9821,134,0,315,4
"St. Joseph","MO MSA",2621,2450,171,0,0,4
"St. Louis","MO-IL MSA",159850,149263,4746,824,5013,4
"State College","PA MSA",9270,9270,0,0,0,4
"Steubenville-Weirton","OH-WV MSA",1110,1110,0,0,0,4
"Stockton-Lodi","CA MSA",94940,93805,384,0,750,4
"Sumter","SC MSA",3106,2901,204,0,0,4
"Syracuse","NY MSA",10879,10488,0,0,390,4
"Tallahassee","FL MSA",14382,13690,692,0,0,4
"Tampa-St. Petersburg-Clearwater","FL MSA",198312,169532,3882,0,24893,4
"Terre Haute","IN MSA",1515,1515,0,0,0,4
"Texarkana TX-Texarkana","AR MSA",3280,3280,0,0,0,4
"Toledo","OH MSA",24613,22535,1391,0,686,4
"Topeka","KS MSA",9645,9525,120,0,0,4
"Tucson","AZ MSA",100792,85236,0,0,15555,4
"Tulsa","OK MSA",50798,48642,0,0,2156,4
"Tuscaloosa","AL MSA",11089,10050,0,0,1038,4
"Tyler","TX MSA",5922,5645,0,0,277,4
"Utica-Rome","NY MSA",1477,1477,0,0,0,4
"Victoria","TX MSA",3157,3157,0,0,0,4
"Visalia-Tulare-Porterville","CA MSA",24208,24208,0,0,0,4
"Waco","TX MSA",7550,5889,577,0,1082,4
"Washington-Baltimore","Washington-Baltimore DC-MD-VA-WV CMSA",518259,460806,1291,28,56125,4
"Waterloo-Cedar Falls","IA MSA",4478,3100,552,277,548,4
"Wausau","WI MSA",10809,10055,574,180,0,4
"West Palm Beach-Boca Raton","FL MSA",113427,97543,5366,0,10515,4
"Wheeling","WV-OH MSA",139,139,0,0,0,4
"Wichita Falls","TX MSA",2223,2123,100,0,0,4
"Wichita","KS MSA",21390,21210,180,0,0,4
"Wilmington","NC MSA",48934,47487,0,344,1102,4
"Yakima","WA MSA",4792,4262,529,0,0,4
"York","PA MSA",17088,17088,0,0,0,4
"Youngstown-Warren","OH MSA",14734,14254,480,0,0,4
"Yuba City","CA MSA",12821,12821,0,0,0,4
"Yuma","AZ MSA",11723,11723,0,0,0,4
"Abilene","TX MSA",2048,2048,0,0,0,5
"Albany","GA MSA",5765,5164,601,0,0,5
"Albany-Schenectady-Troy","NY MSA",44506,43302,125,0,1079,5
"Albuquerque","NM MSA",63816,63284,0,532,0,5
"Alexandria","LA MSA",4878,4878,0,0,0,5
"Allentown-Bethlehem-Easton","PA MSA",26757,26682,75,0,0,5
"Altoona","PA MSA",730,730,0,0,0,5
"Amarillo","TX MSA",6692,6692,0,0,0,5
"Anchorage","AK MSA",35327,20538,6509,1941,6339,5
"Anniston","AL MSA",4309,3165,0,0,1144,5
"Appleton-Oshkosh-Neenah","WI MSA",30073,22280,1304,0,6489,5
"Asheville","NC MSA",24066,22808,660,598,0,5
"Athens","GA MSA",16031,15019,1012,0,0,5
"Atlanta","GA MSA",676759,547657,31970,977,96155,5
"Auburn-Opelika","AL MSA",8471,5327,1496,1048,600,5
"Augusta-Aiken","GA-SC MSA",27215,26841,0,246,128,5
"Austin-San Marcos","TX MSA",86936,79925,692,4370,1949,5
"Bakersfield","CA MSA",46699,46699,0,0,0,5
"Bangor","ME MSA",5186,5186,0,0,0,5
"Barnstable-Yarmouth","MA MSA",21914,21914,0,0,0,5
"Baton Rouge","LA MSA",11392,10737,72,0,583,5
"Beaumont-Port Arthur","TX MSA",6154,6154,0,0,0,5
"Bellingham","WA MSA",22105,20434,417,0,1254,5
"Benton Harbor","MI MSA",2721,2721,0,0,0,5
"Billings","MT MSA",7958,7958,0,0,0,5
"Biloxi-Gulfport-Pascagoula","MS MSA",22695,22580,115,0,0,5
"Binghamton","NY MSA",1986,1986,0,0,0,5
"Birmingham","AL MSA",51490,51131,0,0,359,5
"Bismarck","ND MSA",8673,8098,0,0,575,5
"Bloomington","IN MSA",9298,7205,508,0,1585,5
"Bloomington-Normal","IL MSA",8633,7464,797,0,372,5
"Boise City","ID MSA",76405,75101,827,477,0,5
"Boston-Worcester-Lawrence","Boston-Worcester-Lawrence MA-NH-ME-CT CMSA",292632,228413,5612,8278,50329,5
"Brownsville-Harlingen-San Benito","TX MSA",18353,18296,57,0,0,5
"Bryan-College Station","TX MSA",12041,9260,2594,187,0,5
"Buffalo-Niagara Falls","NY MSA",35966,34593,0,0,1373,5
"Burlington","VT MSA",8325,7730,163,432,0,5
"Canton-Massillon","OH MSA",17082,16033,794,255,0,5
"Casper","WY MSA",2317,2317,0,0,0,5
"Cedar Rapids","IA MSA",11298,10373,590,335,0,5
"Champaign-Urbana","IL MSA",11825,6564,0,0,5261,5
"Charleston-North Charleston","SC MSA",62580,59482,218,871,2009,5
"Charleston","WV MSA",4404,4074,0,330,0,5
"Charlotte-Gastonia-Rock Hill","NC-SC MSA",213478,201598,1414,741,9725,5
"Charlottesville","VA MSA",25993,16818,0,0,9175,5
"Chattanooga","TN-GA MSA",24909,23485,959,169,296,5
"Cheyenne","WY MSA",6241,6241,0,0,0,5
"Chicago-Gary-Kenosha","IL-IN- WI CMSA",631252,543366,6043,15786,66057,5
"Chico-Paradise","CA MSA",14540,14336,0,204,0,5
"Cincinnati-Hamilton","OH-KY- IN CMSA",146531,129972,578,1863,14118,5
"Clarksville-Hopkinsville","TN-KY MSA",15003,9850,832,136,4185,5
"Cleveland-Akron","OH CMSA",171000,166205,785,1067,2943,5
"Colorado Springs","CO MSA",64149,62358,160,631,1000,5
"Columbia","MO MSA",17700,12221,565,0,4914,5
"Columbia","SC MSA",37566,36495,0,456,615,5
"Columbus","GA-AL MSA",14359,14284,75,0,0,5
"Columbus","OH MSA",199326,169060,2016,4969,23281,5
"Corpus Christi","TX MSA",9175,8458,258,459,0,5
"Corvallis","Corvallis OR MSA",7850,5998,369,0,1483,5
"Cumberland","MD-WV MSA",2853,2793,60,0,0,5
"Dallas-Fort Worth","TX CMSA",693138,612332,2572,651,77583,5
"Danville","VA MSA",3031,2875,100,56,0,5
"Davenport-Moline-Rock Island","IA-IL MSA",8550,7321,0,1229,0,5
"Dayton-Springfield","OH MSA",38428,34927,535,2966,0,5
"Daytona Beach","FL MSA",57811,54741,387,0,2683,5
"Decatur","Al MSA",3447,3447,0,0,0,5
"Decatur","IL MSA",1799,1799,0,0,0,5
"Denver-Boulder-Greeley","CO CMSA",347441,297110,4607,1885,43839,5
"Des Moines","IA MSA",43679,40038,2770,399,472,5
"Detroit-Ann Arbor-Flint","MI CMSA",358810,330571,5072,3577,19590,5
"Dothan","AL MSA",1877,1877,0,0,0,5
"Dover","DE MSA",15354,15244,110,0,0,5
"Dubuque","IA MSA",7758,4622,196,0,2940,5
"Duluth-Superior","MN-WI MSA",10724,10606,118,0,0,5
"Eau Claire","WI MSA",10794,10504,0,290,0,5
"El Paso","TX MSA",18290,17506,80,227,477,5
"Elkhart-Goshen","IN MSA",14210,13730,134,150,196,5
"Elmira","NY MSA",816,816,0,0,0,5
"Enid","OK MSA",482,482,0,0,0,5
"Erie","PA MSA",4959,4959,0,0,0,5
"Eugene-Springfield","OR MSA",23534,22106,893,535,0,5
"Evansville-Henderson","IN-KY MSA",14660,14660,0,0,0,5
"Fargo-Moorhead","ND-MN MSA",25500,13090,0,210,12200,5
"Fayetteville","NC MSA",12393,12062,0,0,331,5
"Fayetteville-Springdale- Rogers","AR MSA",34077,29728,1585,70,2694,5
"Flagstaff","AZ-UT MSA",13206,13069,137,0,0,5
"Florence","AL MSA",684,684,0,0,0,5
"Florence","SC MSA",801,638,163,0,0,5
"Fort Collins-Loveland","CO MSA",41817,37811,169,296,3541,5
"Fort Myers-Cape Coral","FL MSA",106822,70473,6743,2483,27123,5
"Fort Pierce-Port St. Lucie","FL MSA",51112,48075,3037,0,0,5
"Fort Smith","AR-OK MSA",4515,3345,276,0,894,5
"Fort Walton Beach","FL MSA",36872,16586,0,723,19563,5
"Fort Wayne","IN MSA",49688,49688,0,0,0,5
"Fresno","CA MSA",46549,45872,219,458,0,5
"Gadsden","AL MSA",4219,1819,0,0,2400,5
"Gainesville","FL MSA",12961,12961,0,0,0,5
"Glens Falls","NY MSA",10211,8826,659,726,0,5
"Goldsboro","NC MSA",3708,3708,0,0,0,5
"Grand Forks","ND-MN MSA",2392,1380,1012,0,0,5
"Grand Junction","CO MSA",14283,14014,269,0,0,5
"Grand Rapids-Muskegon- Holland","MI MSA",81955,77235,1701,1837,1182,5
"Great Falls","MT MSA",1919,1812,0,107,0,5
"Green Bay","WI MSA",22418,15724,2374,0,4320,5
"Greensboro--Winston-Salem-- High Point","NC MSA",118852,106960,320,0,11572,5
"Greenville","NC MSA",12793,10187,512,0,2094,5
"Greenville-Spartanburg- Anderson","SC MSA",72054,67485,0,570,3999,5
"Harrisburg-Lebanon- Carlisle","PA MSA",23126,22701,0,425,0,5
"Hartford","CT MSA",48483,46314,564,77,1528,5
"Hattiesburg","MS MSA",1991,1691,0,0,300,5
"Hickory-Morganton-Lenoir","NC MSA",19844,19627,217,0,0,5
"Honolulu","HI MSA",29783,18904,3191,3813,3875,5
"Houma","LA MSA",8968,8464,504,0,0,5
"Houston-Galveston-Brazoria","Houston-Galveston-Brazoria TX CMSA",450144,403852,1491,7934,36867,5
"Huntington-Ashland","WV-KY- OH MSA",592,592,0,0,0,5
"Huntsville","AL MSA",10006,5880,0,0,4126,5
"Indianapolis","IN MSA",218295,205773,3844,2580,6098,5
"Iowa City","IA MSA",11049,7063,280,400,3306,5
"Jackson","MI MSA",1553,1253,0,300,0,5
"Jackson","MS MSA",26957,26408,0,0,549,5
"Jackson","TN MSA",8362,8167,195,0,0,5
"Jacksonville","FL MSA",134582,134582,0,0,0,5
"Jacksonville","NC MSA",6980,6980,0,0,0,5
"Jamestown","NY MSA",88,88,0,0,0,5
"Janesville-Beloit","WI MSA",3937,3002,460,300,175,5
"Johnson City-Kingsport- Bristol","TN-VA MSA",13010,12571,179,0,260,5
"Johnstown","PA MSA",1112,952,0,0,160,5
"Jonesboro","AR MSA",4631,4631,0,0,0,5
"Joplin","MO MSA",1653,1653,0,0,0,5
"Kalamazoo-Battle Creek","MI MSA",19609,16852,0,540,2217,5
"Kansas City","MO-KS MSA",155576,131568,4194,2760,17054,5
"Killeen-Temple","TX MSA",23159,19274,1395,2256,234,5
"Knoxville","TN MSA",41261,36725,1616,120,2800,5
"Kokomo","IN MSA",4890,4355,535,0,0,5
"La Crosse","WI-MN MSA",5304,5124,0,180,0,5
"Lafayette","LA MSA",16416,16416,0,0,0,5
"Lafayette","IN MSA",16976,12863,514,281,3318,5
"Lake Charles","LA MSA",6620,6498,122,0,0,5
"Lakeland-Winter Haven","FL MSA",43962,42053,0,0,1909,5
"Lancaster","PA MSA",16684,15984,0,0,700,5
"Lansing-East Lansing","MI MSA",31909,20348,0,0,11561,5
"Laredo","TX MSA",11580,10601,0,112,867,5
"Las Cruces","NM MSA",12743,12743,0,0,0,5
"Las Vegas","NV-AZ MSA",305562,236863,1206,787,66706,5
"Lawrence","KS MSA",3189,2975,214,0,0,5
"Lawton","OK MSA",1608,1583,0,0,25,5
"Lewiston-Auburn","ME MSA",3677,3147,530,0,0,5
"Lexington","KY MSA",38355,36274,924,740,417,5
"Lima","OH MSA",1415,1415,0,0,0,5
"Lincoln","NE MSA",20051,18573,426,0,1052,5
"Little Rock-North Little Rock","AR MSA",33236,31904,143,150,1039,5
"Longview-Marshall","TX MSA",1418,1418,0,0,0,5
"Los Angeles-Riverside- Orange County","CA CMSA",972107,883555,9913,8727,69912,5
"Louisville","KY-IN MSA",71925,69161,159,0,2605,5
"Lubbock","TX MSA",10934,10381,553,0,0,5
"Lynchburg","VA MSA",16207,15614,366,0,227,5
"Macon","GA MSA",17588,17588,0,0,0,5
"Madison","WI MSA",42129,36560,1013,1651,2905,5
"Mansfield","OH MSA",4960,4442,156,217,145,5
"McAllen-Edinburg-Mission","TX MSA",37979,35021,223,590,2145,5
"Medford-Ashland","OR MSA",22693,21933,0,0,760,5
"Melbourne-Titusville-Palm Bay","FL MSA",87618,55658,467,0,31493,5
"Memphis","TN-AR-MS MSA",103023,102425,598,0,0,5
"Merced","CA MSA",22139,22139,0,0,0,5
"Miami-Fort Lauderdale","FL CMSA",172778,140213,2585,728,29252,5
"Milwaukee-Racine","WI CMSA",107860,84308,4923,1100,17529,5
"Minneapolis-St. Paul","MN-WI MSA",346895,310396,6692,3830,25977,5
"Missoula","MT MSA",4862,4033,0,166,663,5
"Mobile","AL MSA",39394,34562,626,0,4206,5
"Modesto","CA MSA",39157,36981,629,1266,281,5
"Monroe","LA MSA",7728,7728,0,0,0,5
"Montgomery","AL MSA",11031,11031,0,0,0,5
"Muncie","IN MSA",4159,3684,0,0,475,5
"Myrtle Beach","SC MSA",32818,27869,439,192,4318,5
"Naples","FL MSA",84125,59661,810,11448,12206,5
"Nashville","TN MSA",148301,133226,4429,397,10249,5
"New London-Norwich","CT-RI MSA",14003,13593,160,0,250,5
"New Orleans","LA MSA",45662,44835,46,267,514,5
"New York-Northern New Jersey-Long Island","NY-NJ- CT-PA CMSA",689775,447490,43545,27754,170986,5
"Norfolk-Virginia Beach- Newport News","VA-NC MSA",98138,93973,620,300,3245,5
"Ocala","FL MSA",44066,43777,105,184,0,5
"Odessa-Midland","TX MSA",3989,3989,0,0,0,5
"Oklahoma City","OK MSA",64790,64514,276,0,0,5
"Omaha","NE-IA MSA",50950,49726,373,0,851,5
"Orlando","FL MSA",232148,208211,0,1384,22553,5
"Owensboro","KY MSA",5295,5295,0,0,0,5
"Panama City","FL MSA",18877,12212,0,0,6665,5
"Parkersburg-Marietta","WV-OH MSA",2369,2369,0,0,0,5
"Pensacola","FL MSA",39186,28071,138,0,10977,5
"Peoria-Pekin","IL MSA",16069,14942,362,560,205,5
"Philadelphia-Wilmington- Atlantic City","PA-NJ-DE-MD CMSA",231891,214539,4254,1720,11378,5
"Phoenix-Mesa","AZ MSA",595673,586446,1060,1556,6611,5
"Pine Bluff","AR MSA",756,679,77,0,0,5
"Pittsburgh","PA MSA",95945,87545,966,2050,5384,5
"Pittsfield","MA MSA",0,0,0,0,0,5
"Pocatello","ID MSA",1369,1369,0,0,0,5
"Portland","ME MSA",22985,20771,216,718,1280,5
"Portland-Salem","OR-WA CMSA",243245,200727,3843,1094,37581,5
"Providence-Fall River- Warwick","RI-MA MSA",33541,30029,823,783,1906,5
"Provo-Orem","UT MSA",53194,40642,1122,274,11156,5
"Pueblo","CO MSA",11644,11110,534,0,0,5
"Punta Gorda","FL MSA",29556,25928,0,1628,2000,5
"Raleigh-Durham-Chapel Hill","Hill NC MSA",216178,203193,2183,652,10150,5
"Rapid City","SD MSA",5012,4815,0,197,0,5
"Reading","PA MSA",11973,11122,115,189,547,5
"Redding","CA MSA",15153,15153,0,0,0,5
"Reno","NV MSA",52555,50476,0,0,2079,5
"Richland-Kennewick-Pasco","WA MSA",14287,13922,0,0,365,5
"Richmond-Petersburg","VA MSA",113199,90321,58,0,22820,5
"Roanoke","VA MSA",7895,7803,92,0,0,5
"Rochester","MN MSA",15781,15781,0,0,0,5
"Rochester","NY MSA",31298,29570,0,328,1400,5
"Rockford","IL MSA",16197,16045,152,0,0,5
"Rocky Mount","NC MSA",5511,4933,449,0,129,5
"Sacramento-Yolo","CA CMSA",242557,235917,598,1514,4528,5
"Saginaw-Bay City-Midland","MI MSA",8772,7892,221,332,327,5
"St. Cloud","MN MSA",7380,7065,0,0,315,5
"St. Joseph","MO MSA",2123,1998,125,0,0,5
"St. Louis","MO-IL MSA",164671,140200,4424,1380,18667,5
"Salinas","CA MSA",21075,21075,0,0,0,5
"Salt Lake City-Ogden","UT MSA",116499,98339,2065,2609,13486,5
"San Angelo","TX MSA",2987,2987,0,0,0,5
"San Antonio","TX MSA",91171,79792,323,0,11056,5
"San Diego","CA MSA",203856,185934,2971,813,14138,5
"San Francisco-Oakland-San Jose","CA CMSA",356032,335262,756,851,19163,5
"San Luis Obispo-Atascadero- Paso Robles","CA MSA",31349,30066,0,248,1035,5
"Santa Barbara-Santa Maria- Lompoc","CA MSA",27339,27339,0,0,0,5
"Santa Fe","NM MSA",10261,9991,0,0,270,5
"Sarasota-Bradenton","FL MSA",104566,80870,0,4992,18704,5
"Savannah","GA MSA",41784,17815,0,0,23969,5
"Scranton--Wilkes-Barre-- Hazleton","PA MSA",7516,7013,0,503,0,5
"Seattle-Tacoma-Bremerton","Seattle-Tacoma-Bremerton WA CMSA",322683,237701,7743,3503,73736,5
"Sharon","PA MSA",1224,1224,0,0,0,5
"Sheboygan","WI MSA",2097,1907,190,0,0,5
"Sherman-Denison","TX MSA",1102,1102,0,0,0,5
"Shreveport-Bossier City","LA MSA",20268,15368,0,0,4900,5
"Sioux City","IA-NE MSA",1658,1408,250,0,0,5
"Sioux Falls","SD MSA",18282,16778,147,0,1357,5
"South Bend","IN MSA",13719,11949,210,0,1560,5
"Spokane","WA MSA",27083,20169,182,0,6732,5
"Springfield","IL MSA",5987,5261,726,0,0,5
"Springfield","MO MSA",25419,24705,328,230,156,5
"Springfield","MA MSA",10144,9959,185,0,0,5
"State College","PA MSA",4992,4992,0,0,0,5
"Steubenville-Weirton","OH-WV MSA",432,432,0,0,0,5
"Stockton-Lodi","CA MSA",82282,82282,0,0,0,5
"Sumter","SC MSA",3398,2901,204,0,293,5
"Syracuse","NY MSA",11961,9927,0,0,2034,5
"Tallahassee","FL MSA",16865,15459,969,437,0,5
