"fips_msa","city","state","university","year","quarter","hpi","error","time","city_state"
20500,"Durham","NC","Duke University",2006,3,163.47,1.18,2006.5,"Durham, NC"
20500,"Durham","NC","Duke University",2005,3,155.82,1.11,2005.5,"Durham, NC"
20500,"Durham","NC","Duke University",2009,1,178.53,1.24,2009,"Durham, NC"
21660,"Eugene","OR","University of Oregon",2009,1,212.38,1.22,2009,"Eugene, OR"
21660,"Eugene","OR","University of Oregon",2005,3,183.9,1,2005.5,"Eugene, OR"
21660,"Eugene","OR","University of Oregon",2001,1,128.58,0.65,2001,"Eugene, OR"
21660,"Eugene","OR","University of Oregon",2000,4,125.57,0.69,2000.75,"Eugene, OR"
21660,"Eugene","OR","University of Oregon",2006,1,199.44,1.18,2006,"Eugene, OR"
21660,"Eugene","OR","University of Oregon",2008,4,215.03,1.54,2008.75,"Eugene, OR"
21660,"Eugene","OR","University of Oregon",2008,1,222.87,1.26,2008,"Eugene, OR"
21660,"Eugene","OR","University of Oregon",2005,4,192.85,1.1,2005.75,"Eugene, OR"
21660,"Eugene","OR","University of Oregon",2007,3,221.22,1.29,2007.5,"Eugene, OR"
21660,"Eugene","OR","University of Oregon",2008,2,219.53,1.33,2008.25,"Eugene, OR"
21660,"Eugene","OR","University of Oregon",2006,2,205.09,1.18,2006.25,"Eugene, OR"
21660,"Eugene","OR","University of Oregon",2003,2,136.91,0.66,2003.25,"Eugene, OR"
21660,"Eugene","OR","University of Oregon",2002,1,131.86,0.66,2002,"Eugene, OR"
21660,"Eugene","OR","University of Oregon",2005,1,165.41,0.95,2005,"Eugene, OR"
21660,"Eugene","OR","University of Oregon",2008,3,215.12,1.44,2008.5,"Eugene, OR"
21660,"Eugene","OR","University of Oregon",2000,3,124.72,0.68,2000.5,"Eugene, OR"
21660,"Eugene","OR","University of Oregon",2004,1,144.1,0.76,2004,"Eugene, OR"
21660,"Eugene","OR","University of Oregon",2003,3,138.69,0.68,2003.5,"Eugene, OR"
21660,"Eugene","OR","University of Oregon",2004,3,156.81,0.87,2004.5,"Eugene, OR"
21660,"Eugene","OR","University of Oregon",2007,4,223.15,1.32,2007.75,"Eugene, OR"
21660,"Eugene","OR","University of Oregon",2007,1,216.65,1.27,2007,"Eugene, OR"
21660,"Eugene","OR","University of Oregon",2001,3,130.58,0.67,2001.5,"Eugene, OR"
21660,"Eugene","OR","University of Oregon",2001,4,130.97,0.64,2001.75,"Eugene, OR"
21660,"Eugene","OR","University of Oregon",2005,2,173.94,0.98,2005.25,"Eugene, OR"
21660,"Eugene","OR","University of Oregon",2000,2,123.96,0.69,2000.25,"Eugene, OR"
21660,"Eugene","OR","University of Oregon",2004,2,148.5,0.78,2004.25,"Eugene, OR"
21660,"Eugene","OR","University of Oregon",2003,1,135.78,0.67,2003,"Eugene, OR"
21660,"Eugene","OR","University of Oregon",2007,2,222.27,1.25,2007.25,"Eugene, OR"
21660,"Eugene","OR","University of Oregon",2003,4,142.89,0.76,2003.75,"Eugene, OR"
21660,"Eugene","OR","University of Oregon",2002,2,131.78,0.68,2002.25,"Eugene, OR"
21660,"Eugene","OR","University of Oregon",2006,4,214.64,1.26,2006.75,"Eugene, OR"
21660,"Eugene","OR","University of Oregon",2006,3,212.12,1.22,2006.5,"Eugene, OR"
21660,"Eugene","OR","University of Oregon",2004,4,160.04,0.89,2004.75,"Eugene, OR"
21660,"Eugene","OR","University of Oregon",2002,4,134.09,0.66,2002.75,"Eugene, OR"
21660,"Eugene","OR","University of Oregon",2000,1,122.88,0.74,2000,"Eugene, OR"
21660,"Eugene","OR","University of Oregon",2002,3,133.61,0.67,2002.5,"Eugene, OR"
21660,"Eugene","OR","University of Oregon",2001,2,129.62,0.65,2001.25,"Eugene, OR"
21820,"Fairbanks","AK","University of Alaska Fairbanks",2002,1,123.06,2.11,2002,"Fairbanks, AK"
21820,"Fairbanks","AK","University of Alaska Fairbanks",2000,4,116.39,2.3,2000.75,"Fairbanks, AK"
21820,"Fairbanks","AK","University of Alaska Fairbanks",2004,1,136.82,2.47,2004,"Fairbanks, AK"
21820,"Fairbanks","AK","University of Alaska Fairbanks",2003,1,127.39,2.14,2003,"Fairbanks, AK"
21820,"Fairbanks","AK","University of Alaska Fairbanks",2002,2,126.3,2.21,2002.25,"Fairbanks, AK"
21820,"Fairbanks","AK","University of Alaska Fairbanks",2001,4,120.92,2,2001.75,"Fairbanks, AK"
21820,"Fairbanks","AK","University of Alaska Fairbanks",2000,3,119.37,2.32,2000.5,"Fairbanks, AK"
21820,"Fairbanks","AK","University of Alaska Fairbanks",2001,2,119.05,2.06,2001.25,"Fairbanks, AK"
21820,"Fairbanks","AK","University of Alaska Fairbanks",2008,3,176.2,3.59,2008.5,"Fairbanks, AK"
21820,"Fairbanks","AK","University of Alaska Fairbanks",2008,2,182.13,3.43,2008.25,"Fairbanks, AK"
21820,"Fairbanks","AK","University of Alaska Fairbanks",2002,3,127.18,2.15,2002.5,"Fairbanks, AK"
21820,"Fairbanks","AK","University of Alaska Fairbanks",2000,2,115.88,2.31,2000.25,"Fairbanks, AK"
21820,"Fairbanks","AK","University of Alaska Fairbanks",2001,1,118.98,2.28,2001,"Fairbanks, AK"
21820,"Fairbanks","AK","University of Alaska Fairbanks",2003,4,139.39,2.52,2003.75,"Fairbanks, AK"
21820,"Fairbanks","AK","University of Alaska Fairbanks",2005,3,160.12,2.99,2005.5,"Fairbanks, AK"
21820,"Fairbanks","AK","University of Alaska Fairbanks",2003,2,127.14,2.11,2003.25,"Fairbanks, AK"
21820,"Fairbanks","AK","University of Alaska Fairbanks",2002,4,127.45,2.13,2002.75,"Fairbanks, AK"
21820,"Fairbanks","AK","University of Alaska Fairbanks",2003,3,132.49,2.21,2003.5,"Fairbanks, AK"
21820,"Fairbanks","AK","University of Alaska Fairbanks",2001,3,123.29,2.16,2001.5,"Fairbanks, AK"
21820,"Fairbanks","AK","University of Alaska Fairbanks",2004,3,149.01,2.73,2004.5,"Fairbanks, AK"
21820,"Fairbanks","AK","University of Alaska Fairbanks",2009,1,179.86,3.17,2009,"Fairbanks, AK"
21820,"Fairbanks","AK","University of Alaska Fairbanks",2004,4,149.73,2.8,2004.75,"Fairbanks, AK"
21820,"Fairbanks","AK","University of Alaska Fairbanks",2008,1,184.22,3.43,2008,"Fairbanks, AK"
21820,"Fairbanks","AK","University of Alaska Fairbanks",2005,2,157.88,2.93,2005.25,"Fairbanks, AK"
21820,"Fairbanks","AK","University of Alaska Fairbanks",2007,4,183.55,3.48,2007.75,"Fairbanks, AK"
21820,"Fairbanks","AK","University of Alaska Fairbanks",2006,1,165.15,3.16,2006,"Fairbanks, AK"
21820,"Fairbanks","AK","University of Alaska Fairbanks",2006,2,169.12,3.12,2006.25,"Fairbanks, AK"
21820,"Fairbanks","AK","University of Alaska Fairbanks",2000,1,114.26,2.67,2000,"Fairbanks, AK"
21820,"Fairbanks","AK","University of Alaska Fairbanks",2007,3,182.16,3.27,2007.5,"Fairbanks, AK"
21820,"Fairbanks","AK","University of Alaska Fairbanks",2004,2,140.07,2.51,2004.25,"Fairbanks, AK"
21820,"Fairbanks","AK","University of Alaska Fairbanks",2007,2,182.05,3.39,2007.25,"Fairbanks, AK"
21820,"Fairbanks","AK","University of Alaska Fairbanks",2005,4,162.82,3.06,2005.75,"Fairbanks, AK"
21820,"Fairbanks","AK","University of Alaska Fairbanks",2006,4,174.5,3.27,2006.75,"Fairbanks, AK"
21820,"Fairbanks","AK","University of Alaska Fairbanks",2008,4,179.86,3.86,2008.75,"Fairbanks, AK"
21820,"Fairbanks","AK","University of Alaska Fairbanks",2006,3,172.76,3.12,2006.5,"Fairbanks, AK"
21820,"Fairbanks","AK","University of Alaska Fairbanks",2007,1,181.13,3.6,2007,"Fairbanks, AK"
21820,"Fairbanks","AK","University of Alaska Fairbanks",2005,1,151.15,2.84,2005,"Fairbanks, AK"
22020,"Fargo","ND","North Dakota State University",2001,2,126.25,1.43,2001.25,"Fargo, ND"
22020,"Fargo","ND","North Dakota State University",2002,3,135.2,1.5,2002.5,"Fargo, ND"
22020,"Fargo","ND","North Dakota State University",2003,2,140.1,1.54,2003.25,"Fargo, ND"
22020,"Fargo","ND","North Dakota State University",2003,4,146.93,1.7,2003.75,"Fargo, ND"
22020,"Fargo","ND","North Dakota State University",2002,1,130.03,1.47,2002,"Fargo, ND"
22020,"Fargo","ND","North Dakota State University",2001,3,127.68,1.46,2001.5,"Fargo, ND"
22020,"Fargo","ND","North Dakota State University",2008,4,183.21,2.36,2008.75,"Fargo, ND"
22020,"Fargo","ND","North Dakota State University",2000,3,120.53,1.44,2000.5,"Fargo, ND"
22020,"Fargo","ND","North Dakota State University",2001,1,125.51,1.42,2001,"Fargo, ND"
22020,"Fargo","ND","North Dakota State University",2005,4,167.7,2.05,2005.75,"Fargo, ND"
22020,"Fargo","ND","North Dakota State University",2001,4,128.62,1.43,2001.75,"Fargo, ND"
22020,"Fargo","ND","North Dakota State University",2003,3,142.43,1.57,2003.5,"Fargo, ND"
22020,"Fargo","ND","North Dakota State University",2008,2,180.2,2.19,2008.25,"Fargo, ND"
22020,"Fargo","ND","North Dakota State University",2009,1,183.05,2.1,2009,"Fargo, ND"
22020,"Fargo","ND","North Dakota State University",2002,4,137.15,1.51,2002.75,"Fargo, ND"
22020,"Fargo","ND","North Dakota State University",2000,1,114.93,1.5,2000,"Fargo, ND"
22020,"Fargo","ND","North Dakota State University",2002,2,131.82,1.49,2002.25,"Fargo, ND"
22020,"Fargo","ND","North Dakota State University",2005,3,166.92,1.95,2005.5,"Fargo, ND"
22020,"Fargo","ND","North Dakota State University",2007,4,179.16,2.14,2007.75,"Fargo, ND"
22020,"Fargo","ND","North Dakota State University",2000,4,121.54,1.44,2000.75,"Fargo, ND"
22020,"Fargo","ND","North Dakota State University",2006,1,168.7,2.08,2006,"Fargo, ND"
22020,"Fargo","ND","North Dakota State University",2008,3,180.84,2.23,2008.5,"Fargo, ND"
22020,"Fargo","ND","North Dakota State University",2004,4,158.88,1.87,2004.75,"Fargo, ND"
22020,"Fargo","ND","North Dakota State University",2008,1,179.99,2.11,2008,"Fargo, ND"
22020,"Fargo","ND","North Dakota State University",2006,3,172.01,2.03,2006.5,"Fargo, ND"
22020,"Fargo","ND","North Dakota State University",2000,2,119.28,1.44,2000.25,"Fargo, ND"
22020,"Fargo","ND","North Dakota State University",2004,1,147.65,1.71,2004,"Fargo, ND"
22020,"Fargo","ND","North Dakota State University",2007,2,176.85,2.09,2007.25,"Fargo, ND"
22020,"Fargo","ND","North Dakota State University",2005,2,164.98,1.95,2005.25,"Fargo, ND"
22020,"Fargo","ND","North Dakota State University",2003,1,138.44,1.53,2003,"Fargo, ND"
22020,"Fargo","ND","North Dakota State University",2005,1,159.71,1.94,2005,"Fargo, ND"
22020,"Fargo","ND","North Dakota State University",2004,3,156.35,1.84,2004.5,"Fargo, ND"
22020,"Fargo","ND","North Dakota State University",2007,3,176.35,2.1,2007.5,"Fargo, ND"
22020,"Fargo","ND","North Dakota State University",2007,1,176.67,2.17,2007,"Fargo, ND"
22020,"Fargo","ND","North Dakota State University",2006,2,172.75,2.07,2006.25,"Fargo, ND"
22020,"Fargo","ND","North Dakota State University",2004,2,151.12,1.73,2004.25,"Fargo, ND"
22020,"Fargo","ND","North Dakota State University",2006,4,173.75,2.11,2006.75,"Fargo, ND"
22220,"Fayetteville","AR","University of Arkansas",2006,1,174.38,1.65,2006,"Fayetteville, AR"
22220,"Fayetteville","AR","University of Arkansas",2005,1,157.31,1.47,2005,"Fayetteville, AR"
22220,"Fayetteville","AR","University of Arkansas",2004,2,146.54,1.33,2004.25,"Fayetteville, AR"
22220,"Fayetteville","AR","University of Arkansas",2003,3,136.76,1.2,2003.5,"Fayetteville, AR"
22220,"Fayetteville","AR","University of Arkansas",2005,2,163.36,1.51,2005.25,"Fayetteville, AR"
22220,"Fayetteville","AR","University of Arkansas",2004,4,155.32,1.43,2004.75,"Fayetteville, AR"
22220,"Fayetteville","AR","University of Arkansas",2006,3,179.28,1.67,2006.5,"Fayetteville, AR"
22220,"Fayetteville","AR","University of Arkansas",2001,1,122.51,1.11,2001,"Fayetteville, AR"
22220,"Fayetteville","AR","University of Arkansas",2006,2,176.25,1.63,2006.25,"Fayetteville, AR"
22220,"Fayetteville","AR","University of Arkansas",2003,2,134.95,1.19,2003.25,"Fayetteville, AR"
22220,"Fayetteville","AR","University of Arkansas",2004,1,143.13,1.31,2004,"Fayetteville, AR"
22220,"Fayetteville","AR","University of Arkansas",2008,2,177.17,1.74,2008.25,"Fayetteville, AR"
22220,"Fayetteville","AR","University of Arkansas",2006,4,179.93,1.7,2006.75,"Fayetteville, AR"
22220,"Fayetteville","AR","University of Arkansas",2005,3,167.76,1.53,2005.5,"Fayetteville, AR"
22220,"Fayetteville","AR","University of Arkansas",2000,2,116.38,1.09,2000.25,"Fayetteville, AR"
22220,"Fayetteville","AR","University of Arkansas",2000,4,118.87,1.13,2000.75,"Fayetteville, AR"
22220,"Fayetteville","AR","University of Arkansas",2009,1,174.68,1.64,2009,"Fayetteville, AR"
22220,"Fayetteville","AR","University of Arkansas",2004,3,150.84,1.38,2004.5,"Fayetteville, AR"
22220,"Fayetteville","AR","University of Arkansas",2001,2,123.41,1.11,2001.25,"Fayetteville, AR"
22220,"Fayetteville","AR","University of Arkansas",2000,1,115.27,1.12,2000,"Fayetteville, AR"
22220,"Fayetteville","AR","University of Arkansas",2000,3,117.62,1.1,2000.5,"Fayetteville, AR"
22220,"Fayetteville","AR","University of Arkansas",2002,1,126.63,1.14,2002,"Fayetteville, AR"
22220,"Fayetteville","AR","University of Arkansas",2002,3,130.16,1.15,2002.5,"Fayetteville, AR"
22220,"Fayetteville","AR","University of Arkansas",2007,2,181.57,1.7,2007.25,"Fayetteville, AR"
22220,"Fayetteville","AR","University of Arkansas",2008,1,179.81,1.7,2008,"Fayetteville, AR"
22220,"Fayetteville","AR","University of Arkansas",2003,4,139.98,1.28,2003.75,"Fayetteville, AR"
22220,"Fayetteville","AR","University of Arkansas",2008,4,175.02,1.84,2008.75,"Fayetteville, AR"
22220,"Fayetteville","AR","University of Arkansas",2008,3,174.08,1.76,2008.5,"Fayetteville, AR"
22220,"Fayetteville","AR","University of Arkansas",2007,1,180.68,1.71,2007,"Fayetteville, AR"
22220,"Fayetteville","AR","University of Arkansas",2007,4,179.41,1.71,2007.75,"Fayetteville, AR"
22220,"Fayetteville","AR","University of Arkansas",2007,3,179.43,1.68,2007.5,"Fayetteville, AR"
22220,"Fayetteville","AR","University of Arkansas",2001,3,124.6,1.12,2001.5,"Fayetteville, AR"
22220,"Fayetteville","AR","University of Arkansas",2002,4,131.91,1.16,2002.75,"Fayetteville, AR"
22220,"Fayetteville","AR","University of Arkansas",2005,4,170.64,1.59,2005.75,"Fayetteville, AR"
22220,"Fayetteville","AR","University of Arkansas",2003,1,133.39,1.18,2003,"Fayetteville, AR"
22220,"Fayetteville","AR","University of Arkansas",2001,4,125.9,1.11,2001.75,"Fayetteville, AR"
22220,"Fayetteville","AR","University of Arkansas",2002,2,128.14,1.15,2002.25,"Fayetteville, AR"
22380,"Flagstaff","AZ","Arizona State University",2006,3,262.68,3.17,2006.5,"Flagstaff, AZ"
22380,"Flagstaff","AZ","Arizona State University",2004,2,166.66,1.88,2004.25,"Flagstaff, AZ"
22380,"Flagstaff","AZ","Arizona State University",2007,4,266.55,3.35,2007.75,"Flagstaff, AZ"
22380,"Flagstaff","AZ","Arizona State University",2008,3,248.77,3.57,2008.5,"Flagstaff, AZ"
22380,"Flagstaff","AZ","Arizona State University",2007,1,265.45,3.29,2007,"Flagstaff, AZ"
22380,"Flagstaff","AZ","Arizona State University",2006,2,258.68,3.16,2006.25,"Flagstaff, AZ"
22380,"Flagstaff","AZ","Arizona State University",2005,3,221.13,2.55,2005.5,"Flagstaff, AZ"
22380,"Flagstaff","AZ","Arizona State University",2006,4,266.14,3.26,2006.75,"Flagstaff, AZ"
22380,"Flagstaff","AZ","Arizona State University",2001,1,126.65,1.45,2001,"Flagstaff, AZ"
22380,"Flagstaff","AZ","Arizona State University",2003,2,146.43,1.55,2003.25,"Flagstaff, AZ"
22380,"Flagstaff","AZ","Arizona State University",2005,2,204.52,2.43,2005.25,"Flagstaff, AZ"
22380,"Flagstaff","AZ","Arizona State University",2007,3,264.25,3.26,2007.5,"Flagstaff, AZ"
22380,"Flagstaff","AZ","Arizona State University",2006,1,249.79,3.11,2006,"Flagstaff, AZ"
22380,"Flagstaff","AZ","Arizona State University",2005,4,236.25,2.81,2005.75,"Flagstaff, AZ"
22380,"Flagstaff","AZ","Arizona State University",2005,1,191.66,2.31,2005,"Flagstaff, AZ"
22380,"Flagstaff","AZ","Arizona State University",2008,4,246.42,3.71,2008.75,"Flagstaff, AZ"
22380,"Flagstaff","AZ","Arizona State University",2004,4,181.83,2.15,2004.75,"Flagstaff, AZ"
22380,"Flagstaff","AZ","Arizona State University",2003,4,156.25,1.77,2003.75,"Flagstaff, AZ"
22380,"Flagstaff","AZ","Arizona State University",2002,2,138.1,1.52,2002.25,"Flagstaff, AZ"
22380,"Flagstaff","AZ","Arizona State University",2007,2,265,3.21,2007.25,"Flagstaff, AZ"
22380,"Flagstaff","AZ","Arizona State University",2003,3,148.9,1.59,2003.5,"Flagstaff, AZ"
22380,"Flagstaff","AZ","Arizona State University",2004,3,177.42,2.09,2004.5,"Flagstaff, AZ"
22380,"Flagstaff","AZ","Arizona State University",2002,4,141.78,1.5,2002.75,"Flagstaff, AZ"
22380,"Flagstaff","AZ","Arizona State University",2009,1,241.86,2.96,2009,"Flagstaff, AZ"
22380,"Flagstaff","AZ","Arizona State University",2008,2,258.32,3.26,2008.25,"Flagstaff, AZ"
22380,"Flagstaff","AZ","Arizona State University",2000,3,123.15,1.44,2000.5,"Flagstaff, AZ"
22380,"Flagstaff","AZ","Arizona State University",2002,3,140.35,1.51,2002.5,"Flagstaff, AZ"
22380,"Flagstaff","AZ","Arizona State University",2000,1,122.12,1.52,2000,"Flagstaff, AZ"
22380,"Flagstaff","AZ","Arizona State University",2000,4,125.71,1.5,2000.75,"Flagstaff, AZ"
22380,"Flagstaff","AZ","Arizona State University",2003,1,144.05,1.53,2003,"Flagstaff, AZ"
22380,"Flagstaff","AZ","Arizona State University",2001,4,132.94,1.42,2001.75,"Flagstaff, AZ"
22380,"Flagstaff","AZ","Arizona State University",2004,1,157.81,1.81,2004,"Flagstaff, AZ"
22380,"Flagstaff","AZ","Arizona State University",2008,1,260.09,3.11,2008,"Flagstaff, AZ"
22380,"Flagstaff","AZ","Arizona State University",2002,1,136.11,1.48,2002,"Flagstaff, AZ"
22380,"Flagstaff","AZ","Arizona State University",2001,3,131.96,1.46,2001.5,"Flagstaff, AZ"
22380,"Flagstaff","AZ","Arizona State University",2001,2,129.64,1.4,2001.25,"Flagstaff, AZ"
22380,"Flagstaff","AZ","Arizona State University",2000,2,122.61,1.47,2000.25,"Flagstaff, AZ"
22660,"Fort Collins","CO","Colorado State University",2007,3,182.62,1.22,2007.5,"Fort Collins, CO"
22660,"Fort Collins","CO","Colorado State University",2002,3,163.76,0.87,2002.5,"Fort Collins, CO"
22660,"Fort Collins","CO","Colorado State University",2003,1,164.78,0.87,2003,"Fort Collins, CO"
22660,"Fort Collins","CO","Colorado State University",2004,2,172.18,1.01,2004.25,"Fort Collins, CO"
22660,"Fort Collins","CO","Colorado State University",2000,3,141.18,0.82,2000.5,"Fort Collins, CO"
