"cbsa","src","year","dir","returns","exempt","income"
23020,"Tot Mig-Same St",405,"in",2171,3904,85651
23020,"Tot Mig-Same St",405,"out",2709,5141,122856
23020,"Tot Mig-Same St",506,"in",2020,3592,77979
23020,"Tot Mig-Same St",506,"out",2880,5169,125308
23020,"Tot Mig-Same St",607,"in",1935,3413,76619
23020,"Tot Mig-Same St",607,"out",2745,4861,110780
23020,"Tot Mig-Same St",708,"in",2106,3643,93143
23020,"Tot Mig-Same St",708,"out",2864,5068,106870
23060,"Non-Migrants",405,"in",146429,330970,7721327
23060,"Non-Migrants",405,"out",146429,330970,7721327
23060,"Non-Migrants",506,"in",147565,332556,7871419
23060,"Non-Migrants",506,"out",147565,332556,7871419
23060,"Non-Migrants",607,"in",149529,335242,8216159
23060,"Non-Migrants",607,"out",149529,335242,8216159
23060,"Non-Migrants",708,"in",155416,344266,8723756
23060,"Non-Migrants",708,"out",155416,344266,8723756
23060,"Tot Mig-Diff St",405,"in",3044,6183,124881
23060,"Tot Mig-Diff St",405,"out",3730,7306,172838
23060,"Tot Mig-Diff St",506,"in",3244,6717,141927
23060,"Tot Mig-Diff St",506,"out",3657,7178,161891
23060,"Tot Mig-Diff St",607,"in",3223,6615,147667
23060,"Tot Mig-Diff St",607,"out",3731,7184,176722
23060,"Tot Mig-Diff St",708,"in",3176,6377,138438
23060,"Tot Mig-Diff St",708,"out",3819,7462,201453
23060,"Tot Mig-Foreign",405,"in",50,70,1102
23060,"Tot Mig-Foreign",405,"out",52,90,1234
23060,"Tot Mig-Foreign",506,"in",59,121,2031
23060,"Tot Mig-Foreign",506,"out",38,57,934
23060,"Tot Mig-Foreign",607,"in",42,71,2021
23060,"Tot Mig-Foreign",607,"out",69,129,2676
23060,"Tot Mig-Foreign",708,"in",50,89,1475
23060,"Tot Mig-Foreign",708,"out",39,63,1322
23060,"Tot Mig-Same St",405,"in",3965,7293,143322
23060,"Tot Mig-Same St",405,"out",3789,6985,135523
23060,"Tot Mig-Same St",506,"in",4064,7387,144831
23060,"Tot Mig-Same St",506,"out",3856,7051,150788
23060,"Tot Mig-Same St",607,"in",4002,7289,149751
23060,"Tot Mig-Same St",607,"out",3813,7015,156931
23060,"Tot Mig-Same St",708,"in",3940,6977,146520
23060,"Tot Mig-Same St",708,"out",4148,7565,155333
23420,"Non-Migrants",405,"in",244712,602451,11280731
23420,"Non-Migrants",405,"out",244712,602451,11280731
23420,"Non-Migrants",506,"in",248172,609905,12222972
23420,"Non-Migrants",506,"out",248172,609905,12222972
23420,"Non-Migrants",607,"in",253345,619907,12876820
23420,"Non-Migrants",607,"out",253345,619907,12876820
23420,"Non-Migrants",708,"in",269186,653322,13878689
23420,"Non-Migrants",708,"out",269186,653322,13878689
23420,"Tot Mig-Diff St",405,"in",2692,5707,93446
23420,"Tot Mig-Diff St",405,"out",3672,7944,128518
23420,"Tot Mig-Diff St",506,"in",2723,5606,95672
23420,"Tot Mig-Diff St",506,"out",3974,8850,141665
23420,"Tot Mig-Diff St",607,"in",2741,5755,102431
23420,"Tot Mig-Diff St",607,"out",3891,8436,147819
23420,"Tot Mig-Diff St",708,"in",3046,6292,112372
23420,"Tot Mig-Diff St",708,"out",3720,7604,133635
23420,"Tot Mig-Foreign",405,"in",220,296,1255
23420,"Tot Mig-Foreign",405,"out",102,160,2637
23420,"Tot Mig-Foreign",506,"in",190,271,3727
23420,"Tot Mig-Foreign",506,"out",84,160,2325
23420,"Tot Mig-Foreign",607,"in",179,236,2079
23420,"Tot Mig-Foreign",607,"out",124,189,3456
23420,"Tot Mig-Foreign",708,"in",200,285,2757
23420,"Tot Mig-Foreign",708,"out",87,154,3748
23420,"Tot Mig-Same St",405,"in",7256,15264,268695
23420,"Tot Mig-Same St",405,"out",6926,14421,261210
23420,"Tot Mig-Same St",506,"in",7699,16257,294638
23420,"Tot Mig-Same St",506,"out",7154,14395,278479
23420,"Tot Mig-Same St",607,"in",7122,15218,279725
23420,"Tot Mig-Same St",607,"out",6886,14059,264510
23420,"Tot Mig-Same St",708,"in",7152,14763,268540
23420,"Tot Mig-Same St",708,"out",7337,14655,312020
23460,"Non-Migrants",405,"in",33089,75038,1323462
23460,"Non-Migrants",405,"out",33089,75038,1323462
23460,"Non-Migrants",506,"in",32993,74604,1379192
23460,"Non-Migrants",506,"out",32993,74604,1379192
23460,"Non-Migrants",607,"in",33316,75108,1451393
23460,"Non-Migrants",607,"out",33316,75108,1451393
23460,"Non-Migrants",708,"in",34867,77210,1560855
23460,"Non-Migrants",708,"out",34867,77210,1560855
23460,"Tot Mig-Diff St",405,"in",588,1250,17767
23460,"Tot Mig-Diff St",405,"out",573,1156,20207
23460,"Tot Mig-Diff St",506,"in",683,1436,23323
23460,"Tot Mig-Diff St",506,"out",535,1048,20315
23460,"Tot Mig-Diff St",607,"in",614,1306,23272
23460,"Tot Mig-Diff St",607,"out",554,1093,18551
23460,"Tot Mig-Diff St",708,"in",627,1301,21989
23460,"Tot Mig-Diff St",708,"out",548,1103,18300
23460,"Tot Mig-Foreign",405,"in",0,0,0
23460,"Tot Mig-Foreign",405,"out",12,16,244
23460,"Tot Mig-Foreign",506,"in",11,27,260
23460,"Tot Mig-Foreign",506,"out",12,21,340
23460,"Tot Mig-Foreign",607,"in",15,24,291
23460,"Tot Mig-Foreign",607,"out",0,0,0
23460,"Tot Mig-Foreign",708,"in",0,0,0
23460,"Tot Mig-Foreign",708,"out",11,19,252
23460,"Tot Mig-Same St",405,"in",1049,2242,31584
23460,"Tot Mig-Same St",405,"out",1117,2282,30315
23460,"Tot Mig-Same St",506,"in",1095,2283,31597
23460,"Tot Mig-Same St",506,"out",1134,2339,34638
23460,"Tot Mig-Same St",607,"in",1076,2305,34840
23460,"Tot Mig-Same St",607,"out",1136,2259,34488
23460,"Tot Mig-Same St",708,"in",1190,2409,41701
23460,"Tot Mig-Same St",708,"out",1209,2415,39378
23540,"Non-Migrants",405,"in",74495,150602,3712222
23540,"Non-Migrants",405,"out",74495,150602,3712222
23540,"Non-Migrants",506,"in",75186,150782,4155687
23540,"Non-Migrants",506,"out",75186,150782,4155687
23540,"Non-Migrants",607,"in",77361,153258,4311159
23540,"Non-Migrants",607,"out",77361,153258,4311159
23540,"Non-Migrants",708,"in",80889,159034,4604433
23540,"Non-Migrants",708,"out",80889,159034,4604433
23540,"Tot Mig-Diff St",405,"in",3247,5509,124864
23540,"Tot Mig-Diff St",405,"out",3268,5285,117057
23540,"Tot Mig-Diff St",506,"in",3225,5537,127298
23540,"Tot Mig-Diff St",506,"out",3210,5308,129832
23540,"Tot Mig-Diff St",607,"in",2975,5080,124665
23540,"Tot Mig-Diff St",607,"out",3466,5784,144266
23540,"Tot Mig-Diff St",708,"in",2959,4973,128260
23540,"Tot Mig-Diff St",708,"out",3732,5991,158769
23540,"Tot Mig-Foreign",405,"in",473,583,4109
23540,"Tot Mig-Foreign",405,"out",132,245,3785
23540,"Tot Mig-Foreign",506,"in",622,724,4564
23540,"Tot Mig-Foreign",506,"out",114,191,3038
23540,"Tot Mig-Foreign",607,"in",681,794,5562
23540,"Tot Mig-Foreign",607,"out",107,164,2927
23540,"Tot Mig-Foreign",708,"in",743,878,6465
23540,"Tot Mig-Foreign",708,"out",139,230,3654
23540,"Tot Mig-Same St",405,"in",5025,8314,156912
23540,"Tot Mig-Same St",405,"out",5201,8579,171476
23540,"Tot Mig-Same St",506,"in",5659,9314,193055
23540,"Tot Mig-Same St",506,"out",5177,8309,183634
23540,"Tot Mig-Same St",607,"in",5308,8568,176239
23540,"Tot Mig-Same St",607,"out",5066,8180,174924
23540,"Tot Mig-Same St",708,"in",5299,8400,170528
23540,"Tot Mig-Same St",708,"out",5495,8833,183058
23580,"Non-Migrants",405,"in",47477,115861,2551564
23580,"Non-Migrants",405,"out",47477,115861,2551564
23580,"Non-Migrants",506,"in",48432,119562,2704415
23580,"Non-Migrants",506,"out",48432,119562,2704415
23580,"Non-Migrants",607,"in",50364,124893,2905870
23580,"Non-Migrants",607,"out",50364,124893,2905870
23580,"Non-Migrants",708,"in",54774,135747,3162569
23580,"Non-Migrants",708,"out",54774,135747,3162569
23580,"Tot Mig-Diff St",405,"in",1358,3113,74006
23580,"Tot Mig-Diff St",405,"out",1023,2200,49788
23580,"Tot Mig-Diff St",506,"in",1662,3696,85495
23580,"Tot Mig-Diff St",506,"out",1100,2315,55624
23580,"Tot Mig-Diff St",607,"in",1743,3906,90297
23580,"Tot Mig-Diff St",607,"out",1091,2296,50917
23580,"Tot Mig-Diff St",708,"in",1641,3527,96033
23580,"Tot Mig-Diff St",708,"out",1227,2638,52306
23580,"Tot Mig-Foreign",405,"in",22,32,514
23580,"Tot Mig-Foreign",405,"out",20,36,530
23580,"Tot Mig-Foreign",506,"in",60,80,1626
23580,"Tot Mig-Foreign",506,"out",18,40,695
23580,"Tot Mig-Foreign",607,"in",43,62,1653
23580,"Tot Mig-Foreign",607,"out",24,33,646
23580,"Tot Mig-Foreign",708,"in",52,73,1584
23580,"Tot Mig-Foreign",708,"out",26,47,1372
23580,"Tot Mig-Same St",405,"in",2797,5799,143116
23580,"Tot Mig-Same St",405,"out",2531,5285,115798
23580,"Tot Mig-Same St",506,"in",3032,6158,154804
23580,"Tot Mig-Same St",506,"out",2574,5276,99861
23580,"Tot Mig-Same St",607,"in",3011,6223,155533
23580,"Tot Mig-Same St",607,"out",2532,5132,109949
23580,"Tot Mig-Same St",708,"in",3119,6333,143874
23580,"Tot Mig-Same St",708,"out",2632,5307,103370
24020,"Non-Migrants",405,"in",45572,97373,2099864
24020,"Non-Migrants",405,"out",45572,97373,2099864
24020,"Non-Migrants",506,"in",45683,97034,2223075
24020,"Non-Migrants",506,"out",45683,97034,2223075
24020,"Non-Migrants",607,"in",46491,97504,2301032
24020,"Non-Migrants",607,"out",46491,97504,2301032
24020,"Non-Migrants",708,"in",48231,99524,2482251
24020,"Non-Migrants",708,"out",48231,99524,2482251
24020,"Tot Mig-Diff St",405,"in",917,1741,35452
24020,"Tot Mig-Diff St",405,"out",984,1675,33839
24020,"Tot Mig-Diff St",506,"in",947,1721,36847
24020,"Tot Mig-Diff St",506,"out",1062,1768,45119
24020,"Tot Mig-Diff St",607,"in",855,1496,41284
24020,"Tot Mig-Diff St",607,"out",971,1649,41178
24020,"Tot Mig-Diff St",708,"in",928,1670,40474
24020,"Tot Mig-Diff St",708,"out",1040,1718,42054
24020,"Tot Mig-Foreign",405,"in",14,18,158
24020,"Tot Mig-Foreign",405,"out",16,23,674
24020,"Tot Mig-Foreign",506,"in",16,23,299
24020,"Tot Mig-Foreign",506,"out",13,23,493
24020,"Tot Mig-Foreign",607,"in",31,39,647
24020,"Tot Mig-Foreign",607,"out",14,21,416
24020,"Tot Mig-Foreign",708,"in",12,23,267
24020,"Tot Mig-Foreign",708,"out",26,43,719
24020,"Tot Mig-Same St",405,"in",2534,4467,84666
24020,"Tot Mig-Same St",405,"out",2245,3918,70042
24020,"Tot Mig-Same St",506,"in",2597,4556,94359
24020,"Tot Mig-Same St",506,"out",2331,3963,74385
24020,"Tot Mig-Same St",607,"in",2432,4209,90103
24020,"Tot Mig-Same St",607,"out",2261,3725,74087
24020,"Tot Mig-Same St",708,"in",2370,3989,84988
24020,"Tot Mig-Same St",708,"out",2326,3845,73296
24140,"Non-Migrants",405,"in",36560,82910,1506349
24140,"Non-Migrants",405,"out",36560,82910,1506349
24140,"Non-Migrants",506,"in",36396,82757,1542284
24140,"Non-Migrants",506,"out",36396,82757,1542284
24140,"Non-Migrants",607,"in",36701,83363,1627196
24140,"Non-Migrants",607,"out",36701,83363,1627196
24140,"Non-Migrants",708,"in",38246,85673,1717657
24140,"Non-Migrants",708,"out",38246,85673,1717657
24140,"Tot Mig-Diff St",405,"in",1398,2882,45578
24140,"Tot Mig-Diff St",405,"out",1310,2991,45334
24140,"Tot Mig-Diff St",506,"in",1323,2720,44905
24140,"Tot Mig-Diff St",506,"out",1327,2902,45556
24140,"Tot Mig-Diff St",607,"in",1413,2993,50485
24140,"Tot Mig-Diff St",607,"out",1260,2757,45357
24140,"Tot Mig-Diff St",708,"in",1357,2745,45856
24140,"Tot Mig-Diff St",708,"out",1245,2684,44890
24140,"Tot Mig-Foreign",405,"in",167,395,4987
24140,"Tot Mig-Foreign",405,"out",202,432,6536
24140,"Tot Mig-Foreign",506,"in",193,432,6425
24140,"Tot Mig-Foreign",506,"out",238,501,7987
24140,"Tot Mig-Foreign",607,"in",224,471,7511
24140,"Tot Mig-Foreign",607,"out",213,396,7125
24140,"Tot Mig-Foreign",708,"in",176,420,6780
24140,"Tot Mig-Foreign",708,"out",209,433,7322
24140,"Tot Mig-Same St",405,"in",1006,2077,29436
24140,"Tot Mig-Same St",405,"out",1243,2474,36784
24140,"Tot Mig-Same St",506,"in",1037,2212,31327
24140,"Tot Mig-Same St",506,"out",1365,2691,44067
24140,"Tot Mig-Same St",607,"in",1055,2150,32112
24140,"Tot Mig-Same St",607,"out",1224,2486,42359
24140,"Tot Mig-Same St",708,"in",1075,2240,32566
24140,"Tot Mig-Same St",708,"out",1377,2712,45510
24220,"Non-Migrants",405,"in",33117,71482,1552553
24220,"Non-Migrants",405,"out",33117,71482,1552553
24220,"Non-Migrants",506,"in",33122,70869,1613079
24220,"Non-Migrants",506,"out",33122,70869,1613079
24220,"Non-Migrants",607,"in",33276,70568,1720844
24220,"Non-Migrants",607,"out",33276,70568,1720844
24220,"Non-Migrants",708,"in",34847,72646,1865416
24220,"Non-Migrants",708,"out",34847,72646,1865416
24220,"Tot Mig-Diff St",405,"in",1891,3363,55951
24220,"Tot Mig-Diff St",405,"out",2376,4325,72861
24220,"Tot Mig-Diff St",506,"in",1874,3311,63201
24220,"Tot Mig-Diff St",506,"out",2497,4507,78848
24220,"Tot Mig-Diff St",607,"in",1925,3479,60726
24220,"Tot Mig-Diff St",607,"out",2456,4398,81513
24220,"Tot Mig-Diff St",708,"in",1916,3358,62422
24220,"Tot Mig-Diff St",708,"out",2340,4118,84938
24220,"Tot Mig-Foreign",405,"in",190,355,3862
24220,"Tot Mig-Foreign",405,"out",102,226,3582
24220,"Tot Mig-Foreign",506,"in",151,331,4148
24220,"Tot Mig-Foreign",506,"out",118,228,3302
24220,"Tot Mig-Foreign",607,"in",173,325,3915
24220,"Tot Mig-Foreign",607,"out",120,222,3727
24220,"Tot Mig-Foreign",708,"in",147,258,3020
24220,"Tot Mig-Foreign",708,"out",82,173,2746
24220,"Tot Mig-Same St",405,"in",978,1598,27388
24220,"Tot Mig-Same St",405,"out",951,1738,28663
24220,"Tot Mig-Same St",506,"in",1015,1609,26643
24220,"Tot Mig-Same St",506,"out",1024,1686,30207
24220,"Tot Mig-Same St",607,"in",1032,1676,26570
24220,"Tot Mig-Same St",607,"out",1105,1895,34757
24220,"Tot Mig-Same St",708,"in",1082,1752,34408
24220,"Tot Mig-Same St",708,"out",1065,1768,36139
24300,"Non-Migrants",405,"in",43074,92942,2029772
24300,"Non-Migrants",405,"out",43074,92942,2029772
24300,"Non-Migrants",506,"in",43660,93213,2279192
24300,"Non-Migrants",506,"out",43660,93213,2279192
24300,"Non-Migrants",607,"in",45377,96087,2538298
24300,"Non-Migrants",607,"out",45377,96087,2538298
24300,"Non-Migrants",708,"in",49088,102454,2944363
24300,"Non-Migrants",708,"out",49088,102454,2944363
24300,"Tot Mig-Diff St",405,"in",1900,3791,80223
24300,"Tot Mig-Diff St",405,"out",1498,2904,48591
24300,"Tot Mig-Diff St",506,"in",2356,4968,104342
24300,"Tot Mig-Diff St",506,"out",1606,3081,60365
24300,"Tot Mig-Diff St",607,"in",2479,5018,119513
24300,"Tot Mig-Diff St",607,"out",1574,3035,60903
24300,"Tot Mig-Diff St",708,"in",2638,5357,138122
24300,"Tot Mig-Diff St",708,"out",1882,3628,82132
24300,"Tot Mig-Foreign",405,"in",25,54,917
24300,"Tot Mig-Foreign",405,"out",28,34,562
24300,"Tot Mig-Foreign",506,"in",34,53,1210
24300,"Tot Mig-Foreign",506,"out",17,32,424
24300,"Tot Mig-Foreign",607,"in",24,46,537
24300,"Tot Mig-Foreign",607,"out",24,43,743
24300,"Tot Mig-Foreign",708,"in",35,62,1204
24300,"Tot Mig-Foreign",708,"out",20,43,1178
24300,"Tot Mig-Same St",405,"in",1518,2788,56227
24300,"Tot Mig-Same St",405,"out",1190,2199,37932
24300,"Tot Mig-Same St",506,"in",1675,3189,68449
24300,"Tot Mig-Same St",506,"out",1208,2159,40545
24300,"Tot Mig-Same St",607,"in",1724,3263,76030
24300,"Tot Mig-Same St",607,"out",1237,2245,47193
24300,"Tot Mig-Same St",708,"in",1721,3152,78318
24300,"Tot Mig-Same St",708,"out",1358,2493,57733
24340,"Non-Migrants",405,"in",262568,608994,14044124
24340,"Non-Migrants",405,"out",262568,608994,14044124
24340,"Non-Migrants",506,"in",262067,605584,14377190
24340,"Non-Migrants",506,"out",262067,605584,14377190
24340,"Non-Migrants",607,"in",267883,615821,15034245
24340,"Non-Migrants",607,"out",267883,615821,15034245
24340,"Non-Migrants",708,"in",280191,634168,15875555
24340,"Non-Migrants",708,"out",280191,634168,15875555
24340,"Tot Mig-Diff St",405,"in",3753,7562,165992
24340,"Tot Mig-Diff St",405,"out",5446,10103,221100
24340,"Tot Mig-Diff St",506,"in",3810,7599,178165
24340,"Tot Mig-Diff St",506,"out",5825,10849,225167
24340,"Tot Mig-Diff St",607,"in",3692,7280,160011
24340,"Tot Mig-Diff St",607,"out",6135,11224,266456
24340,"Tot Mig-Diff St",708,"in",3864,7582,169662
24340,"Tot Mig-Diff St",708,"out",6597,11991,282740
24340,"Tot Mig-Foreign",405,"in",213,324,3674
24340,"Tot Mig-Foreign",405,"out",138,283,4087
24340,"Tot Mig-Foreign",506,"in",195,311,3402
24340,"Tot Mig-Foreign",506,"out",136,243,4018
24340,"Tot Mig-Foreign",607,"in",181,280,3196
24340,"Tot Mig-Foreign",607,"out",156,267,4329
24340,"Tot Mig-Foreign",708,"in",199,312,3236
24340,"Tot Mig-Foreign",708,"out",134,237,4212
24340,"Tot Mig-Same St",405,"in",10746,19223,394309
24340,"Tot Mig-Same St",405,"out",10276,19517,382362
24340,"Tot Mig-Same St",506,"in",10618,18880,366607
24340,"Tot Mig-Same St",506,"out",10209,19110,384368
24340,"Tot Mig-Same St",607,"in",10458,18373,361010
24340,"Tot Mig-Same St",607,"out",9728,17840,382260
24340,"Tot Mig-Same St",708,"in",10409,18078,367034
24340,"Tot Mig-Same St",708,"out",10193,18504,356150
24500,"Non-Migrants",405,"in",28838,60612,1182212
24500,"Non-Migrants",405,"out",28838,60612,1182212
24500,"Non-Migrants",506,"in",28794,60076,1227398
24500,"Non-Migrants",506,"out",28794,60076,1227398
24500,"Non-Migrants",607,"in",28970,59942,1334110
24500,"Non-Migrants",607,"out",28970,59942,1334110
24500,"Non-Migrants",708,"in",30398,61969,1455642
24500,"Non-Migrants",708,"out",30398,61969,1455642
24500,"Tot Mig-Diff St",405,"in",1477,2863,47135
24500,"Tot Mig-Diff St",405,"out",1610,3332,53026
24500,"Tot Mig-Diff St",506,"in",1418,2916,49368
24500,"Tot Mig-Diff St",506,"out",1591,3210,53327
24500,"Tot Mig-Diff St",607,"in",1525,3044,55516
24500,"Tot Mig-Diff St",607,"out",1549,3294,54348
24500,"Tot Mig-Diff St",708,"in",1503,2857,54642
24500,"Tot Mig-Diff St",708,"out",1523,3122,58216
24500,"Tot Mig-Foreign",405,"in",124,277,3356
24500,"Tot Mig-Foreign",405,"out",141,253,3877
24500,"Tot Mig-Foreign",506,"in",152,371,4514
24500,"Tot Mig-Foreign",506,"out",144,280,4303
24500,"Tot Mig-Foreign",607,"in",123,292,4543
24500,"Tot Mig-Foreign",607,"out",128,252,4043
24500,"Tot Mig-Foreign",708,"in",130,328,4318
24500,"Tot Mig-Foreign",708,"out",126,243,3658
24500,"Tot Mig-Same St",405,"in",679,1280,16907
24500,"Tot Mig-Same St",405,"out",808,1453,23364
24500,"Tot Mig-Same St",506,"in",771,1343,21346
24500,"Tot Mig-Same St",506,"out",840,1480,25265
24500,"Tot Mig-Same St",607,"in",728,1278,20522
24500,"Tot Mig-Same St",607,"out",812,1420,26320
24500,"Tot Mig-Same St",708,"in",801,1458,26116
24500,"Tot Mig-Same St",708,"out",815,1474,28184
24540,"Non-Migrants",405,"in",65341,157691,3397895
24540,"Non-Migrants",405,"out",65341,157691,3397895
24540,"Non-Migrants",506,"in",67336,162491,3630980
24540,"Non-Migrants",506,"out",67336,162491,3630980
24540,"Non-Migrants",607,"in",70016,168325,3944706
24540,"Non-Migrants",607,"out",70016,168325,3944706
24540,"Non-Migrants",708,"in",74574,177316,4433858
24540,"Non-Migrants",708,"out",74574,177316,4433858
24540,"Tot Mig-Diff St",405,"in",2111,4516,86085
24540,"Tot Mig-Diff St",405,"out",2204,4706,85010
24540,"Tot Mig-Diff St",506,"in",2454,5219,117067
24540,"Tot Mig-Diff St",506,"out",2151,4611,90272
24540,"Tot Mig-Diff St",607,"in",2396,5228,121692
24540,"Tot Mig-Diff St",607,"out",2180,4571,91752
24540,"Tot Mig-Diff St",708,"in",2698,5663,127903
24540,"Tot Mig-Diff St",708,"out",2294,4930,105870
24540,"Tot Mig-Foreign",405,"in",31,60,597
24540,"Tot Mig-Foreign",405,"out",34,50,651
24540,"Tot Mig-Foreign",506,"in",41,66,1069
24540,"Tot Mig-Foreign",506,"out",26,46,604
24540,"Tot Mig-Foreign",607,"in",51,72,894
24540,"Tot Mig-Foreign",607,"out",31,59,1063
24540,"Tot Mig-Foreign",708,"in",51,87,2080
24540,"Tot Mig-Foreign",708,"out",33,49,796
24540,"Tot Mig-Same St",405,"in",5461,11215,243396
24540,"Tot Mig-Same St",405,"out",3546,6746,128274
24540,"Tot Mig-Same St",506,"in",5188,10561,236152
24540,"Tot Mig-Same St",506,"out",3720,7207,136276
24540,"Tot Mig-Same St",607,"in",4966,10053,233808
24540,"Tot Mig-Same St",607,"out",3654,6923,136929
24540,"Tot Mig-Same St",708,"in",5036,10208,228469
24540,"Tot Mig-Same St",708,"out",4188,7995,177852
24580,"Non-Migrants",405,"in",111912,246746,6194264
24580,"Non-Migrants",405,"out",111912,246746,6194264
24580,"Non-Migrants",506,"in",113009,248529,6484327
24580,"Non-Migrants",506,"out",113009,248529,6484327
24580,"Non-Migrants",607,"in",114881,251651,6801864
24580,"Non-Migrants",607,"out",114881,251651,6801864
24580,"Non-Migrants",708,"in",119820,259119,7192028
24580,"Non-Migrants",708,"out",119820,259119,7192028
24580,"Tot Mig-Diff St",405,"in",1850,3653,84647
24580,"Tot Mig-Diff St",405,"out",2077,3698,132476
24580,"Tot Mig-Diff St",506,"in",1760,3470,88493
24580,"Tot Mig-Diff St",506,"out",2136,3813,107698
24580,"Tot Mig-Diff St",607,"in",1771,3535,87821
24580,"Tot Mig-Diff St",607,"out",2080,3822,133803
24580,"Tot Mig-Diff St",708,"in",1828,3470,86151
24580,"Tot Mig-Diff St",708,"out",2136,3875,111158
24580,"Tot Mig-Foreign",405,"in",68,101,772
24580,"Tot Mig-Foreign",405,"out",39,58,1052
24580,"Tot Mig-Foreign",506,"in",50,85,1095
24580,"Tot Mig-Foreign",506,"out",49,76,1169
24580,"Tot Mig-Foreign",607,"in",27,53,814
24580,"Tot Mig-Foreign",607,"out",37,58,904
24580,"Tot Mig-Foreign",708,"in",34,67,805
24580,"Tot Mig-Foreign",708,"out",33,46,769
24580,"Tot Mig-Same St",405,"in",4177,7208,151461
24580,"Tot Mig-Same St",405,"out",4144,7262,158039
24580,"Tot Mig-Same St",506,"in",4395,7433,159067
24580,"Tot Mig-Same St",506,"out",4330,7482,160862
24580,"Tot Mig-Same St",607,"in",4308,7173,158220
24580,"Tot Mig-Same St",607,"out",4107,6937,153392
24580,"Tot Mig-Same St",708,"in",4347,7053,154117
24580,"Tot Mig-Same St",708,"out",4312,7097,155610
