"state","county","group","lat","long"
45,73,"45.073.1",34.824477,-83.289914
45,73,"45.073.1",34.823043,-83.284812
45,73,"45.073.1",34.8456292370827,-83.2598595571894
45,73,"45.073.1",34.8534832286571,-83.2525820828919
45,73,"45.073.1",34.8584403198262,-83.2472203323395
45,73,"45.073.1",34.8630939184182,-83.2470179987269
45,73,"45.073.1",34.878124,-83.220099
45,73,"45.073.1",34.882796,-83.213323
45,73,"45.073.1",34.895046,-83.197627
45,73,"45.073.1",34.8978425923929,-83.1947864704449
45,73,"45.073.1",34.9082503094756,-83.1789317255522
45,73,"45.073.1",34.9103505017024,-83.1750657497691
45,73,"45.073.1",34.9188525627272,-83.1650223536585
45,73,"45.073.1",34.9391290090964,-83.1211119175017
45,73,"45.073.1",34.9963435447057,-83.1055311011276
45,73,"45.073.1",35.000771,-83.108535
45,73,"45.073.1",35.000771,-83.108535
45,73,"45.073.1",35.02995,-82.999867
45,73,"45.073.1",35.056021,-82.897499
45,73,"45.073.1",35.056021,-82.897499
45,73,"45.073.1",35.049339,-82.899088
45,73,"45.073.1",35.049339,-82.899088
45,75,"45.075.1",33.685602,-81.022874
45,75,"45.075.1",33.625283,-80.96549
45,75,"45.075.1",33.64366,-80.943888
45,75,"45.075.1",33.608774,-80.939638
45,75,"45.075.1",33.604081,-80.807631
45,75,"45.075.1",33.470982,-80.65902
45,75,"45.075.1",33.470416,-80.611327
45,75,"45.075.1",33.4989,-80.624703
45,75,"45.075.1",33.555657,-80.603654
45,75,"45.075.1",33.535827,-80.50335
45,75,"45.075.1",33.558481,-80.496273
45,75,"45.075.1",33.545916,-80.451861
45,75,"45.075.1",33.502895,-80.460048
45,75,"45.075.1",33.432898,-80.364428
45,75,"45.075.1",33.443716,-80.222267
45,75,"45.075.1",33.299377,-80.253877
45,75,"45.075.1",33.264571,-80.311594
45,75,"45.075.1",33.257443,-80.361851
45,75,"45.075.1",33.273672,-80.473335
45,75,"45.075.1",33.331679,-80.499815
45,75,"45.075.1",33.18084,-80.790296
45,75,"45.075.1",33.176944,-80.797912
45,75,"45.075.1",33.309259,-80.948423
45,75,"45.075.1",33.439495,-81.220007
45,75,"45.075.1",33.43993,-81.222657
45,75,"45.075.1",33.43993,-81.222657
45,75,"45.075.1",33.489749,-81.368076
45,75,"45.075.1",33.490417,-81.372931
45,75,"45.075.1",33.490417,-81.372931
45,75,"45.075.1",33.652779,-81.18724
45,75,"45.075.1",33.707131,-81.042854
45,75,"45.075.1",33.685602,-81.022874
45,75,"45.075.1",33.685602,-81.022874
45,77,"45.077.1",35.0641433919502,-82.7773764111575
45,77,"45.077.1",35.0654761847523,-82.7700460249181
45,77,"45.077.1",35.068177,-82.764464
45,77,"45.077.1",35.068177,-82.764464
45,77,"45.077.1",35.047348,-82.742007
45,77,"45.077.1",35.074265,-82.572151
45,77,"45.077.1",35.009114,-82.59516
45,77,"45.077.1",35.015505,-82.538019
45,77,"45.077.1",34.884837,-82.489863
45,77,"45.077.1",34.819413,-82.486888
45,77,"45.077.1",34.623215,-82.840249
45,77,"45.077.1",34.654609,-82.82271
45,77,"45.077.1",34.669496,-82.852502
45,77,"45.077.1",34.728292,-82.857295
45,77,"45.077.1",34.740972,-82.899726
45,77,"45.077.1",34.790064,-82.873235
45,77,"45.077.1",34.802925,-82.896741
45,77,"45.077.1",34.953862,-82.908493
45,77,"45.077.1",34.988154,-82.943604
45,77,"45.077.1",35.049339,-82.899088
45,77,"45.077.1",35.056021,-82.897499
45,77,"45.077.1",35.056021,-82.897499
45,77,"45.077.1",35.0856,-82.783283
45,77,"45.077.1",35.0641433919502,-82.7773764111575
45,77,"45.077.2",34.616805,-82.854087
45,77,"45.077.2",34.618762,-82.845132
45,77,"45.077.2",34.609245,-82.855303
45,77,"45.077.2",34.609245,-82.855303
45,77,"45.077.2",34.616805,-82.854087
45,79,"45.079.1",34.259883,-80.830514
45,79,"45.079.1",34.182897,-80.869469
45,79,"45.079.1",34.068972,-80.719318
45,79,"45.079.1",34.099605,-80.616186
45,79,"45.079.1",34.082175,-80.636584
45,79,"45.079.1",34.025355,-80.602087
45,79,"45.079.1",33.99796,-80.646714
45,79,"45.079.1",33.965252,-80.615724
45,79,"45.079.1",33.85268,-80.633545
45,79,"45.079.1",33.787384,-80.596254
45,79,"45.079.1",33.743224,-80.620244
45,79,"45.079.1",33.773506,-80.65468
45,79,"45.079.1",33.77471,-80.82504
45,79,"45.079.1",33.832934,-80.913103
45,79,"45.079.1",33.878439,-81.000168
45,79,"45.079.1",33.88008,-81.01233
45,79,"45.079.1",33.88008,-81.01233
45,79,"45.079.1",33.998454,-81.052915
45,79,"45.079.1",34.090538,-81.173084
45,79,"45.079.1",34.097381,-81.275845
45,79,"45.079.1",34.146141,-81.315034
45,79,"45.079.1",34.196247,-81.337528
45,79,"45.079.1",34.197587,-81.338961
45,79,"45.079.1",34.197587,-81.338961
45,79,"45.079.1",34.239458,-81.316911
45,79,"45.079.1",34.174552,-81.178293
45,79,"45.079.1",34.220284,-81.18118
45,79,"45.079.1",34.26876,-80.825921
45,79,"45.079.1",34.259883,-80.830514
45,79,"45.079.1",34.259883,-80.830514
45,81,"45.081.1",34.187299,-81.731101
45,81,"45.081.1",34.081744,-81.538899
45,81,"45.081.1",34.076552,-81.471972
45,81,"45.081.1",33.877312,-81.571483
45,81,"45.081.1",33.814438,-81.651843
45,81,"45.081.1",33.866412,-81.836799
45,81,"45.081.1",33.975637,-81.900139
45,81,"45.081.1",33.96173,-82.007913
45,81,"45.081.1",34.135384,-81.870181
45,81,"45.081.1",34.179345,-81.8604
45,81,"45.081.1",34.187299,-81.731101
45,83,"45.083.1",35.194951,-82.195483
45,83,"45.083.1",35.193699,-82.167676
45,83,"45.083.1",35.190698,-82.089586
45,83,"45.083.1",35.188493,-82.001422
45,83,"45.083.1",35.185505,-81.925612
45,83,"45.083.1",35.184113,-81.874433
45,83,"45.083.1",34.932672,-81.754911
45,83,"45.083.1",34.912577,-81.711694
45,83,"45.083.1",34.837187,-81.783334
45,83,"45.083.1",34.594608,-81.853957
45,83,"45.083.1",34.702619,-82.069397
45,83,"45.083.1",34.785209,-82.144375
45,83,"45.083.1",34.785545,-82.146796
45,83,"45.083.1",34.785545,-82.146796
45,83,"45.083.1",34.850774,-82.226427
45,83,"45.083.1",35.196044,-82.216217
45,83,"45.083.1",35.194951,-82.195483
45,83,"45.083.1",35.194951,-82.195483
45,85,"45.085.1",34.121237,-80.480612
45,85,"45.085.1",34.078271,-80.317364
45,85,"45.085.1",33.992166,-80.249799
45,85,"45.085.1",34.004924,-80.188288
45,85,"45.085.1",33.952002,-80.180371
45,85,"45.085.1",34.008506,-80.026819
45,85,"45.085.1",34.047877,-80.000594
45,85,"45.085.1",33.988017,-79.893517
45,85,"45.085.1",33.946527,-79.974601
45,85,"45.085.1",33.78676,-80.270785
45,85,"45.085.1",33.767821,-80.397131
45,85,"45.085.1",33.71555,-80.392003
45,85,"45.085.1",33.737528,-80.449292
45,85,"45.085.1",33.643911,-80.534085
45,85,"45.085.1",33.743224,-80.620244
45,85,"45.085.1",33.787384,-80.596254
45,85,"45.085.1",33.85268,-80.633545
45,85,"45.085.1",33.965252,-80.615724
45,85,"45.085.1",33.99796,-80.646714
45,85,"45.085.1",34.025355,-80.602087
45,85,"45.085.1",34.082175,-80.636584
45,85,"45.085.1",34.099605,-80.616186
45,85,"45.085.1",34.168696,-80.479857
45,85,"45.085.1",34.121237,-80.480612
45,85,"45.085.1",34.121237,-80.480612
45,87,"45.087.1",34.906818,-81.678797
45,87,"45.087.1",34.874177,-81.62632
45,87,"45.087.1",34.83928,-81.457256
45,87,"45.087.1",34.821515,-81.478451
45,87,"45.087.1",34.761749,-81.452753
45,87,"45.087.1",34.73304,-81.488275
45,87,"45.087.1",34.720919,-81.45414
45,87,"45.087.1",34.635252,-81.416387
45,87,"45.087.1",34.572029,-81.422706
45,87,"45.087.1",34.494379,-81.423241
45,87,"45.087.1",34.444915,-81.540566
45,87,"45.087.1",34.531652,-81.641881
45,87,"45.087.1",34.533606,-81.643465
45,87,"45.087.1",34.533606,-81.643465
45,87,"45.087.1",34.594608,-81.853957
45,87,"45.087.1",34.837187,-81.783334
45,87,"45.087.1",34.912577,-81.711694
45,87,"45.087.1",34.906818,-81.678797
45,89,"45.089.1",33.884439,-79.847335
45,89,"45.089.1",33.835562,-79.79837
45,89,"45.089.1",33.804891,-79.687507
45,89,"45.089.1",33.81803,-79.635776
45,89,"45.089.1",33.77558,-79.497095
45,89,"45.089.1",33.818623,-79.382096
45,89,"45.089.1",33.799067,-79.324836
45,89,"45.089.1",33.779878,-79.317041
45,89,"45.089.1",33.687724,-79.410373
45,89,"45.089.1",33.572303,-79.436075
45,89,"45.089.1",33.44265,-79.591029
45,89,"45.089.1",33.304944,-79.677014
45,89,"45.089.1",33.329451,-79.75542
45,89,"45.089.1",33.498225,-79.964066
45,89,"45.089.1",33.505728,-80.064581
45,89,"45.089.1",33.496891,-80.101697
45,89,"45.089.1",33.72159,-79.974382
45,89,"45.089.1",33.767906,-79.995638
45,89,"45.089.1",33.885091,-79.875704
45,89,"45.089.1",33.884439,-79.847335
45,91,"45.091.1",35.160081,-81.241686
45,91,"45.091.1",35.154115,-81.109295
45,91,"45.091.1",35.1498772946998,-81.043625449164
45,91,"45.091.1",35.1492481305283,-81.0428704550844
45,91,"45.091.1",35.133237,-81.051204
45,91,"45.091.1",35.100617,-81.046524
45,91,"45.091.1",35.086129,-81.057236
45,91,"45.091.1",35.07319,-81.058029
45,91,"45.091.1",35.044703,-81.041489
45,91,"45.091.1",35.092639,-80.95787
45,91,"45.091.1",35.107409,-80.93495
45,91,"45.091.1",35.076763,-80.906553
45,91,"45.091.1",34.924822,-80.865039
45,91,"45.091.1",34.848071,-80.866695
45,91,"45.091.1",34.820746,-80.898215
45,91,"45.091.1",34.822295,-81.324516
45,91,"45.091.1",34.821515,-81.478451
45,91,"45.091.1",34.83928,-81.457256
45,91,"45.091.1",35.034853,-81.487016
45,91,"45.091.1",35.048761,-81.409356
45,91,"45.091.1",35.136732,-81.401274
45,91,"45.091.1",35.164893,-81.366691
45,91,"45.091.1",35.160081,-81.241686
46,3,"46.003.1",43.851152,-98.3316
46,3,"46.003.1",43.851175,-98.325375
46,3,"46.003.1",43.851175,-98.325375
46,3,"46.003.1",43.49882,-98.32052
46,3,"46.003.1",43.499326,-98.656475
46,3,"46.003.1",43.499319,-98.705782
46,3,"46.003.1",43.499423,-98.794703
46,3,"46.003.1",43.913613,-98.807429
46,3,"46.003.1",43.93522,-98.80777
46,3,"46.003.1",43.93522,-98.80777
46,3,"46.003.1",43.937869,-98.331599
46,3,"46.003.1",43.851152,-98.3316
46,3,"46.003.1",43.851152,-98.3316
46,5,"46.005.1",44.63353,-98.584745
46,5,"46.005.1",44.631695,-97.9777
46,5,"46.005.1",44.631144,-97.856251
46,5,"46.005.1",44.54426,-97.853244
46,5,"46.005.1",44.19517,-97.853666
46,5,"46.005.1",44.196611,-98.250735
46,5,"46.005.1",44.196696,-98.331875
46,5,"46.005.1",44.196696,-98.331875
46,5,"46.005.1",44.196854,-98.652685
46,5,"46.005.1",44.196749,-98.700813
46,5,"46.005.1",44.634125,-98.705808
46,5,"46.005.1",44.63353,-98.584745
46,5,"46.005.1",44.63353,-98.584745
46,7,"46.007.1",43.3895,-101.980564
46,7,"46.007.1",43.389269,-101.228268
46,7,"46.007.1",42.9978773591433,-101.227896000313
46,7,"46.007.1",42.996238,-101.625424
46,7,"46.007.1",42.99662,-101.713573
46,7,"46.007.1",42.999329,-101.849982
46,7,"46.007.1",42.999329,-101.849982
46,7,"46.007.1",42.9993559987229,-102.08253500004
46,7,"46.007.1",43.12918,-102.081427
46,7,"46.007.1",43.389902,-102.110819
46,7,"46.007.1",43.3895,-101.980564
46,9,"46.009.1",43.168984,-97.673036
46,9,"46.009.1",43.168665,-97.637832
46,9,"46.009.1",42.8514799866034,-97.63531997824
46,9,"46.009.1",42.843031,-97.668294
46,9,"46.009.1",42.858003,-97.801344
46,9,"46.009.1",42.861781,-97.817075
46,9,"46.009.1",42.868794,-97.834172
46,9,"46.009.1",42.867734,-97.84527
46,9,"46.009.1",42.865093,-97.857957
46,9,"46.009.1",42.858724,-97.875345
46,9,"46.009.1",42.775754,-97.936716
46,9,"46.009.1",42.767316,-98.042011
46,9,"46.009.1",42.849542,-98.162954
46,9,"46.009.1",42.879202,-98.113606
46,9,"46.009.1",43.087545,-98.109751
46,9,"46.009.1",43.168307,-98.080085
46,9,"46.009.1",43.168984,-97.673036
46,11,"46.011.1",44.543807,-96.561519
46,11,"46.011.1",44.543533,-96.452016
46,11,"46.011.1",44.38969,-96.452073
46,11,"46.011.1",44.196895,-96.452774
46,11,"46.011.1",44.195866,-96.889315
46,11,"46.011.1",44.195908,-97.129595
46,11,"46.011.1",44.543035,-97.128168
46,11,"46.011.1",44.54368,-96.885516
46,11,"46.011.1",44.543807,-96.561519
46,13,"46.013.1",45.936504,-98.414518
46,13,"46.013.1",45.936185,-98.18563
46,13,"46.013.1",45.93618,-98.070515
46,13,"46.013.1",45.936096,-98.008202
46,13,"46.013.1",45.936096,-98.008202
46,13,"46.013.1",45.9359371001343,-97.9787800034297
46,13,"46.013.1",45.588592,-97.979685
46,13,"46.013.1",45.240382,-97.981284
46,13,"46.013.1",45.243116,-98.598894
46,13,"46.013.1",45.243758,-98.717733
46,13,"46.013.1",45.243758,-98.717733
46,13,"46.013.1",45.243824,-98.722605
46,13,"46.013.1",45.243824,-98.722605
46,13,"46.013.1",45.59126,-98.724958
46,13,"46.013.1",45.9386868333976,-98.724479200922
46,13,"46.013.1",45.936504,-98.414518
46,15,"46.015.1",43.913613,-98.807429
46,15,"46.015.1",43.499423,-98.794703
46,15,"46.015.1",43.499624,-99.2408
46,15,"46.015.1",43.499856,-99.297882
46,15,"46.015.1",43.499856,-99.297882
46,15,"46.015.1",43.529397,-99.28238
46,15,"46.015.1",43.574909,-99.336851
46,15,"46.015.1",43.647646,-99.360377
46,15,"46.015.1",43.673443,-99.469179
46,15,"46.015.1",43.703109,-99.407856
46,15,"46.015.1",43.774619,-99.41015
46,15,"46.015.1",43.858868,-99.308524
46,15,"46.015.1",43.903099,-99.361852
46,15,"46.015.1",43.933568,-99.356105
46,15,"46.015.1",43.935144,-98.927254
46,15,"46.015.1",43.93522,-98.80777
46,15,"46.015.1",43.913613,-98.807429
46,15,"46.015.1",43.913613,-98.807429
46,17,"46.017.1",44.193772,-98.926432
46,17,"46.017.1",43.935144,-98.927254
46,17,"46.017.1",43.933568,-99.356105
46,17,"46.017.1",43.995329,-99.35372
46,17,"46.017.1",44.091971,-99.558436
46,17,"46.017.1",44.15851,-99.540747
46,17,"46.017.1",44.192499,-99.576703
46,17,"46.017.1",44.194828,-99.299869
46,17,"46.017.1",44.196622,-98.926414
46,17,"46.017.1",44.193772,-98.926432
46,17,"46.017.1",44.193772,-98.926432
46,19,"46.019.1",45.213213,-103.695503
46,19,"46.019.1",45.21264,-102.957726
46,19,"46.019.1",45.039245,-102.957532
46,19,"46.019.1",44.604288,-102.964126
46,19,"46.019.1",44.604158,-103.567481
46,19,"46.019.1",44.604646,-103.746372
46,19,"46.019.1",44.5709003551998,-104.055876730834
46,19,"46.019.1",44.767962,-104.055963
46,19,"46.019.1",44.997431,-104.057698
46,19,"46.019.1",45.2129256217612,-104.040135819452
46,19,"46.019.1",45.213213,-103.695503
46,21,"46.021.1",45.943569,-100.424438
46,21,"46.021.1",45.941672,-99.880292
46,21,"46.021.1",45.940907,-99.718073
46,21,"46.021.1",45.593428,-99.717466
46,21,"46.021.1",45.594643,-100.405066
46,21,"46.021.1",45.59484,-100.430337
46,21,"46.021.1",45.59484,-100.430337
46,21,"46.021.1",45.650216,-100.407045
46,21,"46.021.1",45.670002,-100.323269
46,21,"46.021.1",45.701239,-100.308347
46,21,"46.021.1",45.869097,-100.386875
46,21,"46.021.1",45.9436312282511,-100.499124920849
46,21,"46.021.1",45.943569,-100.424438
46,23,"46.023.1",43.499624,-99.2408
46,23,"46.023.1",43.499423,-98.794703
46,23,"46.023.1",43.499319,-98.705782
46,23,"46.023.1",43.370168,-98.706826
46,23,"46.023.1",43.197388,-98.109553
46,23,"46.023.1",43.168307,-98.080085
46,23,"46.023.1",43.087545,-98.109751
46,23,"46.023.1",42.879202,-98.113606
46,23,"46.023.1",42.839058329126,-98.1531167618908
46,23,"46.023.1",42.853157,-98.219826
46,23,"46.023.1",42.86114,-98.231922
46,23,"46.023.1",42.87439,-98.258276
46,23,"46.023.1",42.880059,-98.297465
46,23,"46.023.1",42.907516,-98.358047
46,23,"46.023.1",42.913132,-98.375358
46,23,"46.023.1",42.947556,-98.467356
46,23,"46.023.1",42.988032,-98.495747
46,23,"46.023.1",43.058924,-98.557309
46,23,"46.023.1",43.076556,-98.69046
46,23,"46.023.1",43.145919,-98.773406
46,23,"46.023.1",43.159541,-98.865595
46,23,"46.023.1",43.243205,-98.887817
46,23,"46.023.1",43.258945,-98.981253
46,23,"46.023.1",43.430683,-99.158339
46,23,"46.023.1",43.446431,-99.28309
46,23,"46.023.1",43.467935,-99.310073
46,23,"46.023.1",43.499668,-99.297998
46,23,"46.023.1",43.499856,-99.297882
46,23,"46.023.1",43.499856,-99.297882
46,23,"46.023.1",43.499624,-99.2408
46,23,"46.023.1",43.499624,-99.2408
46,25,"46.025.1",45.153022,-97.951763
46,25,"46.025.1",45.15139,-97.494334
46,25,"46.025.1",44.804034,-97.491293
46,25,"46.025.1",44.543885,-97.492169
46,25,"46.025.1",44.544257,-97.733003
46,25,"46.025.1",44.54426,-97.853244
46,25,"46.025.1",44.631144,-97.856251
46,25,"46.025.1",44.631695,-97.9777
46,25,"46.025.1",45.153266,-97.981748
46,25,"46.025.1",45.153022,-97.951763
46,25,"46.025.1",45.153022,-97.951763
46,27,"46.027.1",43.083381,-96.805648
46,27,"46.027.1",42.704154,-96.806223
46,27,"46.027.1",42.7338,-96.906797
46,27,"46.027.1",42.731432,-96.920494
46,27,"46.027.1",42.719841,-96.961576
46,27,"46.027.1",42.759481,-96.99282
46,27,"46.027.1",42.762151406549,-97.021824110466
46,27,"46.027.1",42.772305,-97.071849
46,27,"46.027.1",42.770061,-97.085463
46,27,"46.027.1",42.783428,-97.138216
46,27,"46.027.1",42.7997336390163,-97.1603520116464
46,27,"46.027.1",43.083153,-97.160253
46,27,"46.027.1",43.083609,-96.92413
46,27,"46.027.1",43.083381,-96.805648
46,27,"46.027.1",43.083381,-96.805648
46,29,"46.029.1",45.1518,-97.231164
46,29,"46.029.1",45.151791,-97.226494
46,29,"46.029.1",45.151791,-97.226494
46,29,"46.029.1",45.15022,-96.883525
46,29,"46.029.1",44.976828,-96.882358
46,29,"46.029.1",44.804422,-96.884707
46,29,"46.029.1",44.804034,-97.491293
46,29,"46.029.1",45.15139,-97.494334
46,29,"46.029.1",45.1518,-97.231164
46,31,"46.031.1",45.944557,-101.998703
46,31,"46.031.1",45.944397,-101.794606
46,31,"46.031.1",45.944444,-101.681819
46,31,"46.031.1",45.944237,-101.562156
46,31,"46.031.1",45.943763,-101.41989
46,31,"46.031.1",45.944164,-101.313272
46,31,"46.031.1",45.943895,-101.203787
46,31,"46.031.1",45.943848,-100.938989
46,31,"46.031.1",45.94368,-100.65082
46,31,"46.031.1",45.943654,-100.511793
46,31,"46.031.1",45.869097,-100.386875
46,31,"46.031.1",45.707916,-100.30917
46,31,"46.031.1",45.670002,-100.323269
46,31,"46.031.1",45.650216,-100.407045
46,31,"46.031.1",45.59484,-100.430337
46,31,"46.031.1",45.524995,-100.478745
46,31,"46.031.1",45.510516,-100.381657
46,31,"46.031.1",45.472814,-100.341581
46,31,"46.031.1",45.47299,-101.223559
46,31,"46.031.1",45.472617,-101.470187
46,31,"46.031.1",45.472863,-101.843249
46,31,"46.031.1",45.472473,-102.000074
46,31,"46.031.1",45.944515,-102.000656
46,31,"46.031.1",45.944557,-101.998703
46,33,"46.033.1",43.856622,-102.979177
46,33,"46.033.1",43.855602,-102.687196
46,33,"46.033.1",43.799088,-102.695372
46,33,"46.033.1",43.688131,-102.810295
46,33,"46.033.1",43.656665,-102.830658
46,33,"46.033.1",43.674448,-102.910278
46,33,"46.033.1",43.619319,-102.931764
46,33,"46.033.1",43.605958,-103.001069
46,33,"46.033.1",43.476849,-103.000799
46,33,"46.033.1",43.477737,-103.784867
46,33,"46.033.1",43.4778112474014,-104.054779187316
46,33,"46.033.1",43.503072,-104.054786
46,33,"46.033.1",43.853477,-104.055488
46,33,"46.033.1",43.856622,-102.979177
46,35,"46.035.1",43.851491,-98.211559
46,35,"46.035.1",43.850571,-97.967526
46,35,"46.035.1",43.49936,-97.964644
46,35,"46.035.1",43.498439,-98.114591
46,35,"46.035.1",43.49882,-98.32052
46,35,"46.035.1",43.851175,-98.325375
46,35,"46.035.1",43.851491,-98.211559
46,37,"46.037.1",45.588432,-97.948245
46,37,"46.037.1",45.587625,-97.373159
46,37,"46.037.1",45.558714,-97.364636
46,37,"46.037.1",45.558158,-97.226963
46,37,"46.037.1",45.297728,-97.226531
46,37,"46.037.1",45.151791,-97.226494
46,37,"46.037.1",45.1518,-97.231164
46,37,"46.037.1",45.1518,-97.231164
46,37,"46.037.1",45.15139,-97.494334
46,37,"46.037.1",45.153022,-97.951763
46,37,"46.037.1",45.153266,-97.981748
46,37,"46.037.1",45.153266,-97.981748
46,37,"46.037.1",45.240382,-97.981284
46,37,"46.037.1",45.588592,-97.979685
46,37,"46.037.1",45.588432,-97.948245
46,37,"46.037.1",45.588432,-97.948245
46,39,"46.039.1",44.962734,-96.452347
46,39,"46.039.1",44.805468,-96.451559
46,39,"46.039.1",44.797691,-96.451829
46,39,"46.039.1",44.776191,-96.45162
46,39,"46.039.1",44.631194,-96.451761
46,39,"46.039.1",44.630708,-96.45172
46,39,"46.039.1",44.543533,-96.452016
46,39,"46.039.1",44.543807,-96.561519
46,39,"46.039.1",44.54368,-96.885516
46,39,"46.039.1",44.804227,-96.884706
46,39,"46.039.1",44.804422,-96.884707
46,39,"46.039.1",44.804422,-96.884707
46,39,"46.039.1",44.976828,-96.882358
46,39,"46.039.1",44.977475,-96.452092
46,39,"46.039.1",44.962734,-96.452347
46,39,"46.039.1",44.962734,-96.452347
46,41,"46.041.1",45.47299,-101.223559
46,41,"46.041.1",45.472814,-100.341581
46,41,"46.041.1",45.381845,-100.274176
46,41,"46.041.1",45.317904,-100.316661
46,41,"46.041.1",45.24681,-100.260223
46,41,"46.041.1",45.090864,-100.32659
46,41,"46.041.1",45.023212,-100.27813
46,41,"46.041.1",45.009897,-100.410228
46,41,"46.041.1",44.897695,-100.404753
46,41,"46.041.1",44.856843,-100.402721
46,41,"46.041.1",44.766988,-100.528494
46,41,"46.041.1",44.770102,-100.610971
46,41,"46.041.1",44.828861,-100.697974
46,41,"46.041.1",44.77093,-100.717644
46,41,"46.041.1",44.78098,-100.901282
46,41,"46.041.1",44.724008,-101.022824
46,41,"46.041.1",44.747053,-101.137175
46,41,"46.041.1",44.99383,-101.136875
46,41,"46.041.1",44.993706,-101.500919
46,41,"46.041.1",45.472617,-101.470187
46,41,"46.041.1",45.47299,-101.223559
46,43,"46.043.1",43.499326,-98.656475
46,43,"46.043.1",43.49882,-98.32052
46,43,"46.043.1",43.498439,-98.114591
46,43,"46.043.1",43.197388,-98.109553
46,43,"46.043.1",43.370168,-98.706826
46,43,"46.043.1",43.499319,-98.705782
46,43,"46.043.1",43.499326,-98.656475
46,45,"46.045.1",45.593238,-99.639116
46,45,"46.045.1",45.59126,-98.724958
46,45,"46.045.1",45.243824,-98.722605
46,45,"46.045.1",45.245382,-99.532893
46,45,"46.045.1",45.245365,-99.573804
46,45,"46.045.1",45.245683,-99.709384
46,45,"46.045.1",45.593391,-99.707705
46,45,"46.045.1",45.593238,-99.639116
46,45,"46.045.1",45.593238,-99.639116
46,47,"46.047.1",43.477737,-103.784867
46,47,"46.047.1",43.476849,-103.000799
46,47,"46.047.1",43.0004736401777,-103.000896205351
46,47,"46.047.1",43.000737,-103.404579
46,47,"46.047.1",43.00077,-103.505219
46,47,"46.047.1",43.00077,-103.505219
46,47,"46.047.1",43.000807,-103.576329
46,47,"46.047.1",43.000918,-103.924921
46,47,"46.047.1",43.000585,-104.053127
46,47,"46.047.1",43.289801,-104.053876
46,47,"46.047.1",43.428914,-104.054766
46,47,"46.047.1",43.4778112474014,-104.054779187316
46,47,"46.047.1",43.477737,-103.784867
46,49,"46.049.1",45.245382,-99.532893
46,49,"46.049.1",45.243824,-98.722605
46,49,"46.049.1",45.243758,-98.717733
46,49,"46.049.1",45.243758,-98.717733
46,49,"46.049.1",44.897063,-98.716572
46,49,"46.049.1",44.897173,-99.021835
46,49,"46.049.1",44.897137,-99.311634
46,49,"46.049.1",44.897403,-99.572947
46,49,"46.049.1",45.245365,-99.573804
46,49,"46.049.1",45.245382,-99.532893
46,51,"46.051.1",45.326129,-96.882893
46,51,"46.051.1",45.3265424847689,-96.4703436101487
46,51,"46.051.1",45.301546,-96.454094
46,51,"46.051.1",45.298115,-96.453067
46,51,"46.051.1",45.298115,-96.453067
46,51,"46.051.1",45.28428,-96.452791
46,51,"46.051.1",45.269059,-96.452949
46,51,"46.051.1",45.269059,-96.452949
46,51,"46.051.1",45.208986,-96.452315
46,51,"46.051.1",45.124071,-96.452353
46,51,"46.051.1",45.051602,-96.45221
46,51,"46.051.1",44.977475,-96.452092
46,51,"46.051.1",44.976828,-96.882358
46,51,"46.051.1",45.15022,-96.883525
46,51,"46.051.1",45.151791,-97.226494
46,51,"46.051.1",45.297728,-97.226531
46,51,"46.051.1",45.32688,-96.992946
46,51,"46.051.1",45.326129,-96.882893
46,53,"46.053.1",43.499636,-99.440143
46,53,"46.053.1",43.499668,-99.297998
46,53,"46.053.1",43.467935,-99.310073
46,53,"46.053.1",43.446431,-99.28309
46,53,"46.053.1",43.430683,-99.158339
46,53,"46.053.1",43.258945,-98.981253
46,53,"46.053.1",43.243205,-98.887817
46,53,"46.053.1",43.159541,-98.865595
46,53,"46.053.1",43.145919,-98.773406
46,53,"46.053.1",43.039347,-98.524871
46,53,"46.053.1",42.998559777969,-98.498550000961
46,53,"46.053.1",42.998343,-98.742394
46,53,"46.053.1",42.998286,-98.962081
46,53,"46.053.1",42.998357,-99.080011
46,53,"46.053.1",42.998301,-99.135961
46,53,"46.053.1",42.998107,-99.195199
46,53,"46.053.1",42.998138,-99.254297
46,53,"46.053.1",42.998217,-99.347283
46,53,"46.053.1",42.997967,-99.471353
46,53,"46.053.1",42.9980405814617,-99.5340491612625
46,53,"46.053.1",43.49965,-99.533625
46,53,"46.053.1",43.499636,-99.440143
46,55,"46.055.1",44.742274,-101.137163
46,55,"46.055.1",44.168085,-101.166753
46,55,"46.055.1",44.168484,-101.046916
46,55,"46.055.1",43.994929,-101.064068
46,55,"46.055.1",43.995128,-101.4423
46,55,"46.055.1",43.99453,-102.007336
46,55,"46.055.1",44.428607,-102.000776
46,55,"46.055.1",44.511384,-102.001025
46,55,"46.055.1",44.511384,-102.001025
46,55,"46.055.1",44.511518,-102.000432
46,55,"46.055.1",44.511518,-102.000432
46,55,"46.055.1",44.538581,-101.887834
46,55,"46.055.1",44.522385,-101.812086
46,55,"46.055.1",44.587985,-101.66115
46,55,"46.055.1",44.567716,-101.531883
46,55,"46.055.1",44.638029,-101.454861
46,55,"46.055.1",44.656422,-101.364756
46,55,"46.055.1",44.687825,-101.361918
46,55,"46.055.1",44.690574,-101.235939
46,55,"46.055.1",44.747053,-101.137175
46,55,"46.055.1",44.742274,-101.137163
46,55,"46.055.1",44.742274,-101.137163
46,57,"46.057.1",44.804227,-96.884706
