"gestfips","gtcbsa","gtco","pemlr","prdtind1","prmjind1","year","month"
6,32900,47,1,5,4,2006,4
6,32900,47,7,-1,-1,2006,4
6,32900,47,7,-1,-1,2006,4
6,32900,47,-1,-1,-1,2006,4
6,32900,47,-1,-1,-1,2006,4
6,32900,47,6,-1,-1,2006,4
6,32900,47,1,7,4,2006,4
6,32900,47,7,-1,-1,2006,4
6,32900,47,2,23,6,2006,4
6,32900,47,-1,-1,-1,2006,4
6,32900,47,6,-1,-1,2006,4
6,32900,47,5,-1,-1,2006,4
6,32900,47,-1,-1,-1,2006,4
6,32900,47,-1,-1,-1,2006,4
6,32900,47,1,42,10,2006,4
6,32900,47,1,41,10,2006,4
6,32900,47,-1,-1,-1,2006,4
6,32900,47,-1,-1,-1,2006,4
6,32900,47,6,-1,-1,2006,4
6,32900,47,-1,-1,-1,2006,4
6,32900,47,-1,-1,-1,2006,4
6,32900,47,1,14,4,2006,4
6,32900,47,1,38,9,2006,4
6,32900,47,1,44,11,2006,4
6,32900,47,7,-1,-1,2006,4
6,32900,47,1,47,12,2006,4
6,32900,47,7,-1,-1,2006,4
6,32900,47,7,-1,-1,2006,4
6,32900,47,1,21,5,2006,4
6,32900,47,-1,-1,-1,2006,4
6,32900,47,-1,-1,-1,2006,4
6,32900,47,6,-1,-1,2006,4
6,32900,47,4,23,6,2006,4
6,32900,47,4,40,10,2006,4
6,32900,47,-1,-1,-1,2006,4
6,32900,47,1,34,8,2006,4
6,32900,47,1,46,11,2006,4
6,32900,47,1,46,11,2006,4
6,32900,47,1,46,11,2006,4
6,32900,47,-1,-1,-1,2006,4
6,32900,47,1,40,10,2006,4
6,32900,47,7,-1,-1,2006,4
6,32900,47,-1,-1,-1,2006,4
6,32900,47,6,-1,-1,2006,4
6,32900,47,6,-1,-1,2006,4
6,32900,47,1,40,10,2006,4
6,32900,47,2,40,10,2006,4
6,32900,47,-1,-1,-1,2006,4
6,32900,47,7,-1,-1,2006,4
6,32900,47,1,34,8,2006,4
6,32900,47,-1,-1,-1,2006,4
6,32900,47,-1,-1,-1,2006,4
6,32900,47,-1,-1,-1,2006,4
6,32900,47,-1,-1,-1,2006,4
6,32900,47,-1,-1,-1,2006,4
6,32900,47,-1,-1,-1,2006,4
6,32900,47,1,38,9,2006,4
6,32900,47,1,24,6,2006,4
6,32900,47,2,1,1,2006,4
6,32900,47,1,23,6,2006,4
6,32900,47,1,22,5,2006,4
6,32900,47,-1,-1,-1,2006,4
6,32900,47,1,14,4,2006,4
6,32900,47,1,1,1,2006,4
6,32900,47,6,-1,-1,2006,4
6,32900,47,-1,-1,-1,2006,4
6,32900,47,-1,-1,-1,2006,4
6,32900,47,-1,-1,-1,2006,4
6,32900,47,5,-1,-1,2006,5
6,32900,47,5,-1,-1,2006,5
6,32900,47,6,-1,-1,2006,5
6,32900,47,7,-1,-1,2006,5
6,32900,47,6,-1,-1,2006,5
6,32900,47,1,14,4,2006,5
6,32900,47,1,14,4,2006,5
6,32900,47,1,47,12,2006,5
6,32900,47,1,23,6,2006,5
6,32900,47,7,-1,-1,2006,5
6,32900,47,1,34,8,2006,5
6,32900,47,-1,-1,-1,2006,5
6,32900,47,1,5,4,2006,5
6,32900,47,7,-1,-1,2006,5
6,32900,47,7,-1,-1,2006,5
6,32900,47,-1,-1,-1,2006,5
6,32900,47,-1,-1,-1,2006,5
6,32900,47,6,-1,-1,2006,5
6,32900,47,1,7,4,2006,5
6,32900,47,1,42,10,2006,5
6,32900,47,1,14,4,2006,5
6,32900,47,-1,-1,-1,2006,5
6,32900,47,5,-1,-1,2006,5
6,32900,47,-1,-1,-1,2006,5
6,32900,47,-1,-1,-1,2006,5
6,32900,47,-1,-1,-1,2006,5
6,32900,47,1,42,10,2006,5
6,32900,47,1,41,10,2006,5
6,32900,47,-1,-1,-1,2006,5
6,32900,47,-1,-1,-1,2006,5
6,32900,47,6,-1,-1,2006,5
6,32900,47,-1,-1,-1,2006,5
6,32900,47,5,-1,-1,2006,5
6,32900,47,1,14,4,2006,5
6,32900,47,1,38,9,2006,5
6,32900,47,1,44,11,2006,5
6,32900,47,-1,-1,-1,2006,5
6,32900,47,6,-1,-1,2006,5
6,32900,47,7,-1,-1,2006,5
6,32900,47,1,22,5,2006,5
6,32900,47,7,-1,-1,2006,5
6,32900,47,4,22,5,2006,5
6,32900,47,6,-1,-1,2006,5
6,32900,47,-1,-1,-1,2006,5
6,32900,47,-1,-1,-1,2006,5
6,32900,47,1,40,10,2006,5
6,32900,47,-1,-1,-1,2006,5
6,32900,47,1,34,8,2006,5
6,32900,47,-1,-1,-1,2006,5
6,32900,47,1,40,10,2006,5
6,32900,47,7,-1,-1,2006,5
6,32900,47,-1,-1,-1,2006,5
6,32900,47,-1,-1,-1,2006,5
6,32900,47,1,40,10,2006,5
6,32900,47,2,40,10,2006,5
6,32900,47,-1,-1,-1,2006,5
6,32900,47,7,-1,-1,2006,5
6,32900,47,1,34,8,2006,5
6,32900,47,-1,-1,-1,2006,5
6,32900,47,-1,-1,-1,2006,5
6,32900,47,-1,-1,-1,2006,5
6,32900,47,-1,-1,-1,2006,5
6,32900,47,-1,-1,-1,2006,5
6,32900,47,1,36,9,2006,5
6,32900,47,1,40,10,2006,5
6,32900,47,-1,-1,-1,2006,5
6,32900,47,-1,-1,-1,2006,5
6,32900,47,1,1,1,2006,5
6,32900,47,1,23,6,2006,5
6,32900,47,2,22,5,2006,5
6,32900,47,-1,-1,-1,2006,5
6,32900,47,7,-1,-1,2006,5
6,32900,47,1,1,1,2006,5
6,32900,47,6,-1,-1,2006,5
6,32900,47,-1,-1,-1,2006,5
6,32900,47,-1,-1,-1,2006,5
6,32900,47,-1,-1,-1,2006,5
6,32900,47,5,-1,-1,2006,6
6,32900,47,5,-1,-1,2006,6
6,32900,47,1,14,4,2006,6
6,32900,47,1,14,4,2006,6
6,32900,47,1,47,12,2006,6
6,32900,47,1,23,6,2006,6
6,32900,47,7,-1,-1,2006,6
6,32900,47,1,34,8,2006,6
6,32900,47,-1,-1,-1,2006,6
6,32900,47,1,5,4,2006,6
6,32900,47,7,-1,-1,2006,6
6,32900,47,7,-1,-1,2006,6
6,32900,47,-1,-1,-1,2006,6
6,32900,47,-1,-1,-1,2006,6
6,32900,47,6,-1,-1,2006,6
6,32900,47,1,7,4,2006,6
6,32900,47,-1,-1,-1,2006,6
6,32900,47,-1,-1,-1,2006,6
6,32900,47,5,-1,-1,2006,6
6,32900,47,-1,-1,-1,2006,6
6,32900,47,-1,-1,-1,2006,6
6,32900,47,-1,-1,-1,2006,6
6,32900,47,1,42,10,2006,6
6,32900,47,1,41,10,2006,6
6,32900,47,-1,-1,-1,2006,6
6,32900,47,6,-1,-1,2006,6
6,32900,47,1,51,13,2006,6
6,32900,47,-1,-1,-1,2006,6
6,32900,47,1,1,1,2006,6
6,32900,47,-1,-1,-1,2006,6
6,32900,47,5,-1,-1,2006,6
6,32900,47,1,14,4,2006,6
6,32900,47,1,38,9,2006,6
6,32900,47,1,44,11,2006,6
6,32900,47,-1,-1,-1,2006,6
6,32900,47,6,-1,-1,2006,6
6,32900,47,6,-1,-1,2006,6
6,32900,47,1,25,7,2006,6
6,32900,47,-1,-1,-1,2006,6
6,32900,47,1,50,12,2006,6
6,32900,47,7,-1,-1,2006,6
6,32900,47,-1,-1,-1,2006,6
6,32900,47,-1,-1,-1,2006,6
6,32900,47,-1,-1,-1,2006,6
6,32900,47,-1,-1,-1,2006,6
6,32900,47,-1,-1,-1,2006,6
6,32900,47,-1,-1,-1,2006,6
6,32900,47,1,40,10,2006,6
6,32900,47,7,-1,-1,2006,6
6,32900,47,-1,-1,-1,2006,6
6,32900,47,-1,-1,-1,2006,6
6,32900,47,2,40,10,2006,6
6,32900,47,2,40,10,2006,6
6,32900,47,-1,-1,-1,2006,6
6,32900,47,7,-1,-1,2006,6
6,32900,47,1,34,8,2006,6
6,32900,47,-1,-1,-1,2006,6
6,32900,47,-1,-1,-1,2006,6
6,32900,47,-1,-1,-1,2006,6
6,32900,47,-1,-1,-1,2006,6
6,32900,47,-1,-1,-1,2006,6
6,32900,47,2,36,9,2006,6
6,32900,47,1,40,10,2006,6
6,32900,47,-1,-1,-1,2006,6
6,32900,47,-1,-1,-1,2006,6
6,32900,47,1,48,12,2006,6
6,32900,47,1,22,5,2006,6
6,32900,47,-1,-1,-1,2006,6
6,32900,47,7,-1,-1,2006,6
6,32900,47,1,1,1,2006,6
6,32900,47,7,-1,-1,2006,6
6,32900,47,6,-1,-1,2006,6
6,32900,47,-1,-1,-1,2006,6
6,32900,47,-1,-1,-1,2006,6
6,32900,47,-1,-1,-1,2006,6
6,32900,47,-1,-1,-1,2006,6
6,32900,47,-1,-1,-1,2006,6
6,32900,47,-1,-1,-1,2006,6
6,32900,47,5,-1,-1,2006,7
6,32900,47,5,-1,-1,2006,7
6,32900,47,1,14,4,2006,7
6,32900,47,1,14,4,2006,7
6,32900,47,1,47,12,2006,7
6,32900,47,7,-1,-1,2006,7
6,32900,47,7,-1,-1,2006,7
6,32900,47,1,32,8,2006,7
6,32900,47,1,35,8,2006,7
6,32900,47,-1,-1,-1,2006,7
6,32900,47,-1,-1,-1,2006,7
6,32900,47,-1,-1,-1,2006,7
6,32900,47,6,-1,-1,2006,7
6,32900,47,1,7,4,2006,7
6,32900,47,7,-1,-1,2006,7
6,32900,47,-1,-1,-1,2006,7
6,32900,47,7,-1,-1,2006,7
6,32900,47,1,51,13,2006,7
6,32900,47,1,49,12,2006,7
6,32900,47,-1,-1,-1,2006,7
6,32900,47,2,42,10,2006,7
6,32900,47,1,10,4,2006,7
6,32900,47,-1,-1,-1,2006,7
6,32900,47,1,42,10,2006,7
6,32900,47,1,41,10,2006,7
6,32900,47,-1,-1,-1,2006,7
6,32900,47,6,-1,-1,2006,7
6,32900,47,1,51,13,2006,7
6,32900,47,-1,-1,-1,2006,7
6,32900,47,5,-1,-1,2006,7
6,32900,47,-1,-1,-1,2006,7
6,32900,47,5,-1,-1,2006,7
6,32900,47,1,51,13,2006,7
6,32900,47,1,34,8,2006,7
6,32900,47,1,14,4,2006,7
6,32900,47,1,38,9,2006,7
6,32900,47,2,44,11,2006,7
6,32900,47,-1,-1,-1,2006,7
6,32900,47,-1,-1,-1,2006,7
6,32900,47,6,-1,-1,2006,7
6,32900,47,1,49,12,2006,7
6,32900,47,3,47,12,2006,7
6,32900,47,1,49,12,2006,7
6,32900,47,2,50,12,2006,7
6,32900,47,7,-1,-1,2006,7
6,32900,47,-1,-1,-1,2006,7
6,32900,47,-1,-1,-1,2006,7
6,32900,47,-1,-1,-1,2006,7
6,32900,47,-1,-1,-1,2006,7
6,32900,47,-1,-1,-1,2006,7
6,32900,47,1,46,11,2006,7
6,32900,47,1,46,11,2006,7
6,32900,47,1,46,11,2006,7
6,32900,47,-1,-1,-1,2006,7
6,32900,47,1,40,10,2006,7
6,32900,47,7,-1,-1,2006,7
6,32900,47,-1,-1,-1,2006,7
6,32900,47,-1,-1,-1,2006,7
6,32900,47,2,40,10,2006,7
6,32900,47,2,40,10,2006,7
6,32900,47,-1,-1,-1,2006,7
6,32900,47,7,-1,-1,2006,7
6,32900,47,1,41,10,2006,7
6,32900,47,4,-1,-1,2006,7
6,32900,47,4,36,9,2006,7
6,32900,47,-1,-1,-1,2006,7
6,32900,47,1,36,9,2006,7
6,32900,47,1,40,10,2006,7
6,32900,47,-1,-1,-1,2006,7
6,32900,47,-1,-1,-1,2006,7
6,32900,47,1,48,12,2006,7
6,32900,47,1,22,5,2006,7
6,32900,47,5,-1,-1,2006,7
6,32900,47,7,-1,-1,2006,7
6,32900,47,1,1,1,2006,7
6,32900,47,7,-1,-1,2006,7
6,32900,47,6,-1,-1,2006,7
6,32900,47,-1,-1,-1,2006,7
6,32900,47,-1,-1,-1,2006,7
6,32900,47,-1,-1,-1,2006,7
6,32900,47,-1,-1,-1,2006,7
6,32900,47,-1,-1,-1,2006,7
6,32900,47,-1,-1,-1,2006,7
6,32900,47,1,22,5,2006,8
6,32900,47,1,21,5,2006,8
6,32900,47,7,-1,-1,2006,8
6,32900,47,-1,-1,-1,2006,8
6,32900,47,5,-1,-1,2006,8
6,32900,47,6,-1,-1,2006,8
6,32900,47,-1,-1,-1,2006,8
6,32900,47,1,32,8,2006,8
6,32900,47,1,35,8,2006,8
6,32900,47,-1,-1,-1,2006,8
6,32900,47,-1,-1,-1,2006,8
6,32900,47,-1,-1,-1,2006,8
6,32900,47,-1,-1,-1,2006,8
6,32900,47,6,14,4,2006,8
6,32900,47,-1,-1,-1,2006,8
6,32900,47,-1,-1,-1,2006,8
6,32900,47,5,-1,-1,2006,8
6,32900,47,1,51,13,2006,8
6,32900,47,1,49,12,2006,8
6,32900,47,-1,-1,-1,2006,8
6,32900,47,6,-1,-1,2006,8
6,32900,47,1,10,4,2006,8
6,32900,47,7,-1,-1,2006,8
6,32900,47,1,23,6,2006,8
6,32900,47,7,-1,-1,2006,8
6,32900,47,-1,-1,-1,2006,8
6,32900,47,-1,-1,-1,2006,8
6,32900,47,1,40,10,2006,8
6,32900,47,6,-1,-1,2006,8
6,32900,47,1,51,13,2006,8
6,32900,47,-1,-1,-1,2006,8
6,32900,47,-1,-1,-1,2006,8
6,32900,47,-1,-1,-1,2006,8
6,32900,47,5,-1,-1,2006,8
6,32900,47,1,51,13,2006,8
6,32900,47,1,22,5,2006,8
6,32900,47,5,-1,-1,2006,8
6,32900,47,6,-1,-1,2006,8
6,32900,47,-1,-1,-1,2006,8
6,32900,47,-1,-1,-1,2006,8
6,32900,47,6,-1,-1,2006,8
6,32900,47,1,49,12,2006,8
6,32900,47,7,-1,-1,2006,8
6,32900,47,1,49,12,2006,8
6,32900,47,1,50,12,2006,8
6,32900,47,7,-1,-1,2006,8
6,32900,47,-1,-1,-1,2006,8
6,32900,47,-1,-1,-1,2006,8
6,32900,47,-1,-1,-1,2006,8
6,32900,47,-1,-1,-1,2006,8
6,32900,47,-1,-1,-1,2006,8
6,32900,47,7,-1,-1,2006,8
6,32900,47,1,36,9,2006,8
6,32900,47,-1,-1,-1,2006,8
6,32900,47,-1,-1,-1,2006,8
6,32900,47,-1,-1,-1,2006,8
6,32900,47,1,43,10,2006,8
6,32900,47,1,43,10,2006,8
6,32900,47,-1,-1,-1,2006,8
6,32900,47,7,-1,-1,2006,8
6,32900,47,1,38,9,2006,8
6,32900,47,-1,-1,-1,2006,8
6,32900,47,-1,-1,-1,2006,8
6,32900,47,6,-1,-1,2006,8
6,32900,47,1,41,10,2006,8
6,32900,47,7,-1,-1,2006,8
6,32900,47,1,21,5,2006,8
6,32900,47,-1,-1,-1,2006,8
6,32900,47,5,-1,-1,2006,8
6,32900,47,7,-1,-1,2006,8
6,32900,47,5,-1,-1,2006,8
6,32900,47,5,-1,-1,2006,8
6,32900,47,2,48,12,2006,8
6,32900,47,1,22,5,2006,8
6,32900,47,5,-1,-1,2006,8
6,32900,47,1,23,6,2006,8
6,32900,47,-1,-1,-1,2006,8
6,32900,47,5,-1,-1,2006,8
6,32900,47,5,-1,-1,2006,8
6,32900,47,1,22,5,2006,9
6,32900,47,1,21,5,2006,9
6,32900,47,7,-1,-1,2006,9
6,32900,47,-1,-1,-1,2006,9
6,32900,47,5,-1,-1,2006,9
6,32900,47,6,-1,-1,2006,9
6,32900,47,-1,-1,-1,2006,9
6,32900,47,1,32,8,2006,9
6,32900,47,1,35,8,2006,9
6,32900,47,-1,-1,-1,2006,9
6,32900,47,-1,-1,-1,2006,9
6,32900,47,-1,-1,-1,2006,9
6,32900,47,1,17,4,2006,9
6,32900,47,1,22,5,2006,9
6,32900,47,5,-1,-1,2006,9
6,32900,47,6,-1,-1,2006,9
6,32900,47,1,40,10,2006,9
6,32900,47,1,51,13,2006,9
6,32900,47,2,49,12,2006,9
6,32900,47,-1,-1,-1,2006,9
6,32900,47,2,42,10,2006,9
6,32900,47,1,10,4,2006,9
6,32900,47,7,-1,-1,2006,9
6,32900,47,2,4,3,2006,9
6,32900,47,-1,-1,-1,2006,9
6,32900,47,-1,-1,-1,2006,9
6,32900,47,1,40,10,2006,9
6,32900,47,6,-1,-1,2006,9
6,32900,47,1,51,13,2006,9
6,32900,47,-1,-1,-1,2006,9
6,32900,47,-1,-1,-1,2006,9
6,32900,47,-1,-1,-1,2006,9
6,32900,47,6,-1,-1,2006,9
6,32900,47,1,51,13,2006,9
6,32900,47,1,22,5,2006,9
6,32900,47,5,-1,-1,2006,9
6,32900,47,6,-1,-1,2006,9
6,32900,47,6,-1,-1,2006,9
6,32900,47,-1,-1,-1,2006,9
6,32900,47,6,-1,-1,2006,9
6,32900,47,1,49,12,2006,9
6,32900,47,4,-1,-1,2006,9
6,32900,47,-1,-1,-1,2006,9
6,32900,47,1,50,12,2006,9
6,32900,47,7,-1,-1,2006,9
6,32900,47,-1,-1,-1,2006,9
6,32900,47,-1,-1,-1,2006,9
6,32900,47,-1,-1,-1,2006,9
6,32900,47,-1,-1,-1,2006,9
6,32900,47,-1,-1,-1,2006,9
6,32900,47,4,1,1,2006,9
6,32900,47,1,36,9,2006,9
6,32900,47,-1,-1,-1,2006,9
6,32900,47,-1,-1,-1,2006,9
6,32900,47,-1,-1,-1,2006,9
6,32900,47,1,43,10,2006,9
6,32900,47,1,43,10,2006,9
6,32900,47,1,23,6,2006,9
6,32900,47,7,-1,-1,2006,9
6,32900,47,-1,-1,-1,2006,9
6,32900,47,-1,-1,-1,2006,9
6,32900,47,7,-1,-1,2006,9
6,32900,47,1,38,9,2006,9
6,32900,47,-1,-1,-1,2006,9
6,32900,47,-1,-1,-1,2006,9
6,32900,47,6,-1,-1,2006,9
6,32900,47,1,41,10,2006,9
6,32900,47,7,-1,-1,2006,9
6,32900,47,1,21,5,2006,9
6,32900,47,1,22,5,2006,9
6,32900,47,4,4,3,2006,9
6,32900,47,-1,-1,-1,2006,9
6,32900,47,-1,-1,-1,2006,9
6,32900,47,-1,-1,-1,2006,9
6,32900,47,5,-1,-1,2006,9
6,32900,47,-1,-1,-1,2006,9
6,32900,47,1,48,12,2006,9
6,32900,47,1,22,5,2006,9
6,32900,47,5,-1,-1,2006,9
6,32900,47,1,23,6,2006,9
6,32900,47,-1,-1,-1,2006,9
6,32900,47,5,-1,-1,2006,9
6,32900,47,5,-1,-1,2006,9
6,32900,47,1,22,5,2006,10
6,32900,47,1,21,5,2006,10
6,32900,47,7,-1,-1,2006,10
6,32900,47,-1,-1,-1,2006,10
6,32900,47,6,-1,-1,2006,10
6,32900,47,5,-1,-1,2006,10
6,32900,47,6,-1,-1,2006,10
6,32900,47,1,43,10,2006,10
6,32900,47,7,-1,-1,2006,10
6,32900,47,-1,-1,-1,2006,10
6,32900,47,1,32,8,2006,10
6,32900,47,1,35,8,2006,10
6,32900,47,-1,-1,-1,2006,10
6,32900,47,-1,-1,-1,2006,10
6,32900,47,-1,-1,-1,2006,10
6,32900,47,1,17,4,2006,10
6,32900,47,1,22,5,2006,10
6,32900,47,5,-1,-1,2006,10
6,32900,47,6,-1,-1,2006,10
6,32900,47,1,40,10,2006,10
6,32900,47,1,51,13,2006,10
6,32900,47,1,49,12,2006,10
6,32900,47,-1,-1,-1,2006,10
6,32900,47,1,42,10,2006,10
6,32900,47,1,10,4,2006,10
6,32900,47,7,-1,-1,2006,10
6,32900,47,-1,-1,-1,2006,10
6,32900,47,-1,-1,-1,2006,10
6,32900,47,1,40,10,2006,10
6,32900,47,1,14,4,2006,10
6,32900,47,1,40,10,2006,10
6,32900,47,7,-1,-1,2006,10
6,32900,47,1,22,5,2006,10
6,32900,47,1,22,5,2006,10
6,32900,47,1,1,1,2006,10
6,32900,47,-1,-1,-1,2006,10
6,32900,47,6,-1,-1,2006,10
6,32900,47,1,51,13,2006,10
6,32900,47,1,22,5,2006,10
6,32900,47,5,-1,-1,2006,10
6,32900,47,6,-1,-1,2006,10
6,32900,47,6,-1,-1,2006,10
6,32900,47,-1,-1,-1,2006,10
6,32900,47,6,-1,-1,2006,10
6,32900,47,1,49,12,2006,10
6,32900,47,4,-1,-1,2006,10
6,32900,47,-1,-1,-1,2006,10
6,32900,47,5,-1,-1,2006,10
6,32900,47,5,-1,-1,2006,10
6,32900,47,1,40,10,2006,10
6,32900,47,1,36,9,2006,10
6,32900,47,-1,-1,-1,2006,10
6,32900,47,-1,-1,-1,2006,10
6,32900,47,-1,-1,-1,2006,10
6,32900,47,1,43,10,2006,10
6,32900,47,1,43,10,2006,10
6,32900,47,1,23,6,2006,10
6,32900,47,7,-1,-1,2006,10
6,32900,47,-1,-1,-1,2006,10
6,32900,47,-1,-1,-1,2006,10
6,32900,47,7,-1,-1,2006,10
6,32900,47,1,38,9,2006,10
6,32900,47,-1,-1,-1,2006,10
6,32900,47,-1,-1,-1,2006,10
6,32900,47,6,-1,-1,2006,10
6,32900,47,1,41,10,2006,10
6,32900,47,7,-1,-1,2006,10
6,32900,47,3,14,4,2006,10
6,32900,47,1,22,5,2006,10
6,32900,47,4,4,3,2006,10
6,32900,47,-1,-1,-1,2006,10
6,32900,47,-1,-1,-1,2006,10
6,32900,47,-1,-1,-1,2006,10
6,32900,47,5,-1,-1,2006,10
6,32900,47,1,21,5,2006,10
6,32900,47,1,40,10,2006,10
6,32900,47,1,47,12,2006,10
6,32900,47,4,4,3,2006,10
6,32900,47,5,-1,-1,2006,10
6,32900,47,5,-1,-1,2006,10
6,32900,47,1,1,1,2006,10
6,32900,47,5,-1,-1,2006,10
6,32900,47,1,1,1,2006,10
6,32900,47,1,23,6,2006,10
6,32900,47,-1,-1,-1,2006,10
6,32900,47,5,-1,-1,2006,10
6,32900,47,5,-1,-1,2006,10
6,32900,47,1,22,5,2006,11
6,32900,47,1,21,5,2006,11
6,32900,47,7,-1,-1,2006,11
6,32900,47,-1,-1,-1,2006,11
6,32900,47,6,-1,-1,2006,11
6,32900,47,5,-1,-1,2006,11
6,32900,47,6,-1,-1,2006,11
6,32900,47,1,24,6,2006,11
6,32900,47,7,-1,-1,2006,11
6,32900,47,-1,-1,-1,2006,11
6,32900,47,-1,-1,-1,2006,11
6,32900,47,-1,-1,-1,2006,11
6,32900,47,5,-1,-1,2006,11
6,32900,47,1,17,4,2006,11
6,32900,47,1,22,5,2006,11
6,32900,47,5,-1,-1,2006,11
6,32900,47,6,-1,-1,2006,11
6,32900,47,7,-1,-1,2006,11
6,32900,47,-1,-1,-1,2006,11
6,32900,47,-1,-1,-1,2006,11
6,32900,47,-1,-1,-1,2006,11
6,32900,47,1,32,8,2006,11
6,32900,47,7,-1,-1,2006,11
6,32900,47,-1,-1,-1,2006,11
6,32900,47,-1,-1,-1,2006,11
6,32900,47,1,40,10,2006,11
6,32900,47,2,14,4,2006,11
6,32900,47,1,40,10,2006,11
6,32900,47,7,-1,-1,2006,11
6,32900,47,1,22,5,2006,11
6,32900,47,1,22,5,2006,11
6,32900,47,1,1,1,2006,11
6,32900,47,-1,-1,-1,2006,11
6,32900,47,6,-1,-1,2006,11
6,32900,47,5,-1,-1,2006,11
6,32900,47,6,-1,-1,2006,11
6,32900,47,6,-1,-1,2006,11
6,32900,47,6,-1,-1,2006,11
6,32900,47,6,-1,-1,2006,11
6,32900,47,5,-1,-1,2006,11
6,32900,47,6,-1,-1,2006,11
6,32900,47,5,-1,-1,2006,11
6,32900,47,1,40,10,2006,11
6,32900,47,5,-1,-1,2006,11
6,32900,47,5,-1,-1,2006,11
6,32900,47,1,40,10,2006,11
6,32900,47,1,36,9,2006,11
6,32900,47,-1,-1,-1,2006,11
6,32900,47,-1,-1,-1,2006,11
6,32900,47,-1,-1,-1,2006,11
6,32900,47,1,43,10,2006,11
6,32900,47,1,43,10,2006,11
6,32900,47,1,23,6,2006,11
6,32900,47,7,-1,-1,2006,11
6,32900,47,-1,-1,-1,2006,11
6,32900,47,-1,-1,-1,2006,11
6,32900,47,7,-1,-1,2006,11
6,32900,47,4,38,9,2006,11
6,32900,47,-1,-1,-1,2006,11
6,32900,47,-1,-1,-1,2006,11
6,32900,47,1,46,11,2006,11
6,32900,47,7,-1,-1,2006,11
6,32900,47,7,-1,-1,2006,11
6,32900,47,1,51,13,2006,11
6,32900,47,5,-1,-1,2006,11
6,32900,47,-1,-1,-1,2006,11
6,32900,47,-1,-1,-1,2006,11
6,32900,47,1,22,5,2006,11
6,32900,47,3,38,9,2006,11
6,32900,47,-1,-1,-1,2006,11
6,32900,47,-1,-1,-1,2006,11
6,32900,47,-1,-1,-1,2006,11
6,32900,47,5,-1,-1,2006,11
6,32900,47,1,21,5,2006,11
6,32900,47,1,40,10,2006,11
6,32900,47,2,47,12,2006,11
6,32900,47,4,4,3,2006,11
6,32900,47,5,-1,-1,2006,11
6,32900,47,5,-1,-1,2006,11
6,32900,47,1,1,1,2006,11
6,32900,47,5,-1,-1,2006,11
6,32900,47,1,1,1,2006,11
6,32900,47,1,23,6,2006,11
6,32900,47,-1,-1,-1,2006,11
6,32900,47,5,-1,-1,2006,11
6,32900,47,5,-1,-1,2006,11
6,32900,47,1,32,8,2006,12
6,32900,47,1,23,6,2006,12
6,32900,47,2,1,1,2006,12
6,32900,47,6,-1,-1,2006,12
6,32900,47,1,24,6,2006,12
6,32900,47,7,-1,-1,2006,12
6,32900,47,-1,-1,-1,2006,12
6,32900,47,-1,-1,-1,2006,12
6,32900,47,-1,-1,-1,2006,12
6,32900,47,5,-1,-1,2006,12
6,32900,47,7,-1,-1,2006,12
6,32900,47,5,-1,-1,2006,12
6,32900,47,6,-1,-1,2006,12
6,32900,47,7,-1,-1,2006,12
6,32900,47,-1,-1,-1,2006,12
6,32900,47,-1,-1,-1,2006,12
6,32900,47,-1,-1,-1,2006,12
6,32900,47,-1,-1,-1,2006,12
6,32900,47,7,-1,-1,2006,12
6,32900,47,-1,-1,-1,2006,12
6,32900,47,1,38,9,2006,12
6,32900,47,1,23,6,2006,12
6,32900,47,-1,-1,-1,2006,12
6,32900,47,1,14,4,2006,12
6,32900,47,1,40,10,2006,12
6,32900,47,7,-1,-1,2006,12
6,32900,47,1,22,5,2006,12
6,32900,47,1,22,5,2006,12
6,32900,47,1,1,1,2006,12
6,32900,47,7,-1,-1,2006,12
6,32900,47,1,4,3,2006,12
6,32900,47,-1,-1,-1,2006,12
6,32900,47,6,-1,-1,2006,12
6,32900,47,5,-1,-1,2006,12
6,32900,47,5,-1,-1,2006,12
6,32900,47,-1,-1,-1,2006,12
6,32900,47,6,-1,-1,2006,12
6,32900,47,5,-1,-1,2006,12
6,32900,47,6,-1,-1,2006,12
6,32900,47,5,-1,-1,2006,12
6,32900,47,1,40,10,2006,12
6,32900,47,5,-1,-1,2006,12
6,32900,47,5,-1,-1,2006,12
6,32900,47,5,-1,-1,2006,12
6,32900,47,1,22,5,2006,12
6,32900,47,1,22,5,2006,12
6,32900,47,1,23,6,2006,12
6,32900,47,7,-1,-1,2006,12
6,32900,47,-1,-1,-1,2006,12
6,32900,47,-1,-1,-1,2006,12
6,32900,47,1,38,9,2006,12
6,32900,47,4,21,5,2006,12
6,32900,47,1,1,1,2006,12
6,32900,47,-1,-1,-1,2006,12
6,32900,47,-1,-1,-1,2006,12
6,32900,47,-1,-1,-1,2006,12
6,32900,47,-1,-1,-1,2006,12
6,32900,47,1,46,11,2006,12
6,32900,47,7,-1,-1,2006,12
6,32900,47,7,-1,-1,2006,12
6,32900,47,1,51,13,2006,12
6,32900,47,5,-1,-1,2006,12
6,32900,47,-1,-1,-1,2006,12
6,32900,47,-1,-1,-1,2006,12
6,32900,47,1,22,5,2006,12
6,32900,47,1,38,9,2006,12
6,32900,47,-1,-1,-1,2006,12
6,32900,47,-1,-1,-1,2006,12
6,32900,47,-1,-1,-1,2006,12
6,32900,47,7,-1,-1,2006,12
6,32900,47,1,21,5,2006,12
