"gtcbsa","pemlr","prdtind1","prmjind1","year","month"
32900,-1,-1,-1,2006,10
32900,5,-1,-1,2006,10
32900,1,21,5,2006,10
32900,1,40,10,2006,10
32900,1,47,12,2006,10
32900,4,4,3,2006,10
32900,5,-1,-1,2006,10
32900,5,-1,-1,2006,10
32900,1,1,1,2006,10
32900,5,-1,-1,2006,10
32900,1,1,1,2006,10
32900,1,23,6,2006,10
32900,-1,-1,-1,2006,10
32900,5,-1,-1,2006,10
32900,5,-1,-1,2006,10
32900,1,22,5,2006,11
32900,1,21,5,2006,11
32900,7,-1,-1,2006,11
32900,-1,-1,-1,2006,11
32900,6,-1,-1,2006,11
32900,5,-1,-1,2006,11
32900,6,-1,-1,2006,11
32900,1,24,6,2006,11
32900,7,-1,-1,2006,11
32900,-1,-1,-1,2006,11
32900,-1,-1,-1,2006,11
32900,-1,-1,-1,2006,11
32900,5,-1,-1,2006,11
32900,1,17,4,2006,11
32900,1,22,5,2006,11
32900,5,-1,-1,2006,11
32900,6,-1,-1,2006,11
32900,7,-1,-1,2006,11
32900,-1,-1,-1,2006,11
32900,-1,-1,-1,2006,11
32900,-1,-1,-1,2006,11
32900,1,32,8,2006,11
32900,7,-1,-1,2006,11
32900,-1,-1,-1,2006,11
32900,-1,-1,-1,2006,11
32900,1,40,10,2006,11
32900,2,14,4,2006,11
32900,1,40,10,2006,11
32900,7,-1,-1,2006,11
32900,1,22,5,2006,11
32900,1,22,5,2006,11
32900,1,1,1,2006,11
32900,-1,-1,-1,2006,11
32900,6,-1,-1,2006,11
32900,5,-1,-1,2006,11
32900,6,-1,-1,2006,11
32900,6,-1,-1,2006,11
32900,6,-1,-1,2006,11
32900,6,-1,-1,2006,11
32900,5,-1,-1,2006,11
32900,6,-1,-1,2006,11
32900,5,-1,-1,2006,11
32900,1,40,10,2006,11
32900,5,-1,-1,2006,11
32900,5,-1,-1,2006,11
32900,1,40,10,2006,11
32900,1,36,9,2006,11
32900,-1,-1,-1,2006,11
32900,-1,-1,-1,2006,11
32900,-1,-1,-1,2006,11
32900,1,43,10,2006,11
32900,1,43,10,2006,11
32900,1,23,6,2006,11
32900,7,-1,-1,2006,11
32900,-1,-1,-1,2006,11
32900,-1,-1,-1,2006,11
32900,7,-1,-1,2006,11
32900,4,38,9,2006,11
32900,-1,-1,-1,2006,11
32900,-1,-1,-1,2006,11
32900,1,46,11,2006,11
32900,7,-1,-1,2006,11
32900,7,-1,-1,2006,11
32900,1,51,13,2006,11
32900,5,-1,-1,2006,11
32900,-1,-1,-1,2006,11
32900,-1,-1,-1,2006,11
32900,1,22,5,2006,11
32900,3,38,9,2006,11
32900,-1,-1,-1,2006,11
32900,-1,-1,-1,2006,11
32900,-1,-1,-1,2006,11
32900,5,-1,-1,2006,11
32900,1,21,5,2006,11
32900,1,40,10,2006,11
32900,2,47,12,2006,11
32900,4,4,3,2006,11
32900,5,-1,-1,2006,11
32900,5,-1,-1,2006,11
32900,1,1,1,2006,11
32900,5,-1,-1,2006,11
32900,1,1,1,2006,11
32900,1,23,6,2006,11
32900,-1,-1,-1,2006,11
32900,5,-1,-1,2006,11
32900,5,-1,-1,2006,11
32900,1,32,8,2006,12
32900,1,23,6,2006,12
32900,2,1,1,2006,12
32900,6,-1,-1,2006,12
32900,1,24,6,2006,12
32900,7,-1,-1,2006,12
32900,-1,-1,-1,2006,12
32900,-1,-1,-1,2006,12
32900,-1,-1,-1,2006,12
32900,5,-1,-1,2006,12
32900,7,-1,-1,2006,12
32900,5,-1,-1,2006,12
32900,6,-1,-1,2006,12
32900,7,-1,-1,2006,12
32900,-1,-1,-1,2006,12
32900,-1,-1,-1,2006,12
32900,-1,-1,-1,2006,12
32900,-1,-1,-1,2006,12
32900,7,-1,-1,2006,12
32900,-1,-1,-1,2006,12
32900,1,38,9,2006,12
32900,1,23,6,2006,12
32900,-1,-1,-1,2006,12
32900,1,14,4,2006,12
32900,1,40,10,2006,12
32900,7,-1,-1,2006,12
32900,1,22,5,2006,12
32900,1,22,5,2006,12
32900,1,1,1,2006,12
32900,7,-1,-1,2006,12
32900,1,4,3,2006,12
32900,-1,-1,-1,2006,12
32900,6,-1,-1,2006,12
32900,5,-1,-1,2006,12
32900,5,-1,-1,2006,12
32900,-1,-1,-1,2006,12
32900,6,-1,-1,2006,12
32900,5,-1,-1,2006,12
32900,6,-1,-1,2006,12
32900,5,-1,-1,2006,12
32900,1,40,10,2006,12
32900,5,-1,-1,2006,12
32900,5,-1,-1,2006,12
32900,5,-1,-1,2006,12
32900,1,22,5,2006,12
32900,1,22,5,2006,12
32900,1,23,6,2006,12
32900,7,-1,-1,2006,12
32900,-1,-1,-1,2006,12
32900,-1,-1,-1,2006,12
32900,1,38,9,2006,12
32900,4,21,5,2006,12
32900,1,1,1,2006,12
32900,-1,-1,-1,2006,12
32900,-1,-1,-1,2006,12
32900,-1,-1,-1,2006,12
32900,-1,-1,-1,2006,12
32900,1,46,11,2006,12
32900,7,-1,-1,2006,12
32900,7,-1,-1,2006,12
32900,1,51,13,2006,12
32900,5,-1,-1,2006,12
32900,-1,-1,-1,2006,12
32900,-1,-1,-1,2006,12
32900,1,22,5,2006,12
32900,1,38,9,2006,12
32900,-1,-1,-1,2006,12
32900,-1,-1,-1,2006,12
32900,-1,-1,-1,2006,12
32900,7,-1,-1,2006,12
32900,1,21,5,2006,12
32900,1,40,10,2006,12
32900,1,4,3,2006,12
32900,5,-1,-1,2006,12
32900,5,-1,-1,2006,12
32900,1,1,1,2006,12
32900,5,-1,-1,2006,12
32900,1,1,1,2006,12
32900,7,-1,-1,2006,12
32900,1,32,8,2006,12
32900,-1,-1,-1,2006,12
32900,1,36,9,2006,12
32900,1,32,8,2007,1
32900,1,23,6,2007,1
32900,1,1,1,2007,1
32900,1,23,6,2007,1
32900,7,-1,-1,2007,1
32900,7,-1,-1,2007,1
32900,1,24,6,2007,1
32900,7,-1,-1,2007,1
32900,-1,-1,-1,2007,1
32900,-1,-1,-1,2007,1
32900,-1,-1,-1,2007,1
32900,5,-1,-1,2007,1
32900,5,-1,-1,2007,1
32900,3,23,6,2007,1
32900,7,-1,-1,2007,1
32900,-1,-1,-1,2007,1
32900,1,36,9,2007,1
32900,-1,-1,-1,2007,1
32900,-1,-1,-1,2007,1
32900,7,-1,-1,2007,1
32900,1,21,5,2007,1
32900,-1,-1,-1,2007,1
32900,-1,-1,-1,2007,1
32900,1,22,5,2007,1
32900,-1,-1,-1,2007,1
32900,-1,-1,-1,2007,1
32900,1,38,9,2007,1
32900,1,23,6,2007,1
32900,-1,-1,-1,2007,1
32900,1,14,4,2007,1
32900,1,40,10,2007,1
32900,7,-1,-1,2007,1
32900,1,22,5,2007,1
32900,1,22,5,2007,1
32900,1,1,1,2007,1
32900,7,-1,-1,2007,1
32900,1,4,3,2007,1
32900,-1,-1,-1,2007,1
32900,6,-1,-1,2007,1
32900,5,-1,-1,2007,1
32900,5,-1,-1,2007,1
32900,-1,-1,-1,2007,1
32900,6,-1,-1,2007,1
32900,5,-1,-1,2007,1
32900,6,-1,-1,2007,1
32900,5,-1,-1,2007,1
32900,1,40,10,2007,1
32900,5,-1,-1,2007,1
32900,7,-1,-1,2007,1
32900,5,-1,-1,2007,1
32900,1,22,5,2007,1
32900,1,22,5,2007,1
32900,-1,-1,-1,2007,1
32900,1,15,4,2007,1
32900,7,-1,-1,2007,1
32900,1,1,1,2007,1
32900,-1,-1,-1,2007,1
32900,-1,-1,-1,2007,1
32900,-1,-1,-1,2007,1
32900,-1,-1,-1,2007,1
32900,1,46,11,2007,1
32900,7,-1,-1,2007,1
32900,7,-1,-1,2007,1
32900,7,-1,-1,2007,1
32900,5,-1,-1,2007,1
32900,-1,-1,-1,2007,1
32900,-1,-1,-1,2007,1
32900,-1,-1,-1,2007,1
32900,7,-1,-1,2007,1
32900,1,21,5,2007,1
32900,1,40,10,2007,1
32900,3,4,3,2007,1
32900,5,-1,-1,2007,1
32900,5,-1,-1,2007,1
32900,1,1,1,2007,1
32900,5,-1,-1,2007,1
32900,1,1,1,2007,1
32900,7,-1,-1,2007,1
32900,1,32,8,2007,1
32900,-1,-1,-1,2007,1
32900,1,36,9,2007,1
32900,2,32,8,2007,2
32900,1,23,6,2007,2
32900,6,-1,-1,2007,2
32900,1,23,6,2007,2
32900,6,-1,-1,2007,2
32900,7,-1,-1,2007,2
32900,1,24,6,2007,2
32900,7,-1,-1,2007,2
32900,-1,-1,-1,2007,2
32900,-1,-1,-1,2007,2
32900,-1,-1,-1,2007,2
32900,-1,-1,-1,2007,2
32900,5,-1,-1,2007,2
32900,5,-1,-1,2007,2
32900,3,23,6,2007,2
32900,7,-1,-1,2007,2
32900,-1,-1,-1,2007,2
32900,1,36,9,2007,2
32900,-1,-1,-1,2007,2
32900,-1,-1,-1,2007,2
32900,7,-1,-1,2007,2
32900,1,21,5,2007,2
32900,-1,-1,-1,2007,2
32900,-1,-1,-1,2007,2
32900,1,22,5,2007,2
32900,-1,-1,-1,2007,2
32900,-1,-1,-1,2007,2
32900,1,38,9,2007,2
32900,1,22,5,2007,2
32900,-1,-1,-1,2007,2
32900,1,40,10,2007,2
32900,1,23,6,2007,2
32900,1,4,3,2007,2
32900,6,-1,-1,2007,2
32900,-1,-1,-1,2007,2
32900,6,-1,-1,2007,2
32900,5,-1,-1,2007,2
32900,7,-1,-1,2007,2
32900,-1,-1,-1,2007,2
32900,6,-1,-1,2007,2
32900,5,-1,-1,2007,2
32900,6,-1,-1,2007,2
32900,5,-1,-1,2007,2
32900,1,40,10,2007,2
32900,1,38,9,2007,2
32900,1,42,10,2007,2
32900,5,-1,-1,2007,2
32900,1,22,5,2007,2
32900,1,22,5,2007,2
32900,-1,-1,-1,2007,2
32900,1,15,4,2007,2
32900,4,14,4,2007,2
32900,1,1,1,2007,2
32900,-1,-1,-1,2007,2
32900,-1,-1,-1,2007,2
32900,-1,-1,-1,2007,2
32900,-1,-1,-1,2007,2
32900,1,46,11,2007,2
32900,7,-1,-1,2007,2
32900,7,-1,-1,2007,2
32900,5,-1,-1,2007,2
32900,-1,-1,-1,2007,2
32900,-1,-1,-1,2007,2
32900,-1,-1,-1,2007,2
32900,-1,-1,-1,2007,2
32900,7,-1,-1,2007,2
32900,-1,-1,-1,2007,2
32900,1,1,1,2007,2
32900,5,-1,-1,2007,2
32900,5,-1,-1,2007,2
32900,7,-1,-1,2007,2
32900,1,32,8,2007,2
32900,-1,-1,-1,2007,2
32900,1,36,9,2007,2
32900,-1,-1,-1,2007,3
32900,6,-1,-1,2007,3
32900,1,23,6,2007,3
32900,6,-1,-1,2007,3
32900,7,-1,-1,2007,3
32900,1,4,3,2007,3
32900,7,-1,-1,2007,3
32900,-1,-1,-1,2007,3
32900,-1,-1,-1,2007,3
32900,-1,-1,-1,2007,3
32900,-1,-1,-1,2007,3
32900,-1,-1,-1,2007,3
32900,-1,-1,-1,2007,3
32900,-1,-1,-1,2007,3
32900,-1,-1,-1,2007,3
32900,1,5,4,2007,3
32900,7,-1,-1,2007,3
32900,7,-1,-1,2007,3
32900,-1,-1,-1,2007,3
32900,-1,-1,-1,2007,3
32900,5,-1,-1,2007,3
32900,1,23,6,2007,3
32900,7,-1,-1,2007,3
32900,-1,-1,-1,2007,3
32900,1,36,9,2007,3
32900,-1,-1,-1,2007,3
32900,-1,-1,-1,2007,3
32900,7,-1,-1,2007,3
32900,1,14,4,2007,3
32900,7,-1,-1,2007,3
32900,1,14,4,2007,3
32900,-1,-1,-1,2007,3
32900,-1,-1,-1,2007,3
32900,-1,-1,-1,2007,3
32900,1,40,10,2007,3
32900,1,23,6,2007,3
32900,3,4,3,2007,3
32900,6,-1,-1,2007,3
32900,7,-1,-1,2007,3
32900,1,4,3,2007,3
32900,-1,-1,-1,2007,3
32900,6,-1,-1,2007,3
32900,5,-1,-1,2007,3
32900,5,-1,-1,2007,3
32900,-1,-1,-1,2007,3
32900,-1,-1,-1,2007,3
32900,7,-1,-1,2007,3
32900,1,47,12,2007,3
32900,-1,-1,-1,2007,3
32900,-1,-1,-1,2007,3
32900,1,38,9,2007,3
32900,1,42,10,2007,3
32900,5,-1,-1,2007,3
32900,1,22,5,2007,3
32900,1,22,5,2007,3
32900,-1,-1,-1,2007,3
32900,1,15,4,2007,3
32900,7,-1,-1,2007,3
32900,1,1,1,2007,3
32900,-1,-1,-1,2007,3
32900,-1,-1,-1,2007,3
32900,-1,-1,-1,2007,3
32900,-1,-1,-1,2007,3
32900,6,-1,-1,2007,3
32900,1,41,10,2007,3
32900,7,-1,-1,2007,3
32900,7,-1,-1,2007,3
32900,1,1,1,2007,3
32900,4,38,9,2007,3
32900,7,-1,-1,2007,3
32900,7,-1,-1,2007,3
32900,-1,-1,-1,2007,3
32900,-1,-1,-1,2007,3
32900,-1,-1,-1,2007,3
32900,7,-1,-1,2007,3
32900,1,32,8,2007,3
32900,-1,-1,-1,2007,3
32900,1,36,9,2007,3
32900,5,-1,-1,2007,4
32900,5,-1,-1,2007,4
32900,6,-1,-1,2007,4
32900,1,40,10,2007,4
32900,1,23,6,2007,4
32900,-1,-1,-1,2007,4
32900,1,4,3,2007,4
32900,7,-1,-1,2007,4
32900,-1,-1,-1,2007,4
32900,-1,-1,-1,2007,4
32900,-1,-1,-1,2007,4
32900,-1,-1,-1,2007,4
32900,-1,-1,-1,2007,4
32900,-1,-1,-1,2007,4
32900,-1,-1,-1,2007,4
32900,-1,-1,-1,2007,4
32900,1,5,4,2007,4
32900,7,-1,-1,2007,4
32900,7,-1,-1,2007,4
32900,-1,-1,-1,2007,4
32900,-1,-1,-1,2007,4
32900,6,-1,-1,2007,4
32900,1,7,4,2007,4
32900,3,23,6,2007,4
32900,7,-1,-1,2007,4
32900,-1,-1,-1,2007,4
32900,1,36,9,2007,4
32900,-1,-1,-1,2007,4
32900,-1,-1,-1,2007,4
32900,7,-1,-1,2007,4
32900,1,14,4,2007,4
32900,7,-1,-1,2007,4
32900,1,14,4,2007,4
32900,-1,-1,-1,2007,4
32900,-1,-1,-1,2007,4
32900,1,42,10,2007,4
32900,1,23,6,2007,4
32900,-1,-1,-1,2007,4
32900,2,40,10,2007,4
32900,2,23,6,2007,4
32900,4,4,3,2007,4
32900,6,-1,-1,2007,4
32900,7,-1,-1,2007,4
32900,6,-1,-1,2007,4
32900,1,23,6,2007,4
32900,1,23,6,2007,4
32900,7,-1,-1,2007,4
32900,1,42,10,2007,4
32900,-1,-1,-1,2007,4
32900,-1,-1,-1,2007,4
32900,-1,-1,-1,2007,4
32900,7,-1,-1,2007,4
32900,1,47,12,2007,4
32900,-1,-1,-1,2007,4
32900,-1,-1,-1,2007,4
32900,1,38,9,2007,4
32900,3,42,10,2007,4
32900,-1,-1,-1,2007,4
32900,1,40,10,2007,4
32900,7,-1,-1,2007,4
32900,-1,-1,-1,2007,4
32900,-1,-1,-1,2007,4
32900,1,40,10,2007,4
32900,1,40,10,2007,4
32900,-1,-1,-1,2007,4
32900,6,-1,-1,2007,4
32900,1,41,10,2007,4
32900,7,-1,-1,2007,4
32900,7,-1,-1,2007,4
32900,1,1,1,2007,4
32900,7,-1,-1,2007,4
32900,6,-1,-1,2007,4
32900,1,36,9,2007,4
32900,1,40,10,2007,4
32900,-1,-1,-1,2007,4
32900,-1,-1,-1,2007,4
32900,1,1,1,2007,4
32900,5,-1,-1,2007,4
32900,5,-1,-1,2007,4
32900,5,-1,-1,2007,4
32900,5,-1,-1,2007,4
32900,-1,-1,-1,2007,4
32900,5,-1,-1,2007,5
32900,5,-1,-1,2007,5
32900,6,-1,-1,2007,5
32900,1,40,10,2007,5
32900,1,23,6,2007,5
32900,7,-1,-1,2007,5
32900,1,4,3,2007,5
32900,7,-1,-1,2007,5
32900,-1,-1,-1,2007,5
32900,-1,-1,-1,2007,5
32900,-1,-1,-1,2007,5
32900,-1,-1,-1,2007,5
32900,-1,-1,-1,2007,5
32900,-1,-1,-1,2007,5
32900,-1,-1,-1,2007,5
32900,-1,-1,-1,2007,5
32900,1,5,4,2007,5
32900,7,-1,-1,2007,5
32900,7,-1,-1,2007,5
32900,-1,-1,-1,2007,5
32900,-1,-1,-1,2007,5
32900,6,-1,-1,2007,5
32900,1,7,4,2007,5
32900,1,1,1,2007,5
32900,4,46,11,2007,5
32900,7,-1,-1,2007,5
32900,-1,-1,-1,2007,5
32900,-1,-1,-1,2007,5
32900,1,14,4,2007,5
32900,4,-1,-1,2007,5
32900,1,14,4,2007,5
32900,7,-1,-1,2007,5
32900,1,46,11,2007,5
32900,1,42,10,2007,5
32900,-1,-1,-1,2007,5
32900,1,21,5,2007,5
32900,7,-1,-1,2007,5
32900,1,42,10,2007,5
32900,1,40,10,2007,5
32900,-1,-1,-1,2007,5
32900,1,40,10,2007,5
32900,1,23,6,2007,5
32900,1,6,4,2007,5
32900,6,-1,-1,2007,5
32900,7,-1,-1,2007,5
32900,5,-1,-1,2007,5
32900,1,23,6,2007,5
32900,1,23,6,2007,5
32900,7,-1,-1,2007,5
32900,1,43,10,2007,5
32900,-1,-1,-1,2007,5
32900,-1,-1,-1,2007,5
32900,-1,-1,-1,2007,5
32900,7,-1,-1,2007,5
32900,1,47,12,2007,5
32900,-1,-1,-1,2007,5
32900,-1,-1,-1,2007,5
32900,1,38,9,2007,5
32900,1,42,10,2007,5
32900,1,14,4,2007,5
32900,7,-1,-1,2007,5
32900,-1,-1,-1,2007,5
32900,-1,-1,-1,2007,5
32900,-1,-1,-1,2007,5
32900,1,40,10,2007,5
32900,7,-1,-1,2007,5
32900,-1,-1,-1,2007,5
32900,-1,-1,-1,2007,5
32900,1,40,10,2007,5
32900,1,40,10,2007,5
32900,-1,-1,-1,2007,5
32900,6,-1,-1,2007,5
32900,1,41,10,2007,5
32900,7,-1,-1,2007,5
32900,4,14,4,2007,5
32900,-1,-1,-1,2007,5
32900,1,36,9,2007,5
32900,1,40,10,2007,5
32900,-1,-1,-1,2007,5
32900,-1,-1,-1,2007,5
32900,1,1,1,2007,5
32900,5,-1,-1,2007,5
32900,5,-1,-1,2007,5
32900,5,-1,-1,2007,5
32900,5,-1,-1,2007,5
32900,-1,-1,-1,2007,5
32900,5,-1,-1,2007,6
32900,5,-1,-1,2007,6
32900,-1,-1,-1,2007,6
32900,1,40,10,2007,6
32900,1,23,6,2007,6
32900,7,-1,-1,2007,6
32900,1,21,5,2007,6
32900,7,-1,-1,2007,6
32900,-1,-1,-1,2007,6
32900,-1,-1,-1,2007,6
32900,-1,-1,-1,2007,6
32900,-1,-1,-1,2007,6
32900,-1,-1,-1,2007,6
32900,-1,-1,-1,2007,6
32900,-1,-1,-1,2007,6
32900,-1,-1,-1,2007,6
32900,1,5,4,2007,6
32900,7,-1,-1,2007,6
32900,7,-1,-1,2007,6
32900,-1,-1,-1,2007,6
32900,-1,-1,-1,2007,6
32900,6,-1,-1,2007,6
32900,1,7,4,2007,6
32900,1,1,1,2007,6
32900,4,46,11,2007,6
32900,7,-1,-1,2007,6
32900,-1,-1,-1,2007,6
32900,-1,-1,-1,2007,6
32900,2,14,4,2007,6
32900,7,-1,-1,2007,6
32900,1,14,4,2007,6
32900,7,-1,-1,2007,6
32900,1,46,11,2007,6
32900,1,42,10,2007,6
32900,-1,-1,-1,2007,6
32900,1,21,5,2007,6
32900,4,40,10,2007,6
32900,1,42,10,2007,6
32900,1,23,6,2007,6
32900,-1,-1,-1,2007,6
32900,-1,-1,-1,2007,6
32900,1,1,1,2007,6
32900,1,1,1,2007,6
32900,-1,-1,-1,2007,6
32900,-1,-1,-1,2007,6
32900,-1,-1,-1,2007,6
32900,7,-1,-1,2007,6
32900,5,-1,-1,2007,6
32900,1,23,6,2007,6
32900,1,23,6,2007,6
32900,7,-1,-1,2007,6
32900,1,43,10,2007,6
32900,-1,-1,-1,2007,6
32900,-1,-1,-1,2007,6
32900,-1,-1,-1,2007,6
32900,7,-1,-1,2007,6
32900,1,47,12,2007,6
32900,-1,-1,-1,2007,6
32900,-1,-1,-1,2007,6
32900,1,38,9,2007,6
32900,7,-1,-1,2007,6
32900,7,-1,-1,2007,6
32900,-1,-1,-1,2007,6
32900,-1,-1,-1,2007,6
32900,-1,-1,-1,2007,6
32900,-1,-1,-1,2007,6
32900,1,14,4,2007,6
32900,7,-1,-1,2007,6
32900,-1,-1,-1,2007,6
32900,-1,-1,-1,2007,6
32900,-1,-1,-1,2007,6
32900,1,40,10,2007,6
32900,7,-1,-1,2007,6
32900,-1,-1,-1,2007,6
32900,-1,-1,-1,2007,6
32900,2,40,10,2007,6
32900,1,40,10,2007,6
32900,-1,-1,-1,2007,6
32900,6,-1,-1,2007,6
32900,1,41,10,2007,6
32900,7,-1,-1,2007,6
32900,7,-1,-1,2007,6
32900,1,47,12,2007,6
32900,6,-1,-1,2007,6
32900,7,-1,-1,2007,6
32900,-1,-1,-1,2007,6
32900,-1,-1,-1,2007,6
32900,1,36,9,2007,6
32900,1,40,10,2007,6
32900,-1,-1,-1,2007,6
32900,5,-1,-1,2007,6
32900,5,-1,-1,2007,6
32900,2,8,4,2007,6
32900,5,-1,-1,2007,6
32900,-1,-1,-1,2007,6
32900,1,38,9,2007,6
32900,5,-1,-1,2007,6
32900,-1,-1,-1,2007,6
32900,5,-1,-1,2007,7
32900,5,-1,-1,2007,7
32900,-1,-1,-1,2007,7
32900,1,40,10,2007,7
32900,1,23,6,2007,7
32900,7,-1,-1,2007,7
32900,1,1,1,2007,7
32900,1,1,1,2007,7
32900,7,-1,-1,2007,7
32900,4,22,5,2007,7
32900,1,1,1,2007,7
32900,1,1,1,2007,7
32900,-1,-1,-1,2007,7
32900,-1,-1,-1,2007,7
32900,-1,-1,-1,2007,7
32900,6,-1,-1,2007,7
32900,1,7,4,2007,7
32900,1,1,1,2007,7
32900,4,46,11,2007,7
32900,7,-1,-1,2007,7
32900,-1,-1,-1,2007,7
32900,-1,-1,-1,2007,7
32900,3,40,10,2007,7
32900,1,51,13,2007,7
32900,1,43,10,2007,7
32900,1,46,11,2007,7
32900,1,42,10,2007,7
32900,6,-1,-1,2007,7
32900,1,33,8,2007,7
32900,7,-1,-1,2007,7
32900,-1,-1,-1,2007,7
32900,1,42,10,2007,7
32900,1,23,6,2007,7
32900,-1,-1,-1,2007,7
32900,-1,-1,-1,2007,7
32900,1,1,1,2007,7
32900,1,1,1,2007,7
32900,-1,-1,-1,2007,7
32900,-1,-1,-1,2007,7
32900,-1,-1,-1,2007,7
32900,7,-1,-1,2007,7
32900,5,-1,-1,2007,7
32900,1,23,6,2007,7
32900,1,23,6,2007,7
32900,4,46,11,2007,7
32900,1,43,10,2007,7
32900,-1,-1,-1,2007,7
32900,-1,-1,-1,2007,7
32900,-1,-1,-1,2007,7
32900,6,-1,-1,2007,7
32900,1,43,10,2007,7
32900,1,22,5,2007,7
32900,1,4,3,2007,7
32900,1,46,11,2007,7
32900,-1,-1,-1,2007,7
32900,-1,-1,-1,2007,7
32900,1,38,9,2007,7
32900,7,-1,-1,2007,7
32900,7,-1,-1,2007,7
32900,-1,-1,-1,2007,7
32900,-1,-1,-1,2007,7
32900,-1,-1,-1,2007,7
32900,-1,-1,-1,2007,7
32900,1,14,4,2007,7
32900,7,-1,-1,2007,7
32900,-1,-1,-1,2007,7
32900,-1,-1,-1,2007,7
32900,-1,-1,-1,2007,7
32900,1,40,10,2007,7
32900,7,-1,-1,2007,7
32900,-1,-1,-1,2007,7
32900,7,-1,-1,2007,7
32900,7,-1,-1,2007,7
32900,2,40,10,2007,7
32900,1,40,10,2007,7
32900,-1,-1,-1,2007,7
32900,4,38,9,2007,7
32900,1,43,10,2007,7
32900,7,-1,-1,2007,7
32900,-1,-1,-1,2007,7
32900,-1,-1,-1,2007,7
32900,-1,-1,-1,2007,7
32900,-1,-1,-1,2007,7
32900,-1,-1,-1,2007,7
32900,-1,-1,-1,2007,7
32900,1,47,12,2007,7
32900,7,-1,-1,2007,7
32900,3,22,5,2007,7
32900,-1,-1,-1,2007,7
32900,-1,-1,-1,2007,7
32900,1,36,9,2007,7
32900,1,40,10,2007,7
32900,-1,-1,-1,2007,7
32900,5,-1,-1,2007,7
32900,5,-1,-1,2007,7
32900,5,-1,-1,2007,7
32900,5,-1,-1,2007,7
32900,7,-1,-1,2007,7
32900,-1,-1,-1,2007,7
32900,1,38,9,2007,7
32900,5,-1,-1,2007,7
32900,-1,-1,-1,2007,7
32900,-1,-1,-1,2007,8
32900,-1,-1,-1,2007,8
32900,1,14,4,2007,8
32900,1,14,4,2007,8
32900,-1,-1,-1,2007,8
32900,-1,-1,-1,2007,8
32900,-1,-1,-1,2007,8
32900,-1,-1,-1,2007,8
32900,5,-1,-1,2007,8
32900,5,-1,-1,2007,8
32900,1,1,1,2007,8
32900,3,1,1,2007,8
32900,7,-1,-1,2007,8
32900,1,40,10,2007,8
32900,7,-1,-1,2007,8
32900,3,1,1,2007,8
32900,-1,-1,-1,2007,8
32900,-1,-1,-1,2007,8
32900,-1,-1,-1,2007,8
32900,7,-1,-1,2007,8
32900,1,1,1,2007,8
32900,1,1,1,2007,8
32900,7,-1,-1,2007,8
32900,-1,-1,-1,2007,8
32900,4,41,10,2007,8
32900,1,40,10,2007,8
32900,1,51,13,2007,8
32900,1,43,10,2007,8
32900,-1,-1,-1,2007,8
32900,1,1,1,2007,8
32900,1,42,10,2007,8
32900,6,-1,-1,2007,8
32900,1,33,8,2007,8
32900,7,-1,-1,2007,8
32900,-1,-1,-1,2007,8
32900,1,38,9,2007,8
32900,1,8,4,2007,8
32900,-1,-1,-1,2007,8
32900,-1,-1,-1,2007,8
32900,-1,-1,-1,2007,8
32900,1,1,1,2007,8
32900,2,1,1,2007,8
32900,-1,-1,-1,2007,8
32900,-1,-1,-1,2007,8
32900,-1,-1,-1,2007,8
32900,-1,-1,-1,2007,8
32900,5,-1,-1,2007,8
32900,5,-1,-1,2007,8
32900,6,-1,-1,2007,8
32900,-1,-1,-1,2007,8
32900,-1,-1,-1,2007,8
32900,6,-1,-1,2007,8
32900,1,43,10,2007,8
32900,1,22,5,2007,8
32900,1,4,3,2007,8
32900,1,46,11,2007,8
32900,-1,-1,-1,2007,8
32900,-1,-1,-1,2007,8
32900,1,38,9,2007,8
32900,7,-1,-1,2007,8
32900,7,-1,-1,2007,8
32900,-1,-1,-1,2007,8
32900,-1,-1,-1,2007,8
32900,-1,-1,-1,2007,8
32900,-1,-1,-1,2007,8
32900,1,32,8,2007,8
32900,1,36,9,2007,8
32900,-1,-1,-1,2007,8
32900,-1,-1,-1,2007,8
32900,-1,-1,-1,2007,8
32900,-1,-1,-1,2007,8
32900,6,-1,-1,2007,8
32900,6,-1,-1,2007,8
32900,1,23,6,2007,8
32900,7,-1,-1,2007,8
32900,7,-1,-1,2007,8
32900,-1,-1,-1,2007,8
32900,-1,-1,-1,2007,8
32900,-1,-1,-1,2007,8
32900,-1,-1,-1,2007,8
32900,4,43,10,2007,8
32900,1,43,10,2007,8
32900,7,-1,-1,2007,8
32900,-1,-1,-1,2007,8
32900,-1,-1,-1,2007,8
32900,-1,-1,-1,2007,8
32900,-1,-1,-1,2007,8
32900,-1,-1,-1,2007,8
32900,-1,-1,-1,2007,8
32900,1,47,12,2007,8
32900,7,-1,-1,2007,8
32900,1,47,12,2007,8
32900,-1,-1,-1,2007,8
32900,-1,-1,-1,2007,8
32900,7,-1,-1,2007,8
32900,1,22,5,2007,8
32900,-1,-1,-1,2007,8
32900,-1,-1,-1,2007,8
32900,-1,-1,-1,2007,8
32900,5,-1,-1,2007,8
32900,5,-1,-1,2007,8
32900,5,-1,-1,2007,8
32900,5,-1,-1,2007,8
32900,5,-1,-1,2007,8
32900,-1,-1,-1,2007,8
32900,1,23,6,2007,8
32900,-1,-1,-1,2007,8
32900,1,38,9,2007,8
