"SumLev","State_Fips","County_Fips","County","HUCENSUS_2000","HUESTBASE_2000","Year","HousingUnitEst"
50,47,19,"Carter County","25920",25920,2004,26594
50,47,21,"Cheatham County","13508",13508,2004,14824
50,47,23,"Chester County","6178",6173,2004,6515
50,47,25,"Claiborne County","13262",13291,2004,14462
50,47,27,"Clay County","3959",3959,2004,4115
50,47,29,"Cocke County","15844",15844,2004,16375
50,47,31,"Coffee County","20746",20746,2004,21685
50,47,33,"Crockett County","6138",6138,2004,6289
50,47,35,"Cumberland County","22442",22443,2004,23484
50,47,37,"Davidson County","252977",252978,2004,265659
50,47,39,"Decatur County","6448",6448,2004,6684
50,47,41,"DeKalb County","8409",8408,2004,8660
50,47,43,"Dickson County","17614",17614,2004,19084
50,47,45,"Dyer County","16123",16123,2004,16820
50,47,47,"Fayette County","11214",11210,2004,12117
50,47,49,"Fentress County","7598",7598,2004,7857
50,47,51,"Franklin County","16813",16813,2004,18062
50,47,53,"Gibson County","21059",21058,2004,21734
50,47,55,"Giles County","13113",13113,2004,13573
50,47,57,"Grainger County","9732",9732,2004,10116
50,47,59,"Greene County","28116",28116,2004,29569
50,47,61,"Grundy County","6282",6282,2004,6498
50,47,63,"Hamblen County","24693",24693,2004,25751
50,47,65,"Hamilton County","134692",134695,2004,142542
50,47,67,"Hancock County","3280",3277,2004,3369
50,47,69,"Hardeman County","10694",10694,2004,11137
50,47,71,"Hardin County","12807",12807,2004,13322
50,47,73,"Hawkins County","24416",24416,2004,25480
50,47,75,"Haywood County","8086",8086,2004,8395
50,47,77,"Henderson County","11446",11446,2004,11905
50,47,79,"Henry County","15783",15778,2004,16418
50,47,81,"Hickman County","8904",8904,2004,9225
50,47,83,"Houston County","3901",3901,2004,4038
50,47,85,"Humphreys County","8482",8482,2004,8820
50,47,87,"Jackson County","5163",5163,2004,5341
50,47,89,"Jefferson County","19319",19319,2004,20944
50,47,91,"Johnson County","7879",7879,2004,8357
50,47,93,"Knox County","171439",171439,2004,182768
50,47,95,"Lake County","2716",2716,2004,2737
50,47,97,"Lauderdale County","10563",10563,2004,11166
50,47,99,"Lawrence County","16821",16821,2004,17229
50,47,101,"Lewis County","4821",4821,2004,4980
50,47,103,"Lincoln County","13999",13999,2004,14373
50,47,105,"Loudon County","17277",17278,2004,18290
50,47,107,"McMinn County","21626",21625,2004,22289
50,47,109,"McNairy County","11219",11224,2004,11594
50,47,111,"Macon County","8894",8894,2004,9264
50,47,113,"Madison County","38205",38205,2004,40960
50,47,115,"Marion County","12140",12140,2004,13057
50,47,117,"Marshall County","11181",11181,2004,12112
50,47,119,"Maury County","28674",28674,2004,31777
50,47,121,"Meigs County","5188",5188,2004,5473
50,47,123,"Monroe County","17287",17287,2004,18133
50,47,125,"Montgomery County","52167",52167,2004,58759
50,47,127,"Moore County","2515",2515,2004,2739
50,47,129,"Morgan County","7714",7713,2004,8005
50,47,131,"Obion County","14489",14489,2004,14819
50,47,133,"Overton County","9168",9168,2004,9474
50,47,135,"Perry County","4115",4115,2004,4269
50,47,137,"Pickett County","2956",2956,2004,3060
50,47,139,"Polk County","7369",7371,2004,7711
50,47,141,"Putnam County","26916",26916,2004,28607
50,47,143,"Rhea County","12565",12566,2004,13314
50,47,145,"Roane County","23369",23369,2004,24117
50,47,147,"Robertson County","20995",20995,2004,23527
50,47,149,"Rutherford County","70616",70616,2004,84753
50,47,151,"Scott County","8909",8909,2004,9211
50,47,153,"Sequatchie County","4916",4916,2004,5116
50,47,155,"Sevier County","37252",37252,2004,40329
50,47,157,"Shelby County","362954",362954,2004,384366
50,47,159,"Smith County","7665",7665,2004,7987
50,47,161,"Stewart County","5977",5977,2004,6192
50,47,163,"Sullivan County","69052",69052,2004,71668
50,47,165,"Sumner County","51657",51657,2004,56900
50,47,167,"Tipton County","19064",19064,2004,21390
50,47,169,"Trousdale County","3095",3095,2004,3241
50,47,171,"Unicoi County","8214",8214,2004,8492
50,47,173,"Union County","7916",7916,2004,8565
50,47,175,"Van Buren County","2453",2453,2004,2543
50,47,177,"Warren County","16689",16689,2004,17166
50,47,179,"Washington County","47779",47779,2004,50262
50,47,181,"Wayne County","6701",6701,2004,6971
50,47,183,"Weakley County","14928",14928,2004,15459
50,47,185,"White County","10191",10192,2004,10536
50,47,187,"Williamson County","47005",47005,2004,54314
50,47,189,"Wilson County","34921",34920,2004,39109
50,48,1,"Anderson County","18436",18436,2004,19006
50,48,3,"Andrews County","5400",5400,2004,5512
50,48,5,"Angelina County","32435",32435,2004,33644
50,48,7,"Aransas County","12848",12848,2004,13761
50,48,9,"Archer County","3871",3871,2004,3948
50,48,11,"Armstrong County","920",920,2004,937
50,48,13,"Atascosa County","14883",14878,2004,15509
50,48,15,"Austin County","10205",10205,2004,10662
50,48,17,"Bailey County","2738",2738,2004,2753
50,48,19,"Bandera County","9503",9503,2004,9858
50,48,21,"Bastrop County","22254",22250,2004,23920
50,48,23,"Baylor County","2820",2820,2004,2842
50,48,25,"Bee County","10939",10939,2004,11120
50,48,27,"Bell County","92782",92782,2004,102704
50,48,29,"Bexar County","521359",521359,2004,560819
50,48,31,"Blanco County","4031",4031,2004,4197
50,48,33,"Borden County","435",435,2004,447
50,48,35,"Bosque County","8644",8644,2004,8845
50,48,37,"Bowie County","36463",36463,2004,37862
50,48,39,"Brazoria County","90628",90628,2004,101474
50,48,41,"Brazos County","59023",59023,2004,65863
50,48,43,"Brewster County","4614",4614,2004,4794
50,48,45,"Briscoe County","1006",1006,2004,1029
50,48,47,"Brooks County","3203",3203,2004,3246
50,48,49,"Brown County","17889",17889,2004,18290
50,48,51,"Burleson County","8197",8197,2004,8508
50,48,53,"Burnet County","15933",15933,2004,18134
50,48,55,"Caldwell County","11901",11904,2004,12835
50,48,57,"Calhoun County","10238",10238,2004,10651
50,48,59,"Callahan County","5925",5925,2004,6085
50,48,61,"Cameron County","119654",119654,2004,133926
50,48,63,"Camp County","5228",5228,2004,5365
50,48,65,"Carson County","2815",2815,2004,2879
50,48,67,"Cass County","13890",13890,2004,14310
50,48,69,"Castro County","3198",3198,2004,3222
50,48,71,"Chambers County","10336",10336,2004,11877
50,48,73,"Cherokee County","19173",19173,2004,19783
50,48,75,"Childress County","3059",3059,2004,3103
50,48,77,"Clay County","4992",4992,2004,5124
50,48,79,"Cochran County","1587",1587,2004,1597
50,48,81,"Coke County","2843",2843,2004,2917
50,48,83,"Coleman County","5248",5248,2004,5315
50,48,85,"Collin County","194892",194946,2004,239165
50,48,87,"Collingsworth County","1723",1723,2004,1723
50,48,89,"Colorado County","9431",9431,2004,9631
50,48,91,"Comal County","32718",32718,2004,38513
50,48,93,"Comanche County","7105",7105,2004,7263
50,48,95,"Concho County","1488",1488,2004,1525
50,48,97,"Cooke County","15061",15061,2004,15498
50,48,99,"Coryell County","21776",21776,2004,22525
50,48,101,"Cottle County","1088",1088,2004,1087
50,48,103,"Crane County","1596",1596,2004,1602
50,48,105,"Crockett County","2049",2049,2004,2104
50,48,107,"Crosby County","3202",3202,2004,3218
50,48,109,"Culberson County","1321",1321,2004,1350
50,48,111,"Dallam County","2697",2697,2004,2746
50,48,113,"Dallas County","854119",854053,2004,903881
50,48,115,"Dawson County","5500",5500,2004,5514
50,48,117,"Deaf Smith County","6914",6914,2004,6941
50,48,119,"Delta County","2410",2410,2004,2461
50,48,121,"Denton County","168069",168065,2004,199228
50,48,123,"DeWitt County","8756",8755,2004,8925
50,48,125,"Dickens County","1368",1368,2004,1396
50,48,127,"Dimmit County","4112",4112,2004,4204
50,48,129,"Donley County","2378",2378,2004,2434
50,48,131,"Duval County","5543",5543,2004,5707
50,48,133,"Eastland County","9547",9547,2004,9710
50,48,135,"Ector County","49500",49500,2004,50573
50,48,137,"Edwards County","1217",1217,2004,1251
50,48,139,"Ellis County","39071",39071,2004,44604
50,48,141,"El Paso County","224447",224447,2004,240585
50,48,143,"Erath County","14422",14422,2004,14915
50,48,145,"Falls County","7658",7658,2004,7782
50,48,147,"Fannin County","12887",12887,2004,13333
50,48,149,"Fayette County","11113",11113,2004,11340
50,48,151,"Fisher County","2277",2277,2004,2303
50,48,153,"Floyd County","3221",3221,2004,3235
50,48,155,"Foard County","850",850,2004,866
50,48,157,"Fort Bend County","115991",115991,2004,131547
50,48,159,"Franklin County","5132",5132,2004,5359
50,48,161,"Freestone County","8138",8138,2004,8501
50,48,163,"Frio County","5660",5660,2004,5779
50,48,165,"Gaines County","5410",5410,2004,5511
50,48,167,"Galveston County","111733",111733,2004,122742
50,48,169,"Garza County","1928",1928,2004,1944
50,48,171,"Gillespie County","9902",9902,2004,10441
50,48,173,"Glasscock County","660",660,2004,678
50,48,175,"Goliad County","3426",3426,2004,3532
50,48,177,"Gonzales County","8194",8194,2004,8381
50,48,179,"Gray County","10567",10567,2004,10569
50,48,181,"Grayson County","48315",48315,2004,50001
50,48,183,"Gregg County","46349",46349,2004,47441
50,48,185,"Grimes County","9490",9492,2004,9799
50,48,187,"Guadalupe County","33585",33588,2004,36995
50,48,189,"Hale County","13526",13526,2004,13754
50,48,191,"Hall County","1988",1988,2004,1992
50,48,193,"Hamilton County","4455",4455,2004,4536
50,48,195,"Hansford County","2329",2329,2004,2338
50,48,197,"Hardeman County","2358",2358,2004,2367
50,48,199,"Hardin County","19836",19836,2004,20643
50,48,201,"Harris County","1298130",1298130,2004,1413293
50,48,203,"Harrison County","26271",26271,2004,26952
50,48,205,"Hartley County","1760",1760,2004,1792
50,48,207,"Haskell County","3555",3555,2004,3598
50,48,209,"Hays County","35643",35636,2004,42322
50,48,211,"Hemphill County","1548",1548,2004,1558
50,48,213,"Henderson County","35935",35935,2004,37463
50,48,215,"Hidalgo County","192658",192658,2004,222806
50,48,217,"Hill County","14624",14624,2004,14982
50,48,219,"Hockley County","9148",9148,2004,9306
50,48,221,"Hood County","19105",19105,2004,19981
50,48,223,"Hopkins County","14020",14020,2004,14467
50,48,225,"Houston County","10730",10730,2004,10983
50,48,227,"Howard County","13589",13589,2004,13723
50,48,229,"Hudspeth County","1471",1471,2004,1527
50,48,231,"Hunt County","32490",32490,2004,33420
50,48,233,"Hutchinson County","10871",10871,2004,10944
50,48,235,"Irion County","914",914,2004,939
50,48,237,"Jack County","3668",3668,2004,3725
50,48,239,"Jackson County","6545",6545,2004,6642
50,48,241,"Jasper County","16576",16576,2004,17053
50,48,243,"Jeff Davis County","1420",1420,2004,1459
50,48,245,"Jefferson County","102080",102080,2004,104828
50,48,247,"Jim Hogg County","2308",2308,2004,2370
50,48,249,"Jim Wells County","14819",14819,2004,15140
50,48,251,"Johnson County","46269",46269,2004,49684
50,48,253,"Jones County","7236",7236,2004,7409
50,48,255,"Karnes County","5479",5479,2004,5564
50,48,257,"Kaufman County","26133",26132,2004,28929
50,48,259,"Kendall County","9609",9610,2004,11273
50,48,261,"Kenedy County","281",281,2004,288
50,48,263,"Kent County","551",551,2004,566
50,48,265,"Kerr County","20228",20228,2004,21072
50,48,267,"Kimble County","2996",2996,2004,3051
50,48,269,"King County","174",174,2004,179
50,48,271,"Kinney County","1907",1907,2004,1955
50,48,273,"Kleberg County","12743",12743,2004,12834
50,48,275,"Knox County","2129",2129,2004,2171
50,48,277,"Lamar County","21113",21113,2004,21842
50,48,279,"Lamb County","6294",6294,2004,6319
50,48,281,"Lampasas County","7601",7600,2004,7876
50,48,283,"La Salle County","2436",2436,2004,2469
50,48,285,"Lavaca County","9657",9657,2004,9852
50,48,287,"Lee County","6851",6851,2004,7115
50,48,289,"Leon County","8299",8299,2004,8596
50,48,291,"Liberty County","26359",26360,2004,27613
50,48,293,"Limestone County","9725",9725,2004,9956
50,48,295,"Lipscomb County","1541",1541,2004,1550
50,48,297,"Live Oak County","6196",6196,2004,6362
50,48,299,"Llano County","11829",11829,2004,12956
50,48,301,"Loving County","70",70,2004,72
50,48,303,"Lubbock County","100595",100595,2004,108113
50,48,305,"Lynn County","2671",2671,2004,2699
50,48,307,"McCulloch County","4184",4184,2004,4287
50,48,309,"McLennan County","84795",84796,2004,88362
50,48,311,"McMullen County","587",592,2004,612
50,48,313,"Madison County","4797",4797,2004,4959
50,48,315,"Marion County","6384",6384,2004,6596
50,48,317,"Martin County","1898",1898,2004,1993
50,48,319,"Mason County","2372",2372,2004,2411
50,48,321,"Matagorda County","18611",18611,2004,19083
50,48,323,"Maverick County","14889",14889,2004,15938
50,48,325,"Medina County","14826",14826,2004,15407
50,48,327,"Menard County","1607",1607,2004,1652
50,48,329,"Midland County","48060",48060,2004,49006
50,48,331,"Milam County","10866",10866,2004,11146
50,48,333,"Mills County","2691",2691,2004,2759
50,48,335,"Mitchell County","4168",4168,2004,4214
50,48,337,"Montague County","9862",9862,2004,10137
50,48,339,"Montgomery County","112770",112770,2004,133774
50,48,341,"Moore County","7478",7478,2004,7617
50,48,343,"Morris County","6017",6017,2004,6145
50,48,345,"Motley County","839",839,2004,856
50,48,347,"Nacogdoches County","25051",25051,2004,26197
50,48,349,"Navarro County","18449",18449,2004,18799
50,48,351,"Newton County","7331",7331,2004,7590
50,48,353,"Nolan County","7112",7112,2004,7119
50,48,355,"Nueces County","123041",123041,2004,127720
50,48,357,"Ochiltree County","3769",3769,2004,3829
50,48,359,"Oldham County","815",815,2004,831
50,48,361,"Orange County","34781",34781,2004,35823
50,48,363,"Palo Pinto County","14102",14102,2004,14366
50,48,365,"Panola County","10524",10524,2004,10850
50,48,367,"Parker County","34084",34084,2004,36333
50,48,369,"Parmer County","3732",3732,2004,3770
50,48,371,"Pecos County","6338",6338,2004,6450
50,48,373,"Polk County","21177",21179,2004,21905
50,48,375,"Potter County","44598",44598,2004,46673
50,48,377,"Presidio County","3299",3299,2004,3619
50,48,379,"Rains County","4523",4523,2004,4709
50,48,381,"Randall County","43261",43261,2004,44770
50,48,383,"Reagan County","1452",1452,2004,1484
50,48,385,"Real County","2007",2007,2004,2119
50,48,387,"Red River County","6916",6916,2004,7058
50,48,389,"Reeves County","5043",5043,2004,5075
50,48,391,"Refugio County","3669",3669,2004,3711
50,48,393,"Roberts County","449",449,2004,457
50,48,395,"Robertson County","7874",7874,2004,8088
50,48,397,"Rockwall County","15351",15350,2004,20527
50,48,399,"Runnels County","5400",5400,2004,5428
50,48,401,"Rusk County","19867",19867,2004,20337
50,48,403,"Sabine County","7659",7659,2004,7946
50,48,405,"San Augustine County","5356",5356,2004,5518
50,48,407,"San Jacinto County","11520",11519,2004,11897
50,48,409,"San Patricio County","24864",24864,2004,26438
50,48,411,"San Saba County","2951",2951,2004,3043
50,48,413,"Schleicher County","1371",1371,2004,1395
50,48,415,"Scurry County","7112",7112,2004,7155
50,48,417,"Shackelford County","1613",1613,2004,1651
50,48,419,"Shelby County","11955",11955,2004,12310
50,48,421,"Sherman County","1275",1275,2004,1357
50,48,423,"Smith County","71701",71701,2004,75036
50,48,425,"Somervell County","2750",2750,2004,2957
50,48,427,"Starr County","17589",17589,2004,18071
50,48,429,"Stephens County","4893",4893,2004,4948
50,48,431,"Sterling County","633",633,2004,650
50,48,433,"Stonewall County","936",936,2004,958
50,48,435,"Sutton County","1998",1998,2004,2024
50,48,437,"Swisher County","3315",3315,2004,3333
50,48,439,"Tarrant County","565830",565832,2004,622960
50,48,441,"Taylor County","52056",52055,2004,53322
50,48,443,"Terrell County","991",991,2004,1015
50,48,445,"Terry County","5087",5087,2004,5114
50,48,447,"Throckmorton County","1066",1066,2004,1089
50,48,449,"Titus County","10675",10675,2004,10985
50,48,451,"Tom Green County","43916",43916,2004,44974
50,48,453,"Travis County","335881",335884,2004,381558
50,48,455,"Trinity County","8141",8141,2004,8426
50,48,457,"Tyler County","10419",10419,2004,10735
50,48,459,"Upshur County","14930",14929,2004,15394
50,48,461,"Upton County","1609",1609,2004,1628
50,48,463,"Uvalde County","10166",10166,2004,10447
50,48,465,"Val Verde County","16288",16288,2004,16985
50,48,467,"Van Zandt County","20896",20896,2004,21633
50,48,469,"Victoria County","32945",32946,2004,33813
50,48,471,"Walker County","21099",21099,2004,21938
50,48,473,"Waller County","11955",11953,2004,13256
50,48,475,"Ward County","4832",4832,2004,4883
50,48,477,"Washington County","13241",13241,2004,13731
50,48,479,"Webb County","55206",55206,2004,62822
50,48,481,"Wharton County","16606",16606,2004,17047
50,48,483,"Wheeler County","2687",2687,2004,2703
50,48,485,"Wichita County","53304",53304,2004,54753
50,48,487,"Wilbarger County","6371",6371,2004,6378
50,48,489,"Willacy County","6727",6727,2004,7110
50,48,491,"Williamson County","90325",90327,2004,113256
50,48,493,"Wilson County","12110",12110,2004,12654
50,48,495,"Winkler County","3214",3214,2004,3217
50,48,497,"Wise County","19242",19242,2004,20240
50,48,499,"Wood County","17939",17940,2004,18426
50,48,501,"Yoakum County","2974",2974,2004,3017
50,48,503,"Young County","8504",8504,2004,8601
50,48,505,"Zapata County","6167",6167,2004,6415
50,48,507,"Zavala County","4075",4075,2004,4148
