"from_state","from_puma","to_state","to_puma","count"
2,400,27,1390,1
2,400,30,300,1
2,400,41,100,1
2,400,41,900,1
2,400,42,3200,3
2,400,42,3300,1
2,400,47,2200,1
2,400,48,6200,1
2,400,53,200,1
2,400,53,1000,2
2,400,53,1200,4
2,400,53,1390,2
2,400,53,1600,1
2,400,53,1890,3
2,400,112,1,1
2,400,213,1,1
2,400,233,1,4
2,400,253,1,1
2,400,301,1,1
2,400,462,1,1
2,400,464,1,1
4,101,4,100,99
4,101,4,200,2
4,101,4,500,4
4,101,4,900,2
4,101,6,300,2
4,101,6,1300,1
4,101,6,1490,1
4,101,6,2400,1
4,101,6,4590,9
4,101,6,6890,5
4,101,8,190,2
4,101,8,800,4
4,101,8,900,2
4,101,12,2700,1
4,101,12,3500,1
4,101,17,3000,2
4,101,17,3490,1
4,101,19,800,2
4,101,24,1100,1
4,101,25,3600,1
4,101,27,1000,4
4,101,29,2100,1
4,101,31,900,2
4,101,35,600,2
4,101,36,790,1
4,101,39,3900,1
4,101,41,400,1
4,101,42,1790,1
4,101,42,2200,2
4,101,47,2900,2
4,101,48,2300,2
4,101,48,4600,2
4,101,49,500,3
4,101,49,600,1
4,101,53,1500,1
4,101,53,1890,1
4,101,55,1700,1
4,101,55,2090,1
4,101,111,1,1
4,101,301,1,4
4,102,4,100,108
4,102,4,200,1
4,102,4,500,3
4,102,6,1490,1
4,102,6,4590,4
4,102,6,6890,2
4,102,6,8100,2
4,102,8,900,1
4,102,16,690,1
4,102,18,2300,1
4,102,22,1800,1
4,102,26,3690,1
4,102,32,500,2
4,102,37,2690,3
4,102,42,3200,1
4,102,45,900,1
4,102,47,400,1
4,102,48,200,1
4,102,48,4600,2
4,102,49,600,1
4,102,50,100,1
4,102,53,1890,1
4,102,53,2190,1
4,102,233,1,1
4,102,242,1,2
4,102,303,1,1
4,103,4,100,268
4,103,4,200,2
4,103,4,300,4
4,103,4,400,5
4,103,4,500,3
4,103,4,600,5
4,103,4,800,3
4,103,6,700,4
4,103,6,1490,1
4,103,6,2400,3
4,103,6,2990,1
4,103,6,4090,1
4,103,6,4590,2
4,103,6,6700,1
4,103,6,6890,4
4,103,6,8100,1
4,103,6,8200,1
4,103,12,1600,2
4,103,12,2700,2
4,103,16,100,1
4,103,16,690,1
4,103,17,3490,5
4,103,18,2500,3
4,103,24,800,2
4,103,26,1390,1
4,103,26,2290,2
4,103,26,3990,1
4,103,29,890,5
4,103,30,600,1
4,103,32,400,2
4,103,32,500,4
4,103,34,1100,2
4,103,35,100,1
4,103,35,600,1
4,103,35,1000,1
4,103,36,1490,4
4,103,39,2700,1
4,103,39,3100,2
4,103,40,400,1
4,103,48,700,1
4,103,48,2300,2
4,103,48,2500,1
4,103,48,3500,1
4,103,48,4600,5
4,103,49,600,7
4,103,49,700,1
4,103,51,300,1
4,103,51,600,2
4,103,51,2900,1
4,103,53,400,2
4,103,53,1890,1
4,103,55,1900,1
4,103,72,2,1
4,103,110,1,1
4,103,111,1,1
4,103,113,1,1
4,103,210,1,2
4,103,251,1,1
4,103,303,1,5
4,103,374,1,1
4,104,4,100,215
4,104,4,200,2
4,104,4,300,1
4,104,4,400,1
4,104,5,300,2
4,104,6,300,1
4,104,6,1490,1
4,104,6,2300,3
4,104,6,4590,3
4,104,6,8100,4
4,104,8,800,1
4,104,12,2700,1
4,104,17,3490,1
4,104,18,1900,3
4,104,19,1490,2
4,104,26,300,2
4,104,26,2500,2
4,104,26,3290,1
4,104,29,890,2
4,104,31,200,1
4,104,31,700,3
4,104,32,190,1
4,104,34,1100,1
4,104,35,600,1
4,104,36,2200,1
4,104,36,4200,2
4,104,37,2690,1
4,104,41,100,4
4,104,48,2300,1
4,104,48,2500,2
4,104,48,2600,3
4,104,51,100,1
4,104,51,2800,1
4,104,53,1600,2
4,104,53,1700,1
4,104,55,2090,2
4,104,110,1,2
4,104,210,1,2
4,104,301,1,2
4,104,303,1,2
4,104,313,1,3
4,104,374,1,1
4,104,464,1,2
4,105,4,100,125
4,105,4,600,2
4,105,4,800,2
4,105,6,1100,1
4,105,6,1490,1
4,105,6,2300,1
4,105,6,6890,3
4,105,8,900,1
4,105,12,1000,1
4,105,12,3600,4
4,105,12,3890,1
4,105,15,100,2
4,105,17,3100,2
4,105,17,3200,4
4,105,17,3300,2
4,105,17,3490,7
4,105,18,1900,5
4,105,25,2700,1
4,105,26,2500,2
4,105,26,3690,1
4,105,27,200,1
4,105,27,1100,3
4,105,27,1390,2
4,105,30,500,2
4,105,32,500,2
4,105,34,1100,1
4,105,36,4000,1
4,105,37,990,1
4,105,39,3200,1
4,105,39,3900,2
4,105,41,1300,1
4,105,42,4100,1
4,105,48,2100,4
4,105,48,2200,1
4,105,48,4000,1
4,105,49,700,2
4,105,53,1890,1
4,105,55,1300,1
4,105,138,1,2
4,105,207,1,1
4,105,217,1,1
4,105,301,1,1
4,105,303,1,1
4,106,4,100,97
4,106,4,800,3
4,106,6,2200,1
4,106,6,4590,1
4,106,13,3490,4
4,106,20,300,1
4,106,25,900,2
4,106,27,1000,3
4,106,29,1800,1
4,106,35,900,2
4,106,36,4000,1
4,106,39,3100,2
4,106,41,400,1
4,106,42,1790,2
4,106,51,300,1
4,106,51,2500,1
4,106,53,1500,2
4,106,207,1,3
4,106,233,1,2
4,106,301,1,2
4,106,501,1,2
4,107,4,100,132
4,107,4,300,4
4,107,4,600,1
4,107,4,900,1
4,107,6,4590,2
4,107,6,6290,2
4,107,6,6890,1
4,107,8,700,2
4,107,12,1900,1
4,107,17,1000,1
4,107,18,1900,1
4,107,20,800,2
4,107,20,1390,2
4,107,26,2290,5
4,107,26,3990,1
4,107,27,1000,1
4,107,29,1800,1
4,107,29,2490,1
4,107,34,1100,1
4,107,34,1500,4
4,107,37,990,1
4,107,38,200,1
4,107,39,3100,3
4,107,40,100,1
4,107,42,190,1
4,107,42,1790,1
4,107,49,100,1
4,107,49,300,6
4,107,72,2,2
4,107,210,1,1
4,107,303,1,7
4,107,370,1,3
4,108,2,200,2
4,108,4,100,118
4,108,4,400,3
4,108,4,800,1
4,108,6,1600,2
4,108,6,2100,1
4,108,6,2590,1
4,108,6,2700,1
4,108,6,3390,2
4,108,6,4590,10
4,108,6,6700,2
4,108,6,6890,5
4,108,6,8100,2
4,108,11,100,1
4,108,12,2200,1
4,108,18,190,1
4,108,18,1900,2
4,108,26,600,3
4,108,26,3990,1
4,108,32,500,1
4,108,34,1200,2
4,108,36,3490,1
4,108,39,2200,1
4,108,39,3800,2
4,108,39,4490,2
4,108,42,400,2
4,108,49,700,3
4,108,53,1890,2
4,108,53,2190,1
4,108,113,1,1
4,108,210,1,1
4,108,215,1,1
4,108,301,1,3
4,108,303,1,6
4,109,4,100,232
4,109,4,300,1
4,109,4,500,5
4,109,4,700,1
4,109,6,1490,1
4,109,6,4590,2
4,109,6,6890,3
4,109,6,8200,1
4,109,8,800,1
4,109,12,2800,2
4,109,13,2800,3
4,109,13,3000,1
4,109,17,1100,5
4,109,21,1700,2
4,109,26,900,2
4,109,27,1100,2
4,109,27,1590,1
4,109,29,1200,1
4,109,35,400,2
4,109,35,700,3
4,109,37,1890,1
4,109,37,4300,1
4,109,45,1700,2
4,109,47,600,1
4,109,48,5600,1
4,109,207,1,1
4,109,215,1,2
4,109,303,1,10
4,110,4,100,456
4,110,4,200,10
4,110,4,300,2
4,110,4,400,4
4,110,4,500,3
4,110,4,600,3
4,110,4,700,1
4,110,4,800,7
4,110,4,900,12
4,110,6,1000,2
4,110,6,1200,5
4,110,6,1490,4
4,110,6,2700,10
4,110,6,2800,2
4,110,6,4090,7
4,110,6,4590,41
4,110,6,6890,4
4,110,6,7790,3
4,110,6,8100,7
4,110,6,8200,4
4,110,8,700,2
4,110,8,800,7
4,110,8,900,2
4,110,10,100,6
4,110,12,2600,1
4,110,13,700,1
4,110,13,2800,1
4,110,15,300,4
4,110,17,2000,1
4,110,17,3000,2
4,110,17,3300,1
4,110,17,3490,10
4,110,19,1300,1
4,110,20,600,1
4,110,24,600,6
4,110,24,900,1
4,110,26,1100,1
4,110,26,3290,2
4,110,26,3990,2
4,110,27,1390,1
4,110,29,1300,4
4,110,32,500,1
4,110,34,900,2
4,110,35,300,1
4,110,35,1000,5
4,110,35,1100,6
4,110,36,500,1
4,110,36,1490,1
4,110,36,3490,2
4,110,36,3700,1
4,110,36,4100,2
4,110,36,4300,1
4,110,37,2690,4
4,110,39,1600,6
4,110,39,2200,1
4,110,39,3800,2
4,110,41,1000,1
4,110,41,1300,1
4,110,42,2200,1
4,110,45,200,1
4,110,47,900,1
4,110,48,700,1
4,110,48,3100,1
4,110,48,3500,1
4,110,48,3700,1
4,110,48,4100,1
4,110,53,1390,2
4,110,53,1890,3
4,110,55,2090,1
4,110,56,300,1
4,110,110,1,8
4,110,120,1,1
4,110,215,1,1
4,110,217,1,1
4,110,233,1,4
4,110,251,1,1
4,110,303,1,17
4,110,374,1,2
4,111,1,900,1
4,111,4,100,175
4,111,4,400,2
4,111,4,600,2
4,111,4,900,2
4,111,6,2200,2
4,111,6,2590,1
4,111,6,4090,4
4,111,6,4590,6
4,111,6,8100,2
4,111,6,8200,1
4,111,17,3490,1
4,111,18,590,2
4,111,23,100,1
4,111,24,1000,1
4,111,33,1100,3
4,111,35,900,1
4,111,40,400,3
4,111,41,600,2
4,111,47,500,1
4,111,48,2600,1
4,111,48,3500,1
4,111,48,5600,1
4,111,53,1890,1
4,111,303,1,7
4,111,462,1,1
4,112,4,100,217
4,112,4,200,2
4,112,4,300,1
4,112,4,400,3
4,112,4,500,4
4,112,4,600,1
4,112,4,700,1
4,112,4,800,3
4,112,4,900,1
4,112,6,500,1
4,112,6,2700,1
4,112,6,4590,2
4,112,6,6290,1
4,112,6,6890,1
4,112,6,7790,4
4,112,6,8100,3
4,112,8,800,1
4,112,12,700,1
4,112,18,2300,4
4,112,20,600,2
4,112,25,3300,1
4,112,26,3500,1
4,112,27,1390,1
4,112,27,1590,1
4,112,32,190,1
4,112,41,300,2
4,112,45,1090,1
4,112,47,500,2
4,112,48,2300,1
4,112,48,3800,1
4,112,48,6200,1
4,112,51,1200,1
4,112,53,1890,1
4,112,233,1,3
4,112,242,1,1
4,112,303,1,5
4,112,327,1,3
4,112,333,1,1
4,113,4,100,136
4,113,4,200,6
4,113,4,800,1
4,113,6,4590,1
4,113,6,7790,2
4,113,13,3490,1
4,113,20,300,1
4,113,22,1300,1
4,113,27,2300,1
4,113,35,600,2
4,113,36,790,1
4,113,36,3700,2
4,113,37,2690,1
4,113,39,900,1
4,113,112,1,1
4,113,214,1,1
4,113,233,1,1
4,113,301,1,3
4,113,303,1,10
4,113,312,1,1
4,113,554,1,1
4,114,4,100,169
4,114,4,200,5
4,114,4,300,1
4,114,4,400,3
4,114,4,800,13
4,114,5,300,1
4,114,6,700,2
4,114,6,4090,3
4,114,6,4590,5
4,114,6,6290,1
4,114,6,7790,1
4,114,8,190,2
4,114,8,800,1
4,114,12,2000,2
4,114,13,1300,1
4,114,13,4300,1
4,114,17,3200,2
4,114,17,3490,1
4,114,18,1100,1
4,114,18,2300,1
4,114,19,1000,2
4,114,27,1390,1
4,114,27,2000,3
4,114,30,100,1
4,114,31,900,1
4,114,34,1200,3
4,114,35,800,1
4,114,40,1390,3
4,114,41,100,2
4,114,46,100,5
4,114,46,690,1
4,114,49,500,1
4,114,49,600,2
4,114,53,400,2
4,114,53,1200,1
4,114,53,1890,2
4,114,55,700,1
4,114,55,1190,2
4,114,120,1,2
4,114,301,1,5
4,114,303,1,5
4,114,313,1,1
4,114,329,1,1
4,115,4,100,175
4,115,4,200,3
4,115,4,300,1
4,115,4,400,2
4,115,4,600,1
4,115,4,800,6
4,115,4,900,2
4,115,6,600,1
4,115,6,700,1
4,115,6,4090,1
4,115,6,4590,5
4,115,6,6890,1
4,115,6,8100,1
4,115,8,800,1
4,115,8,900,1
4,115,12,1000,1
4,115,12,1700,1
4,115,12,3400,1
4,115,17,3490,1
4,115,18,990,1
4,115,24,300,1
4,115,25,2800,1
4,115,26,2290,2
4,115,26,2500,1
4,115,26,3690,2
4,115,29,1700,2
4,115,31,900,7
4,115,32,190,2
4,115,35,700,6
4,115,35,900,2
4,115,42,1200,1
4,115,42,3900,1
4,115,47,2200,1
4,115,53,1890,4
4,115,53,2190,1
4,115,111,1,1
4,115,207,1,1
4,115,303,1,11
4,115,313,1,1
4,116,4,100,238
4,116,4,200,15
4,116,4,300,2
4,116,4,400,5
4,116,4,500,1
4,116,4,700,2
4,116,4,800,4
4,116,6,2300,1
4,116,6,4590,4
4,116,6,6890,1
4,116,6,8100,1
4,116,8,900,1
4,116,8,1000,1
4,116,9,400,2
4,116,12,100,1
4,116,13,1100,1
4,116,15,100,1
4,116,16,690,2
4,116,17,1390,3
4,116,17,2600,1
4,116,17,3100,1
4,116,17,3300,1
4,116,18,2900,2
4,116,20,600,1
4,116,20,1390,1
4,116,23,100,1
4,116,23,200,3
4,116,24,800,1
4,116,26,900,1
4,116,26,1500,1
4,116,26,3290,1
4,116,26,3690,1
4,116,27,1390,2
4,116,29,890,1
4,116,29,1800,1
4,116,32,500,2
4,116,34,1390,1
4,116,35,600,1
4,116,36,400,2
4,116,36,4000,1
4,116,37,990,1
4,116,41,700,1
4,116,42,190,1
4,116,42,1300,2
4,116,42,1790,1
4,116,42,3900,1
4,116,48,5600,1
4,116,49,500,2
4,116,49,600,4
4,116,53,1390,1
4,116,53,1700,2
4,116,53,1890,4
4,116,55,500,1
4,116,55,1190,1
4,116,109,1,1
4,116,110,1,3
4,116,111,1,1
4,116,112,1,1
4,116,138,1,1
4,116,207,1,4
4,116,210,1,9
4,116,214,1,1
4,116,215,1,2
4,116,252,1,1
4,116,301,1,1
4,116,303,1,13
4,116,463,1,4
4,116,554,1,1
4,117,2,100,1
4,117,4,100,217
4,117,4,200,2
4,117,4,400,1
4,117,4,500,2
4,117,4,600,1
4,117,4,800,1
4,117,6,1000,1
4,117,6,2200,1
4,117,6,4090,4
4,117,6,4590,1
4,117,6,7790,2
4,117,8,400,3
4,117,13,1500,1
4,117,16,690,1
4,117,17,3490,2
4,117,18,190,1
4,117,18,3400,1
4,117,24,1000,1
4,117,26,2290,1
4,117,32,300,1
4,117,35,600,1
4,117,39,600,1
4,117,48,3700,4
4,117,139,1,1
4,117,301,1,1
4,117,303,1,4
4,117,313,1,1
4,117,463,1,1
4,118,4,100,279
4,118,4,300,4
4,118,4,600,1
4,118,4,700,5
4,118,4,800,4
4,118,6,2200,1
4,118,6,2590,2
4,118,6,4590,2
4,118,6,7790,1
4,118,6,8100,4
4,118,8,900,3
4,118,26,3690,1
4,118,32,500,1
4,118,35,100,2
4,118,35,600,1
4,118,37,2690,1
4,118,39,3800,1
4,118,40,400,1
4,118,45,200,1
4,118,47,3190,1
4,118,253,1,1
4,118,303,1,24
4,118,313,1,1
4,119,2,100,1
4,119,4,100,190
4,119,4,600,1
4,119,4,800,7
4,119,4,900,3
4,119,6,2700,5
4,119,6,3500,2
4,119,6,6890,1
4,119,6,8100,3
4,119,8,800,1
4,119,8,900,2
4,119,9,1600,1
4,119,12,3890,1
4,119,17,1390,4
4,119,17,1790,2
4,119,17,3490,3
4,119,25,3200,3
4,119,26,3990,6
4,119,29,890,1
4,119,35,600,5
4,119,41,800,1
4,119,41,1300,2
4,119,48,2300,2
4,119,49,500,1
4,119,111,1,1
4,119,113,1,1
4,119,169,1,1
4,119,215,1,4
4,119,233,1,1
4,119,242,1,1
4,119,301,1,1
4,119,303,1,3
4,119,313,1,1
4,120,1,290,2
4,120,4,100,288
4,120,4,200,3
4,120,4,300,5
4,120,4,400,4
4,120,4,500,2
4,120,4,800,8
4,120,4,900,3
4,120,6,1490,1
4,120,6,2700,1
4,120,6,4090,1
4,120,6,4590,4
4,120,6,6290,3
4,120,6,6890,1
4,120,6,7790,4
4,120,6,8100,3
4,120,8,190,4
4,120,8,500,1
4,120,8,800,2
4,120,8,900,3
4,120,12,1300,1
4,120,13,1200,1
4,120,16,500,1
4,120,17,3000,1
4,120,17,3300,2
4,120,18,190,2
4,120,18,1900,4
4,120,18,2300,2
4,120,19,200,1
4,120,24,500,2
4,120,24,1600,1
4,120,25,2200,1
4,120,26,2290,2
4,120,27,1000,2
4,120,27,1390,1
4,120,27,1700,2
4,120,27,2400,2
4,120,29,600,1
4,120,29,1300,1
4,120,29,1800,3
4,120,30,300,1
4,120,30,600,2
4,120,32,500,1
4,120,33,200,1
4,120,34,2200,1
4,120,35,600,1
4,120,36,3600,1
4,120,37,2690,1
4,120,37,3690,2
4,120,37,4300,1
4,120,39,600,7
4,120,39,700,1
4,120,41,600,3
4,120,45,200,1
4,120,45,1090,1
4,120,47,900,3
4,120,49,500,5
4,120,49,600,1
4,120,49,700,3
4,120,51,2100,1
4,120,53,1890,3
4,120,109,1,1
4,120,110,1,1
4,120,164,1,1
4,120,207,1,1
4,120,210,1,1
4,120,213,1,1
4,120,215,1,4
4,120,233,1,4
4,120,251,1,1
4,120,301,1,1
4,120,303,1,2
4,120,463,1,4
4,120,554,1,4
4,121,2,100,2
4,121,4,100,311
4,121,4,200,3
4,121,4,500,2
4,121,4,800,18
4,121,6,1200,2
4,121,6,2700,2
4,121,6,3100,2
4,121,6,4090,2
4,121,6,4590,7
4,121,6,6290,3
4,121,6,6700,3
4,121,6,6890,1
4,121,6,7790,4
4,121,8,800,11
4,121,9,1600,1
4,121,17,600,3
4,121,17,3490,1
4,121,18,2500,3
4,121,19,800,1
4,121,26,1700,1
4,121,26,2290,4
4,121,31,500,2
4,121,32,500,5
4,121,33,100,2
4,121,37,2690,4
4,121,39,600,2
4,121,39,2300,1
4,121,39,4300,1
4,121,41,1300,4
4,121,46,690,2
4,121,47,500,3
4,121,47,1100,1
4,121,48,3200,4
4,121,49,100,1
4,121,49,500,3
4,121,51,2900,4
4,121,53,1000,2
4,121,53,1890,3
4,121,56,300,8
4,121,111,1,1
4,121,138,1,2
4,121,207,1,1
4,121,301,1,1
4,121,303,1,1
4,121,370,1,1
4,122,4,100,135
4,122,4,300,1
4,122,4,400,1
4,122,4,700,2
4,122,4,800,19
4,122,4,900,2
4,122,6,2590,2
4,122,6,2990,1
4,122,6,7790,2
4,122,6,8100,5
4,122,8,800,1
4,122,9,1400,2
4,122,12,3500,3
4,122,13,1100,5
4,122,15,300,1
4,122,16,300,2
4,122,17,100,4
4,122,17,3000,1
4,122,17,3490,1
4,122,20,600,1
4,122,26,2290,2
4,122,26,2900,3
4,122,26,3290,1
4,122,26,3690,3
4,122,27,1100,7
4,122,27,1200,1
4,122,27,1800,2
4,122,29,890,1
4,122,29,1600,1
4,122,32,500,1
4,122,34,200,1
4,122,34,900,2
4,122,36,4100,1
4,122,36,4300,1
4,122,37,3400,1
4,122,38,200,1
4,122,40,400,1
4,122,40,690,1
4,122,40,800,1
4,122,42,3690,1
4,122,46,690,2
4,122,49,500,3
4,122,49,600,1
4,122,53,200,2
4,122,53,2190,2
4,122,56,400,4
4,122,109,1,2
4,122,303,1,3
4,122,374,1,1
4,201,2,100,1
4,201,4,100,35
4,201,4,200,191
4,201,4,400,2
4,201,4,800,1
4,201,4,900,4
4,201,6,2300,1
4,201,6,2400,1
4,201,6,2990,1
4,201,6,4090,1
4,201,6,4590,6
4,201,6,6890,2
4,201,6,7790,1
4,201,6,8100,2
4,201,8,600,1
4,201,9,800,1
4,201,9,900,1
4,201,9,1100,1
4,201,12,3600,2
4,201,15,300,1
4,201,17,3300,4
4,201,18,990,1
4,201,20,300,1
4,201,25,2800,1
4,201,32,500,2
4,201,35,600,1
4,201,36,500,1
4,201,36,3800,1
4,201,36,4000,1
4,201,36,4200,1
4,201,41,1300,1
4,201,42,4000,1
4,201,45,1090,1
4,201,48,1400,1
4,201,48,2300,1
4,201,48,5600,1
4,201,51,300,1
4,201,53,1890,1
4,201,207,1,1
4,201,210,1,4
4,201,215,1,1
4,201,253,1,1
4,201,303,1,9
4,202,4,100,3
4,202,4,200,133
4,202,4,500,1
4,202,4,600,1
4,202,4,800,1
4,202,6,1990,1
4,202,6,2700,1
4,202,6,4590,4
4,202,8,800,8
4,202,29,1400,1
4,202,34,2400,4
4,202,38,400,1
4,202,42,3300,1
4,202,48,3500,1
4,202,48,5390,1
4,202,48,5600,1
4,202,301,1,1
4,202,303,1,3
4,203,1,1990,1
4,203,4,100,8
4,203,4,200,98
4,203,4,500,1
4,203,4,600,1
4,203,4,800,3
4,203,6,800,1
4,203,6,2300,2
4,203,6,2400,4
4,203,6,2700,3
4,203,6,2990,1
4,203,6,4090,4
4,203,6,8100,2
4,203,8,700,2
4,203,9,1600,4
4,203,13,1100,1
4,203,13,1200,1
4,203,13,2300,1
4,203,16,300,2
4,203,17,3490,3
4,203,18,1800,1
4,203,22,1490,1
4,203,30,300,2
4,203,32,500,1
4,203,35,600,3
4,203,36,1490,1
4,203,36,2400,2
4,203,36,3100,1
4,203,39,4600,1
4,203,47,3190,2
4,203,48,3000,1
4,203,48,3700,1
4,203,48,4600,3
4,203,51,400,1
4,203,96,1,3
4,203,110,1,3
4,203,112,1,1
4,203,215,1,1
4,203,217,1,1
4,203,303,1,4
4,204,4,100,13
4,204,4,200,185
4,204,4,300,2
4,204,4,400,1
4,204,4,500,2
4,204,4,900,7
4,204,6,4590,2
4,204,8,500,1
4,204,12,2700,1
4,204,15,300,1
4,204,29,500,1
4,204,30,600,1
4,204,32,500,2
4,204,36,3800,1
4,204,48,2300,2
4,204,48,3500,1
4,204,51,2400,1
4,204,53,590,2
4,204,54,300,2
4,204,253,1,1
4,204,301,1,2
4,204,303,1,6
4,205,4,100,5
4,205,4,200,109
4,205,4,400,3
4,205,4,600,1
4,205,4,800,1
4,205,4,900,3
4,205,6,1100,2
4,205,6,2100,1
4,205,6,2400,1
4,205,6,4590,1
4,205,6,6890,2
4,205,6,8100,1
4,205,16,690,1
4,205,18,1300,1
4,205,26,2500,3
4,205,27,2000,3
4,205,29,1700,6
4,205,32,190,1
4,205,42,4000,1
4,205,47,800,1
4,205,47,1000,1
4,205,47,3190,5
4,205,48,3800,2
4,205,49,600,2
4,205,53,200,2
4,205,53,1890,4
4,205,56,300,4
4,205,207,1,1
4,205,242,1,1
4,205,301,1,2
4,205,303,1,2
4,206,4,100,10
4,206,4,200,156
4,206,4,800,1
4,206,4,900,4
4,206,6,4090,2
4,206,6,4590,4
4,206,8,800,1
4,206,8,900,5
4,206,12,3500,1
4,206,17,200,1
4,206,17,400,1
4,206,17,3490,1
4,206,18,1300,2
4,206,19,1200,4
4,206,19,1600,2
4,206,21,1100,2
4,206,26,2290,1
4,206,29,1300,1
4,206,29,1500,1
4,206,32,190,1
4,206,32,500,2
4,206,34,1500,1
4,206,34,2000,1
4,206,36,2000,1
4,206,36,2800,1
4,206,39,3200,3
4,206,41,1200,1
4,206,41,1300,3
4,206,42,3900,3
4,206,48,2900,3
4,206,53,590,2
4,206,110,1,1
4,206,138,1,4
4,206,207,1,1
4,206,215,1,1
4,206,217,1,1
4,206,554,1,1
4,207,4,100,10
4,207,4,200,208
4,207,4,500,1
4,207,4,600,1
4,207,4,900,6
4,207,6,1200,2
4,207,6,4090,2
4,207,6,4590,5
4,207,6,6890,1
4,207,8,190,1
4,207,8,800,4
4,207,12,100,1
4,207,12,1500,2
4,207,12,2200,2
4,207,17,100,1
4,207,17,3490,4
4,207,20,300,1
4,207,22,1900,1
4,207,23,1000,2
4,207,24,1100,1
4,207,26,3990,1
4,207,27,2300,2
4,207,29,890,1
4,207,32,500,5
4,207,34,300,2
4,207,35,800,1
4,207,36,3200,1
4,207,40,200,1
4,207,41,200,1
4,207,42,190,1
4,207,42,3400,1
4,207,46,400,1
4,207,48,6000,1
4,207,49,700,1
4,207,51,2100,2
4,207,53,200,5
4,207,53,590,1
4,207,53,1390,2
4,207,55,500,1
4,207,55,1500,2
4,207,55,1800,1
4,207,207,1,1
4,207,210,1,1
4,207,213,1,1
4,207,303,1,1
4,300,4,100,47
4,300,4,200,3
4,300,4,300,122
4,300,4,400,10
4,300,4,600,1
4,300,4,700,1
4,300,4,800,4
4,300,4,900,2
4,300,8,190,4
4,300,8,600,2
4,300,13,300,1
4,300,24,800,1
4,300,34,2300,2
4,300,35,100,7
4,300,35,700,1
4,300,35,800,2
4,300,39,3000,1
4,300,48,3700,4
4,300,49,500,1
4,300,49,700,4
4,300,55,600,2
4,300,56,400,1
4,300,112,1,2
4,400,1,1800,5
4,400,2,400,1
4,400,4,100,24
4,400,4,200,1
4,400,4,400,103
4,400,4,500,5
4,400,4,600,4
4,400,4,700,1
4,400,6,3890,4
4,400,6,4590,2
4,400,6,8100,2
4,400,8,600,1
4,400,8,800,2
4,400,12,3500,1
4,400,17,3490,4
4,400,21,1700,1
4,400,22,900,1
4,400,22,1800,1
4,400,25,3100,1
4,400,26,1500,1
4,400,32,190,1
4,400,32,300,4
4,400,32,500,3
4,400,35,600,2
4,400,36,3490,2
4,400,39,290,3
4,400,39,3900,3
4,400,41,700,1
4,400,42,190,1
4,400,42,1900,1
4,400,48,5800,2
4,400,303,1,4
4,500,4,100,20
4,500,4,200,4
4,500,4,300,1
4,500,4,400,8
4,500,4,500,131
4,500,4,600,5
4,500,4,700,3
4,500,4,800,6
4,500,4,900,1
4,500,6,100,2
4,500,6,2700,2
4,500,6,3390,1
4,500,6,4590,8
4,500,6,6890,6
4,500,6,7790,2
4,500,6,8100,2
4,500,12,3700,5
4,500,15,300,1
4,500,16,200,1
4,500,17,3300,1
4,500,20,100,2
4,500,27,1200,4
4,500,29,1300,4
4,500,32,190,1
4,500,35,700,1
4,500,35,1000,1
4,500,38,200,2
4,500,39,3200,1
4,500,40,690,1
4,500,41,600,1
4,500,41,1300,2
4,500,48,5800,2
4,500,49,100,2
4,500,49,200,1
4,500,49,300,2
4,500,55,1000,1
4,500,303,1,3
4,600,2,100,1
4,600,4,100,4
4,600,4,200,2
4,600,4,400,2
4,600,4,600,158
4,600,4,700,2
4,600,4,800,1
4,600,5,990,1
4,600,5,1300,4
4,600,6,1600,2
4,600,6,4090,17
4,600,6,4590,2
4,600,6,6290,4
4,600,6,7790,5
4,600,6,8100,8
4,600,8,190,2
4,600,12,2400,1
4,600,16,300,1
4,600,17,700,1
4,600,19,100,2
4,600,19,900,1
4,600,26,1600,2
4,600,26,2290,1
4,600,29,2490,1
4,600,30,500,1
4,600,32,500,18
4,600,34,900,2
4,600,35,200,5
4,600,35,700,1
4,600,38,200,1
4,600,38,400,3
4,600,40,100,1
4,600,41,800,10
4,600,41,1100,1
4,600,41,1300,1
4,600,42,2300,1
4,600,44,400,1
4,600,48,900,3
4,600,48,2500,1
4,600,48,5600,2
4,600,53,1100,3
4,600,55,1000,3
4,600,233,1,1
4,600,303,1,1
4,700,4,100,21
4,700,4,200,6
4,700,4,400,1
4,700,4,500,2
4,700,4,600,5
4,700,4,700,178
4,700,4,800,3
4,700,4,900,2
4,700,5,1300,4
4,700,6,800,1
4,700,6,1700,2
4,700,6,1990,4
4,700,6,3390,4
4,700,6,4590,16
4,700,6,6290,1
4,700,6,6890,3
4,700,6,7790,2
4,700,6,8100,5
4,700,11,100,3
4,700,16,400,3
4,700,19,600,1
4,700,20,600,1
4,700,22,1900,3
4,700,27,200,2
4,700,27,300,1
4,700,27,400,1
4,700,28,1900,1
4,700,32,190,1
4,700,35,700,2
4,700,35,800,2
4,700,36,1490,1
4,700,37,4200,2
4,700,41,200,2
4,700,45,300,1
4,700,45,1900,1
4,700,48,3200,1
4,700,48,3300,1
4,700,48,4100,2
4,700,48,6200,1
4,700,49,200,5
4,700,49,500,4
4,700,53,700,2
4,700,53,800,1
4,700,53,1000,3
4,700,53,1200,2
4,700,53,1500,2
4,700,53,1600,1
4,700,53,1890,1
