"City","State","Total","Units_1","Units_2","Units_3.4","Units_5.Inf","Month"
"Miami-Fort Lauderdale-Miami Beach","FL",1757,628,36,3,1090,5
"Michigan City-La Porte","IN",26,26,0,0,0,5
"Midland","TX",37,37,0,0,0,5
"Milwaukee-Waukesha-West Allis","WI",255,226,10,3,16,5
"Minneapolis-St. Paul-Bloomington","MN-WI",1117,995,10,17,95,5
"Missoula","MT",68,64,4,0,0,5
"Mobile","AL",326,195,0,0,131,5
"Modesto","CA",99,91,8,0,0,5
"Monroe","LA",53,42,0,0,11,5
"Monroe","MI",28,23,0,0,5,5
"Montgomery","AL",107,107,0,0,0,5
"Morgantown","WV",4,4,0,0,0,5
"Morristown","TN",52,52,0,0,0,5
"Mount Vernon-Anacortes","WA",58,58,0,0,0,5
"Muncie","IN",11,11,0,0,0,5
"Muskegon-Norton Shores","MI",26,24,2,0,0,5
"Myrtle Beach-Conway-North Myrtle Beach","SC",521,364,0,0,157,5
"Napa","CA",5,5,0,0,0,5
"Naples-Marco Island","FL",210,104,4,0,102,5
"Nashville-Davidson--Murfreesboro","TN",1483,1215,16,0,252,5
"New Haven-Milford","CT",101,63,2,0,36,5
"New Orleans-Metairie-Kenner","LA",598,332,30,11,225,5
"New York-Northern New Jersey-Long Island","NY-NJ-PA",4474,1106,486,345,2537,5
"Niles-Benton Harbor","MI",5,5,0,0,0,5
"Norwich-New London","CT",49,49,0,0,0,5
"Ocala","FL",215,207,0,3,5,5
"Ocean City","NJ",73,42,10,3,18,5
"Odessa","TX",28,28,0,0,0,5
"Ogden-Clearfield","UT",269,246,0,23,0,5
"Oklahoma City","OK",581,545,10,8,18,5
"Olympia","WA",228,184,4,0,40,5
"Omaha-Council Bluffs","NE-IA",511,494,2,0,15,5
"Orlando-Kissimmee","FL",1694,1435,30,4,225,5
"Oshkosh-Neenah","WI",37,31,2,4,0,5
"Owensboro","KY",25,21,0,4,0,5
"Oxnard-Thousand Oaks-Ventura","CA",79,53,0,4,22,5
"Palm Bay-Melbourne-Titusville","FL",178,178,0,0,0,5
"Palm Coast","FL",48,48,0,0,0,5
"Panama City-Lynn Haven","FL",199,59,0,3,137,5
"Parkersburg-Marietta-Vienna","WV-OH",27,19,0,8,0,5
"Pascagoula","MS",97,97,0,0,0,5
"Pensacola-Ferry Pass-Brent","FL",253,172,4,0,77,5
"Peoria","IL",73,60,6,7,0,5
"Philadelphia-Camden-Wilmington","PA-NJ-DE-MD",1237,1026,22,18,171,5
"Phoenix-Mesa-Scottsdale","AZ",3188,2851,6,137,194,5
"Pine Bluff","AR",6,6,0,0,0,5
"Pittsburgh","PA",503,398,22,9,74,5
"Pittsfield","MA",3,3,0,0,0,5
"Pocatello","ID",42,42,0,0,0,5
"Port St. Lucie","FL",292,223,0,19,50,5
"Portland-South Portland-Biddeford","ME",226,206,6,4,10,5
"Portland-Vancouver-Beaverton","OR-WA",1363,861,18,3,481,5
"Poughkeepsie-Newburgh-Middletown","NY",98,79,0,0,19,5
"Prescott","AZ",120,116,4,0,0,5
"Providence-New Bedford-Fall River","RI-MA",239,221,18,0,0,5
"Provo-Orem","UT",464,409,6,12,37,5
"Pueblo","CO",85,83,2,0,0,5
"Punta Gorda","FL",171,103,10,8,50,5
"Racine","WI",24,22,2,0,0,5
"Raleigh-Cary","NC",1372,1318,20,4,30,5
"Rapid City","SD",335,55,2,0,278,5
"Reading","PA",92,83,4,0,5,5
"Redding","CA",57,55,2,0,0,5
"Reno-Sparks","NV",241,241,0,0,0,5
"Richmond","VA",984,632,2,22,328,5
"Riverside-San Bernardino-Ontario","CA",2285,2033,12,134,106,5
"Roanoke","VA",91,91,0,0,0,5
"Rochester","MN",63,63,0,0,0,5
"Rochester","NY",105,105,0,0,0,5
"Rockford","IL",163,145,2,4,12,5
"Rocky Mount","NC",46,44,2,0,0,5
"Rome","GA",58,54,4,0,0,5
"Sacramento--Arden-Arcade--Roseville","CA",770,669,34,4,63,5
"Saginaw-Saginaw Township North","MI",11,11,0,0,0,5
"Salem","OR",137,118,4,0,15,5
"Salinas","CA",55,55,0,0,0,5
"Salisbury","MD",80,33,0,0,47,5
"Salt Lake City","UT",593,488,8,10,87,5
"San Angelo","TX",41,41,0,0,0,5
"San Antonio","TX",1240,875,16,64,285,5
"San Diego-Carlsbad-San Marcos","CA",501,387,18,44,52,5
"San Francisco-Oakland-Fremont","CA",878,521,36,22,299,5
"San Jose-Sunnyvale-Santa Clara","CA",295,159,2,11,123,5
"San Luis Obispo-Paso Robles","CA",176,78,0,4,94,5
"Sandusky","OH",0,0,0,0,0,5
"Santa Barbara-Santa Maria","CA",60,37,0,15,8,5
"Santa Cruz-Watsonville","CA",88,18,0,0,70,5
"Santa Fe","NM",31,31,0,0,0,5
"Santa Rosa-Petaluma","CA",78,58,0,0,20,5
"Sarasota-Bradenton-Venice","FL",177,154,2,0,21,5
"Savannah","GA",616,309,0,0,307,5
"Scranton--Wilkes-Barre","PA",39,39,0,0,0,5
"Seattle-Tacoma-Bellevue","WA",2886,1322,126,108,1330,5
"Sebastian-Vero Beach","FL",194,114,0,0,80,5
"Sheboygan","WI",14,12,2,0,0,5
"Sherman-Denison","TX",1,1,0,0,0,5
"Shreveport-Bossier City","LA",150,150,0,0,0,5
"Sioux City","IA-NE-SD",26,22,4,0,0,5
"Sioux Falls","SD",333,162,10,0,161,5
"South Bend-Mishawaka","IN-MI",245,55,0,4,186,5
"Spartanburg","SC",146,146,0,0,0,5
"Spokane","WA",180,159,0,0,21,5
"Springfield","IL",25,17,8,0,0,5
"Springfield","MA",88,68,20,0,0,5
"Springfield","MO",199,130,6,0,63,5
"Springfield","OH",43,19,0,0,24,5
"St. Cloud","MN",92,81,0,0,11,5
"St. George","UT",193,173,0,0,20,5
"St. Joseph","MO-KS",6,4,2,0,0,5
"St. Louis","MO-IL",1050,931,18,27,74,5
"State College","PA",24,22,2,0,0,5
"Stockton","CA",300,300,0,0,0,5
"Sumter","SC",69,67,2,0,0,5
"Syracuse","NY",155,93,4,0,58,5
"Tallahassee","FL",249,186,10,0,53,5
"Tampa-St. Petersburg-Clearwater","FL",1154,890,42,15,207,5
"Terre Haute","IN",27,19,0,0,8,5
"Texarkana","TX-Texarkana",25,25,0,0,0,5
"Toledo","OH",111,111,0,0,0,5
"Topeka","KS",64,64,0,0,0,5
"Trenton-Ewing","NJ",76,57,4,0,15,5
"Tucson","AZ",616,593,10,4,9,5
"Tulsa","OK",477,444,24,0,9,5
"Tuscaloosa","AL",221,77,0,0,144,5
"Tyler","TX",41,28,0,3,10,5
"Utica-Rome","NY",4,4,0,0,0,5
"Valdosta","GA",103,82,4,0,17,5
"Vallejo-Fairfield","CA",107,107,0,0,0,5
"Victoria","TX",10,10,0,0,0,5
"Vineland-Millville-Bridgeton","NJ",34,32,2,0,0,5
"Virginia Beach-Norfolk-Newport News","VA-NC",602,510,4,33,55,5
"Visalia-Porterville","CA",313,296,4,3,10,5
"Waco","TX",69,67,2,0,0,5
"Warner Robins","GA",96,96,0,0,0,5
"Washington-Arlington-Alexandria","DC-VA-MD-WV",3481,1697,2,3,1779,5
"Waterloo-Cedar Falls","IA",39,31,8,0,0,5
"Wausau","WI",27,27,0,0,0,5
"Weirton-Steubenville","WV-OH",70,4,0,0,66,5
"Wenatchee","WA",64,64,0,0,0,5
"Wheeling","WV-OH",42,0,0,0,42,5
"Wichita Falls","TX",14,14,0,0,0,5
"Wichita","KS",174,168,6,0,0,5
"Williamsport","PA",2,2,0,0,0,5
"Wilmington","NC",625,487,0,0,138,5
"Winchester","VA-WV",97,97,0,0,0,5
"Winston-Salem","NC",256,256,0,0,0,5
"Worcester","MA",121,106,6,9,0,5
"Yakima","WA",32,32,0,0,0,5
"York-Hanover","PA",169,158,2,4,5,5
"Youngstown-Warren-Boardman","OH-PA",63,63,0,0,0,5
"Yuba City","CA",39,39,0,0,0,5
"Yuma","AZ",58,58,0,0,0,5
"Abilene","TX",23,21,2,0,0,6
"Akron","OH",111,97,0,3,11,6
"Albany","GA",38,32,2,4,0,6
"Albany-Schenectady-Troy","NY",121,82,2,11,26,6
"Albuquerque","NM",550,546,4,0,0,6
"Alexandria","LA",45,45,0,0,0,6
"Allentown-Bethlehem-Easton","PA-NJ",373,310,4,4,55,6
"Altoona","PA",4,4,0,0,0,6
"Amarillo","TX",50,50,0,0,0,6
"Ames","IA",44,23,0,0,21,6
"Anchorage","AK",74,43,4,0,27,6
"Anderson","IN",17,17,0,0,0,6
"Anderson","SC",84,84,0,0,0,6
"Ann Arbor","MI",40,35,0,0,5,6
"Anniston-Oxford","AL",28,14,0,0,14,6
"Appleton","WI",109,51,4,0,54,6
"Asheville","NC",336,245,0,11,80,6
"Athens-Clarke County","GA",64,64,0,0,0,6
"Atlanta-Sandy Springs-Marietta","GA",3993,3021,8,35,929,6
"Atlantic City","NJ",122,101,0,0,21,6
"Auburn-Opelika","AL",120,103,0,0,17,6
"Augusta-Richmond County","GA-SC",177,177,0,0,0,6
"Austin-Round Rock","TX",1200,1145,6,3,46,6
"Bakersfield","CA",413,340,22,51,0,6
"Baltimore-Towson","MD",638,553,0,10,75,6
"Bangor","ME",48,29,0,0,19,6
"Barnstable Town","MA",53,48,0,0,5,6
"Baton Rouge","LA",494,287,10,0,197,6
"Battle Creek","MI",53,8,0,0,45,6
"Bay City","MI",4,4,0,0,0,6
"Beaumont-Port Arthur","TX",75,75,0,0,0,6
"Bellingham","WA",98,79,0,7,12,6
"Bend","OR",146,144,2,0,0,6
"Billings","MT",61,61,0,0,0,6
"Binghamton","NY",4,4,0,0,0,6
"Birmingham-Hoover","AL",434,434,0,0,0,6
"Bismarck","ND",73,65,0,8,0,6
"Bloomington","IN",57,53,0,4,0,6
"Bloomington-Normal","IL",46,38,0,0,8,6
"Boise City-Nampa","ID",450,372,10,68,0,6
"Boston-Cambridge-Quincy","MA-NH",776,467,50,25,234,6
"Boulder","CO",37,25,2,0,10,6
"Bowling Green","KY",81,77,4,0,0,6
"Bremerton-Silverdale","WA",81,81,0,0,0,6
"Bridgeport-Stamford-Norwalk","CT",129,119,2,3,5,6
"Brownsville-Harlingen","TX",189,145,2,24,18,6
"Brunswick","GA",97,97,0,0,0,6
"Buffalo-Niagara Falls","NY",104,102,2,0,0,6
"Burlington","NC",118,118,0,0,0,6
"Burlington-South Burlington","VT",55,42,2,0,11,6
"Canton-Massillon","OH",62,57,0,0,5,6
"Cape Coral-Fort Myers","FL",1086,734,8,4,340,6
"Carson City","NV",6,2,0,4,0,6
"Casper","WY",26,26,0,0,0,6
"Cedar Rapids","IA",99,90,2,7,0,6
"Champaign-Urbana","IL",54,47,0,7,0,6
"Charleston","WV",28,28,0,0,0,6
"Charleston-North Charleston","SC",502,473,0,0,29,6
"Charlotte-Gastonia-Concord","NC-SC",2380,1389,2,3,986,6
"Charlottesville","VA",46,46,0,0,0,6
"Chattanooga","TN-GA",176,156,2,0,18,6
"Cheyenne","WY",33,33,0,0,0,6
"Chicago-Naperville-Joliet","IL-IN-WI",3327,1951,54,131,1191,6
"Chico","CA",87,87,0,0,0,6
"Cincinnati-Middletown","OH-KY-IN",538,465,4,14,55,6
"Clarksville","TN-KY",249,159,0,50,40,6
"Cleveland","TN",49,36,6,7,0,6
"Cleveland-Elyria-Mentor","OH",361,337,4,10,10,6
"Coeur dAlene","ID",118,88,2,3,25,6
"College Station-Bryan","TX",65,57,0,0,8,6
"Colorado Springs","CO",437,301,2,25,109,6
"Columbia","MO",97,65,32,0,0,6
"Columbia","SC",537,448,2,7,80,6
"Columbus","GA-AL",118,84,4,3,27,6
"Columbus","IN",21,21,0,0,0,6
"Columbus","OH",667,420,18,43,186,6
"Corpus Christi","TX",145,145,0,0,0,6
"Corvallis","OR",15,13,2,0,0,6
"Cumberland","MD-WV",13,13,0,0,0,6
"Dallas-Fort Worth-Arlington","TX",4794,2668,30,0,2096,6
"Dalton","GA",67,53,2,0,12,6
"Danville","IL",1,1,0,0,0,6
"Danville","VA",19,14,0,0,5,6
"Davenport-Moline-Rock Island","IA-IL",50,50,0,0,0,6
"Dayton","OH",181,179,2,0,0,6
"Decatur","AL",35,35,0,0,0,6
"Decatur","IL",2,2,0,0,0,6
"Deltona-Daytona Beach-Ormond Beach","FL",230,207,0,0,23,6
"Denver-Aurora","CO",2138,918,0,0,1220,6
"Des Moines-West Des Moines","IA",427,405,0,7,15,6
"Detroit-Warren-Livonia","MI",415,376,0,3,36,6
"Dothan","AL",23,23,0,0,0,6
"Dover","DE",122,100,0,0,22,6
"Dubuque","IA",27,24,0,3,0,6
"Duluth","MN-WI",67,62,0,0,5,6
"Durham","NC",391,337,6,0,48,6
"Eau Claire","WI",45,45,0,0,0,6
"El Centro","CA",19,19,0,0,0,6
"El Paso","TX",356,255,0,0,101,6
"Elizabethtown","KY",36,36,0,0,0,6
"Elkhart-Goshen","IN",55,55,0,0,0,6
"Elmira","NY",1,1,0,0,0,6
"Erie","PA",65,43,2,11,9,6
"Eugene-Springfield","OR",118,101,8,4,5,6
"Evansville","IN-KY",82,66,0,6,10,6
"Fairbanks","AK",4,4,0,0,0,6
"Fargo","ND-MN",142,130,0,12,0,6
"Farmington","NM",34,34,0,0,0,6
"Fayetteville","NC",183,147,0,0,36,6
"Fayetteville-Springdale-Rogers","AR-MO",316,222,2,15,77,6
"Flagstaff","AZ",40,40,0,0,0,6
"Flint","MI",24,24,0,0,0,6
"Florence","SC",55,55,0,0,0,6
"Florence-Muscle Shoals","AL",15,15,0,0,0,6
"Fond du Lac","WI",16,14,2,0,0,6
"Fort Collins-Loveland","CO",115,108,4,3,0,6
"Fort Smith","AR-OK",102,51,24,12,15,6
"Fort Walton Beach-Crestview-Destin","FL",60,55,0,0,5,6
"Fort Wayne","IN",132,115,0,0,17,6
"Fresno","CA",266,222,0,9,35,6
"Gadsden","AL",13,13,0,0,0,6
"Gainesville","FL",116,71,0,0,45,6
"Gainesville","GA",98,98,0,0,0,6
"Glens Falls","NY",46,37,0,4,5,6
"Goldsboro","NC",31,31,0,0,0,6
"Grand Forks","ND-MN",10,10,0,0,0,6
"Grand Junction","CO",120,118,2,0,0,6
"Grand Rapids-Wyoming","MI",181,162,2,3,14,6
"Great Falls","MT",46,22,0,0,24,6
"Greeley","CO",149,149,0,0,0,6
"Green Bay","WI",139,118,6,0,15,6
"Greensboro-High Point","NC",481,341,6,0,134,6
"Greenville","NC",447,101,14,0,332,6
"Greenville","SC",409,385,0,0,24,6
"Gulfport-Biloxi","MS",1000,188,8,0,804,6
"Hagerstown-Martinsburg","MD-WV",143,141,2,0,0,6
"Hanford-Corcoran","CA",34,28,2,4,0,6
"Harrisburg-Carlisle","PA",117,117,0,0,0,6
"Harrisonburg","VA",107,67,0,0,40,6
"Hartford-West Hartford-East Hartford","CT",347,173,6,3,165,6
"Hattiesburg","MS",28,28,0,0,0,6
"Hickory-Lenoir-Morganton","NC",149,143,6,0,0,6
"Hinesville-Fort Stewart","GA",7,7,0,0,0,6
"Holland-Grand Haven","MI",69,64,0,0,5,6
"Honolulu","HI",501,41,0,40,420,6
"Hot Springs","AR",9,9,0,0,0,6
"Houma-Bayou Cane-Thibodaux","LA",24,24,0,0,0,6
"Houston-Sugar Land-Baytown","TX",6521,3778,28,7,2708,6
"Huntington-Ashland","WV-KY-OH",13,8,0,0,5,6
"Huntsville","AL",342,294,0,0,48,6
"Idaho Falls","ID",122,114,8,0,0,6
"Indianapolis-Carmel","IN",806,711,24,8,63,6
"Iowa City","IA",55,55,0,0,0,6
"Ithaca","NY",10,5,0,0,5,6
"Jackson","MI",8,8,0,0,0,6
"Jackson","MS",249,234,0,0,15,6
"Jackson","TN",44,44,0,0,0,6
"Jacksonville","FL",664,648,4,0,12,6
"Jacksonville","NC",101,101,0,0,0,6
"Janesville","WI",42,35,2,0,5,6
"Jefferson City","MO",21,21,0,0,0,6
"Johnson City","TN",99,69,2,0,28,6
"Johnstown","PA",1,1,0,0,0,6
"Jonesboro","AR",36,36,0,0,0,6
"Joplin","MO",22,15,2,0,5,6
"Kalamazoo-Portage","MI",90,60,0,0,30,6
"Kankakee-Bradley","IL",10,10,0,0,0,6
"Kansas City","MO-KS",905,604,28,22,251,6
"Kennewick-Richland-Pasco","WA",123,123,0,0,0,6
"Killeen-Temple-Fort Hood","TX",271,223,32,16,0,6
"Kingsport-Bristol-Bristol","TN-VA",70,56,0,0,14,6
"Kingston","NY",23,21,2,0,0,6
"Knoxville","TN",273,269,4,0,0,6
"Kokomo","IN",8,8,0,0,0,6
"La Crosse","WI-MN",25,25,0,0,0,6
"Lafayette","IN",59,59,0,0,0,6
"Lafayette","LA",167,141,0,0,26,6
"Lake Charles","LA",58,51,2,0,5,6
"Lake Havasu City-Kingman","AZ",75,73,2,0,0,6
"Lakeland","FL",388,359,0,0,29,6
"Lancaster","PA",107,65,0,0,42,6
"Lansing-East Lansing","MI",60,50,0,0,10,6
"Laredo","TX",152,128,0,6,18,6
"Las Cruces","NM",148,140,8,0,0,6
"Las Vegas-Paradise","NV",1706,1265,0,15,426,6
"Lawrence","KS",22,22,0,0,0,6
"Lawton","OK",223,7,0,0,216,6
"Lebanon","PA",55,55,0,0,0,6
"Lewiston","ID-WA",11,5,6,0,0,6
"Lewiston-Auburn","ME",23,21,2,0,0,6
"Lexington-Fayette","KY",240,226,2,0,12,6
"Lima","OH",3,3,0,0,0,6
"Lincoln","NE",160,96,0,20,44,6
"Little Rock-North Little Rock","AR",236,234,2,0,0,6
"Logan","UT-ID",84,64,0,15,5,6
"Longview","TX",38,21,0,0,17,6
"Longview","WA",38,33,0,0,5,6
"Los Angeles-Long Beach-Santa Ana","CA",1529,859,54,42,574,6
"Louisville-Jefferson County","KY-IN",560,484,4,0,72,6
"Lubbock","TX",88,68,0,0,20,6
"Lynchburg","VA",79,79,0,0,0,6
"Macon","GA",59,59,0,0,0,6
"Madera","CA",43,43,0,0,0,6
"Madison","WI",256,139,10,0,107,6
"Manchester-Nashua","NH",65,61,0,4,0,6
"Mansfield","OH",13,13,0,0,0,6
"McAllen-Edinburg-Mission","TX",576,412,14,54,96,6
"Medford","OR",117,100,6,3,8,6
"Memphis","TN-MS-AR",549,549,0,0,0,6
"Merced","CA",75,75,0,0,0,6
"Miami-Fort Lauderdale-Miami Beach","FL",1611,720,66,41,784,6
"Michigan City-La Porte","IN",30,30,0,0,0,6
"Midland","TX",48,48,0,0,0,6
"Milwaukee-Waukesha-West Allis","WI",226,185,12,4,25,6
"Minneapolis-St. Paul-Bloomington","MN-WI",992,831,8,18,135,6
"Missoula","MT",74,66,0,8,0,6
"Mobile","AL",210,205,0,0,5,6
"Modesto","CA",388,138,10,0,240,6
"Monroe","LA",34,27,0,0,7,6
"Monroe","MI",16,16,0,0,0,6
"Montgomery","AL",106,106,0,0,0,6
"Morgantown","WV",1,1,0,0,0,6
"Morristown","TN",40,40,0,0,0,6
"Mount Vernon-Anacortes","WA",64,64,0,0,0,6
"Muncie","IN",12,12,0,0,0,6
"Muskegon-Norton Shores","MI",10,10,0,0,0,6
"Myrtle Beach-Conway-North Myrtle Beach","SC",464,305,2,0,157,6
"Napa","CA",28,28,0,0,0,6
"Naples-Marco Island","FL",196,127,0,11,58,6
"Nashville-Davidson--Murfreesboro","TN",1015,999,16,0,0,6
"New Haven-Milford","CT",82,56,0,0,26,6
"New Orleans-Metairie-Kenner","LA",1108,325,98,3,682,6
"New York-Northern New Jersey-Long Island","NY-NJ-PA",6670,1201,402,471,4596,6
"Niles-Benton Harbor","MI",12,7,0,0,5,6
"Norwich-New London","CT",53,47,0,0,6,6
"Ocala","FL",252,250,2,0,0,6
"Ocean City","NJ",127,75,16,10,26,6
"Odessa","TX",17,17,0,0,0,6
"Ogden-Clearfield","UT",311,296,2,8,5,6
"Oklahoma City","OK",501,432,10,44,15,6
"Olympia","WA",193,149,2,15,27,6
"Omaha-Council Bluffs","NE-IA",364,330,8,0,26,6
"Orlando-Kissimmee","FL",1720,1227,14,8,471,6
"Oshkosh-Neenah","WI",33,29,4,0,0,6
"Owensboro","KY",31,27,0,4,0,6
"Oxnard-Thousand Oaks-Ventura","CA",88,60,2,4,22,6
"Palm Bay-Melbourne-Titusville","FL",258,258,0,0,0,6
"Palm Coast","FL",73,71,2,0,0,6
"Panama City-Lynn Haven","FL",165,50,0,10,105,6
"Parkersburg-Marietta-Vienna","WV-OH",22,18,4,0,0,6
"Pascagoula","MS",70,65,0,0,5,6
"Pensacola-Ferry Pass-Brent","FL",175,160,6,0,9,6
"Peoria","IL",184,86,10,0,88,6
"Philadelphia-Camden-Wilmington","PA-NJ-DE-MD",1284,945,14,0,325,6
"Phoenix-Mesa-Scottsdale","AZ",4095,2772,60,99,1164,6
"Pine Bluff","AR",7,7,0,0,0,6
"Pittsburgh","PA",400,354,2,25,19,6
"Pittsfield","MA",2,2,0,0,0,6
"Pocatello","ID",20,20,0,0,0,6
"Port St. Lucie","FL",233,227,0,0,6,6
"Portland-South Portland-Biddeford","ME",287,185,10,7,85,6
"Portland-Vancouver-Beaverton","OR-WA",859,782,4,10,63,6
"Poughkeepsie-Newburgh-Middletown","NY",102,76,2,0,24,6
"Prescott","AZ",140,138,2,0,0,6
"Providence-New Bedford-Fall River","RI-MA",224,197,10,17,0,6
"Provo-Orem","UT",497,454,4,6,33,6
"Pueblo","CO",73,73,0,0,0,6
"Punta Gorda","FL",91,81,0,4,6,6
"Racine","WI",62,62,0,0,0,6
"Raleigh-Cary","NC",1219,1213,2,4,0,6
"Rapid City","SD",52,52,0,0,0,6
"Reading","PA",54,52,2,0,0,6
"Redding","CA",70,50,2,18,0,6
"Reno-Sparks","NV",177,177,0,0,0,6
"Richmond","VA",587,552,0,19,16,6
"Riverside-San Bernardino-Ontario","CA",1746,1650,18,30,48,6
"Roanoke","VA",88,84,0,4,0,6
"Rochester","MN",99,67,0,0,32,6
"Rochester","NY",109,105,0,4,0,6
"Rockford","IL",162,144,10,8,0,6
"Rocky Mount","NC",74,54,20,0,0,6
"Rome","GA",22,20,2,0,0,6
"Sacramento--Arden-Arcade--Roseville","CA",855,669,2,12,172,6
"Saginaw-Saginaw Township North","MI",10,10,0,0,0,6
"Salem","OR",270,117,2,0,151,6
"Salinas","CA",137,56,0,0,81,6
"Salisbury","MD",52,34,0,0,18,6
"Salt Lake City","UT",494,414,10,11,59,6
"San Angelo","TX",23,23,0,0,0,6
"San Antonio","TX",852,757,0,0,95,6
"San Diego-Carlsbad-San Marcos","CA",666,432,20,6,208,6
"San Francisco-Oakland-Fremont","CA",671,438,6,4,223,6
"San Jose-Sunnyvale-Santa Clara","CA",521,190,12,0,319,6
"San Luis Obispo-Paso Robles","CA",117,85,2,0,30,6
"Sandusky","OH",0,0,0,0,0,6
"Santa Barbara-Santa Maria","CA",39,34,0,0,5,6
"Santa Cruz-Watsonville","CA",84,14,0,0,70,6
"Santa Fe","NM",29,29,0,0,0,6
"Santa Rosa-Petaluma","CA",87,85,2,0,0,6
"Sarasota-Bradenton-Venice","FL",215,211,4,0,0,6
"Savannah","GA",250,233,0,0,17,6
"Scranton--Wilkes-Barre","PA",23,20,0,3,0,6
"Seattle-Tacoma-Bellevue","WA",1978,1255,98,90,535,6
"Sebastian-Vero Beach","FL",135,110,0,25,0,6
"Sheboygan","WI",13,9,4,0,0,6
"Sherman-Denison","TX",1,1,0,0,0,6
"Shreveport-Bossier City","LA",98,98,0,0,0,6
"Sioux City","IA-NE-SD",13,13,0,0,0,6
"Sioux Falls","SD",129,103,14,12,0,6
"South Bend-Mishawaka","IN-MI",60,60,0,0,0,6
"Spartanburg","SC",170,170,0,0,0,6
"Spokane","WA",157,139,0,0,18,6
"Springfield","IL",27,18,4,0,5,6
"Springfield","MA",46,44,2,0,0,6
"Springfield","MO",253,149,22,4,78,6
"Springfield","OH",9,9,0,0,0,6
"St. Cloud","MN",60,50,0,0,10,6
"St. George","UT",180,175,0,0,5,6
"St. Joseph","MO-KS",10,8,2,0,0,6
"St. Louis","MO-IL",986,866,18,22,80,6
"State College","PA",30,30,0,0,0,6
"Stockton","CA",208,208,0,0,0,6
"Sumter","SC",56,56,0,0,0,6
"Syracuse","NY",84,80,0,4,0,6
"Tallahassee","FL",185,142,2,0,41,6
"Tampa-St. Petersburg-Clearwater","FL",1071,762,12,23,274,6
"Terre Haute","IN",25,16,2,0,7,6
"Texarkana","TX-Texarkana",156,27,0,0,129,6
"Toledo","OH",289,96,8,0,185,6
"Topeka","KS",93,49,0,24,20,6
"Trenton-Ewing","NJ",62,36,6,0,20,6
"Tucson","AZ",619,592,8,10,9,6
"Tulsa","OK",396,396,0,0,0,6
"Tuscaloosa","AL",183,73,0,0,110,6
"Tyler","TX",32,25,0,0,7,6
"Utica-Rome","NY",3,3,0,0,0,6
"Valdosta","GA",89,74,2,0,13,6
"Vallejo-Fairfield","CA",109,109,0,0,0,6
"Victoria","TX",9,9,0,0,0,6
"Vineland-Millville-Bridgeton","NJ",56,53,0,3,0,6
"Virginia Beach-Norfolk-Newport News","VA-NC",470,405,22,19,24,6
"Visalia-Porterville","CA",160,160,0,0,0,6
"Waco","TX",58,48,2,8,0,6
"Warner Robins","GA",111,111,0,0,0,6
"Washington-Arlington-Alexandria","DC-VA-MD-WV",1939,1562,2,0,375,6
"Waterloo-Cedar Falls","IA",27,27,0,0,0,6
"Wausau","WI",79,27,2,0,50,6
"Weirton-Steubenville","WV-OH",1,1,0,0,0,6
"Wenatchee","WA",59,59,0,0,0,6
"Wheeling","WV-OH",0,0,0,0,0,6
"Wichita Falls","TX",9,9,0,0,0,6
"Wichita","KS",140,138,2,0,0,6
"Williamsport","PA",5,5,0,0,0,6
"Wilmington","NC",538,494,30,0,14,6
"Winchester","VA-WV",91,67,0,0,24,6
"Winston-Salem","NC",170,165,0,0,5,6
"Worcester","MA",134,132,2,0,0,6
"Yakima","WA",47,47,0,0,0,6
"York-Hanover","PA",156,151,0,0,5,6
"Youngstown-Warren-Boardman","OH-PA",65,51,8,6,0,6
"Yuba City","CA",60,60,0,0,0,6
"Yuma","AZ",74,74,0,0,0,6
"Abilene","TX",33,33,0,0,0,7
"Akron","OH",84,69,0,0,15,7
"Albany","GA",38,31,4,3,0,7
"Albany-Schenectady-Troy","NY",125,99,6,4,16,7
"Albuquerque","NM",367,323,0,7,37,7
"Alexandria","LA",42,42,0,0,0,7
"Allentown-Bethlehem-Easton","PA-NJ",283,268,0,3,12,7
"Altoona","PA",6,6,0,0,0,7
"Amarillo","TX",57,57,0,0,0,7
"Ames","IA",40,23,0,0,17,7
"Anchorage","AK",83,31,10,0,42,7
"Anderson","IN",6,4,2,0,0,7
"Anderson","SC",128,78,6,8,36,7
"Ann Arbor","MI",29,29,0,0,0,7
"Anniston-Oxford","AL",11,11,0,0,0,7
"Appleton","WI",52,47,0,0,5,7
"Asheville","NC",303,289,2,7,5,7
"Athens-Clarke County","GA",69,66,0,3,0,7
"Atlanta-Sandy Springs-Marietta","GA",3297,2495,26,37,739,7
"Atlantic City","NJ",92,92,0,0,0,7
"Auburn-Opelika","AL",120,102,2,0,16,7
"Augusta-Richmond County","GA-SC",172,172,0,0,0,7
"Austin-Round Rock","TX",3720,1074,22,328,2296,7
"Bakersfield","CA",331,278,12,41,0,7
"Baltimore-Towson","MD",756,716,10,7,23,7
"Bangor","ME",16,14,2,0,0,7
"Barnstable Town","MA",75,70,0,0,5,7
"Baton Rouge","LA",544,329,0,0,215,7
"Battle Creek","MI",7,7,0,0,0,7
"Bay City","MI",3,3,0,0,0,7
"Beaumont-Port Arthur","TX",379,68,0,4,307,7
"Bellingham","WA",99,66,0,0,33,7
"Bend","OR",153,148,2,3,0,7
"Billings","MT",50,50,0,0,0,7
"Binghamton","NY",2,2,0,0,0,7
"Birmingham-Hoover","AL",449,449,0,0,0,7
