"City","State","Total","X1_Units","X2_Units","X3.4_Units","X5.Inf_Units","X5.Inf_Units_Stucture"
"Cincinnati-Middletown","OH-KY-IN",652,541,4,40,67,7
"Clarksville","TN-KY",414,170,0,60,184,11
"Cleveland","TN",42,40,2,0,0,0
"Cleveland-Elyria-Mentor","OH",407,358,10,29,10,2
"Coeur dAlene","ID",157,109,10,0,38,2
"College Station-Bryan","TX",115,54,6,9,46,3
"Colorado Springs","CO",338,328,2,8,0,0
"Columbia","MO",86,74,12,0,0,0
"Columbia","SC",657,451,0,0,206,8
"Columbus","GA-AL",134,106,0,4,24,3
"Columbus","IN",30,30,0,0,0,0
"Columbus","OH",756,568,8,48,132,11
"Corpus Christi","TX",152,127,4,0,21,1
"Corvallis","OR",17,17,0,0,0,0
"Cumberland","MD-WV",13,13,0,0,0,0
"Dallas-Fort Worth-Arlington","TX",5008,3816,88,26,1078,44
"Dalton","GA",72,56,6,3,7,1
"Danville","IL",0,0,0,0,0,0
"Danville","VA",18,18,0,0,0,0
"Davenport-Moline-Rock Island","IA-IL",57,45,0,0,12,NA
"Decatur","AL",16,16,0,0,0,0
"Decatur","IL",178,178,0,0,0,0
"Deltona-Daytona Beach-Ormond Beach","FL",357,269,6,0,82,4
"Denver-Aurora","CO",1348,984,0,6,358,9
"Des Moines-West Des Moines","IA",456,368,6,3,79,4
"Detroit-Warren-Livonia","MI",820,712,16,27,65,5
"Dothan","AL",42,42,0,0,0,0
"Dover","DE",137,137,0,0,0,0
"Dubuque","IA",30,28,2,0,0,0
"Duluth","MN-WI",72,62,0,0,10,2
"Durham","NC",259,259,0,0,0,0
"Eau Claire","WI",54,46,8,0,0,0
"El Centro","CA",129,121,2,0,6,1
"El Paso","TX",310,310,0,0,0,0
"Elizabethtown","KY",36,34,2,0,0,0
"Elkhart-Goshen","IN",66,66,0,0,0,0
"Elmira","NY",4,4,0,0,0,0
"Erie","PA",50,50,0,0,0,0
"Eugene-Springfield","OR",140,119,4,0,17,2
"Evansville","IN-KY",86,76,0,4,6,1
"Fairbanks","AK",33,25,2,6,0,0
"Fargo","ND-MN",90,90,0,0,0,0
"Farmington","NM",31,31,0,0,0,0
"Fayetteville","NC",315,275,0,0,40,5
"Fayetteville-Springdale-Rogers","AR-MO",392,299,22,3,68,7
"Flagstaff","AZ",57,55,2,0,0,0
"Flint","MI",100,28,0,0,72,3
"Florence","SC",60,60,0,0,0,0
"Florence-Muscle Shoals","AL",16,16,0,0,0,0
"Fond du Lac","WI",19,12,0,0,7,1
"Fort Collins-Loveland","CO",120,95,2,10,13,2
"Fort Smith","AR-OK",66,66,0,0,0,0
"Fort Walton Beach-Crestview-Destin","FL",131,75,0,0,56,2
"Fort Wayne","IN",103,95,8,0,0,0
"Fresno","CA",323,235,8,10,70,6
"Gadsden","AL",14,14,0,0,0,0
"Gainesville","FL",169,95,4,4,66,4
"Gainesville","GA",155,155,0,0,0,0
"Glens Falls","NY",43,43,0,0,0,0
"Goldsboro","NC",38,38,0,0,0,0
"Grand Forks","ND-MN",47,21,0,0,26,1
"Grand Junction","CO",124,122,2,0,0,0
"Grand Rapids-Wyoming","MI",201,169,0,0,32,4
"Great Falls","MT",23,23,0,0,0,0
"Greeley","CO",291,209,2,3,77,4
"Green Bay","WI",188,91,2,0,95,6
"Greensboro-High Point","NC",450,429,4,0,17,2
"Greenville","NC",194,111,10,3,70,4
"Greenville","SC",376,376,0,0,0,0
"Gulfport-Biloxi","MS",315,209,10,0,96,8
"Hagerstown-Martinsburg","MD-WV",198,194,4,0,0,0
"Hanford-Corcoran","CA",40,40,0,0,0,0
"Harrisburg-Carlisle","PA",122,122,0,0,0,0
"Harrisonburg","VA",63,63,0,0,0,0
"Hartford-West Hartford-East Hartford","CT",221,175,8,0,38,4
"Hattiesburg","MS",165,15,0,0,150,7
"Hickory-Lenoir-Morganton","NC",118,104,14,0,0,0
"Hinesville-Fort Stewart","GA",0,0,0,0,0,0
"Holland-Grand Haven","MI",85,74,0,3,8,1
"Honolulu","HI",190,190,0,0,0,0
"Hot Springs","AR",11,11,0,0,0,0
"Houma-Bayou Cane-Thibodaux","LA",47,47,0,0,0,0
"Houston-Sugar Land-Baytown","TX",5874,4228,22,3,1621,54
"Huntington-Ashland","WV-KY-OH",5,5,0,0,0,0
"Huntsville","AL",255,255,0,0,0,0
"Idaho Falls","ID",120,112,0,8,0,0
"Indianapolis-Carmel","IN",861,806,30,19,6,1
"Iowa City","IA",58,47,2,0,9,1
"Ithaca","NY",16,9,2,0,5,1
"Jackson","MI",17,17,0,0,0,0
"Jackson","MS",230,230,0,0,0,0
"Jackson","TN",55,55,0,0,0,0
"Jacksonville","FL",1840,972,18,0,850,39
"Jacksonville","NC",99,96,0,3,0,0
"Janesville","WI",53,27,0,3,23,2
"Jefferson City","MO",27,22,0,0,5,1
"Johnson City","TN",97,95,2,0,0,0
"Johnstown","PA",5,5,0,0,0,0
"Jonesboro","AR",71,41,0,30,0,0
"Joplin","MO",19,19,0,0,0,0
"Kalamazoo-Portage","MI",77,70,4,3,0,0
"Kankakee-Bradley","IL",13,11,2,0,0,0
"Kansas City","MO-KS",870,696,48,49,77,6
"Kennewick-Richland-Pasco","WA",135,110,0,18,7,1
"Killeen-Temple-Fort Hood","TX",422,184,10,52,176,8
"Kingsport-Bristol-Bristol","TN-VA",58,53,0,0,5,1
"Kingston","NY",20,20,0,0,0,0
"Knoxville","TN",338,338,0,0,0,0
"Kokomo","IN",15,13,2,0,0,0
"La Crosse","WI-MN",32,32,0,0,0,0
"Lafayette","IN",102,50,0,4,48,2
"Lafayette","LA",111,111,0,0,0,0
"Lake Charles","LA",24,19,0,0,5,1
"Lakeland","FL",784,433,2,18,331,13
"Lancaster","PA",68,56,2,0,10,1
"Lansing-East Lansing","MI",96,77,2,0,17,2
"Laredo","TX",151,129,2,4,16,2
"Las Cruces","NM",218,170,0,48,0,0
"Las Vegas-Paradise","NV",2262,1553,4,120,585,18
"Lawrence","KS",22,22,0,0,0,0
"Lawton","OK",20,16,4,0,0,0
"Lebanon","PA",52,52,0,0,0,0
"Lewiston","ID-WA",5,1,4,0,0,0
"Lewiston-Auburn","ME",23,21,2,0,0,0
"Lexington-Fayette","KY",294,274,0,0,20,1
"Lima","OH",2,2,0,0,0,0
"Lincoln","NE",104,86,2,0,16,1
"Little Rock-North Little Rock","AR",259,257,2,0,0,0
"Logan","UT-ID",79,46,0,4,29,2
"Longview","TX",17,17,0,0,0,0
"Longview","WA",41,39,2,0,0,0
"Los Angeles-Long Beach-Santa Ana","CA",1900,937,62,44,857,44
"Louisville-Jefferson County","KY-IN",583,487,0,11,85,2
"Lubbock","TX",105,103,2,0,0,0
"Lynchburg","VA",100,100,0,0,0,0
"Macon","GA",52,50,2,0,0,0
"Madera","CA",76,74,2,0,0,0
"Madison","WI",275,163,18,23,71,6
"Manchester-Nashua","NH",93,74,8,0,11,2
"Mansfield","OH",14,12,2,0,0,0
"McAllen-Edinburg-Mission","TX",602,558,2,4,38,2
"Medford","OR",100,77,4,3,16,1
"Memphis","TN-MS-AR",706,706,0,0,0,0
"Merced","CA",101,101,0,0,0,0
"Miami-Fort Lauderdale-Miami Beach","FL",2035,1074,70,50,841,57
"Michigan City-La Porte","IN",22,22,0,0,0,0
"Midland","TX",28,28,0,0,0,0
"Milwaukee-Waukesha-West Allis","WI",234,170,16,0,48,3
"Minneapolis-St. Paul-Bloomington","MN-WI",1845,1045,8,17,775,21
"Missoula","MT",78,37,8,0,33,3
"Mobile","AL",217,197,0,0,20,3
"Modesto","CA",156,130,8,0,18,1
"Monroe","LA",48,38,0,0,10,1
"Monroe","MI",38,36,2,0,0,0
"Montgomery","AL",150,139,0,0,11,1
"Morgantown","WV",1,1,0,0,0,0
"Morristown","TN",60,58,2,0,0,0
"Mount Vernon-Anacortes","WA",35,35,0,0,0,0
"Muncie","IN",5,5,0,0,0,0
"Muskegon-Norton Shores","MI",18,18,0,0,0,0
"Myrtle Beach-Conway-North Myrtle Beach","SC",752,587,0,0,165,11
"Napa","CA",34,34,0,0,0,0
"Naples-Marco Island","FL",336,235,0,67,34,5
"Nashville-Davidson--Murfreesboro","TN",1170,1146,16,8,0,0
"New Haven-Milford","CT",105,78,2,0,25,2
"New Orleans-Metairie-Kenner","LA",360,338,22,0,0,0
"New York-Northern New Jersey-Long Island","NY-NJ-PA",4693,1460,576,486,2171,96
"Niles-Benton Harbor","MI",8,8,0,0,0,0
"Norwich-New London","CT",70,59,6,0,5,1
"Ocala","FL",709,705,0,4,0,0
"Ocean City","NJ",130,30,22,15,63,9
"Odessa","TX",12,12,0,0,0,0
"Ogden-Clearfield","UT",284,265,4,15,0,0
"Oklahoma City","OK",581,542,4,0,35,2
"Olympia","WA",292,161,4,78,49,4
"Omaha-Council Bluffs","NE-IA",433,366,6,16,45,5
"Orlando-Kissimmee","FL",3040,1657,4,102,1277,56
"Oshkosh-Neenah","WI",56,26,4,8,18,3
"Owensboro","KY",36,36,0,0,0,0
"Oxnard-Thousand Oaks-Ventura","CA",119,79,2,3,35,3
"Palm Bay-Melbourne-Titusville","FL",399,382,4,0,13,1
"Panama City-Lynn Haven","FL",95,77,8,4,6,1
"Parkersburg-Marietta-Vienna","WV-OH",20,14,0,6,0,0
"Pascagoula","MS",70,70,0,0,0,0
"Pensacola-Ferry Pass-Brent","FL",239,217,12,0,10,2
"Peoria","IL",50,40,10,0,0,0
"Philadelphia-Camden-Wilmington","PA-NJ-DE-MD",1405,951,12,19,423,15
"Phoenix-Mesa-Scottsdale","AZ",3326,2518,4,84,720,61
"Pine Bluff","AR",16,9,2,0,5,1
"Pittsburgh","PA",427,367,4,14,42,7
"Pittsfield","MA",4,4,0,0,0,0
"Pocatello","ID",34,34,0,0,0,0
"Port St. Lucie-Fort Pierce","FL",404,400,0,4,0,0
"Portland-South Portland-Biddeford","ME",240,209,12,7,12,2
"Portland-Vancouver-Beaverton","OR-WA",1090,865,50,81,94,NA
"Prescott","AZ",169,169,0,0,0,0
"Providence-New Bedford-Fall River","RI-MA",218,188,14,6,10,2
"Provo-Orem","UT",525,470,2,17,36,2
"Pueblo","CO",90,90,0,0,0,0
"Punta Gorda","FL",284,191,10,14,69,4
"Racine","WI",28,28,0,0,0,0
"Raleigh-Cary","NC",849,824,6,7,12,2
"Rapid City","SD",118,64,2,0,52,5
"Reading","PA",52,45,2,0,5,1
"Redding","CA",48,40,2,6,0,0
"Reno-Sparks","NV",329,301,0,12,16,2
"Richmond","VA",621,585,2,8,26,3
"Riverside-San Bernardino-Ontario","CA",3100,2886,72,110,32,5
"Roanoke","VA",81,76,0,0,5,1
"Rochester","MN",64,51,0,0,13,2
"Rochester","NY",134,128,2,4,0,0
"Rockford","IL",155,142,4,3,6,1
"Rocky Mount","NC",55,48,4,3,0,0
"Rome","GA",41,28,6,0,7,1
"Sacramento--Arden-Arcade--Roseville","CA",948,717,18,31,182,9
"Saginaw-Saginaw Township North","MI",6,6,0,0,0,0
"Salem","OR",144,124,6,3,11,1
"Salinas","CA",39,39,0,0,0,0
"Salisbury","MD",14,14,0,0,0,0
"Salt Lake City","UT",624,583,6,8,27,4
"San Angelo","TX",26,26,0,0,0,0
"San Antonio","TX",1727,1212,4,8,503,40
"San Diego-Carlsbad-San Marcos","CA",530,253,8,16,253,8
"San Francisco-Oakland-Fremont","CA",611,491,6,25,89,11
"San Jose-Sunnyvale-Santa Clara","CA",422,172,4,8,238,7
"San Luis Obispo-Paso Robles","CA",35,31,4,0,0,0
"Sandusky","OH",6,0,0,0,6,1
"Santa Barbara-Santa Maria","CA",53,51,2,0,0,0
"Santa Cruz-Watsonville","CA",30,30,0,0,0,0
"Santa Fe","NM",32,32,0,0,0,0
"Santa Rosa-Petaluma","CA",132,104,8,4,16,2
"Sarasota-Bradenton-Venice","FL",579,475,6,11,87,7
"Savannah","GA",216,211,0,0,5,1
"Scranton--Wilkes-Barre","PA",27,27,0,0,0,0
"Seattle-Tacoma-Bellevue","WA",3018,1204,112,215,1487,35
"Sebastian-Vero Beach","FL",240,219,0,0,21,1
"Sheboygan","WI",14,8,6,0,0,0
"Sherman-Denison","TX",2,2,0,0,0,0
"Shreveport-Bossier City","LA",179,138,6,0,35,2
"Sioux City","IA-NE-SD",17,15,2,0,0,0
"Sioux Falls","SD",137,121,8,8,0,0
"South Bend-Mishawaka","IN-MI",119,52,0,0,67,3
"Spartanburg","SC",151,151,0,0,0,0
"Spokane","WA",426,137,2,0,287,1
"Springfield","IL",40,24,10,0,6,1
"Springfield","MA",62,52,10,0,0,0
"Springfield","MO",340,176,4,0,160,5
"Springfield","OH",13,13,0,0,0,0
"St. Cloud","MN",82,66,4,0,12,2
"St. George","UT",186,160,0,0,26,2
"St. Joseph","MO-KS",12,10,2,0,0,0
"St. Louis","MO-IL",1140,851,8,19,262,15
"State College","PA",28,28,0,0,0,0
"Stockton","CA",209,167,2,28,12,2
"Sumter","SC",62,62,0,0,0,0
"Syracuse","NY",165,93,0,0,72,3
"Tallahassee","FL",300,204,6,13,77,3
"Tampa-St. Petersburg-Clearwater","FL",1860,1329,8,15,508,NA
"Texarkana","TX-TexarkanaAR",10,10,0,0,0,0
"Toledo","OH",124,119,0,0,5,1
"Topeka","KS",77,77,0,0,0,0
"Trenton-Ewing","NJ",88,83,0,0,5,1
"Tucson","AZ",670,631,20,12,7,1
"Tulsa","OK",395,395,0,0,0,0
"Tuscaloosa","AL",110,84,0,0,26,1
"Tyler","TX",40,31,0,3,6,1
"Utica-Rome","NY",2,2,0,0,0,0
"Valdosta","GA",70,63,2,0,5,1
"Vallejo-Fairfield","CA",43,43,0,0,0,0
"Victoria","TX",9,9,0,0,0,0
"Vineland-Millville-Bridgeton","NJ",52,44,8,0,0,0
"Virginia Beach-Norfolk-Newport News","VA-NC",509,428,8,0,73,4
"Visalia-Porterville","CA",187,183,0,4,0,0
"Waco","TX",42,42,0,0,0,0
"Warner Robins","GA",101,101,0,0,0,0
"Washington-Arlington-Alexandria","DC-VA-MD-WV",1835,1298,4,0,533,29
"Waterloo-Cedar Falls","IA",102,32,0,0,70,1
"Wausau","WI",46,42,4,0,0,0
"Weirton-Steubenville","WV-OH",4,4,0,0,0,0
"Wenatchee","WA",37,37,0,0,0,0
"Wheeling","WV-OH",1,1,0,0,0,0
"Wichita Falls","TX",16,16,0,0,0,0
"Wichita","KS",207,201,6,0,0,0
"Williamsport","PA",3,3,0,0,0,0
"Wilmington","NC",488,417,0,35,36,3
"Winchester","VA-WV",141,141,0,0,0,0
"Winston-Salem","NC",229,229,0,0,0,0
"Worcester","MA",155,139,6,10,0,0
"Yakima","WA",22,22,0,0,0,0
"York-Hanover","PA",147,118,16,8,5,1
"Youngstown-Warren-Boardman","OH-PA",52,44,8,0,0,0
"Yuba City","CA",89,89,0,0,0,0
"Yuma","AZ",83,83,0,0,0,0
"Abilene","TX",32,32,0,0,0,0
"Akron","OH",143,111,2,10,20,1
"Albany","GA",52,47,2,3,0,0
"Albany-Schenectady-Troy","NY",118,102,16,0,0,0
"Albuquerque","NM",336,328,0,0,8,1
"Alexandria","LA",60,60,0,0,0,0
"Allentown-Bethlehem-Easton","PA-NJ",325,300,4,6,15,3
"Altoona","PA",2,2,0,0,0,0
"Amarillo","TX",195,51,0,0,144,6
"Ames","IA",27,15,0,0,12,1
"Anchorage","AK",275,68,12,0,195,17
"Anderson","IN",34,34,0,0,0,0
"Anderson","SC",340,100,0,0,240,10
"Ann Arbor","MI",62,44,2,0,16,3
"Anniston-Oxford","AL",25,21,4,0,0,0
"Appleton","WI",63,51,2,0,10,1
"Asheville","NC",378,340,0,4,34,1
"Athens-Clarke County","GA",50,40,0,0,10,1
"Atlanta-Sandy Springs-Marietta","GA",7141,5144,42,19,1936,29
"Atlantic City","NJ",167,151,2,4,10,1
"Auburn-Opelika","AL",267,267,0,0,0,0
"Augusta-Richmond County","GA-SC",223,221,2,0,0,0
"Austin-Round Rock","TX",2988,1750,28,0,1210,49
"Bakersfield","CA",562,454,8,84,16,2
"Baltimore-Towson","MD",630,520,2,3,105,9
"Bangor","ME",30,30,0,0,0,0
"Barnstable Town","MA",96,83,0,3,10,1
"Baton Rouge","LA",581,523,0,3,55,5
"Battle Creek","MI",6,6,0,0,0,0
"Bay City","MI",4,4,0,0,0,0
"Beaumont-Port Arthur","TX",154,34,0,0,120,12
"Bellingham","WA",163,100,0,0,63,2
"Bend","OR",253,233,16,4,0,0
"Billings","MT",57,57,0,0,0,0
"Binghamton","NY",5,5,0,0,0,0
"Birmingham-Hoover","AL",702,598,4,0,100,5
"Bismarck","ND",99,93,6,0,0,0
"Bloomington","IN",57,50,2,0,5,1
"Bloomington-Normal","IL",57,44,0,0,13,2
"Boise City-Nampa","ID",657,583,0,39,35,1
"Boston-Cambridge-Quincy","MA-NH",1128,533,78,19,498,21
"Boulder","CO",44,36,0,0,8,1
"Bowling Green","KY",71,55,8,8,0,0
"Bremerton-Silverdale","WA",128,122,6,0,0,0
"Bridgeport-Stamford-Norwalk","CT",128,97,12,8,11,2
"Brownsville-Harlingen","TX",227,220,4,3,0,0
"Brunswick","GA",90,90,0,0,0,0
"Buffalo-Niagara Falls","NY",196,104,0,0,92,11
"Burlington","NC",131,131,0,0,0,0
"Burlington-South Burlington","VT",70,54,8,3,5,1
"Canton-Massillon","OH",72,62,0,0,10,2
"Cape Coral-Fort Myers","FL",1317,1071,12,0,234,28
"Carson City","NV",19,17,2,0,0,0
"Casper","WY",33,33,0,0,0,0
"Cedar Rapids","IA",89,62,6,13,8,1
"Champaign-Urbana","IL",72,40,0,0,32,4
"Charleston","WV",28,28,0,0,0,0
"Charleston-North Charleston","SC",530,476,4,0,50,5
"Charlotte-Gastonia-Concord","NC-SC",1975,1711,2,4,258,13
"Charlottesville","VA",83,80,0,3,0,0
"Chattanooga","TN-GA",335,219,6,3,107,3
"Cheyenne","WY",53,40,0,4,9,1
"Chicago-Naperville-Joliet","IL-IN-WI",4360,2683,60,206,1411,NA
"Cincinnati-Middletown","OH-KY-IN",803,658,10,22,113,16
"Clarksville","TN-KY",596,205,16,8,367,20
"Cleveland","TN",58,50,8,0,0,0
"Cleveland-Elyria-Mentor","OH",468,441,10,7,10,2
"Coeur dAlene","ID",119,97,6,0,16,1
"College Station-Bryan","TX",48,48,0,0,0,0
"Colorado Springs","CO",384,336,2,20,26,2
"Columbia","MO",96,66,30,0,0,0
"Columbia","SC",564,502,0,0,62,4
"Columbus","GA-AL",169,133,0,3,33,3
"Columbus","IN",19,19,0,0,0,0
"Columbus","OH",694,493,18,89,94,11
"Corpus Christi","TX",165,136,4,0,25,2
"Corvallis","OR",20,17,0,3,0,0
"Cumberland","MD-WV",8,8,0,0,0,0
"Dallas-Fort Worth-Arlington","TX",4775,4063,68,11,633,10
"Dalton","GA",80,58,2,3,17,2
"Danville","IL",2,2,0,0,0,0
"Danville","VA",24,19,0,0,5,1
"Davenport-Moline-Rock Island","IA-IL",72,46,2,12,12,NA
"Decatur","AL",29,29,0,0,0,0
"Decatur","IL",0,0,0,0,0,0
"Deltona-Daytona Beach-Ormond Beach","FL",306,231,0,0,75,3
"Denver-Aurora","CO",1303,979,16,0,308,20
"Des Moines-West Des Moines","IA",366,344,6,4,12,2
"Detroit-Warren-Livonia","MI",773,669,18,22,64,7
"Dothan","AL",58,58,0,0,0,0
"Dover","DE",200,168,0,8,24,1
"Dubuque","IA",27,25,2,0,0,0
"Duluth","MN-WI",77,64,2,0,11,2
"Durham","NC",321,306,6,0,9,1
"Eau Claire","WI",88,76,12,0,0,0
"El Centro","CA",130,124,0,0,6,1
"El Paso","TX",356,356,0,0,0,0
"Elizabethtown","KY",60,58,2,0,0,0
"Elkhart-Goshen","IN",72,66,2,4,0,0
"Elmira","NY",3,3,0,0,0,0
"Erie","PA",30,26,4,0,0,0
"Eugene-Springfield","OR",127,84,10,0,33,3
"Evansville","IN-KY",84,80,0,4,0,0
"Fairbanks","AK",41,39,2,0,0,0
"Fargo","ND-MN",275,124,0,4,147,3
"Farmington","NM",38,38,0,0,0,0
"Fayetteville","NC",579,279,0,0,300,15
"Fayetteville-Springdale-Rogers","AR-MO",372,321,12,9,30,3
"Flagstaff","AZ",90,90,0,0,0,0
"Flint","MI",39,39,0,0,0,0
"Florence","SC",66,66,0,0,0,0
"Florence-Muscle Shoals","AL",51,51,0,0,0,0
"Fond du Lac","WI",33,25,0,8,0,0
"Fort Collins-Loveland","CO",160,126,0,4,30,2
"Fort Smith","AR-OK",86,74,12,0,0,0
"Fort Walton Beach-Crestview-Destin","FL",146,79,0,0,67,2
"Fort Wayne","IN",122,122,0,0,0,0
"Fresno","CA",326,235,6,11,74,7
"Gadsden","AL",14,14,0,0,0,0
"Gainesville","FL",326,110,0,0,216,11
"Gainesville","GA",167,167,0,0,0,0
"Glens Falls","NY",43,40,0,3,0,0
"Goldsboro","NC",44,40,4,0,0,0
"Grand Forks","ND-MN",16,16,0,0,0,0
"Grand Junction","CO",132,130,2,0,0,0
"Grand Rapids-Wyoming","MI",240,211,2,3,24,3
"Great Falls","MT",14,10,0,4,0,0
"Greeley","CO",210,200,0,0,10,2
"Green Bay","WI",249,142,6,0,101,8
"Greensboro-High Point","NC",458,325,2,75,56,5
"Greenville","NC",124,98,18,0,8,1
"Greenville","SC",484,412,0,0,72,4
"Gulfport-Biloxi","MS",292,254,24,14,0,0
"Hagerstown-Martinsburg","MD-WV",245,234,8,3,0,0
"Hanford-Corcoran","CA",49,47,2,0,0,0
"Harrisburg-Carlisle","PA",116,116,0,0,0,0
"Harrisonburg","VA",67,67,0,0,0,0
"Hartford-West Hartford-East Hartford","CT",237,200,4,0,33,4
"Hattiesburg","MS",48,18,0,0,30,5
"Hickory-Lenoir-Morganton","NC",129,125,4,0,0,0
"Hinesville-Fort Stewart","GA",0,0,0,0,0,0
"Holland-Grand Haven","MI",124,82,0,3,39,3
"Honolulu","HI",158,158,0,0,0,0
"Hot Springs","AR",12,12,0,0,0,0
"Houma-Bayou Cane-Thibodaux","LA",52,52,0,0,0,0
"Houston-Sugar Land-Baytown","TX",5612,5112,36,0,464,45
"Huntington-Ashland","WV-KY-OH",5,5,0,0,0,0
"Huntsville","AL",363,311,0,0,52,5
"Idaho Falls","ID",146,146,0,0,0,0
"Indianapolis-Carmel","IN",985,855,38,87,5,1
"Iowa City","IA",93,51,2,0,40,2
"Ithaca","NY",15,11,4,0,0,0
"Jackson","MI",14,14,0,0,0,0
"Jackson","MS",257,257,0,0,0,0
"Jackson","TN",50,48,2,0,0,0
"Jacksonville","FL",946,795,42,3,106,6
"Jacksonville","NC",144,140,4,0,0,0
"Janesville","WI",116,50,2,0,64,2
"Jefferson City","MO",22,22,0,0,0,0
"Johnson City","TN",163,117,4,12,30,5
"Johnstown","PA",2,2,0,0,0,0
"Jonesboro","AR",131,35,0,0,96,4
"Joplin","MO",19,19,0,0,0,0
"Kalamazoo-Portage","MI",61,47,0,14,0,0
"Kankakee-Bradley","IL",13,13,0,0,0,0
"Kansas City","MO-KS",1701,749,30,159,763,55
"Kennewick-Richland-Pasco","WA",141,118,0,15,8,1
"Killeen-Temple-Fort Hood","TX",290,210,68,12,0,0
"Kingsport-Bristol-Bristol","TN-VA",67,64,0,3,0,0
"Kingston","NY",10,10,0,0,0,0
"Knoxville","TN",443,443,0,0,0,0
"Kokomo","IN",15,15,0,0,0,0
"La Crosse","WI-MN",33,33,0,0,0,0
"Lafayette","IN",56,56,0,0,0,0
"Lafayette","LA",159,159,0,0,0,0
"Lake Charles","LA",37,32,0,0,5,1
"Lakeland","FL",443,441,2,0,0,0
"Lancaster","PA",96,96,0,0,0,0
"Lansing-East Lansing","MI",99,71,0,0,28,4
"Laredo","TX",166,142,0,4,20,1
"Las Cruces","NM",187,179,0,8,0,0
"Las Vegas-Paradise","NV",2327,1675,0,22,630,42
"Lawrence","KS",52,38,10,4,0,0
"Lawton","OK",32,26,6,0,0,0
"Lebanon","PA",37,37,0,0,0,0
"Lewiston","ID-WA",9,9,0,0,0,0
"Lewiston-Auburn","ME",31,24,2,0,5,1
"Lexington-Fayette","KY",327,296,4,0,27,1
"Lima","OH",0,0,0,0,0,0
"Lincoln","NE",112,89,2,0,21,4
"Little Rock-North Little Rock","AR",398,346,8,20,24,1
"Logan","UT-ID",44,44,0,0,0,0
"Longview","TX",25,25,0,0,0,0
"Longview","WA",58,54,4,0,0,0
"Los Angeles-Long Beach-Santa Ana","CA",2341,889,60,56,1336,31
"Louisville-Jefferson County","KY-IN",616,496,6,4,110,4
"Lubbock","TX",108,108,0,0,0,0
"Lynchburg","VA",127,127,0,0,0,0
"Macon","GA",69,69,0,0,0,0
"Madera","CA",58,58,0,0,0,0
"Madison","WI",284,165,16,11,92,6
"Manchester-Nashua","NH",110,88,8,0,14,2
"Mansfield","OH",18,18,0,0,0,0
"McAllen-Edinburg-Mission","TX",548,517,2,23,6,1
"Medford","OR",101,80,4,3,14,1
"Memphis","TN-MS-AR",1024,762,0,0,262,3
"Merced","CA",101,87,2,12,0,0
"Miami-Fort Lauderdale-Miami Beach","FL",2681,1054,68,7,1552,43
"Michigan City-La Porte","IN",22,22,0,0,0,0
"Midland","TX",50,50,0,0,0,0
"Milwaukee-Waukesha-West Allis","WI",424,239,24,35,126,2
"Minneapolis-St. Paul-Bloomington","MN-WI",1293,1060,8,3,222,11
"Missoula","MT",50,38,0,0,12,1
"Mobile","AL",183,178,0,0,5,1
"Modesto","CA",160,144,0,0,16,1
"Monroe","LA",66,43,0,0,23,4
"Monroe","MI",41,29,0,0,12,1
"Montgomery","AL",91,91,0,0,0,0
"Morgantown","WV",9,2,0,0,7,1
"Morristown","TN",49,49,0,0,0,0
"Mount Vernon-Anacortes","WA",60,58,2,0,0,0
"Muncie","IN",8,8,0,0,0,0
"Muskegon-Norton Shores","MI",23,21,2,0,0,0
"Myrtle Beach-Conway-North Myrtle Beach","SC",757,527,0,0,230,11
"Napa","CA",23,23,0,0,0,0
"Naples-Marco Island","FL",527,343,0,128,56,7
"Nashville-Davidson--Murfreesboro","TN",1605,1175,18,8,404,39
"New Haven-Milford","CT",93,67,4,0,22,1
"New Orleans-Metairie-Kenner","LA",584,475,4,3,102,8
"New York-Northern New Jersey-Long Island","NY-NJ-PA",6264,1389,646,656,3573,93
"Niles-Benton Harbor","MI",6,6,0,0,0,0
"Norwich-New London","CT",59,53,6,0,0,0
"Ocala","FL",660,635,0,15,10,2
"Ocean City","NJ",65,45,20,0,0,0
"Odessa","TX",28,28,0,0,0,0
"Ogden-Clearfield","UT",347,301,2,44,0,0
"Oklahoma City","OK",669,603,2,0,64,4
"Olympia","WA",186,186,0,0,0,0
"Omaha-Council Bluffs","NE-IA",555,392,8,9,146,16
"Orlando-Kissimmee","FL",3294,2045,12,8,1229,40
"Oshkosh-Neenah","WI",101,29,0,8,64,4
"Owensboro","KY",33,17,0,16,0,0
"Oxnard-Thousand Oaks-Ventura","CA",156,73,4,10,69,4
"Palm Bay-Melbourne-Titusville","FL",252,236,4,0,12,1
"Panama City-Lynn Haven","FL",641,92,4,14,531,12
"Parkersburg-Marietta-Vienna","WV-OH",21,19,2,0,0,0
"Pascagoula","MS",86,86,0,0,0,0
"Pensacola-Ferry Pass-Brent","FL",224,179,0,0,45,9
"Peoria","IL",81,63,14,4,0,0
"Philadelphia-Camden-Wilmington","PA-NJ-DE-MD",1164,997,14,17,136,15
"Phoenix-Mesa-Scottsdale","AZ",2861,2704,6,86,65,3
"Pine Bluff","AR",10,5,0,0,5,1
"Pittsburgh","PA",490,375,8,27,80,8
"Pittsfield","MA",2,2,0,0,0,0
"Pocatello","ID",66,50,6,0,10,1
"Port St. Lucie-Fort Pierce","FL",327,291,0,8,28,1
"Portland-South Portland-Biddeford","ME",229,179,8,7,35,6
