"City","State","Total","Units_1","Units_2","Units_3.4","Units_5.Inf","Month"
"Montgomery","AL",299,142,0,0,157,5
"Morgantown","WV",17,2,0,0,15,5
"Morristown","TN",52,52,0,0,0,5
"Mount Vernon-Anacortes","WA",53,47,6,0,0,5
"Muncie","IN",14,14,0,0,0,5
"Muskegon-Norton Shores","MI",35,33,2,0,0,5
"Myrtle Beach-Conway-North Myrtle Beach","SC",814,446,6,0,362,5
"Napa","CA",13,13,0,0,0,5
"Naples-Marco Island","FL",582,315,4,36,227,5
"Nashville-Davidson--Murfreesboro","TN",1407,1221,36,4,146,5
"New Haven-Milford","CT",173,140,0,0,33,5
"New Orleans-Metairie-Kenner","LA",426,404,12,0,10,5
"New York-Northern New Jersey-Long Island","NY-NJ-PA",5683,1745,684,641,2613,5
"Niles-Benton Harbor","MI",18,15,0,3,0,5
"Norwich-New London","CT",103,93,2,8,0,5
"Ocala","FL",505,474,8,23,0,5
"Ocean City","NJ",169,78,44,26,21,5
"Odessa","TX",8,8,0,0,0,5
"Ogden-Clearfield","UT",408,383,0,25,0,5
"Oklahoma City","OK",723,694,6,3,20,5
"Olympia","WA",186,186,0,0,0,5
"Omaha-Council Bluffs","NE-IA",627,620,2,0,5,5
"Orlando","FL",1934,1802,0,16,116,5
"Oshkosh-Neenah","WI",76,68,4,4,0,5
"Owensboro","KY",44,44,0,0,0,5
"Oxnard-Thousand Oaks-Ventura","CA",265,248,0,11,6,5
"Palm Bay-Melbourne-Titusville","FL",683,562,0,0,121,5
"Panama City-Lynn Haven","FL",371,135,2,6,228,5
"Parkersburg-Marietta","WV-OH",17,17,0,0,0,5
"Pascagoula","MS",99,97,2,0,0,5
"Pensacola-Ferry Pass-Brent","FL",240,230,0,0,10,5
"Peoria","IL",82,62,12,0,8,5
"Philadelphia-Camden-Wilmington","PA-NJ-DE-MD",1787,1421,4,13,349,5
"Phoenix-Mesa-Scottsdale","AZ",4988,4655,6,46,281,5
"Pine Bluff","AR",17,12,0,0,5,5
"Pittsburgh","PA",581,490,4,24,63,5
"Pittsfield","MA",5,5,0,0,0,5
"Pocatello","ID",37,33,0,4,0,5
"Port St. Lucie-Fort Pierce","FL",883,793,4,16,70,5
"Portland-South Portland-Biddeford","ME",323,259,18,20,26,5
"Portland-Vancouver-Beaverton","OR-WA",1428,1074,28,41,285,5
"Poughkeepsie-Newburgh-Middletown","NY",139,119,0,0,20,5
"Prescott","AZ",340,338,2,0,0,5
"Providence-New Bedford-Fall River","RI-MA",424,285,16,3,120,5
"Provo-Orem","UT",415,355,6,25,29,5
"Pueblo","CO",108,96,8,4,0,5
"Punta Gorda","FL",346,221,36,8,81,5
"Racine","WI",74,69,0,0,5,5
"Raleigh-Cary","NC",1291,1265,2,0,24,5
"Rapid City","SD",102,90,12,0,0,5
"Reading","PA",80,75,0,0,5,5
"Redding","CA",109,101,8,0,0,5
"Reno-Sparks","NV",267,259,0,8,0,5
"Richmond","VA",752,740,0,7,5,5
"Riverside-San Bernardino-Ontario","CA",4823,4592,8,130,93,5
"Roanoke","VA",120,118,2,0,0,5
"Rochester","MN",117,115,2,0,0,5
"Rochester","NY",138,129,2,0,7,5
"Rockford","IL",190,164,8,12,6,5
"Rocky Mount","NC",52,50,2,0,0,5
"Rome","GA",43,37,6,0,0,5
"Sacramento--Arden-Arcade--Roseville","CA",1875,1436,12,3,424,5
"Saginaw-Saginaw Township North","MI",31,31,0,0,0,5
"Salem","OR",181,153,4,9,15,5
"Salinas","CA",89,89,0,0,0,5
"Salisbury","MD",103,82,0,0,21,5
"Salt Lake City","UT",640,565,6,29,40,5
"San Angelo","TX",18,18,0,0,0,5
"San Antonio","TX",2205,1246,16,8,935,5
"San Diego-Carlsbad-San Marcos","CA",1633,879,138,48,568,5
"San Francisco-Oakland-Fremont","CA",1304,800,10,13,481,5
"San Jose-Sunnyvale-Santa Clara","CA",821,219,2,38,562,5
"San Luis Obispo-Paso Robles","CA",134,127,2,0,5,5
"Sandusky","OH",0,0,0,0,0,5
"Santa Barbara-Santa Maria-Goleta","CA",66,52,2,7,5,5
"Santa Cruz-Watsonville","CA",48,48,0,0,0,5
"Santa Fe","NM",52,52,0,0,0,5
"Santa Rosa-Petaluma","CA",100,94,6,0,0,5
"Sarasota-Bradenton-Venice","FL",1200,1101,4,8,87,5
"Savannah","GA",292,271,2,12,7,5
"Scranton--Wilkes-Barre","PA",42,37,2,3,0,5
"Seattle-Tacoma-Bellevue","WA",2005,1585,70,73,277,5
"Sheboygan","WI",25,23,2,0,0,5
"Sherman-Denison","TX",3,3,0,0,0,5
"Shreveport-Bossier City","LA",165,165,0,0,0,5
"Sioux City","IA-NE-SD",26,22,4,0,0,5
"Sioux Falls","SD",206,134,0,4,68,5
"South Bend-Mishawaka","IN-MI",106,90,0,0,16,5
"Spartanburg","SC",177,173,0,4,0,5
"Spokane","WA",228,175,0,8,45,5
"Springfield","IL",52,35,12,0,5,5
"Springfield","MA",95,89,6,0,0,5
"Springfield","MO",217,193,18,0,6,5
"Springfield","OH",41,25,0,16,0,5
"St. Cloud","MN",112,106,0,0,6,5
"St. George","UT",346,334,0,0,12,5
"St. Joseph","MO-KS",10,10,0,0,0,5
"St. Louis","MO-IL",1585,1312,40,24,209,5
"State College","PA",28,28,0,0,0,5
"Stockton","CA",488,450,0,27,11,5
"Sumter","SC",61,55,2,4,0,5
"Syracuse","NY",109,103,6,0,0,5
"Tallahassee","FL",372,236,18,4,114,5
"Tampa-St. Petersburg-Clearwater","FL",3099,2487,90,15,507,5
"Terre Haute","IN",48,25,4,0,19,5
"Texarkana","TX-Texarkana",25,25,0,0,0,5
"Toledo","OH",254,222,24,8,0,5
"Topeka","KS",124,124,0,0,0,5
"Trenton-Ewing","NJ",156,88,0,0,68,5
"Tucson","AZ",1049,988,14,3,44,5
"Tulsa","OK",446,446,0,0,0,5
"Tuscaloosa","AL",1081,121,0,0,960,5
"Tyler","TX",49,41,0,0,8,5
"Utica-Rome","NY",4,4,0,0,0,5
"Valdosta","GA",96,96,0,0,0,5
"Vallejo-Fairfield","CA",196,196,0,0,0,5
"Vero Beach","FL",376,348,2,0,26,5
"Victoria","TX",12,12,0,0,0,5
"Vineland-Millville-Bridgeton","NJ",51,47,4,0,0,5
"Virginia Beach-Norfolk-Newport News","VA-NC",824,703,26,11,84,5
"Visalia-Porterville","CA",216,202,10,4,0,5
"Waco","TX",54,34,20,0,0,5
"Warner Robins","GA",139,139,0,0,0,5
"Washington-Arlington-Alexandria","DC-VA-MD-WV",3512,2809,0,0,703,5
"Waterloo-Cedar Falls","IA",57,47,10,0,0,5
"Wausau","WI",75,73,2,0,0,5
"Weirton-Steubenville","WV-OH",4,4,0,0,0,5
"Wenatchee","WA",71,69,2,0,0,5
"Wheeling","WV-OH",0,0,0,0,0,5
"Wichita Falls","TX",23,19,4,0,0,5
"Wichita","KS",249,221,20,8,0,5
"Williamsport","PA",5,5,0,0,0,5
"Wilmington","NC",663,641,10,0,12,5
"Winchester","VA-WV",157,157,0,0,0,5
"Winston-Salem","NC",301,301,0,0,0,5
"Worcester","MA",222,209,6,7,0,5
"Yakima","WA",34,34,0,0,0,5
"York-Hanover","PA",204,191,0,3,10,5
"Youngstown-Warren-Boardman","OH-PA",86,80,6,0,0,5
"Yuba City-Marysville","CA",476,476,0,0,0,5
"Yuma","AZ",179,179,0,0,0,5
"Abilene","TX",25,25,0,0,0,6
"Akron","OH",220,194,2,11,13,6
"Albany","GA",68,58,6,4,0,6
"Albany-Schenectady-Troy","NY",275,151,2,8,114,6
"Albuquerque","NM",732,700,0,6,26,6
"Alexandria","LA",64,64,0,0,0,6
"Allentown-Bethlehem-Easton","PA-NJ",518,500,4,0,14,6
"Altoona","PA",2,2,0,0,0,6
"Amarillo","TX",83,83,0,0,0,6
"Ames","IA",42,42,0,0,0,6
"Anchorage","AK",209,104,50,9,46,6
"Anderson","IN",66,66,0,0,0,6
"Anderson","SC",256,105,4,0,147,6
"Ann Arbor","MI",77,72,0,0,5,6
"Anniston-Oxford","AL",15,15,0,0,0,6
"Appleton","WI",94,92,2,0,0,6
"Asheville","NC",334,261,12,28,33,6
"Athens-Clarke County","GA",144,129,0,15,0,6
"Atlanta-Sandy Springs-Marietta","GA",5883,5354,32,4,493,6
"Atlantic City","NJ",195,188,4,3,0,6
"Auburn-Opelika","AL",74,62,12,0,0,6
"Augusta-Richmond County","GA-SC",320,320,0,0,0,6
"Austin-Round Rock","TX",1676,1526,68,20,62,6
"Bakersfield","CA",702,574,26,88,14,6
"Baltimore-Towson","MD",957,854,2,8,93,6
"Bangor","ME",88,39,0,49,0,6
"Barnstable Town","MA",116,97,0,0,19,6
"Baton Rouge","LA",458,440,0,3,15,6
"Battle Creek","MI",13,13,0,0,0,6
"Bay City","MI",7,7,0,0,0,6
"Beaumont-Port Arthur","TX",138,42,0,0,96,6
"Bellingham","WA",304,124,0,4,176,6
"Bend","OR",462,374,10,6,72,6
"Billings","MT",45,45,0,0,0,6
"Binghamton","NY",11,11,0,0,0,6
"Birmingham-Hoover","AL",597,592,0,0,5,6
"Bismarck","ND",66,54,4,0,8,6
"Bloomington","IN",95,53,18,3,21,6
"Bloomington-Normal","IL",59,59,0,0,0,6
"Boise City-Nampa","ID",1047,1009,18,20,0,6
"Boston-Cambridge-Quincy","MA-NH",1983,724,88,36,1135,6
"Boulder","CO",108,71,0,6,31,6
"Bowling Green","KY",81,81,0,0,0,6
"Bremerton-Silverdale","WA",112,112,0,0,0,6
"Bridgeport-Stamford-Norwalk","CT",249,128,2,0,119,6
"Brownsville-Harlingen","TX",262,253,6,3,0,6
"Brunswick","GA",96,84,2,0,10,6
"Buffalo-Niagara Falls","NY",137,137,0,0,0,6
"Burlington","NC",100,100,0,0,0,6
"Burlington-South Burlington","VT",79,67,8,4,0,6
"Canton-Massillon","OH",102,97,0,0,5,6
"Cape Coral-Fort Myers","FL",2506,2122,22,0,362,6
"Carson City","NV",10,6,0,4,0,6
"Casper","WY",23,23,0,0,0,6
"Cedar Rapids","IA",98,81,6,11,0,6
"Champaign-Urbana","IL",154,149,2,3,0,6
"Charleston","WV",48,37,0,0,11,6
"Charleston-North Charleston","SC",1031,674,2,35,320,6
"Charlotte-Gastonia-Concord","NC-SC",1905,1646,4,24,231,6
"Charlottesville","VA",167,114,2,3,48,6
"Chattanooga","TN-GA",235,206,6,3,20,6
"Cheyenne","WY",87,74,0,4,9,6
"Chicago-Naperville-Joliet","IL-IN-WI",4476,3472,74,263,667,6
"Chico","CA",148,146,2,0,0,6
"Cincinnati-Middletown","OH-KY-IN",1214,979,16,31,188,6
"Clarksville","TN-KY",426,258,0,64,104,6
"Cleveland","TN",69,66,0,3,0,6
"Cleveland-Elyria-Mentor","OH",717,590,28,18,81,6
"Coeur d""Alene","ID",202,183,8,3,8,6
"College Station-Bryan","TX",98,98,0,0,0,6
"Colorado Springs","CO",603,578,4,4,17,6
"Columbia","MO",180,160,16,4,0,6
"Columbia","SC",761,693,2,0,66,6
"Columbus","GA-AL",166,133,2,3,28,6
"Columbus","IN",25,25,0,0,0,6
"Columbus","OH",1468,897,16,190,365,6
"Corpus Christi","TX",181,179,2,0,0,6
"Corvallis","OR",20,18,2,0,0,6
"Cumberland","MD-WV",18,14,4,0,0,6
"Dallas-Fort Worth-Arlington","TX",5304,4508,50,20,726,6
"Dalton","GA",96,72,2,7,15,6
"Danville","IL",0,0,0,0,0,6
"Danville","VA",27,24,0,3,0,6
"Davenport-Moline-Rock Island","IA-IL",71,62,4,0,5,6
"Dayton","OH",283,253,8,0,22,6
"Decatur","AL",39,39,0,0,0,6
"Decatur","IL",13,5,0,0,8,6
"Deltona-Daytona Beach-Ormond Beach","FL",575,512,0,0,63,6
"Denver-Aurora","CO",1995,1746,36,14,199,6
"Des Moines","IA",554,519,0,3,32,6
"Detroit-Warren-Livonia","MI",1558,1353,6,14,185,6
"Dothan","AL",54,54,0,0,0,6
"Dover","DE",177,165,0,12,0,6
"Dubuque","IA",42,39,0,3,0,6
"Duluth","MN-WI",114,93,4,3,14,6
"Durham","NC",381,353,2,0,26,6
"Eau Claire","WI",97,59,30,0,8,6
"El Centro","CA",67,58,0,0,9,6
"El Paso","TX",301,301,0,0,0,6
"Elizabethtown","KY",69,65,4,0,0,6
"Elkhart-Goshen","IN",104,104,0,0,0,6
"Elmira","NY",3,3,0,0,0,6
"Erie","PA",63,41,18,4,0,6
"Eugene-Springfield","OR",150,141,6,3,0,6
"Evansville","IN-KY",191,113,4,4,70,6
"Fairbanks","AK",41,29,4,8,0,6
"Fargo","ND-MN",261,133,2,13,113,6
"Farmington","NM",59,59,0,0,0,6
"Fayetteville","NC",393,241,0,0,152,6
"Fayetteville-Springdale-Rogers","AR-MO",454,302,28,10,114,6
"Flagstaff","AZ",145,75,0,0,70,6
"Flint","MI",121,121,0,0,0,6
"Florence","SC",40,40,0,0,0,6
"Florence-Muscle Shoals","AL",33,31,2,0,0,6
"Fond du Lac","WI",102,28,0,0,74,6
"Fort Collins-Loveland","CO",280,229,4,17,30,6
"Fort Smith","AR-OK",58,42,12,4,0,6
"Fort Walton Beach-Crestview-Destin","FL",235,169,0,0,66,6
"Fort Wayne","IN",278,224,0,0,54,6
"Fresno","CA",552,453,10,12,77,6
"Gadsden","AL",21,21,0,0,0,6
"Gainesville","FL",137,99,0,4,34,6
"Gainesville","GA",114,114,0,0,0,6
"Glens Falls","NY",58,58,0,0,0,6
"Goldsboro","NC",51,51,0,0,0,6
"Grand Forks","ND-MN",29,29,0,0,0,6
"Grand Junction","CO",168,168,0,0,0,6
"Grand Rapids-Wyoming","MI",356,332,4,3,17,6
"Great Falls","MT",18,18,0,0,0,6
"Greeley","CO",425,412,2,6,5,6
"Green Bay","WI",194,166,6,0,22,6
"Greensboro-High Point","NC",633,517,2,3,111,6
"Greenville","NC",163,107,10,0,46,6
"Greenville","SC",512,486,2,0,24,6
"Gulfport-Biloxi","MS",205,172,6,6,21,6
"Hagerstown-Martinsburg","MD-WV",364,330,34,0,0,6
"Hanford-Corcoran","CA",84,84,0,0,0,6
"Harrisburg-Carlisle","PA",166,160,6,0,0,6
"Harrisonburg","VA",122,108,14,0,0,6
"Hartford-West Hartford-East Hartford","CT",360,310,4,0,46,6
"Hattiesburg","MS",7,7,0,0,0,6
"Hickory-Lenoir-Morganton","NC",172,131,0,0,41,6
"Hinesville-Fort Stewart","GA",24,24,0,0,0,6
"Holland-Grand Haven","MI",145,110,8,12,15,6
"Honolulu","HI",472,245,0,20,207,6
"Hot Springs","AR",15,15,0,0,0,6
"Houma-Bayou Cane-Thibodaux","LA",60,60,0,0,0,6
"Houston-Baytown-Sugar Land","TX",6127,5010,28,11,1078,6
"Huntington-Ashland","WV-KY-OH",6,6,0,0,0,6
"Huntsville","AL",256,256,0,0,0,6
"Idaho Falls","ID",198,162,0,36,0,6
"Indianapolis","IN",1341,1128,14,31,168,6
"Iowa City","IA",125,66,0,0,59,6
"Ithaca","NY",13,11,2,0,0,6
"Jackson","MI",34,34,0,0,0,6
"Jackson","MS",319,281,0,4,34,6
"Jackson","TN",49,49,0,0,0,6
"Jacksonville","FL",2380,1958,6,56,360,6
"Jacksonville","NC",163,163,0,0,0,6
"Janesville","WI",63,49,6,3,5,6
"Jefferson City","MO",41,33,0,3,5,6
"Johnson City","TN",78,70,0,3,5,6
"Johnstown","PA",3,3,0,0,0,6
"Jonesboro","AR",61,61,0,0,0,6
"Joplin","MO",20,20,0,0,0,6
"Kalamazoo-Portage","MI",78,78,0,0,0,6
"Kankakee-Bradley","IL",15,15,0,0,0,6
"Kansas City","MO-KS",1148,965,18,64,101,6
"Kennewick-Richland-Pasco","WA",284,189,2,20,73,6
"Killeen-Temple-Fort Hood","TX",303,235,6,44,18,6
"Kingsport-Bristol-Bristol","TN-VA",98,98,0,0,0,6
"Kingston","NY",128,54,0,0,74,6
"Knoxville","TN",419,382,2,4,31,6
"Kokomo","IN",26,26,0,0,0,6
"La Crosse","WI-MN",53,44,2,0,7,6
"Lafayette","IN",87,79,0,0,8,6
"Lafayette","LA",232,232,0,0,0,6
"Lake Charles","LA",66,55,2,0,9,6
"Lakeland","FL",1041,972,22,0,47,6
"Lancaster","PA",172,142,0,4,26,6
"Lansing-East Lansing","MI",104,87,6,0,11,6
"Laredo","TX",217,167,2,4,44,6
"Las Cruces","NM",169,138,2,0,29,6
"Las Vegas-Paradise","NV",4614,3278,0,111,1225,6
"Lawrence","KS",38,28,10,0,0,6
"Lawton","OK",14,14,0,0,0,6
"Lebanon","PA",71,69,2,0,0,6
"Lewiston","ID-WA",7,5,2,0,0,6
"Lewiston-Auburn","ME",38,33,0,0,5,6
"Lexington-Fayette","KY",407,369,0,4,34,6
"Lima","OH",5,5,0,0,0,6
"Lincoln","NE",166,146,8,0,12,6
"Little Rock-North Little Rock","AR",411,363,0,0,48,6
"Logan","UT-ID",105,97,0,3,5,6
"Longview","TX",23,23,0,0,0,6
"Longview","WA",35,31,4,0,0,6
"Los Angeles-Long Beach-Santa Ana","CA",3869,1593,56,70,2150,6
"Louisville","KY-IN",874,764,4,3,103,6
"Lubbock","TX",307,99,28,20,160,6
"Lynchburg","VA",190,165,0,0,25,6
"Macon","GA",65,65,0,0,0,6
"Madera","CA",231,231,0,0,0,6
"Madison","WI",519,263,10,22,224,6
"Manchester-Nashua","NH",153,135,0,8,10,6
"Mansfield","OH",26,22,0,4,0,6
"McAllen-Edinburg-Pharr","TX",872,548,4,192,128,6
"Medford","OR",156,142,6,3,5,6
"Memphis","TN-MS-AR",1073,994,2,0,77,6
"Merced","CA",259,249,0,4,6,6
"Miami-Fort Lauderdale-Miami Beach","FL",4401,1973,52,127,2249,6
"Michigan City-La Porte","IN",26,26,0,0,0,6
"Midland","TX",37,37,0,0,0,6
"Milwaukee-Waukesha-West Allis","WI",502,330,24,31,117,6
"Minneapolis-St. Paul-Bloomington","MN-WI",2126,1726,12,16,372,6
"Missoula","MT",62,38,0,0,24,6
"Mobile","AL",144,139,0,0,5,6
"Modesto","CA",259,234,0,0,25,6
"Monroe","LA",45,45,0,0,0,6
"Monroe","MI",50,50,0,0,0,6
"Montgomery","AL",163,163,0,0,0,6
"Morgantown","WV",21,3,4,0,14,6
"Morristown","TN",79,52,22,0,5,6
"Mount Vernon-Anacortes","WA",74,74,0,0,0,6
"Muncie","IN",26,24,2,0,0,6
"Muskegon-Norton Shores","MI",45,35,10,0,0,6
"Myrtle Beach-Conway-North Myrtle Beach","SC",1027,654,8,13,352,6
"Napa","CA",53,53,0,0,0,6
"Naples-Marco Island","FL",638,323,14,28,273,6
"Nashville-Davidson--Murfreesboro","TN",1713,1332,18,0,363,6
"New Haven-Milford","CT",178,129,4,4,41,6
"New Orleans-Metairie-Kenner","LA",560,501,30,3,26,6
"New York-Northern New Jersey-Long Island","NY-NJ-PA",7617,1686,672,622,4637,6
"Niles-Benton Harbor","MI",10,10,0,0,0,6
"Norwich-New London","CT",135,100,0,11,24,6
"Ocala","FL",594,594,0,0,0,6
"Ocean City","NJ",263,82,84,18,79,6
"Odessa","TX",18,18,0,0,0,6
"Ogden-Clearfield","UT",415,392,10,13,0,6
"Oklahoma City","OK",793,752,6,14,21,6
"Olympia","WA",130,124,0,0,6,6
"Omaha-Council Bluffs","NE-IA",578,570,2,0,6,6
"Orlando","FL",3470,2508,4,24,934,6
"Oshkosh-Neenah","WI",60,44,16,0,0,6
"Owensboro","KY",35,35,0,0,0,6
"Oxnard-Thousand Oaks-Ventura","CA",421,281,0,3,137,6
"Palm Bay-Melbourne-Titusville","FL",1043,581,18,0,444,6
"Panama City-Lynn Haven","FL",212,131,4,19,58,6
"Parkersburg-Marietta","WV-OH",18,18,0,0,0,6
"Pascagoula","MS",116,112,0,4,0,6
"Pensacola-Ferry Pass-Brent","FL",427,303,44,15,65,6
"Peoria","IL",78,62,8,0,8,6
"Philadelphia-Camden-Wilmington","PA-NJ-DE-MD",2070,1656,14,26,374,6
"Phoenix-Mesa-Scottsdale","AZ",5743,5188,6,50,499,6
"Pine Bluff","AR",19,12,2,0,5,6
"Pittsburgh","PA",606,478,10,13,105,6
"Pittsfield","MA",7,7,0,0,0,6
"Pocatello","ID",46,38,0,8,0,6
"Port St. Lucie-Fort Pierce","FL",1165,992,0,17,156,6
"Portland-South Portland-Biddeford","ME",366,318,26,3,19,6
"Portland-Vancouver-Beaverton","OR-WA",1526,1200,26,19,281,6
"Poughkeepsie-Newburgh-Middletown","NY",149,122,2,0,25,6
"Prescott","AZ",404,385,12,7,0,6
"Providence-New Bedford-Fall River","RI-MA",426,312,12,12,90,6
"Provo-Orem","UT",439,413,4,0,22,6
"Pueblo","CO",101,101,0,0,0,6
"Punta Gorda","FL",337,238,10,8,81,6
"Racine","WI",112,108,0,4,0,6
"Raleigh-Cary","NC",1404,1404,0,0,0,6
"Rapid City","SD",111,79,0,0,32,6
"Reading","PA",93,83,0,0,10,6
"Redding","CA",143,116,2,12,13,6
"Reno-Sparks","NV",633,532,2,7,92,6
"Richmond","VA",884,805,0,31,48,6
"Riverside-San Bernardino-Ontario","CA",5551,4765,6,251,529,6
"Roanoke","VA",162,156,0,0,6,6
"Rochester","MN",124,119,0,0,5,6
"Rochester","NY",160,156,0,4,0,6
"Rockford","IL",181,153,12,16,0,6
"Rocky Mount","NC",65,55,10,0,0,6
"Rome","GA",55,39,10,0,6,6
"Sacramento--Arden-Arcade--Roseville","CA",1549,1491,4,28,26,6
"Saginaw-Saginaw Township North","MI",33,31,2,0,0,6
"Salem","OR",169,161,8,0,0,6
"Salinas","CA",107,107,0,0,0,6
"Salisbury","MD",84,63,0,0,21,6
"Salt Lake City","UT",699,621,6,25,47,6
"San Angelo","TX",32,32,0,0,0,6
"San Antonio","TX",1411,1293,4,4,110,6
"San Diego-Carlsbad-San Marcos","CA",1038,810,12,69,147,6
"San Francisco-Oakland-Fremont","CA",1345,889,2,26,428,6
"San Jose-Sunnyvale-Santa Clara","CA",392,156,10,64,162,6
"San Luis Obispo-Paso Robles","CA",208,168,0,0,40,6
"Sandusky","OH",5,0,0,0,5,6
"Santa Barbara-Santa Maria-Goleta","CA",139,121,2,4,12,6
"Santa Cruz-Watsonville","CA",39,37,2,0,0,6
"Santa Fe","NM",57,57,0,0,0,6
"Santa Rosa-Petaluma","CA",390,154,8,0,228,6
"Sarasota-Bradenton-Venice","FL",1233,1114,10,40,69,6
"Savannah","GA",254,239,8,0,7,6
"Scranton--Wilkes-Barre","PA",45,42,0,3,0,6
"Seattle-Tacoma-Bellevue","WA",2515,1811,38,58,608,6
"Sheboygan","WI",23,19,4,0,0,6
"Sherman-Denison","TX",6,4,2,0,0,6
"Shreveport-Bossier City","LA",154,154,0,0,0,6
"Sioux City","IA-NE-SD",29,27,2,0,0,6
"Sioux Falls","SD",157,141,4,0,12,6
"South Bend-Mishawaka","IN-MI",154,94,0,0,60,6
"Spartanburg","SC",196,196,0,0,0,6
"Spokane","WA",267,172,12,4,79,6
"Springfield","IL",58,36,10,3,9,6
"Springfield","MA",78,74,4,0,0,6
"Springfield","MO",553,301,40,36,176,6
"Springfield","OH",23,23,0,0,0,6
"St. Cloud","MN",106,101,0,0,5,6
"St. George","UT",374,316,0,4,54,6
"St. Joseph","MO-KS",16,16,0,0,0,6
"St. Louis","MO-IL",1419,1292,30,16,81,6
"State College","PA",64,56,8,0,0,6
"Stockton","CA",565,545,4,0,16,6
"Sumter","SC",71,59,4,8,0,6
"Syracuse","NY",255,143,0,0,112,6
"Tallahassee","FL",353,210,22,7,114,6
"Tampa-St. Petersburg-Clearwater","FL",3441,2908,10,28,495,6
"Terre Haute","IN",43,22,0,0,21,6
"Texarkana","TX-Texarkana",23,19,4,0,0,6
"Toledo","OH",189,167,10,12,0,6
"Topeka","KS",89,89,0,0,0,6
"Trenton-Ewing","NJ",100,68,0,0,32,6
"Tucson","AZ",1307,1216,14,6,71,6
"Tulsa","OK",600,396,4,0,200,6
"Tuscaloosa","AL",131,119,0,0,12,6
"Tyler","TX",55,44,0,3,8,6
"Utica-Rome","NY",4,4,0,0,0,6
"Valdosta","GA",117,84,2,0,31,6
"Vallejo-Fairfield","CA",227,221,6,0,0,6
"Vero Beach","FL",286,275,6,0,5,6
"Victoria","TX",36,14,0,12,10,6
"Vineland-Millville-Bridgeton","NJ",77,77,0,0,0,6
"Virginia Beach-Norfolk-Newport News","VA-NC",869,769,56,10,34,6
"Visalia-Porterville","CA",393,328,6,59,0,6
"Waco","TX",97,43,0,0,54,6
"Warner Robins","GA",117,117,0,0,0,6
"Washington-Arlington-Alexandria","DC-VA-MD-WV",5280,3167,0,8,2105,6
"Waterloo-Cedar Falls","IA",124,36,4,4,80,6
"Wausau","WI",73,67,6,0,0,6
"Weirton-Steubenville","WV-OH",2,2,0,0,0,6
"Wenatchee","WA",65,65,0,0,0,6
"Wheeling","WV-OH",0,0,0,0,0,6
"Wichita Falls","TX",65,21,0,44,0,6
"Wichita","KS",288,282,6,0,0,6
"Williamsport","PA",2,2,0,0,0,6
"Wilmington","NC",807,685,26,8,88,6
"Winchester","VA-WV",149,149,0,0,0,6
"Winston-Salem","NC",310,296,14,0,0,6
"Worcester","MA",255,248,0,7,0,6
"Yakima","WA",44,44,0,0,0,6
"York-Hanover","PA",230,216,0,4,10,6
"Youngstown-Warren-Boardman","OH-PA",107,94,6,7,0,6
"Yuba City-Marysville","CA",193,193,0,0,0,6
"Yuma","AZ",208,203,0,0,5,6
"Abilene","TX",20,20,0,0,0,7
"Akron","OH",166,140,2,8,16,7
"Albany","GA",53,46,4,3,0,7
"Albany-Schenectady-Troy","NY",228,92,0,20,116,7
"Albuquerque","NM",652,619,0,7,26,7
"Alexandria","LA",61,61,0,0,0,7
"Allentown-Bethlehem-Easton","PA-NJ",462,354,2,0,106,7
"Altoona","PA",1,1,0,0,0,7
"Amarillo","TX",46,46,0,0,0,7
"Ames","IA",22,22,0,0,0,7
"Anchorage","AK",157,58,32,25,42,7
"Anderson","IN",27,27,0,0,0,7
"Anderson","SC",103,103,0,0,0,7
"Ann Arbor","MI",85,80,0,0,5,7
"Anniston-Oxford","AL",21,13,0,8,0,7
"Appleton","WI",67,55,12,0,0,7
"Asheville","NC",264,244,4,0,16,7
"Athens-Clarke County","GA",117,117,0,0,0,7
"Atlanta-Sandy Springs-Marietta","GA",5428,4856,4,7,561,7
"Atlantic City","NJ",180,176,4,0,0,7
"Auburn-Opelika","AL",78,78,0,0,0,7
"Augusta-Richmond County","GA-SC",219,219,0,0,0,7
"Austin-Round Rock","TX",1992,1449,56,3,484,7
"Bakersfield","CA",662,591,22,35,14,7
"Baltimore-Towson","MD",993,794,2,0,197,7
"Bangor","ME",38,38,0,0,0,7
"Barnstable Town","MA",134,116,2,0,16,7
"Baton Rouge","LA",413,393,0,4,16,7
"Battle Creek","MI",7,7,0,0,0,7
"Bay City","MI",9,9,0,0,0,7
"Beaumont-Port Arthur","TX",44,44,0,0,0,7
"Bellingham","WA",116,112,4,0,0,7
"Bend","OR",336,316,14,6,0,7
"Billings","MT",48,35,0,4,9,7
"Binghamton","NY",6,4,2,0,0,7
"Birmingham-Hoover","AL",598,588,0,0,10,7
"Bismarck","ND",64,56,0,8,0,7
"Bloomington","IN",91,49,18,4,20,7
"Bloomington-Normal","IL",60,49,0,0,11,7
"Boise City-Nampa","ID",1078,947,26,43,62,7
"Boston-Cambridge-Quincy","MA-NH",1632,765,64,38,765,7
"Boulder","CO",79,69,0,0,10,7
"Bowling Green","KY",107,107,0,0,0,7
"Bremerton-Silverdale","WA",142,109,0,0,33,7
"Bridgeport-Stamford-Norwalk","CT",165,158,2,0,5,7
"Brownsville-Harlingen","TX",249,227,8,14,0,7
"Brunswick","GA",81,72,0,0,9,7
