areacode2,MSA,State,State_Alpha,County,MSAName,StateName,Rent50_0,Rent50_1,Rent50_2,Rent50_3,Rent50_4,FMRType,pop100
500000005,10000,50,VT,5,,Vermont,424,507,619,779,894,40,29702
500000007,10000,50,VT,7,,Vermont,447,722,815,1133,1335,40,7910
500000009,10000,50,VT,9,,Vermont,410,495,610,770,883,40,6459
500000011,10000,50,VT,11,,Vermont,502,569,697,885,1016,40,18338
500000013,10000,50,VT,13,,Vermont,420,504,625,787,903,40,3250
500000015,10000,50,VT,15,,Vermont,393,545,650,891,1020,40,23233
500000017,10000,50,VT,17,,Vermont,405,531,655,865,969,40,28226
500000019,10000,50,VT,19,,Vermont,378,457,565,711,816,40,26277
500000021,10000,50,VT,21,,Vermont,445,577,705,885,989,40,63400
500000023,10000,50,VT,23,,Vermont,423,524,707,883,992,40,58039
500000025,10000,50,VT,25,,Vermont,489,564,748,949,1045,40,44216
500000027,10000,50,VT,27,,Vermont,531,601,750,963,1142,40,57418
501305000,1305,50,VT,13,"Burlington, VT MSA",Vermont,551,675,900,1227,1482,40,169391
510000001,10000,51,VA,1,,Virginia,388,420,490,652,784,40,38305
510000005,10000,51,VA,5,,Virginia,344,418,490,659,793,40,23518
510000007,10000,51,VA,7,,Virginia,331,418,490,659,793,40,11400
510000011,10000,51,VA,11,,Virginia,331,418,490,659,793,40,13705
510000015,10000,51,VA,15,,Virginia,328,425,517,681,827,40,108988
510000017,10000,51,VA,17,,Virginia,331,418,490,659,793,40,5048
510000021,10000,51,VA,21,,Virginia,331,418,490,659,793,40,6871
510000025,10000,51,VA,25,,Virginia,331,418,490,659,793,40,18419
510000027,10000,51,VA,27,,Virginia,331,418,490,659,793,40,26978
510000029,10000,51,VA,29,,Virginia,331,418,490,659,793,40,15623
510000033,10000,51,VA,33,,Virginia,463,470,628,833,878,40,22121
510000035,10000,51,VA,35,,Virginia,331,418,490,659,793,40,36082
510000037,10000,51,VA,37,,Virginia,331,418,490,659,793,40,12472
510000045,10000,51,VA,45,,Virginia,331,418,490,659,793,40,5091
510000049,10000,51,VA,49,,Virginia,331,455,527,659,794,40,9017
510000051,10000,51,VA,51,,Virginia,331,418,490,659,793,40,16395
510000057,10000,51,VA,57,,Virginia,328,461,544,758,895,40,9989
510000063,10000,51,VA,63,,Virginia,331,418,490,659,793,40,13874
510000067,10000,51,VA,67,,Virginia,331,418,490,659,793,40,47286
510000069,10000,51,VA,69,,Virginia,454,523,629,861,1031,40,82794
510000071,10000,51,VA,71,,Virginia,331,418,490,659,793,40,16657
510000077,10000,51,VA,77,,Virginia,331,418,490,659,793,40,17917
510000081,10000,51,VA,81,,Virginia,331,429,490,659,793,40,17225
510000083,10000,51,VA,83,,Virginia,331,418,490,659,793,40,37355
510000089,10000,51,VA,89,,Virginia,331,418,490,659,793,40,73346
510000091,10000,51,VA,91,,Virginia,331,418,490,659,793,40,2536
510000097,10000,51,VA,97,,Virginia,328,471,531,663,787,40,6630
510000101,10000,51,VA,101,,Virginia,328,450,503,652,785,40,13146
510000103,10000,51,VA,103,,Virginia,415,465,525,699,852,40,11567
510000105,10000,51,VA,105,,Virginia,331,418,490,659,793,40,23589
510000109,10000,51,VA,109,,Virginia,328,427,527,731,786,40,25627
510000111,10000,51,VA,111,,Virginia,331,418,490,659,793,40,13146
510000113,10000,51,VA,113,,Virginia,329,488,549,689,902,40,12520
510000117,10000,51,VA,117,,Virginia,331,418,490,659,793,40,32380
510000119,10000,51,VA,119,,Virginia,331,420,490,659,793,40,9932
510000121,10000,51,VA,121,,Virginia,341,449,527,732,865,40,99488
510000125,10000,51,VA,125,,Virginia,331,418,490,659,793,40,14445
510000131,10000,51,VA,131,,Virginia,331,418,490,659,793,40,13093
510000133,10000,51,VA,133,,Virginia,331,418,490,659,793,40,12259
510000135,10000,51,VA,135,,Virginia,331,418,490,659,793,40,15725
510000137,10000,51,VA,137,,Virginia,364,494,662,922,1081,40,25881
510000139,10000,51,VA,139,,Virginia,385,433,490,659,793,40,23177
510000141,10000,51,VA,141,,Virginia,331,418,490,659,793,40,19407
510000147,10000,51,VA,147,,Virginia,371,420,490,659,793,40,19720
510000155,10000,51,VA,155,,Virginia,331,418,490,659,793,40,35127
510000157,10000,51,VA,157,,Virginia,341,553,623,863,1019,40,6983
510000159,10000,51,VA,159,,Virginia,327,438,489,652,805,40,8809
510000163,10000,51,VA,163,,Virginia,331,418,490,659,793,40,34024
510000165,10000,51,VA,165,,Virginia,327,454,574,787,923,40,108193
510000167,10000,51,VA,167,,Virginia,331,418,490,659,793,40,30308
510000171,10000,51,VA,171,,Virginia,435,447,549,761,865,40,35075
510000173,10000,51,VA,173,,Virginia,331,418,490,659,793,40,33081
510000175,10000,51,VA,175,,Virginia,331,418,490,659,793,40,25828
510000181,10000,51,VA,181,,Virginia,343,418,490,659,793,40,6829
510000183,10000,51,VA,183,,Virginia,331,418,490,659,793,40,12504
510000185,10000,51,VA,185,,Virginia,331,418,490,659,793,40,44598
510000193,10000,51,VA,193,,Virginia,338,457,606,763,986,40,16718
510000195,10000,51,VA,195,,Virginia,331,418,490,659,793,40,44027
510000197,10000,51,VA,197,,Virginia,345,418,490,659,793,40,27599
511540000,1540,51,VA,540,"Charlottesville, VA MSA",Virginia,485,573,732,974,1091,40,159576
511650000,1650,51,VA,43,Clarke County MSA*,Virginia,384,542,701,963,983,40,12652
511891000,1891,51,VA,47,Culpeper County MSA*,Virginia,476,694,806,1065,1277,40,34262
511950000,1950,51,VA,590,"Danville, VA MSA",Virginia,342,430,505,679,819,40,110156
513830000,3830,51,VA,99,King George County MSA*,Virginia,466,620,695,966,974,40,16803
514640000,4640,51,VA,680,"Lynchburg, VA MSA",Virginia,394,436,501,659,795,40,214911
515720000,5720,51,VA,830,"Norfolk--Virginia Beach--Newport News, VA--NC MSA",Virginia,562,632,748,1044,1226,50,1569541
516760000,6760,51,VA,760,"Richmond--Petersburg, VA MSA",Virginia,596,673,785,1091,1288,50,996512
516800000,6800,51,VA,775,"Roanoke, VA MSA",Virginia,336,421,547,700,872,40,235932
518820000,8820,51,VA,187,Warren County MSA*,Virginia,383,524,700,916,1144,40,31584
518840000,8840,51,VA,685,"Washington, DC--MD--VA--WV PMSA",Virginia,913,1039,1218,1660,2002,50,4709757
530000001,10000,53,WA,1,,Washington,364,435,568,748,830,40,16428
530000003,10000,53,WA,3,,Washington,364,435,568,748,830,40,20551
530000007,10000,53,WA,7,,Washington,364,435,568,748,830,40,66616
530000009,10000,53,WA,9,,Washington,426,528,671,864,944,40,64525
530000013,10000,53,WA,13,,Washington,364,435,568,748,830,40,4064
530000015,10000,53,WA,15,,Washington,403,449,580,805,818,40,92948
530000017,10000,53,WA,17,,Washington,425,449,568,748,830,40,32603
530000019,10000,53,WA,19,,Washington,364,435,568,748,830,40,7260
530000023,10000,53,WA,23,,Washington,364,435,568,748,830,40,2397
530000025,10000,53,WA,25,,Washington,391,435,568,748,830,40,74698
530000027,10000,53,WA,27,,Washington,370,434,571,768,887,40,67194
530000031,10000,53,WA,31,,Washington,362,468,576,779,826,40,25953
530000037,10000,53,WA,37,,Washington,364,435,568,748,830,40,33362
530000039,10000,53,WA,39,,Washington,364,435,568,748,830,40,19161
530000041,10000,53,WA,41,,Washington,364,435,568,748,830,40,68600
530000043,10000,53,WA,43,,Washington,364,435,568,748,830,40,10184
530000045,10000,53,WA,45,,Washington,416,517,635,835,898,40,49405
530000047,10000,53,WA,47,,Washington,364,435,568,748,830,40,39564
530000049,10000,53,WA,49,,Washington,364,435,568,748,830,40,20984
530000051,10000,53,WA,51,,Washington,364,435,568,748,995,40,11732
530000055,10000,53,WA,55,,Washington,445,608,810,1067,1271,40,14077
530000057,10000,53,WA,57,,Washington,494,604,713,891,996,40,102979
530000059,10000,53,WA,59,,Washington,364,435,568,748,830,40,9872
530000065,10000,53,WA,65,,Washington,364,435,568,748,830,40,40066
530000069,10000,53,WA,69,,Washington,364,435,568,748,830,40,3824
530000071,10000,53,WA,71,,Washington,364,435,568,758,896,40,55180
530000075,10000,53,WA,75,,Washington,388,442,588,816,967,40,40740
530860000,860,53,WA,73,"Bellingham, WA MSA",Washington,456,592,787,1088,1289,40,166814
531150000,1150,53,WA,35,"Bremerton, WA PMSA",Washington,553,638,827,1116,1357,40,231969
535910000,5910,53,WA,67,"Olympia, WA PMSA",Washington,567,697,869,1196,1410,40,207355
536740000,6740,53,WA,21,"Richland--Kennewick--Pasco, WA MSA",Washington,566,647,774,1079,1265,40,191822
537600000,7600,53,WA,61,"Seattle--Bellevue--Everett, WA PMSA",Washington,629,764,968,1345,1589,40,2414616
537840000,7840,53,WA,63,"Spokane, WA MSA",Washington,362,493,596,809,906,40,417939
538200000,8200,53,WA,53,"Tacoma, WA PMSA",Washington,489,585,778,1081,1222,40,700820
539260000,9260,53,WA,77,"Yakima, WA MSA",Washington,421,518,643,861,898,40,222581
540000001,10000,54,WV,1,,West Virginia,296,375,420,540,628,40,15557
540000005,10000,54,WV,5,,West Virginia,296,361,420,540,628,40,25535
540000007,10000,54,WV,7,,West Virginia,296,361,420,540,628,40,14702
540000013,10000,54,WV,13,,West Virginia,296,361,420,540,628,40,7582
540000015,10000,54,WV,15,,West Virginia,296,361,420,540,628,40,10330
540000017,10000,54,WV,17,,West Virginia,306,361,420,540,628,40,7403
540000019,10000,54,WV,19,,West Virginia,296,361,420,540,628,40,47579
540000021,10000,54,WV,21,,West Virginia,325,361,420,540,628,40,7160
540000023,10000,54,WV,23,,West Virginia,296,361,420,540,628,40,11299
540000025,10000,54,WV,25,,West Virginia,298,410,437,546,633,40,34453
540000027,10000,54,WV,27,,West Virginia,300,366,428,562,637,40,20203
540000031,10000,54,WV,31,,West Virginia,296,361,420,540,628,40,12669
540000033,10000,54,WV,33,,West Virginia,323,397,458,572,686,40,68652
540000035,10000,54,WV,35,,West Virginia,296,369,420,574,628,40,28000
540000041,10000,54,WV,41,,West Virginia,296,394,420,540,628,40,16919
540000043,10000,54,WV,43,,West Virginia,296,361,420,540,628,40,22108
540000045,10000,54,WV,45,,West Virginia,302,361,420,543,642,40,37710
540000047,10000,54,WV,47,,West Virginia,296,361,420,540,628,40,27329
540000049,10000,54,WV,49,,West Virginia,297,374,462,591,682,40,56598
540000053,10000,54,WV,53,,West Virginia,296,361,420,540,645,40,25957
540000055,10000,54,WV,55,,West Virginia,296,361,420,540,628,40,62980
540000059,10000,54,WV,59,,West Virginia,296,361,420,540,636,40,28253
540000061,10000,54,WV,61,,West Virginia,377,418,507,701,828,40,81866
540000063,10000,54,WV,63,,West Virginia,296,361,420,540,628,40,14583
540000065,10000,54,WV,65,,West Virginia,395,446,499,626,698,40,14943
540000067,10000,54,WV,67,,West Virginia,296,361,420,540,628,40,26562
540000071,10000,54,WV,71,,West Virginia,296,361,420,540,628,40,8196
540000073,10000,54,WV,73,,West Virginia,304,361,420,540,643,40,7514
540000075,10000,54,WV,75,,West Virginia,296,361,420,540,628,40,9131
540000077,10000,54,WV,77,,West Virginia,296,378,420,540,628,40,29334
540000081,10000,54,WV,81,,West Virginia,345,407,474,611,715,40,79220
540000083,10000,54,WV,83,,West Virginia,296,361,420,540,628,40,28262
540000085,10000,54,WV,85,,West Virginia,296,361,420,540,628,40,10343
540000087,10000,54,WV,87,,West Virginia,296,361,420,540,628,40,15446
540000089,10000,54,WV,89,,West Virginia,296,361,420,540,628,40,12999
540000091,10000,54,WV,91,,West Virginia,363,391,428,542,631,40,16089
540000093,10000,54,WV,93,,West Virginia,296,361,420,540,628,40,7321
540000095,10000,54,WV,95,,West Virginia,295,359,440,550,626,40,9592
540000097,10000,54,WV,97,,West Virginia,294,359,420,537,625,40,23404
540000101,10000,54,WV,101,,West Virginia,296,361,420,540,628,40,9719
540000103,10000,54,WV,103,,West Virginia,338,365,459,573,721,40,17693
540000105,10000,54,WV,105,,West Virginia,296,361,420,540,628,40,5873
540000109,10000,54,WV,109,,West Virginia,296,361,420,540,628,40,25708
540877000,877,54,WV,3,Berkeley County MSA*,West Virginia,524,560,659,823,925,40,75905
541480000,1480,54,WV,79,"Charleston, WV MSA",West Virginia,330,448,568,780,853,40,251662
543400000,3400,54,WV,99,"Huntington--Ashland, WV--KY--OH MSA",West Virginia,353,414,509,649,716,40,315538
543630000,3630,54,WV,37,Jefferson County MSA*,West Virginia,511,567,701,912,1034,40,42190
546020000,6020,54,WV,107,"Parkersburg--Marietta, WV--OH MSA",West Virginia,345,414,474,615,666,40,151237
549000000,9000,54,WV,69,"Wheeling, WV--OH MSA",West Virginia,370,405,501,638,712,40,153172
550000001,10000,55,WI,1,,Wisconsin,312,364,464,590,667,40,18643
550000003,10000,55,WI,3,,Wisconsin,340,378,464,590,667,40,16866
550000005,10000,55,WI,5,,Wisconsin,312,364,464,590,667,40,44963
550000007,10000,55,WI,7,,Wisconsin,312,364,464,590,667,40,15013
550000011,10000,55,WI,11,,Wisconsin,312,364,464,590,667,40,13804
550000013,10000,55,WI,13,,Wisconsin,312,364,464,590,667,40,15674
550000019,10000,55,WI,19,,Wisconsin,312,364,464,590,667,40,33557
550000021,10000,55,WI,21,,Wisconsin,309,368,483,632,710,40,52468
550000023,10000,55,WI,23,,Wisconsin,312,364,464,590,667,40,17243
550000027,10000,55,WI,27,,Wisconsin,392,397,522,655,729,40,85897
550000029,10000,55,WI,29,,Wisconsin,317,393,487,627,761,40,27961
550000033,10000,55,WI,33,,Wisconsin,311,363,474,634,782,40,39858
550000037,10000,55,WI,37,,Wisconsin,312,364,464,590,667,40,5088
550000039,10000,55,WI,39,,Wisconsin,361,489,579,789,812,40,97296
550000041,10000,55,WI,41,,Wisconsin,312,364,464,590,667,40,10024
550000043,10000,55,WI,43,,Wisconsin,316,364,464,590,667,40,49597
550000045,10000,55,WI,45,,Wisconsin,317,364,464,623,667,40,33647
550000047,10000,55,WI,47,,Wisconsin,312,364,464,590,667,40,19105
550000049,10000,55,WI,49,,Wisconsin,323,364,464,609,667,40,22780
550000051,10000,55,WI,51,,Wisconsin,312,364,464,590,667,40,6861
550000053,10000,55,WI,53,,Wisconsin,312,364,464,590,667,40,19100
550000055,10000,55,WI,55,,Wisconsin,310,411,532,689,753,40,74021
550000057,10000,55,WI,57,,Wisconsin,319,364,464,590,667,40,24316
550000061,10000,55,WI,61,,Wisconsin,312,364,464,590,667,40,20187
550000065,10000,55,WI,65,,Wisconsin,317,364,464,590,667,40,16137
550000067,10000,55,WI,67,,Wisconsin,312,364,464,590,667,40,20740
550000069,10000,55,WI,69,,Wisconsin,312,364,464,590,667,40,29641
550000071,10000,55,WI,71,,Wisconsin,315,364,464,590,667,40,82887
550000075,10000,55,WI,75,,Wisconsin,312,364,464,590,667,40,43384
550000077,10000,55,WI,77,,Wisconsin,312,364,464,590,667,40,15832
550000078,10000,55,WI,78,,Wisconsin,312,364,464,590,667,40,4562
550000081,10000,55,WI,81,,Wisconsin,312,364,464,618,667,40,40899
550000083,10000,55,WI,83,,Wisconsin,312,364,464,590,667,40,35634
550000085,10000,55,WI,85,,Wisconsin,312,365,464,595,715,40,36776
550000091,10000,55,WI,91,,Wisconsin,312,364,464,590,667,40,7213
550000095,10000,55,WI,95,,Wisconsin,316,368,477,597,675,40,41319
550000097,10000,55,WI,97,,Wisconsin,378,399,517,647,799,40,67182
550000099,10000,55,WI,99,,Wisconsin,312,364,464,590,667,40,15822
550000103,10000,55,WI,103,,Wisconsin,312,364,464,590,667,40,17924
550000107,10000,55,WI,107,,Wisconsin,312,364,464,590,667,40,15347
550000111,10000,55,WI,111,,Wisconsin,365,378,503,626,703,40,55225
550000113,10000,55,WI,113,,Wisconsin,312,364,464,590,667,40,16196
550000115,10000,55,WI,115,,Wisconsin,317,364,464,590,667,40,40664
550000119,10000,55,WI,119,,Wisconsin,312,364,464,590,667,40,19680
550000121,10000,55,WI,121,,Wisconsin,312,364,464,590,667,40,27010
550000123,10000,55,WI,123,,Wisconsin,312,364,464,590,667,40,28056
550000125,10000,55,WI,125,,Wisconsin,312,364,464,590,667,40,21033
550000127,10000,55,WI,127,,Wisconsin,322,454,588,767,863,40,93759
550000129,10000,55,WI,129,,Wisconsin,312,364,464,590,667,40,16036
550000135,10000,55,WI,135,,Wisconsin,312,364,464,590,701,40,51731
550000137,10000,55,WI,137,,Wisconsin,312,364,464,590,667,40,23154
550000141,10000,55,WI,141,,Wisconsin,336,386,478,601,675,40,75555
550460000,460,55,WI,139,"Appleton--Oshkosh--Neenah, WI MSA",Wisconsin,359,442,563,708,817,40,358365
552290000,2290,55,WI,35,"Eau Claire, WI MSA",Wisconsin,390,424,557,713,804,40,148337
553080000,3080,55,WI,9,"Green Bay, WI MSA",Wisconsin,424,468,601,835,840,40,226778
553620000,3620,55,WI,105,"Janesville--Beloit, WI MSA",Wisconsin,398,501,620,776,870,40,152307
553800000,3800,55,WI,59,"Kenosha, WI PMSA",Wisconsin,471,584,717,985,1110,40,149577
553870000,3870,55,WI,63,"La Crosse, WI--MN MSA",Wisconsin,326,420,535,715,866,40,126838
554720000,4720,55,WI,25,"Madison, WI MSA",Wisconsin,491,617,746,1034,1221,40,426526
555080000,5080,55,WI,133,"Milwaukee--Waukesha, WI PMSA",Wisconsin,443,579,728,911,1018,40,1500741
556600000,6600,55,WI,101,"Racine, WI PMSA",Wisconsin,390,483,638,823,900,40,188831
557620000,7620,55,WI,117,"Sheboygan, WI MSA",Wisconsin,344,443,540,674,838,40,112646
558940000,8940,55,WI,73,"Wausau, WI MSA",Wisconsin,421,437,545,745,825,40,125834
560000001,10000,56,WY,1,,Wyoming,356,445,593,823,974,40,32014
560000003,10000,56,WY,3,,Wyoming,342,392,503,667,766,40,11461
560000005,10000,56,WY,5,,Wyoming,369,392,503,669,789,40,33698
560000007,10000,56,WY,7,,Wyoming,342,392,503,667,766,40,15639
560000009,10000,56,WY,9,,Wyoming,342,392,503,667,766,40,12052
560000011,10000,56,WY,11,,Wyoming,342,392,503,667,766,40,5887
560000013,10000,56,WY,13,,Wyoming,342,392,503,667,766,40,35804
560000015,10000,56,WY,15,,Wyoming,342,392,503,667,766,40,12538
560000017,10000,56,WY,17,,Wyoming,342,392,503,667,766,40,4882
560000019,10000,56,WY,19,,Wyoming,342,392,503,667,766,40,7075
560000023,10000,56,WY,23,,Wyoming,342,392,503,667,766,40,14573
560000027,10000,56,WY,27,,Wyoming,342,392,503,667,766,40,2407
560000029,10000,56,WY,29,,Wyoming,342,392,503,667,774,40,25786
560000031,10000,56,WY,31,,Wyoming,342,392,503,667,766,40,8807
560000033,10000,56,WY,33,,Wyoming,342,392,503,667,774,40,26560
560000035,10000,56,WY,35,,Wyoming,378,426,503,667,766,40,5920
560000037,10000,56,WY,37,,Wyoming,356,392,503,669,789,40,37613
560000039,10000,56,WY,39,,Wyoming,450,573,762,1025,1117,40,18251
560000041,10000,56,WY,41,,Wyoming,358,392,503,668,807,40,19742
560000043,10000,56,WY,43,,Wyoming,342,392,503,667,766,40,8289
560000045,10000,56,WY,45,,Wyoming,342,392,503,667,766,40,6644
561350000,1350,56,WY,25,"Casper, WY MSA",Wyoming,386,447,572,784,927,40,66533
561580000,1580,56,WY,21,"Cheyenne, WY MSA",Wyoming,419,527,703,899,1093,40,81607
660000001,10000,66,GU,1,,Guam,807,969,1148,1440,1619,40,154805
720000001,10000,72,PR,1,,Puerto Rico,230,284,334,422,466,40,19143
720000009,10000,72,PR,9,,Puerto Rico,230,284,334,422,466,40,26493
720000015,10000,72,PR,15,,Puerto Rico,230,284,334,422,466,40,19117
720000019,10000,72,PR,19,,Puerto Rico,230,284,334,422,466,40,28909
720000039,10000,72,PR,39,,Puerto Rico,230,284,334,422,466,40,19811
720000043,10000,72,PR,43,,Puerto Rico,230,284,334,422,466,40,37597
720000049,10000,72,PR,49,,Puerto Rico,230,284,334,422,466,40,1868
720000055,10000,72,PR,55,,Puerto Rico,230,284,334,422,466,40,21888
720000057,10000,72,PR,57,,Puerto Rico,230,284,334,422,466,40,44301
720000071,10000,72,PR,71,,Puerto Rico,230,284,334,422,466,40,44444
720000073,10000,72,PR,73,,Puerto Rico,230,284,334,422,466,40,17318
720000079,10000,72,PR,79,,Puerto Rico,230,284,334,422,466,40,26261
720000081,10000,72,PR,81,,Puerto Rico,230,284,334,422,466,40,34415
720000083,10000,72,PR,83,,Puerto Rico,230,284,334,422,466,40,11061
720000093,10000,72,PR,93,,Puerto Rico,230,284,334,422,466,40,6449
720000095,10000,72,PR,95,,Puerto Rico,230,284,334,422,466,40,12741
720000107,10000,72,PR,107,,Puerto Rico,230,284,334,422,466,40,23844
720000109,10000,72,PR,109,,Puerto Rico,230,284,334,422,466,40,20152
720000115,10000,72,PR,115,,Puerto Rico,230,284,334,422,466,40,25450
720000117,10000,72,PR,117,,Puerto Rico,230,284,334,422,466,40,14767
720000123,10000,72,PR,123,,Puerto Rico,230,284,334,422,466,40,31113
720000131,10000,72,PR,131,,Puerto Rico,230,284,334,422,466,40,44204
720000133,10000,72,PR,133,,Puerto Rico,230,284,334,422,466,40,21665
720000141,10000,72,PR,141,,Puerto Rico,230,284,334,422,466,40,35336
720000147,10000,72,PR,147,,Puerto Rico,230,284,334,422,466,40,9106
720060000,60,72,PR,99,"Aguadilla, PR MSA",Puerto Rico,245,300,356,442,498,40,146424
720470000,470,72,PR,65,"Arecibo, PR PMSA",Puerto Rico,267,324,380,477,537,40,174300
721310000,1310,72,PR,129,"Caguas, PR PMSA",Puerto Rico,312,374,441,556,619,40,308365
724840000,4840,72,PR,125,"Mayagüez, PR MSA",Puerto Rico,292,356,422,527,592,40,253347
726360000,6360,72,PR,153,"Ponce, PR MSA",Puerto Rico,289,355,418,525,588,40,361094
727440000,7440,72,PR,151,"San Juan--Bayamón, PR PMSA",Puerto Rico,391,477,562,704,791,40,1967627
780000010,10000,78,VI,10,,Virgin Islands,550,668,788,983,1101,40,106468
780000923,10000,78,VI,923,,Virgin Islands,707,856,1010,1262,1413,40,55378
