"x","y","id"
-72.547235,41.250499,"09.009"
-72.571136,41.268098,"09.009"
-73.107987,41.168738,"09.009"
-73.107987044748,41.1687378289358,"09.009"
-73.112152,41.171397,"09.009"
-73.065051,41.297596,"09.009"
-73.066151,41.299496,"09.009"
-73.067851,41.300996,"09.009"
-73.320906,41.477007,"09.009"
-73.327114,41.484527,"09.009"
-73.326794,41.493039,"09.009"
-72.938501,41.644311,"09.009"
-72.237947,41.713167,"09.011"
-71.789398,41.640013,"09.011"
-71.787637426191,41.6398976281912,"09.011"
-71.789356,41.59691,"09.011"
-71.7955031758028,41.4638816312191,"09.011"
-71.797683,41.416709,"09.011"
-71.8112928798921,41.4186084809914,"09.011"
-72.3338939362417,41.2829156712027,"09.011"
-72.3412562580374,41.2801854769246,"09.011"
-72.342227,41.282498,"09.011"
-72.426102,41.413069,"09.011"
-72.43371,41.423995,"09.011"
-72.427613,41.423289,"09.011"
-72.322931,41.518119,"09.011"
-72.323394,41.53425,"09.011"
-72.331625,41.533507,"09.011"
-72.460624,41.572956,"09.011"
-72.46673,41.583899,"09.011"
-72.417229,41.590598,"09.011"
-72.239559,41.714191,"09.011"
-72.4794760833823,42.0340934373162,"09.013"
-72.135687,42.030245,"09.013"
-72.1021701031503,42.0288995141767,"09.013"
-72.099537,41.966322,"09.013"
-72.383828,41.591898,"09.013"
-72.384828,41.588998,"09.013"
-72.393928,41.592598,"09.013"
-72.5092059579445,42.0342165992436,"09.013"
-72.063496,42.027347,"09.015"
-71.8593367795904,42.0240892567058,"09.015"
-71.80065,42.023569,"09.015"
-71.799242,42.008065,"09.015"
-71.786994,41.655992,"09.015"
-71.787637426191,41.6398976281912,"09.015"
-71.789398,41.640013,"09.015"
-71.936713,41.635867,"09.015"
-71.951936,41.634328,"09.015"
-71.954983,41.634799,"09.015"
-72.247628,41.723703,"09.015"
-72.252044,41.724238,"09.015"
-72.252746,41.728202,"09.015"
-72.1021701031503,42.0288995141767,"09.015"
-75.511788,39.365191,"10.001"
-75.312546,38.94928,"10.001"
-75.3119140838072,38.9458710786104,"10.001"
-75.312485,38.945688,"10.001"
-75.686495,38.831305,"10.001"
-75.72261,38.830008,"10.001"
-75.722882,38.833156,"10.001"
-75.7581888666607,39.2733497664873,"10.001"
-75.760086686969,39.2966001023122,"10.001"
-75.750643,39.297205,"10.001"
-75.5126442652094,39.3658728933208,"10.001"
-75.539346,39.838211,"10.003"
-75.415041,39.801786,"10.003"
-75.405337,39.796213,"10.003"
-75.4267820730612,39.7877931068929,"10.003"
-75.614065,39.61832,"10.003"
-75.614929,39.615952,"10.003"
-75.614273,39.61464,"10.003"
-75.512996,39.366153,"10.003"
-75.5126442652094,39.3658728933208,"10.003"
-75.513519,39.365323,"10.003"
-75.666076,39.290463,"10.003"
-75.667241,39.289991,"10.003"
-75.669803,39.291273,"10.003"
-75.788363010479,39.7194131791339,"10.003"
-75.788359,39.721811,"10.003"
-75.773558,39.722411,"10.003"
-75.570464,39.839007,"10.003"
-75.368013,38.959383,"10.005"
-75.0936706178543,38.8036068283676,"10.005"
-75.089473,38.797198,"10.005"
-75.082153,38.772157,"10.005"
-75.0490562567025,38.4563538830885,"10.005"
-75.048939,38.451263,"10.005"
-75.05251,38.451273,"10.005"
-75.665585,38.4589,"10.005"
-75.693521,38.460128,"10.005"
-75.696369,38.492373,"10.005"
-75.722028,38.822078,"10.005"
-75.72261,38.830008,"10.005"
-75.686495,38.831305,"10.005"
-75.371913,38.961098,"10.005"
-77.0523733930235,38.9865578247944,"11.001"
-76.9131563054295,38.895812,"11.001"
-76.909395,38.892812,"11.001"
-76.910795,38.891712,"11.001"
-77.009229290402,38.8151968065628,"11.001"
-77.038598,38.791513,"11.001"
-77.038898,38.800813,"11.001"
-77.054299,38.98511,"11.001"
-82.506806,29.943718,"12.001"
-82.138704,29.835949,"12.001"
-82.133126,29.835949,"12.001"
-82.133127,29.830826,"12.001"
-82.055792,29.45413,"12.001"
-82.055643,29.441847,"12.001"
-82.056747,29.439951,"12.001"
-82.540612,29.479778,"12.001"
-82.556726,29.48016,"12.001"
-82.556629,29.506297,"12.001"
-82.658211,29.828066,"12.001"
-82.658585,29.830238,"12.001"
-82.654935,29.829662,"12.001"
-82.511475,29.945308,"12.001"
-82.374844,30.579004,"12.003"
-82.249841,30.570863,"12.003"
-82.214839,30.568591,"12.003"
-82.214385,30.566958,"12.003"
-82.049411,30.186933,"12.003"
-82.049425,30.143136,"12.003"
-82.14265,30.143116,"12.003"
-82.443673,30.138091,"12.003"
-82.458391,30.136449,"12.003"
-82.458406,30.141799,"12.003"
-82.459544,30.584272,"12.003"
-85.435037,30.567667,"12.005"
-85.388567,29.925107,"12.005"
-85.3885542627754,29.9242493602281,"12.005"
-85.3887535900437,29.9244213807788,"12.005"
-85.9244447656767,30.2388053484426,"12.005"
-85.9957456364691,30.2690047526563,"12.005"
-85.995484,30.274647,"12.005"
-85.968886,30.405335,"12.005"
-85.965182,30.410378,"12.005"
-85.952239,30.412322,"12.005"
-85.5156,30.437112,"12.005"
-85.487767,30.436984,"12.005"
-85.48779,30.441619,"12.005"
-85.447966,30.567818,"12.005"
-82.049385,30.123328,"12.007"
-82.049053,29.720485,"12.007"
-82.049244,29.71867,"12.007"
-82.054454,29.718668,"12.007"
-82.411158,29.920587,"12.007"
-82.418787,29.923132,"12.007"
-82.416234,29.92602,"12.007"
-82.049425,30.143136,"12.007"
-80.788616,28.791137,"12.009"
-80.536115,28.478647,"12.009"
-80.525094,28.459454,"12.009"
-80.525137881425,28.4592464071047,"12.009"
-80.5065418995371,27.9663934921397,"12.009"
-80.446973,27.861954,"12.009"
-80.4470838775705,27.8607574910713,"12.009"
-80.852438,27.822765,"12.009"
-80.868881,27.822522,"12.009"
-80.868893,27.824141,"12.009"
-80.981694,28.611201,"12.009"
-80.98725,28.612997,"12.009"
-80.964476,28.613035,"12.009"
-80.965608,28.685065,"12.009"
-80.967895,28.790198,"12.009"
-80.899438,28.790954,"12.009"
-80.807867,28.791331,"12.009"
-80.220948,26.332958,"12.011"
-80.076764,26.320956,"12.011"
-80.0748325650652,26.3210576544702,"12.011"
-80.0748329494988,26.3210555144566,"12.011"
-80.117778,25.986369,"12.011"
-80.1177984437081,25.9749477474413,"12.011"
-80.118266,25.974969,"12.011"
-80.777701,25.978992,"12.011"
-80.872945,25.979434,"12.011"
-80.872748,26.00037,"12.011"
-80.881226,26.330167,"12.011"
-80.881233,26.333806,"12.011"
-80.53921,26.334648,"12.011"
-80.227359,26.334656,"12.011"
-85.126207,30.607898,"12.013"
-84.957307,30.605962,"12.013"
-84.932519,30.606393,"12.013"
-84.934219,30.602693,"12.013"
-85.124915,30.199898,"12.013"
-85.126854,30.199889,"12.013"
-85.136548,30.199954,"12.013"
-85.385843,30.201421,"12.013"
-85.389621,30.201407,"12.013"
-85.389583,30.217288,"12.013"
-85.384302,30.555454,"12.013"
-85.384134,30.566845,"12.013"
-85.374926,30.566881,"12.013"
-85.16793,30.608022,"12.013"
-81.965781,27.034846,"12.015"
-81.732698,27.0335,"12.015"
-81.562842,27.033366,"12.015"
-81.562711,27.001194,"12.015"
-81.565596,26.79068,"12.015"
-81.566087,26.769584,"12.015"
-81.598496,26.76925,"12.015"
-82.059427,26.770447,"12.015"
-82.0620254010797,26.7704616040701,"12.015"
-82.061400665827,26.774279416714,"12.015"
-82.0751513638103,26.9575341944596,"12.015"
-82.0763493901464,26.9582634280570,"12.015"
-82.0776579766717,26.9582396360945,"12.015"
-82.1786904886567,26.7725545716215,"12.015"
-82.2090074525192,26.7721503466900,"12.015"
-82.216204,26.778089,"12.015"
-82.3704906116285,26.937839,"12.015"
-82.3757299291422,26.9460295996371,"12.015"
-82.365117,26.946139,"12.015"
-81.986125,27.035288,"12.015"
-82.478189,29.052659,"12.017"
-82.177558,28.80217,"12.017"
-82.169779,28.796715,"12.017"
-82.169141,28.792954,"12.017"
-82.359988,28.665952,"12.017"
-82.418006,28.665899,"12.017"
-82.418354,28.694862,"12.017"
-82.638772,28.694423,"12.017"
-82.6464210685581,28.6943995132335,"12.017"
-82.6454816275223,28.6975533513681,"12.017"
-82.7378722912684,28.9957031580298,"12.017"
-82.7586208588321,28.9933096561651,"12.017"
-82.756157,28.996383,"12.017"
-82.481361,29.052795,"12.017"
-81.725323,30.191007,"12.019"
-81.583477,29.844918,"12.019"
-81.58079,29.839621,"12.019"
-81.650433,29.83908,"12.019"
-82.029099,29.718681,"12.019"
-82.049244,29.71867,"12.019"
-82.049053,29.720485,"12.019"
-82.049425,30.143136,"12.019"
-82.049411,30.186933,"12.019"
-82.020311,30.186933,"12.019"
-81.73349,30.193466,"12.019"
-81.271723,26.422551,"12.021"
-81.270356,26.353463,"12.021"
-81.26855,26.253045,"12.021"
-81.202693,26.254376,"12.021"
-80.879988,26.259451,"12.021"
-80.879809,26.259455,"12.021"
-80.8796,26.225835,"12.021"
-80.873573,25.908301,"12.021"
-80.8731,25.805607,"12.021"
-80.999792,25.803974,"12.021"
-81.684144138373,25.8470132664613,"12.021"
-81.6848,25.847205,"12.021"
-81.685532003,25.8480551427247,"12.021"
-81.844555,26.327712,"12.021"
-81.8458418101346,26.3303951898239,"12.021"
-81.844937,26.330478,"12.021"
-81.271768,26.517069,"12.021"
-82.569237,30.590965,"12.023"
-82.524899,30.588189,"12.023"
-82.459544,30.584272,"12.023"
-82.458226,30.499895,"12.023"
-82.452553,30.12332,"12.023"
-82.452552,30.122174,"12.023"
-82.453975,30.119126,"12.023"
-82.643048,29.827287,"12.023"
-82.651914,29.826087,"12.023"
-82.653779,29.827348,"12.023"
-82.79543,29.93195,"12.023"
-82.800113,29.932293,"12.023"
-82.798455,29.936716,"12.023"
-82.689271,30.597719,"12.023"
-81.563659,27.297636,"12.027"
-81.562683,27.070482,"12.027"
-81.562842,27.033366,"12.027"
-81.732698,27.0335,"12.027"
-82.055686,27.032174,"12.027"
-82.05747,27.032191,"12.027"
-82.057516,27.076488,"12.027"
-82.05638,27.291949,"12.027"
-82.055753,27.338264,"12.027"
-82.026981,27.33794,"12.027"
-81.563736,27.34072,"12.027"
-82.907862,29.821843,"12.029"
-82.903956,29.824294,"12.029"
-81.625297,30.586132,"12.031"
-81.42601,30.496739,"12.031"
-81.410809,30.482039,"12.031"
-81.407008,30.42204,"12.031"
-81.433737,30.106028,"12.031"
-81.433783,30.105536,"12.031"
-81.434653,30.105277,"12.031"
-82.020311,30.186933,"12.031"
-82.049411,30.186933,"12.031"
-82.049319,30.201433,"12.031"
-81.635431,30.581495,"12.031"
-87.162763,30.996959,"12.033"
-87.31059,30.85534,"12.033"
-87.313495,30.849487,"12.033"
-87.313522,30.848607,"12.033"
-87.124968,30.500196,"12.033"
-87.124367,30.497196,"12.033"
-87.124067,30.489996,"12.033"
-87.23367,30.350599,"12.033"
-87.23327,30.349199,"12.033"
-87.22277,30.344099,"12.033"
-86.920113,30.386567,"12.033"
-86.9192923963595,30.3706751133096,"12.033"
-87.1079390820644,30.3363757857044,"12.033"
-87.419859,30.297128,"12.033"
-87.518324,30.280435,"12.033"
-87.51838,30.283901,"12.033"
-87.397185,30.648117,"12.033"
-87.396177,30.650454,"12.033"
-87.3971298097598,30.6538762116442,"12.033"
-87.628245,30.860131,"12.033"
-87.634938,30.865886,"12.033"
-87.629987,30.877686,"12.033"
-87.599172,30.995722,"12.033"
-87.598928,30.997457,"12.033"
-87.571281,30.99787,"12.033"
-87.162614,30.999055,"12.033"
-81.2122999173082,29.6690900397255,"12.035"
-81.150974,29.295083,"12.035"
-81.150081,29.265957,"12.035"
-81.19534,29.264823,"12.035"
-81.401133,29.261207,"12.035"
-81.41729,29.261156,"12.035"
-81.41914,29.32153,"12.035"
-81.517067,29.489338,"12.035"
-81.519914,29.494897,"12.035"
-81.52063,29.497507,"12.035"
-81.523164,29.601201,"12.035"
-81.523708,29.622406,"12.035"
-81.502036,29.622648,"12.035"
-81.2128612145695,29.6706214001847,"12.035"
-84.978903,30.013794,"12.037"
-84.3430760061277,29.9001039968730,"12.037"
-84.343389,29.899539,"12.037"
-84.3438184270875,29.8993327206857,"12.037"
-85.177284,29.700193,"12.037"
-85.2173565480916,29.6949532734194,"12.037"
-85.206226,29.711188,"12.037"
-85.021535,29.806258,"12.037"
-85.019828,29.808835,"12.037"
-85.019417,29.810151,"12.037"
-85.007722,30.013923,"12.037"
-84.836324,30.710709,"12.039"
-84.374905,30.689794,"12.039"
-84.28121,30.685256,"12.039"
-84.29208,30.680769,"12.039"
-84.668247,30.387849,"12.039"
-84.680622,30.388047,"12.039"
-84.680525,30.417269,"12.039"
-84.883318,30.605593,"12.039"
-84.932519,30.606393,"12.039"
-84.929019,30.611593,"12.039"
-84.864693,30.711542,"12.039"
-82.784643,29.933392,"12.041"
-82.660218,29.830168,"12.041"
-82.658585,29.830238,"12.041"
-82.658211,29.828066,"12.041"
-82.714969,29.563211,"12.041"
-82.756463,29.562641,"12.041"
-82.756556,29.566088,"12.041"
-82.963706,29.603365,"12.041"
-82.97216,29.608969,"12.041"
-82.972362,29.611052,"12.041"
-82.793509,29.934035,"12.041"
-80.943186,27.210599,"12.043"
-80.898022,26.919629,"12.043"
-80.945354,26.769049,"12.043"
-80.955735,26.76895,"12.043"
-81.563532,26.769596,"12.043"
-81.566087,26.769584,"12.043"
-81.565596,26.79068,"12.043"
-81.562711,27.001194,"12.043"
-81.562842,27.033366,"12.043"
-81.545748,27.033306,"12.043"
-80.96176,27.210909,"12.043"
-85.378758,30.201202,"12.045"
-85.122396,30.19996,"12.045"
-85.115848,30.199976,"12.045"
-85.119405,30.197695,"12.045"
-85.019665,29.953522,"12.045"
-85.017862,29.95101,"12.045"
-85.01958,29.950176,"12.045"
-85.038614,29.781188,"12.045"
-85.040078,29.779346,"12.045"
-85.041621,29.778984,"12.045"
-85.347711,29.66719,"12.045"
-85.344768,29.654793,"12.045"
-85.352615,29.659787,"12.045"
-85.385843,30.201421,"12.045"
-83.187391,30.627223,"12.047"
-82.698618,30.598232,"12.047"
-82.689271,30.597719,"12.047"
-82.689288,30.59763,"12.047"
-82.744766,30.317469,"12.047"
-82.746746,30.317262,"12.047"
-82.749325,30.318875,"12.047"
-83.169618,30.386184,"12.047"
-83.170969,30.385225,"12.047"
-83.171083,30.38575,"12.047"
-83.309455,30.634417,"12.047"
-81.563463,27.613583,"12.049"
-81.563635,27.37351,"12.049"
-81.563736,27.34072,"12.049"
-81.579092,27.340679,"12.049"
-82.026981,27.33794,"12.049"
-82.055753,27.338264,"12.049"
-82.055674,27.373328,"12.049"
-82.055423,27.462558,"12.049"
-82.055395,27.473188,"12.049"
-82.055343,27.483024,"12.049"
-82.054467,27.595181,"12.049"
-82.054349,27.646382,"12.049"
-81.987769,27.646521,"12.049"
-81.563318,27.646614,"12.049"
-80.886055,26.745335,"12.051"
-80.881108,26.298977,"12.051"
-80.879809,26.259455,"12.051"
-80.879988,26.259451,"12.051"
-81.202693,26.254376,"12.051"
-81.26855,26.253045,"12.051"
-81.270356,26.353463,"12.051"
-81.271723,26.422551,"12.051"
-81.271768,26.517069,"12.051"
-81.369978,26.516211,"12.051"
-81.470419,26.513331,"12.051"
-81.563765,26.513324,"12.051"
-81.56382,26.518296,"12.051"
-81.56628,26.714501,"12.051"
-81.566301,26.725378,"12.051"
-81.566264,26.736336,"12.051"
-80.955735,26.76895,"12.051"
-80.945354,26.769049,"12.051"
-80.898022,26.919629,"12.051"
-80.885639,26.958919,"12.051"
-82.418354,28.694862,"12.053"
-82.054594,28.521559,"12.053"
-82.055252,28.478401,"12.053"
-82.152775,28.478426,"12.053"
-82.640183,28.433522,"12.053"
-82.6787428259151,28.4334559985854,"12.053"
-82.6787428238333,28.4334560006838,"12.053"
-82.6541670226574,28.6683952356939,"12.053"
-82.6464210685581,28.6943995132335,"12.053"
-82.638772,28.694423,"12.053"
-82.451433,28.695045,"12.053"
-81.477567,27.646542,"12.055"
-81.152477,27.643264,"12.055"
-81.142178,27.643238,"12.055"
-81.142796,27.642665,"12.055"
-81.205315,27.492358,"12.055"
-81.205109,27.489767,"12.055"
-81.189013,27.482476,"12.055"
-80.941953,27.211921,"12.055"
-80.941933,27.211403,"12.055"
-80.943186,27.210599,"12.055"
-81.545748,27.033306,"12.055"
-81.562842,27.033366,"12.055"
-81.562683,27.070482,"12.055"
-81.482794,27.646678,"12.055"
-82.595842,28.173236,"12.057"
-82.105853,28.17165,"12.057"
-82.056252,28.171587,"12.057"
-82.056348,28.1601,"12.057"
-82.054644,27.672743,"12.057"
-82.054349,27.646382,"12.057"
-82.06218,27.646333,"12.057"
-82.553275,27.645451,"12.057"
-82.5546229292384,27.6449472010536,"12.057"
-82.537146,27.672933,"12.057"
-82.3935483806381,27.8370852467705,"12.057"
-82.393383,27.837519,"12.057"
-82.394669209024,27.8419677700359,"12.057"
-82.61952,27.969698,"12.057"
-82.648615555939,27.966308587595,"12.057"
-82.648616,27.966337,"12.057"
-82.619389,28.173379,"12.057"
-85.499564,30.994327,"12.059"
-85.61944,30.745603,"12.059"
-85.618855,30.743862,"12.059"
-85.626489,30.74411,"12.059"
-85.844974,30.706845,"12.059"
-85.844716,30.703129,"12.059"
-85.874923,30.703273,"12.059"
-86.014013,30.704466,"12.059"
-86.037591,30.704572,"12.059"
-86.037551,30.715625,"12.059"
-86.035333,30.957752,"12.059"
-86.035039,30.99332,"12.059"
-85.998643,30.99287,"12.059"
-85.498272,30.996928,"12.059"
-80.447179,27.859731,"12.061"
-80.324699,27.569178,"12.061"
-80.321271163569,27.5573776293840,"12.061"
-80.323049,27.557295,"12.061"
-80.695873,27.558385,"12.061"
-80.777166,27.558733,"12.061"
-80.777502,27.620395,"12.061"
-80.881124,27.807401,"12.061"
-80.881572,27.822571,"12.061"
-80.868881,27.822522,"12.061"
-80.4470838775705,27.8607574910713,"12.061"
-85.145835,31.000695,"12.063"
-85.002368,31.000682,"12.063"
-85.0019,31.000681,"12.063"
-85.001819,30.997889,"12.063"
-84.857921,30.698409,"12.063"
-84.858341,30.696621,"12.063"
-84.863554,30.689514,"12.063"
-85.388439,30.566914,"12.063"
-85.435037,30.567667,"12.063"
-85.435143,30.607301,"12.063"
-85.533096,30.829986,"12.063"
-85.599772,30.830549,"12.063"
-85.600004,30.833598,"12.063"
-85.530453,30.97163,"12.063"
-85.52921,30.974439,"12.063"
-85.527157,30.975486,"12.063"
-85.152085,31.000888,"12.063"
-83.880317,30.665807,"12.065"
-83.604392,30.627196,"12.065"
-83.604168,30.584976,"12.065"
-83.606131,30.582107,"12.065"
-83.992384,30.089708,"12.065"
-83.9909124524845,30.0835071698499,"12.065"
-83.991607,30.08392,"12.065"
-84.007391,30.672097,"12.065"
-83.28895,30.260318,"12.067"
-82.876947,29.871567,"12.067"
-82.875616,29.866527,"12.067"
-82.877939,29.862131,"12.067"
-83.318859,29.822623,"12.067"
-83.35286,29.822222,"12.067"
-83.352861,29.865254,"12.067"
-83.304322,30.260676,"12.067"
-81.638596,29.269597,"12.069"
-81.355723,28.898634,"12.069"
-81.353067,28.89625,"12.069"
-81.355771,28.890155,"12.069"
-81.653239,28.782416,"12.069"
-81.658728,28.778865,"12.069"
-81.658597,28.76687,"12.069"
-81.657198,28.357053,"12.069"
-81.657269,28.347134,"12.069"
-81.657859,28.347127,"12.069"
-81.91819,28.345233,"12.069"
-81.957641,28.34518,"12.069"
-81.957497,28.375283,"12.069"
-81.95418,28.958571,"12.069"
-81.95419,28.960053,"12.069"
-81.950104,28.960058,"12.069"
-81.673975,28.960397,"12.069"
-81.658702,28.960449,"12.069"
-81.658774,28.967038,"12.069"
-81.641902,29.276992,"12.069"
-82.231129,26.782659,"12.071"
-82.2322591004627,26.7829493506985,"12.071"
-84.2536582674686,30.6842783578779,"12.073"
-84.0191057407838,30.6727212351662,"12.073"
-84.007391,30.672097,"12.073"
-84.00769,30.609298,"12.073"
-83.980751,30.528836,"12.073"
-83.977165,30.521987,"12.073"
-84.041191,30.521901,"12.073"
-84.075687,30.28954,"12.073"
-84.075561,30.273617,"12.073"
-84.149767,30.273736,"12.073"
-84.231896,30.274159,"12.073"
-84.238919,30.274159,"12.073"
-84.241222,30.274244,"12.073"
-84.633214,30.300284,"12.073"
-84.713351,30.30017,"12.073"
-84.711087,30.301866,"12.073"
-84.28121,30.685256,"12.073"
-82.856497,29.584203,"12.075"
-82.406144,29.429003,"12.075"
-82.405526,29.428999,"12.075"
-82.405601,29.42783,"12.075"
-82.535591,29.044855,"12.075"
-82.536613,29.042963,"12.075"
-82.538085,29.04225,"12.075"
-82.7586208588321,28.9933096561651,"12.075"
-82.760551,28.993087,"12.075"
-82.764055,28.999707,"12.075"
-83.16073,29.286611,"12.075"
-83.1660915323435,29.2888802264407,"12.075"
-83.160329,29.296068,"12.075"
-82.856612,29.591315,"12.075"
-84.883318,30.605593,"12.077"
-84.543021,30.012835,"12.077"
-84.54304,30.011722,"12.077"
-84.544055,30.011021,"12.077"
-85.024806,29.972242,"12.077"
-85.025439,29.971399,"12.077"
-85.025691,29.976315,"12.077"
-85.153773,30.091294,"12.077"
-85.154015,30.092043,"12.077"
-85.153811,30.092849,"12.077"
-84.932519,30.606393,"12.077"
-83.5367345263387,30.6475120964306,"12.079"
-83.276423,30.629075,"12.079"
-83.272503,30.627975,"12.079"
-83.268962,30.621889,"12.079"
-83.172192,30.389851,"12.079"
-83.171083,30.38575,"12.079"
-83.170969,30.385225,"12.079"
-83.449091,30.260313,"12.079"
-83.469268,30.260313,"12.079"
-83.468768,30.304212,"12.079"
-83.815448,30.30352,"12.079"
-83.819927,30.303537,"12.079"
-83.818027,30.304294,"12.079"
-83.611667,30.651255,"12.079"
-82.268161,27.646367,"12.081"
-82.06218,27.646333,"12.081"
-82.054349,27.646382,"12.081"
-82.054467,27.595181,"12.081"
-82.155729,27.20841,"12.081"
-82.253596,27.208916,"12.081"
-82.253589,27.21051,"12.081"
-82.252615,27.359048,"12.081"
-82.252264,27.386243,"12.081"
-82.259339,27.386259,"12.081"
-82.625719,27.389621,"12.081"
-82.6428016527105,27.389691921019,"12.081"
-82.642821,27.38972,"12.081"
-82.743017,27.531086,"12.081"
-82.745748,27.538834,"12.081"
-82.742437,27.53936,"12.081"
-82.282883,27.646658,"12.081"
-81.842993,29.51994,"12.083"
-81.666104,29.368219,"12.083"
-81.662049,29.362487,"12.083"
-81.661604,29.360653,"12.083"
-81.658774,28.967038,"12.083"
-81.658702,28.960449,"12.083"
-81.673975,28.960397,"12.083"
-82.533763,29.043409,"12.083"
-82.535591,29.044855,"12.083"
-82.535007,29.05379,"12.083"
-82.406712,29.471072,"12.083"
-82.40662,29.485048,"12.083"
-82.287513,29.484328,"12.083"
-81.843009,29.521004,"12.083"
-80.266438,27.26351,"12.085"
-80.0899238127625,27.0052587961402,"12.085"
-80.0795409572887,26.970534,"12.085"
-80.083263,26.970534,"12.085"
-80.749781,26.959033,"12.085"
-80.885639,26.958919,"12.085"
-80.832735,27.000372,"12.085"
-80.67784,27.196859,"12.085"
-80.677862,27.205988,"12.085"
-80.577485,27.206024,"12.085"
-80.283069,27.263831,"12.085"
-80.777701,25.978992,"12.086"
-80.118266,25.974969,"12.086"
-80.1177984437081,25.9749477474413,"12.086"
-80.1178307371408,25.9569064287851,"12.086"
-80.309626872856,25.3754216165848,"12.086"
-80.3103599134815,25.3731003240328,"12.086"
-80.3104087673421,25.3730328591728,"12.086"
-80.7012696802944,25.1466825863505,"12.086"
-80.7037179384977,25.139115238892,"12.086"
-80.715099,25.140872,"12.086"
-80.846395,25.17706,"12.086"
-80.858167,25.176576,"12.086"
-80.858134,25.211298,"12.086"
-80.872945,25.979434,"12.086"
-80.87349,25.459795,"12.087"
-80.858134,25.211298,"12.087"
-80.858167,25.176576,"12.087"
-80.87546,25.174321,"12.087"
-81.079859,25.118797,"12.087"
-81.094524,25.127054,"12.087"
-81.111943,25.14547,"12.087"
-81.35948940187,25.7663541266101,"12.087"
-81.3618748838003,25.7727153860754,"12.087"
-81.3447789864674,25.7822572829779,"12.087"
-80.8731,25.805607,"12.087"
-81.943167937105,30.8274341841628,"12.089"
-81.4441080012096,30.7097046005878,"12.089"
-81.432725,30.703017,"12.089"
-81.42742,30.69802,"12.089"
-81.4341439876535,30.5228759643832,"12.089"
-81.434064,30.522569,"12.089"
-81.4341511984103,30.5224425177785,"12.089"
-81.703623,30.567036,"12.089"
-81.709623,30.565936,"12.089"
-81.713164,30.563795,"12.089"
-82.04912,30.273434,"12.089"
-82.049236,30.273432,"12.089"
-82.049579,30.28138,"12.089"
-81.949787,30.827493,"12.089"
-86.74524,30.99629,"12.091"
-86.391937,30.994172,"12.091"
-86.388647,30.994181,"12.091"
-86.388551,30.981862,"12.091"
-86.39732,30.378641,"12.091"
-86.3973245991227,30.3785530801046,"12.091"
-86.4073166180512,30.3797675335441,"12.091"
-86.8002783893042,30.3864773130711,"12.091"
-86.800286039494,30.3864764757766,"12.091"
-86.799826,30.397263,"12.091"
-86.785918,30.996978,"12.091"
-81.027011,27.642003,"12.093"
-80.693202,27.558381,"12.093"
-80.679821,27.55847,"12.093"
-80.679792,27.55776,"12.093"
-80.67768,27.158472,"12.093"
-80.677427,27.121619,"12.093"
-80.693505,27.108051,"12.093"
-80.832735,27.000372,"12.093"
-80.885639,26.958919,"12.093"
-80.875779,27.082871,"12.093"
-81.189013,27.482476,"12.093"
-81.205109,27.489767,"12.093"
-81.205315,27.492358,"12.093"
-81.142178,27.643238,"12.093"
-81.534794,28.786071,"12.095"
-81.450092,28.785571,"12.095"
-81.413991,28.785571,"12.095"
-81.41451,28.782978,"12.095"
-81.459693,28.644676,"12.095"
-81.457793,28.640276,"12.095"
-81.456193,28.640176,"12.095"
-80.955466,28.604171,"12.095"
-80.951967,28.60223,"12.095"
-80.952683,28.601725,"12.095"
-80.868161,28.351839,"12.095"
-80.862908,28.347487,"12.095"
-80.940582,28.347785,"12.095"
-81.637296,28.346786,"12.095"
-81.647597,28.346686,"12.095"
-81.657269,28.347134,"12.095"
-81.658597,28.76687,"12.095"
-81.658728,28.778865,"12.095"
-81.653239,28.782416,"12.095"
-81.543284,28.78609,"12.095"
-80.941987,28.347768,"12.097"
-80.87326,27.651809,"12.097"
-80.873158,27.642305,"12.097"
-80.874783,27.642304,"12.097"
-81.027011,27.642003,"12.097"
-81.142178,27.643238,"12.097"
-81.141585,27.643925,"12.097"
-81.456339,28.038569,"12.097"
-81.459155,28.040072,"12.097"
-81.458707,28.04084,"12.097"
-81.348837,28.081746,"12.097"
-81.346292,28.084695,"12.097"
-81.374869,28.085106,"12.097"
-81.657175,28.296668,"12.097"
-81.657269,28.347134,"12.097"
-81.647597,28.346686,"12.097"
-80.999783,28.348585,"12.097"
-80.126265,26.970934,"12.099"
-80.080865,26.320756,"12.099"
-80.087537,26.320756,"12.099"
-80.089057,26.323488,"12.099"
-80.881233,26.333806,"12.099"
-80.881833,26.3338,"12.099"
-80.881915,26.346125,"12.099"
-80.886055,26.745335,"12.099"
-80.885639,26.958919,"12.099"
-80.749781,26.959033,"12.099"
-80.135665,26.971034,"12.099"
-82.252718,28.478469,"12.101"
-82.152775,28.478426,"12.101"
-82.055252,28.478401,"12.101"
-82.055979,28.345723,"12.101"
-82.106204,28.25907,"12.101"
-82.105853,28.17165,"12.101"
-82.124806,28.172149,"12.101"
-82.796524,28.17229,"12.101"
-82.8050970966298,28.1721805027440,"12.101"
-82.805097,28.172181,"12.101"
-82.684137,28.428019,"12.101"
-82.6787428259151,28.4334559985854,"12.101"
-82.640183,28.433522,"12.101"
-82.253497,28.478498,"12.101"
-82.650989,28.154179,"12.103"
-82.629249204331,27.7196799972374,"12.103"
-82.63362,27.710607,"12.103"
-82.63982,27.703907,"12.103"
-82.705017,27.62531,"12.103"
