"Bismarck, ND",13900,2002,1,129.66,( 1.68)
"Bismarck, ND",13900,2002,2,132.36,( 1.73)
"Bismarck, ND",13900,2002,3,134.88,( 1.72)
"Bismarck, ND",13900,2002,4,136.65,( 1.73)
"Bismarck, ND",13900,2003,1,137.16,( 1.75)
"Bismarck, ND",13900,2003,2,138.87,( 1.76)
"Bismarck, ND",13900,2003,3,140.82,( 1.79)
"Bismarck, ND",13900,2003,4,141.62,( 1.95)
"Bismarck, ND",13900,2004,1,143.23,( 1.96)
"Bismarck, ND",13900,2004,2,146.41,( 1.96)
"Bismarck, ND",13900,2004,3,150.97,( 2.07)
"Bismarck, ND",13900,2004,4,152.56,( 2.13)
"Bismarck, ND",13900,2005,1,153.63,( 2.17)
"Bismarck, ND",13900,2005,2,158.86,( 2.21)
"Bismarck, ND",13900,2005,3,164.34,( 2.26)
"Bismarck, ND",13900,2005,4,166.08,( 2.37)
"Bismarck, ND",13900,2006,1,168.13,( 2.43)
"Bismarck, ND",13900,2006,2,173.12,( 2.44)
"Bismarck, ND",13900,2006,3,177.58,( 2.50)
"Bismarck, ND",13900,2006,4,177.84,( 2.55)
"Bismarck, ND",13900,2007,1,184.36,( 2.59)
"Bismarck, ND",13900,2007,2,186.02,( 2.58)
"Bismarck, ND",13900,2007,3,188.03,( 2.58)
"Bismarck, ND",13900,2007,4,192.53,( 2.67)
"Bismarck, ND",13900,2008,1,193.73,( 2.64)
"Bismarck, ND",13900,2008,2,193.97,( 2.69)
"Bismarck, ND",13900,2008,3,193.17,( 2.81)
"Bismarck, ND",13900,2008,4,198.09,( 2.88)
"Bismarck, ND",13900,2009,1,195.31,( 2.57)
"Blacksburg-Christiansburg-Radford, VA",13980,1975,1,-,-
"Blacksburg-Christiansburg-Radford, VA",13980,1975,2,-,-
"Blacksburg-Christiansburg-Radford, VA",13980,1975,3,-,-
"Blacksburg-Christiansburg-Radford, VA",13980,1975,4,-,-
"Blacksburg-Christiansburg-Radford, VA",13980,1976,1,-,-
"Blacksburg-Christiansburg-Radford, VA",13980,1976,2,-,-
"Blacksburg-Christiansburg-Radford, VA",13980,1976,3,-,-
"Blacksburg-Christiansburg-Radford, VA",13980,1976,4,-,-
"Blacksburg-Christiansburg-Radford, VA",13980,1977,1,-,-
"Blacksburg-Christiansburg-Radford, VA",13980,1977,2,-,-
"Blacksburg-Christiansburg-Radford, VA",13980,1977,3,-,-
"Blacksburg-Christiansburg-Radford, VA",13980,1977,4,-,-
"Blacksburg-Christiansburg-Radford, VA",13980,1978,1,-,-
"Blacksburg-Christiansburg-Radford, VA",13980,1978,2,-,-
"Blacksburg-Christiansburg-Radford, VA",13980,1978,3,-,-
"Blacksburg-Christiansburg-Radford, VA",13980,1978,4,-,-
"Blacksburg-Christiansburg-Radford, VA",13980,1979,1,-,-
"Blacksburg-Christiansburg-Radford, VA",13980,1979,2,-,-
"Blacksburg-Christiansburg-Radford, VA",13980,1979,3,-,-
"Blacksburg-Christiansburg-Radford, VA",13980,1979,4,-,-
"Blacksburg-Christiansburg-Radford, VA",13980,1980,1,-,-
"Blacksburg-Christiansburg-Radford, VA",13980,1980,2,-,-
"Blacksburg-Christiansburg-Radford, VA",13980,1980,3,-,-
"Blacksburg-Christiansburg-Radford, VA",13980,1980,4,-,-
"Blacksburg-Christiansburg-Radford, VA",13980,1981,1,-,-
"Blacksburg-Christiansburg-Radford, VA",13980,1981,2,-,-
"Blacksburg-Christiansburg-Radford, VA",13980,1981,3,-,-
"Blacksburg-Christiansburg-Radford, VA",13980,1981,4,-,-
"Blacksburg-Christiansburg-Radford, VA",13980,1982,1,-,-
"Blacksburg-Christiansburg-Radford, VA",13980,1982,2,-,-
"Blacksburg-Christiansburg-Radford, VA",13980,1982,3,-,-
"Blacksburg-Christiansburg-Radford, VA",13980,1982,4,-,-
"Blacksburg-Christiansburg-Radford, VA",13980,1983,1,-,-
"Blacksburg-Christiansburg-Radford, VA",13980,1983,2,-,-
"Blacksburg-Christiansburg-Radford, VA",13980,1983,3,-,-
"Blacksburg-Christiansburg-Radford, VA",13980,1983,4,-,-
"Blacksburg-Christiansburg-Radford, VA",13980,1984,1,-,-
"Blacksburg-Christiansburg-Radford, VA",13980,1984,2,-,-
"Blacksburg-Christiansburg-Radford, VA",13980,1984,3,-,-
"Blacksburg-Christiansburg-Radford, VA",13980,1984,4,-,-
"Blacksburg-Christiansburg-Radford, VA",13980,1985,1,-,-
"Blacksburg-Christiansburg-Radford, VA",13980,1985,2,-,-
"Blacksburg-Christiansburg-Radford, VA",13980,1985,3,-,-
"Blacksburg-Christiansburg-Radford, VA",13980,1985,4,-,-
"Blacksburg-Christiansburg-Radford, VA",13980,1986,1,-,-
"Blacksburg-Christiansburg-Radford, VA",13980,1986,2,-,-
"Blacksburg-Christiansburg-Radford, VA",13980,1986,3,-,-
"Blacksburg-Christiansburg-Radford, VA",13980,1986,4,-,-
"Blacksburg-Christiansburg-Radford, VA",13980,1987,1,-,-
"Blacksburg-Christiansburg-Radford, VA",13980,1987,2,-,-
"Blacksburg-Christiansburg-Radford, VA",13980,1987,3,78.22,( 1.71)
"Blacksburg-Christiansburg-Radford, VA",13980,1987,4,79.12,( 1.98)
"Blacksburg-Christiansburg-Radford, VA",13980,1988,1,79.06,( 2.75)
"Blacksburg-Christiansburg-Radford, VA",13980,1988,2,79.06,( 1.71)
"Blacksburg-Christiansburg-Radford, VA",13980,1988,3,82.77,( 2.15)
"Blacksburg-Christiansburg-Radford, VA",13980,1988,4,81.51,( 1.92)
"Blacksburg-Christiansburg-Radford, VA",13980,1989,1,80.72,( 2.31)
"Blacksburg-Christiansburg-Radford, VA",13980,1989,2,80.41,( 1.67)
"Blacksburg-Christiansburg-Radford, VA",13980,1989,3,83.46,( 1.50)
"Blacksburg-Christiansburg-Radford, VA",13980,1989,4,83.68,( 1.68)
"Blacksburg-Christiansburg-Radford, VA",13980,1990,1,85.74,( 1.82)
"Blacksburg-Christiansburg-Radford, VA",13980,1990,2,84.93,( 1.70)
"Blacksburg-Christiansburg-Radford, VA",13980,1990,3,84.42,( 1.49)
"Blacksburg-Christiansburg-Radford, VA",13980,1990,4,83.49,( 1.54)
"Blacksburg-Christiansburg-Radford, VA",13980,1991,1,84.89,( 1.52)
"Blacksburg-Christiansburg-Radford, VA",13980,1991,2,84.43,( 1.33)
"Blacksburg-Christiansburg-Radford, VA",13980,1991,3,85.63,( 1.33)
"Blacksburg-Christiansburg-Radford, VA",13980,1991,4,86.61,( 1.37)
"Blacksburg-Christiansburg-Radford, VA",13980,1992,1,87.46,( 1.26)
"Blacksburg-Christiansburg-Radford, VA",13980,1992,2,87.68,( 1.25)
"Blacksburg-Christiansburg-Radford, VA",13980,1992,3,88.99,( 1.26)
"Blacksburg-Christiansburg-Radford, VA",13980,1992,4,90.82,( 1.28)
"Blacksburg-Christiansburg-Radford, VA",13980,1993,1,91.03,( 1.36)
"Blacksburg-Christiansburg-Radford, VA",13980,1993,2,91.29,( 1.29)
"Blacksburg-Christiansburg-Radford, VA",13980,1993,3,92.89,( 1.30)
"Blacksburg-Christiansburg-Radford, VA",13980,1993,4,93.63,( 1.28)
"Blacksburg-Christiansburg-Radford, VA",13980,1994,1,92.83,( 1.47)
"Blacksburg-Christiansburg-Radford, VA",13980,1994,2,95.6,( 1.50)
"Blacksburg-Christiansburg-Radford, VA",13980,1994,3,95.05,( 1.54)
"Blacksburg-Christiansburg-Radford, VA",13980,1994,4,97.37,( 1.58)
"Blacksburg-Christiansburg-Radford, VA",13980,1995,1,100,( 0.00)
"Blacksburg-Christiansburg-Radford, VA",13980,1995,2,98.49,( 1.55)
"Blacksburg-Christiansburg-Radford, VA",13980,1995,3,100.4,( 1.42)
"Blacksburg-Christiansburg-Radford, VA",13980,1995,4,100.13,( 1.52)
"Blacksburg-Christiansburg-Radford, VA",13980,1996,1,100.87,( 1.48)
"Blacksburg-Christiansburg-Radford, VA",13980,1996,2,101.1,( 1.49)
"Blacksburg-Christiansburg-Radford, VA",13980,1996,3,103.14,( 1.58)
"Blacksburg-Christiansburg-Radford, VA",13980,1996,4,105.3,( 1.66)
"Blacksburg-Christiansburg-Radford, VA",13980,1997,1,105.84,( 1.73)
"Blacksburg-Christiansburg-Radford, VA",13980,1997,2,108.23,( 1.62)
"Blacksburg-Christiansburg-Radford, VA",13980,1997,3,109.38,( 1.60)
"Blacksburg-Christiansburg-Radford, VA",13980,1997,4,110.87,( 1.65)
"Blacksburg-Christiansburg-Radford, VA",13980,1998,1,112.69,( 1.56)
"Blacksburg-Christiansburg-Radford, VA",13980,1998,2,114.19,( 1.61)
"Blacksburg-Christiansburg-Radford, VA",13980,1998,3,115.29,( 1.61)
"Blacksburg-Christiansburg-Radford, VA",13980,1998,4,115.81,( 1.58)
"Blacksburg-Christiansburg-Radford, VA",13980,1999,1,115.62,( 1.64)
"Blacksburg-Christiansburg-Radford, VA",13980,1999,2,120.81,( 1.70)
"Blacksburg-Christiansburg-Radford, VA",13980,1999,3,122.86,( 1.77)
"Blacksburg-Christiansburg-Radford, VA",13980,1999,4,121.7,( 1.87)
"Blacksburg-Christiansburg-Radford, VA",13980,2000,1,125.96,( 1.89)
"Blacksburg-Christiansburg-Radford, VA",13980,2000,2,125.84,( 1.79)
"Blacksburg-Christiansburg-Radford, VA",13980,2000,3,127.98,( 1.79)
"Blacksburg-Christiansburg-Radford, VA",13980,2000,4,129.65,( 1.84)
"Blacksburg-Christiansburg-Radford, VA",13980,2001,1,132.01,( 1.80)
"Blacksburg-Christiansburg-Radford, VA",13980,2001,2,134.4,( 1.80)
"Blacksburg-Christiansburg-Radford, VA",13980,2001,3,134.8,( 1.81)
"Blacksburg-Christiansburg-Radford, VA",13980,2001,4,136.39,( 1.80)
"Blacksburg-Christiansburg-Radford, VA",13980,2002,1,138.88,( 1.88)
"Blacksburg-Christiansburg-Radford, VA",13980,2002,2,140.31,( 1.89)
"Blacksburg-Christiansburg-Radford, VA",13980,2002,3,143.06,( 1.90)
"Blacksburg-Christiansburg-Radford, VA",13980,2002,4,144.03,( 1.90)
"Blacksburg-Christiansburg-Radford, VA",13980,2003,1,146.35,( 1.95)
"Blacksburg-Christiansburg-Radford, VA",13980,2003,2,146.76,( 1.94)
"Blacksburg-Christiansburg-Radford, VA",13980,2003,3,149.07,( 1.96)
"Blacksburg-Christiansburg-Radford, VA",13980,2003,4,151.6,( 2.11)
"Blacksburg-Christiansburg-Radford, VA",13980,2004,1,154.85,( 2.15)
"Blacksburg-Christiansburg-Radford, VA",13980,2004,2,157.91,( 2.17)
"Blacksburg-Christiansburg-Radford, VA",13980,2004,3,163.32,( 2.33)
"Blacksburg-Christiansburg-Radford, VA",13980,2004,4,162.76,( 2.38)
"Blacksburg-Christiansburg-Radford, VA",13980,2005,1,168.65,( 2.48)
"Blacksburg-Christiansburg-Radford, VA",13980,2005,2,174.74,( 2.50)
"Blacksburg-Christiansburg-Radford, VA",13980,2005,3,178.98,( 2.52)
"Blacksburg-Christiansburg-Radford, VA",13980,2005,4,184.29,( 2.70)
"Blacksburg-Christiansburg-Radford, VA",13980,2006,1,179.03,( 2.74)
"Blacksburg-Christiansburg-Radford, VA",13980,2006,2,189.96,( 2.76)
"Blacksburg-Christiansburg-Radford, VA",13980,2006,3,194.82,( 2.86)
"Blacksburg-Christiansburg-Radford, VA",13980,2006,4,196.38,( 2.88)
"Blacksburg-Christiansburg-Radford, VA",13980,2007,1,194.26,( 2.93)
"Blacksburg-Christiansburg-Radford, VA",13980,2007,2,197.96,( 2.85)
"Blacksburg-Christiansburg-Radford, VA",13980,2007,3,198.24,( 2.87)
"Blacksburg-Christiansburg-Radford, VA",13980,2007,4,201.03,( 3.00)
"Blacksburg-Christiansburg-Radford, VA",13980,2008,1,202.68,( 2.92)
"Blacksburg-Christiansburg-Radford, VA",13980,2008,2,203.61,( 3.02)
"Blacksburg-Christiansburg-Radford, VA",13980,2008,3,204.07,( 3.15)
"Blacksburg-Christiansburg-Radford, VA",13980,2008,4,204.49,( 3.27)
"Blacksburg-Christiansburg-Radford, VA",13980,2009,1,205.38,( 2.91)
"Bloomington, IN",14020,1975,1,-,-
"Bloomington, IN",14020,1975,2,-,-
"Bloomington, IN",14020,1975,3,-,-
"Bloomington, IN",14020,1975,4,-,-
"Bloomington, IN",14020,1976,1,-,-
"Bloomington, IN",14020,1976,2,-,-
"Bloomington, IN",14020,1976,3,-,-
"Bloomington, IN",14020,1976,4,-,-
"Bloomington, IN",14020,1977,1,-,-
"Bloomington, IN",14020,1977,2,-,-
"Bloomington, IN",14020,1977,3,-,-
"Bloomington, IN",14020,1977,4,-,-
"Bloomington, IN",14020,1978,1,-,-
"Bloomington, IN",14020,1978,2,-,-
"Bloomington, IN",14020,1978,3,-,-
"Bloomington, IN",14020,1978,4,-,-
"Bloomington, IN",14020,1979,1,-,-
"Bloomington, IN",14020,1979,2,-,-
"Bloomington, IN",14020,1979,3,-,-
"Bloomington, IN",14020,1979,4,-,-
"Bloomington, IN",14020,1980,1,-,-
"Bloomington, IN",14020,1980,2,-,-
"Bloomington, IN",14020,1980,3,-,-
"Bloomington, IN",14020,1980,4,-,-
"Bloomington, IN",14020,1981,1,-,-
"Bloomington, IN",14020,1981,2,-,-
"Bloomington, IN",14020,1981,3,-,-
"Bloomington, IN",14020,1981,4,-,-
"Bloomington, IN",14020,1982,1,-,-
"Bloomington, IN",14020,1982,2,-,-
"Bloomington, IN",14020,1982,3,-,-
"Bloomington, IN",14020,1982,4,-,-
"Bloomington, IN",14020,1983,1,-,-
"Bloomington, IN",14020,1983,2,-,-
"Bloomington, IN",14020,1983,3,-,-
"Bloomington, IN",14020,1983,4,-,-
"Bloomington, IN",14020,1984,1,-,-
"Bloomington, IN",14020,1984,2,-,-
"Bloomington, IN",14020,1984,3,-,-
"Bloomington, IN",14020,1984,4,-,-
"Bloomington, IN",14020,1985,1,-,-
"Bloomington, IN",14020,1985,2,-,-
"Bloomington, IN",14020,1985,3,-,-
"Bloomington, IN",14020,1985,4,-,-
"Bloomington, IN",14020,1986,1,-,-
"Bloomington, IN",14020,1986,2,-,-
"Bloomington, IN",14020,1986,3,64.26,( 1.10)
"Bloomington, IN",14020,1986,4,65.7,( 1.26)
"Bloomington, IN",14020,1987,1,67.56,( 1.34)
"Bloomington, IN",14020,1987,2,66.72,( 1.26)
"Bloomington, IN",14020,1987,3,70.09,( 1.60)
"Bloomington, IN",14020,1987,4,68.71,( 2.33)
"Bloomington, IN",14020,1988,1,72.24,( 2.11)
"Bloomington, IN",14020,1988,2,75.65,( 1.47)
"Bloomington, IN",14020,1988,3,72.99,( 1.61)
"Bloomington, IN",14020,1988,4,71.84,( 1.76)
"Bloomington, IN",14020,1989,1,77.51,( 1.94)
"Bloomington, IN",14020,1989,2,76.44,( 1.51)
"Bloomington, IN",14020,1989,3,78.83,( 1.36)
"Bloomington, IN",14020,1989,4,80.29,( 1.42)
"Bloomington, IN",14020,1990,1,79.61,( 1.60)
"Bloomington, IN",14020,1990,2,81.01,( 1.30)
"Bloomington, IN",14020,1990,3,80.66,( 1.37)
"Bloomington, IN",14020,1990,4,80.79,( 1.46)
"Bloomington, IN",14020,1991,1,83.04,( 1.32)
"Bloomington, IN",14020,1991,2,83.87,( 1.21)
"Bloomington, IN",14020,1991,3,84.34,( 1.26)
"Bloomington, IN",14020,1991,4,84.93,( 1.16)
"Bloomington, IN",14020,1992,1,86.73,( 1.11)
"Bloomington, IN",14020,1992,2,87.19,( 1.17)
"Bloomington, IN",14020,1992,3,89.16,( 1.18)
"Bloomington, IN",14020,1992,4,88.82,( 1.18)
"Bloomington, IN",14020,1993,1,91.06,( 1.31)
"Bloomington, IN",14020,1993,2,92.26,( 1.19)
"Bloomington, IN",14020,1993,3,92.92,( 1.21)
"Bloomington, IN",14020,1993,4,94.15,( 1.18)
"Bloomington, IN",14020,1994,1,97.05,( 1.40)
"Bloomington, IN",14020,1994,2,98.09,( 1.43)
"Bloomington, IN",14020,1994,3,100.13,( 1.60)
"Bloomington, IN",14020,1994,4,97.9,( 1.64)
"Bloomington, IN",14020,1995,1,100,( 0.00)
"Bloomington, IN",14020,1995,2,103.06,( 1.56)
"Bloomington, IN",14020,1995,3,103.61,( 1.31)
"Bloomington, IN",14020,1995,4,106.2,( 1.49)
"Bloomington, IN",14020,1996,1,106.36,( 1.34)
"Bloomington, IN",14020,1996,2,107.97,( 1.50)
"Bloomington, IN",14020,1996,3,108.29,( 1.54)
"Bloomington, IN",14020,1996,4,107.6,( 1.59)
"Bloomington, IN",14020,1997,1,110.24,( 1.62)
"Bloomington, IN",14020,1997,2,111.67,( 1.47)
"Bloomington, IN",14020,1997,3,111.96,( 1.51)
"Bloomington, IN",14020,1997,4,112.64,( 1.51)
"Bloomington, IN",14020,1998,1,114.74,( 1.44)
"Bloomington, IN",14020,1998,2,114.85,( 1.46)
"Bloomington, IN",14020,1998,3,116.35,( 1.50)
"Bloomington, IN",14020,1998,4,117,( 1.46)
"Bloomington, IN",14020,1999,1,119,( 1.56)
"Bloomington, IN",14020,1999,2,118.1,( 1.58)
"Bloomington, IN",14020,1999,3,119.33,( 1.70)
"Bloomington, IN",14020,1999,4,118.62,( 1.81)
"Bloomington, IN",14020,2000,1,119.28,( 1.78)
"Bloomington, IN",14020,2000,2,121.16,( 1.62)
"Bloomington, IN",14020,2000,3,121.86,( 1.65)
"Bloomington, IN",14020,2000,4,122.02,( 1.70)
"Bloomington, IN",14020,2001,1,125.17,( 1.59)
"Bloomington, IN",14020,2001,2,126.35,( 1.58)
"Bloomington, IN",14020,2001,3,126.99,( 1.60)
"Bloomington, IN",14020,2001,4,128.09,( 1.57)
"Bloomington, IN",14020,2002,1,128.75,( 1.59)
"Bloomington, IN",14020,2002,2,130.25,( 1.64)
"Bloomington, IN",14020,2002,3,131.17,( 1.61)
"Bloomington, IN",14020,2002,4,132.01,( 1.61)
"Bloomington, IN",14020,2003,1,133.13,( 1.64)
"Bloomington, IN",14020,2003,2,134.88,( 1.65)
"Bloomington, IN",14020,2003,3,136.89,( 1.68)
"Bloomington, IN",14020,2003,4,138.98,( 1.84)
"Bloomington, IN",14020,2004,1,139.1,( 1.84)
"Bloomington, IN",14020,2004,2,144.79,( 1.87)
"Bloomington, IN",14020,2004,3,144.26,( 1.95)
"Bloomington, IN",14020,2004,4,146.74,( 1.97)
"Bloomington, IN",14020,2005,1,151.28,( 2.13)
"Bloomington, IN",14020,2005,2,152.03,( 2.08)
"Bloomington, IN",14020,2005,3,154.42,( 2.06)
"Bloomington, IN",14020,2005,4,150.8,( 2.18)
"Bloomington, IN",14020,2006,1,156.43,( 2.24)
"Bloomington, IN",14020,2006,2,156.91,( 2.14)
"Bloomington, IN",14020,2006,3,159.44,( 2.20)
"Bloomington, IN",14020,2006,4,159.4,( 2.23)
"Bloomington, IN",14020,2007,1,163.5,( 2.33)
"Bloomington, IN",14020,2007,2,162.09,( 2.18)
"Bloomington, IN",14020,2007,3,161.28,( 2.19)
"Bloomington, IN",14020,2007,4,164.05,( 2.30)
"Bloomington, IN",14020,2008,1,165.25,( 2.25)
"Bloomington, IN",14020,2008,2,168.22,( 2.37)
"Bloomington, IN",14020,2008,3,166.65,( 2.47)
"Bloomington, IN",14020,2008,4,167.35,( 2.51)
"Bloomington, IN",14020,2009,1,170.65,( 2.25)
"Bloomington-Normal, IL",14060,1975,1,-,-
"Bloomington-Normal, IL",14060,1975,2,-,-
"Bloomington-Normal, IL",14060,1975,3,-,-
"Bloomington-Normal, IL",14060,1975,4,-,-
"Bloomington-Normal, IL",14060,1976,1,-,-
"Bloomington-Normal, IL",14060,1976,2,-,-
"Bloomington-Normal, IL",14060,1976,3,-,-
"Bloomington-Normal, IL",14060,1976,4,-,-
"Bloomington-Normal, IL",14060,1977,1,-,-
"Bloomington-Normal, IL",14060,1977,2,-,-
"Bloomington-Normal, IL",14060,1977,3,-,-
"Bloomington-Normal, IL",14060,1977,4,-,-
"Bloomington-Normal, IL",14060,1978,1,-,-
"Bloomington-Normal, IL",14060,1978,2,-,-
"Bloomington-Normal, IL",14060,1978,3,-,-
"Bloomington-Normal, IL",14060,1978,4,-,-
"Bloomington-Normal, IL",14060,1979,1,-,-
"Bloomington-Normal, IL",14060,1979,2,-,-
"Bloomington-Normal, IL",14060,1979,3,-,-
"Bloomington-Normal, IL",14060,1979,4,-,-
"Bloomington-Normal, IL",14060,1980,1,-,-
"Bloomington-Normal, IL",14060,1980,2,-,-
"Bloomington-Normal, IL",14060,1980,3,-,-
"Bloomington-Normal, IL",14060,1980,4,-,-
"Bloomington-Normal, IL",14060,1981,1,-,-
"Bloomington-Normal, IL",14060,1981,2,-,-
"Bloomington-Normal, IL",14060,1981,3,-,-
"Bloomington-Normal, IL",14060,1981,4,-,-
"Bloomington-Normal, IL",14060,1982,1,-,-
"Bloomington-Normal, IL",14060,1982,2,-,-
"Bloomington-Normal, IL",14060,1982,3,-,-
"Bloomington-Normal, IL",14060,1982,4,-,-
"Bloomington-Normal, IL",14060,1983,1,-,-
"Bloomington-Normal, IL",14060,1983,2,-,-
"Bloomington-Normal, IL",14060,1983,3,-,-
"Bloomington-Normal, IL",14060,1983,4,-,-
"Bloomington-Normal, IL",14060,1984,1,-,-
"Bloomington-Normal, IL",14060,1984,2,-,-
"Bloomington-Normal, IL",14060,1984,3,-,-
"Bloomington-Normal, IL",14060,1984,4,-,-
"Bloomington-Normal, IL",14060,1985,1,67.78,( 0.84)
"Bloomington-Normal, IL",14060,1985,2,65.37,( 0.72)
"Bloomington-Normal, IL",14060,1985,3,66.2,( 0.72)
"Bloomington-Normal, IL",14060,1985,4,67.04,( 0.76)
"Bloomington-Normal, IL",14060,1986,1,68.89,( 0.66)
"Bloomington-Normal, IL",14060,1986,2,69.48,( 0.54)
"Bloomington-Normal, IL",14060,1986,3,70.58,( 0.57)
"Bloomington-Normal, IL",14060,1986,4,70.84,( 0.59)
"Bloomington-Normal, IL",14060,1987,1,72.27,( 0.60)
"Bloomington-Normal, IL",14060,1987,2,73.71,( 0.66)
"Bloomington-Normal, IL",14060,1987,3,73.95,( 0.73)
"Bloomington-Normal, IL",14060,1987,4,74.37,( 0.90)
"Bloomington-Normal, IL",14060,1988,1,74.53,( 0.74)
"Bloomington-Normal, IL",14060,1988,2,76.22,( 0.75)
"Bloomington-Normal, IL",14060,1988,3,74.08,( 0.85)
"Bloomington-Normal, IL",14060,1988,4,76.66,( 0.87)
"Bloomington-Normal, IL",14060,1989,1,76.16,( 0.95)
"Bloomington-Normal, IL",14060,1989,2,77.31,( 0.81)
"Bloomington-Normal, IL",14060,1989,3,76.88,( 0.66)
"Bloomington-Normal, IL",14060,1989,4,77.98,( 0.68)
"Bloomington-Normal, IL",14060,1990,1,78.51,( 0.70)
"Bloomington-Normal, IL",14060,1990,2,78.54,( 0.66)
"Bloomington-Normal, IL",14060,1990,3,80.01,( 0.61)
"Bloomington-Normal, IL",14060,1990,4,79.68,( 0.63)
"Bloomington-Normal, IL",14060,1991,1,80.79,( 0.59)
"Bloomington-Normal, IL",14060,1991,2,81.28,( 0.56)
"Bloomington-Normal, IL",14060,1991,3,81.8,( 0.55)
"Bloomington-Normal, IL",14060,1991,4,82.27,( 0.53)
"Bloomington-Normal, IL",14060,1992,1,83.18,( 0.52)
"Bloomington-Normal, IL",14060,1992,2,84.43,( 0.55)
"Bloomington-Normal, IL",14060,1992,3,85.36,( 0.54)
"Bloomington-Normal, IL",14060,1992,4,86.26,( 0.55)
"Bloomington-Normal, IL",14060,1993,1,86.81,( 0.56)
"Bloomington-Normal, IL",14060,1993,2,87.73,( 0.55)
"Bloomington-Normal, IL",14060,1993,3,89.4,( 0.56)
"Bloomington-Normal, IL",14060,1993,4,91.04,( 0.57)
"Bloomington-Normal, IL",14060,1994,1,93.53,( 0.64)
"Bloomington-Normal, IL",14060,1994,2,96.27,( 0.75)
"Bloomington-Normal, IL",14060,1994,3,98.34,( 0.78)
"Bloomington-Normal, IL",14060,1994,4,99.21,( 0.81)
"Bloomington-Normal, IL",14060,1995,1,100,( 0.00)
"Bloomington-Normal, IL",14060,1995,2,101.97,( 0.72)
"Bloomington-Normal, IL",14060,1995,3,103.68,( 0.67)
"Bloomington-Normal, IL",14060,1995,4,103.59,( 0.70)
"Bloomington-Normal, IL",14060,1996,1,104.24,( 0.69)
"Bloomington-Normal, IL",14060,1996,2,105.77,( 0.75)
"Bloomington-Normal, IL",14060,1996,3,106.91,( 0.78)
"Bloomington-Normal, IL",14060,1996,4,107.65,( 0.75)
"Bloomington-Normal, IL",14060,1997,1,107.13,( 0.80)
"Bloomington-Normal, IL",14060,1997,2,108.28,( 0.76)
"Bloomington-Normal, IL",14060,1997,3,109.23,( 0.73)
"Bloomington-Normal, IL",14060,1997,4,110.76,( 0.73)
"Bloomington-Normal, IL",14060,1998,1,111.18,( 0.69)
"Bloomington-Normal, IL",14060,1998,2,111.76,( 0.72)
"Bloomington-Normal, IL",14060,1998,3,113.11,( 0.73)
"Bloomington-Normal, IL",14060,1998,4,113.8,( 0.72)
"Bloomington-Normal, IL",14060,1999,1,115.5,( 0.78)
"Bloomington-Normal, IL",14060,1999,2,116.22,( 0.80)
"Bloomington-Normal, IL",14060,1999,3,116.66,( 0.82)
"Bloomington-Normal, IL",14060,1999,4,117.1,( 0.87)
"Bloomington-Normal, IL",14060,2000,1,117.72,( 0.91)
"Bloomington-Normal, IL",14060,2000,2,119.42,( 0.85)
"Bloomington-Normal, IL",14060,2000,3,120.13,( 0.81)
"Bloomington-Normal, IL",14060,2000,4,121.32,( 0.83)
"Bloomington-Normal, IL",14060,2001,1,122.75,( 0.79)
"Bloomington-Normal, IL",14060,2001,2,123.47,( 0.78)
"Bloomington-Normal, IL",14060,2001,3,124.64,( 0.81)
"Bloomington-Normal, IL",14060,2001,4,125.32,( 0.79)
"Bloomington-Normal, IL",14060,2002,1,126.09,( 0.82)
"Bloomington-Normal, IL",14060,2002,2,126.99,( 0.83)
"Bloomington-Normal, IL",14060,2002,3,128.05,( 0.80)
"Bloomington-Normal, IL",14060,2002,4,129.12,( 0.80)
"Bloomington-Normal, IL",14060,2003,1,129.36,( 0.81)
"Bloomington-Normal, IL",14060,2003,2,130.07,( 0.82)
"Bloomington-Normal, IL",14060,2003,3,131.2,( 0.82)
"Bloomington-Normal, IL",14060,2003,4,133.28,( 0.92)
"Bloomington-Normal, IL",14060,2004,1,134.32,( 0.91)
"Bloomington-Normal, IL",14060,2004,2,135.39,( 0.92)
"Bloomington-Normal, IL",14060,2004,3,136.6,( 0.97)
"Bloomington-Normal, IL",14060,2004,4,139.14,( 1.00)
"Bloomington-Normal, IL",14060,2005,1,138.29,( 1.03)
"Bloomington-Normal, IL",14060,2005,2,141.73,( 1.03)
"Bloomington-Normal, IL",14060,2005,3,141.77,( 1.02)
"Bloomington-Normal, IL",14060,2005,4,142.35,( 1.07)
"Bloomington-Normal, IL",14060,2006,1,143.11,( 1.15)
"Bloomington-Normal, IL",14060,2006,2,145.42,( 1.06)
"Bloomington-Normal, IL",14060,2006,3,146.29,( 1.05)
"Bloomington-Normal, IL",14060,2006,4,148.18,( 1.07)
"Bloomington-Normal, IL",14060,2007,1,150.05,( 1.19)
"Bloomington-Normal, IL",14060,2007,2,148.89,( 1.09)
"Bloomington-Normal, IL",14060,2007,3,149.55,( 1.07)
"Bloomington-Normal, IL",14060,2007,4,150.11,( 1.07)
"Bloomington-Normal, IL",14060,2008,1,150.2,( 1.04)
"Bloomington-Normal, IL",14060,2008,2,149.94,( 1.10)
"Bloomington-Normal, IL",14060,2008,3,149.33,( 1.12)
"Bloomington-Normal, IL",14060,2008,4,150.45,( 1.12)
"Bloomington-Normal, IL",14060,2009,1,150.25,( 1.02)
