"year","quarter","statefips","countyfips","type","total","vac","nostat","vac_days","nostat_days"
2008,3,"48","165","1",8144,179,429,110768,280242
2008,3,"48","165","2",4072,145,414,87481,281971
2008,3,"48","165","3",351,34,15,26888,5655
2008,3,"48","167","1",259628,6736,8885,3799502,5199142
2008,3,"48","167","2",129814,5596,7882,3115419,4640358
2008,3,"48","167","3",8959,1140,1003,730766,650385
2008,3,"48","169","1",4442,236,419,149742,317516
2008,3,"48","169","2",2221,205,395,127130,295488
2008,3,"48","169","3",257,31,24,23515,20204
2008,3,"48","171","1",22988,725,1112,389430,942273
2008,3,"48","171","2",11494,621,985,326213,841198
2008,3,"48","171","3",1215,104,127,69047,100738
2008,3,"48","173","1",444,28,13,22444,3802
2008,3,"48","173","2",222,28,12,23051,3261
2008,3,"48","173","3",6,0,1,0,1059
2008,3,"48","175","1",4090,77,157,35164,119603
2008,3,"48","175","2",2045,73,143,33168,107459
2008,3,"48","175","3",97,4,14,1962,13210
2008,3,"48","177","1",15736,607,1428,357754,1347026
2008,3,"48","177","2",7868,544,1325,307700,1247797
2008,3,"48","177","3",558,63,103,52337,100464
2008,3,"48","179","1",20778,1599,1005,1173415,873129
2008,3,"48","179","2",10389,1289,901,931904,795345
2008,3,"48","179","3",1185,310,104,254980,77758
2008,3,"48","181","1",99226,3353,3679,1755571,2397891
2008,3,"48","181","2",49613,2583,3248,1272069,2144089
2008,3,"48","181","3",4484,770,431,503423,243561
2008,3,"48","183","1",110360,2218,6956,1395804,5491634
2008,3,"48","183","2",55180,1526,6304,946214,5061612
2008,3,"48","183","3",6489,692,652,501764,441337
2008,3,"48","185","1",18966,936,678,560702,421481
2008,3,"48","185","2",9483,894,624,528944,381756
2008,3,"48","185","3",535,42,54,30478,39869
2008,3,"48","187","1",100096,1572,4818,782022,3282603
2008,3,"48","187","2",50048,1320,4434,629359,2984890
2008,3,"48","187","3",2700,252,384,172036,310994
2008,3,"48","189","1",26502,1413,1593,784761,1239789
2008,3,"48","189","2",13251,1061,1451,577792,1138427
2008,3,"48","189","3",1488,352,142,244664,103317
2008,3,"48","191","1",3212,245,339,180816,278194
2008,3,"48","191","2",1606,197,293,140252,242864
2008,3,"48","191","3",216,48,46,43783,36097
2008,3,"48","193","1",10110,326,1674,164953,1578536
2008,3,"48","193","2",5055,285,1569,138423,1488851
2008,3,"48","193","3",405,41,105,29456,90520
2008,3,"48","195","1",3504,117,206,75894,184731
2008,3,"48","195","2",1752,79,179,47457,161080
2008,3,"48","195","3",244,38,27,31305,23628
2008,3,"48","197","1",4484,297,501,219062,457731
2008,3,"48","197","2",2242,252,474,183677,432081
2008,3,"48","197","3",238,45,27,36882,25195
2008,3,"48","199","1",40198,1570,635,868148,436036
2008,3,"48","199","2",20099,1411,599,768233,418068
2008,3,"48","199","3",1009,159,36,102537,19841
2008,3,"48","201","1",3227862,62051,82037,31518912,45110323
2008,3,"48","201","2",1613931,42320,64537,21445543,35356233
2008,3,"48","201","3",160376,19731,17500,11115387,9834817
2008,3,"48","203","1",55250,1708,2500,962789,2038290
2008,3,"48","203","2",27625,1440,2349,777568,1930327
2008,3,"48","203","3",2011,268,151,194279,121666
2008,3,"48","205","1",2530,55,79,21195,69187
2008,3,"48","205","2",1265,53,64,18968,57206
2008,3,"48","205","3",73,2,15,1723,8442
2008,3,"48","207","1",5410,449,293,270545,228435
2008,3,"48","207","2",2705,403,265,235013,212574
2008,3,"48","207","3",278,46,28,36169,18522
2008,3,"48","209","1",116744,1061,5415,463128,4296862
2008,3,"48","209","2",58372,877,4868,364590,3874761
2008,3,"48","209","3",3822,184,547,89502,441826
2008,3,"48","211","1",3266,105,240,38200,199216
2008,3,"48","211","2",1633,85,230,29314,209967
2008,3,"48","211","3",205,20,10,10323,2354
2008,3,"48","213","1",77312,2042,4100,702366,2796733
2008,3,"48","213","2",38656,1863,3823,627229,2649225
2008,3,"48","213","3",2002,179,277,78637,162667
2008,3,"48","215","1",514892,8004,49407,4954788,40276014
2008,3,"48","215","2",257446,6290,47244,3790540,38931067
2008,3,"48","215","3",19113,1714,2163,1153056,1529674
2008,3,"48","217","1",32768,1025,2775,528438,2292861
2008,3,"48","217","2",16384,916,2580,460210,2144257
2008,3,"48","217","3",1228,109,195,74174,155851
2008,3,"48","219","1",16220,428,851,218479,726623
2008,3,"48","219","2",8110,369,728,185261,629029
2008,3,"48","219","3",700,59,123,33201,95379
2008,3,"48","221","1",47868,248,2285,134403,1292849
2008,3,"48","221","2",23934,181,1905,101283,1065434
2008,3,"48","221","3",2018,67,380,35494,259266
2008,3,"48","223","1",37188,718,5331,334018,5148706
2008,3,"48","223","2",18594,593,5181,267921,5033078
2008,3,"48","223","3",1176,125,150,55178,123993
2008,3,"48","225","1",25608,462,4710,230365,3888319
2008,3,"48","225","2",12804,366,4595,174663,3805631
2008,3,"48","225","3",670,96,115,65753,88288
2008,3,"48","227","1",25966,1452,281,1032711,218208
2008,3,"48","227","2",12983,1161,237,809254,187215
2008,3,"48","227","3",1258,291,44,239290,32887
2008,3,"48","229","1",504,4,27,1733,18169
2008,3,"48","229","2",252,4,23,1802,14770
2008,3,"48","229","3",11,0,4,0,4236
2008,3,"48","231","1",75388,2770,3797,1100428,2352633
2008,3,"48","231","2",37694,2393,3477,951799,2185106
2008,3,"48","231","3",2663,377,320,158842,166753
2008,3,"48","233","1",22568,998,2815,661532,1066865
2008,3,"48","233","2",11284,849,2708,534632,1019866
2008,3,"48","233","3",888,149,107,136471,47797
2008,3,"48","235","1",454,0,88,0,81069
2008,3,"48","235","2",227,0,87,0,80042
2008,3,"48","235","3",2,0,1,0,1059
2008,3,"48","237","1",5706,325,360,174393,314684
2008,3,"48","237","2",2853,285,312,149148,277618
2008,3,"48","237","3",290,40,48,27410,39831
2008,3,"48","239","1",8388,429,301,271258,206831
2008,3,"48","239","2",4194,401,263,254913,174463
2008,3,"48","239","3",371,28,38,16803,36815
2008,3,"48","241","1",32792,1074,4282,556165,3334933
2008,3,"48","241","2",16396,925,4128,465537,3228797
2008,3,"48","241","3",1210,149,154,99953,112385
2008,3,"48","243","1",948,4,196,1752,78696
2008,3,"48","243","2",474,4,187,1819,75032
2008,3,"48","243","3",18,0,9,0,3677
2008,3,"48","245","1",213364,7808,3608,5337714,1762184
2008,3,"48","245","2",106682,6278,2816,4309468,1358684
2008,3,"48","245","3",10480,1530,792,1097209,371681
2008,3,"48","247","1",4386,223,352,127002,350268
2008,3,"48","247","2",2193,188,295,107334,295529
2008,3,"48","247","3",276,35,57,18092,54066
2008,3,"48","249","1",30542,818,2832,411501,2421917
2008,3,"48","249","2",15271,655,2618,318009,2266699
2008,3,"48","249","3",1367,163,214,106071,150295
2008,3,"48","251","1",116366,991,5519,483349,3887220
2008,3,"48","251","2",58183,702,5108,327382,3635192
2008,3,"48","251","3",3612,289,411,170333,224950
2008,3,"48","253","1",13908,838,654,564517,470096
2008,3,"48","253","2",6954,707,552,460499,393038
2008,3,"48","253","3",640,131,102,110111,79328
2008,3,"48","255","1",10650,303,975,177009,919205
2008,3,"48","255","2",5325,269,898,155213,843533
2008,3,"48","255","3",429,34,77,23295,75906
2008,3,"48","257","1",79794,1453,3900,573379,2247685
2008,3,"48","257","2",39897,1207,3575,453929,2061300
2008,3,"48","257","3",2522,246,325,136904,195228
2008,3,"48","259","1",27588,161,2155,67360,1107499
2008,3,"48","259","2",13794,145,1877,59026,961901
2008,3,"48","259","3",1310,16,278,8169,148850
2008,3,"48","261","1",0,0,2,0,2118
2008,3,"48","261","2",0,0,0,0,0
2008,3,"48","261","3",2,0,2,0,2118
2008,3,"48","263","1",766,7,168,1877,173923
2008,3,"48","263","2",383,7,167,1887,172969
2008,3,"48","263","3",2,0,1,0,943
2008,3,"48","265","1",46882,643,4500,359334,3785573
2008,3,"48","265","2",23441,447,4097,241179,3474643
2008,3,"48","265","3",2380,196,403,108879,325920
2008,3,"48","267","1",3774,249,76,136214,50005
2008,3,"48","267","2",1887,212,70,113582,47283
2008,3,"48","267","3",239,37,6,23102,2753
2008,3,"48","269","1",48,0,1,0,503
2008,3,"48","269","2",24,0,1,0,524
2008,3,"48","269","3",1,0,0,0,0
2008,3,"48","271","1",10,0,6,0,5913
2008,3,"48","271","2",5,0,4,0,4236
2008,3,"48","271","3",2,0,2,0,1604
2008,3,"48","273","1",27054,918,1388,655297,1251246
2008,3,"48","273","2",13527,773,1113,541858,1006729
2008,3,"48","273","3",1232,145,275,119416,239315
2008,3,"48","275","1",2188,56,269,22938,214157
2008,3,"48","275","2",1094,55,261,22772,209586
2008,3,"48","275","3",28,1,8,56,4968
2008,3,"48","277","1",54252,1879,6203,1142445,5854375
2008,3,"48","277","2",27126,1599,5971,954386,5712749
2008,3,"48","277","3",2174,280,232,192479,164978
2008,3,"48","279","1",9234,484,892,297720,737723
2008,3,"48","279","2",4617,373,846,220265,715480
2008,3,"48","279","3",414,111,46,88967,30189
2008,3,"48","281","1",23520,398,3641,186846,3318647
2008,3,"48","281","2",11760,327,3522,151749,3234468
2008,3,"48","281","3",586,71,119,31989,89350
2008,3,"48","283","1",4154,373,281,344173,198087
2008,3,"48","283","2",2077,328,264,304126,189571
2008,3,"48","283","3",178,45,17,39147,9614
2008,3,"48","285","1",16230,515,708,290616,484270
2008,3,"48","285","2",8115,487,645,268966,434842
2008,3,"48","285","3",515,28,63,22232,57283
2008,3,"48","287","1",14810,278,1747,131198,1671199
2008,3,"48","287","2",7405,220,1669,99593,1599881
2008,3,"48","287","3",542,58,78,31673,71110
2008,3,"48","289","1",12470,378,1061,146069,862446
2008,3,"48","289","2",6235,371,1029,143236,843034
2008,3,"48","289","3",168,7,32,2693,23931
2008,3,"48","291","1",50558,2147,1168,1113266,672633
2008,3,"48","291","2",25279,1996,1043,1025507,614575
2008,3,"48","291","3",1769,151,125,86529,67636
2008,3,"48","293","1",23232,630,3591,362883,3404856
2008,3,"48","293","2",11616,557,3380,313881,3230534
2008,3,"48","293","3",978,73,211,51730,179546
2008,3,"48","295","1",886,25,208,12319,140472
2008,3,"48","295","2",443,24,203,12008,137176
2008,3,"48","295","3",21,1,5,692,3305
2008,3,"48","297","1",5120,75,904,18567,807482
2008,3,"48","297","2",2560,75,883,19022,791166
2008,3,"48","297","3",75,0,21,0,16919
2008,3,"48","299","1",20196,724,1238,346943,986211
2008,3,"48","299","2",10098,675,1145,320066,903152
2008,3,"48","299","3",654,49,93,27349,82123
2008,3,"48","301","1",0,0,1,0,1059
2008,3,"48","301","2",0,0,0,0,0
2008,3,"48","301","3",1,0,1,0,1059
2008,3,"48","303","1",231742,5482,8413,2438082,6077894
2008,3,"48","303","2",115871,3835,6692,1614724,4841982
2008,3,"48","303","3",11040,1647,1721,1046597,1294213
2008,3,"48","305","1",2728,3,664,1530,615557
2008,3,"48","305","2",1364,3,650,1551,602865
2008,3,"48","305","3",32,0,14,0,12878
2008,3,"48","307","1",8070,387,616,242932,482668
2008,3,"48","307","2",4035,330,583,210491,467268
2008,3,"48","307","3",431,57,33,30736,14178
2008,3,"48","309","1",206350,4013,11126,2598772,10073271
2008,3,"48","309","2",103175,3032,9938,1921835,9211436
2008,3,"48","309","3",8644,981,1188,737352,957377
2008,3,"48","311","1",186,6,22,41,15384
2008,3,"48","311","2",93,6,21,42,14441
2008,3,"48","311","3",3,0,1,0,1059
2008,3,"48","313","1",8468,429,149,230937,113590
2008,3,"48","313","2",4234,400,128,208050,95380
2008,3,"48","313","3",359,29,21,23180,19495
2008,3,"48","315","1",12934,647,2012,344553,1917794
2008,3,"48","315","2",6467,594,1929,311303,1850442
2008,3,"48","315","3",452,53,83,34241,71872
2008,3,"48","317","1",544,36,9,15755,7374
2008,3,"48","317","2",272,36,6,16342,4776
2008,3,"48","317","3",10,0,3,0,3177
2008,3,"48","319","1",1282,24,180,13143,158402
2008,3,"48","319","2",641,24,178,13409,158555
2008,3,"48","319","3",13,0,2,0,1151
2008,3,"48","321","1",33556,1592,3026,1043665,2813079
2008,3,"48","321","2",16778,1408,2920,910510,2752738
2008,3,"48","321","3",1254,184,106,142455,82056
2008,3,"48","323","1",33204,414,2583,250103,2010528
2008,3,"48","323","2",16602,313,2344,186551,1825539
2008,3,"48","323","3",1527,101,239,66586,178199
2008,3,"48","325","1",29856,697,1893,365774,1276113
2008,3,"48","325","2",14928,616,1684,308425,1134005
2008,3,"48","325","3",986,81,209,64394,141534
2008,3,"48","327","1",810,21,93,10256,80337
2008,3,"48","327","2",405,20,93,9737,80944
2008,3,"48","327","3",3,1,0,685,0
2008,3,"48","329","1",105432,1971,1794,1349878,949030
2008,3,"48","329","2",52716,1214,1416,790677,747438
2008,3,"48","329","3",6295,757,378,607138,208676
2008,3,"48","331","1",24284,725,2845,447006,2791146
2008,3,"48","331","2",12142,655,2720,394990,2687542
2008,3,"48","331","3",820,70,125,54395,112570
2008,3,"48","333","1",4408,41,941,12065,744382
2008,3,"48","333","2",2204,41,934,12192,740547
2008,3,"48","333","3",27,0,7,0,5282
2008,3,"48","335","1",6708,367,463,269592,383822
2008,3,"48","335","2",3354,305,435,221747,360754
2008,3,"48","335","3",302,62,28,50126,22956
2008,3,"48","337","1",19184,853,1206,482631,1014573
2008,3,"48","337","2",9592,673,1164,359915,985634
2008,3,"48","337","3",803,180,42,132370,33342
2008,3,"48","339","1",359442,7798,11810,3716011,6225399
2008,3,"48","339","2",179721,6429,10594,3019311,5660391
2008,3,"48","339","3",12096,1369,1216,821916,591847
2008,3,"48","341","1",11650,348,134,191497,124511
2008,3,"48","341","2",5825,301,115,159321,109876
2008,3,"48","341","3",545,47,19,36384,10426
2008,3,"48","343","1",15694,566,3070,268153,3117617
2008,3,"48","343","2",7847,510,3006,229958,3060315
2008,3,"48","343","3",360,56,64,39501,57385
2008,3,"48","345","1",364,4,72,1561,42736
2008,3,"48","345","2",182,4,70,1595,41569
2008,3,"48","345","3",4,0,2,0,1161
2008,3,"48","347","1",61924,1468,6061,879572,5702918
2008,3,"48","347","2",30962,1238,5839,736831,5559256
2008,3,"48","347","3",2118,230,222,152845,177011
2008,3,"48","349","1",38692,708,1608,436021,1118016
2008,3,"48","349","2",19346,621,1430,374337,1022939
2008,3,"48","349","3",1651,87,178,68535,102721
2008,3,"48","351","1",11184,242,2500,100203,1390322
2008,3,"48","351","2",5592,233,2418,98309,1341741
2008,3,"48","351","3",222,9,82,2860,48677
2008,3,"48","353","1",12832,639,410,398128,295927
2008,3,"48","353","2",6416,502,336,298139,244126
2008,3,"48","353","3",738,137,74,107697,48995
2008,3,"48","355","1",273676,6113,11012,3545544,8644339
2008,3,"48","355","2",136838,4460,9285,2546792,7317557
2008,3,"48","355","3",14410,1653,1727,1124773,1350312
2008,3,"48","357","1",8234,319,357,194664,279948
2008,3,"48","357","2",4117,263,335,158685,265360
2008,3,"48","357","3",467,56,22,37065,14324
2008,3,"48","359","1",296,3,70,840,65700
2008,3,"48","359","2",148,3,70,846,66144
2008,3,"48","359","3",1,0,0,0,0
2008,3,"48","361","1",74702,3035,1268,1969406,642655
2008,3,"48","361","2",37351,2692,1045,1748098,525402
2008,3,"48","361","3",2444,343,223,225121,136972
2008,3,"48","363","1",24328,1053,1042,563538,729250
2008,3,"48","363","2",12164,868,916,456425,652281
2008,3,"48","363","3",1104,185,126,111342,73208
2008,3,"48","365","1",22690,588,2573,241575,2448905
2008,3,"48","365","2",11345,537,2458,217249,2350928
2008,3,"48","365","3",747,51,115,25888,101503
2008,3,"48","367","1",92422,762,4793,349532,2844297
2008,3,"48","367","2",46211,573,4214,260481,2501051
2008,3,"48","367","3",3028,189,579,106034,336190
2008,3,"48","369","1",5122,122,492,58741,427828
2008,3,"48","369","2",2561,101,476,48031,429513
2008,3,"48","369","3",197,21,16,11360,6802
2008,3,"48","371","1",7844,236,110,166966,83143
2008,3,"48","371","2",3922,186,83,129672,63950
2008,3,"48","371","3",491,50,27,38716,21721
2008,3,"48","373","1",34160,1744,1338,1117627,811563
2008,3,"48","373","2",17080,1622,1246,1036547,754492
2008,3,"48","373","3",1199,122,92,81662,48073
2008,3,"48","375","1",96258,3794,1940,1759281,1047005
2008,3,"48","375","2",48129,2781,1434,1225410,817024
2008,3,"48","375","3",6565,1013,506,581968,241261
2008,3,"48","377","1",216,0,7,0,7346
2008,3,"48","377","2",108,0,4,0,4236
2008,3,"48","377","3",11,0,3,0,3110
2008,3,"48","379","1",9282,23,1140,1378,775284
2008,3,"48","379","2",4641,23,1092,1426,745473
2008,3,"48","379","3",149,0,48,0,29159
2008,3,"48","381","1",101512,1919,2120,727782,1384844
2008,3,"48","381","2",50756,1467,1864,525408,1223421
2008,3,"48","381","3",3269,452,256,274733,145685
2008,3,"48","383","1",2610,118,87,80439,45140
2008,3,"48","383","2",1305,99,60,67667,33547
2008,3,"48","383","3",168,19,27,12684,5565
2008,3,"48","385","1",582,9,91,4123,68588
2008,3,"48","385","2",291,9,85,4279,63475
2008,3,"48","385","3",11,0,6,0,5626
2008,3,"48","387","1",17512,641,2982,300101,2941045
2008,3,"48","387","2",8756,606,2880,275053,2848137
2008,3,"48","387","3",415,35,102,28142,93458
2008,3,"48","389","1",7938,405,161,214785,115114
2008,3,"48","389","2",3969,350,131,186449,87715
2008,3,"48","389","3",405,55,30,30179,30066
2008,3,"48","391","1",4990,198,689,167932,690816
2008,3,"48","391","2",2495,166,581,140716,583571
2008,3,"48","391","3",379,32,108,27902,106745
2008,3,"48","393","1",606,19,153,5350,131205
2008,3,"48","393","2",303,18,152,4996,131841
2008,3,"48","393","3",4,1,1,587,113
2008,3,"48","395","1",14408,579,1436,367382,1355559
2008,3,"48","395","2",7204,522,1369,324934,1307308
2008,3,"48","395","3",428,57,67,42029,58549
2008,3,"48","397","1",57628,829,2501,365101,1260708
2008,3,"48","397","2",28814,654,2320,279576,1171060
2008,3,"48","397","3",1863,175,181,89333,75783
2008,3,"48","399","1",9232,525,526,321399,345950
2008,3,"48","399","2",4616,427,453,246511,296858
2008,3,"48","399","3",526,98,73,84892,51570
2008,3,"48","401","1",38964,857,2169,543643,1796611
2008,3,"48","401","2",19482,668,2117,399398,1756072
2008,3,"48","401","3",1135,189,52,156438,41497
2008,3,"48","403","1",12654,246,2430,115055,1579240
2008,3,"48","403","2",6327,239,2355,111577,1529291
2008,3,"48","403","3",223,7,75,3613,50118
2008,3,"48","405","1",8950,386,852,273493,554982
2008,3,"48","405","2",4475,329,830,224275,538725
2008,3,"48","405","3",329,57,22,55266,14520
2008,3,"48","407","1",19582,1114,230,660078,179946
2008,3,"48","407","2",9791,1086,215,643261,168422
2008,3,"48","407","3",308,28,15,16828,11328
2008,3,"48","409","1",55846,1575,3956,1009194,3798376
2008,3,"48","409","2",27923,1365,3738,858361,3603242
2008,3,"48","409","3",1840,210,218,168569,201778
2008,3,"48","411","1",5178,198,453,136372,399691
2008,3,"48","411","2",2589,142,411,93023,364100
2008,3,"48","411","3",315,56,42,49309,36170
2008,3,"48","413","1",468,11,44,1403,21630
2008,3,"48","413","2",234,11,43,1421,20982
2008,3,"48","413","3",3,0,1,0,776
2008,3,"48","415","1",13826,683,480,467934,315863
2008,3,"48","415","2",6913,535,422,355505,287030
2008,3,"48","415","3",826,148,58,123537,31077
2008,3,"48","417","1",1510,27,103,8504,88070
2008,3,"48","417","2",755,26,99,8255,85271
2008,3,"48","417","3",25,1,4,238,2662
2008,3,"48","419","1",23702,930,2150,526210,1930119
2008,3,"48","419","2",11851,794,2093,438153,1904026
2008,3,"48","419","3",767,136,57,103425,31306
2008,3,"48","421","1",302,10,78,3639,78204
2008,3,"48","421","2",151,10,75,3784,75657
2008,3,"48","421","3",6,0,3,0,2544
2008,3,"48","423","1",178668,3491,6361,1769533,4034333
2008,3,"48","423","2",89334,2574,5551,1262803,3532370
2008,3,"48","423","3",8243,917,810,543667,577547
2008,3,"48","425","1",3708,7,339,2280,221123
2008,3,"48","425","2",1854,7,305,2499,203253
2008,3,"48","425","3",154,0,34,0,17099
2008,3,"48","427","1",29816,754,1293,531865,820968
2008,3,"48","427","2",14908,625,1117,437055,695824
2008,3,"48","427","3",1086,129,176,99342,143054
2008,3,"48","429","1",8836,626,233,407051,190013
2008,3,"48","429","2",4418,500,197,318278,164204
2008,3,"48","429","3",522,126,36,94228,24263
2008,3,"48","431","1",50,1,8,40,7455
2008,3,"48","431","2",25,1,7,42,6606
2008,3,"48","431","3",1,0,1,0,636
2008,3,"48","433","1",762,71,78,23022,18600
2008,3,"48","433","2",381,70,74,23166,15780
2008,3,"48","433","3",21,1,4,203,2784
2008,3,"48","435","1",3218,132,124,73280,59449
2008,3,"48","435","2",1609,92,115,50661,58861
2008,3,"48","435","3",247,40,9,23352,2000
2008,3,"48","437","1",7034,354,869,197862,837806
2008,3,"48","437","2",3517,319,825,166855,810080
2008,3,"48","437","3",268,35,44,33747,30821
2008,3,"48","439","1",1472650,32528,49543,16112752,30768820
2008,3,"48","439","2",736325,23867,40547,11442080,25514720
2008,3,"48","439","3",62383,8661,8996,5428301,5429270
2008,3,"48","441","1",118316,3625,6352,2026494,4295640
2008,3,"48","441","2",59158,2743,5627,1493151,3882017
2008,3,"48","441","3",5971,882,725,652503,445242
2008,3,"48","443","1",62,0,16,0,16135
2008,3,"48","443","2",31,0,12,0,12426
2008,3,"48","443","3",5,0,4,0,3363
2008,3,"48","445","1",10114,368,826,232391,676085
2008,3,"48","445","2",5057,313,753,196219,626368
2008,3,"48","445","3",536,55,73,36866,48700
2008,3,"48","447","1",842,35,131,14143,116821
2008,3,"48","447","2",421,34,129,13874,116506
2008,3,"48","447","3",12,1,2,265,985
2008,3,"48","449","1",28400,380,4096,156818,3990073
2008,3,"48","449","2",14200,331,3934,132695,3874421
2008,3,"48","449","3",1070,49,162,29268,123218
2008,3,"48","451","1",104326,2765,7760,1521445,7121000
2008,3,"48","451","2",52163,2132,7379,1125129,6964139
2008,3,"48","451","3",4324,633,381,433684,221535
2008,3,"48","453","1",884990,11509,28866,6590130,17589731
2008,3,"48","453","2",442495,8181,23733,4499427,14308619
2008,3,"48","453","3",38267,3328,5133,2152395,3262209
2008,3,"48","455","1",14358,714,2327,381123,1909936
2008,3,"48","455","2",7179,712,2310,382948,1900895
2008,3,"48","455","3",75,2,17,671,10567
2008,3,"48","457","1",17934,469,3072,280263,1672193
2008,3,"48","457","2",8967,416,3012,244969,1646513
2008,3,"48","457","3",402,53,60,36195,26068
2008,3,"48","459","1",32242,384,2508,155708,2085211
2008,3,"48","459","2",16121,327,2444,127308,2041006
2008,3,"48","459","3",653,57,64,29083,43608
2008,3,"48","461","1",162,0,13,0,11106
2008,3,"48","461","2",81,0,9,0,8133
2008,3,"48","461","3",8,0,4,0,4236
2008,3,"48","463","1",17672,533,1145,414997,809403
2008,3,"48","463","2",8836,418,1068,324596,742016
2008,3,"48","463","3",898,115,77,96484,69818
2008,3,"48","465","1",38964,871,2304,639483,1918180
2008,3,"48","465","2",19482,696,2060,500682,1708707
2008,3,"48","465","3",1641,175,244,143783,207639
2008,3,"48","467","1",39772,1103,1627,581692,1089617
2008,3,"48","467","2",19886,986,1482,516644,998718
2008,3,"48","467","3",1309,117,145,66310,90986
2008,3,"48","469","1",68268,1593,1609,1003405,1341720
2008,3,"48","469","2",34134,1196,1175,739454,986422
2008,3,"48","469","3",3768,397,434,278681,345450
2008,3,"48","471","1",45908,1565,1035,863841,802864
2008,3,"48","471","2",22954,1444,911,787178,715193
2008,3,"48","471","3",1529,121,124,80761,97906
2008,3,"48","473","1",24390,940,1044,489221,834344
2008,3,"48","473","2",12195,857,975,447262,794245
2008,3,"48","473","3",758,83,69,41472,33690
2008,3,"48","475","1",7312,195,60,118428,35605
2008,3,"48","475","2",3656,168,47,101230,26155
2008,3,"48","475","3",368,27,13,18308,11397
2008,3,"48","477","1",29138,1005,990,652091,661184
2008,3,"48","477","2",14569,871,869,565913,587292
2008,3,"48","477","3",1345,134,121,88299,73299
2008,3,"48","479","1",144464,1760,5701,1191730,4089228
2008,3,"48","479","2",72232,1281,4377,847185,3157392
2008,3,"48","479","3",8202,479,1324,364198,948153
2008,3,"48","481","1",35548,1299,3404,686885,2369902
2008,3,"48","481","2",17774,1114,3229,584864,2254596
2008,3,"48","481","3",1474,185,175,106194,120274
2008,3,"48","483","1",4808,203,707,143503,651196
2008,3,"48","483","2",2404,172,678,118161,628366
2008,3,"48","483","3",217,31,29,27407,24248
2008,3,"48","485","1",143494,4700,17692,2787369,17109507
2008,3,"48","485","2",71747,3592,17046,2003628,16718922
2008,3,"48","485","3",5876,1108,646,861885,402497
2008,3,"48","487","1",13038,840,334,540995,142456
2008,3,"48","487","2",6519,665,296,414304,130578
2008,3,"48","487","3",822,175,38,136412,10714
2008,3,"48","489","1",9246,564,566,385945,439889
2008,3,"48","489","2",4623,475,527,318050,403407
2008,3,"48","489","3",412,89,39,73839,37407
2008,3,"48","491","1",322288,2607,13421,1414486,8907204
2008,3,"48","491","2",161144,1636,11781,826315,7730006
2008,3,"48","491","3",10673,971,1640,625899,1185059
2008,3,"48","493","1",28030,559,1363,238859,999922
2008,3,"48","493","2",14015,519,1304,218425,954115
2008,3,"48","493","3",556,40,59,23045,46343
2008,3,"48","495","1",5118,294,44,188083,30430
2008,3,"48","495","2",2559,243,36,155874,25284
2008,3,"48","495","3",263,51,8,33632,4389
2008,3,"48","497","1",44352,577,2372,292469,1557181
2008,3,"48","497","2",22176,485,2174,246176,1436642
2008,3,"48","497","3",1467,92,198,49608,126586
2008,3,"48","499","1",39954,1519,1799,822976,1475299
2008,3,"48","499","2",19977,1357,1745,719705,1448948
2008,3,"48","499","3",1188,162,54,118235,32362
2008,3,"48","501","1",4594,75,341,47871,179681
2008,3,"48","501","2",2297,57,302,34998,152469
2008,3,"48","501","3",271,18,39,14789,29736
2008,3,"48","503","1",18106,532,1410,282133,1021853
2008,3,"48","503","2",9053,419,1304,212146,977540
2008,3,"48","503","3",1061,113,106,80018,76355
2008,3,"48","505","1",21378,57,7762,44781,4532975
2008,3,"48","505","2",10689,57,7697,45065,4494690
2008,3,"48","505","3",71,0,65,0,38261
2008,3,"48","507","1",5970,271,133,240811,121640
2008,3,"48","507","2",2985,238,125,209654,114808
2008,3,"48","507","3",204,33,8,33529,7675
2008,3,"49","001","1",310,0,42,0,25168
2008,3,"49","001","2",155,0,42,0,25570
2008,3,"49","001","3",3,0,0,0,0
2008,3,"49","003","1",30922,407,1575,165146,1071240
2008,3,"49","003","2",15461,319,1332,126768,899108
2008,3,"49","003","3",1126,88,243,47425,188270
2008,3,"49","005","1",70168,649,3270,250920,2427998
2008,3,"49","005","2",35084,478,2554,175139,1921607
2008,3,"49","005","3",2939,171,716,94550,426222
2008,3,"49","007","1",15590,457,485,279563,347590
2008,3,"49","007","2",7795,356,426,208146,305780
2008,3,"49","007","3",829,101,59,80118,39709
2008,3,"49","009","1",116,2,4,1574,696
2008,3,"49","009","2",58,2,4,1683,744
2008,3,"49","009","3",4,0,0,0,0
2008,3,"49","011","1",199972,1844,7787,761213,5981833
2008,3,"49","011","2",99986,1169,6578,476599,5222556
2008,3,"49","011","3",6657,675,1209,409402,880945
2008,3,"49","013","1",8802,215,632,150889,371681
2008,3,"49","013","2",4401,173,609,122660,368445
2008,3,"49","013","3",300,42,23,25649,7286
2008,3,"49","015","1",126,0,32,0,16494
2008,3,"49","015","2",63,0,28,0,14850
2008,3,"49","015","3",9,0,4,0,1648
2008,3,"49","017","1",10,0,0,NA,NA
2008,3,"49","017","2",5,0,0,0,0
2008,3,"49","017","3",5,0,0,0,0
2008,3,"49","019","1",9154,325,689,238592,391343
2008,3,"49","019","2",4577,282,667,202830,384067
2008,3,"49","019","3",546,43,22,33266,10731
2008,3,"49","021","1",16880,471,1334,NA,NA
2008,3,"49","021","2",8440,371,1227,104399,800625
