"fips","total","vac","nostat","vac_days","nostat_days"
17191,6801,243,685,131864,467927
17193,7025,290,829,192304,718611
17195,26069,821,1834,409640,1599105
17197,254991,3912,22845,1591074,18929632
17199,29894,962,2230,554268,1604131
17201,130984,6085,8144,2598109,7049469
17203,18575,172,5236,80810,5206142
18001,13207,683,856,339664,757476
18003,156486,10212,5479,5445408,4925525
18005,32272,996,1637,453412,1271169
18007,3233,81,450,48943,223707
18009,6440,513,347,330111,286169
18011,23184,459,1589,184521,1065856
18013,7823,0,1646,0,1316342
18015,9103,231,1024,142858,628151
18017,16443,765,1532,466453,1059431
18019,50406,1956,2266,1114757,2106305
18021,11093,364,616,219435,416565
18023,12908,503,964,199727,726966
18025,5225,564,519,286224,358471
18027,16537,370,5987,202495,6555152
18029,20831,604,860,285791,674935
18031,11067,193,872,95413,608165
18033,17980,728,1776,303471,1488488
18035,53292,3670,2552,2119064,1700842
18037,17570,243,1301,111090,1137350
18039,78200,3106,3790,1593208,2962747
18041,11423,697,495,353729,387784
18043,32638,1405,653,699634,493417
18045,7820,277,625,154163,416597
18047,8971,197,409,85983,297696
18049,9306,195,1044,100213,758942
18051,19765,1101,6482,647992,5136143
18053,31970,2158,3181,1190004,2931781
18055,15653,512,3717,310519,1950430
18057,110297,1045,9958,410623,7961125
18059,28949,587,2099,205640,1614345
18061,16165,848,613,386269,534886
18063,58673,468,6043,172802,4921147
18065,20730,1348,990,737724,806450
18067,40119,2597,1719,1447121,1345378
18069,15769,749,1222,407639,782561
18071,18486,585,1022,258594,788899
18073,13271,117,1270,54823,815665
18075,8753,365,652,194990,504604
18077,16205,632,2410,285125,2333754
18079,12030,146,1125,72793,807093
18081,58271,1431,3950,457818,3198631
18083,16486,938,1248,576480,971047
18085,34057,454,2761,246898,2018441
18087,12896,390,931,275607,693176
18089,211502,14994,6936,8894037,5008979
18091,47923,2198,2449,1086666,1660688
18093,28734,630,9605,364162,10312040
18095,60742,4424,3158,2753514,2720446
18097,429453,34425,13508,17511332,9891711
18099,19385,436,1503,211442,1060715
18101,7933,120,3556,66927,3601323
18103,14842,1092,1303,557809,799839
18105,63458,881,6511,495951,5999133
18107,16012,569,1832,238314,1446878
18109,31107,560,3916,198418,3284330
18111,5188,72,656,33334,444485
18113,18964,932,1484,497604,1164484
18115,2702,78,197,41844,154599
18117,10138,251,1653,131758,1375405
18119,13355,106,5442,46269,5703193
18121,6448,150,1010,74856,846409
18123,11165,314,3364,184025,3644515
18125,5949,244,942,159265,845457
18127,67873,1186,3304,484685,2325980
18129,10872,552,500,360200,502935
18131,5451,44,637,20318,389334
18133,14623,197,1599,99886,1239231
18135,11006,386,829,246659,573210
18137,11688,329,885,148292,728066
18139,7068,267,714,139444,473648
18141,115108,6132,3916,3482546,3263932
18143,11158,790,574,412863,554086
18145,19060,626,1699,293301,1255542
18147,10101,256,2826,142128,3018368
18149,10798,169,874,87934,655795
18151,16992,481,2853,276511,2062938
18153,7896,259,751,150556,500805
18155,4363,87,1883,34183,639054
18157,67898,2579,1870,990098,1173108
18159,6909,175,708,81088,600672
18161,3100,88,294,45373,244048
18163,84126,5232,1475,3006372,1336905
18165,6162,305,385,185455,284674
18167,46804,2942,1455,1560045,1083044
18169,14012,445,916,279215,651134
18171,3398,71,231,39888,162123
18173,25324,766,1840,463081,1619159
18175,12597,781,527,394354,531103
18177,30592,1951,1188,1169289,840152
18179,11490,434,787,205046,631404
18181,10502,347,782,196709,386186
18183,14135,425,531,215212,441961
19001,3615,54,831,12494,711895
19003,2039,96,174,55659,139773
19005,6538,94,1760,52864,1542937
19007,6579,314,653,177250,503880
19009,3003,77,486,48522,452006
19011,10305,219,1556,90983,1484137
19013,56038,2454,2131,912575,1832790
19015,12220,415,1527,199764,1220571
19017,9994,165,1678,63041,1676922
19019,8776,118,1558,82277,1362255
19021,8261,200,1138,107787,1051371
19023,6697,0,2610,0,2469714
19025,5135,226,1581,183790,1225831
19027,8987,328,941,172133,627469
19029,6669,167,1095,87576,1001159
19031,7548,45,1445,24867,1191782
19033,22537,717,2056,363000,1927628
19035,5666,319,1386,195944,1171639
19037,5771,133,1220,88187,1196549
19039,4452,166,569,72807,505456
19041,7957,175,1049,104843,973201
19043,7192,1,2286,84,1862852
19045,21316,841,1233,452182,988231
19047,6868,109,1687,55626,1048700
19049,30491,284,8848,166735,8253254
19051,3631,82,436,44886,378777
19053,3940,133,706,77257,700185
19055,6949,58,795,26002,704957
19057,18704,967,1291,462238,900403
19059,10224,96,2687,62336,2261646
19061,41148,1424,4083,698656,4055610
19063,4904,129,628,87708,605914
19065,9231,386,1260,258152,1102600
19067,7335,215,936,80288,772330
19069,4564,178,730,86593,647187
19071,3473,120,1270,60608,1000080
19073,4488,123,714,64081,594851
19075,5389,134,1405,48223,1414934
19077,5681,44,1659,32601,1546394
19079,7488,130,1705,74128,1818329
19081,5293,128,973,80551,966587
19083,8493,360,1619,229821,1698043
19085,6748,251,565,128216,417300
19087,8361,204,825,85937,649004
19089,4446,84,689,36151,516556
19091,4813,76,1005,51958,813211
19093,3451,130,756,61959,632511
19095,6437,84,1054,32865,926275
19097,8750,202,1088,123286,1033368
19099,16498,480,2489,219967,2464365
19101,7631,281,673,156717,556119
19103,57104,497,4198,223902,3533840
19105,8414,225,1074,126869,933451
19107,4890,110,1081,59746,956992
19109,7631,134,2055,105179,2059506
19111,16234,780,1016,544676,758602
19113,95033,4174,5062,1439900,4007038
19115,4721,80,943,37552,622346
19117,4237,199,485,111820,353216
19119,4527,103,1206,51396,962637
19121,6944,123,1005,55613,791682
19123,9828,231,1376,150562,1266749
19125,14269,344,1986,210992,1823756
19127,17022,735,2167,319655,2119898
19129,5894,101,983,50878,758560
19131,4728,85,748,75645,667443
19133,4698,221,858,130168,762516
19135,3778,135,536,74778,404218
19137,5342,380,481,245677,454067
19139,18069,458,1766,239351,1485912
19141,6708,166,1591,103818,1435966
19143,3007,90,635,49804,609973
19145,7130,452,663,249423,619112
19147,4588,85,1368,62902,1264040
19149,10883,220,2111,91476,1871555
19151,3624,276,409,187908,303682
19153,193107,5916,13921,2333400,10474658
19155,39430,1149,2935,540200,2431564
19157,8091,185,1116,101059,987116
19159,2483,74,494,37882,395283
19161,4868,124,1909,76724,1492091
19163,73600,2365,4994,1112291,4120823
19165,5135,96,839,57993,556425
19167,15992,173,4828,86656,5031927
19169,41987,784,7773,337489,7901380
19171,7442,176,976,131179,908677
19173,3157,119,476,86693,339976
19175,5878,279,551,133229,492403
19177,3667,1,1024,154,938173
19179,16136,661,1267,326260,1084178
19181,23791,360,6922,124957,6253262
19183,8773,208,1142,92170,917043
19185,3438,116,869,80123,827213
19187,17086,481,1776,276403,1425094
19189,5545,159,1163,84435,1185833
19191,11460,128,4320,66401,3934119
19193,42890,1406,4013,721502,3646684
19195,3163,93,538,56276,461233
19197,6335,299,664,177001,646330
20001,6016,296,426,191635,310719
20003,4151,98,1148,57820,891320
20005,6966,289,373,151604,261735
20007,2557,243,337,163864,236550
20009,13145,667,1314,470034,1124825
20011,7399,398,914,270577,892723
20013,5064,266,666,176233,554537
20015,26321,525,3235,261560,2409065
20017,1339,0,770,0,322071
20019,1667,60,288,44177,226638
20021,9846,564,1035,348299,715788
20023,1515,0,888,0,631588
20025,150,0,71,0,46629
20027,4088,203,511,120567,419006
20029,5214,284,1154,244838,1083359
20031,4004,71,794,44553,598239
20033,708,0,637,0,364294
20035,16309,973,1289,627030,1003569
20037,17242,754,1391,300939,1003119
20039,1967,154,592,108899,285308
20041,8455,307,835,201333,542796
20043,2741,3,664,747,411863
20045,47371,1215,2627,388249,2070776
20047,1928,110,642,81903,502780
20049,1233,1,539,119,458082
20051,12504,394,727,209786,601419
20053,2653,77,625,51413,586936
20055,14122,446,1041,296372,880874
20057,11843,525,641,310949,463361
20059,10871,319,976,163784,746902
20061,15631,382,2739,274462,1563913
20063,1163,0,655,0,391319
20065,1277,80,182,63852,178367
20067,3087,76,299,55926,228279
20069,1157,0,358,0,230754
20071,503,0,326,0,159997
20073,4159,175,1332,119514,1155136
20075,216,0,121,0,66962
20077,3157,196,408,140303,344652
20079,14752,493,1642,249399,1226014
20081,481,0,257,0,106661
20083,889,0,448,0,312959
20085,5617,145,587,87621,439005
20087,7625,36,1374,16979,970708
20089,2270,54,1020,37006,870498
20091,227321,3351,8507,1097966,5799483
20093,867,0,460,0,325690
20095,3470,135,451,86288,316863
20097,1879,8,1167,2547,540249
20099,9560,533,764,358615,541819
20101,363,0,111,0,83694
20103,29135,999,1854,445064,1426847
20105,1630,79,200,69673,131908
20107,5482,9,2212,455,2007034
20109,1460,110,125,79418,115307
20111,15395,611,841,293999,621405
20113,11859,279,1270,163386,827823
20115,5440,299,595,218785,422953
20117,4970,230,641,168282,521360
20119,1658,1,1328,217,502542
20121,13248,313,1254,124008,1086205
20123,3060,182,374,105041,244802
20125,18656,1369,2746,880706,2295649
20127,2943,53,425,36046,272404
20129,335,0,105,0,90878
20131,4947,118,1204,74679,1187240
20133,7454,410,588,237180,512834
20135,1591,100,682,74182,290620
20137,2395,160,704,131780,247859
20139,7216,133,1225,83874,908050
20141,2255,170,353,135115,277120
20143,2788,91,478,61643,482408
20145,3590,215,854,180846,650487
20147,2607,134,447,109805,340442
20149,8835,150,977,66728,638253
20151,4638,172,418,156375,329073
20153,1351,91,229,72737,211685
20155,28358,1368,2633,773256,2152304
20157,3404,155,1315,65801,1414924
20159,4341,282,625,187558,517038
20161,28309,682,2915,280712,2804533
20163,2576,154,262,109700,232769
20165,1498,0,845,0,347521
20167,3324,338,320,213687,236540
20169,23796,599,628,397020,500257
20171,2523,148,279,104116,178406
20173,216012,10417,12054,5689423,8923576
20175,8433,254,622,147503,518519
20177,81021,3535,3101,2047074,2180985
20179,595,0,396,0,127012
20181,3389,270,405,190892,329471
20183,2771,153,1049,85058,1096925
20185,2388,148,598,125196,598355
20187,317,1,115,231,109672
20189,2158,82,429,60425,180516
20191,10938,491,2037,336305,1449934
20193,3436,116,314,86164,242278
20195,1756,95,399,77821,210181
20197,3809,28,2002,4058,1271737
20199,530,0,222,0,205703
20201,2962,81,792,55423,723996
20203,840,0,460,0,214233
20205,5983,369,1912,220402,2018825
20207,1957,112,290,81965,225093
20209,68933,6330,2951,3464551,2070372
21001,8461,816,541,446756,452371
21003,8971,458,555,324219,467356
21005,9528,164,489,93484,417092
21007,2846,198,199,82011,154193
21009,18785,798,732,507840,327395
21011,4159,0,516,0,292558
21013,11160,732,2284,454266,296208
21015,46548,548,2398,149840,2026896
21017,8667,281,531,209845,410530
21019,23357,744,1397,263135,513283
21021,12970,505,993,240051,790064
21023,4119,198,422,66523,387112
21025,6299,141,498,45969,159041
21027,8028,574,567,314556,581306
21029,29080,482,842,258368,774042
21031,5280,562,367,388050,326085
21033,6164,467,100,355248,95199
21035,22668,932,6284,635932,5824645
21037,44391,2158,5089,557577,5215342
21039,2226,42,325,22178,240549
21041,4542,136,278,46733,287142
21043,11100,142,989,55734,315581
21045,6691,517,426,261446,359998
21047,26232,1388,1260,921014,789363
21049,16037,508,561,319453,436062
21051,7930,328,215,206960,201783
21053,5485,143,1404,89210,384567
21055,4474,387,302,219052,284140
21057,2911,221,116,117710,75194
21059,41828,1797,567,995017,549121
21061,5102,477,271,328809,195167
21063,1882,0,200,0,81705
21065,6702,128,420,114529,289119
21067,136191,3243,5372,1660458,3519853
21069,7326,249,1032,84512,945131
21071,12721,141,1260,50469,350303
21073,23749,959,1095,532004,739201
21075,3651,465,149,326206,143393
21077,2994,143,470,45504,525892
21079,7358,121,551,86869,428152
21081,11076,304,1255,98778,972816
21083,17226,963,935,551121,862114
21085,13415,1183,979,823400,999317
21087,5565,560,101,383337,91196
21089,15462,362,721,124861,252166
21091,3397,224,74,156099,65999
21093,45458,2125,2860,1241606,2791255
21095,7770,713,479,467641,467808
21097,8462,336,455,109823,361435
21099,7900,680,401,449448,290483
21101,20132,1010,355,641642,241152
21103,6359,363,220,241014,181163
21105,2275,244,128,138585,127403
21107,20570,1428,829,926286,790205
21109,4933,0,515,0,415508
21111,346391,11848,11731,7483829,9542534
21113,19310,421,983,228477,861610
21115,8453,270,527,98183,153768
21117,71531,4343,2244,1271532,1831989
21119,3791,0,255,0,96650
21121,11319,750,853,381341,725760
21123,6396,451,238,302037,254107
21125,24960,1296,548,637602,356152
21127,7170,49,486,15755,177021
21129,2394,0,261,0,108656
21131,2120,13,263,4857,161235
21133,7664,118,418,56778,150367
21135,9602,220,4629,88908,1918034
21137,10682,87,1132,45842,913757
21139,4607,385,597,205935,561390
21141,12327,586,861,422798,680114
21143,3811,170,343,83419,327431
21145,32085,1812,879,1182974,768500
21147,4559,355,452,161545,472389
21149,3598,360,152,262175,124890
21151,36911,367,3081,213461,2628020
21153,4060,0,596,0,213633
21155,8226,487,396,293788,368734
21157,15427,887,970,469052,838768
21159,2524,0,201,0,52766
21161,8385,525,506,173619,445455
21163,13370,597,985,308451,841814
21165,2411,0,272,0,178619
21167,10105,259,727,171862,595824
21169,4514,359,204,257869,128449
21171,5419,437,335,304062,234363
21173,11345,315,612,196201,425133
21175,4942,24,350,8400,130722
21177,13033,1029,511,623066,377641
21179,18052,483,632,312362,573894
21181,3496,106,403,86811,285021
21183,9852,620,191,355581,129119
21185,21570,439,1707,252002,1534257
21187,4544,63,712,18637,671950
21189,247,0,16,0,5548
21191,5950,287,457,95206,493591
21193,9113,159,514,63598,188255
21195,22531,232,1343,68376,397463
21197,5118,0,608,0,420388
21199,29638,2389,1184,1240467,783599
21201,1145,6,551,1463,379573
21203,8436,0,2961,0,2680048
21205,9895,184,644,134861,458739
21207,7247,697,275,309227,139540
21209,20630,220,2728,101741,1880442
21211,17518,632,1059,327082,823217
21213,8070,535,326,402883,249220
21215,6330,261,182,141035,132221
21217,11067,661,289,405431,244786
21219,4314,340,170,218512,122658
21221,6319,781,187,486783,120060
21223,4146,299,239,196504,218228
21225,5867,411,116,285943,107733
21227,47586,1499,1682,1049986,1154385
21229,5065,279,212,178655,197332
21231,10793,886,3919,427679,529529
21233,5188,439,74,298143,62603
21235,16338,864,1614,453108,1640691
21237,3092,0,521,0,198024
21239,10773,94,885,45093,576500
22001,23975,808,996,689737,643863
22003,6450,223,385,145986,205659
22005,38942,326,1961,262829,999828
22007,7104,7,340,1858,119829
22009,13685,273,459,252321,255133
22011,14636,409,1181,304651,764811
22013,5931,34,246,39100,174162
22015,47264,697,3193,382499,2920548
22017,112628,5133,1911,3760090,1505007
22019,83888,2525,3971,1709908,1803612
22021,2996,0,178,0,104372
22023,3889,10,1110,10252,620261
22025,4055,126,424,101943,346309
22027,6866,387,198,308092,96855
22029,8663,238,702,186370,594995
22031,10658,149,563,117044,379003
22033,192037,4566,5898,3228879,3335560
22035,3147,180,88,113426,60619
22037,5748,3,403,2987,234970
22039,12792,363,456,279613,212069
22041,7943,180,794,107602,603621
22043,7333,41,343,46544,220231
22045,29419,936,1193,727200,725722
22047,11013,396,538,298623,212143
22049,6177,142,324,97173,233388
22051,195831,5036,7104,2795093,4516140
22053,12356,511,480,440823,199478
22055,91572,966,3030,794823,1614716
22057,33301,469,976,356395,562380
22059,3238,0,330,0,169849
22061,18764,228,896,200588,632962
22063,46591,151,2001,73707,979412
22065,4299,226,78,160043,58205
22067,12535,286,660,268265,525251
22069,16389,369,987,320184,661945
22071,213235,7149,60872,3756402,52262198
22073,65925,2361,1581,1895646,1051597
22075,9208,235,1450,63448,961962
22077,7691,153,490,139471,289531
22079,53511,1617,1377,1294231,1064181
22081,2756,0,651,0,40437
22083,8365,246,485,186327,306932
22085,9826,126,959,93690,561302
22087,27250,47,14655,17713,12498725
22089,16712,177,635,75950,422085
22091,4211,6,401,2442,266253
22093,5828,23,477,10375,298808
22095,16309,96,596,60517,294393
22097,30821,953,1161,721120,589236
22099,21039,462,1308,342229,768823
22101,19315,926,887,817235,455787
22103,97171,974,7508,672180,5493600
22105,46293,591,2983,388662,1679695
22107,1291,0,265,0,299273
22109,43016,863,1131,717537,849408
22111,9744,83,414,62403,220193
22113,23728,945,930,655770,490950
22115,19914,296,1613,194615,1019656
22117,21161,673,1782,496355,1197567
22119,17659,556,928,477100,623017
22121,8717,84,481,51820,275472
22123,3540,0,228,0,117673
22125,2148,1,120,1150,50965
22127,6176,216,338,181634,242091
23001,47138,1776,2508,875267,2078869
23003,31058,913,4352,637429,4210704
23005,126991,1506,6971,728632,5857075
23007,11875,135,2289,91124,2228025
23009,23434,178,4192,109756,3806531
23011,58313,1614,7649,845455,7895066
23013,17388,396,1395,276299,1164357
23015,15322,241,1995,195004,1687553
23017,23635,766,2297,569544,1987492
23019,66273,1692,6158,1051726,5540782
23021,7174,199,1079,126768,978059
23023,16323,318,818,205707,735087
23025,22177,406,3905,295601,3083714
23027,16843,141,2173,57416,1806800
23029,15548,466,3910,399533,3548894
23031,84652,1719,4305,1386404,3411105
24001,32229,2103,1610,1159029,1157981
24003,209408,1940,6203,769984,3980066
24005,335216,3823,5564,1601726,3494254
24009,30742,0,2661,0,2237013
24011,12594,205,813,141015,603674
24013,62083,214,2248,117088,1711898
24015,38574,468,2614,172445,1972684
24017,52209,252,3101,116013,2141435
24019,14918,617,1456,401805,1203092
24021,88728,594,3004,259052,2168554
24023,14122,148,2103,96775,1833619
24025,97944,1297,4513,708462,3551209
24027,107529,543,2160,260367,1281976
24029,8925,224,961,100684,756563
24031,374525,3968,7348,1752564,4103030
24033,333869,5919,8190,2757972,4838346
24035,19221,49,1649,37877,1150950
24037,37400,137,3356,69483,2571465
24039,10793,387,1620,265427,1254492
24041,16450,156,1180,79908,901458
24043,60324,1918,3011,867120,2362101
24045,41206,495,2448,265975,1783080
24047,50184,371,6459,189906,5816391
24510,288773,22326,14264,12424722,11268239
25001,122747,2015,14402,1992331,13197373
25003,60883,2907,4964,1829224,4984371
25005,220647,6068,5265,3879334,4659402
25007,8110,0,4900,0,4218942
25009,299156,3430,4755,2118280,3151779
25011,31560,1170,1855,675338,1804118
25013,191968,4240,5379,2432445,4719985
25015,61279,1267,3431,713519,3457696
25017,601394,5889,8183,3501714,4850422
