"City","State","Total","Units_1","Units_2","Units_3.4","Units_5.Inf","Month","Year"
"Hattiesburg","MS",1412,782,0,0,630,10,2006
"Hickory-Lenoir-Morganton","NC",26101,25150,0,0,951,10,2006
"Hinesville-Fort Stewart","GA",471,471,0,0,0,10,2006
"Holland-Grand Haven","MI",14930,14930,0,0,0,10,2006
"Honolulu","HI",124130,43166,0,0,80964,10,2006
"Hot Springs","AR",1093,1093,0,0,0,10,2006
"Houma-Bayou Cane-Thibodaux","LA",10590,10590,0,0,0,10,2006
"Houston-Sugar Land-Baytown","TX",712083,603635,1659,727,106062,10,2006
"Huntington-Ashland","WV-KY-OH",229,229,0,0,0,10,2006
"Huntsville","AL",36038,32330,0,0,3708,10,2006
"Idaho Falls","ID",12448,11978,0,470,0,10,2006
"Indianapolis-Carmel","IN",120596,116119,1388,1559,1530,10,2006
"Iowa City","IA",17198,15934,0,1264,0,10,2006
"Ithaca","NY",921,604,0,0,317,10,2006
"Jackson","MI",8593,8593,0,0,0,10,2006
"Jackson","MS",37467,37467,0,0,0,10,2006
"Jackson","TN",5059,5059,0,0,0,10,2006
"Jacksonville","FL",134229,116081,669,0,17479,10,2006
"Jacksonville","NC",20069,19869,200,0,0,10,2006
"Janesville","WI",8335,6972,409,225,729,10,2006
"Jefferson City","MO",9285,6885,0,0,2400,10,2006
"Johnson City","TN",9237,8571,127,0,539,10,2006
"Johnstown","PA",166,166,0,0,0,10,2006
"Jonesboro","AR",2639,2639,0,0,0,10,2006
"Joplin","MO",1851,1561,0,0,290,10,2006
"Kalamazoo-Portage","MI",19101,7243,0,548,11310,10,2006
"Kankakee-Bradley","IL",1924,1924,0,0,0,10,2006
"Kansas City","MO-KS",143075,118180,2053,3508,19334,10,2006
"Kennewick-Richland-Pasco","WA",19305,17874,0,1116,315,10,2006
"Killeen-Temple-Fort Hood","TX",38246,24546,2203,515,10982,10,2006
"Kingsport-Bristol-Bristol","TN-VA",5843,5542,0,139,162,10,2006
"Kingston","NY",4904,4904,0,0,0,10,2006
"Knoxville","TN",42187,41308,0,0,879,10,2006
"Kokomo","IN",2269,2269,0,0,0,10,2006
"La Crosse","WI-MN",8961,4801,300,0,3860,10,2006
"Lafayette","IN",10163,7663,0,0,2500,10,2006
"Lafayette","LA",15769,15769,0,0,0,10,2006
"Lake Charles","LA",3284,2820,0,210,254,10,2006
"Lakeland","FL",56381,55991,0,0,390,10,2006
"Lancaster","PA",15827,14992,0,0,835,10,2006
"Lansing-East Lansing","MI",11034,10072,223,0,739,10,2006
"Laredo","TX",11394,10323,79,111,881,10,2006
"Las Cruces","NM",19878,18878,1000,0,0,10,2006
"Las Vegas-Paradise","NV",195673,150651,0,2719,42303,10,2006
"Lawrence","KS",5664,4804,0,860,0,10,2006
"Lawton","OK",1045,1045,0,0,0,10,2006
"Lebanon","PA",6477,6477,0,0,0,10,2006
"Lewiston","ID-WA",666,339,327,0,0,10,2006
"Lewiston-Auburn","ME",3731,3731,0,0,0,10,2006
"Lexington-Fayette","KY",38197,36456,145,477,1119,10,2006
"Lima","OH",882,882,0,0,0,10,2006
"Lincoln","NE",14029,13059,382,0,588,10,2006
"Little Rock-North Little Rock","AR",41569,40725,844,0,0,10,2006
"Logan","UT-ID",13785,13118,0,250,417,10,2006
"Longview","TX",2271,2271,0,0,0,10,2006
"Longview","WA",7482,7249,233,0,0,10,2006
"Los Angeles-Long Beach-Santa Ana","CA",438399,179566,8599,7254,242980,10,2006
"Louisville-Jefferson County","KY-IN",71463,70280,0,358,825,10,2006
"Lubbock","TX",21034,13034,0,0,8000,10,2006
"Lynchburg","VA",27618,27618,0,0,0,10,2006
"Macon","GA",9054,9054,0,0,0,10,2006
"Madera","CA",11254,11090,164,0,0,10,2006
"Madison","WI",58484,34039,1265,1752,21428,10,2006
"Manchester-Nashua","NH",19975,19424,0,0,551,10,2006
"Mansfield","OH",3636,3001,635,0,0,10,2006
"McAllen-Edinburg-Mission","TX",64570,53523,1110,7882,2055,10,2006
"Medford","OR",16612,14924,435,0,1253,10,2006
"Memphis","TN-MS-AR",110798,108373,0,0,2425,10,2006
"Merced","CA",16612,16612,0,0,0,10,2006
"Miami-Fort Lauderdale-Miami Beach","FL",270753,203125,6602,2276,58750,10,2006
"Michigan City-La Porte","IN",2915,2915,0,0,0,10,2006
"Midland","TX",6402,6402,0,0,0,10,2006
"Milwaukee-Waukesha-West Allis","WI",80640,59552,1297,0,19791,10,2006
"Minneapolis-St. Paul-Bloomington","MN-WI",215602,200528,1158,2529,11387,10,2006
"Missoula","MT",6286,5894,392,0,0,10,2006
"Mobile","AL",33402,33246,0,0,156,10,2006
"Modesto","CA",17541,12877,1033,2388,1243,10,2006
"Monroe","LA",6454,5492,0,120,842,10,2006
"Monroe","MI",2619,2619,0,0,0,10,2006
"Montgomery","AL",19552,19552,0,0,0,10,2006
"Morgantown","WV",680,280,0,400,0,10,2006
"Morristown","TN",5185,4770,265,150,0,10,2006
"Mount Vernon-Anacortes","WA",11158,10330,364,0,464,10,2006
"Muncie","IN",4900,2277,521,2102,0,10,2006
"Muskegon-Norton Shores","MI",3391,2984,407,0,0,10,2006
"Myrtle Beach-Conway-North Myrtle Beach","SC",82887,66250,239,0,16398,10,2006
"Napa","CA",11172,6801,0,0,4371,10,2006
"Naples-Marco Island","FL",90763,55967,1802,13100,19894,10,2006
"Nashville-Davidson--Murfreesboro","TN",158251,155623,2242,0,386,10,2006
"New Haven-Milford","CT",26727,21995,180,0,4552,10,2006
"New Orleans-Metairie-Kenner","LA",100394,82473,6867,0,11054,10,2006
"New York-Northern New Jersey-Long Island","NY-NJ-PA",562421,308537,42766,50823,160295,10,2006
"Niles-Benton Harbor","MI",2567,2567,0,0,0,10,2006
"Norwich-New London","CT",19839,14800,208,375,4456,10,2006
"Ocala","FL",67016,66464,0,552,0,10,2006
"Ocean City","NJ",27212,25382,1830,0,0,10,2006
"Odessa","TX",4235,4235,0,0,0,10,2006
"Ogden-Clearfield","UT",65524,65205,0,319,0,10,2006
"Oklahoma City","OK",82434,81287,440,0,707,10,2006
"Olympia","WA",13010,12801,209,0,0,10,2006
"Omaha-Council Bluffs","NE-IA",67541,44839,122,0,22580,10,2006
"Orlando-Kissimmee","FL",361756,282756,342,2546,76112,10,2006
"Oshkosh-Neenah","WI",10924,9005,1099,820,0,10,2006
"Owensboro","KY",1849,1849,0,0,0,10,2006
"Oxnard-Thousand Oaks-Ventura","CA",18619,15578,224,365,2452,10,2006
"Palm Bay-Melbourne-Titusville","FL",86812,52414,0,1238,33160,10,2006
"Panama City-Lynn Haven","FL",38139,7017,477,414,30231,10,2006
"Parkersburg-Marietta-Vienna","WV-OH",1309,1309,0,0,0,10,2006
"Pascagoula","MS",59333,18090,0,0,41243,10,2006
"Pensacola-Ferry Pass-Brent","FL",31103,26859,684,0,3560,10,2006
"Peoria","IL",13041,8939,2382,0,1720,10,2006
"Philadelphia-Camden-Wilmington","PA-NJ-DE-MD",155117,142032,0,1692,11393,10,2006
"Phoenix-Mesa-Scottsdale","AZ",366850,321008,151,9709,35982,10,2006
"Pine Bluff","AR",585,422,92,0,71,10,2006
"Pittsburgh","PA",64487,61249,350,821,2067,10,2006
"Pittsfield","MA",498,498,0,0,0,10,2006
"Pocatello","ID",6023,6023,0,0,0,10,2006
"Port St. Lucie-Fort Pierce","FL",68799,57162,0,910,10727,10,2006
"Portland-South Portland-Biddeford","ME",38091,35333,678,738,1342,10,2006
"Portland-Vancouver-Beaverton","OR-WA",182242,139500,2822,1807,38113,10,2006
"Poughkeepsie-Newburgh-Middletown","NY",17853,15525,0,447,1881,10,2006
"Prescott","AZ",29028,28814,0,214,0,10,2006
"Providence-New Bedford-Fall River","RI-MA",49455,45209,2236,465,1545,10,2006
"Provo-Orem","UT",111315,89527,800,2756,18232,10,2006
"Pueblo","CO",12648,12648,0,0,0,10,2006
"Punta Gorda","FL",39353,25687,1118,4059,8489,10,2006
"Racine","WI",8328,8074,254,0,0,10,2006
"Raleigh-Cary","NC",230422,218965,0,0,11457,10,2006
"Rapid City","SD",6540,6540,0,0,0,10,2006
"Reading","PA",10814,8660,2154,0,0,10,2006
"Redding","CA",8777,8568,209,0,0,10,2006
"Reno-Sparks","NV",38836,38005,423,408,0,10,2006
"Richmond","VA",89569,83489,585,0,5495,10,2006
"Riverside-San Bernardino-Ontario","CA",311975,303094,1161,1505,6215,10,2006
"Roanoke","VA",13015,13015,0,0,0,10,2006
"Rochester","MN",13354,11143,0,0,2211,10,2006
"Rochester","NY",19450,18835,0,615,0,10,2006
"Rockford","IL",18751,17679,1072,0,0,10,2006
"Rocky Mount","NC",5486,5253,103,130,0,10,2006
"Rome","GA",4470,3597,472,0,401,10,2006
"Sacramento--Arden-Arcade--Roseville","CA",115863,100806,235,0,14822,10,2006
"Saginaw-Saginaw Township North","MI",1045,1045,0,0,0,10,2006
"Salem","OR",16248,14304,304,203,1437,10,2006
"Salinas","CA",6946,6946,0,0,0,10,2006
"Salisbury","MD",5889,3359,0,0,2530,10,2006
"Salt Lake City","UT",98850,90010,652,1077,7111,10,2006
"San Angelo","TX",17364,5497,0,0,11867,10,2006
"San Antonio","TX",240351,184369,342,727,54913,10,2006
"San Diego-Carlsbad-San Marcos","CA",124695,68130,6966,1511,48088,10,2006
"San Francisco-Oakland-Fremont","CA",241502,150080,734,6749,83939,10,2006
"San Jose-Sunnyvale-Santa Clara","CA",75493,56102,235,2108,17048,10,2006
"San Luis Obispo-Paso Robles","CA",7633,6025,548,0,1060,10,2006
"Sandusky","OH",0,0,0,0,0,10,2006
"Santa Barbara-Santa Maria","CA",15879,15879,0,0,0,10,2006
"Santa Cruz-Watsonville","CA",9684,8927,0,0,757,10,2006
"Santa Fe","NM",3321,3321,0,0,0,10,2006
"Santa Rosa-Petaluma","CA",20380,15376,654,0,4350,10,2006
"Sarasota-Bradenton-Venice","FL",89103,69755,870,2481,15997,10,2006
"Savannah","GA",40780,38867,440,1073,400,10,2006
"Scranton--Wilkes-Barre","PA",4799,4446,0,353,0,10,2006
"Seattle-Tacoma-Bellevue","WA",326972,247440,8673,14444,56415,10,2006
"Sebastian-Vero Beach","FL",32140,29535,0,0,2605,10,2006
"Sheboygan","WI",2475,2475,0,0,0,10,2006
"Sherman-Denison","TX",331,331,0,0,0,10,2006
"Shreveport-Bossier City","LA",14672,14672,0,0,0,10,2006
"Sioux City","IA-NE-SD",3049,3049,0,0,0,10,2006
"Sioux Falls","SD",16974,15596,479,899,0,10,2006
"South Bend-Mishawaka","IN-MI",10252,8252,0,0,2000,10,2006
"Spartanburg","SC",14681,14681,0,0,0,10,2006
"Spokane","WA",15858,15507,0,0,351,10,2006
"Springfield","IL",5631,4603,841,0,187,10,2006
"Springfield","MA",12084,11058,1026,0,0,10,2006
"Springfield","MO",36054,32199,1622,2233,0,10,2006
"Springfield","OH",2328,2328,0,0,0,10,2006
"St. Cloud","MN",11648,10906,0,0,742,10,2006
"St. George","UT",28126,26726,0,0,1400,10,2006
"St. Joseph","MO-KS",1302,1302,0,0,0,10,2006
"St. Louis","MO-IL",146466,127609,1189,1592,16076,10,2006
"State College","PA",7237,7237,0,0,0,10,2006
"Stockton","CA",33020,33020,0,0,0,10,2006
"Sumter","SC",6435,6435,0,0,0,10,2006
"Syracuse","NY",19249,12197,163,0,6889,10,2006
"Tallahassee","FL",34729,27872,298,1405,5154,10,2006
"Tampa-St. Petersburg-Clearwater","FL",247286,171692,1204,825,73565,10,2006
"Terre Haute","IN",3090,2579,118,0,393,10,2006
"Texarkana","TX-Texarkana",1715,1572,143,0,0,10,2006
"Toledo","OH",21688,19661,157,240,1630,10,2006
"Topeka","KS",8562,8562,0,0,0,10,2006
"Trenton-Ewing","NJ",4450,3745,0,0,705,10,2006
"Tucson","AZ",77841,74974,1705,644,518,10,2006
"Tulsa","OK",55101,54636,260,205,0,10,2006
"Tuscaloosa","AL",11086,9630,0,0,1456,10,2006
"Tyler","TX",5178,4901,0,0,277,10,2006
"Utica-Rome","NY",510,510,0,0,0,10,2006
"Valdosta","GA",12029,9338,191,0,2500,10,2006
"Vallejo-Fairfield","CA",12017,12017,0,0,0,10,2006
"Victoria","TX",850,850,0,0,0,10,2006
"Vineland-Millville-Bridgeton","NJ",4603,4603,0,0,0,10,2006
"Virginia Beach-Norfolk-Newport News","VA-NC",114165,92383,3176,2769,15837,10,2006
"Visalia-Porterville","CA",44125,31616,9928,2581,0,10,2006
"Waco","TX",10491,10316,0,175,0,10,2006
"Warner Robins","GA",15838,15838,0,0,0,10,2006
"Washington-Arlington-Alexandria","DC-VA-MD-WV",294606,222024,0,425,72157,10,2006
"Waterloo-Cedar Falls","IA",5273,5273,0,0,0,10,2006
"Wausau","WI",9314,9064,250,0,0,10,2006
"Weirton-Steubenville","WV-OH",350,350,0,0,0,10,2006
"Wenatchee","WA",11519,11519,0,0,0,10,2006
"Wheeling","WV-OH",2016,0,0,0,2016,10,2006
"Wichita Falls","TX",2184,2184,0,0,0,10,2006
"Wichita","KS",37974,25835,659,0,11480,10,2006
"Williamsport","PA",1327,1327,0,0,0,10,2006
"Wilmington","NC",79855,73864,217,0,5774,10,2006
"Winchester","VA-WV",17006,16106,0,0,900,10,2006
"Winston-Salem","NC",40928,40928,0,0,0,10,2006
"Worcester","MA",24714,23786,170,258,500,10,2006
"Yakima","WA",3518,3518,0,0,0,10,2006
"York-Hanover","PA",34547,33209,1338,0,0,10,2006
"Youngstown-Warren-Boardman","OH-PA",8390,6930,100,0,1360,10,2006
"Yuba City","CA",6454,6454,0,0,0,10,2006
"Yuma","AZ",13845,12942,0,0,903,10,2006
"Abilene","TX",5305,5305,0,0,0,11,2006
"Akron","OH",21720,20812,0,414,494,11,2006
"Albany","GA",4027,3917,0,110,0,11,2006
"Albany-Schenectady-Troy","NY",19202,16398,0,1400,1404,11,2006
"Albuquerque","NM",86742,47387,0,0,39355,11,2006
"Alexandria","LA",4424,4424,0,0,0,11,2006
"Allentown-Bethlehem-Easton","PA-NJ",46860,43440,127,0,3293,11,2006
"Altoona","PA",0,0,0,0,0,11,2006
"Amarillo","TX",5810,5810,0,0,0,11,2006
"Ames","IA",6930,2831,0,0,4099,11,2006
"Anchorage","AK",7514,5617,417,1480,0,11,2006
"Anderson","IN",2459,2459,0,0,0,11,2006
"Anderson","SC",8844,8844,0,0,0,11,2006
"Ann Arbor","MI",6614,6312,0,0,302,11,2006
"Anniston-Oxford","AL",1330,1330,0,0,0,11,2006
"Appleton","WI",6561,6361,200,0,0,11,2006
"Asheville","NC",58894,57347,152,516,879,11,2006
"Athens-Clarke County","GA",17867,8219,0,0,9648,11,2006
"Atlanta-Sandy Springs-Marietta","GA",617610,538263,1915,1667,75765,11,2006
"Atlantic City","NJ",15472,15462,0,0,10,11,2006
"Auburn-Opelika","AL",15694,14288,0,0,1406,11,2006
"Augusta-Richmond County","GA-SC",23652,23652,0,0,0,11,2006
"Austin-Round Rock","TX",259325,183144,1362,5206,69613,11,2006
"Bakersfield","CA",43739,40423,637,1478,1201,11,2006
"Baltimore-Towson","MD",71596,45927,1235,818,23616,11,2006
"Bangor","ME",5184,1308,678,0,3198,11,2006
"Barnstable Town","MA",20304,18243,0,671,1390,11,2006
"Baton Rouge","LA",42856,38865,0,311,3680,11,2006
"Battle Creek","MI",1386,1158,0,0,228,11,2006
"Bay City","MI",1250,1250,0,0,0,11,2006
"Beaumont-Port Arthur","TX",10910,7410,0,0,3500,11,2006
"Bellingham","WA",4351,4351,0,0,0,11,2006
"Bend","OR",35080,34579,501,0,0,11,2006
"Billings","MT",6598,6598,0,0,0,11,2006
"Binghamton","NY",245,245,0,0,0,11,2006
"Birmingham-Hoover","AL",59871,59871,0,0,0,11,2006
"Bismarck","ND",8895,7626,519,0,750,11,2006
"Bloomington","IN",5313,4916,397,0,0,11,2006
"Bloomington-Normal","IL",3651,3286,0,0,365,11,2006
"Boise City-Nampa","ID",82501,77937,375,1789,2400,11,2006
"Boston-Cambridge-Quincy","MA-NH",144920,94026,4833,1964,44097,11,2006
"Boulder","CO",14038,12982,0,0,1056,11,2006
"Bowling Green","KY",9158,9158,0,0,0,11,2006
"Bremerton-Silverdale","WA",9079,8011,0,0,1068,11,2006
"Bridgeport-Stamford-Norwalk","CT",58884,55502,434,0,2948,11,2006
"Brownsville-Harlingen","TX",14526,14110,0,416,0,11,2006
"Brunswick","GA",32580,32580,0,0,0,11,2006
"Buffalo-Niagara Falls","NY",10135,10135,0,0,0,11,2006
"Burlington","NC",16620,11285,0,0,5335,11,2006
"Burlington-South Burlington","VT",6178,4287,700,643,548,11,2006
"Canton-Massillon","OH",8246,8008,0,0,238,11,2006
"Cape Coral-Fort Myers","FL",131472,127152,0,0,4320,11,2006
"Carson City","NV",6523,5674,0,0,849,11,2006
"Casper","WY",4015,4015,0,0,0,11,2006
"Cedar Rapids","IA",7148,6127,0,1021,0,11,2006
"Champaign-Urbana","IL",5524,5524,0,0,0,11,2006
"Charleston","WV",2366,2366,0,0,0,11,2006
"Charleston-North Charleston","SC",75071,70360,873,0,3838,11,2006
"Charlotte-Gastonia-Concord","NC-SC",213714,166770,0,306,46638,11,2006
"Charlottesville","VA",14849,13749,0,0,1100,11,2006
"Chattanooga","TN-GA",27458,27017,179,0,262,11,2006
"Cheyenne","WY",4514,4178,0,0,336,11,2006
"Chicago-Naperville-Joliet","IL-IN-WI",496618,396298,5908,10830,83582,11,2006
"Chico","CA",7398,7134,0,264,0,11,2006
"Cincinnati-Middletown","OH-KY-IN",89837,78064,438,1822,9513,11,2006
"Clarksville","TN-KY",25322,20892,350,2190,1890,11,2006
"Cleveland","TN",6902,6557,117,228,0,11,2006
"Cleveland-Elyria-Mentor","OH",65203,62838,370,866,1129,11,2006
"Coeur dAlene","ID",16068,15183,0,0,885,11,2006
"College Station-Bryan","TX",17059,9291,0,0,7768,11,2006
"Colorado Springs","CO",44288,43781,0,507,0,11,2006
"Columbia","MO",12473,12473,0,0,0,11,2006
"Columbia","SC",63960,45884,761,0,17315,11,2006
"Columbus","GA-AL",14679,13299,0,183,1197,11,2006
"Columbus","IN",2480,2480,0,0,0,11,2006
"Columbus","OH",83919,59140,409,6171,18199,11,2006
"Corpus Christi","TX",12943,11798,240,70,835,11,2006
"Corvallis","OR",3037,3037,0,0,0,11,2006
"Cumberland","MD-WV",1413,1413,0,0,0,11,2006
"Dallas-Fort Worth-Arlington","TX",583035,505147,4818,262,72808,11,2006
"Dalton","GA",4930,4302,99,171,358,11,2006
"Danville","IL",84,84,0,0,0,11,2006
"Danville","VA",1719,1614,0,105,0,11,2006
"Davenport-Moline-Rock Island","IA-IL",9853,9227,200,158,268,11,2006
"Dayton","OH",31862,24401,461,0,7000,11,2006
"Decatur","AL",2382,2382,0,0,0,11,2006
"Decatur","IL",539,539,0,0,0,11,2006
"Deltona-Daytona Beach-Ormond Beach","FL",39731,37209,0,0,2522,11,2006
"Denver-Aurora","CO",165529,158278,0,2445,4806,11,2006
"Des Moines-West Des Moines","IA",69122,42522,0,0,26600,11,2006
"Detroit-Warren-Livonia","MI",94050,86147,1417,634,5852,11,2006
"Dothan","AL",1458,1458,0,0,0,11,2006
"Dover","DE",12444,12444,0,0,0,11,2006
"Dubuque","IA",3592,3592,0,0,0,11,2006
"Duluth","MN-WI",5495,4436,189,0,870,11,2006
"Durham","NC",47219,47219,0,0,0,11,2006
"Eau Claire","WI",12214,5839,637,0,5738,11,2006
"El Centro","CA",10301,10136,0,0,165,11,2006
"El Paso","TX",33319,33096,0,0,223,11,2006
"Elizabethtown","KY",6844,4873,991,0,980,11,2006
"Elkhart-Goshen","IN",9460,9460,0,0,0,11,2006
"Elmira","NY",474,474,0,0,0,11,2006
"Erie","PA",3614,2442,0,1172,0,11,2006
"Eugene-Springfield","OR",18950,18565,385,0,0,11,2006
"Evansville","IN-KY",12153,11218,0,110,825,11,2006
"Fairbanks","AK",1262,1262,0,0,0,11,2006
"Fargo","ND-MN",11107,9532,0,625,950,11,2006
"Farmington","NM",4595,4595,0,0,0,11,2006
"Fayetteville","NC",24442,24442,0,0,0,11,2006
"Fayetteville-Springdale-Rogers","AR-MO",43203,33828,4786,0,4589,11,2006
"Flagstaff","AZ",5532,5532,0,0,0,11,2006
"Flint","MI",3283,3283,0,0,0,11,2006
"Florence","SC",6016,6016,0,0,0,11,2006
"Florence-Muscle Shoals","AL",3106,3106,0,0,0,11,2006
"Fond du Lac","WI",3055,2332,460,0,263,11,2006
"Fort Collins-Loveland","CO",20209,17078,235,302,2594,11,2006
"Fort Smith","AR-OK",4688,3538,486,364,300,11,2006
"Fort Walton Beach-Crestview-Destin","FL",23126,11439,0,694,10993,11,2006
"Fort Wayne","IN",19599,19599,0,0,0,11,2006
"Fresno","CA",33278,28109,363,721,4085,11,2006
"Gadsden","AL",1710,1710,0,0,0,11,2006
"Gainesville","FL",28240,9432,0,0,18808,11,2006
"Gainesville","GA",24464,24464,0,0,0,11,2006
"Glens Falls","NY",5986,5678,308,0,0,11,2006
"Goldsboro","NC",3401,3401,0,0,0,11,2006
"Grand Forks","ND-MN",17167,621,283,0,16263,11,2006
"Grand Junction","CO",39437,36931,822,0,1684,11,2006
"Grand Rapids-Wyoming","MI",22193,21216,0,0,977,11,2006
"Great Falls","MT",1212,986,226,0,0,11,2006
"Greeley","CO",30222,29831,129,0,262,11,2006
"Green Bay","WI",11280,10875,0,0,405,11,2006
"Greensboro-High Point","NC",61016,56442,397,67,4110,11,2006
"Greenville","NC",15134,14721,413,0,0,11,2006
"Greenville","SC",40447,40294,153,0,0,11,2006
"Gulfport-Biloxi","MS",26257,26257,0,0,0,11,2006
"Hagerstown-Martinsburg","MD-WV",34880,34220,0,0,660,11,2006
"Hanford-Corcoran","CA",4709,4709,0,0,0,11,2006
"Harrisburg-Carlisle","PA",12563,12163,0,400,0,11,2006
"Harrisonburg","VA",8196,8196,0,0,0,11,2006
"Hartford-West Hartford-East Hartford","CT",36372,34764,970,0,638,11,2006
"Hattiesburg","MS",952,952,0,0,0,11,2006
"Hickory-Lenoir-Morganton","NC",20196,20196,0,0,0,11,2006
"Hinesville-Fort Stewart","GA",700,700,0,0,0,11,2006
"Holland-Grand Haven","MI",9476,7914,0,430,1132,11,2006
"Honolulu","HI",31077,31077,0,0,0,11,2006
"Hot Springs","AR",875,875,0,0,0,11,2006
"Houma-Bayou Cane-Thibodaux","LA",10107,10107,0,0,0,11,2006
"Houston-Sugar Land-Baytown","TX",663810,523800,1936,2819,135255,11,2006
"Huntington-Ashland","WV-KY-OH",114,114,0,0,0,11,2006
"Huntsville","AL",25368,23129,0,0,2239,11,2006
"Idaho Falls","ID",21435,12789,0,0,8646,11,2006
"Indianapolis-Carmel","IN",121728,100946,2731,1440,16611,11,2006
"Iowa City","IA",11903,9049,1345,379,1130,11,2006
"Ithaca","NY",470,470,0,0,0,11,2006
"Jackson","MI",5281,3359,0,0,1922,11,2006
"Jackson","MS",24593,24443,150,0,0,11,2006
"Jackson","TN",6562,6438,124,0,0,11,2006
"Jacksonville","FL",156431,104513,670,0,51248,11,2006
"Jacksonville","NC",16730,10170,0,0,6560,11,2006
"Janesville","WI",3751,3451,300,0,0,11,2006
"Jefferson City","MO",2082,2082,0,0,0,11,2006
"Johnson City","TN",6501,6501,0,0,0,11,2006
"Johnstown","PA",108,108,0,0,0,11,2006
"Jonesboro","AR",3109,2994,0,115,0,11,2006
"Joplin","MO",1259,1259,0,0,0,11,2006
"Kalamazoo-Portage","MI",10842,9555,583,704,0,11,2006
"Kankakee-Bradley","IL",2078,2078,0,0,0,11,2006
"Kansas City","MO-KS",130514,109862,2821,924,16907,11,2006
"Kennewick-Richland-Pasco","WA",16162,15080,247,638,197,11,2006
"Killeen-Temple-Fort Hood","TX",23762,22762,1000,0,0,11,2006
"Kingsport-Bristol-Bristol","TN-VA",5612,5612,0,0,0,11,2006
"Kingston","NY",4043,3443,0,600,0,11,2006
"Knoxville","TN",54888,49233,145,0,5510,11,2006
"Kokomo","IN",2169,2169,0,0,0,11,2006
"La Crosse","WI-MN",5455,4734,485,236,0,11,2006
"Lafayette","IN",6561,6561,0,0,0,11,2006
"Lafayette","LA",13404,13404,0,0,0,11,2006
"Lake Charles","LA",2572,2318,0,0,254,11,2006
"Lakeland","FL",56278,56045,0,233,0,11,2006
"Lancaster","PA",12766,12766,0,0,0,11,2006
"Lansing-East Lansing","MI",15560,6888,0,0,8672,11,2006
"Laredo","TX",9254,8617,0,148,489,11,2006
"Las Cruces","NM",19564,19340,224,0,0,11,2006
"Las Vegas-Paradise","NV",156686,98594,0,4740,53352,11,2006
"Lawrence","KS",5684,5684,0,0,0,11,2006
"Lawton","OK",2279,2279,0,0,0,11,2006
"Lebanon","PA",4242,4242,0,0,0,11,2006
"Lewiston","ID-WA",869,349,520,0,0,11,2006
"Lewiston-Auburn","ME",3839,3339,0,0,500,11,2006
"Lexington-Fayette","KY",28816,27686,215,0,915,11,2006
"Lima","OH",669,669,0,0,0,11,2006
"Lincoln","NE",10941,10162,191,0,588,11,2006
"Little Rock-North Little Rock","AR",48821,47453,288,0,1080,11,2006
"Logan","UT-ID",11059,10809,0,250,0,11,2006
"Longview","TX",2582,2582,0,0,0,11,2006
"Longview","WA",10953,10953,0,0,0,11,2006
"Los Angeles-Long Beach-Santa Ana","CA",361781,155470,6448,6148,193715,11,2006
"Louisville-Jefferson County","KY-IN",64211,57262,300,0,6649,11,2006
"Lubbock","TX",14488,14215,273,0,0,11,2006
"Lynchburg","VA",12291,11154,0,512,625,11,2006
"Macon","GA",10801,10801,0,0,0,11,2006
"Madera","CA",7337,7337,0,0,0,11,2006
"Madison","WI",41346,28260,1370,512,11204,11,2006
"Manchester-Nashua","NH",7742,7099,192,0,451,11,2006
"Mansfield","OH",1655,1655,0,0,0,11,2006
"McAllen-Edinburg-Mission","TX",58829,51314,991,5686,838,11,2006
"Medford","OR",20350,16466,0,3043,841,11,2006
"Memphis","TN-MS-AR",143252,142576,0,676,0,11,2006
"Merced","CA",13026,12384,0,374,268,11,2006
"Miami-Fort Lauderdale-Miami Beach","FL",289985,168718,7232,1274,112761,11,2006
"Michigan City-La Porte","IN",3875,3875,0,0,0,11,2006
"Midland","TX",4633,4633,0,0,0,11,2006
"Milwaukee-Waukesha-West Allis","WI",54714,50168,914,358,3274,11,2006
"Minneapolis-St. Paul-Bloomington","MN-WI",191607,169350,0,2521,19736,11,2006
"Missoula","MT",9609,8077,235,0,1297,11,2006
"Mobile","AL",29588,24661,0,0,4927,11,2006
"Modesto","CA",23911,22385,361,0,1165,11,2006
"Monroe","LA",5693,4927,0,0,766,11,2006
"Monroe","MI",1913,1913,0,0,0,11,2006
"Montgomery","AL",14194,14194,0,0,0,11,2006
