"msa","year","price_rng","value"
"240",2002,130,10.4
"240",2002,150,6.1
"240",2002,170,4
"240",2002,190,2.8
"240",2002,225,4.4
"240",2002,275,2.5
"240",2002,350,1.8
"240",2002,450,0.7
"240",2002,550,0.8
"250",2002,15,NA
"250",2002,35,NA
"250",2002,45,NA
"250",2002,55,NA
"250",2002,65,NA
"250",2002,75,NA
"250",2002,85,NA
"250",2002,95,NA
"250",2002,110,NA
"250",2002,130,NA
"250",2002,150,NA
"250",2002,170,NA
"250",2002,190,NA
"250",2002,225,NA
"250",2002,275,NA
"250",2002,350,NA
"250",2002,450,NA
"250",2002,550,NA
"260",2002,15,0.2
"260",2002,35,0.7
"260",2002,45,0.8
"260",2002,55,1.7
"260",2002,65,3.9
"260",2002,75,6
"260",2002,85,10.1
"260",2002,95,14.2
"260",2002,110,26.8
"260",2002,130,15.5
"260",2002,150,7.5
"260",2002,170,4.8
"260",2002,190,2
"260",2002,225,3
"260",2002,275,1.7
"260",2002,350,0.9
"260",2002,450,0.2
"260",2002,550,0.1
"270",2002,15,NA
"270",2002,35,NA
"270",2002,45,NA
"270",2002,55,NA
"270",2002,65,NA
"270",2002,75,NA
"270",2002,85,NA
"270",2002,95,NA
"270",2002,110,NA
"270",2002,130,NA
"270",2002,150,NA
"270",2002,170,NA
"270",2002,190,NA
"270",2002,225,NA
"270",2002,275,NA
"270",2002,350,NA
"270",2002,450,NA
"270",2002,550,NA
"280",2002,15,1.7
"280",2002,35,1.5
"280",2002,45,1.9
"280",2002,55,2.5
"280",2002,65,3.7
"280",2002,75,5
"280",2002,85,7.9
"280",2002,95,8.3
"280",2002,110,11.9
"280",2002,130,11.5
"280",2002,150,9.4
"280",2002,170,7
"280",2002,190,4.8
"280",2002,225,7.7
"280",2002,275,5.2
"280",2002,350,4.9
"280",2002,450,2
"280",2002,550,3
"292",2002,15,0
"292",2002,35,0.8
"292",2002,45,0.8
"292",2002,55,2.1
"292",2002,65,3.2
"292",2002,75,3.7
"292",2002,85,7.7
"292",2002,95,14.5
"292",2002,110,29.2
"292",2002,130,14.5
"292",2002,150,5.9
"292",2002,170,4.2
"292",2002,190,1.4
"292",2002,225,3.5
"292",2002,275,2.3
"292",2002,350,3.8
"292",2002,450,1
"292",2002,550,1.3
"300",2002,15,3.6
"300",2002,35,3.1
"300",2002,45,4.3
"300",2002,55,8.6
"300",2002,65,11.8
"300",2002,75,15.2
"300",2002,85,15.4
"300",2002,95,7.6
"300",2002,110,10.8
"300",2002,130,8.2
"300",2002,150,5.3
"300",2002,170,2.4
"300",2002,190,1.4
"300",2002,225,1.8
"300",2002,275,0.5
"300",2002,350,0
"300",2002,450,0
"300",2002,550,0
"315",2002,15,NA
"315",2002,35,NA
"315",2002,45,NA
"315",2002,55,NA
"315",2002,65,NA
"315",2002,75,NA
"315",2002,85,NA
"315",2002,95,NA
"315",2002,110,NA
"315",2002,130,NA
"315",2002,150,NA
"315",2002,170,NA
"315",2002,190,NA
"315",2002,225,NA
"315",2002,275,NA
"315",2002,350,NA
"315",2002,450,NA
"315",2002,550,NA
"320",2002,15,NA
"320",2002,35,NA
"320",2002,45,NA
"320",2002,55,NA
"320",2002,65,NA
"320",2002,75,NA
"320",2002,85,NA
"320",2002,95,NA
"320",2002,110,NA
"320",2002,130,NA
"320",2002,150,NA
"320",2002,170,NA
"320",2002,190,NA
"320",2002,225,NA
"320",2002,275,NA
"320",2002,350,NA
"320",2002,450,NA
"320",2002,550,NA
"330",2002,15,4
"330",2002,35,3.4
"330",2002,45,5.7
"330",2002,55,8
"330",2002,65,9.2
"330",2002,75,11.2
"330",2002,85,10.5
"330",2002,95,8.4
"330",2002,110,8.2
"330",2002,130,8.3
"330",2002,150,5.5
"330",2002,170,4.6
"330",2002,190,3.1
"330",2002,225,4.3
"330",2002,275,2.4
"330",2002,350,2.2
"330",2002,450,0.6
"330",2002,550,0.3
"340",2002,15,10.3
"340",2002,35,6.5
"340",2002,45,5
"340",2002,55,9.1
"340",2002,65,8.8
"340",2002,75,9.9
"340",2002,85,8.5
"340",2002,95,4
"340",2002,110,8.2
"340",2002,130,10.3
"340",2002,150,6.3
"340",2002,170,4.2
"340",2002,190,2.6
"340",2002,225,3.3
"340",2002,275,1.7
"340",2002,350,0.7
"340",2002,450,0
"340",2002,550,0.6
"350",2002,15,5.4
"350",2002,35,4.9
"350",2002,45,5.9
"350",2002,55,7.7
"350",2002,65,8.2
"350",2002,75,8.4
"350",2002,85,12.4
"350",2002,95,6.8
"350",2002,110,9.7
"350",2002,130,9.9
"350",2002,150,5
"350",2002,170,3.3
"350",2002,190,3.1
"350",2002,225,4
"350",2002,275,2.8
"350",2002,350,1.2
"350",2002,450,1
"350",2002,550,0.4
"355",2002,15,NA
"355",2002,35,NA
"355",2002,45,NA
"355",2002,55,NA
"355",2002,65,NA
"355",2002,75,NA
"355",2002,85,NA
"355",2002,95,NA
"355",2002,110,NA
"355",2002,130,NA
"355",2002,150,NA
"355",2002,170,NA
"355",2002,190,NA
"355",2002,225,NA
"355",2002,275,NA
"355",2002,350,NA
"355",2002,450,NA
"355",2002,550,NA
"360",2002,15,1.5
"360",2002,35,1.4
"360",2002,45,2.4
"360",2002,55,2.8
"360",2002,65,2.7
"360",2002,75,4.4
"360",2002,85,5.4
"360",2002,95,5.7
"360",2002,110,11.9
"360",2002,130,12.1
"360",2002,150,9.8
"360",2002,170,6.9
"360",2002,190,4.6
"360",2002,225,9.1
"360",2002,275,6.2
"360",2002,350,7.3
"360",2002,450,2.9
"360",2002,550,2.8
"370",2002,15,4.6
"370",2002,35,7.7
"370",2002,45,6.4
"370",2002,55,5.7
"370",2002,65,8
"370",2002,75,6.9
"370",2002,85,8.7
"370",2002,95,9.3
"370",2002,110,9.8
"370",2002,130,7.7
"370",2002,150,8.2
"370",2002,170,7.2
"370",2002,190,4.9
"370",2002,225,2.8
"370",2002,275,1.3
"370",2002,350,0.3
"370",2002,450,0
"370",2002,550,0.5
"390",2002,15,0.2
"390",2002,35,0.3
"390",2002,45,0.6
"390",2002,55,1.1
"390",2002,65,1.9
"390",2002,75,4
"390",2002,85,5.7
"390",2002,95,6.5
"390",2002,110,11.3
"390",2002,130,13.1
"390",2002,150,11.4
"390",2002,170,9.7
"390",2002,190,6.2
"390",2002,225,8.9
"390",2002,275,5.6
"390",2002,350,7
"390",2002,450,3.1
"390",2002,550,3.3
"395",2002,15,NA
"395",2002,35,NA
"395",2002,45,NA
"395",2002,55,NA
"395",2002,65,NA
"395",2002,75,NA
"395",2002,85,NA
"395",2002,95,NA
"395",2002,110,NA
"395",2002,130,NA
"395",2002,150,NA
"395",2002,170,NA
"395",2002,190,NA
"395",2002,225,NA
"395",2002,275,NA
"395",2002,350,NA
"395",2002,450,NA
"395",2002,550,NA
"410",2002,15,35.8
"410",2002,35,7.5
"410",2002,45,7.5
"410",2002,55,6.6
"410",2002,65,2.8
"410",2002,75,4.7
"410",2002,85,4.7
"410",2002,95,2.8
"410",2002,110,6.6
"410",2002,130,1.9
"410",2002,150,2.8
"410",2002,170,0.9
"410",2002,190,2.8
"410",2002,225,5.7
"410",2002,275,1.9
"410",2002,350,1.9
"410",2002,450,0
"410",2002,550,2.8
"420",2002,15,11.7
"420",2002,35,7
"420",2002,45,7
"420",2002,55,10.8
"420",2002,65,10.6
"420",2002,75,10.8
"420",2002,85,6.3
"420",2002,95,5.6
"420",2002,110,12
"420",2002,130,4.7
"420",2002,150,4.7
"420",2002,170,2
"420",2002,190,2
"420",2002,225,2.7
"420",2002,275,0.7
"420",2002,350,1.1
"420",2002,450,0
"420",2002,550,0
"440",2002,15,13
"440",2002,35,7.8
"440",2002,45,8.8
"440",2002,55,11.4
"440",2002,65,10.5
"440",2002,75,9.2
"440",2002,85,7.4
"440",2002,95,4.6
"440",2002,110,7.8
"440",2002,130,6.7
"440",2002,150,4.1
"440",2002,170,2.4
"440",2002,190,1.8
"440",2002,225,2.6
"440",2002,275,1.4
"440",2002,350,0.4
"440",2002,450,0
"440",2002,550,0
"450",2002,15,6.8
"450",2002,35,5
"450",2002,45,9.1
"450",2002,55,9.9
"450",2002,65,10
"450",2002,75,11.2
"450",2002,85,10.1
"450",2002,95,7.7
"450",2002,110,10.9
"450",2002,130,8.2
"450",2002,150,2.9
"450",2002,170,2.5
"450",2002,190,2.5
"450",2002,225,1.5
"450",2002,275,1
"450",2002,350,0.5
"450",2002,450,0.1
"450",2002,550,0
"460",2002,15,2.6
"460",2002,35,2.5
"460",2002,45,3.6
"460",2002,55,5.8
"460",2002,65,7.5
"460",2002,75,8.2
"460",2002,85,8.8
"460",2002,95,7
"460",2002,110,11.7
"460",2002,130,10.8
"460",2002,150,7.6
"460",2002,170,5.9
"460",2002,190,3.8
"460",2002,225,5.8
"460",2002,275,3.2
"460",2002,350,2.9
"460",2002,450,1
"460",2002,550,1.2
"475",2002,15,NA
"475",2002,35,NA
"475",2002,45,NA
"475",2002,55,NA
"475",2002,65,NA
"475",2002,75,NA
"475",2002,85,NA
"475",2002,95,NA
"475",2002,110,NA
"475",2002,130,NA
"475",2002,150,NA
"475",2002,170,NA
"475",2002,190,NA
"475",2002,225,NA
"475",2002,275,NA
"475",2002,350,NA
"475",2002,450,NA
"475",2002,550,NA
"480",2002,15,8.2
"480",2002,35,5.4
"480",2002,45,6.6
"480",2002,55,6.7
"480",2002,65,10.7
"480",2002,75,6.6
"480",2002,85,7.9
"480",2002,95,7.3
"480",2002,110,10.6
"480",2002,130,8.6
"480",2002,150,7.1
"480",2002,170,5.1
"480",2002,190,2.4
"480",2002,225,3.5
"480",2002,275,1.3
"480",2002,350,1
"480",2002,450,0.4
"480",2002,550,0.6
"490",2002,15,NA
"490",2002,35,NA
"490",2002,45,NA
"490",2002,55,NA
"490",2002,65,NA
"490",2002,75,NA
"490",2002,85,NA
"490",2002,95,NA
"490",2002,110,NA
"490",2002,130,NA
"490",2002,150,NA
"490",2002,170,NA
"490",2002,190,NA
"490",2002,225,NA
"490",2002,275,NA
"490",2002,350,NA
"490",2002,450,NA
"490",2002,550,NA
"500",2002,15,10.7
"500",2002,35,7
"500",2002,45,7.3
"500",2002,55,8.9
"500",2002,65,8.9
"500",2002,75,8.5
"500",2002,85,8.2
"500",2002,95,4.9
"500",2002,110,8.8
"500",2002,130,10.1
"500",2002,150,4.6
"500",2002,170,4.1
"500",2002,190,2.3
"500",2002,225,2
"500",2002,275,1.4
"500",2002,350,1.8
"500",2002,450,0.4
"500",2002,550,0.2
"520",2002,15,3.9
"520",2002,35,3.1
"520",2002,45,4.6
"520",2002,55,6
"520",2002,65,7.5
"520",2002,75,7.8
"520",2002,85,8.3
"520",2002,95,7.1
"520",2002,110,12.1
"520",2002,130,10.2
"520",2002,150,6.9
"520",2002,170,5.3
"520",2002,190,4.4
"520",2002,225,4.8
"520",2002,275,3.2
"520",2002,350,3.4
"520",2002,450,1.3
"520",2002,550,0.2
"530",2002,15,3.8
"530",2002,35,5.4
"530",2002,45,7.1
"530",2002,55,8.8
"530",2002,65,8.3
"530",2002,75,9.4
"530",2002,85,8.9
"530",2002,95,8.3
"530",2002,110,11.5
"530",2002,130,7.9
"530",2002,150,6.9
"530",2002,170,2.7
"530",2002,190,3.3
"530",2002,225,4.5
"530",2002,275,1.7
"530",2002,350,1.2
"530",2002,450,0.3
"530",2002,550,0.2
"540",2002,15,NA
"540",2002,35,NA
"540",2002,45,NA
"540",2002,55,NA
"540",2002,65,NA
"540",2002,75,NA
"540",2002,85,NA
"540",2002,95,NA
"540",2002,110,NA
"540",2002,130,NA
"540",2002,150,NA
"540",2002,170,NA
"540",2002,190,NA
"540",2002,225,NA
"540",2002,275,NA
"540",2002,350,NA
"540",2002,450,NA
"540",2002,550,NA
"550",2002,15,8.9
"550",2002,35,5.8
"550",2002,45,8.5
"550",2002,55,9.8
"550",2002,65,10.2
"550",2002,75,9.2
"550",2002,85,8.3
"550",2002,95,8.6
"550",2002,110,11.5
"550",2002,130,6.8
"550",2002,150,3.1
"550",2002,170,3.3
"550",2002,190,2.5
"550",2002,225,2.4
"550",2002,275,0.7
"550",2002,350,0.5
"550",2002,450,0.1
"550",2002,550,0
"800",2002,15,2.4
"800",2002,35,2
"800",2002,45,2.6
"800",2002,55,3.6
"800",2002,65,4.8
"800",2002,75,5.7
"800",2002,85,7.3
"800",2002,95,7
"800",2002,110,11.9
"800",2002,130,11.8
"800",2002,150,9.1
"800",2002,170,7.1
"800",2002,190,4.8
"800",2002,225,7.4
"800",2002,275,4.5
"800",2002,350,4.2
"800",2002,450,1.6
"800",2002,550,2.3
"110",2003,15,13.5
"110",2003,35,9.4
"110",2003,45,7.6
"110",2003,55,8.8
"110",2003,65,8.2
"110",2003,75,8.4
"110",2003,85,9.7
"110",2003,95,6.4
"110",2003,110,8.8
"110",2003,130,6
"110",2003,150,4.8
"110",2003,170,3.2
"110",2003,190,0.7
"110",2003,225,1.9
"110",2003,275,1.3
"110",2003,350,1
"110",2003,450,0.2
"110",2003,550,0
"120",2003,15,7.1
"120",2003,35,4.4
"120",2003,45,4.8
"120",2003,55,6.7
"120",2003,65,8.2
"120",2003,75,8.2
"120",2003,85,7.2
"120",2003,95,6.5
"120",2003,110,12.6
"120",2003,130,9.5
"120",2003,150,8.1
"120",2003,170,4.8
"120",2003,190,3
"120",2003,225,4.4
"120",2003,275,2.3
"120",2003,350,1.4
"120",2003,450,0.4
"120",2003,550,0.3
"130",2003,15,0.3
"130",2003,35,0.5
"130",2003,45,0.9
"130",2003,55,1.2
"130",2003,65,3.1
"130",2003,75,4.9
"130",2003,85,8.6
"130",2003,95,10.6
"130",2003,110,19.7
"130",2003,130,15.3
"130",2003,150,10.5
"130",2003,170,8.1
"130",2003,190,5.5
"130",2003,225,5.9
"130",2003,275,2.3
"130",2003,350,1.5
"130",2003,450,0.6
"130",2003,550,0.3
"140",2003,15,0.4
"140",2003,35,0.6
"140",2003,45,0.8
"140",2003,55,1.1
"140",2003,65,1.4
"140",2003,75,1.6
"140",2003,85,2.9
"140",2003,95,3.9
"140",2003,110,12.6
"140",2003,130,15.6
"140",2003,150,12.1
"140",2003,170,9.4
"140",2003,190,6.5
"140",2003,225,10.7
"140",2003,275,7.4
"140",2003,350,6.5
"140",2003,450,2.6
"140",2003,550,3.7
"145",2003,15,2.4
"145",2003,35,1.8
"145",2003,45,2.1
"145",2003,55,2.8
"145",2003,65,2.8
"145",2003,75,3.5
"145",2003,85,4.8
"145",2003,95,6.9
"145",2003,110,13.9
"145",2003,130,14.1
"145",2003,150,11.1
"145",2003,170,8.1
"145",2003,190,5.9
"145",2003,225,8.8
"145",2003,275,5.1
"145",2003,350,3.4
"145",2003,450,1.2
"145",2003,550,1.3
"150",2003,15,7.7
"150",2003,35,3.9
"150",2003,45,4.9
"150",2003,55,6.1
"150",2003,65,7.2
"150",2003,75,8.4
"150",2003,85,8.2
"150",2003,95,7.1
"150",2003,110,10.7
"150",2003,130,8.5
"150",2003,150,7.4
"150",2003,170,5.2
"150",2003,190,3.5
"150",2003,225,4.7
"150",2003,275,3.1
"150",2003,350,1.7
"150",2003,450,0.7
"150",2003,550,1.1
"160",2003,15,NA
"160",2003,35,NA
"160",2003,45,NA
"160",2003,55,NA
"160",2003,65,NA
"160",2003,75,NA
"160",2003,85,NA
"160",2003,95,NA
"160",2003,110,NA
"160",2003,130,NA
"160",2003,150,NA
"160",2003,170,NA
"160",2003,190,NA
"160",2003,225,NA
"160",2003,275,NA
"160",2003,350,NA
"160",2003,450,NA
"160",2003,550,NA
"170",2003,15,4.8
"170",2003,35,5.5
"170",2003,45,6.7
"170",2003,55,10
"170",2003,65,10.1
"170",2003,75,7.3
"170",2003,85,7.9
"170",2003,95,4.9
"170",2003,110,11.3
"170",2003,130,10.1
"170",2003,150,5.2
"170",2003,170,4.2
"170",2003,190,2.1
"170",2003,225,3.7
"170",2003,275,3
"170",2003,350,2.4
"170",2003,450,0.4
"170",2003,550,0.3
"180",2003,15,1.5
"180",2003,35,1.4
"180",2003,45,2.1
"180",2003,55,3.4
"180",2003,65,3.4
"180",2003,75,5.4
"180",2003,85,6.4
"180",2003,95,6.4
"180",2003,110,17
"180",2003,130,18.6
"180",2003,150,9.8
"180",2003,170,6.8
"180",2003,190,4.3
"180",2003,225,7.6
"180",2003,275,2.3
"180",2003,350,2.8
"180",2003,450,0.5
"180",2003,550,0.3
"186",2003,15,0.2
"186",2003,35,0.3
"186",2003,45,0.3
"186",2003,55,0.4
"186",2003,65,0.5
"186",2003,75,0.8
"186",2003,85,0.9
"186",2003,95,1.5
"186",2003,110,6.2
"186",2003,130,12.2
"186",2003,150,15.2
"186",2003,170,14.5
"186",2003,190,9.2
"186",2003,225,14.3
"186",2003,275,8.8
"186",2003,350,8.3
"186",2003,450,2.9
"186",2003,550,3.5
"190",2003,15,4
"190",2003,35,3.5
"190",2003,45,4.5
"190",2003,55,5.8
"190",2003,65,6.7
"190",2003,75,7.7
"190",2003,85,9.1
"190",2003,95,8.1
"190",2003,110,10.5
"190",2003,130,10.9
"190",2003,150,8.3
"190",2003,170,5.8
"190",2003,190,3.8
"190",2003,225,5
"190",2003,275,3.2
"190",2003,350,2.3
"190",2003,450,0.6
"190",2003,550,0.4
"200",2003,15,1.2
"200",2003,35,1.1
"200",2003,45,1.3
"200",2003,55,1.8
"200",2003,65,2.2
"200",2003,75,3.2
"200",2003,85,4.3
"200",2003,95,5.1
"200",2003,110,12
"200",2003,130,12.9
"200",2003,150,11.1
"200",2003,170,9.5
"200",2003,190,6.3
"200",2003,225,10.1
"200",2003,275,6.2
"200",2003,350,5.8
"200",2003,450,2.3
"200",2003,550,3.4
"212",2003,15,0.2
"212",2003,35,0.2
"212",2003,45,0.5
"212",2003,55,0.6
"212",2003,65,0.7
"212",2003,75,1.7
"212",2003,85,2.4
"212",2003,95,4
"212",2003,110,13.1
"212",2003,130,16.3
"212",2003,150,14.9
"212",2003,170,11.3
"212",2003,190,7.1
"212",2003,225,11.4
"212",2003,275,6.7
"212",2003,350,5.4
"212",2003,450,2
"212",2003,550,1.6
"220",2003,15,0.8
"220",2003,35,1.4
"220",2003,45,3.1
"220",2003,55,6.1
"220",2003,65,12.1
"220",2003,75,12.5
"220",2003,85,12.1
"220",2003,95,8.4
"220",2003,110,12.2
"220",2003,130,10.3
"220",2003,150,6.3
"220",2003,170,3.8
"220",2003,190,2.9
"220",2003,225,4
"220",2003,275,1.7
"220",2003,350,1.6
"220",2003,450,0.6
"220",2003,550,0.2
"230",2003,15,0.3
"230",2003,35,0.3
"230",2003,45,0.4
"230",2003,55,0.5
"230",2003,65,1
"230",2003,75,2.1
"230",2003,85,4.5
"230",2003,95,5.9
"230",2003,110,12
"230",2003,130,13.1
"230",2003,150,13.5
"230",2003,170,10.6
"230",2003,190,7.1
"230",2003,225,11.4
"230",2003,275,7
"230",2003,350,6.4
"230",2003,450,2
"230",2003,550,1.8
"240",2003,15,3.4
"240",2003,35,3.4
"240",2003,45,4.2
"240",2003,55,5.1
"240",2003,65,6.5
"240",2003,75,8.8
"240",2003,85,10.7
"240",2003,95,9.5
"240",2003,110,13.3
"240",2003,130,11
"240",2003,150,6.5
"240",2003,170,4.7
"240",2003,190,2.8
"240",2003,225,4.2
"240",2003,275,2.6
"240",2003,350,2
"240",2003,450,0.5
"240",2003,550,0.8
"250",2003,15,4.6
"250",2003,35,3.3
"250",2003,45,3
"250",2003,55,6.5
"250",2003,65,6.2
"250",2003,75,5.9
"250",2003,85,6.4
"250",2003,95,5.9
"250",2003,110,6.8
"250",2003,130,8.5
"250",2003,150,7.9
"250",2003,170,6.5
"250",2003,190,5.7
"250",2003,225,6.2
"250",2003,275,5.8
"250",2003,350,5.7
"250",2003,450,3.1
"250",2003,550,2.1
"260",2003,15,0.1
"260",2003,35,0.5
"260",2003,45,1.3
"260",2003,55,1.9
"260",2003,65,3.2
"260",2003,75,5.6
"260",2003,85,9.6
"260",2003,95,12.7
"260",2003,110,28.5
"260",2003,130,16.7
"260",2003,150,6.9
"260",2003,170,4.3
"260",2003,190,3.1
"260",2003,225,3.4
"260",2003,275,1.5
"260",2003,350,0.8
"260",2003,450,0.1
"260",2003,550,0.1
"270",2003,15,NA
"270",2003,35,NA
"270",2003,45,NA
"270",2003,55,NA
"270",2003,65,NA
"270",2003,75,NA
"270",2003,85,NA
"270",2003,95,NA
"270",2003,110,NA
"270",2003,130,NA
"270",2003,150,NA
"270",2003,170,NA
"270",2003,190,NA
"270",2003,225,NA
"270",2003,275,NA
"270",2003,350,NA
"270",2003,450,NA
"270",2003,550,NA
"280",2003,15,1.6
"280",2003,35,1.5
"280",2003,45,1.6
"280",2003,55,2.2
"280",2003,65,3.1
"280",2003,75,4.4
"280",2003,85,6.6
"280",2003,95,7.8
"280",2003,110,13.1
"280",2003,130,12.4
"280",2003,150,9.8
"280",2003,170,7.3
"280",2003,190,5
"280",2003,225,8.1
"280",2003,275,5.5
"280",2003,350,4.9
"280",2003,450,2
"280",2003,550,3
"292",2003,15,0
"292",2003,35,0.5
"292",2003,45,0.4
"292",2003,55,1.6
"292",2003,65,3.4
"292",2003,75,2.7
"292",2003,85,7.5
"292",2003,95,9.7
"292",2003,110,26.5
"292",2003,130,15.5
"292",2003,150,7.3
"292",2003,170,5.6
"292",2003,190,2.2
"292",2003,225,4.3
"292",2003,275,4.1
"292",2003,350,5.2
"292",2003,450,1.8
"292",2003,550,1.6
"300",2003,15,3.5
"300",2003,35,2.8
"300",2003,45,4.4
"300",2003,55,6.6
"300",2003,65,10.5
"300",2003,75,12.7
"300",2003,85,14
"300",2003,95,10
"300",2003,110,13.3
"300",2003,130,8.3
"300",2003,150,6
"300",2003,170,3.4
"300",2003,190,1.5
"300",2003,225,2
"300",2003,275,0.7
"300",2003,350,0.4
"300",2003,450,0
"300",2003,550,0
"315",2003,15,0.9
"315",2003,35,1.5
"315",2003,45,2
"315",2003,55,3.7
"315",2003,65,6.1
"315",2003,75,5.7
"315",2003,85,8.1
"315",2003,95,7.2
"315",2003,110,13.8
"315",2003,130,17.7
"315",2003,150,7.9
"315",2003,170,5.4
"315",2003,190,4.4
"315",2003,225,8.3
"315",2003,275,2.6
"315",2003,350,2.6
"315",2003,450,1.1
"315",2003,550,0.9
"320",2003,15,6.8
"320",2003,35,4.3
"320",2003,45,5.2
"320",2003,55,6.2
"320",2003,65,9
"320",2003,75,9.6
"320",2003,85,9.9
"320",2003,95,7.4
"320",2003,110,10.1
"320",2003,130,9.4
"320",2003,150,6.1
"320",2003,170,5
"320",2003,190,3
"320",2003,225,3.5
"320",2003,275,2.3
"320",2003,350,1.3
"320",2003,450,0.3
"320",2003,550,0.6
"330",2003,15,2.6
"330",2003,35,2.8
"330",2003,45,4.1
"330",2003,55,6.1
"330",2003,65,8.2
"330",2003,75,10.6
"330",2003,85,10.6
"330",2003,95,9.5
"330",2003,110,11.4
"330",2003,130,8.1
"330",2003,150,6.8
"330",2003,170,4.1
"330",2003,190,3.8
"330",2003,225,4.5
"330",2003,275,3
"330",2003,350,2.7
"330",2003,450,0.7
"330",2003,550,0.3
"340",2003,15,11.9
"340",2003,35,4.8
"340",2003,45,8.6
"340",2003,55,7.2
"340",2003,65,8
"340",2003,75,10.2
"340",2003,85,6.9
"340",2003,95,5.2
"340",2003,110,9.6
"340",2003,130,9.7
"340",2003,150,4.9
"340",2003,170,4.5
"340",2003,190,1.8
"340",2003,225,2.5
"340",2003,275,1.5
"340",2003,350,1.7
"340",2003,450,0.3
"340",2003,550,0.6
"350",2003,15,5.1
"350",2003,35,6
"350",2003,45,5.9
"350",2003,55,8.2
"350",2003,65,8
"350",2003,75,6.9
"350",2003,85,9.4
"350",2003,95,7.7
"350",2003,110,9.7
"350",2003,130,9.5
"350",2003,150,5.6
"350",2003,170,4.5
"350",2003,190,3.7
"350",2003,225,3.9
"350",2003,275,2.7
"350",2003,350,1.8
"350",2003,450,0.9
"350",2003,550,0.5
"355",2003,15,NA
"355",2003,35,NA
"355",2003,45,NA
"355",2003,55,NA
"355",2003,65,NA
"355",2003,75,NA
"355",2003,85,NA
"355",2003,95,NA
"355",2003,110,NA
"355",2003,130,NA
"355",2003,150,NA
"355",2003,170,NA
"355",2003,190,NA
"355",2003,225,NA
"355",2003,275,NA
"355",2003,350,NA
"355",2003,450,NA
"355",2003,550,NA
"360",2003,15,1.5
"360",2003,35,2.6
"360",2003,45,2.7
"360",2003,55,2.4
"360",2003,65,2.4
"360",2003,75,3.3
"360",2003,85,4.2
"360",2003,95,5.2
"360",2003,110,11.7
"360",2003,130,12.3
"360",2003,150,10.2
"360",2003,170,7.5
"360",2003,190,5.8
"360",2003,225,9.1
"360",2003,275,6.7
"360",2003,350,6.7
"360",2003,450,2.9
"360",2003,550,2.7
"370",2003,15,6
"370",2003,35,5.2
"370",2003,45,7.6
"370",2003,55,6.5
"370",2003,65,8.4
"370",2003,75,5
"370",2003,85,11.3
"370",2003,95,7.3
"370",2003,110,7.1
"370",2003,130,13.1
"370",2003,150,6.3
"370",2003,170,3.9
"370",2003,190,2.4
"370",2003,225,7.1
"370",2003,275,1.6
"370",2003,350,1.3
"370",2003,450,0
"370",2003,550,0
"390",2003,15,0.1
"390",2003,35,0.3
"390",2003,45,0.5
"390",2003,55,0.9
"390",2003,65,1.7
"390",2003,75,3.2
"390",2003,85,5.3
"390",2003,95,5.9
"390",2003,110,11.6
"390",2003,130,13.6
"390",2003,150,11.6
"390",2003,170,8.9
"390",2003,190,6.6
"390",2003,225,9.7
"390",2003,275,6.1
"390",2003,350,7.5
"390",2003,450,2.9
"390",2003,550,3.6
"395",2003,15,NA
"395",2003,35,NA
"395",2003,45,NA
"395",2003,55,NA
"395",2003,65,NA
"395",2003,75,NA
"395",2003,85,NA
"395",2003,95,NA
"395",2003,110,NA
"395",2003,130,NA
"395",2003,150,NA
"395",2003,170,NA
"395",2003,190,NA
"395",2003,225,NA
"395",2003,275,NA
"395",2003,350,NA
"395",2003,450,NA
"395",2003,550,NA
"410",2003,15,35.1
"410",2003,35,6
"410",2003,45,6.7
"410",2003,55,6
"410",2003,65,8.2
"410",2003,75,2.2
"410",2003,85,2.2
"410",2003,95,6.7
"410",2003,110,3.7
"410",2003,130,5.2
"410",2003,150,2.2
"410",2003,170,5.2
"410",2003,190,1.5
"410",2003,225,1.5
"410",2003,275,1.5
"410",2003,350,3
"410",2003,450,0.7
"410",2003,550,2.2
"420",2003,15,12.1
"420",2003,35,5.2
"420",2003,45,7.8
"420",2003,55,6.7
"420",2003,65,9.7
"420",2003,75,9.7
"420",2003,85,7.3
"420",2003,95,7.6
"420",2003,110,9.5
"420",2003,130,8
"420",2003,150,6.3
"420",2003,170,2.4
"420",2003,190,3
"420",2003,225,2.6
"420",2003,275,1.3
"420",2003,350,0.4
"420",2003,450,0.2
"420",2003,550,0.2
"440",2003,15,14.3
"440",2003,35,5.4
"440",2003,45,6.5
"440",2003,55,8.6
"440",2003,65,11.4
"440",2003,75,9.9
"440",2003,85,6.8
"440",2003,95,6.1
"440",2003,110,9.5
"440",2003,130,7.1
"440",2003,150,3.3
"440",2003,170,4.5
"440",2003,190,2.6
"440",2003,225,1.8
"440",2003,275,1.5
"440",2003,350,0.5
"440",2003,450,0.1
"440",2003,550,0.1
"450",2003,15,7.9
"450",2003,35,4.3
"450",2003,45,8
"450",2003,55,8.5
"450",2003,65,9.3
"450",2003,75,9.9
"450",2003,85,9.8
"450",2003,95,7
"450",2003,110,11.9
"450",2003,130,9.2
"450",2003,150,4.9
"450",2003,170,2.7
"450",2003,190,1.9
"450",2003,225,2.1
"450",2003,275,1.8
"450",2003,350,0.3
"450",2003,450,0.2
"450",2003,550,0.2
"460",2003,15,2.2
"460",2003,35,2.5
"460",2003,45,3.2
"460",2003,55,4.8
