"year","cbsa","mdiv","stcou","name","lsad","births","deaths","domesticmig","internationalmig","naturalinc","netmig","npopchg_","popestimate","residual"
2006,"33460",NA,27025,"Chisago County, MN","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"33460",NA,27037,"Dakota County, MN","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"33460",NA,27053,"Hennepin County, MN","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"33460",NA,27059,"Isanti County, MN","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"33460",NA,27123,"Ramsey County, MN","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"33460",NA,27139,"Scott County, MN","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"33460",NA,27141,"Sherburne County, MN","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"33460",NA,27163,"Washington County, MN","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"33460",NA,27171,"Wright County, MN","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"33460",NA,55093,"Pierce County, WI","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"33460",NA,55109,"St. Croix County, WI","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"33460",NA,NA,"Minneapolis-St. Paul-Bloomington, MN-WI","Metropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2006,"33500",NA,38049,"McHenry County, ND","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"33500",NA,38075,"Renville County, ND","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"33500",NA,38101,"Ward County, ND","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"33500",NA,NA,"Minot, ND","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2006,"33540",NA,30063,"Missoula County, MT","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"33540",NA,NA,"Missoula, MT","Metropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2006,"33580",NA,46035,"Davison County, SD","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"33580",NA,46061,"Hanson County, SD","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"33580",NA,NA,"Mitchell, SD","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2006,"33620",NA,29175,"Randolph County, MO","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"33620",NA,NA,"Moberly, MO","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2006,"33660",NA,1097,"Mobile County, AL","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"33660",NA,NA,"Mobile, AL","Metropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2006,"33700",NA,6099,"Stanislaus County, CA","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"33700",NA,NA,"Modesto, CA","Metropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2006,"33740",NA,22073,"Ouachita Parish, LA","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"33740",NA,22111,"Union Parish, LA","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"33740",NA,NA,"Monroe, LA","Metropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2006,"33780",NA,26115,"Monroe County, MI","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"33780",NA,NA,"Monroe, MI","Metropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2006,"33820",NA,55045,"Green County, WI","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"33820",NA,NA,"Monroe, WI","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2006,"33860",NA,1001,"Autauga County, AL","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"33860",NA,1051,"Elmore County, AL","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"33860",NA,1085,"Lowndes County, AL","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"33860",NA,1101,"Montgomery County, AL","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"33860",NA,NA,"Montgomery, AL","Metropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2006,"33940",NA,8085,"Montrose County, CO","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"33940",NA,NA,"Montrose, CO","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2006,"33980",NA,37031,"Carteret County, NC","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"33980",NA,NA,"Morehead City, NC","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2006,"34020",NA,22101,"St. Mary Parish, LA","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"34020",NA,NA,"Morgan City, LA","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2006,"34060",NA,54061,"Monongalia County, WV","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"34060",NA,54077,"Preston County, WV","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"34060",NA,NA,"Morgantown, WV","Metropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2006,"34100",NA,47057,"Grainger County, TN","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"34100",NA,47063,"Hamblen County, TN","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"34100",NA,47089,"Jefferson County, TN","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"34100",NA,NA,"Morristown, TN","Metropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2006,"34140",NA,16057,"Latah County, ID","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"34140",NA,NA,"Moscow, ID","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2006,"34180",NA,53025,"Grant County, WA","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"34180",NA,NA,"Moses Lake, WA","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2006,"34220",NA,13071,"Colquitt County, GA","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"34220",NA,NA,"Moultrie, GA","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2006,"34260",NA,5005,"Baxter County, AR","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"34260",NA,NA,"Mountain Home, AR","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2006,"34300",NA,16039,"Elmore County, ID","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"34300",NA,NA,"Mountain Home, ID","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2006,"34340",NA,37171,"Surry County, NC","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"34340",NA,NA,"Mount Airy, NC","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2006,"34380",NA,26073,"Isabella County, MI","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"34380",NA,NA,"Mount Pleasant, MI","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2006,"34420",NA,48449,"Titus County, TX","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"34420",NA,NA,"Mount Pleasant, TX","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2006,"34460",NA,21011,"Bath County, KY","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"34460",NA,21165,"Menifee County, KY","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"34460",NA,21173,"Montgomery County, KY","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"34460",NA,NA,"Mount Sterling, KY","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2006,"34500",NA,17065,"Hamilton County, IL","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"34500",NA,17081,"Jefferson County, IL","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"34500",NA,NA,"Mount Vernon, IL","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2006,"34540",NA,39083,"Knox County, OH","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"34540",NA,NA,"Mount Vernon, OH","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2006,"34580",NA,53057,"Skagit County, WA","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"34580",NA,NA,"Mount Vernon-Anacortes, WA","Metropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2006,"34620",NA,18035,"Delaware County, IN","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"34620",NA,NA,"Muncie, IN","Metropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2006,"34660",NA,21035,"Calloway County, KY","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"34660",NA,NA,"Murray, KY","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2006,"34700",NA,19115,"Louisa County, IA","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"34700",NA,19139,"Muscatine County, IA","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"34700",NA,NA,"Muscatine, IA","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2006,"34740",NA,26121,"Muskegon County, MI","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"34740",NA,NA,"Muskegon-Norton Shores, MI","Metropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2006,"34780",NA,40101,"Muskogee County, OK","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"34780",NA,NA,"Muskogee, OK","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2006,"34820",NA,45051,"Horry County, SC","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"34820",NA,NA,"Myrtle Beach-North Myrtle Beach-Conway, SC","Metropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2006,"34860",NA,48347,"Nacogdoches County, TX","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"34860",NA,NA,"Nacogdoches, TX","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2006,"34900",NA,6055,"Napa County, CA","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"34900",NA,NA,"Napa, CA","Metropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2006,"34940",NA,12021,"Collier County, FL","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"34940",NA,NA,"Naples-Marco Island, FL","Metropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2006,"34980",NA,47015,"Cannon County, TN","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"34980",NA,47021,"Cheatham County, TN","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"34980",NA,47037,"Davidson County, TN","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"34980",NA,47043,"Dickson County, TN","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"34980",NA,47081,"Hickman County, TN","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"34980",NA,47111,"Macon County, TN","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"34980",NA,47147,"Robertson County, TN","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"34980",NA,47149,"Rutherford County, TN","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"34980",NA,47159,"Smith County, TN","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"34980",NA,47165,"Sumner County, TN","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"34980",NA,47169,"Trousdale County, TN","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"34980",NA,47187,"Williamson County, TN","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"34980",NA,47189,"Wilson County, TN","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"34980",NA,NA,"Nashville-Davidson--Murfreesboro--Franklin, TN","Metropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2006,"35020",NA,22029,"Concordia Parish, LA","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"35020",NA,28001,"Adams County, MS","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"35020",NA,NA,"Natchez, MS-LA","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2006,"35060",NA,22069,"Natchitoches Parish, LA","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"35060",NA,NA,"Natchitoches, LA","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2006,"35100",NA,37049,"Craven County, NC","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"35100",NA,37103,"Jones County, NC","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"35100",NA,37137,"Pamlico County, NC","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"35100",NA,NA,"New Bern, NC","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2006,"35140",NA,45071,"Newberry County, SC","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"35140",NA,NA,"Newberry, SC","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2006,"35220",NA,18065,"Henry County, IN","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"35220",NA,NA,"New Castle, IN","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2006,"35260",NA,42073,"Lawrence County, PA","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"35260",NA,NA,"New Castle, PA","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2006,"35300",NA,9009,"New Haven County, CT","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"35300",NA,NA,"New Haven-Milford, CT","Metropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2006,"35340",NA,22045,"Iberia Parish, LA","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"35340",NA,NA,"New Iberia, LA","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2006,"35380",NA,22051,"Jefferson Parish, LA","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"35380",NA,22071,"Orleans Parish, LA","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"35380",NA,22075,"Plaquemines Parish, LA","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"35380",NA,22087,"St. Bernard Parish, LA","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"35380",NA,22089,"St. Charles Parish, LA","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"35380",NA,22095,"St. John the Baptist Parish, LA","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"35380",NA,22103,"St. Tammany Parish, LA","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"35380",NA,NA,"New Orleans-Metairie-Kenner, LA","Metropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2006,"35420",NA,39157,"Tuscarawas County, OH","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"35420",NA,NA,"New Philadelphia-Dover, OH","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2006,"35460",NA,47029,"Cocke County, TN","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"35460",NA,NA,"Newport, TN","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2006,"35500",NA,19099,"Jasper County, IA","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"35500",NA,NA,"Newton, IA","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2006,"35580",NA,27015,"Brown County, MN","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"35580",NA,NA,"New Ulm, MN","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2006,"35620",20764,34023,"Middlesex County, NJ","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"35620",20764,34025,"Monmouth County, NJ","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"35620",20764,34029,"Ocean County, NJ","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"35620",20764,34035,"Somerset County, NJ","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"35620",20764,NA,"Edison-New Brunswick, NJ","Metropolitan Division",1,1,1,1,1,1,1,1,1
2006,"35620",35004,36059,"Nassau County, NY","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"35620",35004,36103,"Suffolk County, NY","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"35620",35004,NA,"Nassau-Suffolk, NY","Metropolitan Division",1,1,1,1,1,1,1,1,1
2006,"35620",35084,34013,"Essex County, NJ","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"35620",35084,34019,"Hunterdon County, NJ","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"35620",35084,34027,"Morris County, NJ","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"35620",35084,34037,"Sussex County, NJ","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"35620",35084,34039,"Union County, NJ","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"35620",35084,42103,"Pike County, PA","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"35620",35084,NA,"Newark-Union, NJ-PA","Metropolitan Division",1,1,1,1,1,1,1,1,1
2006,"35620",35644,34003,"Bergen County, NJ","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"35620",35644,34017,"Hudson County, NJ","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"35620",35644,34031,"Passaic County, NJ","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"35620",35644,36005,"Bronx County, NY","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"35620",35644,36047,"Kings County, NY","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"35620",35644,36061,"New York County, NY","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"35620",35644,36079,"Putnam County, NY","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"35620",35644,36081,"Queens County, NY","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"35620",35644,36085,"Richmond County, NY","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"35620",35644,36087,"Rockland County, NY","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"35620",35644,36119,"Westchester County, NY","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"35620",35644,NA,"New York-White Plains-Wayne, NY-NJ","Metropolitan Division",1,1,1,1,1,1,1,1,1
2006,"35620",NA,NA,"New York-Northern New Jersey-Long Island, NY-NJ-PA","Metropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2006,"35660",NA,26021,"Berrien County, MI","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"35660",NA,NA,"Niles-Benton Harbor, MI","Metropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2006,"35700",NA,4023,"Santa Cruz County, AZ","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"35700",NA,NA,"Nogales, AZ","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2006,"35740",NA,31119,"Madison County, NE","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"35740",NA,31139,"Pierce County, NE","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"35740",NA,31167,"Stanton County, NE","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"35740",NA,NA,"Norfolk, NE","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2006,"35820",NA,31111,"Lincoln County, NE","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"35820",NA,31113,"Logan County, NE","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"35820",NA,31117,"McPherson County, NE","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"35820",NA,NA,"North Platte, NE","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2006,"35860",NA,18079,"Jennings County, IN","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"35860",NA,NA,"North Vernon, IN","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2006,"35900",NA,37193,"Wilkes County, NC","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"35900",NA,NA,"North Wilkesboro, NC","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2006,"35940",NA,39077,"Huron County, OH","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"35940",NA,NA,"Norwalk, OH","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2006,"35980",NA,9011,"New London County, CT","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"35980",NA,NA,"Norwich-New London, CT","Metropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2006,"36020",NA,53029,"Island County, WA","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"36020",NA,NA,"Oak Harbor, WA","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2006,"36060",NA,54019,"Fayette County, WV","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"36060",NA,NA,"Oak Hill, WV","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2006,"36100",NA,12083,"Marion County, FL","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"36100",NA,NA,"Ocala, FL","Metropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2006,"36140",NA,34009,"Cape May County, NJ","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"36140",NA,NA,"Ocean City, NJ","Metropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2006,"36180",NA,24047,"Worcester County, MD","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"36180",NA,NA,"Ocean Pines, MD","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2006,"36220",NA,48135,"Ector County, TX","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"36220",NA,NA,"Odessa, TX","Metropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2006,"36260",NA,49011,"Davis County, UT","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"36260",NA,49029,"Morgan County, UT","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"36260",NA,49057,"Weber County, UT","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"36260",NA,NA,"Ogden-Clearfield, UT","Metropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2006,"36300",NA,36089,"St. Lawrence County, NY","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"36300",NA,NA,"Ogdensburg-Massena, NY","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2006,"36340",NA,42121,"Venango County, PA","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"36340",NA,NA,"Oil City, PA","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2006,"36380",NA,12093,"Okeechobee County, FL","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"36380",NA,NA,"Okeechobee, FL","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2006,"36420",NA,40017,"Canadian County, OK","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"36420",NA,40027,"Cleveland County, OK","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"36420",NA,40051,"Grady County, OK","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"36420",NA,40081,"Lincoln County, OK","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"36420",NA,40083,"Logan County, OK","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"36420",NA,40087,"McClain County, OK","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"36420",NA,40109,"Oklahoma County, OK","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"36420",NA,NA,"Oklahoma City, OK","Metropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2006,"36460",NA,36009,"Cattaraugus County, NY","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"36460",NA,NA,"Olean, NY","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2006,"36500",NA,53067,"Thurston County, WA","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"36500",NA,NA,"Olympia, WA","Metropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2006,"36540",NA,19085,"Harrison County, IA","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"36540",NA,19129,"Mills County, IA","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"36540",NA,19155,"Pottawattamie County, IA","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"36540",NA,31025,"Cass County, NE","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"36540",NA,31055,"Douglas County, NE","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"36540",NA,31153,"Sarpy County, NE","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"36540",NA,31155,"Saunders County, NE","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"36540",NA,31177,"Washington County, NE","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"36540",NA,NA,"Omaha-Council Bluffs, NE-IA","Metropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2006,"36580",NA,36077,"Otsego County, NY","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"36580",NA,NA,"Oneonta, NY","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2006,"36620",NA,16075,"Payette County, ID","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"36620",NA,41045,"Malheur County, OR","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"36620",NA,NA,"Ontario, OR-ID","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2006,"36660",NA,22097,"St. Landry Parish, LA","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"36660",NA,NA,"Opelousas-Eunice, LA","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2006,"36700",NA,45075,"Orangeburg County, SC","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"36700",NA,NA,"Orangeburg, SC","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2006,"36740",NA,12069,"Lake County, FL","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"36740",NA,12095,"Orange County, FL","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"36740",NA,12097,"Osceola County, FL","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"36740",NA,12117,"Seminole County, FL","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"36740",NA,NA,"Orlando-Kissimmee, FL","Metropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2006,"36780",NA,55139,"Winnebago County, WI","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"36780",NA,NA,"Oshkosh-Neenah, WI","Metropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2006,"36820",NA,19123,"Mahaska County, IA","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"36820",NA,NA,"Oskaloosa, IA","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2006,"36860",NA,17011,"Bureau County, IL","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"36860",NA,17099,"LaSalle County, IL","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"36860",NA,17155,"Putnam County, IL","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"36860",NA,NA,"Ottawa-Streator, IL","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2006,"36900",NA,19179,"Wapello County, IA","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"36900",NA,NA,"Ottumwa, IA","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2006,"36940",NA,27147,"Steele County, MN","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"36940",NA,NA,"Owatonna, MN","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2006,"36980",NA,21059,"Daviess County, KY","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"36980",NA,21091,"Hancock County, KY","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"36980",NA,21149,"McLean County, KY","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"36980",NA,NA,"Owensboro, KY","Metropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2006,"37020",NA,26155,"Shiawassee County, MI","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"37020",NA,NA,"Owosso, MI","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2006,"37060",NA,28071,"Lafayette County, MS","County or equivalent",1,1,1,1,1,1,1,1,1
2006,"37060",NA,NA,"Oxford, MS","Micropolitan Statistical Area",1,1,1,1,1,1,1,1,1
2006,"37100",NA,6111,"Ventura County, CA","County or equivalent",1,1,1,1,1,1,1,1,1
