"state","county","year","births","deaths","domesticmig","gqestimates","internationalmig","naturalinc","netmig","npopchg_","popestimate","rbirth","rdeath","rdomesticmig","residual","rinternationalmig","rnaturalinc","rnetmig"
1,47,2001,812,542,-506,568,2,270,-504,-272,45922,17.629944852,11.767771071,-10.9861479,-38,0.0434235095,5.8621737809,-10.94272439
1,47,2002,705,571,-1087,546,1,134,-1086,-967,44955,15.515476963,12.566435952,-23.92244462,-15,0.0220077687,2.9490410115,-23.90043685
1,47,2003,706,522,-592,546,-1,184,-593,-438,44517,15.781473534,11.668454936,-13.23319027,-29,-0.022353362,4.113018598,-13.25554363
1,47,2004,708,589,-650,546,3,119,-647,-572,43945,16.006873008,13.316452262,-14.6955755,-44,0.0678257331,2.6904207456,-14.62774977
1,47,2005,654,565,-619,546,1,89,-618,-566,43379,14.978700014,12.940314232,-14.17708763,-37,0.022903211,2.0383857817,-14.15418442
1,47,2006,660,570,-243,546,3,90,-240,-169,43210,15.244430586,13.165644597,-5.61272217,-19,0.0692928663,2.078785989,-5.543429304
1,47,2007,667,566,-335,546,1,101,-334,-219,42991,15.475458521,13.132098236,-7.772531641,14,0.023201587,2.3433602858,-7.749330054
1,47,2008,672,556,-270,546,1,116,-269,-124,42867,15.653753873,12.951617788,-6.289454681,29,0.0232942766,2.7021360852,-6.266160404
1,49,2001,942,698,483,864,187,244,670,861,65488,14.479498905,10.728970526,7.4242016678,-53,2.8743803558,3.7505283787,10.298582024
1,49,2002,932,630,-442,864,172,302,-270,-18,65470,14.233571069,9.6214053361,-6.750255807,-50,2.6267963775,4.6121657325,-4.12345943
1,49,2003,919,666,106,864,148,253,254,416,65886,13.992508907,10.140381863,1.6139346509,-91,2.2534181918,3.8521270441,3.8673528427
1,49,2004,1002,706,116,864,141,296,257,507,66393,15.14979702,10.67440788,1.7538687169,-46,2.1318576645,4.4753891396,3.8857263814
1,49,2005,992,696,-118,864,147,296,29,264,66657,14.911687336,10.462232244,-1.77376926,-61,2.2096956032,4.4494550921,0.4359263435
1,49,2006,978,754,114,864,149,224,263,454,67111,14.6223312,11.273249208,1.7044435141,-33,2.2277375755,3.3490819927,3.9321810896
1,49,2007,982,685,269,864,132,297,401,713,67824,14.555156186,10.153036647,3.9871049024,15,1.9564975729,4.402119539,5.9436024753
1,49,2008,1003,694,213,864,132,309,345,691,68515,14.713324874,10.180505945,3.1245645047,37,1.9363498339,4.5328189293,5.0609143385
1,51,2001,1022,528,881,5745,10,494,891,1338,67570,15.276303792,7.8922587106,13.168711977,-47,0.1494745968,7.3840450815,13.318186574
1,51,2002,897,491,910,5880,-23,406,887,1256,68826,13.152878384,7.1996246224,13.343499809,-37,-0.337253292,5.9532537611,13.006246517
1,51,2003,925,619,1118,5960,-76,306,1042,1331,70157,13.31098048,8.9075642345,16.088298569,-17,-1.093658937,4.4034162452,14.994639632
1,51,2004,948,626,831,6036,46,322,877,1129,71286,13.404693057,8.8516222082,11.750316382,-70,0.6504386926,4.5530708483,12.400755074
1,51,2005,994,628,1669,6023,-3,366,1666,1968,73254,13.753978138,8.6896360869,23.093953231,-64,-0.041511,5.0643420506,23.052442231
1,51,2006,998,603,1746,6042,28,395,1774,2128,75382,13.428779031,8.1137813181,23.493635458,-41,0.3767593315,5.3149977125,23.87039479
1,51,2007,1039,634,1530,6024,4,405,1534,1976,77358,13.604818646,8.301689145,20.034044782,37,0.0523765877,5.3031295011,20.08642137
1,51,2008,1110,660,256,6024,9,450,265,748,78106,14.279833273,8.490711676,3.2933669531,33,0.1157824319,5.7891215973,3.4091493851
1,53,2001,532,393,-81,3134,11,139,-70,30,38432,13.848036026,10.229846162,-2.108441575,-39,0.286331572,3.6181898639,-1.822110003
1,53,2002,507,430,-161,3151,10,77,-151,-109,38323,13.210865742,11.204481793,-4.195166439,-35,0.260569344,2.0063839489,-3.934597095
1,53,2003,495,434,-323,3228,6,61,-317,-291,38032,12.965752079,11.367952328,-8.46048065,-35,0.1571606313,1.5977997512,-8.303320018
1,53,2004,489,409,-200,3140,10,80,-190,-139,37893,12.881132697,10.773789924,-5.268356931,-29,0.2634178466,2.1073427725,-5.004939085
1,53,2005,484,493,-211,3213,8,-9,-203,-245,37648,12.81423333,13.052514529,-5.586370315,-33,0.2118055096,-0.238281198,-5.374564806
1,53,2006,487,421,-177,3231,10,66,-167,-118,37530,12.955917955,11.200085131,-4.70882439,-17,0.2660352763,1.7558328234,-4.442789114
1,53,2007,515,404,-70,3202,6,111,-64,27,37557,13.717421125,10.760850746,-1.864503842,-20,0.159814615,2.9565703784,-1.704689227
1,53,2008,485,419,-120,3202,6,66,-114,-67,37490,12.92523352,11.166335763,-3.197995923,-19,0.1598997961,1.7588977574,-3.038096126
1,55,2001,1365,1351,-441,2040,92,14,-349,-426,102882,13.240215335,13.104418255,-4.277608031,-91,0.8923808138,0.1357970804,-3.385227218
1,55,2002,1310,1299,-132,2038,84,11,-48,-133,102749,12.741269556,12.634281796,-1.283853116,-96,0.8169974372,0.1069877596,-0.466855678
1,55,2003,1215,1330,41,2047,68,-115,109,-152,102597,11.833685584,12.95374636,0.3993260156,-146,0.6622968064,-1.120060775,1.061622822
1,55,2004,1240,1347,31,2060,71,-107,102,-72,102525,12.090365734,13.133647293,0.3022591433,-67,0.6922709412,-1.043281559,0.9945300845
1,55,2005,1228,1362,68,2050,72,-134,140,-92,102433,11.982942847,13.290527815,0.6635505811,-98,0.7025829682,-1.307584969,1.3661335493
1,55,2006,1259,1383,416,2062,74,-124,490,318,102751,12.27191204,13.480583281,4.054897068,-48,0.7213038054,-1.208671241,4.7762008734
1,55,2007,1329,1341,249,2067,66,-12,315,329,103080,12.913506712,13.030107224,2.4194606255,26,0.6413028164,-0.116600512,3.0607634419
1,55,2008,1283,1326,128,2067,66,-43,194,223,103303,12.433194595,12.849895582,1.2404122433,72,0.6395875629,-0.416700988,1.8799998062
1,57,2001,231,208,-127,340,6,23,-121,-115,18342,12.554688986,11.304655018,-6.902361477,-17,0.3260958178,1.2500339683,-6.576265659
1,57,2002,193,236,-39,340,5,-43,-34,-95,18247,10.549618738,12.900051928,-2.131788242,-18,0.2733061849,-2.35043319,-1.858482057
1,57,2003,194,205,-69,340,3,-11,-66,-100,18147,10.661097983,11.26559323,-3.791833819,-23,0.1648623399,-0.604495246,-3.626971479
1,57,2004,192,243,-87,340,6,-51,-81,-144,18003,10.622406639,13.443983402,-4.813278008,-12,0.3319502075,-2.821576763,-4.481327801
1,57,2005,184,240,82,340,4,-56,86,13,18016,10.216830006,13.326300008,4.5531525028,-17,0.2221050001,-3.109470002,4.775257503
1,57,2006,165,211,-204,340,5,-46,-199,-251,17765,9.2227718622,11.793968866,-11.40269976,-6,0.2794779352,-2.571197004,-11.12322182
1,57,2007,181,217,-132,340,5,-36,-127,-154,17611,10.232926278,12.268204432,-7.462686567,9,0.2826775215,-2.035278155,-7.180009046
1,57,2008,178,197,92,340,4,-19,96,80,17691,10.084414481,11.160840746,5.2121692822,3,0.2266160557,-1.076426265,5.4387853379
1,59,2001,469,349,-343,402,123,120,-220,-121,31084,15.058838639,11.205830885,-11.0131805,-21,3.949332948,3.8530077542,-7.063847549
1,59,2002,404,381,-509,402,121,23,-388,-377,30707,13.076337978,12.331892994,-16.47489117,-12,3.9164279588,0.7444449839,-12.55846321
1,59,2003,448,385,-262,402,106,63,-156,-120,30587,14.618070284,12.56240415,-8.548960747,-27,3.458739844,2.0556661337,-5.090220903
1,59,2004,393,389,-270,402,98,4,-172,-194,30393,12.889471958,12.758281404,-8.855362414,-26,3.2141685799,0.1311905543,-5.641193834
1,59,2005,442,358,-81,402,103,84,22,78,30471,14.524185068,11.763932702,-2.661671924,-28,3.384595163,2.7602523659,0.7229232387
1,59,2006,486,371,-111,402,104,115,-7,94,30565,15.925027852,12.156759945,-3.637197719,-14,3.4078248902,3.7682679075,-0.229372829
1,59,2007,464,356,-393,402,93,108,-300,-189,30376,15.227843324,11.683431516,-12.89772075,3,3.0521323903,3.5444118081,-9.845588356
1,59,2008,441,363,261,402,92,78,353,425,30801,14.417182928,11.867204995,8.5326184677,-6,3.0076662798,2.5499779329,11.540284748
1,61,2001,335,308,-279,274,8,27,-271,-262,25527,13.056356692,12.004053317,-10.87380154,-18,0.3117935926,1.0523033752,-10.56200795
1,61,2002,283,320,-17,274,6,-37,-11,-72,25455,11.101957554,12.553450237,-0.666902044,-24,0.235377192,-1.451492684,-0.431524852
1,61,2003,284,282,53,274,0,2,53,23,25478,11.151905444,11.073370899,2.0811654527,-32,0,0.0785345454,2.0811654527
1,61,2004,306,318,-2,274,11,-12,9,-20,25458,12.015077745,12.486257264,-0.07852992,-17,0.4319145594,-0.471179519,0.3533846395
1,61,2005,281,337,202,274,6,-56,208,126,25584,11.010540339,13.204811724,7.9150503507,-26,0.2351005055,-2.194271384,8.1501508562
1,61,2006,326,353,195,274,9,-27,204,165,25749,12.701381178,13.753336061,7.5974519315,-12,0.3506516276,-1.051954883,7.9481035591
1,61,2007,299,320,-37,274,3,-21,-34,-55,25694,11.624516455,12.440954066,-1.438485314,0,0.1166339444,-0.816437611,-1.321851369
1,61,2008,297,297,186,274,3,0,189,188,25882,11.516984644,11.516984644,7.2126570498,-1,0.1163331782,0,7.328990228
1,63,2001,142,99,-118,78,1,43,-117,-81,9861,14.341261425,9.998485078,-11.91738625,-7,0.1009947988,4.342776347,-11.81639146
1,63,2002,146,111,-49,78,1,35,-48,-23,9838,14.823087466,11.269607594,-4.974871821,-10,0.1015279963,3.5534798721,-4.873343825
1,63,2003,131,125,-143,78,1,6,-142,-142,9696,13.412511518,12.798198014,-14.64113853,-6,0.1023855841,0.6143135047,-14.53875294
1,63,2004,150,118,-183,78,0,32,-183,-163,9533,15.601435332,12.273129128,-19.03375111,-12,0,3.3283062042,-19.03375111
1,63,2005,97,106,-46,78,1,-9,-45,-61,9472,10.207840042,11.154959221,-4.84083136,-7,0.1052354644,-0.947119179,-4.735595896
1,63,2006,130,106,-341,78,0,24,-341,-319,9153,13.959731544,11.382550336,-36.61744966,-2,0,2.5771812081,-36.61744966
1,63,2007,124,102,34,78,1,22,35,51,9204,13.509832761,11.112926949,3.7043089829,-6,0.1089502642,2.3969058125,3.8132592472
1,63,2008,113,114,-25,78,0,-1,-25,-32,9172,12.298650414,12.407488028,-2.720940357,-6,0,-0.108837614,-2.720940357
1,65,2001,271,192,-81,1363,1,79,-80,-18,18256,14.837120175,10.511908021,-4.434711196,-17,0.0547495209,4.3252121544,-4.379961675
1,65,2002,236,193,-257,1363,1,43,-256,-225,18031,13.007413123,10.637418359,-14.16485243,-12,0.0551161573,2.369994764,-14.10973627
1,65,2003,232,210,-31,1363,1,22,-30,-34,17997,12.878871988,11.657599645,-1.720883757,-26,0.0555123793,1.2212723437,-1.665371378
1,65,2004,188,199,-112,1362,0,-11,-112,-138,17859,10.486390004,11.099955377,-6.247211066,-15,0,-0.613565373,-6.247211066
1,65,2005,234,198,24,1353,1,36,25,45,17904,13.086150491,11.072896569,1.3421692811,-16,0.05592372,2.0132539217,1.3980930011
1,65,2006,186,176,-23,1350,0,10,-23,-21,17883,10.394836114,9.835973957,-1.28538296,-8,0,0.5588621566,-1.28538296
1,65,2007,210,156,140,1352,1,54,141,200,18083,11.677695601,8.6748595896,7.7851304009,5,0.0556080743,3.0028360118,7.8407384752
1,65,2008,227,216,46,1352,0,11,46,62,18145,12.531743403,11.924478304,2.5394722314,5,0,0.6072650988,2.5394722314
1,67,2001,209,189,-58,179,10,20,-48,-43,16303,12.802842354,11.577689975,-3.552941897,-15,0.6125761892,1.2251523783,-2.940365708
1,67,2002,216,208,25,179,9,8,34,25,16328,13.238944562,12.748613282,1.5322852502,-17,0.5516226901,0.4903312801,2.0839079403
1,67,2003,211,214,58,179,8,-3,66,42,16370,12.905988134,13.089485595,3.5476175913,-21,0.4893265643,-0.183497462,4.0369441556
1,67,2004,205,223,86,179,7,-18,93,62,16432,12.499237851,13.596731907,5.2435827084,-13,0.4268032437,-1.097494055,5.6703859521
1,67,2005,188,202,13,179,8,-14,21,-7,16425,11.443528015,12.295705634,0.7913077883,-14,0.486958639,-0.852177618,1.2782664272
1,67,2006,189,217,109,179,7,-28,116,80,16505,11.478894625,13.179471606,6.6201032493,-8,0.4251442454,-1.700576981,7.0452474947
1,67,2007,184,217,94,179,7,-33,101,74,16579,11.123201548,13.118123564,5.6825051384,6,0.4231652763,-1.994922017,6.1056704147
1,67,2008,203,212,5,179,6,-9,11,12,16591,12.239975882,12.782634911,0.3014772385,10,0.3617726862,-0.542659029,0.6632499246
1,69,2001,1342,894,89,1148,56,448,145,504,89426,15.049229596,10.02534371,0.9980487586,-89,0.6279857358,5.023885886,1.6260344944
1,69,2002,1196,880,132,1148,49,316,181,401,89827,13.344267599,9.8185246551,1.4727786983,-96,0.5467133047,3.5257429443,2.0194920029
1,69,2003,1296,849,880,1148,26,447,906,1283,91110,14.325428188,9.3844818915,9.7271425966,-70,0.2873928494,4.9409462962,10.014535446
1,69,2004,1345,890,786,1148,49,455,835,1207,92317,14.665234671,9.7041329793,8.5701668784,-83,0.5342724899,4.9611016917,9.1044393683
1,69,2005,1249,929,927,1148,41,320,968,1220,93537,13.440657721,9.9970944935,9.9755722234,-68,0.4412065385,3.443563227,10.416778762
1,69,2006,1335,903,1241,1148,47,432,1288,1667,95204,14.146369893,9.5686681749,13.150295908,-53,0.4980369925,4.5777017182,13.648332901
1,69,2007,1369,942,1431,1148,38,427,1469,1859,97063,14.240613314,9.7988734416,14.885549782,-37,0.395283642,4.4417398722,15.280833424
1,69,2008,1396,918,937,1148,39,478,976,1425,98488,14.277605331,9.3888550813,9.5831777899,-29,0.3988729283,4.8887502493,9.9820507182
1,71,2001,632,559,-83,579,13,73,-70,-54,53975,11.703270249,10.351468464,-1.536980112,-57,0.2407318247,1.3518017851,-1.296248287
1,71,2002,673,601,-363,579,12,72,-351,-322,53653,12.506039321,11.168097521,-6.745456573,-43,0.2229902999,1.3379417995,-6.522466273
1,71,2003,615,614,-102,579,8,1,-94,-162,53491,11.479877548,11.46121108,-1.903979691,-69,0.1493317405,0.0186664676,-1.75464795
1,71,2004,654,598,-293,579,11,56,-282,-266,53225,12.256831216,11.207316616,-5.491210315,-40,0.2061546535,1.0495145995,-5.285055662
1,71,2005,631,602,-281,579,9,29,-272,-291,52934,11.887828634,11.341478349,-5.293945874,-48,0.1695569853,0.5463502859,-5.124388888
1,71,2006,594,596,86,579,10,-2,96,69,53003,11.21421222,11.251970511,1.6236064831,-25,0.1887914515,-0.03775829,1.8123979346
1,71,2007,611,626,-54,579,7,-15,-47,-61,52942,11.534286658,11.817452452,-1.019396857,1,0.132144037,-0.283165794,-0.88725282
1,71,2008,615,610,189,579,6,5,195,192,53134,11.595459859,11.501187828,3.5634827859,-8,0.1131264376,0.0942720314,3.6766092236
1,73,2001,9407,7215,-4340,15983,1001,2192,-3339,-883,661309,14.215327378,10.902900716,-6.558363008,264,1.5126546939,3.3124266623,-5.045708315
1,73,2002,9009,7314,-4794,15539,918,1695,-3876,-1992,659317,13.643529659,11.076565205,-7.260193272,189,1.3902497755,2.5669644547,-5.869943496
1,73,2003,8937,7291,-1881,16430,769,1646,-1112,424,659741,13.550579277,11.054858846,-2.852035316,-110,1.1659836035,2.4957204308,-1.686051713
1,73,2004,9035,7267,-3468,16211,767,1768,-2701,-834,658907,13.703429573,11.021895153,-5.259932901,99,1.1633127264,2.6815344201,-4.096620175
1,73,2005,9107,7200,-3395,16226,777,1907,-2618,-793,658114,13.829695958,10.933766432,-5.155574588,-82,1.1799356275,2.8959295258,-3.975638961
1,73,2006,9285,7099,-1700,16431,796,2186,-904,1289,659403,14.094694793,10.776331539,-2.580611863,7,1.2083335547,3.3183632545,-1.372278308
1,73,2007,9459,7039,-3821,16527,703,2420,-3118,-588,658815,14.351192291,10.679568933,-5.797220187,110,1.0665914136,3.6716233582,-4.730628773
1,73,2008,9164,7052,-2356,16527,707,2112,-1649,688,659503,13.902563721,10.698480943,-3.574251433,225,1.0725788467,3.2040827782,-2.501672586
1,75,2001,178,198,-328,199,10,-20,-318,-346,15560,11.313799021,12.585012394,-20.84789932,-8,0.6356066866,-1.271213373,-20.21229263
1,75,2002,171,226,-191,199,9,-55,-182,-247,15313,11.077640657,14.640624494,-12.37327114,-10,0.5830337188,-3.562983837,-11.79023742
1,75,2003,157,195,-213,199,8,-38,-205,-251,15062,10.33744856,12.839506173,-14.02469136,-8,0.5267489712,-2.502057613,-13.49794239
1,75,2004,170,183,-218,199,8,-13,-210,-239,14823,11.376944956,12.246946629,-14.58925883,-16,0.535385645,-0.870001673,-14.05387318
1,75,2005,159,182,-96,199,9,-23,-87,-121,14702,10.770533446,12.32853514,-6.50296359,-11,0.6096528366,-1.558001693,-5.893310754
1,75,2006,189,184,-271,199,10,5,-261,-261,14441,12.970524654,12.627389081,-18.59794805,-5,0.6862711457,0.3431355729,-17.9116769
1,75,2007,174,168,13,199,7,6,20,13,14454,12.04360616,11.628309396,0.8998096556,-13,0.4845128915,0.4152967641,1.3843225472
1,75,2008,161,179,-130,199,6,-18,-124,-159,14295,11.200389579,12.452607047,-9.043792828,-17,0.4174058228,-1.252217468,-8.626387005
1,77,2001,1021,949,-639,1741,45,72,-594,-598,87387,11.643819994,10.8227083,-7.287366284,-76,0.5131948087,0.821111694,-6.774171475
1,77,2002,947,919,-525,1793,41,28,-484,-530,86857,10.869814743,10.548426345,-6.02603246,-74,0.4706044398,0.3213883979,-5.55542802
1,77,2003,952,883,93,1958,35,69,128,73,86930,10.955940318,10.161864812,1.0702756823,-124,0.4027919234,0.7940755062,1.4730676057
1,77,2004,1007,918,188,1958,40,89,228,255,87185,11.567067743,10.544754903,2.1594922896,-62,0.4594664446,1.0223128392,2.6189587342
1,77,2005,872,972,371,2165,41,-100,412,230,87415,9.9885452463,11.134020619,4.2497136312,-82,0.4696449026,-1.145475372,4.7193585338
1,77,2006,983,961,503,2215,45,22,548,528,87943,11.211350494,10.960435224,5.7368355022,-42,0.5132357805,0.2509152705,6.2500712827
1,77,2007,1006,944,420,2215,35,62,455,545,88488,11.403891606,10.701067273,4.7610680663,28,0.3967556722,0.7028243336,5.1578237385
1,77,2008,1005,976,524,2215,35,29,559,640,89128,11.316548059,10.990000901,5.9003693361,52,0.3941086389,0.3265471579,6.294477975
1,79,2001,450,356,-92,231,11,94,-81,-20,34837,12.91359371,10.216087468,-2.640112492,-33,0.315665624,2.6975062416,-2.324446868
1,79,2002,399,341,-231,231,10,58,-221,-192,34645,11.484988918,9.815491782,-6.64920411,-29,0.2878443338,1.6694971359,-6.361359777
1,79,2003,391,338,-281,231,8,53,-273,-254,34391,11.327423373,9.7919925836,-8.140680225,-34,0.2317631381,1.5354307897,-7.908917087
1,79,2004,386,346,-210,231,8,40,-202,-188,34203,11.254628685,10.088345919,-6.122984518,-26,0.2332565531,1.1662827653,-5.889727965
1,79,2005,407,339,43,231,8,68,51,86,34289,11.884599661,9.8989663026,1.2556210944,-33,0.2336039245,1.9856333586,1.489225019
1,79,2006,404,368,-410,231,9,36,-401,-378,33911,11.847507331,10.791788856,-12.02346041,-13,0.2639296188,1.0557184751,-11.75953079
1,79,2007,409,349,218,231,8,60,226,295,34206,12.008749651,10.247074886,6.4007516479,9,0.2348899687,1.7616747655,6.6356416166
1,79,2008,405,338,-124,231,7,67,-117,-40,34166,11.846954894,9.8870882818,-3.627215819,10,0.2047621833,1.9598666121,-3.422453636
1,81,2001,1377,784,548,4507,180,593,728,1208,116738,11.856992784,6.7508223259,4.7186870339,-113,1.5499336973,5.1061704583,6.2686207312
1,81,2002,1355,776,757,4590,153,579,910,1389,118127,11.538543419,6.6080514338,6.44625636,-100,1.3028761203,4.9304919848,7.7491324804
1,81,2003,1393,773,790,4182,111,620,901,1393,119520,11.723270229,6.5054471548,6.6485164972,-128,0.9341586471,5.2178230737,7.5826751442
1,81,2004,1419,826,1381,4284,166,593,1547,2022,121542,11.772904896,6.8530087695,11.457633306,-118,1.3772390505,4.9198961263,12.834872356
1,81,2005,1475,776,2844,4302,146,699,2990,3590,125132,11.959103919,6.2917048412,23.058773928,-99,1.1837485913,5.6673990773,24.24252252
1,81,2006,1568,852,1983,4022,166,716,2149,2793,127925,12.392464939,6.7336607958,15.672358401,-72,1.3119573851,5.6588041429,16.984315787
1,81,2007,1638,843,1675,4092,143,795,1818,2596,130521,12.675762055,6.5236064787,12.962088792,-17,1.1066141476,6.152155576,14.06870294
1,81,2008,1658,865,1557,4092,146,793,1703,2489,133010,12.582959879,6.5646925789,11.816446642,-7,1.1080290364,6.0182673006,12.924475678
1,83,2001,923,557,355,2684,42,366,397,707,66619,13.928816654,8.4055805811,5.3572371747,-56,0.6338139756,5.5232360731,5.9910511503
1,83,2002,834,546,196,2698,36,288,232,460,67079,12.475878472,8.1676614459,2.9319810319,-60,0.5385271283,4.3082170264,3.4705081602
1,83,2003,792,625,446,2779,27,167,473,574,67653,11.756672505,9.2776771665,6.620550426,-66,0.4007956536,2.4789953389,7.0213460796
1,83,2004,808,593,529,2597,37,215,566,720,68373,11.880081749,8.7189213827,7.7779248085,-61,0.5440136445,3.1611603664,8.3219384529
1,83,2005,889,589,1115,2639,34,300,1149,1386,69759,12.871745866,8.5280745953,16.143978224,-63,0.492282744,4.343671271,16.636260968
1,83,2006,877,617,1710,2648,39,260,1749,1971,71730,12.39672342,8.721526055,24.171490363,-38,0.5512796048,3.6751973652,24.722769968
1,83,2007,944,620,1750,2665,31,324,1781,2146,73876,12.966498633,8.516132577,24.037470983,41,0.4258066288,4.4503660563,24.463277612
1,83,2008,948,659,1897,2665,31,289,1928,2259,76135,12.639073135,8.7860223584,25.291478625,42,0.4133030244,3.8530507763,25.704781649
1,85,2001,234,135,-123,47,0,99,-123,-35,13452,17.372582501,10.022643751,-9.131742084,-11,0,7.3499387505,-9.131742084
1,85,2002,209,151,-37,47,-1,58,-38,8,13460,15.532104637,11.22175981,-2.749702735,-12,-0.07431629,4.3103448276,-2.824019025
1,85,2003,183,141,-171,47,-3,42,-174,-141,13319,13.667425968,10.53063968,-12.77120131,-9,-0.224056163,3.1367862878,-12.99525748
1,85,2004,182,134,-314,47,1,48,-313,-281,13038,13.810372956,10.168076792,-23.82668741,-16,0.0758811701,3.6422961642,-23.75080624
1,85,2005,176,161,-137,47,-1,15,-138,-135,12903,13.569253306,12.412782853,-10.56243013,-12,-0.07709803,1.1564704522,-10.63952816
1,85,2006,170,150,-178,47,0,20,-178,-163,12740,13.258979059,11.699099169,-13.88293101,-5,0,1.5598798892,-13.88293101
